Vibr. motor coupled_t_0,Power_t_0,Measured speed_t_0,Vibr. fan coupled_t_1,Vibr. fan coupled_t_0
2.492079547918653,337109.58887033653,-175980.50719491488,-0.17177606519344465,6.127259242317338
1.5175310336228036,275151.1314947869,-183047.54422146067,-0.16856697421585476,-5.361308479201647
1.974703032008135,413015.5285645621,-179101.8168748635,-0.16343754480565587,17.024759803473536
2.2773676185240426,511890.79674506554,-197204.6441462133,-0.1743251036206705,27.621212719215254
3.5697086708682657,454739.54493401415,-134656.78917283812,-0.18348538160788666,35.29678152158533
1.70740396143262,416700.99570404436,-144012.23828524575,-0.22626051840053368,26.791778384447976
3.737814084243581,447352.16241529037,-121218.60042927458,-0.17752223828476196,37.52334411113206
1.3344257901846999,260762.12116191283,-69135.89410537544,-0.18562864728303113,22.219024254271947
0.2275514373441227,232631.08431258897,-30726.749861007916,-0.1681775556983496,27.858115527866598
-0.16960619102088845,283935.2377563499,-55205.958353162976,-0.15476654002874224,29.40819079431586
-2.0566128713556164,267697.12569719105,-21164.44442682903,-0.18336949687331622,35.66098422474175
-2.0756222428310513,291126.36560988985,7835.152859611481,-0.17136036981916533,46.94419817501069
-3.226414809842665,344168.57497824787,-13019.53077132801,-0.17253814773898543,49.65060481642173
-1.0185928126484785,457552.0553336257,31997.682444247905,-0.15997779279359495,79.15502454074132
-1.3510566537458546,423710.68865788414,29667.869251723714,-0.16177899311459074,73.28708052639243
-1.252483180839773,463428.982555833,-619.8186280988716,-0.15298347513063343,71.39397123930789
-1.0926027466090784,329209.81560992275,-31414.020320303553,-0.15866449092125529,42.65222227689829
0.9159196692341611,273523.4673110694,-14961.90224732543,-0.1684759504945501,38.36146140550877
-0.5963343935351884,157364.23887300948,-48453.81499710384,-0.1816463514102072,11.509183368615503
-0.7133127946139131,-331286.22088004707,-84748.03854514986,-0.19364358825960948,-73.76552236081245
-0.3217351136689145,-234661.31604104643,-68604.50469705848,-0.20299278371034554,-54.525133937302826
1.4228421422709951,-325719.2568328575,4687.352812094736,-0.2180152403154997,-49.303159161108404
2.3244745437025696,-88448.8522382938,-3781.8566281930734,-0.21649952192507285,-14.755704522482624
3.9191344776597963,-284484.81982211175,-40353.16053722335,-0.21619392150497577,-54.61361997339035
3.294923904538767,-256716.0800197266,-61132.81554719428,-0.19085045729916872,-55.80515835552925
3.931773539773889,-422345.40698632906,-1858.8443177425158,-0.17729317083881732,-65.92869818576708
2.737263549245221,-621881.2768945405,-13200.102354290433,-0.17841923480224495,-99.79632118447546
1.9417181516270048,-615142.7638504697,-33442.257979003676,-0.18604660314793778,-104.21841282607537
1.9422231742221094,-557330.2256980157,-16726.692386882278,-0.18167109311099816,-90.81921375307655
1.8293884199442845,-560194.6417441453,-9325.714268435846,-0.16517122768476475,-89.33306051534024
3.115700781079269,-513398.90384744963,17141.40900686021,-0.12188569305490168,-75.0858881806154
2.564898428822319,-550749.2234035705,40529.8697389804,-0.148628739873263,-74.75957104742722
1.292693077634273,-352212.7681246109,49472.583466241995,-0.1414574533964208,-41.7410300198872
2.179205495534016,-440703.8365353012,5461.711910891307,-0.09236487611593092,-66.97056978043669
3.596430301447999,-581491.0829431755,12292.908050818674,-0.16011563394326764,-86.90396852545018
3.338798415929419,-613784.3062195324,27888.005251841925,-0.15023731527776693,-87.79788872369318
0.713430987410064,-467552.483953646,-83790.72292532834,-0.10706938882542898,-94.52079438740263
0.5902735445097751,-448207.4118713826,-116277.2334483637,-0.12392357042734133,-100.04724641972548
0.7973221623747305,-489118.49123684835,-71533.12203943211,-0.11886438012628467,-94.62636588479427
1.3673019175956354,-144077.18443510114,33620.537815195494,-0.09321309947450836,-13.559829314659058
2.3371694454454035,-283773.98847647937,43465.27358265783,-0.06563518898171511,-32.630573464360154
2.3265374092742546,-222764.78688637292,42328.252587033174,-0.06820237147332116,-23.595520764884135
2.2563710033461133,-206357.0208344457,4761.633524551374,-0.08873577919638793,-30.77661191594006
2.8798486185957364,-146176.44075377026,20046.636095322014,-0.09169752705586937,-17.449982672096958
2.8269988821725884,174699.53483629512,51383.83236148527,-0.03302030097707578,40.56005831761671
2.412560368058261,51230.331973396394,-3630.5323076036507,-0.07474455155237007,6.956567210333801
1.8047703937380337,157748.71203918912,24388.0564671013,-0.06306020798914004,30.769923579043663
3.077092446209408,-4941.036830581162,88145.08489671056,-0.052902557807033075,22.34247566099562
2.710245331121865,2205.1975596198554,97484.08837777024,-0.05867172546947586,25.938470042391188
3.962163236702653,-10656.75683135741,32462.71101486663,-0.13514594528202828,6.8334175839931905
4.843960451017218,85607.65251465207,-4457.667003660106,-0.1705624779280443,12.106709179777651
4.762240636756905,95104.2179075056,5581.8680924826385,-0.16174822994724247,16.34312487180846
4.5582756943903044,80481.4676779207,-21299.06414610138,-0.1908893175658318,6.948747453936137
5.246387597484827,117671.30540975748,-40069.42617411701,-0.20428689745990294,7.900637893573271
4.955718380660544,164693.27520000233,-55257.77635041566,-0.2266852302897274,11.1348573820276
4.147907080051936,-51721.87946684302,-60293.822806312404,-0.20039888920659718,-23.80961748597433
5.986896522028166,122115.00827256759,-81883.85108643124,-0.21769602703487184,-2.4730591124968777
5.051691996742559,117060.55303023782,-147076.69961786538,-0.210393805250593,-20.390082910919613
4.098445763934762,172080.79789187817,-152087.6050322753,-0.196789808222573,-13.180203393875074
4.723809888725294,20979.113286194828,-121167.04851763157,-0.20555463419146336,-28.388362936276575
5.274239304544968,32976.60867287623,-49453.547487003365,-0.21198206561049138,-7.6754141182383515
5.255175299860863,7444.274653279278,-60309.89445284421,-0.21434654507441192,-14.637748169694477
7.943863941535226,-281820.9377291513,26119.05583369202,-0.23601142543631565,-36.521094927210015
7.527515373624008,-394114.9875054822,-26448.19308709078,-0.23782233112387924,-67.8541873475877
6.793292456847044,-461489.76158842404,63635.001897295726,-0.24969599950954188,-54.68830639481453
6.590955373624708,-499586.3189525146,79155.27962006986,-0.24520234762716575,-56.53952858855165
6.013173486843614,-538926.7641482403,119447.69026951115,-0.2723753803330252,-52.1191090280167
3.426128974847373,-759499.8309547117,148102.83705632857,-0.19173385669015375,-78.83276224847395
3.309553505085668,-665744.0744153124,176340.82988363158,-0.11853987113827924,-56.970477239818344
3.7241091703343856,-752296.5983612428,150291.28343091081,-0.15821933036757002,-77.12591743777448
5.154162510587256,-652350.3622827269,120112.1834420102,-0.14031966783017616,-69.56398930401467
5.372325799859056,-631752.104662181,124801.49512578403,-0.17167997941082833,-65.17664065797452
4.811574758519323,-828631.6941660563,139143.92960727224,-0.13134793724598726,-91.77314440970177
6.30079644514378,-997147.4260575062,165525.524948709,-0.1401352118854423,-111.07294259775752
5.539242522770128,-897049.0066100287,119208.65048882463,-0.12034162061353885,-107.6005474873379
6.128415249613768,-978764.1342383,39736.88045435854,-0.06234664400853109,-141.12253401927248
5.585507251369752,-845442.968898306,-37464.82847166355,-0.048713129380770666,-140.74131744185604
5.544410925611703,-868987.9850116268,-71381.39282398793,-0.05431412818706213,-153.25072370507144
6.573134290563979,-803599.8000219982,-77261.37682770542,-0.04396703604781698,-144.61169854081692
6.973209569531148,-492463.7453152849,-55405.967928251666,-0.07946737795666559,-90.64518510101702
5.882079649647885,-720731.5974603978,-73998.61141235528,-0.10798398892474488,-130.96282321714497
6.295066065015206,-690005.9643881336,-99715.23164893677,-0.10089185864712172,-132.91607861717418
5.919674166932281,-702124.2610568039,-129902.0795071158,-0.10319001383172749,-142.7269282146702
6.328440833714986,-828012.8697212726,-113841.56139678347,-0.07271965142693948,-157.96236847445533
5.752256216210413,-733993.0423414998,-35117.51211151626,-0.10879808292902922,-122.85595203909529
2.0325882837981273,-633188.8016483859,-166249.15596924358,-0.0917603744049114,-141.76598712879667
2.327022753487383,-629841.2474043603,-176721.5386579908,-0.0828240872122155,-143.94511983612875
0.3303250062425661,-472632.42190051655,-98593.95949924873,-0.05950790840038216,-99.23882042062866
0.88865417973754,-633068.2675340613,93141.44353169645,-0.03286639723349192,-73.89675974980571
0.5898593052918024,-643784.1786464511,73723.97137194747,-0.02326622316343709,-80.45107101793036
-0.2987787631415835,-559226.5849334524,17417.692289722232,-0.011845261740102276,-82.19733996325233
-1.745544933765381,-575308.7383561507,19848.26808062407,-0.005898328235430351,-84.19844367963587
-1.7897952068398226,-568588.1605403643,18915.134472112743,-0.006067823946554548,-83.30170217222634
-1.912917847342855,-662503.770798596,-15055.623900815615,-0.0016587439739184238,-106.74087540334891
-2.474996375380757,-877463.5516701409,-16712.681510296894,-0.04234502331544305,-140.6950680964228
-2.576867785646192,-822041.8452910754,-16786.791428504865,-0.04097503233079766,-131.93351015942974
-4.5598580659766785,-541909.5183908988,30199.3934404899,0.021383034960538227,-76.3776355602286
-3.831227465939142,-480002.63793374045,9781.63086230345,-0.00041062341498845223,-72.01644392768618
-4.443375932128053,-529521.7055725948,-9850.747896113991,-0.014421163230617602,-85.0130504235593
-4.344432668189742,-875055.9403370103,62758.65202288108,-0.012444710001402622,-119.41872057688997
-3.475106651919161,-545520.87503813,39833.17333442147,-0.006670127389425817,-74.4458622739809
-3.155263704811376,-621174.9449569024,-51981.21998336917,-0.03792445811231319,-110.12953146497391
-3.240860019379129,-554454.4172071568,-43240.05870342627,-0.028513253025090602,-97.57695210520863
-2.7597014255775796,-299916.9468418827,-51348.68002843206,-0.07019763018048003,-60.186669059912475
-2.8246523253852316,-324902.66040734993,-47014.922672965724,-0.05331717661339554,-62.9134661016052
-1.7649946801664562,-436905.62797282194,-50694.944763477375,-0.07334606248179493,-81.26467241826745
-1.882414749271396,-507814.1779051351,1244.8012328062505,-0.11234742932244492,-78.60345459835332
-1.7260020184149367,-584845.277223005,-32022.757700891834,-0.12039421185165633,-99.22699187370522
-1.7579748626258622,-555259.419171167,-29724.58851841928,-0.12114552552634428,-94.18526923425212
0.7125629014970102,-608196.8341574294,-23076.919665299727,-0.11737264254405867,-100.33668100122848
0.6275677897218803,-643218.865166248,-33543.252240400405,-0.07911784397620439,-108.6023925172827
0.8863468909383376,-610623.3817957183,-77189.1927786209,-0.0821685464053823,-115.00687946709037
3.4115084204200032,-471416.4417793136,-80503.18708471498,-0.08134438768529013,-94.19712262569537
4.783164437485454,-491259.9317657749,-95411.85634532842,-0.10394733006959182,-101.06219398644095
5.509461678416847,-354615.7055061589,-116836.28485652542,-0.12886352498834797,-85.45425653147898
3.1635355528467914,135875.16781543088,-119774.38388808687,-0.09110172083913012,-10.28657475084908
2.4553449372745764,-115215.62365967459,-156115.64883291323,-0.1658513070401274,-58.92067805563713
2.2432479313086175,-74915.76521307639,-115823.46035073539,-0.14747718595619755,-41.936066233142036
2.4833675278728666,127678.47784123338,-121730.54618114929,-0.1497785762162951,-12.1474788220912
2.3043478676307756,68637.85789327338,-161955.62983589075,-0.13778706733467636,-31.84118921072813
0.6597297126025348,63062.498001307606,-54511.09386430708,-0.14968469231131612,-4.6011756092920875
1.616856814761307,146099.39404468884,-43424.90978314658,-0.11773188456775466,11.190965897371912
0.04026123292135467,-58240.945029222654,-59819.90978190639,-0.13399817894736363,-24.942220325662714
0.27610681882044324,-95925.59846299111,-57490.05975181788,-0.14151983919038183,-30.054864057431512
0.5831120134039324,-295572.9976129111,-26391.262226912,-0.12465029244439674,-52.84986631117647
0.6865431360181881,-366658.1347540447,-31704.045746661708,-0.13479325785644905,-65.19214827138737
0.3676527861681912,-298740.52349762165,-60154.20637509195,-0.15841854133137231,-62.148149893208306
0.673380848755641,-176662.01069757075,-54881.88027084894,-0.1660379097665635,-41.90055829431367
-1.0721086103023436,75377.98434887808,-126416.68704392435,-0.09214518847006742,-21.55496427177766
-1.0914485542039456,13351.278645356067,-133826.14189293253,-0.08503221301273382,-33.248097868523914
-1.6783688143753686,-85834.91326108258,-136410.3183924579,-0.09917671021660403,-49.235299961571656
-1.8219154946016056,-162629.52511077496,-99977.58478722091,-0.07896755208658802,-51.569168729844534
1.3112393543502912,135757.41012786812,-201591.55510753134,-0.07301765829722076,-31.901398585992258
0.7404456242949797,207034.8816183506,-147180.30762392594,-0.1065555300646565,-6.524943526123457
0.6347399439888612,67712.83763952916,-56002.12230420263,-0.07193011675531827,-4.218666129081963
1.320457959768477,154466.49609767363,-70287.63191692554,-0.06586280012168357,5.373573353629473
1.3503639884281262,143149.8826955183,-66577.95516217883,-0.06615898090059097,4.670133824765559
3.2627483163914373,289430.5070399121,-64930.14109329757,-0.05145513392642109,27.88021047422807
3.0346782388391005,227045.85358317502,-86090.56049740186,-0.07472499364378843,12.638439067023395
3.923039079229761,202303.35468103958,-62195.25680802678,-0.06762157345566396,15.09913390774473
1.230090350015234,471930.40790971153,-28251.067273833072,-0.08921913125483896,65.6352788495617
2.737811120110172,1168867.5693773604,-51277.97567864304,-0.14256935542047294,167.64978177179952
3.7285455913891288,1373710.7356790858,-23211.94169638444,-0.18224162863697815,206.6845239359012
1.5301648800153287,1196427.7829140539,86689.28330798534,-0.16258573043520733,208.10580952765426
0.2735623342726118,698484.6359223023,79894.03438166458,-0.1843815147443424,129.1266165292732
0.18567599445978428,758478.1135206505,37406.624413089296,-0.20181102548007626,127.17396311939123
-3.0813382480548777,863332.776828808,9151.229615238459,-0.20530613915688953,135.8649344764909
-2.0388489475166325,915234.9837139548,-27580.878901813507,-0.17735839694815617,134.33257688177693
-2.7983472758920156,632278.9357247307,119190.25500199385,-0.12318025992908277,129.01368913180866
-2.676618320991943,737400.1495043393,28742.58674343183,-0.11164827582766668,121.52079741391502
-2.34636152260546,725647.7053223435,8007.83408888659,-0.11120034977295809,114.28204994986261
-0.5599238046113916,637719.9339083955,38461.789404139694,-0.14905150471055656,108.80896189463746
-1.36336954885544,658733.0070229516,58753.02109234691,-0.14622912662402923,117.22896208582496
0.3805622706890001,648817.8793672298,49799.94695181952,-0.14173333630779167,113.45336865525722
0.5070696001514571,507649.4326471617,3934.728087577587,-0.13924906031220344,79.5850629134627
2.201180649733005,245470.2990994813,2846.317789807368,-0.14718063196199485,38.894188910545644
1.4359331541929874,234204.42257597245,6134.335590473334,-0.1370901535850236,37.96548527668108
1.4357947688056814,234149.16890289242,6075.355801335015,-0.13710886573487235,37.96600701854423
1.4504154882394178,89286.2617156527,-14976.852094180153,-0.1697021385371147,9.741297360836281
1.7390822503998,-129711.24979923165,5521.0207661427385,-0.1648242500779898,-18.805986596172847
2.2170998550349443,-201965.2081317541,80538.99066160941,-0.15742238312364906,-10.276224798598017
4.531115891685766,-107732.13793300648,31141.39764222589,-0.1633931452061383,-8.495451568250548
4.8559853541545035,-89495.23589447813,26100.546209874192,-0.2194220958486325,-6.892383265867799
3.426087408754103,142440.337403107,29663.925263719357,-0.3199262628577977,29.840198178861403
3.9444767706581656,185609.43840990783,7575.69625306163,-0.30310713234487524,30.812033121173833
3.924871287557337,207645.67250381512,22134.9977521445,-0.2263022260673731,38.11695627853896
3.2627530782808947,237858.8634579105,-10974.349662867297,-0.22181271343596531,34.08717939168458
2.3517411500241807,378868.231134948,-74673.30641148059,-0.17137177218240807,39.13507385840389
4.992221689114581,288580.01187512063,-85726.87069329452,-0.16921167563507827,22.245794747359685
4.0082129704745375,357855.045127792,-102864.30772928415,-0.1913890931434091,28.585047679173854
3.7167479858385604,312957.70863004087,-64775.04601617724,-0.17098820645317622,31.525233164282767
4.415859636237688,470702.9702770658,-763.470563761287,-0.1514270322650478,72.91650444334607
3.5193190686129956,370961.7070927074,-90837.79551331357,-0.14825757809943826,33.61628592330083
3.3601738821106033,347167.83961767325,-83499.5584261587,-0.150484028027688,31.866479345875387
2.844528704335867,390148.3606799828,-68808.67387643382,-0.15578320259650502,42.487096388972745
3.549057920534282,367837.8008486337,-72357.90997167458,-0.15859206836770132,38.13370798293966
3.1960506447557835,400814.82437077333,-75917.783896335,-0.1566725156429089,42.35298090335414
3.3376142023010336,468883.0152542883,-78718.36573586326,-0.16895331923787296,51.99518097896013
1.5485178968382796,58308.05146661674,81929.9670985304,-0.14656886439002603,30.501460154137437
3.1407429310012303,-11888.283734759218,15400.18876952268,-0.13222564074568324,2.2508060957159053
4.364458130391619,-197326.1338635145,-783.8466106555793,-0.10395410814421768,-30.709591200819382
3.485068828478447,-83650.18459273255,-28843.35772658462,-0.075288794851805,-20.46638791031768
4.270389102670145,-168651.58275252004,-70836.12237274075,-0.09118092144006858,-44.715020345079495
5.6389184318904135,32905.9298293122,-103918.19851412396,-0.14006731177136617,-21.94053762153524
6.189565428642673,22206.397010736553,-45612.59498420573,-0.18584411620789626,-8.41127231068432
6.106853626652424,163634.80605191537,-41218.46810408464,-0.17827049144112903,14.8957501346662
8.013680513102114,-325658.41551695747,-124105.58356978609,-0.2982766721804536,-82.87986526809956
8.002825645969262,-278531.6085668868,-120569.6689522045,-0.3127413448717574,-74.5824081498663
8.422904130728515,-422855.7414541588,-100460.5613324973,-0.2986997310570056,-91.66768021797692
10.225218254671377,-411735.2961860016,-46212.34918947,-0.27115608674585695,-75.6365936036782
10.239583953641691,-405399.8934996915,-51220.51710197483,-0.2727896066016947,-75.96557483889882
9.453591284191077,-362185.79293627007,87916.29974185677,-0.23657212337429043,-32.823226909987
10.072288591223211,-371367.61607932777,103305.24696407393,-0.21690677724732424,-30.243801081585904
8.262101315324175,-109807.82231474172,116172.44165553714,-0.24248973409728167,13.68608298955976
5.158021206642678,-150267.38268213786,135630.1291023983,-0.225964994683941,12.34833248127865
4.876153206681128,-115146.63540420668,101313.46654092311,-0.2335871810624644,8.796053127428056
4.197656344729053,-219793.12408241964,105934.25688028384,-0.225446742874135,-6.1768914989779145
4.238068258725959,-284545.5281617753,119606.48226796323,-0.23408392371234185,-12.595599570630089
1.9015872646575933,-437771.7395017185,-8565.312915112709,-0.23471253199025235,-70.2402193288858
1.302279303485371,-617135.2626412244,-27445.458145614917,-0.18194135532888336,-102.95945564501744
3.9134820419781677,-340847.19955994067,-90227.59079599573,-0.1546046096656241,-76.46202621558125
6.369234768729768,-593307.3060299514,-52064.94765275522,-0.18554111220313813,-105.45452955960477
5.390778275174336,-295672.1136883674,-56147.54897914558,-0.16008690726383787,-60.41005092471205
5.048513924528188,-263185.6760280796,-109684.82440120965,-0.15677289930307703,-69.44907461994224
6.623643144605339,-79246.0363710014,-38649.64842961303,-0.21054402346389017,-22.262420995703334
6.453039719826161,-198233.18506650676,-13664.754007982981,-0.23548220637311587,-34.12150384738017
6.332557957250687,-11871.122060504196,126382.83513295642,-0.1803691388967491,31.358358076391504
7.074391848021037,262768.43913573446,148866.5872482373,-0.1753287428380494,79.88781659271264
6.34036317667694,359006.65870861657,154651.4288977531,-0.15450162614305255,96.31317223051762
6.115620148290697,355659.2018412271,153359.68218499093,-0.15454432239178179,95.4165357942188
6.1883979024206734,362389.65183489805,159379.45358697601,-0.1570220114119183,98.05088647881394
6.120884751918195,375172.0143862554,168780.2148496542,-0.13911558691789375,102.53708790724953
6.226282109551769,224603.51334021092,176153.68246221883,-0.15212717828061173,81.13431677188714
4.685222396480609,140381.16061354318,253867.0666306283,-0.1511263244441158,88.3576903226134
5.0523405260765655,-46299.74908551578,265821.0828483497,-0.1814477767050997,62.59233409577779
4.322759882822013,-63350.354237011335,264344.30518495577,-0.17105847688889655,59.57197520129721
1.4680891540738785,-275343.46848162863,227030.62627794576,-0.16184785551141714,16.74121761109279
1.773297567197863,-187825.67281011504,196815.7946339114,-0.1683292145179229,22.43676626953843
1.161197293469242,-170688.56893029326,190616.03456689458,-0.17117056747528026,23.371056668975818
1.4090524226820047,-258377.86416450495,215185.28869330414,-0.17173025912359716,16.30739424330675
2.284192994931705,-110613.85323053246,199509.4209043409,-0.16396114411634408,35.13626986333122
1.9803836349729853,-268101.959585833,149130.8264308864,-0.16717398905114414,-2.469855918800711
4.442974778049804,-132795.76048380294,50607.998850572665,-0.18368867378584453,-7.187196480447294
3.5937521141580087,-85707.63686310023,33518.36915008193,-0.20391337832397527,-4.411961512789882
3.483829188775638,-139109.6935566439,34376.19011474077,-0.2008546735525696,-12.47324073387498
3.8025428061034128,-306011.21094380156,43826.177686980045,-0.19555374394880815,-35.86899167412966
3.2174579729511033,-434686.8783969341,50120.12137845301,-0.18551400271375593,-54.211195295605414
2.9261868485007794,-399243.2286416132,14394.902991629835,-0.2087244628968213,-58.03553920568344
2.3491459519120257,-569340.1601818574,-10086.744440157563,-0.20857625641189864,-90.88953709248547
3.795160272727893,-350305.7659779588,30731.47042146256,-0.21350760216606715,-46.16270753105399
2.9316878833575735,-214612.43479174274,-2893.638581110867,-0.24354042057867067,-34.07717295646347
1.5692237198754202,-277886.38860630104,91184.20550115517,-0.3076525529257193,-19.191300920847507
2.5236179727232035,-71901.62085614713,67751.0156397284,-0.3007798172387318,6.551662956962034
3.7977480210820933,156716.17365738412,120225.72156010281,-0.2937734344284022,55.786459986547584
5.488526381562815,259150.02562571588,190713.99071947462,-0.2571983849147636,90.31057086840448
4.732682693911074,490892.3056833434,153728.0398175936,-0.2800408670186846,116.46844490305665
4.607065987965712,498596.72160077345,161997.39861196245,-0.27629955293773184,119.80069466655684
4.121985907134801,330353.52363858843,148485.67965368973,-0.25686491157996466,90.16336175065204
3.6700941140131094,399594.30299218965,128136.34299672314,-0.28794087506705374,95.4554611244742
4.9069348003988225,329442.0106834101,41756.83673553553,-0.28787903269946613,61.9935641034521
5.540275035803918,276041.08685038914,53302.614964069326,-0.23050386537309478,56.91968856937221
5.715677283203369,568419.4356190092,7349.510903707817,-0.21503035758302289,90.1104007393672
5.595052696241841,580986.9533877014,24715.040539079295,-0.20756240713397803,96.67546497257943
6.250920448933135,533349.1511380223,78736.79915611769,-0.20272620613408524,103.42151400842424
6.303803525068806,512048.92445868865,65032.162142535046,-0.1934631333661081,96.56913107539567
7.021111129291155,287827.3370222363,105347.42416682823,-0.2003270253821429,72.38885392148742
7.059748187390494,-78888.57698873212,199435.97683806028,-0.23461890458760043,40.23652404181126
6.638748426068074,-36244.97967907476,196039.49849967525,-0.23215669050586465,45.93541832695614
8.4112995120394,-115682.97642171425,163123.43766217533,-0.2733620468586263,25.102545718939567
10.610673632735248,-312682.3944341181,152532.55596768233,-0.26374636072054414,-8.165251485660159
10.168754615864135,-464082.51296487893,145446.6575389048,-0.26222262086117243,-33.49143348624409
11.397382462441882,-451696.3427588046,83218.63103405596,-0.28897027465013697,-47.674542391171954
10.805350766437616,-628845.0625209789,-7738.932682776104,-0.2753518143545827,-99.16631719813628
8.707434578353807,-753103.9684663299,31989.718879688888,-0.25228074101196024,-108.11653057915102
8.7940579095488,-764527.7272237885,32049.45126264427,-0.2549635877908326,-109.84365669495647
9.085886942826574,-772532.7308204096,29438.633221046923,-0.24823380184470792,-111.72468982771115
10.390025289612192,-967463.5483975147,-63534.3468586342,-0.2063802685912367,-166.29385174485853
10.605823688397198,-966369.607638749,-46674.419704763604,-0.1988670397134352,-161.77693415732034
8.645645485381637,-1051353.7842081655,176208.17106845442,-0.2119486670204276,-116.50359713898243
9.254166377059397,-610431.2644294474,12152.977024639637,-0.1372280495131987,-91.13767138447571
10.608969419466495,-439925.1146165496,8551.677709499323,-0.106736138282528,-65.55065367789831
10.813752218522827,-445902.5636469784,8203.25307400164,-0.1057793709262638,-66.54204570848773
10.55569400199552,-532132.3792443285,-31529.689963768793,-0.11753208808579092,-90.35241028782822
10.419271133630971,-499220.01718375756,-17854.689010621332,-0.0979469845963257,-81.66904756146519
10.152802418577792,-528313.0924125194,-30382.47713029831,-0.11836745372746821,-89.56713418178951
9.724104842916022,-415608.6686339059,-81333.17645872828,-0.11488169695954713,-85.46534157097251
10.10566633278548,-234698.93929455083,-155274.58922924736,-0.0950339097944655,-76.68342814359772
8.187830563838826,-281827.4150808158,-63755.84361691485,-0.09209191747174583,-60.19657278159118
6.330746146994982,-160142.8094960537,-56754.6305851012,-0.08952861857140339,-39.51224447558774
6.348222027510074,-382519.714956044,5937.584139008972,-0.041945875887687535,-57.63326237301373
