Current_t_5,Power_t_5,Vibr. motor coupled_t_5
-71159.03873767598,-1714506.0545197423,-1957.140002894916
-71110.95698825245,-1712215.3488734611,-1954.171127793278
-71110.95698825245,-1712215.3488734611,-1954.171127793278
-71279.65999914997,-1708964.7497449329,-1949.720202941534
-70959.00257213776,-1718587.7175997521,-1962.840991095218
-70959.00257213776,-1718587.7175997521,-1962.840991095218
-70950.20193377523,-1723629.3404095306,-1965.6000576693705
-70950.20193377523,-1723629.3404095306,-1965.6000576693705
-70944.71937147909,-1723779.561708432,-1968.417290776639
-70944.71937147909,-1723779.561708432,-1968.417290776639
-70944.71937147909,-1723779.561708432,-1968.417290776639
-70935.3936597178,-1722566.1677999846,-1969.2590036371002
-71018.60120871275,-1721033.7581469347,-1962.0921105969348
-71018.60120871275,-1721033.7581469347,-1962.0921105969348
-71018.60120871275,-1721033.7581469347,-1962.0921105969348
-71003.99065889597,-1719040.3029503853,-1959.3199974221268
-71079.69866963371,-1721834.4353564503,-1963.404390250777
-70961.85344784605,-1725402.1816738583,-1969.647166444318
-70973.47745939677,-1722439.4413807094,-1962.2549974477497
-70967.54335598652,-1723277.503114393,-1969.3382592733517
-71026.77776541207,-1723307.7500267227,-1964.810007902728
-70919.94788202635,-1722226.1613570496,-1972.4997723195038
-70919.94788202635,-1722226.1613570496,-1972.4997723195038
-70919.94788202635,-1722226.1613570496,-1972.4997723195038
-70892.83973304428,-1725187.8849826911,-1965.3715042907952
-70558.32274314438,-1733184.423643178,-1985.1156773364492
-70558.32274314438,-1733184.423643178,-1985.1156773364492
-70670.1843566226,-1731379.9020060888,-1980.1326784473706
-70670.1843566226,-1731379.9020060888,-1980.1326784473706
-70635.59734224148,-1734539.3906320655,-1982.7992041180053
-70673.60626406994,-1735052.6961415024,-1982.7562420846073
-70673.60626406994,-1735052.6961415024,-1982.7562420846073
-70695.29861582369,-1738235.1424843334,-1986.4772340497202
-70627.58298844637,-1731296.4233931869,-1980.9539154022375
-70697.17984868895,-1728929.007619598,-1979.6406242960409
-70780.65115314642,-1728292.966125915,-1979.8085432804273
-70878.8974269543,-1729069.603116441,-1971.0708058443095
-70878.8974269543,-1729069.603116441,-1971.0708058443095
-70878.8974269543,-1729069.603116441,-1971.0708058443095
-70944.92271418509,-1730283.2300701467,-1976.060452592781
-70944.92271418509,-1730283.2300701467,-1976.060452592781
-70944.92271418509,-1730283.2300701467,-1976.060452592781
-71069.68894343637,-1723538.0667766957,-1972.796166681854
-71069.68894343637,-1723538.0667766957,-1972.796166681854
-71069.68894343637,-1723538.0667766957,-1972.796166681854
-71034.60407249714,-1725250.4524210661,-1965.323836317443
-71186.6372887663,-1722104.061371138,-1968.9841469260994
-71241.74787651116,-1724289.7614298975,-1964.2582394948292
-71262.15013070748,-1723817.6643091096,-1967.1136527569727
-71168.49803989584,-1726498.132397624,-1973.2923329130558
-71168.49803989584,-1726498.132397624,-1973.2923329130558
-71077.147226897,-1723075.1491256962,-1967.9532341442057
-71023.27012487254,-1725891.110552654,-1972.1694570597294
-71070.16449843773,-1721970.7264545371,-1962.0636396727698
-71070.16449843773,-1721970.7264545371,-1962.0636396727698
-71070.16449843773,-1721970.7264545371,-1962.0636396727698
-71201.2934970751,-1718926.4805293493,-1961.8977278444115
-71262.8705394822,-1723392.0051858504,-1962.9502043580876
-71262.8705394822,-1723392.0051858504,-1962.9502043580876
-71120.67113188784,-1713791.3527171956,-1950.4679349766013
-71031.45297133147,-1707582.7209566804,-1942.3674500575146
-71031.45297133147,-1707582.7209566804,-1942.3674500575146
-71031.45297133147,-1707582.7209566804,-1942.3674500575146
-71060.89417727734,-1710249.40366158,-1948.1198053064581
-71005.20419841097,-1710888.0278039286,-1955.6281205451967
-71049.3077050026,-1713055.704102845,-1950.6846840163012
-71049.2762887476,-1701070.2203841927,-1931.8982861485438
-71049.2762887476,-1701070.2203841927,-1931.8982861485438
-70965.82617183025,-1690486.7066441486,-1926.7939608118909
-70882.31035172388,-1688162.0274011362,-1920.008179774451
-70882.31035172388,-1688162.0274011362,-1920.008179774451
-70882.31035172388,-1688162.0274011362,-1920.008179774451
-70867.0668080749,-1689063.4813352418,-1924.3811012512715
-70867.0668080749,-1689063.4813352418,-1924.3811012512715
-70981.50317994598,-1689748.99131387,-1920.570574090913
-70953.84048249386,-1687752.567321244,-1916.0259528013037
-71050.49542248505,-1688296.6049703928,-1922.2335969505361
-71050.49542248505,-1688296.6049703928,-1922.2335969505361
-71145.08485637832,-1685777.3240929088,-1916.0709408641942
-71145.08485637832,-1685777.3240929088,-1916.0709408641942
-71127.37929796436,-1683557.7325004428,-1911.7490732502238
-71152.66185270809,-1687889.9959484455,-1916.1782844093261
-71274.56532273137,-1692497.855293938,-1921.3916826369402
-71299.53918893331,-1691961.7519321905,-1921.5648893967525
-71315.70421274105,-1693250.0248277877,-1922.9779596550752
-71421.92856010803,-1689906.5794390156,-1915.6929886609921
-71592.87753894053,-1689535.3774385888,-1915.507017199872
-71594.71810510127,-1681670.8228245631,-1906.3304833702423
-71520.6088385442,-1682996.9463617357,-1913.6155809030734
-71252.97387208995,-1687561.1463230604,-1915.0171861911683
-71252.97387208995,-1687561.1463230604,-1915.0171861911683
-71222.81576955269,-1683881.0703742953,-1914.921453602377
-71222.81576955269,-1683881.0703742953,-1914.921453602377
-71031.10419389905,-1676008.7817304917,-1905.3671526031053
-71031.10419389905,-1676008.7817304917,-1905.3671526031053
-71017.96417162906,-1676800.1778934672,-1900.1346011369183
-71017.96417162906,-1676800.1778934672,-1900.1346011369183
-71022.97472482652,-1680187.0183001482,-1907.6464600514007
-70932.83958732436,-1687930.0358775328,-1913.825954475733
-71011.11751573271,-1688314.505680803,-1911.759155894247
-71097.01158197699,-1687964.7078680398,-1927.2372222385366
-71097.01158197699,-1687964.7078680398,-1927.2372222385366
-71097.01158197699,-1687964.7078680398,-1927.2372222385366
-71097.01158197699,-1687964.7078680398,-1927.2372222385366
-71176.8801854801,-1691884.1035620535,-1923.2235368462448
-71123.81569159683,-1692666.2503367641,-1925.8924421099364
-71166.97387928716,-1690929.2664722444,-1922.6545528200727
-71210.35583782298,-1692398.8488729505,-1915.8101261703698
-71210.35583782298,-1692398.8488729505,-1915.8101261703698
-71210.35583782298,-1692398.8488729505,-1915.8101261703698
-70994.60615144022,-1687505.6259490256,-1920.6031224772084
-70987.37464397782,-1689942.314919212,-1919.6497576786214
-70935.34400326209,-1687967.6189887694,-1918.6664050104082
-70935.34400326209,-1687967.6189887694,-1918.6664050104082
-70983.93336109977,-1688996.0520896346,-1918.0438517631076
-70999.38796525494,-1685667.4739244326,-1918.1674539439962
-70979.73415931003,-1682181.6176225315,-1912.0778063954722
-70979.73415931003,-1682181.6176225315,-1912.0778063954722
-70979.73415931003,-1682181.6176225315,-1912.0778063954722
-70979.73415931003,-1682181.6176225315,-1912.0778063954722
-70979.73415931003,-1682181.6176225315,-1912.0778063954722
-70979.73415931003,-1682181.6176225315,-1912.0778063954722
-70979.73415931003,-1682181.6176225315,-1912.0778063954722
-70979.73415931003,-1682181.6176225315,-1912.0778063954722
-70674.43577566814,-1681190.7733910398,-1911.0266603532236
-70674.43577566814,-1681190.7733910398,-1911.0266603532236
-70674.43577566814,-1681190.7733910398,-1911.0266603532236
-70674.43577566814,-1681190.7733910398,-1911.0266603532236
-70674.43577566814,-1681190.7733910398,-1911.0266603532236
-70674.43577566814,-1681190.7733910398,-1911.0266603532236
-70674.43577566814,-1681190.7733910398,-1911.0266603532236
-70674.43577566814,-1681190.7733910398,-1911.0266603532236
-70870.40470593094,-1687568.2982728134,-1920.2185694583343
-70928.01656539224,-1683421.4874236002,-1912.4991736147333
-70917.73734610983,-1685436.1004900008,-1912.6045010817238
-70917.73734610983,-1685436.1004900008,-1912.6045010817238
-70997.56646383184,-1690166.840753662,-1919.4139558901932
-71181.79058220914,-1696952.755516324,-1932.9146336978697
-71259.52278843583,-1697028.5920339094,-1930.1341263547424
-71357.30790493618,-1690741.2639207018,-1925.0132964087315
-71357.30790493618,-1690741.2639207018,-1925.0132964087315
-71241.2118581958,-1690664.9977062265,-1921.5557293616478
-71241.2118581958,-1690664.9977062265,-1921.5557293616478
-71383.84166148187,-1702476.6884230743,-1934.4346369892864
-71383.84166148187,-1702476.6884230743,-1934.4346369892864
-71483.69595488683,-1702761.1576857606,-1934.5517242805706
-71478.74941252965,-1703711.6353276554,-1935.9587767353971
-71478.74941252965,-1703711.6353276554,-1935.9587767353971
-71478.74941252965,-1703711.6353276554,-1935.9587767353971
-71478.74941252965,-1703711.6353276554,-1935.9587767353971
-71481.61952669686,-1700856.6161431433,-1929.617987440937
-71450.51981298464,-1697010.1087836018,-1931.8584444391786
-71563.76729897918,-1698198.9700918673,-1934.4429785969883
-71563.76729897918,-1698198.9700918673,-1934.4429785969883
-71563.76729897918,-1698198.9700918673,-1934.4429785969883
-71563.76729897918,-1698198.9700918673,-1934.4429785969883
-71681.6595496076,-1696693.795283556,-1931.2222213489867
-71633.95859363975,-1699571.8795214966,-1926.7513422165844
-71507.56179271154,-1691980.107386798,-1926.9242760074808
-71507.56179271154,-1691980.107386798,-1926.9242760074808
-71530.16732866332,-1698569.8325141526,-1925.0059881242432
-71530.16732866332,-1698569.8325141526,-1925.0059881242432
-71568.4069129102,-1691923.6385558695,-1923.1069169587465
-71407.8904893791,-1690519.0475939969,-1920.3129220663895
-71660.63852751655,-1684237.2200237266,-1915.3840719753236
-71531.11385295172,-1687589.0020538382,-1914.1191623671643
-71531.11385295172,-1687589.0020538382,-1914.1191623671643
-71531.11385295172,-1687589.0020538382,-1914.1191623671643
-71592.41898139907,-1693321.0731921615,-1920.693448311735
-71566.83166106285,-1694385.9054357163,-1925.4330099321817
-71566.83166106285,-1694385.9054357163,-1925.4330099321817
-71566.83166106285,-1694385.9054357163,-1925.4330099321817
-71433.12734921298,-1696842.437574334,-1930.9596215434792
-71432.00256176607,-1700530.200438237,-1936.257875849834
-71432.00256176607,-1700530.200438237,-1936.257875849834
-71432.00256176607,-1700530.200438237,-1936.257875849834
-71432.00256176607,-1700530.200438237,-1936.257875849834
-71233.01382639047,-1699083.6226358744,-1936.0419975181226
-71319.84846226459,-1704046.6168396005,-1947.066751586939
-71319.84846226459,-1704046.6168396005,-1947.066751586939
-71200.69188005885,-1711643.8815030819,-1943.5096754221602
-71232.05212761926,-1703180.6141491453,-1944.093510433884
-71156.9685897659,-1705613.5959781837,-1937.048910272398
-71091.35171133245,-1707902.9782009257,-1946.8770799458907
-71195.96651171723,-1708228.897419737,-1946.7517788479815
-71168.43336750686,-1703230.0308356308,-1943.7466813328
-71182.07544753556,-1700446.9672016064,-1940.7022851377328
-71102.2707878315,-1699073.6944337888,-1934.9435807457858
-71102.2707878315,-1699073.6944337888,-1934.9435807457858
-71102.2707878315,-1699073.6944337888,-1934.9435807457858
-71097.58979321853,-1709184.9973766264,-1944.300221683867
-71097.58979321853,-1709184.9973766264,-1944.300221683867
-71097.58979321853,-1709184.9973766264,-1944.300221683867
-71213.28930034568,-1713715.7097232868,-1950.6666672859815
-71213.28930034568,-1713715.7097232868,-1950.6666672859815
-71213.28930034568,-1713715.7097232868,-1950.6666672859815
-71266.07995874503,-1714211.2181908272,-1957.936979561668
-71266.07995874503,-1714211.2181908272,-1957.936979561668
-71266.07995874503,-1714211.2181908272,-1957.936979561668
-71342.50189235128,-1718859.8546141025,-1957.5958405384486
-71308.10653066049,-1715473.3306613555,-1957.6939559216528
-71308.10653066049,-1715473.3306613555,-1957.6939559216528
-71308.10653066049,-1715473.3306613555,-1957.6939559216528
-71259.86556656423,-1715394.9021226002,-1956.9051582531995
-71282.84236164391,-1718035.4360300773,-1959.6601239426009
-71282.84236164391,-1718035.4360300773,-1959.6601239426009
-71282.84236164391,-1718035.4360300773,-1959.6601239426009
-71282.84236164391,-1718035.4360300773,-1959.6601239426009
-71262.87657075273,-1718287.3714258391,-1961.3610285402096
-71262.87657075273,-1718287.3714258391,-1961.3610285402096
-71247.56263553743,-1717116.884020268,-1958.5608178765885
-71258.40294968072,-1713138.3539994971,-1955.3776437038434
-71390.62527708652,-1711795.8511072905,-1952.5464126586003
-71460.32859393439,-1712880.26350369,-1951.871441454154
-71506.20101748606,-1713378.3980974609,-1953.6607148568203
-71456.17317687473,-1714053.4959933327,-1955.1429578541572
-71456.17317687473,-1714053.4959933327,-1955.1429578541572
-71395.56921222736,-1719350.1603308232,-1956.84263246369
-71428.95125159064,-1720734.392189489,-1961.9977150855611
-71560.53798525473,-1719926.1930346484,-1961.4439177298627
-71536.71378346818,-1724101.669466226,-1967.579594632864
-71781.908924549,-1722591.711213014,-1958.1064303163298
-71760.12878515721,-1717731.5941593156,-1958.8153336261105
-71760.12878515721,-1717731.5941593156,-1958.8153336261105
-71743.41401289166,-1719853.3810788018,-1954.9581195599148
-71743.41401289166,-1719853.3810788018,-1954.9581195599148
-71594.17572629682,-1721843.1375137283,-1964.7662012934384
-71626.08696530327,-1721709.9190482576,-1962.6506666206446
-71660.47974307179,-1720886.8064450466,-1962.143033536068
-71717.49796790571,-1719712.4262521877,-1961.5134134197613
-71638.99604193437,-1719074.189400081,-1955.5164722442746
-71648.30085406905,-1718309.4234443842,-1953.788120632154
-71624.92752825664,-1715451.9049859883,-1955.5402468581826
-71632.93571653162,-1718422.2698421958,-1959.381775416837
-71265.90887770102,-1709585.6935773024,-1947.0336106584084
-71265.90887770102,-1709585.6935773024,-1947.0336106584084
-71282.49008975476,-1709651.6041200005,-1945.393866179137
-71202.94249514,-1707117.4597078448,-1944.2776086058202
-71202.94249514,-1707117.4597078448,-1944.2776086058202
-71202.94249514,-1707117.4597078448,-1944.2776086058202
-71202.94249514,-1707117.4597078448,-1944.2776086058202
-71202.94249514,-1707117.4597078448,-1944.2776086058202
-71136.55883029217,-1707410.8451909912,-1949.058254130415
-71136.55883029217,-1707410.8451909912,-1949.058254130415
-71183.51513606444,-1708099.6986453703,-1941.8080068185686
-71183.51513606444,-1708099.6986453703,-1941.8080068185686
-71215.61129922983,-1705525.3654097943,-1938.161355189393
-71184.60393822864,-1701762.4980812029,-1942.584411953862
-71478.81655509047,-1694276.1136776072,-1923.284416084476
-71493.66420697674,-1693847.2180451425,-1923.9832382423858
-71493.66420697674,-1693847.2180451425,-1923.9832382423858
-71493.66420697674,-1693847.2180451425,-1923.9832382423858
-71493.66420697674,-1693847.2180451425,-1923.9832382423858
-71493.66420697674,-1693847.2180451425,-1923.9832382423858
-71424.02451343786,-1690107.007622377,-1913.822551098962
-71424.02451343786,-1690107.007622377,-1913.822551098962
-71576.6690633623,-1685607.3115846016,-1917.6846829354047
-71576.6690633623,-1685607.3115846016,-1917.6846829354047
-71456.96014428053,-1687392.0289195443,-1919.888878791223
-71582.72500626546,-1682829.614202848,-1916.441639243684
-71615.34108803715,-1693119.7266258793,-1913.4709349110612
-71615.34108803715,-1693119.7266258793,-1913.4709349110612
-71615.34108803715,-1693119.7266258793,-1913.4709349110612
-71529.85833536764,-1690764.3078239453,-1913.3335755219641
-71404.9849059837,-1683446.0889124111,-1906.568371298778
-71446.53162762584,-1686492.143806349,-1907.7935128993072
-71554.57440175266,-1682864.8113458117,-1907.3718275159554
-71567.82196830593,-1683695.1021959241,-1904.8686767650188
-71541.64502096221,-1680949.8015107312,-1907.4855704353797
-71532.09314120904,-1680895.390082096,-1909.9799236938259
-72357.94215836545,-1672081.7076663687,-1892.4698151725445
-72357.94215836545,-1672081.7076663687,-1892.4698151725445
-72357.94215836545,-1672081.7076663687,-1892.4698151725445
-72357.94215836545,-1672081.7076663687,-1892.4698151725445
-72274.2415012042,-1668321.2059530958,-1886.9492809320313
-72274.2415012042,-1668321.2059530958,-1886.9492809320313
-72126.69824904531,-1667372.6945919315,-1886.8847421063076
-72126.69824904531,-1667372.6945919315,-1886.8847421063076
-72126.69824904531,-1667372.6945919315,-1886.8847421063076
-72126.69824904531,-1667372.6945919315,-1886.8847421063076
-72126.69824904531,-1667372.6945919315,-1886.8847421063076
-72126.69824904531,-1667372.6945919315,-1886.8847421063076
-72101.09007130406,-1665982.8008798496,-1882.5733754465455
-72101.09007130406,-1665982.8008798496,-1882.5733754465455
-72101.09007130406,-1665982.8008798496,-1882.5733754465455
-72008.5568425097,-1665885.335894816,-1885.9401176852243
-71649.02439789606,-1640222.6449039527,-1851.9581752584847
-71713.73233842602,-1638734.2506786024,-1845.7987873636896
-71713.73233842602,-1638734.2506786024,-1845.7987873636896
-71713.73233842602,-1638734.2506786024,-1845.7987873636896
-71842.72108082015,-1642012.7200091325,-1849.7489932556593
-71745.34053522015,-1640552.191001717,-1845.9565134728205
-71787.87300852893,-1641753.5035245456,-1849.7791057718189
-71787.87300852893,-1641753.5035245456,-1849.7791057718189
-71787.87300852893,-1641753.5035245456,-1849.7791057718189
-71787.87300852893,-1641753.5035245456,-1849.7791057718189
-71787.87300852893,-1641753.5035245456,-1849.7791057718189
-71836.27266484364,-1643301.1777031326,-1852.916445543439
-71930.49788392223,-1643462.4210468757,-1851.3381510670683
-71930.49788392223,-1643462.4210468757,-1851.3381510670683
-72001.03840382077,-1639732.4921527489,-1854.0739345913335
-72155.74063628682,-1641314.864942494,-1853.8953584253436
-72250.77582304261,-1623982.2889845043,-1831.4631501243866
-72250.77582304261,-1623982.2889845043,-1831.4631501243866
-72250.77582304261,-1623982.2889845043,-1831.4631501243866
-72256.11195144667,-1630888.9874715577,-1828.7699928955685
-72304.45331555771,-1630985.7096130059,-1832.685856279967
-72261.47420019736,-1633396.834887803,-1837.0723997561443
-72261.47420019736,-1633396.834887803,-1837.0723997561443
-72234.77378677139,-1632116.0648289288,-1833.5473944286116
-72234.77378677139,-1632116.0648289288,-1833.5473944286116
-72234.77378677139,-1632116.0648289288,-1833.5473944286116
-72338.82452008245,-1639549.037781649,-1841.293301579495
-72393.92974886791,-1634614.4170959273,-1835.8780491692671
-72451.8564034757,-1632110.0488386943,-1828.936856872229
-72451.8564034757,-1632110.0488386943,-1828.936856872229
-72451.8564034757,-1632110.0488386943,-1828.936856872229
-72485.51273137415,-1632110.1710374823,-1834.6430205446143
-72485.51273137415,-1632110.1710374823,-1834.6430205446143
-72697.73831253457,-1625620.3871365262,-1821.653527254985
-72637.4182865337,-1624648.1171805528,-1822.1244943691343
-72637.4182865337,-1624648.1171805528,-1822.1244943691343
-72637.4182865337,-1624648.1171805528,-1822.1244943691343
-72790.89113866586,-1620736.9990270925,-1821.602708901394
-72790.89113866586,-1620736.9990270925,-1821.602708901394
-72816.97417738139,-1623529.9743825034,-1819.8734310471477
-72816.97417738139,-1623529.9743825034,-1819.8734310471477
-72872.70872320967,-1628242.1227948922,-1832.024072550605
-72857.01588134174,-1631455.2126517112,-1826.1490932029137
-72945.85100146597,-1626918.4455417355,-1819.0733241924024
-72982.54034295754,-1622550.507479389,-1825.3967487150144
-72921.24711079766,-1621818.4574753204,-1817.3587648679102
-72921.24711079766,-1621818.4574753204,-1817.3587648679102
-72916.73777630008,-1622299.5262249624,-1820.0038197047822
-72939.70511577954,-1625630.2078263338,-1818.3090124077219
-72951.74726270027,-1621844.618893872,-1823.1591218510885
-72917.02265269154,-1625671.4976085748,-1821.937649773473
-72480.08001130709,-1638335.35088107,-1839.6686559868601
-72584.84478281472,-1642426.6634601892,-1844.9282249480125
-72525.81867814856,-1640448.6201330514,-1843.6305575075808
-72554.9235775987,-1643903.61341106,-1848.0229237492058
-72554.9235775987,-1643903.61341106,-1848.0229237492058
-72541.27079311127,-1644925.236233977,-1849.2072327967308
-72648.64895779696,-1643291.1309464532,-1851.7660659767782
-72648.64895779696,-1643291.1309464532,-1851.7660659767782
-72788.73196938628,-1643366.5324678177,-1842.8932463746837
-72699.28691209003,-1643262.6524173226,-1849.095436906672
-72699.28691209003,-1643262.6524173226,-1849.095436906672
-72699.28691209003,-1643262.6524173226,-1849.095436906672
-72720.87283739056,-1642164.6725067697,-1849.2459537953278
-72702.70930730924,-1644622.5111050426,-1847.7260536368615
-72699.8518448265,-1642445.0358619343,-1843.3214214619547
-72699.8518448265,-1642445.0358619343,-1843.3214214619547
-72668.60657776485,-1640192.6026395594,-1847.2320821019202
-72771.07849215696,-1642272.1748631308,-1843.5349694347478
-72806.40682726387,-1645556.672548093,-1848.248424663654
-72751.00607346636,-1642491.01207812,-1850.110931418848
-72751.00607346636,-1642491.01207812,-1850.110931418848
-72751.00607346636,-1642491.01207812,-1850.110931418848
-72751.00607346636,-1642491.01207812,-1850.110931418848
-72706.9882542756,-1638535.8182763618,-1840.2087297456765
-72703.83681271746,-1640982.905450636,-1846.5544143952122
-72914.08283232184,-1635455.5863007277,-1839.4448225071383
-72914.08283232184,-1635455.5863007277,-1839.4448225071383
-72914.08283232184,-1635455.5863007277,-1839.4448225071383
-72711.74392140088,-1643931.7609787048,-1849.3391462353495
-72711.74392140088,-1643931.7609787048,-1849.3391462353495
-72720.55411545707,-1650106.2841960972,-1859.5908578955407
-72720.55411545707,-1650106.2841960972,-1859.5908578955407
-72665.88599503916,-1656966.1180962932,-1867.8881133127911
-72650.08137783,-1659495.6491007926,-1872.104307758608
-72553.29286953325,-1663360.6798366436,-1874.9173210790727
-72691.89653022408,-1663230.8820107267,-1872.2366103016468
-72659.53852315764,-1661148.6643365116,-1881.7084140463721
-72710.53311779484,-1667515.105802051,-1879.2602201745622
-72640.73281813531,-1665615.965741891,-1878.0325012809224
-72580.7266370096,-1664520.9726490073,-1877.328303102105
-72580.7266370096,-1664520.9726490073,-1877.328303102105
-72456.6623223857,-1664140.8564080892,-1878.0481465516586
-72368.68904956986,-1665029.0307009127,-1887.2160428695106
-72459.15914382414,-1661848.3700971603,-1874.1188454232597
-72485.84837836343,-1662668.840469888,-1874.5237231117217
-72485.84837836343,-1662668.840469888,-1874.5237231117217
-72476.72704715583,-1663901.5423809243,-1878.2625133574659
-72476.72704715583,-1663901.5423809243,-1878.2625133574659
-72476.72704715583,-1663901.5423809243,-1878.2625133574659
-72596.08949427067,-1664736.1710861854,-1876.5019799343527
-72596.08949427067,-1664736.1710861854,-1876.5019799343527
-72596.08949427067,-1664736.1710861854,-1876.5019799343527
-72596.08949427067,-1664736.1710861854,-1876.5019799343527
-72551.24460003241,-1661989.2055303962,-1877.0406257488353
-72551.24460003241,-1661989.2055303962,-1877.0406257488353
-72551.24460003241,-1661989.2055303962,-1877.0406257488353
-72551.24460003241,-1661989.2055303962,-1877.0406257488353
-72551.24460003241,-1661989.2055303962,-1877.0406257488353
-72551.24460003241,-1661989.2055303962,-1877.0406257488353
-72441.51138122905,-1661791.8252524969,-1878.0253741613801
-72212.76010908045,-1660899.9588743567,-1882.4093193614526
-72212.76010908045,-1660899.9588743567,-1882.4093193614526
-72338.22256565705,-1667759.8217327076,-1875.6009970277598
-72135.98913328096,-1659524.352707152,-1883.2442852041822
-72116.90121922782,-1664361.4394881052,-1874.99545699378
-72099.26917910343,-1661313.882901621,-1881.5805029998467
-72087.10851748263,-1661559.1119041399,-1881.3589879211056
-72087.10851748263,-1661559.1119041399,-1881.3589879211056
