Oil level_t_5,Oil fan coupled_t_5,Oil pressure_t_5,Oil motor free_t_5
232.34872328349383,2.622015946730078,1.2971422135379966,2.411841572606316
1310.9671578247985,2.6176665048782644,1.3102852186480891,2.768357186921731
1157.597074876251,2.606276805431838,1.308595890450307,2.714926730548454
803.7883555767241,2.6703074666960083,1.3101143007985878,2.604059092208051
768.4747175505722,2.6242306529646346,1.299649199798596,2.586252832431119
358.8526378682144,2.610010909668045,1.308836539045808,2.459311272687324
472.6948724504249,2.60665011730613,1.307979281747968,2.498017878964364
999.2358734094007,2.6169887333252544,1.3079086285952268,2.6671163607286665
1105.3486632595836,2.5952125807870474,1.302191962210238,2.69691630630418
1097.285964326703,2.608080872986355,1.3026477854654621,2.686673322020918
909.5766826159036,2.622690173453395,1.3028408383027124,2.640340438943024
998.8190020037587,2.627075661541191,1.301823180659306,2.668820633032181
1078.902397741235,2.629819869211822,1.3027228817552057,2.6890835482566757
483.4246752632674,2.6081462294962687,1.3064650112920155,2.5027385099850448
1400.8702966535238,2.642357891232169,1.3055987413211783,2.7905425019432593
87.16388340754428,2.71035641888495,1.3092124404606682,2.37544559168591
1395.4725369336006,2.5232609455400397,1.2972299362252855,2.792505879059676
507.35304293863624,2.6171672929940155,1.296750334260134,2.5059940234455214
473.703996934655,2.602498706365511,1.2997763077152547,2.497101557610273
471.74174320735284,2.6241204424966678,1.3034326527851874,2.4919045289432833
669.1921769614299,2.6535073379694127,1.3019669180923679,2.547316949430672
357.1800510521972,2.5860837590017356,1.3000978081505288,2.458638446213101
393.3411703201563,2.661475074287811,1.306452138413477,2.4686296978868136
411.64567154736204,2.657758963146816,1.3063665642497009,2.4738373497291883
905.5108237474011,2.691397363379739,1.3165767795444225,2.6378673671724213
589.6423263883983,2.69709856495306,1.3113926245384324,2.5380834981021123
1003.9167405337187,2.624893368368109,1.304370827025327,2.668445292846635
973.5240163822526,2.588659721378717,1.3052209373003396,2.65513425123977
1027.4749863381396,2.5742481795481957,1.310683914411841,2.6723800477355204
1011.3763104376187,2.593823299504488,1.302710755506712,2.668187447055014
1002.7342038643797,2.593543858518343,1.3027617740173827,2.6718995662755165
396.87828757874803,2.5821434723855563,1.3012786743405098,2.460512655568354
614.6840223029159,2.670145203590819,1.3049324795766357,2.537915127717078
445.06467644033046,2.611503453794966,1.299113357484046,2.4816686479101393
754.1023395140758,2.6486675801485347,1.3046844044674364,2.5818953528531416
947.1296843493785,2.609269063550578,1.3017724601039309,2.645060163903822
1140.7507591595688,2.613236338370618,1.2978180756081077,2.705940467694339
1259.5845595612548,2.5919396266223833,1.2971149812670526,2.744713625920868
513.2109705910516,2.6232656470848963,1.31072297266193,2.512458044335713
969.4661263692943,2.623604977887795,1.3101513144633157,2.6536031430664573
1654.4249904385765,2.597838427835995,1.3042274537045841,2.8792407981869292
1052.9648382865944,2.570712182312128,1.3110493348215653,2.686775205540281
599.7692543889295,2.582594114473517,1.2908985494858989,2.5355345829876828
1320.9560470896117,2.6627007305637154,1.313946126047952,2.767744448501932
954.5728459775678,2.6539588887591377,1.3216387737566446,2.6507491330720097
866.7100119868428,2.6538657279022266,1.3160615124886532,2.6251601127460513
720.5289656829859,2.6329267016817717,1.3062707541690644,2.5741494933241382
809.137308238122,2.6111717643514893,1.3012856277033713,2.6040615750519867
966.0431731215142,2.5824204007689753,1.2997996874182343,2.6573057434779415
523.8692896809746,2.5693340526174793,1.3055158739577897,2.5091389258425183
581.6342212406022,2.609020388782618,1.300586550254698,2.5275009740374847
971.7955505589298,2.5886171428283165,1.291259778259039,2.6439261694251153
1027.0934696669538,2.58358974014991,1.2964896303801021,2.6660931470238434
1001.8256656194718,2.606273519191112,1.2937699550041337,2.6627064481226568
914.4068762520866,2.5947605658125688,1.2959588874045531,2.638752211751406
1416.714408570467,2.6244880643046065,1.2957491701960713,2.791826441412327
1414.6770459435697,2.6532688426577407,1.2970788078212947,2.796728744130735
805.1371392341792,2.6040831654823373,1.299677889463552,2.597511732130203
824.9381701889347,2.5884946558937556,1.2985411986279778,2.6021033773984232
1387.5210666029027,2.635938347058511,1.3069440195352118,2.794338876719144
942.0561166878118,2.624064498439923,1.3082583499423333,2.6532653015874295
685.1311508756007,2.655104362604295,1.301369005983516,2.565254024436567
213.63937149139267,2.6443940692159718,1.301184079692715,2.4037145865157146
1168.2480101525146,2.6290789054514385,1.297061046634909,2.719723185884771
1168.2480101525146,2.6290789054514385,1.297061046634909,2.719723185884771
464.9544279185404,2.617503421242498,1.299042591986163,2.482395871916208
163.37529847591725,2.576520982964413,1.2978570473879225,2.3949989339068125
580.3658041020966,2.6864612420980625,1.2989755790154833,2.521928630198431
657.915243783336,2.6620410798457153,1.2978093031225733,2.5486368828087778
879.9338398877837,2.6012545339213644,1.296587263173473,2.621134027918474
78.90998648941509,2.636351510977827,1.3110654467787148,2.368014596497654
1427.6789103122721,2.597476663819272,1.2966902423689375,2.7972159339876304
1364.8014582843157,2.6285094173768595,1.2928711459041247,2.7764941183519642
-187.864754708362,2.592918208044253,1.316183269197841,2.286811317963786
-98.18187404518136,2.5853947127262207,1.3143469269527657,2.316922264055079
-240.22730175843424,2.623328289800376,1.3035124358529109,2.266715397299822
-224.269213422895,2.624902025495296,1.303203615494239,2.2663233336766804
1206.1458141010007,2.563916681405294,1.3045353652030016,2.73634953546717
700.4139828943463,2.5305555057928717,1.2989794259215433,2.569025357939343
683.3480600725501,2.703871254843292,1.30674983623728,2.566053989586507
840.3852031347438,2.6576044560276215,1.29747581275644,2.6082751572629075
737.1698438605786,2.6333410680439284,1.3083046531182068,2.5770323443003282
726.1382452456506,2.6409082801420043,1.2990596721758818,2.5761719429503533
323.1589676879844,2.616415499115558,1.3007429805120465,2.4498282973722607
790.745258436734,2.6042196149054613,1.3111981989809185,2.595562885403758
836.7781496843785,2.6176859499367744,1.3032115464909413,2.616710480824395
957.5900594390182,2.644318236594939,1.2976317001930262,2.639087374625321
1013.0075911583299,2.6453947928923625,1.3047588574439735,2.6661338806681516
1022.4959078764654,2.659447752002977,1.3034439720598243,2.6757332825882214
1419.8510641177181,2.6683594272960613,1.3048254108887523,2.805543688671556
-194.5036524627474,2.564552828860064,1.3026053557340314,2.2788863168781854
-258.3109738644732,2.5850793245679147,1.3005422075355195,2.2579350112836383
-179.54494300683166,2.6761218971487244,1.3043809476271917,2.2818982217221913
458.19494036373874,2.601801861762143,1.3014621155884754,2.487109337203629
464.6202089261183,2.6047202470879887,1.301705389511864,2.488903203399033
278.6776777586253,2.5838097921515693,1.302296230498794,2.4346309126087564
258.1555721448573,2.579617137000837,1.298783345962765,2.4267092464409314
-110.59517745139162,2.5777436256082,1.305774709624938,2.3145723824326954
439.1223827475973,2.6353582869234335,1.3035429036348198,2.480710182990647
535.2077177141418,2.6275223503027156,1.2994086241497602,2.509945211209131
842.2019531425549,2.606702513526458,1.3014610537273028,2.6191188655437014
675.9937972042724,2.6501097709811017,1.2906113634724683,2.5497335353678503
700.5224978009036,2.727388609978168,1.2888044303862012,2.5548033945776845
459.2440125988731,2.655524245276357,1.3046082179524057,2.491788386891216
217.39605799013106,2.5755192412120596,1.3014318006657426,2.4112683460577955
670.0843154055611,2.6717592626513857,1.3035318782144603,2.5507117387438134
658.250891720714,2.5692283112562047,1.3042643215012746,2.5563793763203924
1712.760787857973,2.625881380786883,1.2923162780551922,2.8966461150721514
1471.2587962427497,2.5815023191457738,1.3027001552092137,2.806813646028584
863.3768394969693,2.6584411580878418,1.3033462507442481,2.615807909547804
718.7519751683495,2.580658736384175,1.3029063188230694,2.5730215440450883
505.74105312574676,2.5965704664474374,1.307292671789088,2.503370897680444
417.0194809015646,2.5632245296002605,1.3086186164724438,2.477197656555809
772.5533706804872,2.6625358339764675,1.310845941600803,2.599205864316743
781.4288271519447,2.577417450949277,1.3128305110957776,2.5943708184707033
559.662715500948,2.612118592294839,1.3165834449816813,2.5204632950966253
1678.3311481575674,2.65155536260348,1.3068566522943976,2.8850110755160845
1028.6046126806132,2.6408185889851468,1.3096813555880729,2.673141283073319
1463.4945871104064,2.6011331421934387,1.3097076150044096,2.817417474916598
1946.0787132019661,2.5362532385173537,1.293797503586186,2.970357688346863
1922.8895340156416,2.538086736296094,1.2939683615086057,2.97026945243664
1188.0331124704896,2.6525062169585403,1.3007490583821333,2.723529357881868
1163.2710165173125,2.6016137488840596,1.302742632765543,2.715855698966455
812.2816766639567,2.62243924105132,1.2991667765219188,2.6020896913594878
883.3323351938667,2.6818064204533516,1.3096259591246944,2.628686598874185
819.3335846452176,2.7176958203773105,1.3081150845649363,2.607741820982433
617.5729871489622,2.6770378089213214,1.3114062478022792,2.5407068557005945
254.57901464504985,2.546628884410047,1.2992651049201638,2.426721167431868
380.38314997793384,2.595102646259347,1.300919747923494,2.4630357710466075
338.7409046758772,2.580299935631034,1.302386345919441,2.4560023194746927
947.0376519744932,2.5901762490665474,1.3056197871257516,2.6514411693963225
761.1998688577231,2.5853296816047853,1.3070017956812225,2.591622872625566
679.5123277271595,2.5918284544738484,1.3131775943298056,2.571470052795366
716.5215237129078,2.601072040749026,1.3070189021518792,2.5773100279821786
940.5043816055594,2.624706662093581,1.296562509198443,2.6374559444894365
831.9446770002918,2.6265040236095567,1.310345142814758,2.61357420784473
884.8880073567939,2.5974281324929116,1.3166080012734662,2.630636383897206
1547.3149820429237,2.687367675529911,1.300153526505259,2.841826117306939
1503.6878289486763,2.669347629269423,1.3094415188223927,2.8265170914376507
315.50625946119465,2.574311874130241,1.2983912911661686,2.4427977496228
1421.1630560235715,2.6642992733656246,1.3106786341032275,2.8023990443102176
1385.5889179303854,2.617652060426424,1.3094991135549172,2.792970310110455
749.078374026939,2.6402451665874738,1.3196838882298079,2.596804240035133
1056.5911419922443,2.637956676612338,1.3041659228454843,2.6860403188442334
812.0420936262394,2.6426102804978377,1.3029057814134177,2.60505480857991
1149.3828833863731,2.6358339964137643,1.3045262667152806,2.712943435878137
1093.9473878230697,2.63755903930902,1.3073012403009805,2.693474764898798
835.4659580348666,2.5912341442783298,1.3000949951021783,2.611354946986538
946.089873646559,2.6336628671902482,1.3036571848756695,2.6430111704451194
989.9855215513047,2.612482556554036,1.3113782080535232,2.6677817259816923
954.1906277313833,2.573868833394514,1.3138094827550293,2.653856468522112
1025.4839618224153,2.619793583755692,1.310472012773751,2.677132113161024
1081.612029796963,2.5789471627407,1.3098671468254575,2.6959228910164272
1572.2714133771015,2.596480090870749,1.3031368931676894,2.8458003878185947
1597.7010426307538,2.653553200031764,1.2962501099050892,2.850846488892118
1537.7291931900832,2.6115649828520686,1.3001539222342187,2.8405312382989942
686.3842325711834,2.615896140536703,1.3045528001545934,2.558038502340803
695.6837153961603,2.601483733432429,1.3043167336752117,2.5639823208301515
601.2499463291861,2.5959548582213876,1.3142291476622299,2.5442389797568614
610.2171386848255,2.628199400080431,1.3079492563471113,2.5471438486634854
579.6011660554693,2.61232396111514,1.304047025138875,2.5360738758504775
1374.2642070750408,2.5938565299358256,1.301583662876574,2.786876497250864
522.5744796117954,2.677015227481365,1.2983454483331414,2.5089895467115264
627.2156027859845,2.669414899405828,1.2992164479011077,2.54076382710732
993.59894454378,2.641917282683408,1.300305887769759,2.662902862997519
292.45826544869794,2.609531420904103,1.3016309789967495,2.434922240946472
244.64410265970656,2.594740489354163,1.2994850643771425,2.417775002396772
271.0523579177309,2.595511223504011,1.3000313283356713,2.426573413226795
1156.241679276572,2.599012688874046,1.3060370171650915,2.7107456822266487
814.6567982215358,2.6307081844600195,1.3074898262899295,2.608527170188
800.739275938038,2.6120457739406566,1.2997468315348515,2.5995641714936184
771.6930649229253,2.6114780084658413,1.2991133288511258,2.589676852738787
858.3250442765541,2.6107452292381272,1.3050240537883768,2.616515586329528
1328.375185276843,2.5955815554123736,1.3003375847232337,2.7699772760013177
974.0690986913722,2.5828293178621355,1.2978919047994628,2.652522859193584
867.833581741714,2.560736346776323,1.2955404232092456,2.6212787035499696
1008.9816084610434,2.6257981592065116,1.3025212031184088,2.658524273138746
700.9560873934275,2.5971176424361007,1.2943407739714743,2.5680414183206404
883.9672915831743,2.5885076376052143,1.2950664077073861,2.6206203301028004
901.3150065626311,2.5998272469921213,1.2939241659461496,2.6246816877299786
797.700497224503,2.6335447854052454,1.3143731894043114,2.600936272650405
885.0760681947477,2.6449512451004,1.2967842066515503,2.619996459746876
874.8722508335352,2.5444675705453608,1.307822902659603,2.630274119407654
947.5222143442855,2.5739930118876098,1.2975081785608347,2.643748233915779
639.9554520583747,2.620178730262734,1.282854443421667,2.537656700118484
918.5075469231574,2.6148456812331085,1.288218583553193,2.6316912915375243
919.0453839316924,2.614541295231132,1.288694843438492,2.631672205073401
895.8636204340894,2.623073825698239,1.2885452210928503,2.617994427391896
895.8606240737738,2.6351617849605717,1.287625561902899,2.624727542834022
941.1004129746512,2.6030504666357026,1.287764819715804,2.6457909992301474
954.3658210103272,2.5755545619760527,1.3055623762875384,2.653030088667578
490.8126877344047,2.6283903544439315,1.3090772900828525,2.504133989161132
870.8414468955625,2.61230764912808,1.313264991728304,2.625634654067304
1019.5838215148351,2.6747070285189327,1.3037942255407495,2.6701533078126296
1053.709420588614,2.660885593175292,1.3041052975749672,2.6805073982260703
1061.4808702945948,2.638875481320358,1.3032102583662608,2.6819053270293702
1120.6769297106027,2.6495401360519555,1.3027729654973847,2.70056779808373
857.2721179016168,2.600557393246646,1.3068611467017883,2.6169470739873453
1014.1323674974839,2.579189537821535,1.3100173979783536,2.6728285510218917
299.26183792695105,2.6572810033048118,1.2957887968727215,2.432427985092152
218.5528845075719,2.580056507636168,1.3132280415722029,2.411965803985235
1192.5368871374983,2.6092193281981397,1.3007639867189404,2.726878442777858
1188.0491212985216,2.609336035474967,1.300713884969227,2.729074156664236
886.9709953720898,2.5639162323556586,1.3044051323164947,2.6254327602223793
1059.3339669308868,2.554708561490265,1.3033213203131315,2.6824763772957185
834.0013774145871,2.600678474206469,1.293168987662397,2.598557389261407
878.3889620057978,2.6046952032084105,1.2951120072046762,2.6156769917457403
870.7042416775413,2.605015149782067,1.295187170177936,2.61542738639053
936.9269508247085,2.59926627886854,1.3106849195200716,2.645958211849157
1190.9009473576082,2.609240010711821,1.3143082529034573,2.729553138781969
1255.189761366627,2.6094746572446823,1.317923070896113,2.7508216721488283
1870.537771814977,2.635124812946691,1.301014254393281,2.937315310536902
1381.230939750734,2.6005604159348144,1.3018339457209738,2.78341006881679
444.93605034634726,2.6467891365631844,1.3065115942549619,2.4874155602596066
654.110898462015,2.5910803629016756,1.2996950165415242,2.5528700901903116
1033.9483139421302,2.6384743056362105,1.3012073930522605,2.6770716095635123
576.217954153814,2.5927214743099922,1.3044696237397515,2.528803050391438
841.6847322483885,2.6549528844250876,1.2971304595291073,2.6084781625147166
1013.5804391243386,2.5830931861924302,1.3050333214684495,2.6700443575623334
1135.5916809434614,2.630617245441003,1.3027231970521158,2.705676734398327
1511.8976931076763,2.5996744203310422,1.3020729476185888,2.825756083468884
906.9375292971295,2.644436704452172,1.309193853540318,2.6385963949086393
1446.3070422015658,2.5942488417175165,1.299037527083007,2.8065189972156905
1477.3026668061905,2.5856011435281165,1.297252878615637,2.8142182548781154
1238.8685371751756,2.673726178480353,1.3132287837269105,2.746459310242895
911.0496085566942,2.5594178774584817,1.309288407347277,2.6487949440678
1297.7860030923894,2.637531378337826,1.3002536527583557,2.7564143383193005
876.654566069842,2.6357249463146446,1.3018271551240574,2.6225892536785205
886.4442954694401,2.5988170672744397,1.29943575894275,2.628459207894753
1000.2964395853548,2.6075060117544813,1.2988983616486502,2.664159579048223
602.5965305095752,2.6162567245454067,1.3057044028990925,2.5348279362016113
737.7853497371246,2.648813986593277,1.3019216034977301,2.577528234874263
627.3114193143889,2.656403368671162,1.3069569303932467,2.5466913427854414
1043.121310979621,2.6359078767441666,1.3015385851344565,2.6743668788717776
1001.5094611111795,2.5866756578501904,1.294003071190671,2.6545170907784374
1017.576462296156,2.589775801925109,1.3010569338599454,2.6689393221430904
1001.0454120511123,2.615435592842571,1.3042682649500321,2.668846080409797
1100.8037708630602,2.6147237786294064,1.304403077944164,2.699973630268248
330.70831203284126,2.624383260650204,1.296088169716455,2.4454781590031978
381.9262324547442,2.643244466278188,1.2929807979014105,2.457850589123704
438.2895067529872,2.623324982270678,1.2933276454866787,2.479703505478106
-161.49007588311406,2.6253054972373837,1.2980837718170715,2.287292326167791
645.1833435519856,2.63591414395883,1.2987545727328607,2.54745769746802
650.3178242964827,2.635286484919063,1.2990440761479631,2.549645651648711
1249.926253984562,2.5448987070581346,1.3092286168114848,2.7394311866982908
1325.6747198422606,2.5481771136617315,1.3098631843002877,2.771810799427345
502.9775058316824,2.679943084730872,1.2976736479120021,2.503634234333141
1357.2746011716567,2.6105536738215944,1.3045712503579163,2.772737970572472
670.3758905593126,2.63715218049146,1.2995241769190191,2.5544141959911446
1260.4264917685618,2.6007196894390616,1.3048394056086408,2.7483402281522666
1264.3710801414313,2.600653446530382,1.3048610663717206,2.747289396795472
1164.7348228076316,2.640617036058661,1.2963301987885227,2.7203264988506874
1229.370281864859,2.588725962670309,1.3044692959094648,2.7451585716720874
951.5627135994708,2.650534846218664,1.3030359031370506,2.645419023333567
686.5649170295617,2.656255719069674,1.3106214770920328,2.564735089808496
622.6534055250485,2.6476028209732374,1.3134250859448955,2.5396720360495415
613.465978259069,2.6478483151742185,1.3133268743669932,2.5417045104704123
965.1035466819807,2.598016138472791,1.2931476259525942,2.65132081185049
1059.9591821539486,2.5962496068873824,1.290458214624287,2.6805137133737826
953.4824442596224,2.6329630201310277,1.289725494273151,2.643625834885947
903.4263253572441,2.574027529933325,1.3046125982408778,2.6328372574640775
1658.549981990727,2.5386115653963013,1.3084923857780404,2.880387588175708
1320.9966785675895,2.567126753811313,1.3046898777549742,2.76448526629928
-2.8741726930478775,2.6666604274842824,1.3080174053256757,2.3345666678711487
499.31018666090944,2.5703025399527513,1.299726348482549,2.500695428621994
1435.06937715207,2.592724739293481,1.311062361338135,2.806823778884934
393.1390850621515,2.608442683432746,1.2898974359066822,2.4651666508363186
325.3002456324063,2.578078792337094,1.289447018765807,2.434983952998107
4.027554353236848,2.685738963844804,1.3052564318708522,2.337796998316464
630.8760782482373,2.5447991017610105,1.309489745643289,2.551379121297457
247.18239922047073,2.67979015669507,1.2989444509911365,2.418327831696479
-197.86137199784724,2.6492162993307184,1.3164474332182146,2.2819368277607754
911.2203132238906,2.651788029002094,1.2916721149012236,2.6288125248943177
953.8980940427433,2.657749857476752,1.2910290062329919,2.641807877320387
991.208155154044,2.659811185668227,1.2933110358830715,2.6531401769688716
1038.5490345696812,2.5742981747035145,1.314960079034748,2.6853028691632215
1184.5360782713867,2.57176185711011,1.3144894584606879,2.731556712584545
1000.254081487738,2.577679178545834,1.3085435305627293,2.6723121865764505
1202.3182523856335,2.67238150839367,1.2979893313997137,2.7261774095228284
1332.9587412077499,2.5966213184079656,1.307335417597387,2.770569268929128
1017.9101198633518,2.6275600572548394,1.2969625100547988,2.669519531903391
638.4954527889456,2.6468983475974226,1.305980309817377,2.5438156440162993
652.0480069707903,2.647034337974571,1.306008643854746,2.541722269616924
634.925947669609,2.720910427911855,1.3026800715504439,2.542815260262931
827.2414061229384,2.7602355825837956,1.3038995169769814,2.6037649111958743
1045.533668966805,2.6645244813895723,1.3060035159747618,2.6793183979474966
258.18668809864994,2.582468783658889,1.2942420267081418,2.420615716040855
214.7890419473285,2.6359419299538436,1.298777672983313,2.4034056742525154
196.7650668137518,2.648032580119533,1.3004083450193926,2.399851915587102
250.01113609454887,2.634931220078781,1.3025704177070834,2.4175595211670102
1170.8803855624988,2.6198087432772175,1.3008042814119742,2.717296038396027
788.9751358941407,2.6537065635881185,1.305810075963526,2.6024532258280235
-146.7546310130916,2.6387208578813506,1.30558102378945,2.288121559183411
951.9898992434082,2.6175336594521372,1.2967813377913202,2.64613184113675
617.0517192475983,2.5860318250722503,1.3087988591281883,2.5431869704511367
385.1056065120111,2.644502366252352,1.2984013143929352,2.4631179100967513
385.1056065120111,2.644502366252352,1.2984013143929352,2.4631179100967513
1171.547578345163,2.6142620124913734,1.3073580870125951,2.7210503807685105
883.1592543305919,2.6016415360875578,1.3056960447207586,2.629262779322096
866.7596590787351,2.637165203957266,1.302439945485669,2.619678608881728
418.568635061291,2.656132711972375,1.296947630382018,2.475507764068599
466.36694988062027,2.654540857592286,1.297111348678258,2.489692704336648
746.2446465496486,2.5753424863770347,1.304887604444026,2.582197446736667
1102.8267331382294,2.6733738298416543,1.3061429866583565,2.6974124724015494
815.2578396591958,2.569849465707696,1.3012450287655692,2.6006707380511327
1445.9343988749258,2.6075257919221544,1.302549175521228,2.817254373459045
1392.814165466288,2.6242891296068898,1.298430420665095,2.7847513949127536
667.0297868691976,2.629551320712402,1.3104833003296827,2.5597331906061105
672.5492883457024,2.610953912381709,1.3154894834384803,2.570720510402124
621.5179349318358,2.622307320437404,1.316957321486751,2.5558215962353446
1343.145107017355,2.6235885033532935,1.3029857763240609,2.776666239741299
1570.9463587683174,2.6478607489554356,1.2989039127105007,2.8389889234929084
645.4582797664685,2.5915652750849127,1.3082385932356047,2.559112939257978
392.4202488358816,2.624867086192235,1.3172795309218768,2.4757346528875965
324.26031453421047,2.621512110077818,1.3177736031663774,2.455063102459249
951.0512618054898,2.636722839586295,1.2919710129151147,2.647176338015437
381.3639993161068,2.587247404395205,1.3136293097872083,2.465477860821423
368.62463672827914,2.584653431457878,1.3139832508468738,2.461198978932919
425.16241304214964,2.594012049622254,1.312040532999458,2.480445804108939
459.817978647213,2.5867306683241122,1.314595310719921,2.488662695977057
623.4766086843154,2.582109084318397,1.3019197060610062,2.5473322434441625
1095.5747221307154,2.614156262075226,1.2982965344611976,2.689390489347043
1354.0861182469473,2.6160381648126334,1.300365954492412,2.7787654730312945
1323.8060803733506,2.6186618273792033,1.3008110642867574,2.7698404861642603
866.3230378161435,2.626294191824606,1.307144809753054,2.6237693452134305
1469.581375145572,2.629728163158256,1.3045808542552488,2.8138938895039725
398.0981607588268,2.6197670844188665,1.303292969579312,2.4709112199959704
347.49134031595025,2.6174631556713597,1.301048341057644,2.4512424049202974
231.45304971701313,2.6248273078857776,1.29774084793979,2.4154506969764378
682.9355038036027,2.60765179114374,1.3114984994732586,2.5635405502237134
765.6763244178237,2.633478400636612,1.3090901424102475,2.5846883621148042
803.3064556086039,2.6001951994334926,1.294829235682677,2.593611185953956
737.9685169334782,2.5842342797026983,1.2929349509313297,2.5766071526346823
618.4336636709019,2.5039821049279234,1.2922166991408612,2.5337346596351105
872.7236561566368,2.5976882997389357,1.2928719660644028,2.615097318875189
981.5955372194737,2.5939124993823386,1.3041121548807797,2.6622114533500287
747.7701112501678,2.6207987106461124,1.3082710229479826,2.580119150420236
1138.6830560883516,2.611759775211212,1.3029757681800183,2.7130229276975344
509.4411739038785,2.617091792266447,1.3076624261192675,2.5043703436522713
1278.1302357229647,2.6493545157812886,1.305899992954927,2.7516096651104305
589.0409357878451,2.590260208279968,1.302283941358804,2.529227177012316
486.84426435985034,2.6287899686242358,1.3016359465149177,2.4922411754351783
486.31208949797633,2.6317520305371427,1.2995012515618405,2.493239025468985
