Tº B stator_t_1,Tº D stator_t_1,Tº F stator_t_2,Tº F stator_t_3,Tº F stator_t_1
67.8207592551451,5.169139047001014,-2.6791805958667356,-2.4006518370945096,21.7881906912002
-62.83650149627655,-15.172783299127442,5.036885301783201,1.1003200270229196,-16.913690034066132
3.203715066501786,-16.38661094962326,3.6941525041173264,-1.3598485049363376,3.5757140131323384
9.34818066015978,50.94618483782669,-3.77677915744201,0.8186018685477293,8.016773779277996
25.746353637111234,59.9924422316258,7.084314317510784,-1.6502479580902456,22.415671517418623
66.07255063997601,32.660057412115094,4.224372627982589,1.6530517703246708,9.426554600166922
71.30278837122276,-8.412950379487752,2.800699547682573,3.2996061759711948,19.987928148877646
114.25205789063799,-19.544986051730305,-2.4476889329038993,2.0696842185084146,25.506727404463007
25.209112179224377,8.981899248172788,-1.132287178945381,-2.126548030933531,7.225691863756422
64.52003128540973,39.72628671056407,-5.192180623318876,3.8646137149691975,20.331731579477943
63.60402762056291,15.325280017973764,-2.914092987334478,0.7721546495175662,13.25535348622748
-40.91290475602787,27.496933784907235,-8.18585310470816,1.6295288411011848,-8.87092274580634
-47.07110478680633,38.83097038593324,-4.828317322103159,0.8955465650599198,-10.532929862950017
-32.477879625309065,-25.471351905018338,-1.9692255148477793,1.0201754148409314,-15.250847091976771
6.448145788658395,-35.103597564540586,-3.8123488111488086,1.5019188928008624,-9.211356824883696
40.420705876224616,-38.38636879902238,-1.7381716423728861,-2.1049714061949936,0.2723400165868757
-56.372366334860246,9.876310716437088,-0.913040021173505,-1.0319810075973757,-13.241915583945676
32.84035465753709,-35.09471786959708,-3.232824498575375,-1.5242538972949546,2.4216656894062556
2.762654416373625,-18.77108531422572,5.219851948874867,-0.1673438810182366,1.533687609047913
-82.28663702904238,-35.4462157229317,-3.042995231598541,-0.10414492054930591,-29.76804342838657
-39.06552059176333,-32.94114461893824,0.01847887719641239,1.804293856801663,-13.836382206622382
-53.88046955144492,20.50477883112503,2.447665052348932,1.492825740952286,-5.325106470148664
-4.824710260747512,-8.712658405536935,1.6257659206622457,-1.1875246506022914,-8.544459560862924
-4.824710260747512,-8.712658405536935,1.6257659206622457,-1.1875246506022914,-8.544459560862924
26.84710883687299,107.58765603127019,1.0620308200831816,-1.3753778355911608,29.353696345458165
-4.251832721912262,175.08802287144846,1.831325529883249,-0.9498632077642535,28.52980000251659
27.831937741665634,-148.76404641374313,-2.1038071174405455,-2.327606574292167,-33.19877010391072
-27.637455607678984,22.178906751883872,-3.206730815525519,-5.959459182062381,-1.8736209524079293
-37.21796453841484,20.851777662616524,-0.4406930212599649,-0.15940130052360102,-3.8898991622539425
-97.20482467578687,70.78074345609038,4.2119854126498915,1.439350200095436,-8.719472180987733
-66.19362145773249,-35.53760353283364,2.4426928552817344,0.6741609178522561,-24.177682818724904
-11.252935104035679,-54.039221743858185,1.8594191921672776,0.8195524829286083,-23.38366668108623
43.23321328981153,94.01854937665888,-2.7440497780999493,-3.4931186696999403,17.700753836370158
37.70329543417555,49.80596995378493,-4.030073202243954,-3.0535733491194312,20.593116255377225
-75.04710650415281,53.48314635046107,-1.0460335638763678,-0.379550753142299,-11.132224661854057
75.26589565043143,27.80882654895681,-0.302022544981834,0.6596067652392533,20.177974180441705
-19.128679652632776,51.06991743656179,5.72826686418957,2.937868798198182,4.033329145028496
-18.324389042001386,-28.407039183756304,5.5814262085202095,-2.3660782386600836,-13.942157332192656
2.9445207335986323,17.110058616141625,1.9559076720273163,0.21579370259575648,7.2733046569014554
-28.63423256879865,-126.49567072233347,5.548983655302326,-3.4162385460101676,-28.875038204632
-23.523018494824456,-107.36473056508552,1.634342283611924,-0.6025234556107957,-25.437439750075498
-69.7018446930395,-37.34082872718397,5.811604363849436,-3.356614814554018,-21.04798630221223
16.087434320638387,-9.867133661630287,-6.001784928424099,-3.767332552017106,5.705520310851659
-45.95299183934896,59.6518009657836,1.6175755665953853,0.3897934484954877,-9.611729948093892
-67.32340070695919,62.59526817512924,-0.2989088138035704,1.1002668745892135,-4.233192646637308
-41.71299393721547,11.860383473898672,1.0386335526928816,-1.7837078846527772,-3.2897805640223607
-41.71299393721547,11.860383473898672,1.0386335526928816,-1.7837078846527772,-3.2897805640223607
-41.71299393721547,11.860383473898672,1.0386335526928816,-1.7837078846527772,-3.2897805640223607
0.9735951928142264,-55.94637582199327,-4.421656531676792,-3.719796479302197,-19.56392170239767
-2.0042767874538843,155.4533783441027,0.3135915445185373,-1.7032119318151722,23.232838086907265
-4.342613290862818,108.4017320587485,1.1832695604493482,-3.7805998647885346,13.62177168684611
57.120927703802764,-3.940417820960164,-6.4687477818652335,1.1480319180859322,15.731351239142933
5.059739357701903,-24.182467646218868,6.154462278939844,-1.6596955466439183,0.8210825592819653
-3.9945246486749624,-4.421917740978046,5.446306607251799,-1.4623247263634715,-1.5779053610355933
6.064354798828835,-4.5492843627198205,-1.4782486244000679,-0.6203902745480466,-1.5283821588476418
9.5235182748231,17.29325193262174,-0.7452693509085736,-0.5172241308465618,14.605741655755434
-17.745735799436822,-24.167735439203177,-1.118181410616982,-0.7280273812038461,-18.698875500465157
53.10045492988641,52.59978859206412,5.482914000131155,2.867439189972246,36.63631854878994
-6.446990027425461,-107.29276027695641,0.616631035690737,-1.789166929473387,-20.08298994476533
-9.321802463438186,-109.20908587315289,0.48004630835537354,-1.936146540795343,-18.172640427901367
1.9769381157029322,74.41320299293032,-1.4952725537575993,0.4105431502483765,21.81258188784838
-3.64673545611177,12.171404842460383,-1.1451405220384603,2.2721972604893312,5.668683735758664
-41.16835326132874,-68.96922630834779,-3.32140386809339,-4.394516000726042,-24.1858886096053
-40.91149994568899,-75.38399318614525,-3.0187794767384815,-5.137792220182955,-25.139644645297185
-62.898635781132896,-96.15622246709592,-0.7078171832275122,-4.227185455887938,-32.231807892463024
-102.38617425160643,-16.738027524162394,-1.2128876608951862,-5.749386878224712,-27.46355096615446
-80.95266358469993,-21.19309687824524,0.11887447125558981,-4.723600066990276,-37.30926096255745
96.56322409217341,23.49324963956361,-2.8246170280849614,-0.9957323711938049,33.288971851563204
-32.9841443807919,124.13221965814822,6.040397464771709,-0.20617185011744527,7.456571159660115
42.861946391124086,-86.80296641363843,-6.555771370747954,-0.45908943827636195,-17.874297549649363
31.406953169669695,-80.55017559827259,1.3240694781778948,4.0308489675730055,-11.35175742247525
32.74050161713223,21.726152613122288,1.6737074543866974,1.0435289296516304,6.552716923681626
7.8663452823023405,63.407832666984945,4.7263124768923825,-1.2602964159475767,16.897358914767377
49.347155815436224,23.221281517344455,-6.909053085591695,-0.18973335536066016,10.561500058759407
61.11745710374957,23.700381528466927,-3.4166687521127597,-2.5349177137575225,24.51243657395857
51.40640794660692,44.62618666392784,-3.854771582681862,-3.2832079748938527,24.109228422675496
-50.711088515041354,-33.37713754213388,4.369138505660668,2.5330555042324265,-8.854603274148376
11.630178780416163,-38.35468899914541,-6.359914367557337,-1.6409606338757592,-1.0342642099666186
-25.387241490182745,15.893324424496988,4.512433163612589,0.4121466245118858,-8.597391139397589
40.55932359396762,11.34866693341155,-5.73555294084044,-1.2178749197417422,0.5029974040183026
0.056054101657512234,-1.2032690078286468,1.0727827696947,-1.5501741340447666,2.0625085586508582
9.538249703453662,-17.967564661295672,-0.4484109354263002,1.600832466458157,-6.3379675534846545
-8.566830346191159,-7.089587141884085,1.0154591290598312,-1.961510011565595,-9.531617170912188
42.07131600286452,85.96526181723718,2.0399122854144776,0.22113932414607618,22.446050810269156
26.865978850828586,152.29882701692048,-3.3870045628383263,-0.3829862770857372,29.396973382416085
17.212327972760235,-82.51707128391485,3.6650556062899846,-0.4614768123100133,-18.51454280569216
-28.978948761789603,-59.86348552434342,5.7418922119226,-0.7963715678582972,-16.17786209564883
24.877346995774975,26.564413820218462,-5.720079831653409,0.027686826512751086,11.923466304452914
43.814727519219296,9.061940319205622,-5.159548009657376,-0.6363610833913919,11.718397931479458
-38.76338311225308,16.287793258254446,4.369475003145435,-0.9858050001180105,-11.68244554092718
27.977844863361824,-5.3536100681347625,3.4882764673411866,-1.511208001760946,2.479266525196272
11.82412822418737,-9.555547055456161,4.851543989952131,2.9136232228261836,-3.479421843714982
0.8927556723126173,38.1606909354896,-5.4658236971417695,-2.9402675100617395,7.339214612110741
14.357104836084563,-32.98973734863123,-2.7489689350195845,-0.22915906298467426,-6.629967748948845
-10.626342496337472,54.75121567145643,3.82731753051587,0.3292339804136518,5.936334688692907
-11.79761921699922,12.071752723047865,0.9341563586856232,-3.6645442697477417,-9.582781152888469
-15.535047470316739,-19.90147784002519,-2.0828236294059943,-4.886592492087391,-4.292172454635327
-3.2334668662291826,-109.64613639909,1.768085226612003,1.6802993461055933,-14.48448277616193
7.348134753582425,-97.27404486907155,-4.061909877676705,-1.7198553430660681,-12.404961082551395
31.194535295809516,13.735501252005541,2.076464218856342,2.6554743378223606,16.829610077438335
47.414405375815335,-9.140070096741393,-0.4941800910142575,2.587748709378841,13.810474791791007
-88.24858810222098,-12.318285182415508,-1.5512766218423684,-3.7107209954726557,-25.09168685067287
-21.19115056119424,-91.66483047389357,-4.253561239988118,1.769178888391073,-25.224150730542725
-46.89861688924674,45.99071509330798,-2.7598063270331616,2.1383124303168612,-5.441965267601798
32.131564985439425,-72.17215037534358,1.7624806940413846,-2.8418261078773686,-5.386867063024875
-30.548190493149278,-45.28618149033714,0.4824533740453629,-0.7652161632532206,-16.25359989480684
-20.82513723680588,-25.974869755481404,-5.2715257543015275,0.9117639087711005,-8.160220071297854
-28.499566951512733,-5.617421589604463,-1.9627881326294236,0.4034593445881787,-18.05926727120102
4.5033969633599185,-44.75102667016141,2.4277928745162503,-0.8068285076953421,-3.179636852958364
-51.81726261118071,-29.249558080406196,3.4612239203724933,-0.7372250469421989,-14.85893603077028
59.131037458429695,24.786648672736437,-1.6860138459622804,0.6147544397050313,30.911682345039218
34.570735377041316,42.00281556734531,-4.051346356050757,2.2577738376741143,26.520063122738723
52.9225119053553,6.892810646461157,0.676649286957764,2.774902628057909,14.795587196169844
-14.176427323935815,-7.063239652512017,2.8535837602895517,4.132687911861687,-2.3710300367921233
17.953687810519057,39.27829216141831,-4.3948381725367325,-2.796138950134439,12.146099607048187
-8.39679337373115,-6.285269056911048,4.2980572024826555,1.0834821927558647,1.1302471558278846
23.319389061409332,13.748123349504585,-4.497281319412073,-1.7056126187024236,2.672848400794205
-28.492174779119186,26.00055605831707,4.597476462136428,1.5510573838597828,1.9494633152441736
55.367728380591224,58.39072685983259,2.5440534112919435,2.0768430186544027,17.79498296415964
-8.262109262574898,42.0982571813192,-3.9869485256104715,-2.4825296897344638,2.8668625784163453
-16.936940427199914,33.665981430665724,4.494392843818989,-1.9729532026016152,1.7002102259276075
33.94386945749775,-21.714336956523287,-3.1536091616694337,1.4723981136903785,2.2664717145903683
-29.351352615983572,-41.13006067056473,1.7774988375906382,-0.7222828488150372,-13.977042367277864
-39.187296311773146,-21.50902265692748,5.432783655159213,-5.336196775533317,-10.751468990521374
21.866410805466657,-123.01533438747991,0.14699919555348862,-3.2785738277268717,-32.958859158163136
-23.296314306598166,132.14026133580535,-8.065849677695374,-1.4640198850748123,9.915810314561721
35.23848780504815,56.859493911086936,-2.2381590398318525,3.987380671309509,15.745738645630489
52.66277764828282,-23.246077703159955,0.6387317863057759,-0.9571160923089814,11.382993188497618
-81.99744289683431,-39.40593828984581,0.9095742012106807,-1.2123989778989364,-28.588308386979378
12.494114410167015,-1.3734507685436452,0.32026152503642324,-3.3128076579447203,4.118853207424458
-13.170495266862577,-24.42619776210696,-0.280261935120235,-2.171154851019097,6.175588962485356
-17.542182770571525,-18.846108090134805,4.306304522429949,-0.2942783390875189,3.816462230789714
35.846852806003234,-64.13788807130766,-3.6766572402398525,0.7295083128937494,-16.066742409346706
31.722854638700884,-73.76791835535408,-3.399842661257727,1.1325509845314579,-11.659004418085754
-45.385749456342865,-41.5994409210408,-4.175429198343363,-0.07753452303768937,-16.58293757836178
56.11691037358341,3.1291924016709913,1.06205446772338,-2.346822647257751,10.21689139799204
94.341733503956,-29.90841885318433,2.9278412465125596,-2.0878619597325505,15.615207666776005
103.8797241996499,-35.30491003904181,2.625077360147249,-3.056626482497827,15.606760346546265
-74.52468931232748,52.75209922039004,-3.0051518570226534,1.962406540734532,-7.001667794149742
26.860790031007586,-100.72345888929934,0.8734651076817849,-0.33954292733584146,-7.652501404768273
-31.91729225552316,60.468902180970126,-1.6427919732380531,-0.7000001052262654,1.8584452707707708
11.996609850495357,9.06321245734052,0.026815795515790164,-2.105003943272249,7.2687834564511276
28.302396119887725,-6.460803429665191,1.5114336511642874,0.7762162575112145,7.481743952206994
-22.988483236604175,65.85181628427391,-4.031234033545318,-1.2734504302105711,5.3669155714862375
-24.312543263026242,-54.81648281216465,1.1372500598143243,2.369344717041845,-13.362363476045408
-67.44791607868169,-54.158542696118516,4.06106899060865,1.4046634322185412,-21.501089119606224
-47.90069670472543,20.557300846507395,1.3007428945293782,1.287788735728126,-13.127404698560175
80.69139809222014,17.541302831303888,-1.6139347561902575,-0.45121232811314804,11.18233092299268
-78.95603019753091,-31.52208333807787,0.28568024081892585,-1.162801961300106,-34.236514765616214
-62.247367495231494,21.874096379812876,-0.027380489781723916,-1.6605307533383142,-10.421027838289149
48.73565614937482,-39.695655222148474,-3.8312850833249987,-1.1243932744169927,6.993989815006877
26.772898506389765,-25.52213866851326,-1.1154380777267798,0.08730405511463962,7.197742266029985
-8.742694528727228,-21.635519637362904,0.8664728508613966,-2.3088971248172134,-9.273619613910999
-41.434495240414925,9.14643495961725,-4.268293273763141,-4.771938530658213,-15.050159235924992
9.639728379905662,-10.806773219151111,-1.1908569428898295,0.5301556462872821,-0.40431797316065765
8.64453577241077,-71.45065165291768,4.354776627762053,-2.0899477205800023,6.363570491935214
-4.826887526778744,67.58729897416391,-2.4975686202383773,0.3050279698753914,6.718547713997215
-13.319118799348916,23.5370210168946,-1.58606458245246,3.106518596237068,13.898877820217464
37.8422601694691,-3.1712342514167915,1.1192146584916647,-3.6870658445056606,10.379511351661629
31.07993896079491,-85.95701131819939,3.3080724464027305,-1.131984146056189,-7.045970846334351
-25.546189578668148,12.298741298848071,2.1524927930076316,-3.427536030757585,-3.4007370431554227
33.821438188662185,44.156609795760815,0.9253682745106776,0.2997165048591497,20.232465069806942
2.4214609382114993,24.43970888529188,-4.254315286517951,0.03109157160763054,0.6794266545376586
29.46393456527969,19.475278518708688,-1.3833024485027001,-1.8365288877651762,5.008285761379595
-21.002593770584813,-8.496252721785996,0.816097024556064,1.145177287775669,-0.5897819201164038
18.18222112633489,-33.49236904626167,-5.730266454694638,-1.2547202351121811,0.3612333236251857
-57.762706754026844,-19.294273792881253,2.1597961806516954,-1.9754376299090557,-17.07072626494487
-6.48840161090817,-93.19360153411881,2.9110651202273057,-3.969034278640011,-24.710588011701525
-4.933307242876719,-30.249723449386323,1.4057469712625672,-3.045009457792526,-12.73394685469857
-8.769456532996376,-11.61833397062864,-3.1902585755032065,2.36413252311962,1.8188638045651953
13.322426283434229,35.233626696278066,-1.547157090943206,3.7104777088255205,6.475360448712225
4.198310309410317,27.402997357466738,-4.5218888453361075,4.8823431168754965,-3.545991808221846
24.395382968983117,-30.24401545332912,2.7076777292588905,0.7606496276408001,-6.166710636613456
-15.526114968045716,32.07800223901225,-0.7445115786392835,-3.3323354716373252,0.8366331819380046
13.11178658116659,-13.546344082356718,-3.974455934451507,0.9955959608531235,-14.348481971219659
-35.881554867257286,82.4938784364433,-2.4171783257098145,3.9981456220583635,5.736647941169404
76.45700755277407,13.752485138592775,-2.1193135233834415,-3.7264679702325516,22.277468938365
33.482951304060826,93.35332647941682,4.39561812693142,-5.209341479239287,29.69174388849881
15.742567539451173,-38.97310674563335,-0.4199291775328544,4.956407335342485,-8.32566133430812
1.9273943082750478,48.2472136558201,0.15417068285760505,-6.4990326655255455,5.810756202428517
1.9273943082750478,48.2472136558201,0.15417068285760505,-6.4990326655255455,5.810756202428517
24.55300501070371,65.10822901489165,-2.762856592093851,-4.325761081400148,15.016748122699298
8.558614938990539,65.37952209227626,-2.6282174937693226,-2.6599897327704562,8.723366853864306
81.6368788940878,-48.73266663648976,0.6616383578862837,-1.6288058627805229,13.34017341798672
16.369831765064795,-13.949307279329147,-1.9589655664105923,3.050035876400773,-7.9465651421949985
-30.59481194605155,-18.56574003866087,0.6300458633759081,-4.489945839080883,3.2914875632600946
-21.307116502961712,-30.681346602662245,2.307168325613813,-3.0172947969013664,-11.046080750264071
24.60438094917636,-39.7230080033672,-1.0421353938825488,-4.178057827914223,0.5388145866774288
32.31164739482735,-67.42609727848064,-1.0386176899943116,0.265600284512999,-5.392319392199685
13.26026074190371,-25.01839232594721,-2.7362966325110647,-0.8376984040888921,-1.9250693572929443
-15.243495843287505,44.693663864144526,-1.2344476168314258,0.7097076686434292,3.9187472045017078
-15.243495843287505,44.693663864144526,-1.2344476168314258,0.7097076686434292,3.9187472045017078
-32.2553655549509,-52.581786702008685,-2.2203069021755892,-0.29800461874020784,-35.44136060126324
8.358701381829064,71.72482291455663,2.3215693294826893,-1.7919773658099327,21.309175308225978
43.49555877958149,0.36446750102056136,0.5233441812564366,0.6832234475365186,18.27038501296355
-34.9226033110744,-48.230572847140365,-2.9304955741784324,-1.5036840045503714,-27.73394891602209
40.255237876853684,42.02528462904524,4.544368892098638,2.384485488206551,18.63809583342675
27.7548980632909,77.91305335625643,-4.571730879241203,1.0512791609704502,24.03121885603479
3.539660896550965,54.79578694380143,-3.174924432117227,-0.625682916806193,10.166964279362512
48.865521460609884,21.739245124990884,-1.875784287717501,2.2508220671592065,14.823528337405513
89.84109111426082,-15.046311318153048,-2.225859118703016,1.3416151954954425,20.70295316351939
89.84109111426082,-15.046311318153048,-2.225859118703016,1.3416151954954425,20.70295316351939
80.5435450053905,4.429552904748799,-5.030780269154675,-0.5062452537156129,29.381187317664086
-59.24754405401488,40.48044805521002,5.745855289766103,1.329684374083166,8.806184003303096
-3.030718508626208,-35.90363430063019,6.122196641754968,2.9843210310021058,-0.6034107163220579
-26.001076977136677,-36.1828650775618,5.917563435602408,1.8111442527345414,-14.173892909254942
-46.12338635496583,29.29364185791929,-0.007248708504145274,-3.8491073399695286,-9.05296161573343
-49.84350653217334,48.27386663242194,-1.4623174406999042,-3.0947306961203793,-18.088521569662014
11.01299729556824,-75.0475447863264,5.034018152807961,2.1421301378523414,-9.444615790900405
11.004991576879995,94.95752891943829,-5.068236393106856,-3.097022452703057,19.54703381236714
0.8424038007140204,-38.129658878602164,1.2441846998236556,-2.468261742842165,-8.072065058823682
-18.347677961359242,41.96900908519585,-1.4981648325652122,2.111180747673805,-13.091362530551129
46.856741097988376,38.41177270175802,-4.414127871456308,1.5495969291171634,17.04850958667153
-69.20964359135584,38.995603126317135,-4.149660481415897,-0.34658893456465645,-18.320437909287264
12.762104983709847,-21.754129380518872,-1.870942948932697,-0.46923175599860084,-4.131123302585783
19.87374535360932,-0.7648465690767132,-0.8893291825724082,2.891678670303425,8.134133309749862
-57.2861344878494,-70.65937277335719,-3.835923493199178,-0.12496893648282414,-33.05511464402264
-34.253891487959635,-5.988804243852858,-6.268844186917883,-2.135123161853836,0.8895275268873988
-19.76911522143732,-60.16518432294037,3.359195132434819,0.9569862249841569,-22.471480798683686
-38.09006233512564,-53.42471611543721,4.216920356627317,0.7979144549730508,-16.03102952191561
5.644265620923386,84.16050923746026,1.659696644684297,0.20583826229032254,30.036669618711425
-28.875986918636176,-102.52812608861885,-1.5710216449606724,2.239725939818751,-20.5866995639818
