O2 sampling_t_5,Displac. %_t_5,CO sampling_t_5
434.8712402661489,66.62879889350539,-457.7408691004043
-99.8045345567179,-28.071351349483763,-1105.6195858224892
-165.76826836340854,15.693204561990239,467.5217454218973
353.58689847655364,-21.91512968284567,-1631.6472230882737
-50.34958033145392,-23.47807185242062,3371.981463863184
-80.78907165464985,-63.5181427421874,2134.669981735886
-267.7444006904436,-85.11038647582714,2339.551703364561
345.2413720308433,20.110489081780614,-927.2863311501533
-144.06150143836413,-14.350317161892157,384.4294037763309
-51.114188070411274,-3.706856661752493,1640.2689361426105
-0.02702050888635199,-137.2117043726687,-3015.9476260977185
183.7126411172268,-144.82202478692156,-1188.979050717591
254.4780302705126,-59.2270284590095,-2769.9663618142076
-16.68980408225434,-27.089775223427466,2467.3792705715455
260.41789912812504,-96.1260528071696,-3039.1451194313813
97.5886326391658,9.190589752733956,636.0614757746625
-379.1339136638041,-27.181012623198612,999.4029578350082
128.76840620768576,66.45763100778039,1121.5256331626608
147.77184367743766,-81.37286331021089,303.2549973089154
248.29913500388128,-40.96776418138829,-474.3218512870908
-168.12542712248168,94.38397107640074,2023.8570906250736
313.72645033556194,17.438212431465303,-2426.313814918644
-187.87229010470023,-46.141602211570216,1850.4363716093887
463.12210776282404,2.2806139630495537,50.379450194904166
463.12210776282404,2.2806139630495537,50.379450194904166
-195.9667256369642,-33.38343934544828,-372.35246962004834
-195.9667256369642,-33.38343934544828,-372.35246962004834
83.31724016341491,121.79981753782639,125.15260035042593
-161.1996385594567,54.59884605708622,-1532.159228142597
246.00447816098261,-127.1379832446093,1334.5695533462674
108.6885071919796,-109.33282408358086,464.25138958657885
116.37622425581449,78.09465880709172,-3995.6855296424683
381.66123329527113,-65.26259378149827,1319.3597631271937
188.7170918853788,-8.262113073911777,1435.3267160411574
312.74238636350555,149.5024689067885,-4437.186840456456
-298.6572777769973,23.043838148480035,-606.9011332618502
88.9125188380867,-3.375033050041033,3354.5773817127447
-213.75696919887395,101.09220746525295,-460.740995568538
65.24281025532053,-178.46911522362345,-837.4882706759936
30.657025023043147,-10.216226508517366,-71.8732170395441
243.75899072098258,-8.167091673823144,2262.685136320394
321.772892104242,50.09106717814118,782.3072181084901
-112.72162137172919,-92.01382743293097,5.742734620692545
111.22147747161208,29.413502097020185,-301.08051197574514
186.82648053670394,-115.29132431698261,-172.6351733042521
360.49165630238406,138.6909081684045,-3942.640867277952
45.22309936692989,-164.92445170686804,3489.3229544657415
-102.61247122502814,-94.65718362424013,3142.2392775218846
246.75250175373384,-12.976085819102408,-2524.5015898436254
550.1096719076577,-30.39974094369577,465.0007723519939
-196.73145643337494,29.048747792405713,117.63228215335084
-196.73145643337494,29.048747792405713,117.63228215335084
210.35892181400396,-82.88674888894563,-2521.439438972434
203.31920176956913,14.120835859293024,1522.6354252696688
416.54386688751424,19.772085404321842,634.6139785204151
-124.78050020576384,-4.631251116399653,-344.46204895947676
-253.7658354202403,28.664662085289507,46.49376362848761
-41.151600875956944,-109.42090363860271,1888.516355741818
-109.72623672336475,-73.26222878563036,1397.4494672711905
-44.398916371882265,56.926049462441775,2817.8519572033174
-44.398916371882265,56.926049462441775,2817.8519572033174
396.23218906511175,-17.855935204836676,1023.2097447501692
63.612575783512284,-7.948066637287113,619.6098512686086
61.56637200065202,-1.7469204246745216,459.2436042928672
61.56637200065202,-1.7469204246745216,459.2436042928672
267.58171934490076,-10.60089699959161,-2593.215583849469
370.9797924258537,109.27257108189406,3739.514181842743
-610.5008898704718,28.373338650956967,-1073.2562518575587
-527.586009939029,-57.39921035247605,-995.0534631061581
709.629954552787,-8.698295524896437,1229.088679359238
596.224908165933,-25.114058153278034,1632.8947707985005
3.1731780315230935,48.49877029913927,-360.2283808278096
196.39185817210358,67.95975591050886,-127.81888701568005
-33.708828621972884,-30.976466710131504,-25.6686418121095
203.28258763327503,99.29924878580722,-355.17756811474396
385.91576703044433,31.793753733924433,-3370.2411054500863
-37.78369789870061,-63.03622822667474,1339.9692634387575
131.81538628475562,39.512836683477666,-590.7160285845092
227.70178053918835,-180.20836014502163,-1141.1738225878564
255.4064299215629,-122.09530446715097,-350.9052167461838
-79.29952246903409,36.437372730517836,1794.7292637549967
82.82426782161598,-19.355657608580756,-2215.280313566837
-268.2522926480102,-6.309451536724374,-104.07517072682958
-269.8307322257966,42.071474906783024,2558.615067593965
309.20742006695434,-156.64114223714842,-3534.221071058201
-333.7920341779847,103.0703610832403,2640.8341065800646
89.64019084256358,-66.52534985611967,-837.0599804736592
26.586867991304814,-74.73927176412207,2026.5570154112172
-5.837760436578364,-146.97074075957318,1463.9059363165247
-65.32050759727048,32.18333129253435,-2672.194341820091
-162.72372538891017,-100.80822385966891,1992.9713093477667
-162.72372538891017,-100.80822385966891,1992.9713093477667
-50.081028393906934,-22.830595001849275,-1459.941282691854
-139.5421822008439,33.22300864311407,2066.4892053251288
-159.2040844489801,89.44366751348963,304.09963863775533
-34.89595823925322,-120.87694047672,1501.8839843541905
147.90997557080095,191.3237789531396,-1462.1406793182855
258.78954625500336,-262.4741201518699,-701.5863133969531
257.71408586427333,225.19821644704297,-1647.62723363516
-78.67379336536959,-177.29762497932884,891.8191065160838
-228.4483514485463,115.39119017679401,160.06898969386157
-13.46265880611179,-69.9881002987836,2296.180063539783
37.03023489689109,67.05495996973775,-1894.0486624255968
156.49148984812652,-194.63834579543283,1283.7756049450466
250.9965871852193,36.64519471786059,957.1250825069367
-400.9666542661093,58.74042684920262,1405.2193491941948
316.5737153353073,-32.557923260949366,-1520.8530518959224
317.95281092647826,4.821542599760768,-1418.2561916646696
317.95281092647826,4.821542599760768,-1418.2561916646696
-306.8129908398763,-47.17317654870473,1272.6224124448156
81.88828327299552,71.84019701370129,-272.50756171699254
142.5513285938527,-42.645525664509414,-331.9393234622323
83.67727577381604,113.27965802139605,-285.21783689573914
-114.50660115883477,-129.44988516731058,96.078674928483
443.14172902962173,142.79240610592552,-506.4983588822938
223.9637868431756,21.218213652318923,-2135.8926334793878
246.1483183700685,13.287696691473123,-1088.1020696657902
108.21775706344042,74.2834684124054,-1930.0006863527688
308.7373757170228,108.31812570043068,1573.2297853689088
274.5656168633409,-171.84730371063884,-613.8519674684826
-203.996922297713,66.55485871012047,798.4687055159976
103.15335345704972,-99.27841363555872,-717.6728929665524
217.5250707989283,43.25869920102472,577.4329005768154
-304.5810324563706,0.46225106332219923,880.2689532263017
-304.5810324563706,0.46225106332219923,880.2689532263017
241.99505669248245,-3.809420277736386,402.16270213890044
-110.49796071146784,45.55987053892001,34.84282303345276
34.45537023188595,-73.39279110947055,2610.1059537668552
451.87129132420506,-25.43319206345788,-1490.6999576963703
-49.26928894549185,48.14545523805947,2556.374946437355
227.03811338733055,-26.82315719933463,1476.602702219007
-184.8383539471399,95.50588047420415,808.5565775050281
-194.9028920800084,-5.922783782849436,4289.65798662504
683.2904449272718,-1.4256832312356948,-1223.0988460062308
-50.07301085152915,123.13372733014481,528.2851964140923
460.04685832601774,-52.54567576213935,-2859.887861184518
351.5808503846699,-37.355808344783725,-2335.4538712139606
227.7361411386376,152.0907199203828,-258.62919248620346
97.54506086548426,47.02665913456261,-423.7641133554507
-271.92179362118486,-41.580165418010566,2010.9796301240935
-597.532894023248,-108.37876269861873,1373.5561095649891
719.5677799111686,103.03781455872303,-1707.1793272699529
587.8772430329652,22.644762675729297,-3939.9950640550333
-379.6025301780758,-90.86580339636599,4412.378864324779
-520.6528601654044,136.90911728721488,2603.6334670488723
475.77496173438436,-52.58144703131562,165.91987200544645
-177.65538624363626,-68.49715580454203,-1401.325797931646
-84.45379652372173,-3.544182157584899,1056.7150414559267
131.64014444529008,-68.4892184109914,-1120.8508613005015
259.13720441354286,-42.257879286490635,1304.8378822346692
-194.78613196529938,29.967665205978836,745.1087233941976
431.20763993104714,20.6761142144846,-1564.9044988210999
395.4046607836244,19.31068877956368,-2337.3941943674135
-285.5774730654128,50.99497768016761,896.214087313229
-102.39745082411679,62.71862121986066,1507.2416264678245
-97.56501192236254,-9.104956240392909,-539.428937487967
178.63530918472173,30.41274518429421,-762.7624115459832
45.88028396314304,-88.38609641095826,475.49239831728096
45.88028396314304,-88.38609641095826,475.49239831728096
55.985666830104115,-26.76211622085951,619.6149552436261
55.985666830104115,-26.76211622085951,619.6149552436261
172.84812665089527,-162.19847522038248,2153.219020030283
-459.0208625883767,103.08529291866618,1427.179557955467
459.418333929934,16.368966184548327,-380.4423651200708
12.886788536639642,31.451212897973235,-3069.8260498845593
361.49208812871893,-108.81133256825653,-157.3532825359839
-160.5886742391757,3.7108379181372584,960.2965362518394
163.8110810271982,67.38214368720689,-195.18206567140095
120.26681382403743,-60.869911394429465,284.8521813048838
166.38482264971765,-140.14731917157292,938.3542686583778
-95.08523655977976,120.4027975587575,190.62455972619603
679.7681104677285,-74.17415205102353,-1658.187011191066
618.7628069469039,4.835114716584243,-1691.7108097941996
-307.08135588316895,-90.93711219965026,2361.8664390724507
-312.24717488618023,-104.17840696066963,1242.1996221740515
33.677554786285725,3.8630532298962237,732.3369374576631
33.677554786285725,3.8630532298962237,732.3369374576631
65.07150269563653,-68.8614365456117,-758.9040518918595
-329.15458367272373,-28.194181181143776,3239.633776162106
-236.5706458285114,82.57025163194814,1639.2451014918668
33.88797370412178,-121.5104309098173,-223.08564069139197
344.65721636720724,-19.970652684768027,-2959.8794779361265
-16.794566705065904,-55.815238569894966,-15.18019549061637
15.397367072137477,-48.26316924386158,1405.4625227455103
208.8653333417578,-7.412911126079926,693.5264114977354
269.69300149087024,-68.67422905147555,-389.6524420105411
269.69300149087024,-68.67422905147555,-389.6524420105411
103.29283297229821,78.70984986716041,1821.4725449792077
-62.905562163402976,-96.43283074916006,233.68129588570037
-31.267395797603456,-22.123940320112254,332.60104658350065
139.89928532096178,97.49933399403017,-2674.7474256674104
139.89928532096178,97.49933399403017,-2674.7474256674104
303.03463120139327,-144.10691981344547,-514.2521678197431
-72.82540658666261,192.5408894119662,910.7030250899888
491.29334852794744,1.4647236610497885,-606.5169931279718
340.2625620312774,-47.44074200538822,-721.1418534916388
341.6766611244303,-47.500639248363655,-767.2038315158039
-245.79295347171566,-15.914764563160588,1096.1530050796134
369.62955440585046,-47.052130898389194,-171.1880093384966
108.07328924957713,70.44152122368627,-2280.324453102706
7.26134552699574,31.346117685754216,-1241.0689499618106
126.07170786554437,-1.522090128247811,2385.3848081124415
-74.49036894531018,56.92609754644226,-2614.5609894935396
284.54937448684177,-47.976245305591746,3724.9172437140214
89.59151426774045,43.96217785626858,2546.5139721993837
187.9447526840806,-35.82548094275841,-2414.2845961921926
37.40141042756312,-45.72287890682686,-3197.872255806622
188.01087173586987,-14.153388081234752,3829.2705580582015
93.59354488978242,21.544476347739383,2990.4530064056357
313.69745711299544,10.584285571741368,-3369.896550092351
181.82811834044125,-72.96799203205603,1440.1247838283107
288.1383223355157,-75.47777942823298,1855.743984750249
272.1335012861491,-25.201820716604388,1814.07270602769
72.89555904310438,-55.05420031395295,-2070.4987573201147
219.94313763677314,117.73290869145185,-2426.6573832348354
39.546800006032015,-158.8083322950678,3469.051315447455
324.87993143486653,50.58437249632078,-2140.7890667608726
188.98847889236794,-155.3096151110638,1086.9676053571645
-172.89405112563716,81.91088220562665,-494.8620246872223
448.14879970924335,-8.892363997003216,-459.4646387298907
-292.51583837211285,23.638779578429165,1062.9818748635116
746.8213253489494,-37.539647772373385,-4191.268650466988
518.6636210810377,-67.44472317138937,-2296.2863347262764
-18.01046375704641,66.37229112978486,-116.17599749939654
260.55385543036476,-51.16466374097304,-383.18909813296625
229.7267190867102,2.90462421013266,899.6504669542843
251.8896186216838,-6.514243933525419,941.3531422040024
133.178745287688,15.312480200775994,-2558.7868734818685
510.15032707844927,-4.520251000834893,913.0449738972668
326.3872761591013,164.44333117613326,-591.9601032064888
209.23779029909556,101.69544658784258,-568.3001052496669
159.46195853314748,-197.99640462860032,671.6340515348511
-134.5235374969596,133.79700503079297,-786.8501500260429
20.228651528627665,-136.83866549095723,-1476.5126872459425
163.02775567927623,131.30880401856558,2364.8086342742886
196.2122242687829,-115.12860364240382,-1142.278923917422
364.65059346225416,54.78308073291909,-1297.4660208512641
-69.14032912682086,-26.80698126202843,1054.0818722845506
287.7441393246623,100.99929035789353,-1863.7288652173665
94.10354836227526,-116.60859298190566,75.57699816724721
-331.8329027132475,-68.70873265349476,1205.9654925282307
424.59967849943683,122.2874130703082,-1166.1503575328834
520.0497940175183,204.575660105135,-2262.5452102933386
95.70531235519468,-172.5128880088231,234.90195686487914
309.4881882177127,-180.39055008684326,231.89372199904932
296.7292709392874,148.2731524189451,-637.2859102674652
375.7238361269083,36.786255135432825,-1067.5962096080477
-167.3867677469199,-10.084128291474656,2255.6067817337816
382.54571341602946,-23.014548567569467,-821.0773251823899
-93.80116228019476,13.616288082114707,1103.0625135638275
9.450176340533432,-27.335910266432897,1976.1957892744292
377.68241386407146,-34.8835664756245,690.7366516034131
-44.320060144666584,-13.20240775367089,-526.4865208977315
-135.32011271498155,6.667233525391108,164.4383853848111
218.88081835435435,-50.205706362925795,-984.901637113783
20.753651393231422,-127.35055793928105,1271.6739157104248
4.687568285277685,-176.05270203349383,2066.6535483377384
133.09754926495265,-77.98051433117453,489.62712437809205
143.270184021663,60.94880077645257,2317.460289373635
60.25541632802276,92.07860853981572,2.743556341849853
-363.13342737301775,105.35332106206283,1899.5711004634074
401.51147541165324,-77.33390856747533,-1329.9980925709579
-23.449174158012056,-21.918898056880437,-264.468989769195
-229.50209752388656,-102.42148688535538,502.0987781940811
319.6894806142342,2.8931915832772717,-596.7403982287201
319.6894806142342,2.8931915832772717,-596.7403982287201
-384.47326517976114,-77.16664977446155,1619.4370472856049
-259.2490447572011,36.53739718027866,2185.444889108088
422.75243028618286,-1.427116961535944,-2473.460397463322
-1.5962946502519344,25.114891885673217,3300.2691044626085
43.782856967392355,-2.6387002276229907,-2050.811918743666
316.64095516780526,-46.9847030798367,-834.1289804302937
-35.17379182328895,11.349966709939942,-345.78439504572407
146.82390299100524,50.227059533773826,-254.21271987409932
183.6090562660883,-149.30305584622096,-871.4430338439353
-27.01591764560377,52.49740545900718,1432.6723774052716
130.44574923332357,-154.7281452158366,-368.77581032419573
13.861480143721593,117.85023373427522,-592.1669081141246
344.78695892631447,-60.396084706000636,-452.36640938234996
-153.39243009393246,21.345049593086202,538.2656275207121
394.59625550831214,-77.3473884276037,-2152.335534039768
-354.336120872852,91.4962548550047,1944.8970821890741
-146.11202231968554,-64.26332552782087,4686.104760555716
196.2938510447475,105.06224096004544,-2097.785190419875
-286.3526253847249,-83.62316404884871,2098.6900403784566
95.15059000537047,-84.78488808482153,105.15270346420425
463.65847117541784,26.31052305505503,-1398.2421809289003
478.8375639882792,-31.328829991986957,3198.9420504743016
116.48764969997416,82.15089403820642,465.71994176781254
-197.4625045708716,-49.74265001723134,-46.53838691182739
710.6816890235818,46.357129048764506,-2846.6791769151137
101.51454092242318,-21.985657145654187,-551.2083616482441
101.51454092242318,-21.985657145654187,-551.2083616482441
95.94202492173343,-107.60867884861858,-1176.099444700846
367.2747172163103,87.6984307629919,54.836802106171945
105.03520949374297,-92.39167729043842,-1480.688815058705
32.26435035616073,-96.45660573503214,-2786.315081078491
-109.59333565442473,-207.46958277985016,-1849.722306669597
237.9532513034157,129.93617663069142,3057.3783870192738
220.6134472640569,37.06006125388467,-592.8477045884242
205.38891953750996,-90.62035877852065,-1286.7692250517312
-365.5443498164484,0.11746783592074905,3330.0444383965423
-345.9572940065979,23.154751338206232,2994.0255000402885
612.8342502768,-36.694790066404494,-2643.4410088640757
843.4618449871066,-58.97461018736518,-920.5292661702829
-173.36504622655193,23.6187879589919,3060.7804170614017
258.3128159672118,1.6151759090760258,1745.5745877422899
-179.77129490378633,-52.567355155705634,508.60110872061205
473.7067965630989,-5.4025485678083385,-1565.7564678364236
-274.1096223277602,24.02440941986402,535.3334593873542
-420.488330201962,32.567881055518576,558.8658319653395
568.1403712114429,52.082947761016754,570.1655915005108
-172.70599249618334,-68.20994050413074,928.4883851836264
-44.48152906275854,-19.32866814997317,2266.9144769055283
435.0097787228884,37.89590603363277,766.5948191066602
-344.58512814782284,-168.96900946069098,198.70528880869233
246.15076900801648,133.27194460611548,1394.1079023506716
-181.82204414317482,82.45074555908018,995.9398774309923
-233.32913460481706,-88.7666524174394,1585.7470411273061
377.84033638840583,17.871916102511534,331.011206417993
-17.924368543912635,7.82220704430587,-2422.0984339778765
-17.924368543912635,7.82220704430587,-2422.0984339778765
-73.98924025685815,-90.25603065647965,3287.1881845674975
-187.36851695148658,-72.56930894661224,2618.1728025719503
81.35318250516728,83.46293434512269,365.8735316529569
18.192297816160497,73.87861664210027,-117.70697398899637
-212.41498767156918,17.591852757564318,-1545.088589865507
-525.454885800789,41.13662987588778,1705.6259462506519
-7.731360728466939,-148.31874348353398,3865.733164073723
234.76550544615182,160.82410060254037,-4551.76611693098
-243.10729033861108,21.118708828865067,-1727.3909383430118
-323.7503204211525,-44.38334253373682,-418.84252376310656
225.5694572287214,35.62420903179681,-847.9551297858902
225.5694572287214,35.62420903179681,-847.9551297858902
225.5694572287214,35.62420903179681,-847.9551297858902
347.93806692605267,18.624107338005473,-1916.039850965658
251.97184979140476,-57.16126234504361,409.7358202026194
161.60916458871162,-25.875748454199254,887.026330376945
15.365836395256636,-10.190861245611273,-352.28907986319643
69.87514682334086,-6.054231840071739,2457.4156330206747
80.35866714887172,16.880098991176876,1362.1245920935207
5.455918524088503,6.291049180803881,-2656.1940518470074
177.7442984930916,95.2069534628645,-1180.6464426655946
284.1520478918393,-31.005794712255167,949.1477997855197
-189.73089465511393,-59.420786320126794,790.4718310507319
278.92629756952704,111.26452777203427,897.5551729960555
-12.954459452454216,15.778588290122698,1134.3700779441833
198.73342036910378,57.798285407814625,414.35085539726583
369.7371884918509,166.80471352607643,671.232688955778
-364.09544784050854,-108.27173745505928,1965.3293496066162
-250.79313177742145,-70.72005740927382,1538.1522133362728
420.6788219311552,10.193632786680169,-668.9030837604726
142.33659043165483,92.45447160701409,-1213.779997746526
112.08521356135452,118.28095061327602,-1741.7459799331978
-52.86509409266263,-14.476189746057287,3936.7554259383114
203.872705732315,105.47693483369584,1260.6297438501315
294.3513963248494,-98.9316737275588,-3526.7462339853346
281.13733122407206,80.22151493565308,-954.2846851119534
236.81952595877118,-58.06224117358375,-215.0924068975457
-49.05855260126138,30.932306061915884,409.73386479442667
58.533724586774625,-41.6763522542695,-817.7980006173179
438.69261794944725,-97.52381453571245,-2372.850277797119
-271.06680384356946,-113.43523006468267,941.5563106285435
172.84440792439477,106.82420271135626,-1201.3955102273849
-115.33182682871814,-121.32788512538258,-68.90946936760054
361.4921517894211,181.85522257647196,1028.5343551829042
-282.71234003962184,-159.87321516559732,-612.203376293769
-170.69894962400735,15.725167274965514,1431.8170143328082
210.04333465982702,-6.694725299358865,-1992.2543524603116
39.76391394142345,-49.22908947737334,1877.5872555213534
294.61179239633924,40.80494876701696,-1963.6001924209204
213.08245818459147,6.940625203279723,420.6391945968114
213.08245818459147,6.940625203279723,420.6391945968114
402.823725353312,40.365254847395235,-69.13516538556638
119.92543165876134,-6.233200527333906,-1090.260789515138
-176.19036649320054,36.28895635282282,-985.1873129098452
110.1001286691271,-187.1653436507464,2911.6554838978604
-45.78396724292621,-92.38068162772034,2296.287394681632
-65.2136238991223,17.388433703860727,-1161.5400368093278
-106.42822543670636,47.481802491188176,-365.18535711153436
311.65588795381916,-132.59030230569232,-2707.5766969668653
284.61809483347724,21.62804961454924,3125.8620500929715
33.62219658599017,-11.97483742379302,-3082.9641689998766
402.9028143265915,-27.768076488630236,-963.2078177836784
157.49354786990875,-45.205992045640954,-1640.0997943485468
480.1164058239466,156.5354760989837,166.79847094394185
470.3556950359559,-131.14202023023054,-2149.335591816178
-17.434627838034203,30.930639920256795,-89.35969920773209
141.00066614388504,-69.01566978661427,534.290947993444
130.23288789587502,-0.07561634936087103,-29.784658290739003
130.23288789587502,-0.07561634936087103,-29.784658290739003
-82.17639554423548,-15.06021875179034,-489.264078966268
-176.60540929335139,-80.05470003939024,-172.27890755298233
154.4940903121801,61.796201932101766,-3043.1129142882455
366.908941936949,-282.3183684747423,1514.6007428541402
170.999483255305,-15.824062381056251,2915.7865740959896
-220.25872703313678,52.52181222643608,481.0010137752929
-301.11345899255326,56.49974100703301,940.0074653148238
320.6318958055102,-70.7306701265198,-213.67291210008443
-251.08503459540395,5.262592731824,-778.2927943619537
434.20003152485447,92.27510668327537,2512.8406205255847
-35.05704775465739,11.275319749238847,-119.77502178953091
54.143388371940645,146.99510976768897,1579.684275159336
106.46176100589167,120.39467420299852,1245.1977340719209
33.450030505685035,132.25114469348756,324.9104239639422
120.1068447454599,-79.92829007131982,206.99651783207992
204.23914844375932,99.32509961309975,583.2158974547549
141.52104278444398,-31.450714578823522,158.85509453202235
141.52104278444398,-31.450714578823522,158.85509453202235
141.52104278444398,-31.450714578823522,158.85509453202235
-48.45863630996328,-81.84392667948612,1237.0925833133604
185.37361082186266,70.04756976457077,-255.49316628318456
6.60738602519487,76.43811826568304,-806.2294957415976
263.5356055818961,-101.81675340777566,650.6645276445877
-165.51902644540314,-64.00814376675183,924.4733275958804
145.08088581938426,-79.13988326392825,3407.294735789237
343.40536805403286,-26.07265741531335,1160.9321547486056
-237.84578744484014,26.173647114313617,-829.7934620445762
-433.76822043820766,-56.14012788312481,-1353.7892383091198
517.149375560178,-25.77005805837129,1540.8892825944129
229.4025561097157,-0.9208191299759818,748.0800926785734
186.0929999991855,59.56725806734263,810.8313432393068
-132.25901076607443,106.74803177257091,-622.1680998129277
-152.36323473024453,103.2583624784382,382.57039081628614
-135.81369233719326,-71.45508583109348,5786.774291453497
19.027420307365816,-153.9800660304189,5907.330276822623
53.6527857087095,121.80708545395056,-2810.051471095212
183.8179373373361,-173.40812771241002,3918.359650722073
-437.56313823153,-113.32060229511774,1569.0679533344705
370.3266854410829,85.47477277891275,-3649.9835957067253
485.7433484919884,98.51927526440336,-1946.3497451028545
287.88878046740626,-20.756930958089526,-1494.904636450848
-135.06935885343592,86.36254109156451,2296.4909956636807
-332.45554762457334,-56.75492867035966,1474.6269392678814
198.43611476898832,48.91384330345205,448.51859993765595
146.09263637263058,-17.796945572046873,-1630.9992239159187
-290.636589310136,19.97114417453585,3010.0008232256596
28.24696961045123,-15.097352431839685,144.72035866832766
28.24696961045123,-15.097352431839685,144.72035866832766
-12.975682479013209,-96.6874012160679,26.439632854401083
32.31111173831377,91.34970590268318,513.5070446665376
446.5610677251725,-1.892521675235571,471.15724648368894
-25.320941495782193,-53.946596219593076,1216.7101316142225
148.21507588858233,-36.1334064575124,318.4387767327552
500.12909676932526,124.52388699286942,-3339.0440032419287
393.75358642874534,79.08566935768138,-2655.81594362818
531.9385107533319,35.499439464759604,3495.0892701807184
-162.34844709580452,19.17794833101803,-2131.84714838482
-123.61410603162687,116.45284053931991,671.7239875417276
-29.03731316658957,-171.59876237068966,996.7967043240672
65.56700741877894,-106.8605604852,1525.1801556919827
297.78866466409573,-116.15560010672098,3014.03807895271
260.3498630774132,-89.75276735075728,634.2730158698037
140.5688814476802,92.95446487297649,-720.6752011396857
249.64087428370206,-59.18299824745286,-3242.365532299065
-17.029317709841365,129.87883091260312,-1447.9769452928217
-140.08530479654686,208.350306454704,898.2926999263423
-104.24471242164881,-203.60355667931103,2493.710962544592
343.37025106057354,143.63267137520415,-1762.5229693320373
451.8510161200014,-24.527488596918772,-2363.18885858094
-233.0313854391003,-47.55351890836643,1510.1064048386943
-233.0313854391003,-47.55351890836643,1510.1064048386943
359.9701231805639,1.9314759619057682,-1281.5507167647047
359.9701231805639,1.9314759619057682,-1281.5507167647047
-46.12462438278192,3.642073892252564,-1860.1858917261384
26.224980745914593,91.27947842534154,2273.387150162942
-186.44421418529237,-66.27773431288698,596.2723116486079
-1.6143618139277862,58.11343518456267,2085.624386282053
294.3084151963171,-26.453948739402456,696.274545618601
476.67788353433593,-5.447958418204923,-4411.750982491321
280.5085065772859,70.22927132367026,380.07779007144745
-371.73300448597,-8.902319636345737,1848.5184479215916
278.69808098830924,-16.583542290779015,534.9267739270774
