Tº gas exit_t_5,Displac. %_t_5
168.83205236889864,117.89243710693458
103.41599597962238,132.72422410166183
53.426436435864176,-63.91724841042927
40.50965129047261,-21.891221342983457
23.340893116339064,-18.251374400670255
48.23004856293672,88.18374410918695
62.75848772465346,43.932970007477124
1.1184416251794573,-160.21782649810382
17.883995292151504,-136.2656753068881
9.999556415678263,-33.94239661555676
159.37452010019695,87.64075498594602
107.64596310038054,14.97002012042502
119.82127331536921,-32.86729341694598
33.015613180541465,101.2303336231427
97.72331129626721,-106.91815727139686
55.675937264575566,-129.39321499687918
74.36361126611664,-228.12736485600448
11.498141919105024,-262.0943086029615
-36.80322665973132,-213.1369335398211
19.03039708228129,-146.82228172207826
39.59873885342178,18.364062127154668
47.10321618020873,-102.36412721976285
26.38104757430967,-211.59284477227374
82.43585671523468,-216.508443904091
145.74778541112892,-1.7124987258687838
-32.11017835447254,-34.168323999210024
116.35691680887416,88.6226907918872
151.2186442387321,59.363742334810404
37.785142618418675,-222.38025218377135
64.92279582718209,17.72226715495404
27.769108615967994,2.2810003971265917
23.965358655410835,-29.59057675313297
65.68927989972316,74.0779739669589
0.7357591072772891,50.485624742487936
47.80775276153368,-189.0351062040611
54.20482451789702,-159.64020835606937
9.30996911310283,-138.42751578878506
-51.72328359613589,-78.49453915554385
103.10603629275624,65.8652670722242
36.20314954786989,-64.86057051237289
55.29733063436806,-123.53989888717837
-20.56818763837837,-270.39522682054877
-10.258763232411004,4.3674492312119355
114.31345789435083,-28.083155168619797
51.51722418434929,-25.4961497831446
20.89412723036186,-77.50479102655294
50.68424420115091,-28.501840193584087
75.20016115655508,-25.75460313655158
82.14703698321615,-41.317686323368974
69.09693944483342,85.38327901046318
28.966716119164758,-41.90431169329398
30.221977435785348,-100.70044442880658
17.77699453383506,-79.84952684761548
-18.494683649344157,-100.43233405348388
-16.817858446038596,-131.45198258782932
19.279867327647718,-150.78977657445517
87.28766164906523,105.26566670399447
57.290902312304965,-78.25256932316424
23.74693865444472,-24.348860971653387
107.0941043029502,28.682640953690896
38.35107189753404,-104.86747205986352
38.80303532606419,11.398509931661152
55.983486993526625,200.15114446550865
55.983486993526625,200.15114446550865
-32.832959874734286,-8.182711004928862
14.555187678494349,-109.31651525116685
14.555187678494349,-109.31651525116685
58.049549343418846,23.417278069771328
101.95559236151041,100.62520040421776
101.95559236151041,100.62520040421776
78.2545735698045,-28.909846826576285
69.21627807432506,46.324740664571024
33.490395458864825,49.50682029123506
-4.764603386824184,-62.21612015427104
151.80878011377087,67.2867997282709
97.12918300018339,68.51241854622872
105.04955719305204,43.538570314354914
73.61104811343456,29.76949493892485
31.869789007934372,-130.28596952180942
107.95627322635227,8.44782891309481
70.63680890056074,-140.8822719589278
58.59303084271565,147.24313436024863
22.573894415982593,89.4257565419284
24.387390606047248,54.10787851957748
174.29897633301218,56.21130990988296
37.902230594594954,-54.391701315942356
58.90856481781144,-111.62713220044509
68.26825884059178,43.40220153969837
68.26825884059178,43.40220153969837
59.89744180907971,66.58040883732087
-10.701688175802047,-5.671908771516996
19.843313543096922,38.4401875394318
36.19558795840301,43.81408764518284
38.56592125069168,63.11614645446196
73.65993418075662,-102.25498138934084
20.15249281699429,-89.89110166141121
76.4688848571941,30.973657519859053
88.45193320372739,46.350738270639326
6.069972198928049,-18.68109592422968
46.494092573694914,-122.38830073300824
133.01745653159003,21.661396802186545
59.57332883247744,-123.35166671386975
109.08037833640402,16.97701079687306
109.08037833640402,16.97701079687306
109.08037833640402,16.97701079687306
55.991944402755394,64.65862965359855
35.82813922380575,-0.27271052376589466
78.29164455351291,-20.465533294934453
110.49584664063741,-75.64912270255437
18.137134168581447,74.99681544538433
48.154724680450265,-12.943097981024238
42.34367801311088,33.99960536476498
173.51003849088798,80.27968631754472
-5.306425591717755,1.1716428032012658
101.28411885608732,-32.9735962091998
-19.95658062307389,-1.5346684338119303
-19.95658062307389,-1.5346684338119303
-19.95658062307389,-1.5346684338119303
-46.43545636884829,-189.99835930139182
25.352363337844338,-196.70260056771963
78.74423477907678,115.55605802677167
-12.12763742934915,-35.16807272425851
36.69532775929393,41.57373314472237
2.9602786620325485,-197.7212747514012
-68.79772433252019,-130.99702577833983
151.4364844725323,37.253989727799286
151.4364844725323,37.253989727799286
66.23069305873868,115.91866902753728
49.95624235527502,-4.32446969270012
33.35409036114779,40.99164706148622
36.8650680791011,34.86458963446441
71.4038108587517,10.970240651686947
65.5737016364831,12.752220897040011
64.39827760776177,-6.401720157101267
26.24680463024103,-34.28643579977805
39.59585278350731,-81.99999700709688
39.59585278350731,-81.99999700709688
-27.962059384624034,-97.73955546672212
21.373905984418705,67.65654953609274
107.79970060241922,-77.90398475349562
89.3629770981318,-62.894902431930326
-20.830875600968877,-57.22379633377731
25.099003826715734,45.6076693685496
55.685881514479895,164.2069514452262
136.1965416456531,269.31966048562555
65.15742462703695,-127.18930332118433
52.01867479884765,123.45789799256995
65.21468922645327,-145.59426633816315
66.97387026795089,134.10545083155108
98.97457687408111,86.39423691888513
129.18706341553317,67.06961884362275
105.99731975659031,111.42289106911495
73.31473533277868,-4.306489425712787
73.31473533277868,-4.306489425712787
65.58558889435017,-43.171395738054514
22.689098054495496,-39.185380037992154
67.61850514996274,-32.525953460753676
79.31006133336413,-53.81864492332798
107.23996827987447,151.60754920825912
-34.34875610894444,-139.4499598279702
13.558537379114114,-142.786271171402
119.93015508696402,-149.32747163025698
56.13316231651844,244.31834036697276
59.38890186829334,196.73619130512742
-24.973718587803234,-75.0264818605584
14.845503233990328,42.92191348533504
14.845503233990328,42.92191348533504
96.4408254269531,-65.99091579151045
92.67195689124587,1.9037184723672453
92.67195689124587,1.9037184723672453
54.32177735180089,-96.03311647216557
55.50560119802417,-82.85552040432911
31.162933976002666,70.46251000779347
40.40789131732906,-25.70915616081949
24.99711118403635,27.78107379307066
52.40652677469606,46.76836597372266
37.472729673372804,-21.9136283210046
37.472729673372804,-21.9136283210046
51.86165836625222,-77.24649780243575
-33.64646126435672,-124.85438638824309
-26.499704281159627,-155.7749896755979
52.542732320538676,-21.04791391549233
43.1000777203181,-59.77605574737054
86.67018468865565,-22.210786534984415
115.60542940339225,36.504353543754
-0.8904747421929073,-17.716157569126807
70.37003312661089,-78.30575566038598
1.3425532083612026,-10.200042588855894
-18.106868950209275,-0.6675567402238229
-10.603912585790386,-68.04949048766403
34.144680997167086,-118.90423223222966
-12.743806144182184,-64.36611801325293
80.89408734322056,-52.84416013759815
75.35953445770036,-97.49549239021096
111.95937312115258,-54.90659859177533
111.95937312115258,-54.90659859177533
49.15982608010425,-110.38741389095266
73.75467412629573,90.08773082685346
84.32015480664603,-64.24098985274458
84.60609665367684,-73.08284527693169
93.80811239943294,-36.18006523702712
-22.05519950548223,-50.27497284448748
-2.6127707799388524,23.57907965511727
-2.6127707799388524,23.57907965511727
31.392707708747867,60.59668582571613
21.08736958934979,-180.03471658622976
-76.3509916049907,2.2924199042312807
130.38874661172161,-153.1987128130042
85.81469657102707,-66.9828882763041
26.842746540540304,36.17803956359871
61.2308115369064,4.442348894783571
81.52573059490481,-1.6592685884103275
86.06209354815243,-88.9853774354935
44.42035548176698,-20.571899242897715
44.42035548176698,-20.571899242897715
110.69786901235284,35.76517359239128
194.04581592781227,-19.224617089483175
143.01001329908004,95.01514525945122
121.49361711977569,46.73492317748432
172.75318505790653,53.03788513781736
-28.629108891419953,-59.236228735132016
71.42673265811008,-101.28727714658451
105.98156808077934,54.61851095935057
-4.108652654212708,-128.65090437412127
12.594322410489802,-67.99826168466649
80.7278263636497,-5.274528711232009
112.63363510095543,-32.6149538769023
197.04619766806817,17.647886636258015
138.63493430223227,41.09696593538126
75.5231949892194,99.9143796388779
75.5231949892194,99.9143796388779
132.25332556010386,35.93403343485787
132.25332556010386,35.93403343485787
22.021949368806887,-170.11866890390655
154.99847501639874,25.561294208937294
10.622087232944551,57.13998325782525
46.05345328949446,25.50957090635896
56.658193764202366,-18.516809857147727
6.1905782400146805,-58.60351052129831
6.094336105372334,-36.643043344675924
55.796115163479946,-143.79524356731437
55.796115163479946,-143.79524356731437
-7.733423013909977,-57.52756757802754
-15.659318549978863,11.893062515310277
118.2447247896041,-35.86328407221215
-15.145245980857116,-45.1346257561985
104.64144782819277,-0.2869519545286039
104.64144782819277,-0.2869519545286039
104.64144782819277,-0.2869519545286039
80.36745901137874,24.616848069284
11.647326501488731,-46.09639034755074
11.647326501488731,-46.09639034755074
28.699877409462047,182.80773695351414
178.64736784740865,-67.33778517047091
165.92527590768384,23.814258462905457
103.25763532617124,81.39671076290534
47.32294824204928,-98.15888543423397
123.38933717027771,182.83665300720884
-84.67076796487818,-87.29952054433804
137.5796373541883,192.70256304691517
137.5796373541883,192.70256304691517
49.49533112628825,-84.10952424511966
-8.39237499374141,-82.72038752090204
130.1380484084355,42.69903712632885
99.80080821616401,-101.36453765150992
108.21890101480389,-145.3310688563693
34.875153613492685,11.845048542050193
60.63820245765058,-49.665619914574194
164.2897824308239,57.42095440571167
22.225841102977775,-224.3484297493389
1.0844661921262642,-114.07407789041096
21.73580306403769,86.2101264964673
111.60071385347865,-73.25937881963262
77.68868636271722,-21.926064207123133
12.424875536124105,-50.22783307292471
77.42527837548491,119.16121707806133
4.881408462603062,-227.41930589613034
32.10198823713818,-192.47945896907865
66.86911959183666,-120.18386683570725
66.86911959183666,-120.18386683570725
7.268853169262755,-125.6756626531147
30.501946710563438,-134.10923046052687
118.6812369609421,122.73212883169253
31.63413195562839,1.9073204777474047
31.63413195562839,1.9073204777474047
12.576770824445177,85.68105697350968
20.855620902864175,55.81671158885753
26.62033865810713,-187.26326303012567
26.21418098560863,-110.95324193409918
115.02280808871157,36.4768156773262
0.8485503603865112,-51.92919558359332
68.95207555025497,102.9113704627317
62.50127809261707,-93.20969931372576
38.452366670359496,11.174988097653184
126.25586800760117,59.27084231638189
120.63188437088007,74.47045218831927
99.73328572060207,145.61430938769757
94.92649175046408,-38.83713617060613
55.51382274371631,-20.34159843492671
111.3333548680391,103.79233031056177
-42.42698566721687,-208.48807678288193
88.91308669376548,41.98787647033045
104.39298535523663,95.10094067237591
111.45931397460042,71.29434338522826
111.45931397460042,71.29434338522826
154.58232493737353,8.893170739719693
127.50283450172472,10.464796576753725
15.635201092929549,32.426657184733685
6.467487173740981,69.60580657634381
-17.200169905571954,170.6397659411439
40.70725936978579,17.615142094697788
18.243930817081306,16.730515865072817
53.97806193424024,-130.5253292393318
65.75958196112055,17.28504544173083
-5.564122942172801,-60.172754209081404
-15.438883856179475,-7.976897796739955
69.79035301320314,117.74181645862663
14.745844329194483,-50.67356715178949
14.745844329194483,-50.67356715178949
29.276285652282947,13.613580168231614
29.276285652282947,13.613580168231614
-5.3118564979565335,-179.075108845565
-39.34396417848827,-88.37902779188424
30.526597008574207,22.070763338300083
112.29371212652552,-12.359808127814219
112.29371212652552,-12.359808127814219
26.249026409569495,-24.501068283706395
33.51352925460937,126.23387230618195
23.884296423454757,-280.36628342375707
59.39896175673288,-193.14774806098194
33.110404535000626,118.07917610888094
36.06316496376973,90.21163527260023
37.32020590377324,63.61379744536504
146.08615486754923,66.30818667032077
23.600932382971223,2.7618226782821154
56.60919855685277,-21.998825402209548
49.57932781921121,-40.84558688773602
83.99998594905257,47.04643213179399
32.301322809012035,1.5150846295248783
32.301322809012035,1.5150846295248783
157.79171762751298,85.11933483804012
35.62703770579833,53.3437376747378
119.15648549396997,-9.32427142862442
116.33815485029426,-20.72717425841931
101.63349758988389,-185.8989637882046
-53.59149604370549,-117.0069702544501
1.4479160435031702,-20.644433004083538
1.4479160435031702,-20.644433004083538
15.822436384268237,-23.55010914454334
99.54018456041743,-31.601990245468386
69.45059616392605,-67.7547095063629
96.70318386162663,-44.40882957352372
18.092388157222544,-125.13606277480079
42.906157932209794,37.088928121845925
99.52207200412396,-26.583821037699906
50.0008158145818,40.62966078035811
42.21111482476164,16.924646027671916
60.99933572632254,-69.7886749752829
60.99933572632254,-69.7886749752829
60.99933572632254,-69.7886749752829
25.53933347543589,68.26983707449548
16.84521970970196,6.047950511856378
104.74138219020848,237.42348468685225
-43.607029600074206,-150.37106771057668
-43.10783844749074,-63.51768346767726
-43.18403576296049,-9.039898396495694
-39.21485601345756,-18.675371885499274
-8.777109653431083,-23.861930955656575
118.76201746134778,-35.19907951032697
148.86718803262465,189.24293518521227
148.86718803262465,189.24293518521227
23.135709207397383,-79.70381736002173
88.93356045003878,96.90701520238285
111.82410523816866,123.16124874649043
111.82410523816866,123.16124874649043
62.55887343948247,-50.43400117060935
49.553629860650666,54.970024301164514
46.67943469616012,20.459585823768897
46.67943469616012,20.459585823768897
46.67943469616012,20.459585823768897
127.23284177405964,46.00732567367673
161.53706757633603,114.71269946216486
106.45218365544896,90.7273512489468
144.9692176595245,173.28334938680527
121.413108634472,170.41292418444132
115.56838531142631,203.37059380228928
135.26982636255192,77.98598589754069
17.095451978627153,-33.6315697138991
66.60029304349621,75.47355081322495
45.16029027648419,-6.905405680995969
33.79228467445921,-3.428631995204481
25.839660124651335,160.3111059663513
119.12445987232309,-96.24334418232785
118.86498215110143,-16.161694692913244
-13.728813014879982,-26.670790148060355
31.388926302088898,-56.8514174217253
31.388926302088898,-56.8514174217253
53.36417637864466,-44.314518577682335
51.402308088394754,25.77084930387099
51.402308088394754,25.77084930387099
33.276950969672484,-110.96432935414671
59.62104907372624,136.03113321498017
-18.953787091103905,7.095585905684828
14.300606373235247,-61.51910358448967
14.300606373235247,-61.51910358448967
100.39801214541612,89.8669323128438
-5.72984299386485,-40.42432928615938
46.336138527062744,196.59286392883212
35.026031861673424,-258.5194844115714
14.440015948395711,107.33016574113904
74.79922613727271,60.40886208366047
47.55652763819539,-96.78971046749683
33.63672044608456,-44.772171128881915
113.45308137908725,30.577747613189935
91.9121936057766,71.66176639300937
-6.059311374306262,-168.40339190941503
49.35408961624167,24.82532027742485
50.803984150385304,35.138091734637854
109.48180130946741,10.623579594579383
12.15148698472227,-38.32538234317349
12.15148698472227,-38.32538234317349
60.233113555408664,-55.77331625617809
55.69254931968192,-56.288449899191555
55.69254931968192,-56.288449899191555
55.69254931968192,-56.288449899191555
111.23242588155782,-32.50254399318821
82.24033539110924,-136.55337324844862
0.6024803601099364,28.362578806841945
-6.174166027533954,-77.93163862721164
143.61764617139252,79.48752873451926
81.77775204181364,87.09632470664287
33.59188820602848,-112.70628937425838
150.0724697249948,185.8021496563143
82.87525332112693,-175.02441645319593
85.76648990755852,118.90372963318734
198.6691169846748,146.67562221443632
172.83527676745672,205.8517694168191
51.16098680160704,-19.2581260758504
53.664666191379695,12.590193636900011
53.664666191379695,12.590193636900011
52.566192077217984,23.624184573315866
52.566192077217984,23.624184573315866
63.29134019822926,17.29919059869987
43.50789097845598,-16.749632991194073
34.418021596426094,-71.15276340214558
44.719110565365064,-33.31796880685678
83.5810278617643,-25.475107585842384
48.04199647827258,-64.14985597700628
48.04199647827258,-64.14985597700628
118.98945082596327,17.493601472424672
118.98945082596327,17.493601472424672
148.0746504988805,-42.3609418241136
133.46762627624406,-71.06214096717096
8.592746504954647,-239.07633261000868
222.81532384793283,71.63106930268381
169.08772418321047,144.71548734327172
143.79725417676025,136.52337715888268
123.02769550015643,-82.65713973198314
154.78481577538008,-73.91850079346753
132.98938824303886,27.044528674967452
17.394194557346147,-68.47303669631206
17.394194557346147,-68.47303669631206
29.18261350428789,-64.96732549181108
64.1935499269909,-15.447373594888422
10.33235639267902,-74.91705535838562
98.47134065159563,72.49305507389147
127.72955319434303,96.14566985490322
98.90347625119279,91.77882309859312
42.65769480768404,59.18426869739512
42.65769480768404,59.18426869739512
49.343918900494614,-123.51333121765708
29.710421539063496,34.204890050471874
29.710421539063496,34.204890050471874
48.944077814920234,42.60735339015907
26.659847961249504,30.03248671604197
71.625581268724,-93.93875555161644
74.06431426330772,135.594078048381
-7.876620417414529,-49.8204397496994
-13.028073103745715,-10.342200210289356
26.777543093644855,-41.73018313157125
66.1998511624431,20.435652581528956
66.1998511624431,20.435652581528956
55.59463573113662,32.567410486188095
87.0652365625132,55.56011334744768
34.11610471877298,-76.3732157668478
46.854741507068994,-17.323125634681297
44.38051986198831,169.4626850533633
120.90590126148152,203.68488665937096
133.736288332893,114.51862921130122
78.08227959766982,20.848959600350156
43.33694899801395,11.772636250743773
140.69432446216308,63.44045317380643
140.69432446216308,63.44045317380643
101.28906885950344,56.562064482462475
54.42787976638486,-38.03460565675948
59.5774941669521,-11.780682214282407
99.53455243411977,45.339892251495236
52.896951636880395,-2.601260182729007
78.07391489458611,-53.733490013626245
33.09894139454326,-101.46253872941108
60.73471979508673,-265.6609464576575
87.81921133766959,326.8581072415873
106.4332866472792,-205.4601712955717
118.67588494921063,-48.93263839946529
63.17563353400632,-100.06664900431156
15.067740288288928,15.008431972154725
15.067740288288928,15.008431972154725
29.58034875593023,-165.9018382968814
154.30787750230672,12.916696290435752
9.39287947693149,-138.53219499511368
69.42252128101723,33.4982789757363
31.128051328761053,-104.67968218237843
64.64809935265775,-164.13094872232486
-11.382100621090085,34.2462950666272
41.90694598119559,66.7341312962192
41.90694598119559,66.7341312962192
28.17371925057211,-173.93395648401747
146.95258523343466,258.14057099877164
131.03058245162157,141.23961454307596
131.03058245162157,141.23961454307596
147.63530606394863,66.63149683476223
129.83855461936278,42.62274123974787
92.20186169325659,34.94871141449261
78.11573718078284,9.08358165457173
95.24654175761323,1.9729165796912609
132.61146423020685,-115.63877225574463
124.93387639881448,90.08952647906968
55.06489460466348,-61.90007393668655
47.6272857028908,-103.56742403992689
77.5437540181368,94.98446909944806
-0.5043107949812082,-175.98836438696193
87.69967364013353,81.6476174098745
58.633420553457626,-57.97892126775738
32.29176539596261,-10.503399051864555
11.27474059475849,-159.66912483589275
4.071647203917154,-283.34456408006656
-11.457328612837633,-155.29423744974287
-11.457328612837633,-155.29423744974287
-11.73477875793158,-107.74734753326322
-7.19522207348537,24.288592260887555
38.023490971591,59.10088318516483
113.03424495650353,-78.28074852852205
99.56106917693687,-55.65022934151856
60.71922196252478,101.28980627221895
2.4642149388452452,3.04631880436218
46.10290509217826,-0.6920346970682276
70.59666169128258,-3.9796011498136608
68.8794230393061,-96.35753038366751
73.49000050355349,129.72253281804643
73.49000050355349,129.72253281804643
72.03213553833506,148.00261705636763
107.12652887654917,84.90375642874827
122.27979190541696,46.09973104164451
130.0042830999189,-23.955604273987795
85.36463186063858,-139.43237928539727
61.53999585289685,-124.74037748830158
29.451969144185078,53.487867201539615
48.81712070058475,-42.64057135689997
-1.4524822799986268,-98.79733843165359
-26.829053700842557,-190.26182090897007
89.55769778279955,56.38989336091386
102.05893585500644,108.94972401483497
-8.562065385048172,-154.71104578524987
13.104037280093912,-20.889108631217198
13.104037280093912,-20.889108631217198
151.43645274205628,103.77150629935133
22.491128216359158,-41.13850530244281
41.85884528428585,45.76899278779334
46.26597669716888,-108.34909739939985
46.26597669716888,-108.34909739939985
46.26597669716888,-108.34909739939985
38.668162920234025,8.220261949138697
83.25250515634167,153.5789743246802
-15.59285051600665,18.82277508401225
-38.329905532374525,44.70740096037925
6.033082643132964,55.34458719040257
16.44564750886004,-84.62867991186164
75.51315651509587,13.032262417122453
61.83295762488356,-47.47993661872008
33.56881512070795,-10.292909266504644
-3.278532092025003,-177.21893084902274
-3.278532092025003,-177.21893084902274
10.465885675474398,-153.04888193145948
10.465885675474398,-153.04888193145948
162.64790651726628,73.58153008658958
-11.589932868582991,-62.550185110193496
4.133713054948487,-116.39885387034624
44.27973066079031,-34.179886929804205
-12.557347120788279,56.83814078658194
-27.93491013650945,18.30544044606033
36.84288034281152,-71.63114110480541
106.65558922283202,52.798138124156836
62.96571825171215,29.57486052116475
22.345175440676236,117.61042708298596
35.009870224909925,-34.468395814571565
35.009870224909925,-34.468395814571565
80.91011828487868,38.86711843645223
70.0161004249158,-87.37517581177615
57.639506325570764,26.356532298235386
128.1118201649334,92.9695401196071
104.08826858287054,-163.0067099849621
81.08823495271503,-118.39535339428275
95.26413337964748,202.0430956255114
-56.74057853023034,-93.97045262818035
96.71843679212965,-67.85896841352401
57.40485009102589,4.045226425554475
-8.740183286256418,83.8677618432752
-3.450715114758422,28.911637805828917
75.38339905772149,76.37105701384725
35.70168342330592,-32.695715225131195
63.96430617833661,-12.584867532873389
63.23017425267316,-12.184183205094152
17.72027030953563,-62.02413667734285
17.72027030953563,-62.02413667734285
75.96236632185511,2.1010810189564495
82.50316484078658,18.390011482158506
66.42693907620051,36.94158174005747
145.88403082525932,194.9170221132775
142.01451883328076,149.1644413332307
142.01451883328076,149.1644413332307
79.8791494980062,-23.43616763558674
9.781085357205512,-36.79475934521205
9.781085357205512,-36.79475934521205
14.151875515957407,160.34206653536916
-52.093105255431375,-28.00822469385139
104.90320113444263,87.26919196159585
63.37464429208615,78.79309590498801
137.18241650919265,114.95394788121638
137.18241650919265,114.95394788121638
114.15969381499967,76.68786280992234
114.15969381499967,76.68786280992234
128.2982752941785,42.8469016459172
35.21577858435754,-12.76877221003582
26.41292140990299,46.05442523571652
88.65258738141026,42.39304566414836
82.61152194436893,86.92012090080209
82.61152194436893,86.92012090080209
-26.686551622387626,-200.93802904154623
-42.15234310733549,-138.07874229132835
-8.322030751060616,-71.07053238807288
-4.97329202558309,-152.143611484236
-46.38141174711278,40.22832217478333
-7.274445857560146,-38.4465989338192
119.73784846692541,0.08514908090075224
73.24404306688027,-173.20203273163236
35.185307367363144,-65.23883675935132
101.77602308128172,70.48191893166374
101.77602308128172,70.48191893166374
92.3142048154848,43.23184911867331
47.108487641166946,-27.658597752455982
47.108487641166946,-27.658597752455982
98.92027702669658,38.00166523626855
89.93080223547753,-24.568313563463484
-1.0124328485356529,-33.84920938831824
32.505129101670576,-163.79819725932535
19.321279579918148,-87.3722103756835
104.66965374874772,43.26502447686241
97.08785509616659,83.23126321772983
97.08785509616659,83.23126321772983
113.53564240348169,32.17142401888103
61.47110366284253,-144.7820087886153
33.62196398576377,-111.21247992461124
122.49639967094774,140.2631063733372
-43.84061530409308,-71.76852192844797
-18.015527739597214,-64.47546678596014
51.1745533984178,32.452370695584406
-16.05419338080206,-235.13952105015068
74.67602863810271,79.1379760788064
20.500608035382783,-12.251531270229151
37.63921605592802,152.7037537579596
93.35871897257766,-165.01091025013068
49.25477408341693,-122.07617474212128
98.04555660237872,145.93341810053423
47.153454407017136,118.54483414278965
47.153454407017136,118.54483414278965
1.821127587502886,112.89911363352846
1.821127587502886,112.89911363352846
36.869406973883144,22.810062586799575
48.401537186749124,108.63905269302819
112.15711349610542,-41.9976769309268
114.82729946964673,-67.4975456241459
76.07186686354584,-58.10392493972621
32.569233306894134,15.544596862317771
42.09525201736329,47.92225254535576
-17.522066699762668,32.691565211445194
-30.846075361427328,-8.317725034051307
-4.903233362456277,-4.4591281288304465
79.87191598334601,9.47183344169025
