Tº gas exit_t_2,Displac. %_t_3,Displac. %_t_2
94.081063260769,52.056072354032835,113.61297242559418
94.081063260769,52.056072354032835,113.61297242559418
70.94985298538967,14.61592074081701,99.85877386310021
117.72097176102997,-9.97816216891276,5.679767185866499
119.92492482235596,-13.724081471686354,39.199838749082986
-24.360984141245872,-31.992051751477355,-65.03298943081597
3.0638438082220283,112.96339734766624,-44.817208143655115
70.5302813289736,-141.5123120839163,-36.194591670411086
12.740224743014295,43.937728346850605,-82.60707096753345
-38.109419367718885,-38.995426616679964,-81.3608480182055
-121.71776540067474,-48.14428346309337,-126.01953507120288
190.41469724055062,109.43645557795688,87.04713282926792
132.59428697911545,96.49615674988272,-78.62591728527616
21.039747655012917,-95.96822226771147,58.49481683279819
113.08754517677849,215.80520654718345,14.576688092736845
144.1603737911027,79.94732030874022,25.10726391049046
47.70489144475447,0.6529271290706227,59.39965437159282
60.761352377099726,-38.07022841164017,24.714144888444224
60.761352377099726,-38.07022841164017,24.714144888444224
60.761352377099726,-38.07022841164017,24.714144888444224
77.20411851690915,-32.06627689618352,105.01384560426641
112.40489016741998,69.69982597176171,8.668407321716842
81.69307402152454,113.61363548743256,-54.36813309809548
71.07345058321876,83.87934932137478,-77.13376880899604
74.82037564299095,143.0169538336773,57.6219340372475
-8.60780249327911,-173.91777158880555,-49.105172615882495
-15.720839843235563,36.46289529359987,-197.90112595829757
77.7791061953694,-59.754738987701884,123.06723655766558
77.21558639161434,26.69917027849077,47.310502990821405
111.34759795862985,-84.05449749010972,-149.09529789905218
108.3324397842308,-111.10937775295186,-38.13320825672842
80.70219268124394,60.88668018702167,-108.48790464545559
80.70219268124394,60.88668018702167,-108.48790464545559
23.02602387714188,-123.29378524270147,67.83620411442996
98.62747586382883,-174.10673188015662,-161.03373761207624
82.99455482060856,-62.34070584191886,-129.245701386704
82.99455482060856,-62.34070584191886,-129.245701386704
45.58905245004721,-30.31215251627806,-92.36412962375724
142.5183611515182,61.58081901976206,-53.037194500633774
51.21048928092358,-6.340104218171547,-108.88648752310597
-6.657795483921234,-79.60633691090743,-99.74394985488452
65.39954423880707,-87.87721006206522,-95.05197152293087
27.49227678687381,-109.65036626200828,-48.627993453711355
97.12646132611587,-130.18612619158898,-81.73323921858301
2.667149985236577,95.30482492044594,47.96115279918898
63.086827006571326,-108.32080510318613,1.3075428207183393
81.13628605105828,46.94341013557316,9.626230588130667
2.1330108946678763,-43.09741198275249,-39.92906889372559
86.88437480935718,-65.11201491317124,-60.31098462360666
19.440726157906596,94.9662458415639,67.09846027965787
19.440726157906596,94.9662458415639,67.09846027965787
101.14353892047522,0.34458454184616016,126.57599041406854
34.96448595950055,65.21038592152573,-59.198164667544354
120.47997389254715,-50.77956703768832,105.83320924084833
44.84931373768883,24.577420056268362,-41.96216195300913
44.84931373768883,24.577420056268362,-41.96216195300913
124.02392454519975,7.627779623765633,117.68967454199057
29.555630175818052,35.84088357208074,-76.16265113621105
51.2449549125014,61.989419253003646,41.60494411029045
73.83113447614953,71.42431992218916,32.580299874807615
71.72315092828555,-46.35983781996539,-24.593322680870898
79.54800709833458,-10.259806699071092,-42.66673961248725
75.39951019406313,-33.16752239225478,10.311795327986069
105.33376011542646,9.587196675823904,38.463965791467
105.33376011542646,9.587196675823904,38.463965791467
26.45021504695189,-8.275011048306435,-25.17842238611395
21.4644591902384,17.145690059061934,-15.560444026156091
80.3943405058843,83.07704454023461,28.268778208465186
19.114948527870965,-21.348669058047562,9.476334713650402
115.41135980177395,-90.47916533892027,-44.71781159645394
-59.63031764501189,122.78961116276741,-33.83156440699888
127.35023594891379,-122.9975675008871,-29.116962069281755
96.99670290835988,-107.14422221941086,20.14778134599012
95.24082657109591,4.283543843534261,63.599865298381474
-31.11979685933516,2.265257702040884,-52.079151443428856
171.61390605137893,1.9366418425519356,53.59570131955505
15.40088313209592,-22.610795741611156,-159.06657552901157
24.468387399207423,25.136858284572774,31.900168473940376
24.468387399207423,25.136858284572774,31.900168473940376
24.468387399207423,25.136858284572774,31.900168473940376
48.475866389202984,6.8640005282687895,-57.356334584310844
68.37807512608853,-44.36152678005526,17.85545370182558
43.95331068946621,11.615852769125103,-28.966213525826376
50.10478647857062,-53.9000426509179,-46.66875722442372
81.74687592169252,7.110538480464399,-16.959687365465502
87.20081886743299,36.06170839084152,-105.25957092106638
15.04125535584177,124.3982024428813,8.928533113302038
18.780701056493925,103.68376873070858,56.874215819015205
139.65771351281379,-126.11669875693858,23.67184326906974
115.35423518803901,-72.41372469182822,21.560346856466197
115.35423518803901,-72.41372469182822,21.560346856466197
81.90276994162213,118.37748848246713,55.994364489631295
81.90276994162213,118.37748848246713,55.994364489631295
73.80431342105173,-67.08809890134938,17.557599081907632
18.501282183541377,44.657207563755215,38.733295041191866
106.10088585085413,-49.32475166118071,-52.68358942638987
49.29193751983841,77.26749656741485,-30.744630277067987
93.93841733803339,-83.4335986745235,23.905578121886805
28.456735008030144,85.47166161583951,-55.18906533016673
77.44076537356855,5.937869332806258,61.82517266544257
127.89833508551517,-82.15606729338461,-52.91573837644537
24.817972771562225,83.03140303229077,112.60572025690138
-8.4868716242472,76.69238939273832,62.622459837520644
79.03887845269064,101.33496829865402,-27.235772845709327
96.14717891667136,-57.42349337026651,133.95361055454987
83.38275035033303,40.11805313949516,-68.79694608049239
30.950496895776297,-98.96013372758236,51.368725280762916
30.950496895776297,-98.96013372758236,51.368725280762916
103.64033937781984,-79.77733268145884,-122.71021428682029
94.78936575893044,78.05299213024301,-65.76143598237347
45.341608552755176,80.28508533783592,23.363123686808535
50.51569373504119,-28.86284567831315,-35.61374727117587
24.160613745268947,28.920293119185132,70.86416920693108
22.66352132710786,45.0167652487566,48.96029994172818
73.85267728936398,-110.5294534547664,-125.58858597434393
87.13520692882872,-45.16602865912661,68.6759978471991
19.389783345528983,-44.196219116444794,-122.04151924914123
70.2532185600294,66.86759597303057,79.27831642638527
157.95293380908097,15.108943521075673,97.66231079700722
41.41696860094222,40.71164744984345,10.281768463378427
42.295613400666255,-126.33019008805864,45.16776682712262
19.427304070004563,28.941789750377055,14.14493563319737
64.72737433216031,1.0065340530889557,62.501643742493265
60.45528129908129,-60.37549971563502,-121.22544254245751
9.097729561809153,-133.81542709289764,-52.98831383984533
140.15078834933934,32.83640814536392,17.470498561260314
52.00832610247417,-105.30449684476714,53.82801135698558
9.787513346357883,16.296829036630854,-145.28665639552645
64.86919427851822,-63.06055454711637,37.40192554798865
37.82709993039751,-16.42285535849851,-98.50442847557784
97.67595429822315,-72.94576135277885,63.604060233043825
53.178042479506715,-102.30658487278167,130.29679141436108
43.10739596388698,-8.014397153082172,79.06651455241584
51.813469731659524,21.00635603229759,-102.50415996251064
156.7191792250479,11.456600592123777,1.586325236588749
95.78778404545814,-1.5527627411419527,-2.3975106220353415
24.05030258930121,5.568475180844164,14.776122793260086
87.53182114033606,8.275483039145179,-24.070788142699456
14.059059975259345,-156.2164217489848,-24.548608282124086
11.604776616406532,-17.179198985891816,-70.72205889986651
-7.74788277048367,28.441362442807794,-140.07802791094866
106.01721925412377,-40.24529944960276,76.71155185447479
-6.285037390713185,-23.751099305491195,2.210359377159513
-6.285037390713185,-23.751099305491195,2.210359377159513
77.67250209171338,-130.94165962776296,15.975062184557473
31.523389707633036,-67.34644502871286,-40.12885678668639
152.82762309844443,-87.28027389431548,88.37856736298951
152.82762309844443,-87.28027389431548,88.37856736298951
9.097989748833808,153.81283009864617,-45.90828300356986
160.99015831201768,-125.61801136846304,73.08118334042476
66.81801516822186,-123.13878736642295,63.04971377821655
59.95588893104247,-91.85193618682648,-15.985855367005804
90.34971006156019,-99.67673703595938,-68.31706584481881
96.22545447081855,104.80857473262581,-89.13219708582943
46.32420781909344,91.20563431276356,-184.95987517934117
20.036257229779622,-67.26611650943259,-131.04245720114122
97.28987189620594,83.67017708257885,90.26805556586835
128.96179046396975,140.18318210104553,107.84385345517656
77.83072305222692,-39.810236909403145,29.64145776412016
77.83072305222692,-39.810236909403145,29.64145776412016
77.83072305222692,-39.810236909403145,29.64145776412016
9.734001794911407,-57.64697410664256,-164.82787846849973
-44.28488061429091,-43.87011522621392,-62.00975368126862
116.47051961553251,67.41656676948833,21.44303053435793
71.32150566128647,30.280115243759056,-199.5207806763137
35.00489712855416,46.22399966262169,-191.66534696075524
-7.376501788300331,-16.337027745063175,62.618927769355395
125.13630589728379,-48.04817673464045,-30.473159874250822
-32.53002235193846,60.06410032097155,-26.29063163184459
61.25663756903219,-66.16212873075546,-60.0758477809523
32.69240014719047,-110.95084579779572,-191.58820576256582
63.60227488878452,-101.5853041767928,-162.4797553042239
83.67689810525303,9.684546595226138,-6.837510521470676
46.30085705220101,99.82650262060277,45.066361716812835
-14.049994090274012,28.494267575686692,65.15774256306355
39.97203198335575,-84.16792950121545,97.25861794039999
18.18369354973715,33.376167994280756,-169.1784215719018
18.18369354973715,33.376167994280756,-169.1784215719018
19.283344118243363,-25.102163840378864,-62.231941316745235
101.15854428057813,58.04527096937306,69.03414321948065
-30.907876523794556,8.602074825118365,-79.35344590357951
84.1893102545303,53.36467757277599,55.40383922997242
32.2238495225335,62.66253048283105,156.1008900461228
97.33112926271913,-28.997779353660707,-175.01859539852512
24.092805944009093,-124.45238555261454,82.37731602219117
71.10824020034006,-70.44715461680036,-225.49788384239258
109.79011708306408,-80.02219394542999,-154.5057993807207
-4.489391423394899,-32.3238621833398,59.527304520441376
32.17757943817874,51.82174846149739,3.2014640681430393
27.24251746166702,-72.45793600701103,10.143098827392492
59.49604378683484,48.97245773876821,3.7955806401367056
137.45907646278334,-93.3643911887321,69.21524262172163
49.64718471767962,-66.1663938295138,69.2219345065242
122.54464212353385,-27.339793112950147,-33.69032440258357
61.04640620890494,7.246861421635835,122.74336317352973
73.65771405810393,88.22605788475515,-7.547128138236104
-21.014808601586495,-45.301963089329725,-89.40211742463488
-21.014808601586495,-45.301963089329725,-89.40211742463488
-2.4557489079533283,-24.05860637552824,-118.78278081724321
-59.01394184836728,-62.71059691409981,-85.32949083117873
116.3706523838877,16.899804060466657,179.98057824848786
86.34751773509662,-46.39346897312486,50.14270785216192
85.0494548730867,81.17338914911625,27.379753655094262
85.0494548730867,81.17338914911625,27.379753655094262
90.75630495204747,23.140448775322668,-40.00391466701039
110.51581704704455,33.024082563673645,-66.37623184433136
60.93500015405968,-11.400307674798242,-80.78379974240866
71.76968973272827,9.65789712679203,84.8452971451745
37.61936028591638,-18.37150373169505,-90.38058520009028
57.89618158908773,-72.8417248198592,14.299066861379217
39.879944621059124,32.630041939177985,-15.249559959083456
88.68323735909334,19.233221312214866,42.89396436777684
82.96337102103871,-108.73620197722408,-2.745272245616654
74.96075375413102,-81.95159557742281,-20.030527275001052
21.478318819073245,44.01026663878791,3.1389556423467866
119.66106434815885,37.9235549130043,-12.67951745366318
98.1339603435752,-61.28048225478307,131.6106557912295
130.84638018581202,-72.07811041600651,171.58870337315435
165.1453165359663,-24.579330505843046,167.07218800331242
165.1453165359663,-24.579330505843046,167.07218800331242
37.562578361097714,10.183349686348024,-100.79202347706962
137.32907628060929,-138.75932375607584,-72.17395396377567
127.9257258304044,-114.85360309130373,0.09917199273479582
29.480168222360504,23.291759759805302,-29.167936288772125
51.47814288303834,-63.1751378064201,70.10988874623459
147.20093796247252,56.8102998202263,129.9566887400796
-24.242834711328413,-9.425557921329712,-162.23530463941518
67.30506102911374,27.76415448312791,64.14104610220463
48.900820990521325,-75.00671612061252,-102.4720245379633
24.835697624213445,34.29020805917543,-11.233848716013632
24.045558079835214,21.929638162259764,-47.0055051250641
34.20957840202932,27.866773430860647,-10.2113756985482
61.43443844027923,-17.900562875923946,-13.103626387941883
11.663420652406844,23.606849617227383,-40.796986244048284
81.51204699546136,68.53610074318834,58.750897245374155
81.51204699546136,68.53610074318834,58.750897245374155
11.225977130769671,-97.16029046272082,-101.22014282977953
11.225977130769671,-97.16029046272082,-101.22014282977953
138.72127194788092,144.86633378859565,7.853326714352093
70.1661320673346,-92.701441832559,-168.53702011622323
124.63110491055961,81.06542060426816,34.724531858261216
46.13435959913372,-73.6640966379646,18.903583688773708
89.17246707035538,8.291185569406622,-31.796882621781464
33.5029681594468,-119.43644741459195,-6.560409312384817
68.62579464579841,-133.80082922086396,-15.742175283196275
69.03168982534436,-51.133990479048165,-86.05369059498886
52.091494299041614,-150.4646745145907,-82.8685724187232
19.372539793065684,-119.89111333422936,-6.615553125507546
44.32306965088065,152.09340651488634,-62.421374775971294
160.99086078041077,-162.8215242936169,169.94063590301397
51.727385329907136,-125.93565133134527,108.5778903274582
10.32987663064938,25.27320936658907,22.73367436233721
105.27038506315938,-27.51005896132256,-63.435730020308405
102.69921145973102,-37.635009822049334,-13.245925658743744
10.435735906368478,13.777930714187434,-24.726448289660148
-37.49610159966821,62.54456909166423,-8.171555201006804
73.95143893422102,-132.45143617885682,123.0888795654022
180.461761734255,44.52784664851734,37.74001694402577
87.43714019328503,71.56756377106886,-54.72137182323934
90.3295348846686,46.73015745496687,-133.9484282770511
32.58651756717113,-126.3684211440861,61.1388681831217
39.878761456277665,148.58678971970107,-95.26994866881562
99.51713855396264,-109.22647453077,126.20490925167928
143.46617291182577,79.83940482236326,-35.791129576992375
31.678122134587156,-56.375415610937466,129.70343142677254
14.365774190828137,-97.26686855258478,-8.619537771595361
14.17493950714675,33.3190158381451,-142.02137082497995
26.927046879404692,-11.09894148539744,-122.88393141100364
7.955315598935517,257.41490534911367,47.288922051062954
11.618701926829667,157.11158352849736,4.174229379618758
149.24360311989398,-32.470722755734016,126.39359461032986
134.06237160844228,1.638804175142809,78.04507999127533
129.91732456419186,-8.355028856756663,187.99900611765855
15.682632612055812,93.46466803406074,55.80163998250271
102.14731807256364,-57.998851043249175,-69.91579888822895
67.31685664874473,-59.843370791490386,-46.68551381336687
52.047036050054515,-58.80165044819143,-33.25794942171816
38.59412849272072,-56.319380421534106,-24.788684894608704
68.1496314819973,7.236746458960141,-16.765407540138817
68.1496314819973,7.236746458960141,-16.765407540138817
68.1496314819973,7.236746458960141,-16.765407540138817
-72.44242754275125,-57.87110136036219,-27.979899071512612
215.46465704991266,124.37858468638967,-5.673391246204488
110.4075764941805,-82.67096233151196,-44.09012496905604
46.602045411464296,-124.82358266556965,-22.696391502950828
46.602045411464296,-124.82358266556965,-22.696391502950828
81.93896927713931,80.44612747416939,22.009268082886127
54.67953836538043,61.83450511793049,5.6514342606662
94.36491712004646,-10.292433998960519,77.30634247167518
11.74601326546717,3.9948405225312342,-70.67907620312084
45.71806954061043,79.71809780279679,88.04283408837546
50.34628851397232,-115.29131796374415,-69.14252680276958
5.894117033041304,68.67319867347334,-63.456192146777056
58.76838937241631,42.666010687381686,-49.98286767641034
23.591476600280586,51.1828725652186,-29.84069919217029
122.59862597381033,-108.98658736143685,53.62209170656692
34.169237674795596,-24.39867718406704,-78.70181735798947
119.54156967897805,14.600889602823518,10.084224414923874
13.890757080502922,-25.246854506114886,16.404748397578963
-15.926694052758233,71.121386658126,15.07352079315411
0.08247010856399584,59.5363565088597,46.976290530255014
34.65698121135853,93.81359828559766,25.886971021970016
117.01253897342266,-149.33274012503065,-40.25511642042255
36.66848082227696,166.84882535674868,-27.42898680111827
34.84145006735727,94.62724335367908,-120.94732409761048
184.58719832881346,5.175226651064321,52.56972887779281
32.35293348873389,-13.433002577519744,-170.17527903381873
31.401465898972102,17.427326015044812,-136.5134996633348
48.00789058909636,12.070378121140585,-82.17306034821246
50.31824409453744,19.10425721438891,-64.86786645655955
87.30230874670232,-6.197696521670142,21.697211168377507
61.212050801996014,94.15214237248901,87.83638873275271
146.16568726562048,-87.47219568181026,2.747591687807585
116.4017261759615,-60.12465955447501,-23.89820855832957
-8.231871906010408,-3.6100284157759006,-70.53365071696598
85.83784629632258,-65.36428153951097,-40.89247800197804
18.42325262690663,14.00717322114778,-20.819189598274328
93.07865169182756,-56.8754200367231,-9.429212571077237
10.024963967751233,111.98749848941723,39.14443055404129
76.17219302318512,-9.579082564132108,-33.69340650334884
67.36911255536018,22.237021392468662,37.81378667382435
97.31508531084145,-67.89010009856298,-63.232488574312256
53.27914426369253,23.512469240177566,76.93728010630223
53.675044468699596,35.64124614675398,75.75658455585518
53.675044468699596,35.64124614675398,75.75658455585518
20.504892079844463,-127.14981845775203,-11.057980951940038
5.096431167688111,72.47131679724119,-0.43619347184292856
5.096431167688111,72.47131679724119,-0.43619347184292856
108.77285767500072,-52.47776211375103,6.964097813193437
78.57368982150473,42.06347217864818,72.21019846931623
78.57368982150473,42.06347217864818,72.21019846931623
-24.249906289198762,-121.15708231542888,16.4066028211993
11.18788352016292,-67.71333726535312,25.325865417451965
103.84408127997773,14.471096680431145,-5.4400279232934
52.73068609579838,-25.415804632339235,16.833052837278203
67.62545337632422,-132.55309563713146,-110.06491690821981
11.459741963353878,62.56501089885181,-16.7554176687076
44.84142192937476,-61.318055090944796,-68.46411721285037
69.28505359914038,83.1721037382693,41.532927214762196
77.48094611033198,140.97472161650748,38.05891251575693
68.11681690965855,-102.74631632418982,-86.04952469364282
24.58574703890146,70.65672408739621,50.77032154765229
70.88793122643038,-66.30228948743033,-67.30973538123689
27.228461617864305,161.10608940830778,-74.85338074183925
138.1919640967583,-109.81660808451343,0.6230911696040664
62.01951849522291,-8.777491150815592,19.16125549243464
62.01951849522291,-8.777491150815592,19.16125549243464
36.117937522798016,48.35134167780978,-22.589457676483196
47.59770203826436,114.02914447552013,-54.979904567252376
60.51393051401797,-77.68270218316586,20.17835248341538
5.268211396235279,29.45836303736469,-121.92749847855697
0.8591802447069838,-59.35589126565438,-35.404154477672535
0.8591802447069838,-59.35589126565438,-35.404154477672535
155.01356145130617,-152.49803554722203,-83.71359898787429
71.87423178419303,-126.6104627137652,-33.792934140431136
50.47648254847604,83.94963217996337,-60.062896115721884
15.30716219767605,156.78464144851415,-2.0363128844542047
118.90623329919502,-29.920632770952267,64.19218905894155
-53.11628263572703,2.4734935479163838,-182.02536962609352
128.74929243606618,23.523769406059046,162.28864824171652
119.00172317457957,131.59310905986976,66.69591721759875
36.62785136285794,6.966873078909217,-21.924645142689315
36.62785136285794,6.966873078909217,-21.924645142689315
11.222042847511435,-62.958384793927635,101.13233245295726
128.99051601830277,-1.2867385660429562,97.77698069725508
-5.690508884552331,-29.115687204346173,-134.27929557987136
13.153757460111763,-39.5742792811841,-76.85919572896778
75.29483345476638,-73.62244569817659,-52.27583250638233
85.85461853008728,-8.329245472171294,57.55481212822396
23.489650360647495,-25.100246251103577,-89.72689749658585
18.321118534684494,1.8692358449786255,5.270901668322466
73.98354094182352,18.745906952848244,-20.170017252635184
70.8318604986318,-126.24168180178339,26.799086060456148
20.6563029226068,-45.44711213480262,-142.9510688731646
25.888985652243434,13.643957326332192,-215.56757333209612
-40.52518342456099,-124.90401002973206,-133.18052607876805
