Power_t_5,Measured speed_t_5
-907578.2313107466,-683907.2462695374
-907578.2313107466,-683907.2462695374
-507763.6298198787,-516938.7525873189
-1088852.4414609228,-363021.65963737376
-714737.5309070859,-579247.0917137522
-714737.5309070859,-579247.0917137522
-1835209.2973141014,-829260.6647504694
-1446593.195892304,-773101.3854597477
-1315964.0333775498,-600107.4962398284
-964171.2280834521,-444172.5696006967
-1367166.601971331,-373748.57975151006
-1367166.601971331,-373748.57975151006
-1367166.601971331,-373748.57975151006
-3108427.364177549,-1001488.2383959168
-965859.9010137478,-150951.99360976333
-522370.2204786534,-633723.0096745545
-881004.5533609126,-196460.1787998839
47384.07219732518,-627072.7715752285
-655350.2641321848,-156678.1136596116
-382817.79489853454,-104150.49299540048
-746378.0732723676,-439574.1139165866
-525248.8768643289,-433143.7198162581
-963358.5149617197,-534995.6740597773
897659.3159955662,151006.94363579666
897659.3159955662,151006.94363579666
897659.3159955662,151006.94363579666
-1240124.8602045681,-266834.21532363433
-904213.2959494347,30132.145789562317
1639158.8156901333,1137680.5008080502
1510242.5550608602,438017.18573516083
-512990.64083540114,-330827.540215319
1313917.372476745,348893.1791848264
1601704.928562834,439464.39888058696
2017608.244646721,637459.7946217896
2285623.7604139624,583985.8534419485
59130.76360081727,-236109.59808732127
2947946.878582637,1126771.6456520678
2947946.878582637,1126771.6456520678
2253590.804822816,1038511.8736993304
2211084.2838695077,1255512.9846043806
2759587.841583057,1142069.6356002865
2759587.841583057,1142069.6356002865
2799606.267918733,1169595.0199363949
2805088.2396942796,1297230.4984084563
1963566.6921825923,305094.8908493626
1324911.4816365186,265408.0451680884
73479.1864843141,-168012.0628548679
1130243.182408284,509684.61772667884
-951199.4636318773,-280126.32871012297
-724680.1146211295,-205028.51546705145
-1663019.6830150492,-863399.9007388812
-1127005.1278335704,-624062.1717816965
-1127005.1278335704,-624062.1717816965
-1127005.1278335704,-624062.1717816965
1264120.8028206187,378098.02886095736
-1684374.9089147295,-784684.9175544807
-1831586.2120143685,-920340.629651826
-1831586.2120143685,-920340.629651826
-73612.66045261617,-264688.097084548
-1762147.8558606552,-321585.4595251977
-1584638.4335918468,-583925.3413197598
-711955.915499581,965.6881396039389
639131.9612100276,178646.50240074965
639131.9612100276,178646.50240074965
639131.9612100276,178646.50240074965
171643.53774142923,-354826.96058692463
171643.53774142923,-354826.96058692463
-873465.425295816,-77618.77680145542
1213765.6415038786,654194.4541164028
1213765.6415038786,654194.4541164028
1213765.6415038786,654194.4541164028
-738536.8529258943,-257165.96673076824
-211801.69386192004,-7869.596804946594
-211801.69386192004,-7869.596804946594
366194.09470446175,26434.18350790072
-84860.6874494608,-71077.40412185507
-1350000.122345719,-513823.93557652365
-1983127.774456657,-422910.38503882394
-1788581.4037389834,-858750.30443182
-1882583.7933090688,-1001046.9539255084
-1992330.0859504219,-795317.2337878463
-566746.6542503479,-357605.47258612845
-25338.355330996274,-235668.91198888078
-25338.355330996274,-235668.91198888078
1949000.7564122132,500124.9559446268
403993.37583622755,60600.721313053975
-45911.881413305295,-47377.36234400222
90403.68132809267,-195544.41303316783
541469.4095271425,216195.32768823352
541469.4095271425,216195.32768823352
541469.4095271425,216195.32768823352
-1517844.3164039592,-563425.602682744
-1517844.3164039592,-563425.602682744
-1517844.3164039592,-563425.602682744
-1517844.3164039592,-563425.602682744
1545530.6829843132,578549.9363619001
219859.41986470524,53612.51709942435
219859.41986470524,53612.51709942435
-118884.29279815615,190272.295045308
508671.54972858273,-74884.5851541051
349407.1815845725,107417.44095664728
-312719.97644344665,-246589.6658051181
-604473.1158073172,-65463.24432021752
-615707.5325891564,-89665.96097877178
-615707.5325891564,-89665.96097877178
1087207.8549061571,-137786.38611200644
867766.6410632378,520828.03427764884
886775.2074227845,366372.0820726481
886775.2074227845,366372.0820726481
-532277.7686717889,-236352.4982103
-89717.2500645573,-124382.21466641994
-934587.3065853894,-404579.55934365874
-1164094.5262835654,-677869.6529769129
-1482514.5161471178,-627234.8869055969
-1562653.3391924615,-702106.0509396724
1090333.8024318179,594979.2904281624
1090333.8024318179,594979.2904281624
1031612.3487518542,352476.883416747
-501168.57597776037,-85536.73930312242
-501168.57597776037,-85536.73930312242
-348424.44186752,-91092.11380192016
139741.3547482301,256063.24176176696
91883.89558945037,-274189.5613696157
91883.89558945037,-274189.5613696157
-684346.3612783067,85765.58434110717
424862.3260246627,527622.3248479277
509185.18899745017,472827.4716624851
334123.66092830384,-175846.1627966881
334123.66092830384,-175846.1627966881
-1063765.2826826687,-751517.6633017
-1388333.6480229022,-604737.5071263365
-1388333.6480229022,-604737.5071263365
-665534.3567994556,-374388.1107188958
1138709.709339529,566408.1166533497
1413968.2774493995,663130.0247648394
2173901.448003156,676239.7838028563
1756384.4753244398,730788.6555950734
122634.31468741992,235682.25452713307
122634.31468741992,235682.25452713307
507394.74429000897,31032.99599737051
-869818.8189050884,9468.875827012991
-2350956.0143688344,-652561.5463519056
-181415.65765129705,213349.90302952833
-1570401.004084647,-330835.1068279387
-1037734.2875523828,-456349.943884101
-1037734.2875523828,-456349.943884101
-1037734.2875523828,-456349.943884101
1129740.673876487,494397.40933526715
1129740.673876487,494397.40933526715
-181691.2163855983,-104636.09044767923
1082850.9446981344,363165.2353984178
871313.108318178,302882.8057020508
991198.0744886276,751871.3741640955
2493239.881889214,372683.84618827683
901612.1777043224,475235.2786893455
716036.6175244618,397767.1107696361
716036.6175244618,397767.1107696361
1013135.7510618853,587390.886268858
1013135.7510618853,587390.886268858
188910.07912228105,-29511.65630248637
-632803.350176377,-295320.20320283
-632803.350176377,-295320.20320283
195061.09320769133,-203772.74817608288
847197.9727194039,12117.213429202151
826781.3736128374,190619.67256893712
830844.9626893549,187385.81982608497
424303.16097354953,-67019.71314956044
670908.1989225853,42357.07767099765
668534.2165575383,284124.96778716025
668534.2165575383,284124.96778716025
-1111483.3596795502,-175835.63830325913
-695255.3930327792,-253760.1387248441
-695255.3930327792,-253760.1387248441
-3691.2860270806123,51529.988136196276
-3044986.4799678572,-1089608.2476413841
-3044986.4799678572,-1089608.2476413841
1845890.5015290363,764163.4732170788
1845890.5015290363,764163.4732170788
1513988.2213686327,625602.4204993176
1214127.980399425,692535.3448013599
-1911364.7503508728,-846786.0281439022
-1537812.9128537336,-442594.1960846657
2032068.1239813955,1027805.9400232555
1733968.3003638247,913938.5730504206
1772196.437577463,836215.3200981355
1772196.437577463,836215.3200981355
-756139.1619453381,-107009.04309761967
-704216.4993322503,-190534.0490077919
-1271103.8247916566,-605961.6996688506
1619302.919908663,477871.5712419076
-1667415.1465909427,-653307.2559339982
117112.86444944039,-41421.93447403447
665947.0790627182,225423.7515555089
814023.1783923788,212983.40704687525
2922380.634218606,1141936.6740329058
3063833.786901553,1244313.5600086546
3000397.6191751477,1140399.2575095394
2820262.086985383,1342498.937110698
3113202.513134754,1293313.737169099
4245552.121572627,1341978.9825386663
1953936.640163891,1009277.4128229739
2421594.460941734,822103.0903476184
2734326.4440219468,919179.6764903733
-1183566.4025034462,-502104.43095098995
-805246.8889539659,-345133.95286727784
-1107180.8973057056,-344634.3755859826
-1809199.4821039722,-665872.5782237893
-108228.23996793735,45300.26441660806
-634053.2103779933,-217934.2447101757
-967152.1852689139,-335874.77726279176
-967152.1852689139,-335874.77726279176
-967152.1852689139,-335874.77726279176
-615825.2320437096,-155521.62663664448
-496123.58160303056,53767.69026011997
-456479.29770182585,-130659.83773177801
192213.53494174493,259509.1453639145
1119493.931249891,74991.20676553735
519551.198387575,301341.40280025254
-110374.17949504545,1166.457233794048
581502.0352368045,134918.3477776512
2087152.6707423925,703471.5363933546
2087152.6707423925,703471.5363933546
2031356.3625570792,697723.79680449
1481637.2464800219,655136.0919657802
1596985.7867898701,642068.2943190975
1677425.446979316,315618.651987119
1661514.7014242366,860603.0926165921
2115994.2781539615,651343.5836930061
-1704893.6325194784,-726216.2265738468
-1704893.6325194784,-726216.2265738468
-2117785.6971243317,-868883.4260169773
-1161330.4575803047,-775774.0736976819
180204.61384965084,-558003.5289115057
-1190719.9443137585,-480.9768874158617
-1109293.9001456255,-847303.6642283902
-957813.6182233535,-644745.537281184
-1118232.518999522,-622355.4228340797
336542.5008303687,89696.23268719084
-956740.975921605,-275998.66225787223
-766019.226724503,-268469.9633815124
-766019.226724503,-268469.9633815124
-683789.8782048632,-312045.64447106846
778553.4533187156,295621.3555975461
-709056.0307748904,-610502.5046462493
-857671.3799636561,-382045.83054543356
-912946.3638583896,-487950.8964279424
-1036445.9268079775,-582482.5093913394
1108997.5124873102,317766.0557942711
592269.8218474701,298478.20803865715
328698.84024023265,440604.31419462187
-170070.8256288243,277355.32292490255
323711.73451231635,315331.54326228506
1387442.599140997,337520.58428324957
1982525.9905503928,584522.0790152894
1608077.3892111667,676224.6986676275
-2175239.1261772523,-695795.5126707708
-1939627.182891769,-723900.37816811
-55663.68825845781,-75551.06872078637
-423712.79299953557,51085.62462866455
1387389.945607501,60375.39143254733
575269.0094952486,536658.1504588885
630832.6612799561,381083.52435491723
-271743.14830345905,103656.0885686544
-271743.14830345905,103656.0885686544
-580493.7162067695,164227.41584647098
-580493.7162067695,164227.41584647098
165336.22670091386,18215.210540091502
165336.22670091386,18215.210540091502
-954948.2464922739,-452528.2383057481
-1097742.6415321273,-382614.8557815221
-659510.512050764,-603745.2655592544
620508.9699888399,285915.74094529694
-1261960.17376654,-561723.532510304
-1406396.1523601008,-595955.8871209185
-2321316.7406296465,-946407.3915442063
-1638485.2965030046,-620585.3283216981
-2363309.3393840734,-1102417.717014235
-512602.1835141117,-324676.72856844927
-1112767.1830525277,-339997.77387561573
-1112767.1830525277,-339997.77387561573
-1112767.1830525277,-339997.77387561573
-697843.4567711959,194346.73111723497
-40151.657846416696,10376.095807635254
-40151.657846416696,10376.095807635254
-198354.2329139567,-300333.68416215543
152500.27146335377,717.5261551916919
1061923.6829081788,337892.95365421876
-2217996.5564973517,-696918.4036096525
-1899089.1374428635,-889114.4668688925
2303001.064555097,748728.9680199518
73206.69887379988,-135794.70927301678
1006073.5693332977,237184.1924246352
683542.4991926923,151628.66456289246
924051.1578213277,164933.32657187522
924051.1578213277,164933.32657187522
-2034609.2495675394,-491883.79471287597
-2034609.2495675394,-491883.79471287597
-1076298.0483275468,-130459.07502820808
-716096.8627669613,-83050.18685961171
-347316.08340135694,-241978.13515021064
-892064.7788966018,-531351.1089644437
-1907634.226979733,-444936.324875073
-1447437.8847276513,-705519.2119957049
-2521400.4612892284,-1196073.7025153304
-2521400.4612892284,-1196073.7025153304
-3285638.759056912,-1254323.9328282375
-954928.0840382187,-439195.64747567946
721410.4641301085,261275.92176122434
885108.5845773973,95278.84658248292
-916040.0291803146,-241607.77333950074
-786422.1921653866,-300843.63081484486
-1315364.2173287529,-337127.48846778687
-379948.82419869764,-95062.25083023828
-379948.82419869764,-95062.25083023828
-139905.67085486048,209114.52990909095
-1581183.3940700646,-411601.08762243344
-1763490.2489914505,-447779.5777831422
-1116789.5738648819,-393909.9456467789
-1514232.430060603,-283775.3704143438
-1349218.376677779,-433823.4332096032
1070807.740611658,269013.83620520256
-1061707.3466328485,-54391.255902017
1533409.671798468,578431.6063409565
1691933.2710334666,544016.1021628759
-1803351.237299443,-423273.24212792853
-1803351.237299443,-423273.24212792853
-1710340.2020724197,-989087.0081299333
-1739793.7397344164,-691995.9985315688
-3375239.8965797396,-1255483.1473451718
-3423278.6237312835,-1271148.030822464
-3088765.5034436258,-1298335.897917093
-3088765.5034436258,-1298335.897917093
-1049844.571737154,-304294.35419176397
-1615454.6604430731,-629204.623878011
-2071097.8591921765,-851775.0575590339
-2071097.8591921765,-851775.0575590339
-2554136.020994353,-637621.9787366354
-2502362.865396929,-617331.74708151
-2809192.039673065,-776927.9339108919
-456334.138168982,-534853.6016809463
-336562.9189414085,-30661.174034136828
-279648.1595310299,-246086.0651156761
-676405.286485884,-156076.79667765868
-719754.6535985003,-152218.7059894661
-719754.6535985003,-152218.7059894661
-171874.0328187981,-423443.5462012578
-357020.1050317483,-397059.4759523882
-431426.92696663755,-426930.8303552161
-523006.7905258689,-198725.4466794043
111985.71747105464,-139497.98491183697
421994.89165653253,-10115.124489108886
263877.4480585748,101471.11196745448
263877.4480585748,101471.11196745448
984652.3972402826,463398.4481206498
-99807.7886245671,3349.7883532092674
-99807.7886245671,3349.7883532092674
-815557.3730475013,-115937.35887822052
802661.3915651113,511110.2521970135
-885298.4872020578,-420546.9013285261
-885298.4872020578,-420546.9013285261
1184927.9508452397,405473.0180627513
789829.8499146947,25049.60414494126
1349557.4377294285,378022.239219629
68442.2297159438,249271.43721723772
1421506.0394924744,473048.08656037325
1957072.11033956,616103.6677990557
-1120242.8645331627,-622707.8708823519
1481666.2012250782,236186.50768940704
2094997.991789495,641726.2787356105
-247886.77172963554,-259526.78272869193
-316561.2061054976,-290706.896321054
-93348.94280198394,215183.87263088237
988066.7125968952,624362.4225700325
988066.7125968952,624362.4225700325
932203.0250929415,107480.87013584253
932203.0250929415,107480.87013584253
-9810.452191215823,-104916.56383214987
971263.0321477298,343040.3469218821
971263.0321477298,343040.3469218821
1454588.6821358607,552214.7033762082
1454588.6821358607,552214.7033762082
393200.0854673686,53151.73054088491
366195.09695800673,118091.27570842579
241838.2224289204,365456.91957169306
119862.00663158695,254904.07904079827
119862.00663158695,254904.07904079827
709341.1889166894,26017.489388035407
85277.73731552938,-249861.16901929313
-414768.60810969415,115107.68477842779
1363289.838774488,133930.63854269797
1822335.2725892575,781732.4256024094
1700111.343037447,538359.305080604
1700111.343037447,538359.305080604
634639.1998167026,188536.3294521008
-52415.75291786704,-80454.01897912176
993058.076486773,343097.4124323754
1722690.7472229337,578492.938652634
-1078096.8560911766,-504805.3050401464
1373881.210779361,411823.07528309367
1678267.2766564444,769438.8142848691
1682215.0576166369,726894.4347460772
1821928.4435143084,853878.9239063093
1821928.4435143084,853878.9239063093
1919400.7391787148,891145.1655394356
1919400.7391787148,891145.1655394356
1281540.1425516366,588362.0542023955
2294936.4469642206,776326.8974702916
-109569.80587367783,-86716.96922077797
-247582.8904833524,-253852.24995793024
30900.564714261738,26143.00411562915
-159345.53106218073,58255.090500225735
-159345.53106218073,58255.090500225735
-159345.53106218073,58255.090500225735
-1145525.6287864635,-132028.2593220484
-30106.072343480424,81821.26653200912
-30106.072343480424,81821.26653200912
-318474.76661700924,-388057.7832865322
754281.9021772814,52348.52672787184
381148.891063216,176985.67691779498
413655.96640206553,162297.6349713014
413655.96640206553,162297.6349713014
413655.96640206553,162297.6349713014
413655.96640206553,162297.6349713014
-2131768.4398730593,-849293.8514412774
-2131768.4398730593,-849293.8514412774
-1946891.6662468752,-1025847.924367605
-2114062.3290288798,-1076986.3289191169
-2114062.3290288798,-1076986.3289191169
-1488552.8969825674,-873368.7912175033
-1598071.113419144,-816822.8196458013
-1464021.8070571302,-714564.7840997167
-1464021.8070571302,-714564.7840997167
-1831751.8503438188,-576200.2073193564
-2403624.8445370947,-659269.3094435253
1388626.5768027632,800074.5997372958
-1050038.7241999498,-782667.2905258288
-1079887.6855752643,-364273.4459979101
568539.5891762804,352229.7405536172
528380.4368089115,335556.5112877671
528380.4368089115,335556.5112877671
329941.62990554626,-77195.05123070948
-919668.7343227877,-323665.84911127354
617372.1039085335,235065.2683233166
1277578.8077577807,170580.62318428303
316339.5442104839,-4252.540421153331
15400.644439605298,-336829.72046371654
422326.5642195598,-250780.8126741673
-632252.3505554539,197236.94628399212
-100897.84360102622,222940.8011987608
-457860.29406575713,-580758.9004899535
-457860.29406575713,-580758.9004899535
-457860.29406575713,-580758.9004899535
-1024131.3360378153,-537138.7772131047
-758450.8699289814,-435285.9968883348
-1829201.6316686426,-646954.1613509266
-2332247.857849842,-733945.0783431834
-2684975.1379597946,-861849.4774827911
-2800900.690782355,-953071.1309313161
-1917999.309650832,-826969.5987986615
-1155839.3446088592,-792705.8190749794
-2053104.1894612338,-835792.7804666972
-2053104.1894612338,-835792.7804666972
-2061164.914174424,-467583.6011611339
-2312669.7676982237,-604970.0858478032
-2312669.7676982237,-604970.0858478032
-1932031.1078786673,-880191.3266302514
-2177388.212390344,-1103871.6632277856
-2804550.2202088144,-1157813.1592521998
-2921481.3707945603,-1221126.7610338854
2256195.1177677764,833997.9664331737
2323729.8058766075,865979.28651996
2323729.8058766075,865979.28651996
2323729.8058766075,865979.28651996
1719850.7168395272,722427.3242064981
2089924.7346837206,608540.0004487569
2162395.5479296786,720720.0890435241
1767480.7921257115,848756.6801925845
50575.013332273345,354180.08310354187
50575.013332273345,354180.08310354187
265865.34575260535,-1066.7158566504368
265865.34575260535,-1066.7158566504368
265865.34575260535,-1066.7158566504368
265865.34575260535,-1066.7158566504368
-21425.422013912757,-1401.3274272348388
-21425.422013912757,-1401.3274272348388
1530856.1975790607,569998.79397598
1683977.5862052755,570612.4033379678
744910.5410945598,340100.7155471343
-498719.2388222631,-249570.4839268254
-498719.2388222631,-249570.4839268254
-450399.4135892502,-351788.34221851546
-282989.8864403811,-88477.08378003442
1136950.8465939788,331432.6751028122
-507682.13114322885,-88102.24790709122
-2705694.060908907,-979362.1903905125
-2326247.203901021,-784720.4254388544
-1836547.127239601,-709346.5171332541
-1453954.5332078473,-923342.3227879531
-1667155.4884916206,-923032.530642368
-568110.6467351677,-481278.90179853054
-1054206.4609004545,-86405.07500997768
-1526914.6817816135,-296690.60453398863
-1623932.5747431328,-336366.0969780906
-1168898.4763199766,-546389.374762482
-2281687.8829963543,-935747.925646863
-1330540.5930031482,-495911.50895571185
1014651.7162493075,405379.22616991063
1282354.548929016,460430.50001320674
2929542.305911699,1556623.2384565675
3202997.9862381676,1452818.172878545
3134348.0912144724,1527505.0894827424
3401121.083793087,1429394.0168261575
3401121.083793087,1429394.0168261575
3401121.083793087,1429394.0168261575
3690507.745800416,1334470.7170892167
3369206.549034095,1400650.3750898403
3264522.3124798955,1416213.596085716
3000437.072983152,1095722.6152579738
2673482.5743115703,1352668.6687474917
3419944.4320535054,1080220.7222806457
3168421.7053311155,1176822.2597356683
3292712.7958571934,1140650.9549598347
3033681.264228442,1060447.9291278287
2511489.140213292,807500.4506151952
-315759.1661542414,-360401.5023015024
-278915.0415921852,-193219.34475517494
-657968.2330140807,25806.59041342119
434473.4291256884,401623.9258934383
917949.8998633561,233347.92669105946
-1182265.4039901893,-593955.407517225
2240535.9731320837,622961.1434761359
2041477.9084325922,469309.4711032089
-1342211.7923638092,-394764.0521770883
522889.8535798801,387779.6274094179
522889.8535798801,387779.6274094179
1331318.056701092,187306.46446359565
1761473.759760758,413634.23411387927
1531073.7851784613,464900.30617842445
647609.5650775129,521151.7273585301
476420.55987073015,235063.67972895148
-3102168.235328452,-1084119.3936453746
-2871506.229559958,-1146797.3444870599
-2618016.02289834,-1329472.0075674627
-2569151.496499263,-1151027.3958907854
-1990990.341895606,-1210776.2830390735
3684725.0635374533,929409.4719670116
2887393.381095374,1171708.195351346
2887393.381095374,1171708.195351346
2762178.45297589,877190.0216575239
1268528.532829241,837908.9704928742
1655696.6549080801,584642.4652238302
1811857.5570194523,697969.1627653333
1411455.4058402232,717948.0927582855
1435287.7191692218,645757.6470513367
1887621.5133183512,628144.9385429668
1400113.790676707,548582.5874422771
1150034.231995367,713582.8371709901
1025994.356611757,742678.3691475419
1648194.280362978,532348.9206601104
888766.1962073925,345702.9192266561
