Current_t_0,Power_t_0,Vibr. motor coupled_t_0
28063.318713308945,137817.13348216258,30.413519294459867
-25792.042055687423,903076.6572363948,1389.2787918204708
7619.781842116045,-174193.3822621524,-281.3663674259952
12988.055360745275,1274450.7967623777,1678.1270444413167
-6143.759111620485,1362195.8942819799,1898.8539230710028
41953.52134367681,1278352.4095500954,1523.0978509695142
43583.790665602115,694744.7369212299,714.2689833046745
9930.014608867416,1883514.61587007,2528.0575111820667
-10436.713755857845,1510752.358571778,2129.4951299655986
-24129.418088307662,1839304.2647618086,2658.266829972903
-40091.08299239887,286862.2428411354,610.0728336330677
-18676.98066340507,2928960.547926104,4123.3015726241565
-21160.159955643736,3249815.8976758495,4573.854736605879
-15007.79571248368,2467563.7544068885,3467.5116142354027
-26721.311592592654,1437452.0847307446,2119.255882065351
-27131.937941808937,1438656.0863526706,2125.766769044374
-58159.26666254667,336316.73075694666,786.5046890242604
-61971.74450699585,396513.06194085965,884.850073133405
13117.179609275212,-376738.5806397014,-583.6724839095459
-32297.842926298727,112099.67353144116,335.331212582856
-37757.21133055015,1771657.0716926786,2635.8473140596134
-7135.2883788121835,1618020.7807782844,2260.6207228871162
-7978.597291457753,1834194.7364702988,2557.032297851266
-36242.35487021083,1530934.9410925796,2306.380590057065
-39392.402863444324,1797268.947887744,2686.978588498651
13093.960060450143,1269805.588636411,1672.191218960743
-16360.195034638518,531932.6353945052,824.0677942174739
-17977.986090877235,-216851.15779502378,-190.28615578219205
19143.582812800734,288354.9210869684,288.90173865972065
17452.808170658616,240200.9308973043,237.92587505398674
-23065.0185274499,196023.1876228998,393.37659963554313
14617.488007905995,-547108.3091579438,-830.1974469553644
17648.194195758184,-224101.92844324608,-405.88360621116
1677.8943923145446,355462.6235071137,482.95681277718546
1677.8943923145446,355462.6235071137,482.95681277718546
16499.17075069363,159430.97518176908,135.92655808707173
16525.574049150382,160000.4192300429,135.39762672160887
18286.409726023387,-556866.7103667754,-858.3445536308257
23341.611488028335,-739996.4298865799,-1139.0403562238555
34187.69825117998,-2144485.6232926226,-3123.3537434617974
44178.9752827993,-1576545.7680453123,-2398.953214620065
40829.79585750121,-1660357.9966428587,-2496.826144652953
23990.118836277354,-578416.1991867279,-919.1752596515337
15703.43919459496,-973612.3946014532,-1422.815534235989
-7854.413192551868,-1118351.4944631543,-1486.4891695944657
-7854.413192551868,-1118351.4944631543,-1486.4891695944657
-24496.031292855736,157684.14632792576,354.3722230918114
568.5952347852733,50331.062207895025,68.7433665831007
-5355.217885153589,230910.67062317816,354.7850978029113
15730.887290873747,1112290.5635919392,1442.5887627413179
40716.078323452675,778932.6415425666,845.1622837729451
48252.00479261318,364047.4555234913,235.65314750096442
55876.457366305796,105588.43146516514,-161.05089049097413
54054.907602701336,933388.6079435528,988.1783605414919
40113.87208148031,638448.46483098,653.4255729317642
34219.95036049493,492379.71125667274,486.0249400514863
42553.25584450482,2447769.6784731243,3120.315355222739
35258.12568285002,2557130.4263706016,3315.3610697787876
-12358.859666329809,-204602.01151474108,-203.8062077445481
-12358.859666329809,-204602.01151474108,-203.8062077445481
-7208.538095032128,-632295.6800624309,-824.6144719127003
-16427.264563681376,-458656.779013815,-534.6132137962558
-4748.219574599915,-68133.83219812746,-67.78864614987862
-3097.831391075348,180372.44804997797,261.98470702641765
3113.6606314427304,1122456.3954306312,1528.1864813676038
-9483.34267695834,1889221.785194846,2647.3266389498963
-29183.898824976866,1607698.2242030927,2365.917465925235
-40758.41877385297,2496886.576111715,3648.2016358033748
-14631.06583219634,731983.7683141136,1086.3389911728234
-34869.88331770076,1142731.5540055325,1764.9646490027556
-34468.93056131723,1128704.6538172325,1733.6611290062328
-39537.00248269008,1742850.101871815,2609.683096642148
-24576.28823223817,1759274.1695236957,2553.9834296391905
-23289.724372541732,1739830.584269884,2513.4484390053894
18414.550406085316,1214797.3873319912,1574.6860431384812
-1539.1753537535794,1479463.8898947942,2035.3662951475212
4184.206840476838,-963103.8874394513,-1340.730919661294
-44234.204445944044,-1527382.8155623288,-1842.1961918381214
-27981.011343018454,-116118.13901549409,-1.255914000360876
-40275.57285067102,-1470670.460083733,-1792.3091403425817
-49049.255219766834,-2049216.6259278436,-2532.0776530751555
-7786.96352360997,1249467.7149903188,1765.6717324515182
-7787.205641849302,1251073.0634485371,1764.9776252142628
-7792.545669279107,1251657.2270787586,1766.6475491746137
-5972.068632184286,1807602.2337273073,2510.0849545031538
-36309.65799294647,-212285.12297930513,-89.03072467580682
-36474.04015072523,-208156.06336557626,-83.07998648812615
-33985.85845669114,-1265487.226940969,-1537.3161279328363
-45153.8427945443,-510064.6629559943,-450.6033101730003
-48320.87393396316,1144807.2096966507,1840.9230977584095
6331.148492761199,-2077988.2890159856,-2874.7363407760613
-21362.701867309323,-85041.3381893384,5.532472889595631
-19902.699222411335,429393.91949625826,702.0301645751125
-4312.110549487857,758593.6622996315,1063.7054152595783
-4312.110549487857,758593.6622996315,1063.7054152595783
40041.33556331964,-344587.4181395251,-687.615101784331
40249.28970768068,-343730.2363130688,-686.8928126335651
15641.897066738662,100447.1340890458,55.256607501631336
-27785.775659756673,-1419652.9175353593,-1789.3796698278718
-27636.941315491433,-372007.0277463476,-352.31137510669424
-26132.31234421073,-346080.96572101436,-323.52028451497455
10510.180731178883,638128.8794593285,818.2696059779499
-2612.920806091393,-248737.32501534885,-323.32383242331014
-43129.136086999555,-252153.47646023604,-102.97774818802868
-46871.399422958464,-271737.42132177186,-106.0682612116539
-12792.893504630147,1431027.293126418,2032.6615988161186
134.61095099888604,2437346.1101300064,3344.4786365558402
-30068.284699347438,-406613.18042833207,-391.0589885048372
-6277.421224880724,653460.4521273137,932.1942800010755
-8553.173806165158,-2139927.9012864293,-2881.569222484041
-12662.516097596004,-2397647.6579112303,-3214.3066773942837
-20024.004923701086,-1103028.398737271,-1397.0011487151207
-15121.23849693918,-992985.6670087595,-1276.6189173450298
-16604.243077650684,-607707.7719384704,-735.0042407966364
-6288.638567157765,-264592.65577974956,-322.6190762646306
14419.591510728571,252580.88412588887,271.37796755588124
-3073.0844390239777,461535.71326842735,651.0140313791763
-7035.969987064451,723067.6407869875,1032.8931597441845
9711.976501865365,514107.29743319115,650.8056332539658
11347.96952070487,556231.3481115439,705.7384889898356
-994.3652618418869,491582.5734648197,684.2152127828291
-996.1450795198114,493893.32392954314,681.2526360508849
21017.75650810768,-592314.4489297924,-923.3266789857266
29780.925061858583,824612.9125961959,968.7446586029646
31591.572937560082,2615544.6613191003,3409.574208186631
31592.322186143585,2614768.721431786,3411.4762619400726
85245.88064952634,1030530.2642582646,947.6273544352306
66891.86239741897,-539459.8563363593,-1103.8397213528806
67234.4522190341,-546817.1724480869,-1117.0860921000346
17848.633545745226,-1084344.2359575147,-1579.5147204762395
-24911.147765847676,-551755.3791318425,-617.4749835825497
-24908.995607001445,-551940.2488020817,-617.0081173193663
2580.137234679911,-859963.7635574546,-1187.2554582109537
5460.942161668925,-398605.0194708637,-569.0871239411828
-30971.18738318652,-97757.9469424112,41.73541354560711
-25184.669765344803,-549764.7062724492,-615.7223561014183
-29609.438432364317,753797.3764929578,1197.0403039389141
-27173.883059160995,23507.584166867513,186.02009990408135
-15789.145390961798,-381913.38191230764,-433.1757996907366
-23569.844241289116,-1038510.4663505488,-1286.4827977742382
-4974.460241745534,-903954.5530391922,-1207.6939855620628
14062.286421488423,-388403.9960260541,-604.0236624879915
11149.25881237538,525075.7352180808,658.5574766047139
4592.889679262926,-88572.6995575073,-144.48059745376693
3795.288024110655,1571460.8165886889,2134.969321816362
2892.870213811153,1682194.2691523964,2292.127299470338
27263.61563303323,946139.7999069568,1150.1757097460222
39858.28489242288,1794249.84511289,2242.2301244923556
28441.513139300285,344596.9599441717,322.02407642935805
75293.78085388083,-1628271.0840480097,-2642.2909842430904
4183.977473111217,-1934126.799276611,-2673.2689288268107
-7872.528185495275,-1563041.157711921,-2099.9130029383546
-8046.760797779787,-1625406.449098328,-2173.6858091718423
2521.530344397785,-1021560.6632689885,-1415.5166112542956
25097.270872176945,-1466268.038079979,-2143.4521523351177
27814.51043698834,-1484222.426775439,-2184.5775897955023
-8413.990172184598,-1981106.7327622515,-2660.6028768215515
-3115.6548470280486,-1938738.9676105727,-2632.003934343182
31884.568428344584,-2005576.6034705988,-2916.6438863931003
16479.11572600574,-2399758.5094714584,-3377.660706984931
-31252.800482651786,-104053.01260930077,30.521475634649484
-36279.53153515533,1003946.1138422582,1584.568015701204
-29987.900261494575,208249.05248962354,452.8587390817302
-30493.470737058367,-146427.90332756357,-31.003246843840163
-23380.997128478997,1469287.0207009208,2147.6602260401482
-19257.442147242884,1572349.5259051987,2262.6809142377206
-13823.317731106728,-280971.3127584769,-302.8734266553797
-25724.933997050124,1431337.9021542473,2103.093353897916
-7069.973659255097,796960.778296365,1132.6142504099987
-2021.7236435154568,211056.1916616283,300.5725373728667
-4981.984351918566,-380686.9140907689,-487.9639726740748
-12381.258029328008,-554878.1790533409,-690.8354866774021
-9943.067597417192,-414934.4454143452,-509.2445827572639
-4663.497640612953,328324.03722606914,480.65243146464877
14346.794962442973,341297.02692056866,391.01037344245185
11485.895779317729,1247141.3879517396,1645.424701662034
1273.3507091746308,1352234.3879279108,1851.5482745780648
-1338.8620468051126,1435572.0907397652,1974.7672970701062
3115.338248738723,1098624.3386669615,1495.4382208127038
-21334.10911535838,-318177.3958045529,-318.5553441192541
-32663.904618628014,149288.19855598427,384.2973107554814
-27529.408083736427,181796.88812596572,403.5175031807731
-25863.615653134148,298333.04448354716,557.9237238604471
-23248.45171426589,101078.49911888124,270.34534898979996
-29748.038810005844,214487.7088400719,461.29582472595973
19143.98287184712,1520189.396991421,1986.5695834229953
-26724.0113252837,1078423.4965497789,1623.2938354121761
9265.021400095327,-582641.7808382324,-843.0172557780212
31670.092128629272,-1448233.5331020865,-2153.033177970629
36599.81420387319,-979156.5020709203,-1543.6977638238493
-57183.73812076535,69051.77627448576,408.57061566216356
-8322.883653144729,-245907.26894400732,-284.23176404002794
1776.892822032761,201272.4554867749,272.6299476817132
-5274.4066005734685,48743.11185737705,103.32200178788554
4981.995003947197,1102673.9062832242,1479.6377332625386
5400.1285920859145,1059351.2461374218,1426.4321269236318
4139.813943889284,849113.2628043668,1140.34597408891
-37646.97008960007,1004803.6621046541,1592.0082746460837
-38000.20647947851,1003799.2482215341,1592.803191719292
-11811.99060086052,45998.42684031242,133.19585872407703
-27496.700528391975,-1056770.813554407,-1295.9235982890425
-26324.001981277113,-886477.1004182614,-1069.4842216103066
2265.138555184371,-139236.9420971264,-196.24940958929935
-979.1704704451341,-483902.82190179307,-657.9786121253545
36185.94509783447,-550918.5657863348,-946.3475556158402
36135.93909602263,-549762.4446626251,-948.4522106623573
-2845.418911214981,-1081013.7756701107,-1467.2059993643059
32376.506992841867,-407160.6973444384,-733.9121381810122
26107.95589345337,-862112.874850064,-1321.0383897038914
57894.10814551652,743638.1328703094,710.6014133243896
20294.16253949472,-216834.98943452988,-400.573068091486
20087.025511505963,-457004.78218693606,-734.0594932655239
20088.281366012194,-106912.60320640392,-254.79474314849494
35990.103096150066,-338592.94756801747,-654.2266297777761
31494.739726934255,-190621.46256008276,-423.89884881433414
12770.664963998408,-199073.2554003827,-339.02917224394923
-14921.625171651995,916311.7047474323,1342.8304918375575
-81363.41412955514,949781.4034665873,1750.907453658749
-27235.47114199268,960588.4841441589,1469.2055146552043
-22280.919373313012,563253.8639040343,896.6873093087346
-2792.2804001669106,-122895.27370487875,-149.86338674391988
-3634.993854366048,659287.6914775494,927.4721631895402
-16826.163299035274,-444198.07842004363,-513.2607251982929
23111.64655148907,339674.1792781771,339.67850167355164
-42232.45417149816,2533794.000984606,3704.8115848692887
29874.120867561793,1661027.2893947635,2115.038307025528
34325.12119922356,1417234.150392825,1758.1035881032744
40225.53587329699,621801.1809080794,628.8194865411962
9227.777153117795,871208.3139003044,1143.7203401574177
-24031.205578323264,-269941.9691330017,-233.54353201765022
-51782.78677369262,361503.2655149492,784.1337362381333
-35272.80114290636,-586779.1889937656,-606.6038479845067
-43205.349952473814,-1460246.7185159782,-1758.6916709140266
-28286.248491287923,-1235249.8315812557,-1531.7739985950393
-19238.988777484574,599712.5930999108,932.3964270017461
37084.97781741685,875990.1063793333,1002.4569850487426
38163.72077435107,911914.2150026913,1042.8493436860592
20896.28889330937,324125.9602050601,332.5183379094862
17973.262754295436,25813.28536085492,-58.22531376702944
34475.333561413536,93168.68476232169,-64.73504864902867
-12776.25107897266,1030829.7273194393,1484.8859490308116
253.84392599617624,1341209.507167959,1839.2064453349124
2245.0565235760196,-1240010.1788282811,-1714.330700979172
-291.14058860643365,-1401017.6988557265,-1921.1364414214613
-14052.32290627798,515340.1419334745,785.4160736616341
-2937.138664489571,-43617.78278758391,-41.246651503912766
420.94267940888574,-98118.18054824449,-134.4906489354905
19588.56449099756,-1087565.507159349,-1587.6841673743695
-20869.459008310594,143585.06296465863,309.01985230844406
-20859.719575045117,140786.95062894013,312.7010263489519
-17561.662364789976,1340164.211780014,1939.6071452967924
-17593.941919444558,1344659.4635547798,1934.4649610716615
-12259.297222913996,2151998.6920642583,3024.374874103899
-45186.45971119799,1213618.4727533623,1919.5160042146083
-44996.520114361505,1207965.0039140694,1906.4614520035148
-56420.58505254989,-1059868.1707350626,-1139.3721200401694
-56278.732707892705,-1035195.6039430962,-1104.1441450446644
-51838.74283025707,-1017836.3964348912,-1102.501947917404
-16906.48173280456,-1061913.709281329,-1363.9140956503943
-9135.234399453351,-134472.3152876948,-128.68199381217886
16814.303201777304,60000.18761973595,-5.5262535673401345
4204.955404816884,618336.1644264921,824.8600783816447
19655.996225782845,-1033922.96956707,-1521.5693104014445
-3096.6048691728492,1176402.0213241035,1631.7314643073157
-3103.0455279543094,1188337.3634439192,1648.3004220220737
-24505.34791406761,1231971.812309022,1827.1989329711182
-41208.79867214421,1093953.9363353932,1727.9800852519484
20771.273240424813,629910.5777530097,753.8558555663515
7939.378835327193,1440560.2193150152,1931.5390869516202
23505.75078742668,1797279.9259197242,2334.3137817938705
-10433.147336025582,23351.506578618068,92.9120487314895
-2250.9643845535093,-363214.26778841607,-481.2380590036164
2671.977493768581,106667.5635462581,130.7296614373357
15074.132824709897,-143726.77701881083,-277.6894422443946
24849.220996468717,-3760892.3813503496,-5290.21084352887
-35421.936698700854,-2639506.259714499,-3416.377058704017
14469.224329726054,-2166069.9411254707,-3042.0880510952456
-10738.57723973994,-668814.2375990049,-854.3979199502954
20352.01377728229,-2034228.146622814,-2894.6953754308834
-111.04317727922243,-1672896.624866328,-2287.3166263605517
-111.04317727922243,-1672896.624866328,-2287.3166263605517
-576.5727405972794,-1636319.971231434,-2237.495470353929
3053.5072325176434,-916346.8064096806,-1269.704089788155
-9309.86911736056,-191240.44438672517,-210.87181875098946
-9309.86911736056,-191240.44438672517,-210.87181875098946
39806.280486995085,-933973.2796228133,-1496.5301207421687
2001.361882745721,-1965022.7507523692,-2700.6313261013515
34862.353001892814,-1354339.390252318,-2043.835550540095
25190.2179233136,-1324279.3588829637,-1953.7985552904527
-40897.13625955048,1278975.004348022,1980.6916474725344
6232.687647209301,-517917.3430292989,-735.8944281607166
39494.76449668214,203699.1271221733,65.89497252115456
40023.311886543204,220539.687630858,86.21923033152677
30432.39151804993,46986.41133207252,-103.50217514881813
16974.73024867015,-178871.7197711512,-331.22762146251915
-16331.108381636634,-2354155.4745376734,-3135.2117752567215
-16344.454290879992,-2352315.3715734137,-3136.6091387763813
-29095.440221013814,-1978943.218094091,-2553.537804149317
-29095.440221013814,-1978943.218094091,-2553.537804149317
-8717.40499760349,-1102974.6936530473,-1464.267174482934
-6750.683254981474,-800906.2404757361,-1051.8440056421098
9562.589723906922,-830756.6417034519,-1192.6834678730647
2809.5192553995926,-776430.3521079945,-1080.505632609092
-4357.314338884797,-1251324.9891548466,-1683.14283979785
-12498.713825409892,-1059043.2992230551,-1384.9488178554086
27676.280953606805,-291386.8265708982,-554.0085088378795
27614.833460534384,-292184.45295156713,-557.3563950029206
13161.216268947173,-222012.1053913372,-370.88079183671135
28507.33619579879,1091405.185233484,1346.1532709042754
22409.164018897016,1913053.2861899259,2495.1723706088474
45195.578328316245,1002493.4994916852,1120.823350958209
45204.95399790448,1002123.1487075901,1121.8447906632323
30280.520973465376,1379404.668956944,1724.398770510006
14928.67602775813,1685892.0073278407,2229.04852367473
21270.00180575217,1860074.699368411,2435.2963394817025
21253.410523742703,1862089.6541912246,2430.7065781259953
21253.410523742703,1862089.6541912246,2430.7065781259953
21277.553432231372,1862068.0642483972,2431.354530254904
21308.83008239919,1861957.0223249558,2433.39029263648
-11657.77529472838,1088849.033155193,1554.616911697081
-28824.110505507062,465457.0371240507,793.5719388322086
12692.649061547809,1000774.2380900788,1298.7174467016246
17568.938400027757,980278.6499463535,1255.9196841262337
-39257.99321977727,-1380376.4291157105,-1671.0269986577684
-22466.766827901734,-3316711.5394410477,-4416.632039066775
-21332.485602101533,-3200537.253868753,-4261.990104254995
-18062.88136720099,-3311144.9432333214,-4434.9152006443965
-4994.371745549022,-2866647.1349397437,-3902.7532728827846
-5244.80665352218,-2898010.0734425164,-3943.5546941680773
-5244.80665352218,-2898010.0734425164,-3943.5546941680773
-22714.462942972164,-2230617.498782862,-2933.8196725002754
-21792.710625717667,-433002.12606803415,-464.5364215672339
11571.528560850906,-689752.8419368118,-1004.4170889554329
45954.444987512274,-210943.47148658015,-542.5609036106381
31218.587745198038,-335031.0439760352,-629.4434590568741
18994.013308115238,272967.78686566796,276.32921842167394
-10798.969547460742,-396631.8297077625,-478.3476640926888
2952.35690462911,-84889.36284644522,-129.0864801679881
25174.39324821701,-119369.03442927808,-296.1670108796444
12888.146221801897,1382711.767020617,1824.8934197530248
36905.91017285419,822141.3887825176,928.1021256123865
15178.46766594237,109296.85368243814,70.78222509593513
16772.479765169246,-1861260.5711661042,-2634.1797151298574
37488.715130945886,-1570065.910113118,-2349.9856644075207
29326.866952393826,-268822.5938095959,-525.6462179351457
-3506.5736058100583,-1869.973755053076,21.380935853744262
-1553.904153733033,569706.9409662295,795.5786361891177
-10422.368447005985,-122455.4545916043,-107.2421637766987
-24878.409366089392,-1046713.1803189627,-1295.3150070347276
1886.0968999298914,-661938.7905850875,-914.4669905225329
28386.343229242873,239419.82754001868,175.42621151828385
39170.713035108034,-1587037.1978619916,-2387.143322107488
33294.58171319877,-1562939.994504986,-2319.5691118571453
36050.583815212725,-1524997.0848271644,-2283.248833397749
50179.010092459575,-232032.893599729,-591.463537762839
30559.494153134445,-1690361.7339438177,-2486.2845615200013
-2253.9283066141543,564483.0749554195,784.072875155158
31570.090968571953,-804884.9839782232,-1277.8742797637685
49530.51431581037,-410785.95829108276,-827.2728698721388
-29515.760204320664,-1292694.0853179882,-1602.1294767747897
-39654.05810538982,-1418946.1406520584,-1722.9111656736388
-48024.170360230986,-880446.3217844825,-935.6155308933335
-1841.9026824985776,-1302130.3937454203,-1774.3093273619957
616.1148638486547,-358184.93301824556,-490.57269237277166
1152.383830923099,272025.46260363876,372.1160077792718
1548.379696862252,1614884.4515330994,2207.906785669958
14508.366741033578,1512131.598657843,1996.295425930179
32320.721092378335,-14718.190320198548,-190.7872818676334
50419.12408168139,801766.5845128812,823.9155497276937
-61538.29758263566,-322373.92732603685,-91.41915061478389
-61938.333630692156,-307076.1450780123,-75.44484470490912
-53645.00375079029,-249683.9087766451,-42.68341514257362
-59980.99566939718,-1933845.8990101165,-2317.8161522636588
-27489.972020201796,-1927406.0717066526,-2489.636911264566
-11434.194419376287,-2717877.7698767846,-3663.588991520468
15937.516204436806,-1828198.8710497722,-2585.4137980616106
-5520.688204608673,-929245.5578152724,-1238.78098882213
-27916.728195471645,-978709.158337539,-1183.2643055388105
-27916.728195471645,-978709.158337539,-1183.2643055388105
-17773.455022301416,-292752.3796889817,-299.3931430537901
-11216.629471437682,350371.7238583611,543.043910140895
-2758.0057020878608,76393.83416872706,121.8812972181991
3508.847016849159,66151.31181057122,73.89458022208595
-8329.451717424137,388057.9246506268,581.3568747793142
2686.704730254085,827622.6349894269,1122.326287796861
21395.58875282886,616486.959606711,731.3461944585594
33072.172053890536,1261861.9196963191,1548.50282038306
43272.38473415254,-357300.7672610244,-726.5770395774674
23127.199661461465,387489.0702865423,404.95397361049066
23127.199661461465,387489.0702865423,404.95397361049066
16483.030317538523,-37737.23202085381,-138.8427030987914
28922.011120876825,753565.4342281147,881.6696513062174
-40540.42087969843,1640707.2947458173,2476.312868242358
-15906.61994811784,-491090.0205497265,-581.9812561684714
-7494.799732208171,-2072385.7161618911,-2797.480976312039
-40596.62924617068,-1111142.879991656,-1292.767255202585
-803.0385598230016,1278785.5254835894,1761.5175472577414
-48526.727966446524,321475.59519223,708.2525942127422
-35263.050528690175,630680.7776086415,1062.7350578513365
48874.870759591206,-1528761.67891094,-2367.2640842285823
-3156.1662654597762,-865129.3943541313,-1162.1576930362028
-12784.750546224557,227654.41511595258,386.2058141184506
-1737.6817629956752,556525.9149336825,781.6977825562393
9760.249890218362,-805387.5862801981,-1154.8608749801256
63334.24933565557,274138.0032792152,31.54294827587768
35544.74349764167,-447024.2723905912,-808.3408354604637
43344.553367095585,-72777.802755855,-335.8956939153746
55149.82140823016,26201.587093232036,-268.8438064241488
61965.24649739965,231523.70408440245,-21.77696176567307
35478.10298132325,571741.6820758728,590.6099797394654
29484.162460318174,933020.4198362802,1118.6178876026684
31140.19270413373,975163.6725413504,1169.9787482549837
23317.457523328612,45537.18962957854,-62.07940235793821
16475.182283713435,-259132.33059463545,-442.7034361652147
19533.319333326177,-283805.2205198108,-492.0389149677106
-12919.17917105583,1584326.221548845,2242.268372023564
-20207.034486250064,766425.4192268138,1161.4435486142072
-24077.83092586946,77634.25349987889,239.9159015905099
-25944.1516582451,-1106622.863787018,-1366.2879366823959
-12972.060739313842,-712930.544160685,-900.0351374395792
54410.6476758537,-2147133.0138506987,-3239.3845831451713
57859.29649503986,-1157404.444412739,-1904.7783021219373
60396.29434178793,-1217086.1313041553,-2001.3473842358485
61514.329434065214,-1274340.4846564443,-2078.9910135787723
10150.200915235966,-168033.41710979177,-284.4835637045259
4265.1249502809005,-329439.87990467343,-464.4534405188204
-12168.969243949752,-1521050.374755919,-2010.301062505666
-30269.105906880242,-1612238.633921275,-2038.8699438827557
-26198.549013943622,-308953.97466136573,-275.912864525078
2598.0829142676043,765790.2184237924,1039.163484671619
-4514.402850948587,-1695890.4859620214,-2301.1693488812566
-733.5856550310901,-667995.8003170736,-908.0400288757824
-13095.372437365333,-842866.9191373974,-1080.4082901710635
13733.154992640097,-1363541.1625148652,-1940.6691354920163
12311.690563897471,-1132207.0918447154,-1614.287564367036
17432.658347674547,-1201893.6857758733,-1738.600666306654
17432.658347674547,-1201893.6857758733,-1738.600666306654
15388.7290044587,-954840.129205561,-1394.9860096768807
15388.7290044587,-954840.129205561,-1394.9860096768807
45141.748075781674,-510451.28047505417,-940.2227844540924
18106.013891651914,-1232104.7967237502,-1788.3268720629412
19627.483681112055,-847764.368593266,-1262.477861510455
14353.767519582196,-557906.4063785226,-837.7606296933873
15631.191447066738,-231918.83243290632,-398.55641343288914
-2906.9298088698233,-19861.905848492654,-11.56310539956268
11584.36671264057,1104472.6451017472,1459.3282218219808
-34532.42745559518,1415193.7071643616,2133.3626384111994
-22463.395288912325,216926.69832872026,423.41156350214
-20991.214520267473,238503.00574423347,442.4307763804949
15805.186321229054,278982.3399690839,297.8950018334005
-23282.23639208666,1647527.411577713,2387.5075193800526
-30163.918506086287,1389453.9908195653,2072.8266026114015
-26760.072222281717,1332149.8240875355,1979.8724484946304
-26630.231504409232,1332992.0029322908,1970.8455484558676
-29664.92189560094,-1164767.4979808729,-1431.0399140107172
-25535.600253888468,-807081.256338229,-963.6934605014968
-12157.383319840452,-796306.1344863662,-1021.4347608770221
-24237.861274433624,-933864.6961000207,-1140.7808916285073
4284.488302819345,-2805281.4238680457,-3864.0346810852043
4066.178180017988,-2836646.260584986,-3912.33699265022
42918.19865618334,-532612.7245755945,-958.6108380082726
53565.41093224618,-1423779.647031925,-2241.96274914697
7709.115582932094,-94403.56517554919,-171.58014160855708
-6427.418891051266,-253383.78600171607,-307.76076446730724
-36448.99965511998,2750097.3011877695,3975.321803763069
10.941933429200574,2009226.4285982235,2757.583207814037
4346.479286506681,1064727.4614376386,1442.7729164204884
4374.913919549063,1065202.6527474937,1442.9728998197563
-22429.959856118625,-395387.7320344944,-415.4603832328571
