O2 sampling_t_5,H2 sampling_t_5
511.13384114093157,30.933116160537317
512.5651788776958,31.81734587819751
528.1611256148657,37.231453028107865
510.17779205848746,31.608148175038867
516.2488735974351,29.902565652784258
510.3702734473965,36.677047221945045
497.0864468782822,29.633583411643357
419.84878124593547,29.220684388551085
453.2539188606513,26.02581811589353
434.4209471576907,26.86121198153946
457.1490115525019,26.171512198920308
451.46491214305826,24.029469662987694
432.6725293316653,24.78734976318032
396.8965610277232,26.861471374973615
266.4377861006251,16.13906937054325
265.0005845681249,17.30639268448407
336.34873384711943,15.53152403872425
300.4178654346991,20.230425789910996
350.1753783450086,16.682012158241097
345.18110872829124,15.925909503882522
306.72933730708047,14.03210175355382
232.57923468056038,13.233613038208034
134.92913240051269,4.6405373023033105
311.9002613682542,15.375347227079729
54.39018330888836,-1.8991246993660718
-7.269899630145822,-6.961324463404388
78.01730460043943,-4.740636419928444
59.88746070242149,-6.216551144683333
-165.67408671089555,-17.825824759651976
-262.37827978036734,-28.047663069008284
-112.53786442745145,-15.73785193676908
157.74069854208082,1.3271298789953931
181.1624024088959,3.310022469801898
-39.32263240579315,-9.424487056130275
-38.60173660568855,-13.69669515319272
-46.37832018793234,-14.211830713147188
-36.24914921179783,-15.505648201648338
-62.755676712901234,-14.562133288965553
57.42826648387947,-4.65932010025516
1.5604101742545549,-9.129427389283101
282.43023196225334,14.757031186881717
308.54857046032544,13.115353156622195
323.21597852574274,12.885684465671547
313.5051087563853,13.66194705577517
290.13169929097523,15.404868004256585
719.1203461225008,50.79245851856868
532.7994115330017,36.32366947103786
501.06657228747383,38.797322166822084
520.5077473399735,36.4777985431448
543.6301128679679,34.463138623257755
472.6454196691956,32.571707282283114
484.9378225998342,29.63824919354054
425.70542887793937,28.678916986224618
437.77860984464917,25.763658107132205
393.874714061026,26.068758290078918
405.99742915589513,25.203659085684393
481.83202173943795,27.00187681332111
472.38079462628593,27.138212297864175
394.60552097842873,22.57350770762606
-235.46390372822304,-26.035074187208004
-237.72619267827272,-29.64232699804962
-268.38018062085564,-28.7471197003957
504.2293331038243,32.11261245079883
526.1278667633611,36.08759470501836
411.36068735633506,26.620528176426397
404.5358642834959,29.591404806033395
404.5358642834959,29.591404806033395
421.5557921343009,26.971058292322386
211.90842176200118,13.577970883887478
42.74396298078412,-4.8375115677905445
305.544145226496,16.77386497877029
89.68524295736704,-6.754137226081825
58.96829906852028,-4.8738531337143085
65.92312640057624,-4.825742380423287
10.70759852755591,-7.963224624840004
170.92053787739928,6.243232873338098
-377.45172686019833,-38.457140536863236
-31.873627687850444,-11.535951782367103
-59.29187473559824,-12.655366348552379
112.87439209430971,1.532117113842725
162.17430607011087,1.4597726864158918
149.72686063495564,0.12454281298141767
127.19898095593304,1.6037736704780001
127.19898095593304,1.6037736704780001
135.14263342939864,2.8223683999798
-146.91656932260256,-20.171347869227255
-204.2125810137989,-23.886473681237824
-203.69463121244544,-22.43371697663705
-235.3987398038475,-28.468415264176553
-235.3987398038475,-28.468415264176553
-222.29025641868668,-25.95001607790459
-215.33408282181384,-26.80129831587027
-227.22658948693163,-28.16159759658345
-272.112413691183,-29.668861843682585
-272.112413691183,-29.668861843682585
-233.40644820746047,-28.675076979187764
-225.99422204238846,-28.746855746668714
-289.18371833429387,-33.9571981968286
-275.70772376551366,-29.277161720837963
-39.78446852777144,-9.826364878976884
322.5084636546088,16.534309903398295
199.70390258861627,0.5306889964229748
62.04688967528689,-1.462136658492906
-292.24563319146046,-31.249973591429537
-259.7015129470466,-30.908475872965678
89.57251095296931,0.06259447624021153
431.5322000554699,26.889029396818035
399.4694474794199,24.87311148201418
495.10972247727375,32.711026725841
481.28122038743743,31.04414173763938
519.7294725724829,34.73069104650945
499.0853287510776,36.84193912079876
516.7924859171037,37.30086967118164
518.1810423586638,35.68225090516094
534.2616874210296,34.317272626674914
528.9741616781575,34.80322779360628
307.2060873414272,13.125422695031396
288.27897086767666,19.22968843081819
306.15389150022355,13.03818033505809
301.46366173363356,14.150732758051962
294.61494053470454,15.758517003689981
250.5044159836404,12.098639915075289
237.58117807921644,11.41308395075634
-194.26157099171297,-22.152282873174507
-169.29826793471995,-24.49864581982885
-174.7639893746808,-25.36516246446809
-180.5818420290137,-24.6207239743988
48.658801491305624,2.669624319630773
104.46730067392456,0.34731812415679864
92.00883417766522,-0.840960448974434
119.6886254427714,-3.093824257385317
215.82404628257922,3.4914309226619116
100.57204645836514,5.89560562982227
236.04913789449063,11.65852633962577
198.6201792089687,7.44430176979036
177.7999603491653,6.865144148083558
242.17990590268505,12.167184833541798
349.801502674144,21.0247033490661
253.69929217374673,12.013430278036338
125.87709574092769,1.0712617451395987
97.55364185800411,0.6355912986613819
62.99434426134394,-4.088391594251491
-16.223861298987664,-11.934816631449785
-30.739084825860125,-8.645963627543196
212.77780667459209,11.456760043501703
-50.469550873493894,-14.771571454079455
-65.53837714433145,-14.50957606431854
-64.70366651586028,-12.90919813586244
-78.38242569500096,-15.564236237547748
-71.62213654888049,-13.483596478137537
-29.701071059830248,-11.539005214017465
-61.31013253960204,-12.653056538376399
-89.15819573113131,-11.40289520371135
-69.56955479737351,-10.591416101720228
171.57013712109938,5.823262652654808
161.67586254707555,4.9488847149135164
147.58158441578246,3.8277271901255006
-9.503125545523181,-9.15366288512994
23.444401441635648,-6.430098950307493
-224.5605627283908,-26.514010924295615
-277.0677092300247,-30.855018783732273
-267.6102403900954,-30.705402429133017
-282.25773496573817,-31.292933250692382
-299.5563852277559,-34.60980401827901
-286.65032555581826,-34.91843338911035
-280.2197787472206,-28.48785276813046
-206.11836304704207,-27.200661478681734
-261.00864503646466,-27.3654415108066
534.8709843900068,38.15509732712729
306.05591664606754,19.28399849016429
380.80769859346,20.602887074957206
389.8817214649513,26.190959022229716
423.62159603731504,24.135360895896007
445.15807340870566,24.27819345246117
293.60464507223907,16.63640794291884
184.3160528484414,12.00078665235023
94.44118804797557,2.1490531212358706
70.65248646404899,0.18687747159922663
60.470181301298005,-0.5307515565304265
74.29588073461967,-0.7622653661324205
-113.66297088385299,-16.21792542299523
321.257407084036,19.088948245808567
293.30113080575285,16.10964919944292
302.8030286982065,16.310392096028252
448.80175286617833,28.308838056579987
322.6631580582991,18.540340156948215
95.01843619354693,-2.72905766178979
120.39206255953908,-6.36843124988145
78.54777799168681,-2.4372567509073395
-140.82803316605444,-19.384772542116156
-162.87875561810617,-17.321171827356228
-155.0837062422605,-17.141247907186994
-125.86554991233075,-18.34560906153325
-142.90562774699904,-22.58701804420332
-37.41417992425954,-13.89344714664854
-56.14319716309465,-12.99238292239091
-293.42615560274896,-32.489874216058865
-192.63300197751173,-24.19549445698223
-117.65918546299856,-18.931827403865306
-212.59680126108117,-23.37434081277648
-154.0776102672408,-23.54667025451631
-74.25870015177784,-16.952259982359266
-166.2158431225987,-19.550899999766422
42.70630862437497,-5.235309492077263
8.809815693661832,-8.028583507991074
-44.49215744166314,-12.452940284010229
-40.50569152141383,-11.265080187998707
101.62374140852266,0.9379239579206264
344.32185942053826,20.932404133078727
360.3175108814681,21.173667133295027
335.85579375235653,19.49480678663273
370.74285901519397,22.344527587526624
-61.38870926722764,-13.541296880149398
-80.59640569078385,-14.843636564644314
-117.33434006579827,-11.992790953344585
-87.68491600561589,-15.297117136049136
-38.494869234888924,-11.247598156430767
102.46823541035052,0.330338986009337
-29.26528806671287,-10.969538286720082
-26.062038589439286,-7.6987610781367035
-185.43446632251417,-23.355137949994642
-2.2683236174799717,-8.812659178697572
226.60301395712912,9.944095004416916
-29.928805289669793,-11.195140129552618
-38.098311679617915,-11.10737709498817
51.41942726964982,-4.547390156440108
-289.9079643062685,-31.732846433191483
-296.99429980873697,-32.44246319530028
-268.9131842811914,-38.25101304079804
-308.4463659389741,-37.42111089793978
-331.3273312801174,-31.9997913782168
5.9776289045835895,-11.490769653381452
159.60421436963932,3.858678610353567
106.19674953787155,1.3338197108846552
276.36985656720947,14.352636960801075
108.35288249316372,0.5193774228886152
-64.19002240472662,-12.805235859122655
278.1947047861442,18.86950922757946
326.4742213396835,22.10518169925555
107.83879059943044,4.0933234576412305
130.32557936173384,3.8742968746773
193.05922921080244,6.089751786050815
205.95229862292797,10.209577877887039
77.99155277401358,3.273492510898127
-145.92864955121746,-18.180807768379083
-58.34007759320997,-13.261069959336924
179.61935820164143,6.356341791936583
172.08311981181959,5.9244844733341395
305.50322215736844,16.96408960124021
583.0024631071291,39.5191815021013
547.6496398128329,36.93140488619512
380.98060221732595,25.174049107314026
-0.5071966963624206,-6.313797696542026
-11.685817516915687,-5.5172334410771695
-13.47412126651265,-6.669935321448729
22.920467428392556,-9.269192274100055
-28.352140503509148,-6.9627579881491
-0.38598556792721794,-7.106368777743148
158.78158118721282,6.01724529258949
228.11503543508283,9.156309327023559
238.75631356374333,8.6083804232587
296.5194793598422,13.74804996276757
314.1145716656781,13.246828094930729
213.79142574410037,13.554923276401723
231.87046382170487,12.022912788321067
376.3242240339882,23.17579333164447
448.2506613610692,30.54613027320647
102.21967911402842,-1.7240746125201118
111.3567237229389,2.6333803251439374
103.14489141686825,2.9240985054525717
-95.53612330812783,-10.401046873486568
-72.28252524269678,-15.02930522859127
-32.087613727340354,-11.716448700777626
155.23571741489172,3.7106283537633784
146.9937938594875,4.484686139234647
113.45409117626538,-0.8086773405944871
-70.6160237239988,-15.977489070827549
-88.76286220741079,-13.845528942538849
94.56135760190764,-0.4046456186205263
423.3307435813879,26.238526851809908
416.7404185089839,26.270638373593346
405.76214628981063,24.80505312440468
409.1482216108007,24.30921841738484
415.94160686007154,23.147324249022645
425.7083529484701,29.67334971338052
432.00900495589974,28.783190223481284
450.70165378818217,27.251764076553076
100.25532759013267,1.456588117385373
345.4527358701788,19.796084583532135
349.15904470182653,19.622190190065822
349.15904470182653,19.622190190065822
368.57354477742206,22.808220690829653
343.8178143797794,19.17273034912353
145.78345723389725,4.496093281696723
154.3005942491281,3.535943311253254
215.5405789740365,10.267452656851237
235.34860005860588,10.185979981195336
297.5825305007773,15.317250543820155
69.09962558019913,2.0936244665246173
66.07416194331276,0.8682146029361848
97.68304680271132,-4.077081868154742
510.539665308254,29.940569570315006
489.40412184950435,30.671568690992483
514.8118828278468,35.35024130263925
24.527281335397632,-5.078898092508585
187.26229269523384,8.371407168216924
316.72358716237886,19.029828010020818
-64.05688281108343,-14.907554013455375
-49.67320511913199,-15.158516788846432
-55.35489767633458,-14.374931615652788
-57.38575730422608,-14.205147578866411
-50.07220855317168,-15.556701054954377
141.0556599099693,4.400522043399333
169.42948528923256,-0.020919975781301225
-242.0251800010854,-33.87544740899436
39.35358898659272,-3.259281897592678
31.70332274177086,-4.184963579926014
102.83986903521263,-0.7595724753615356
83.42745345464999,-0.5858447669376425
83.42745345464999,-0.5858447669376425
-75.03749720700253,-14.02968121667175
302.9505289525033,16.72916945601351
150.94560886058883,4.189355505154763
222.5559266255631,3.669508886128146
418.07852635099425,23.327486950870387
418.07852635099425,23.327486950870387
418.07852635099425,23.327486950870387
395.84558876805096,26.79944037882578
4.043282938321202,-8.300030048342393
-9.515419508467776,-8.051338722481356
5.677243133569874,-8.955744924495917
237.08210475181662,10.402973824244718
249.08996408767092,12.94021835207846
219.75093986950327,10.219315493736794
-27.668787130245256,-11.10268789526648
-269.67048599043574,-31.000939444404633
106.46681466440945,0.09392265801343402
126.98731747504557,1.7901672222518825
131.86286225190725,1.3705803511934356
55.859577713343874,-4.756888361198943
62.32768202001695,-2.2105732776935616
83.36126756307138,-2.492761485006011
-255.86674511997222,-30.400815635486264
-246.58552501228286,-27.687009638069906
36.126739352163504,-3.768949174362263
182.44415008361676,7.677385875086298
27.922984228835777,-4.1795520809182705
91.05697726081974,0.9920299472411311
113.15109289318858,-0.8500238906389979
124.77159961924566,3.76894994884808
112.60674899143008,4.143990331379667
153.19687559701353,1.0537326875205446
209.4078148694379,7.3521743091390475
215.05001125768294,6.013375804483772
182.94944498812754,10.077684222486713
157.98414572531473,8.589531292116135
84.69666317787205,2.5322519616874564
105.51024228946666,0.640939659506266
152.43044625133948,4.52109608157973
51.247728231231065,-3.1729514731977115
107.7562304466102,-0.4211788531786895
107.7562304466102,-0.4211788531786895
133.92438392360032,1.748980463711059
308.19870227133816,17.997075474112037
210.05491529073072,9.152353288016876
6.3876062956110875,-12.497245931608965
-22.48837567840466,-14.277157988692291
82.02532211960676,-5.674982433730422
-36.23159874251871,-15.40859130325548
-133.3334274460719,-18.997978949406246
-133.3334274460719,-18.997978949406246
-130.73918371546023,-19.03066016368205
-34.70443287344338,-11.289985408985888
194.9279301283896,4.462333064056225
138.1953652577222,6.2920270540559935
-76.67526588179386,-17.369381960889267
-171.40692048527308,-22.121196948254685
-275.78500258607653,-30.70651274672191
-269.56439652597555,-33.59736417669942
-274.406559452707,-27.910842866971958
-273.5588224307795,-29.01888381019281
-221.99746619671157,-27.578916616343953
-101.3700868210312,-15.464568589759443
-93.59056438945848,-14.997916681196664
-334.9920290577878,-36.44319983008894
-331.1818026894849,-37.296139265836864
-241.99052952940585,-29.955230522137516
-180.0338354115463,-17.042948415412397
-123.33258516104851,-24.64438822584123
-148.71350693199432,-22.463556993049895
-139.5089760784348,-22.007548943659774
-53.519042585117546,-10.597290064594269
-50.76234537017124,-10.298187252867972
-185.49298247101643,-23.775933447928736
-150.55031261498146,-24.668764580450752
-141.75618484430106,-24.95152749714054
-168.7034101399519,-22.91894069683257
120.76119137229414,2.2039838836283088
-57.943162981269516,-15.170957594162417
-144.42932192162314,-18.01850259899297
-122.9434609965181,-14.343310261922596
-98.53966359436316,-15.551952401056589
92.3012236042079,-1.936084822589434
328.9097731492162,19.24546481115972
309.34929177830196,19.708319567445166
332.10209732048287,16.442880260713974
379.80876624456045,25.526279483214232
409.4823893845214,22.81271133267136
-6.739874866450279,-6.330302011983945
-0.32809074596530863,-10.956986798752183
79.31174674958547,1.7071738645326833
-18.264683620663142,-6.352488186520649
78.65382372154352,1.6027361669476172
120.0426789027735,-1.9329112232483483
-11.874129906823356,-5.835018977468099
-343.04734096154726,-40.10293407485755
-38.718265265353125,-7.98287310834994
-56.16224796304972,-13.668320818948063
-57.44093456018779,-12.384822557239376
-203.29268839704096,-25.737167124912876
399.24160278377076,23.832427102150447
554.0050234263085,37.96787666532876
-64.57568642446057,-15.851308180886775
-64.57568642446057,-15.851308180886775
-192.4214168752303,-26.384310905435353
-128.48728206006865,-23.304810648562412
-282.6637432954471,-31.512369565974183
-316.77985385884057,-34.57226723459122
5.462498500678336,-7.491065976370789
177.41291708197718,8.93178487854551
214.36239561415994,6.658075124420724
426.4698730225751,28.04007018969129
392.5637616207619,22.737232233527436
396.15156176929764,22.55844805500736
509.7988607674277,35.329705559306355
518.6079936773823,35.49483163030825
450.14989908720696,27.617685636653327
438.27361519225923,28.885033958523657
364.5012965239931,19.04852731469063
364.5012965239931,19.04852731469063
285.9184304222482,17.82888842671772
54.682943434475945,-6.49847918696567
56.32750894557375,0.6268437823740585
-101.95144668161068,-12.407546726158216
-97.59859415988716,-13.76066091287979
-39.054006540169844,-8.943426808281371
115.60542342877514,-0.5730119261178701
63.81675579724643,-0.6255963466390246
-155.22271817088586,-18.494037629037457
-141.20008565311122,-22.62417016452346
-151.14110060624137,-24.472309812555558
-151.14110060624137,-24.472309812555558
-160.7552945864336,-22.373969880197393
302.6730490246111,15.790067380197257
238.99087507329307,12.141674699579303
340.70695232687103,18.908770539620562
134.6950350658257,3.5824310246762128
134.6950350658257,3.5824310246762128
299.1560094581972,15.50843898975236
-24.18387730071234,-11.198054412695598
-204.1189115317885,-24.34525886676564
-157.01527780786677,-23.8009503612332
-125.04257988413285,-16.142779238143703
-129.05759118498554,-16.518600146837088
273.1147182303647,16.719957640988945
271.1114476160981,11.436132164041796
244.54198421611198,14.354658969254976
276.04357304390663,11.826414103148988
-265.28104275079596,-30.28199989987029
-275.5371158033097,-26.479201787663094
-263.2282545946673,-34.61918285610466
-337.29266010430774,-31.561319202788848
-219.12203780208586,-30.989649008106873
3.5366222402205665,-12.63115171495507
-25.989668453342148,-12.522483239685407
495.51600146573514,30.453621047090433
488.06208073416104,33.87972625680811
70.79255153047977,-0.5815646233802401
-361.83663768097875,-36.293490118645494
-359.57715236269763,-39.855769611397676
-356.247126260343,-35.80927018155719
-352.70867288409806,-39.28906649719909
-335.9217294554162,-34.1337242949342
-345.95706704859566,-38.73071103054649
-323.4641797384179,-33.11189044467313
-149.44988801280772,-26.939817983726453
-174.51465811276574,-23.207922436656098
-206.92228437482635,-24.90235079966923
-214.03187334877606,-25.481475051225726
-124.68537717541233,-18.987722993519665
2.7088631534022056,-8.519317650351793
108.04114407625484,1.7143708017242216
288.3067028428718,14.202728299960865
-156.01254656300017,-22.383683564548708
83.33479372607214,-2.699098523945486
71.10329026153349,-1.2749594487958456
64.83957506462355,-4.211359328490266
174.9796999977578,7.720248458876353
435.462573610053,25.907254992964457
157.75710536413035,3.729331482655058
170.10376524817121,6.590799359684122
52.132213571272004,-3.1276578065188616
164.5290950995336,4.727661126789517
76.07807582652669,-0.8080922914510016
267.4000352376429,16.951101874242514
245.69989635366653,17.212674376283008
243.91675203263293,15.208174706411217
81.39746005424524,-1.5382428077751467
-73.12125488928902,-14.257860516076422
-55.95144856754333,-13.324481660338067
-55.95144856754333,-13.324481660338067
-40.318624133668926,-13.660268328480122
-166.32305484997715,-24.044913529447207
-48.877165327344194,-14.101596692816646
-54.88040800614315,-13.892783309262029
-53.36072334754673,-14.317393723693748
140.08318761626336,5.005948273172734
388.4143242071943,25.504168611607817
399.719799221959,25.12864489630425
399.719799221959,25.12864489630425
517.9524607107708,34.872057279404316
442.20846066245497,27.52538419687269
420.4762333536899,26.847421064929375
409.51057004315356,28.038229873599924
396.2670585122813,21.655486751074868
393.963319932313,21.84726237256835
366.0075251743668,22.305866952311547
344.2214834231581,24.631753992265455
486.55190835763,33.43402359081384
486.55190835763,33.43402359081384
188.98789245690574,5.546154656619513
260.05677884035447,11.431063564499201
-12.620895007849942,-10.99083151378865
320.1520924548803,19.550108128092266
308.4570742829789,22.08011470091039
143.49786514918515,4.1701305255509045
-60.542332567147504,-14.082027345267111
53.55190938312704,-3.227870346531751
68.07724701783972,-3.4379655363364052
138.66644095932003,6.369673793942514
162.32655240061337,5.359783610050059
146.00770756046774,3.327859311607951
125.21812152527909,1.6235070757019445
289.6893448945075,15.164959445004266
289.3361557774821,14.607619454546173
293.5042456819755,14.022400156500929
336.8741771658047,21.21743817623954
352.6819172936445,18.902665675305947
378.9441756931394,18.81075136934827
271.71641674454327,13.387745498563447
276.6538397699928,12.585614008624805
156.85930259874561,2.7016252846907056
158.31426305685727,2.577057043929311
255.81039608391842,10.61646335156338
271.13409195536696,8.81022066913227
-45.53207327851384,-9.579354051842836
-97.75200855703,-12.106518496754159
-192.00781614810384,-26.486060008058793
-190.96952662938943,-19.914167147439144
-53.32290928634329,-16.91705272818976
-163.5974159380121,-21.3869221250293
152.68706744032937,3.863685682968528
18.66153395581098,-6.3970307977386724
19.676997919403398,-6.425070537524046
163.1884239595634,7.638900309151865
16.202537349039872,-11.002438701115382
361.6310464561747,18.410935181432123
251.42750291641275,14.255704174254483
265.58828569544823,13.593364076151442
-8.413199661295636,-6.800810217295117
-3.7062736756300705,-6.295522687912724
486.26509923135006,31.035611238645828
398.8460625521853,21.71362067022437
706.8987868676692,45.80885885290837
748.8674432867269,51.82518691673292
569.0427777674888,39.08325745154133
433.59505619363136,27.06255315768131
283.4284603617623,15.29681250319718
-43.15456684116515,-11.643694872128997
216.26496988570935,8.017544871200052
50.70877753578344,-2.7416429809144542
-61.46420129802237,-14.801453111773725
563.1638764589609,35.06908940048223
554.8792050598793,36.70475946407436
581.5301829278401,41.951289092864805
444.892039026765,22.506410072767196
444.892039026765,22.506410072767196
-89.77222363437849,-15.680492249532257
340.0928360920476,18.185577341775137
147.87377623541127,6.001930780495992
73.7064227783878,-0.10535795379481372
147.86247277454913,-0.5068620242687867
414.8417397150277,25.122635270507182
292.1733555075951,16.447984026006868
168.5227855346874,9.402348806141816
189.69437918867567,7.983241232926623
190.04422747170705,9.289928283127319
2.5238538776573094,-10.252434472877026
252.04423346261692,6.539469071298209
83.32698797591947,4.392881038271288
