Tº gas exit_t_1,Displac. %_t_2,CO2 sampling_t_4,Displac. %_t_1
57.01762091002225,-120.13644191656924,8.950742293021571,-130.836585103246
67.9323561804374,113.73725020344024,-53.98203546759877,121.11304247999814
50.760089623807914,0.9198872397631135,-57.522992930036324,-117.4930141711354
101.40924118741174,-34.18831998682823,31.282041949842807,-150.90681134714976
69.91166810548,54.97010396536892,-58.46990994530647,89.04826240883136
27.07749630892065,-50.540752142720066,-37.566483000969164,139.32278751199942
132.490114923038,-34.15763507966896,107.09172767219421,-99.16357845101551
6.205647824903409,-176.68372615940066,-51.04225834661543,35.12829633796758
27.764902427081534,-158.0920227557083,-68.09099692873603,-155.64900166347775
88.80694455776496,-19.42444987924918,-61.61838613031135,27.489900995640284
88.80694455776496,-19.42444987924918,-61.61838613031135,27.489900995640284
122.76981959136185,-123.13948382252,4.051115625195081,24.094152459492093
139.62594266350277,39.19357728430241,24.514773678945765,33.17728714636593
148.641206966438,-3.511457140663623,-94.47495632279407,-36.87453608446907
-18.494425060009142,-35.930602442156754,39.06963384873967,-98.60378469471237
108.2460268393302,162.08225978205388,-78.14926327413798,106.35117894906293
108.2460268393302,162.08225978205388,-78.14926327413798,106.35117894906293
74.93699248223331,-5.2032934690031425,-54.35800403976355,-44.88226104304218
-53.585903173471415,36.560169605307124,-55.110144418473176,-105.40502844114552
9.6155106257793,30.579594801426683,-20.483773483536453,-133.20312609976122
45.341184262857645,-75.76846021390378,-40.86182333594267,50.62754875921932
106.8968079322953,41.30212339177393,61.69425258042145,7.287882911056272
106.8968079322953,41.30212339177393,61.69425258042145,7.287882911056272
11.375763788692701,-69.76824971246654,30.442220240765693,-7.266590433107389
141.33024502273386,-55.43042162299733,-54.290568904186685,-2.4228880106342343
31.204582732813762,7.265054429527694,142.3958352818,56.41042680888937
46.93802345442788,48.36029532593991,-176.90108841448392,-68.99815204709769
27.30519445955119,-19.667050036922696,-1.2263721943934058,21.751113537141208
68.15157016644609,-52.64161181404265,4.299864355549644,-91.86018999517051
82.9393962761396,40.11772932797001,-192.40736642167707,-80.80119037773355
35.646581771257914,11.452582163341113,108.70913870316241,92.80222514364945
53.633426224355254,-43.950219255458784,-156.2180426133088,-64.85001267319994
138.81784484998406,-91.52541816005959,-75.47558208601222,-102.67778543530187
20.114438976537443,71.87994109971739,86.00882135617275,131.64198487566787
-51.15036156383201,47.77597466280448,5.960702311714826,38.91843612045025
93.05828021546142,-135.02608947128695,-55.6334491794062,-17.789095690627647
71.71606839149358,143.3022964450764,19.40411870329804,-73.09013227134284
47.789298459504586,171.4565548827359,27.429093945376742,-61.974230018283265
-95.99469556520286,-139.9668136109352,-94.7081531637188,-159.2349550835497
112.73733770408354,23.4285607620899,38.64080939182091,-41.45211990576681
48.52403274183178,-124.74418030337185,51.3830225131117,92.9969319972181
48.54870763077821,106.69211832128978,-95.36256632209654,-35.986938505936756
32.08215534299575,-15.536074630723846,80.40377913878994,17.23473656460242
134.17072583664498,27.149591095998957,-76.33765930444235,50.204206388295
65.9877337704623,34.59772047458626,-36.46775309979963,91.91866690426164
54.0803470411544,-35.61420601224856,35.945481393297506,-80.58081293473643
9.464268999389603,-79.74752738619834,-82.77540226861605,-52.51909417993605
37.60964496577654,27.510127359175478,-2.439314593529218,-68.62024998495855
123.74879949321362,-123.83882298496117,40.223202569274434,113.87111700256662
60.921374110450834,29.55539013915468,-59.308783488516085,47.61283016170704
95.460406439052,69.32674678856338,10.770386080789084,3.9191895138860673
-18.995517526031733,113.25052650478744,39.78130046046684,-85.27974049990215
-4.309036960971479,-71.33146509861646,59.5934924165564,-11.677931927298403
89.77962957559447,44.1733997433605,-98.84115248546165,75.95834165831977
107.10482471462184,-18.067776886192547,-13.129865898786619,24.625200309353637
107.10482471462184,-18.067776886192547,-13.129865898786619,24.625200309353637
12.176669022324589,-8.381223618496541,-28.30026866028848,-76.95639823585279
31.790433428988738,1.0795780435255562,-35.16689469084564,-148.34394566433753
43.99860202496497,-7.715513359073986,-11.955971781843214,-132.5497321845827
92.22135525332641,-10.34640570679489,-33.21006715915029,38.112838277062
32.36831877291198,86.98049440561049,21.036871644738554,0.5770462054400021
106.38345975655557,-40.36559591241097,-28.291220780192717,25.126794672993142
77.17677616473682,-87.56249743379122,36.871906526204086,147.56839899052417
-52.86548736252844,18.143764148585163,-105.3465108669285,-45.57474359935924
201.51656580626877,-71.19293467962778,-102.45487992977172,13.09483968759605
69.02411775431085,-102.79098050966644,15.05003207767625,-78.30074210876542
100.53664041248294,-35.26526085278606,-53.040184290885904,79.16158959783115
84.57831144802765,-70.29480583805562,105.22765281814304,-46.175171365923106
62.88424488137633,-38.8113515027258,10.738059704012372,-144.28710258722037
129.47003274123017,59.96042650027738,-27.377584267404828,42.68510945915003
36.09000968120368,70.47087241837798,91.62743147324682,68.6324135280454
-2.1366422151636044,-168.89854436981892,-142.16755591093442,-45.12782078564891
17.037368824098607,52.22784168369975,-0.8586825558073485,-180.66064110212292
45.54250420237855,-100.6518220318847,129.2279719757335,39.51934251700885
82.17749433570842,48.52590963598409,-118.23062502397376,-67.89424111935718
57.633085568108626,58.162793203195,-121.21071192036051,-67.3925739372483
37.76846390470523,19.41393851252745,-18.356550437155562,39.57198546712263
27.110332347658712,93.0284053603911,3.6672701066831985,-79.5081710185369
116.98113286173154,-91.7864981034223,-33.88909338285079,55.573677105440225
25.309290960822395,92.3232152807379,0.8117050223866755,-88.66854404280144
38.16916672175381,-71.8459136081649,99.29639474923228,48.76974070374848
165.4124824402562,-96.15599857673418,-136.47236917114043,-41.73617628388214
70.62610331686822,-66.48206950987326,-26.624186281226145,-80.12569854554525
149.84440556669523,-31.774600706076853,-60.08652779917257,13.343030623381182
23.42816420136137,92.96089751506139,-19.266405410871045,84.87638989626608
70.51437157561757,-129.25028614013786,-22.27187422770396,-80.26823553989696
40.10629023268383,65.45157899283505,-93.19722457330785,24.930661184848248
128.3917762388193,-80.96040296578707,-50.705976151488954,11.94430377817992
52.79283493423705,-28.655653955646414,85.20226751082768,7.6532622870491265
69.48129445018752,-49.565075470460705,-68.36422079838562,13.952850913389316
61.859592836489966,41.045978081117795,15.857731346472349,13.737829932582883
116.72846738154342,22.535457915294515,-98.01826892430105,71.69497980184302
100.62822860471802,-26.39660918956669,46.57209312778494,124.58092203738786
3.119880898262867,72.21806010409598,-109.6042836444901,-34.9380277772199
52.644418036345655,-1.7640501796450252,0.9428454259566479,-14.27078261370503
61.453394868398384,-44.26658796767383,-45.06043117106502,-72.11865556074545
67.58095809928372,-140.95512075643043,69.74083041994305,9.741367971004664
-23.1292473310788,88.2373320016871,-125.92801060227389,90.85121203295213
-20.994352478227583,25.607433111426673,-17.764462480234783,-22.24394198620422
108.01933912783154,-39.63417818898346,-24.639624432149553,112.43195908032081
37.83995007213427,87.46988062454682,-78.48926314462487,-69.57673875964952
72.46976657959807,12.563360246787155,-32.4341291257911,-90.70011197290816
-2.0973670953186527,45.708961269402515,57.008002770194054,76.00083003012529
27.70499909710887,6.607960726562233,-85.77071362650022,19.01280258241863
27.70499909710887,6.607960726562233,-85.77071362650022,19.01280258241863
77.03396896890295,21.19650236795669,-15.196620270802825,-58.242410457015374
42.9704819335116,49.47419643279271,15.274253643554392,-78.1909603870141
104.71053906047946,-38.504385730905994,-40.0328441346289,71.95008749597831
83.0278114473973,-175.8793411090868,34.89970008891606,-58.2756447190861
78.30133496142741,79.9089073402468,-24.059874871601963,67.34100704324055
12.960641812294217,-53.15491924496604,170.7323791696067,-75.67130001900688
35.646399113038285,-51.33035831154267,-179.64359927480558,-47.11039763115448
72.43700245959505,47.855916538519274,-70.96896113074939,13.001813208691154
31.62194135512351,126.18423776649684,-110.65010403077858,-7.53693173334473
-39.283990400916935,-67.58654047859915,-133.94889303294644,46.135402430710656
52.53063288549171,113.49956315311245,5.654648935800424,-185.05116211881028
25.15012133492617,-99.81783492758198,9.03025769143045,158.21592046862906
29.905226507526557,11.218135460186744,-3.505178671647272,-3.0897064019787024
136.18578588533856,1.6541440548267303,-36.89315524164601,-76.10716253127681
-32.251631622707635,11.377601434953512,-91.99109298135207,48.061508379136704
123.29450042141242,-19.426306434917223,46.8890930110889,44.45194548852762
81.94701676095052,-70.8619474835013,-32.74412885282264,46.695429106195924
35.463305608786364,-47.621424037263175,-11.3165871624401,-108.25965963949807
60.34168573080108,11.849685227670328,-33.744362006372675,96.28308060302318
35.47860319897166,-45.78435290182809,-15.292023174375359,-94.75249261473712
39.81677834652456,-22.886469571610075,-26.554755902616137,-77.00053652671333
51.05473920751514,-55.2611067167813,-35.41549820317573,87.79839610411234
118.54235676977646,44.11675296298179,55.75341385402983,3.042684131428871
31.841744945681413,44.7532132366021,-174.70918892729424,108.1153810886883
41.175764922304616,-17.822087235985634,54.421442832235414,-184.47987174799985
77.94023020751929,-10.572933672937895,51.25137352651198,-130.1051859706009
27.12930946924784,96.6369644507065,-133.0208959569,139.72532240506416
18.17617508363825,62.1677220451507,-101.32125177047322,7.739375207560727
126.55037107312835,47.47901214349534,138.28615089183359,59.69876251943117
-31.568339986489732,9.188988656053155,-88.27929570108904,-79.94813173157719
-20.597276266041902,4.184357204686416,-66.9088742014019,-17.670865483994007
130.06485297728267,126.35926673652692,1.3517826744824148,68.67586791009369
107.1583093105258,-9.067832253256881,-36.22897523347547,140.53752552772212
68.97137822357934,30.5589856078281,-38.40214839834984,-64.14817187495984
-39.67256270067675,-47.07881817190329,79.6136763919858,-84.92792718980303
88.14134736834968,-7.231999755333829,-153.5879874248499,-57.970220035732424
96.67134848127692,-102.28972113826207,-90.27164344973768,2.4890982612022583
96.67134848127692,-102.28972113826207,-90.27164344973768,2.4890982612022583
41.833199103873206,37.87153699966488,-41.002922572172494,-5.368105454086362
-26.9217806505954,56.26062230829133,-58.12238421211964,-134.90150503853346
90.11709996661804,-107.18891214235325,-6.094759377780356,11.774406215706136
44.63168104211366,28.68293114326228,-7.967414320264101,-2.400357932909955
113.6496664884755,3.003796601495946,2.6121723220665567,78.96482634205643
24.181173811245856,8.689839745441935,-122.27192176500458,-57.672227311374
-42.110463616288726,-61.305803848740986,46.17739983588825,-156.84021181737546
139.91562835709115,-81.80941457332639,-173.07957314493734,83.11187275043139
-9.001781173685103,88.47023942027027,137.3204350535777,-67.22999407845712
141.97620146826765,-109.59013089298398,-177.91163835806736,-4.081373320856022
-36.1084774172772,68.29295463163172,59.92895904660149,-59.937919795768664
81.58520750654574,-50.981402912326715,-26.770782376980463,-52.67190189020149
-67.96793735534199,40.786371459582796,-49.21628028825922,-99.12379984179341
143.75402776922002,-37.835282822102066,26.739425933542016,28.25737272644885
36.67528987183741,60.82729675613852,-88.42017944426595,74.64711508714458
81.6137264370883,-86.78719197903825,53.84193181322928,-108.67934818848065
-5.510488794082853,24.231644974046915,-12.338582210044933,21.811419064768785
153.16333599317247,-18.753959051704136,-29.363755372837687,-58.540433761765215
118.58693573437515,-12.501670259998711,-120.00999562957203,81.74123952615106
129.0732061462958,-25.936031801889023,-2.13879120065306,53.41140524513991
-30.62966090255641,23.574900135771724,-73.54878276920157,-104.37029033408737
71.35904968494982,-39.20533034929554,-4.154012486248789,-9.062331835612156
33.43718269084067,69.82599067837856,-11.37953296214997,-27.822251477881935
19.550247204033283,-83.95888875349634,14.06402777562126,-49.7031275598816
74.76775260107864,36.60308375310804,-63.02128595052372,16.95709107172985
26.857127044366017,34.32104706093674,32.0010327866453,-12.212867532574618
70.48105463384442,-80.81285982439081,-67.8974202417333,-18.010627545929395
70.48105463384442,-80.81285982439081,-67.8974202417333,-18.010627545929395
126.54068581947415,-31.48398787166515,29.449465225077816,101.53436403331463
31.488660230121596,117.7482592513881,-86.38024885268493,-35.56991258228453
117.4765970996121,-49.44828629882542,12.987696682363918,141.26370869062325
-14.068157837253594,31.24523787161189,-57.30632925019562,-117.47256974354679
0.9267045535658696,-9.702221749713082,26.17566384367909,-34.92693771572594
142.1607040598438,16.335296185827637,-55.57854112705074,15.404924012957515
30.95511239330554,64.00592559234912,45.52983379550403,-13.585785269707923
73.68976284741608,-23.54529128266234,178.24191233616455,55.33754557414384
73.68976284741608,-23.54529128266234,178.24191233616455,55.33754557414384
65.13499913161074,-34.0199759877281,142.878640026972,38.487551637790034
27.3553093752463,-18.57887011019717,-34.48929135846373,-68.84910051062651
27.3553093752463,-18.57887011019717,-34.48929135846373,-68.84910051062651
78.29232329355894,9.972025232804405,94.14762552023187,27.629664382222614
56.96954239826614,-5.500340078638299,-135.7197302708625,-36.30781743595599
67.91014353769967,-62.04524982557026,45.8235191326109,26.374541323998777
114.49403084669851,-70.65901874226918,-121.07956950677934,-12.534346917341727
145.18848946717213,-89.45966228571586,-184.39602060300354,1.6296030600996527
-7.33138282096057,1.553173544353939,-63.30206834352188,-24.293991189816467
113.2774886444926,-41.33860524769343,29.35939145452494,-3.1274256542869097
-69.8526440687788,50.55835938003561,-9.897020616412547,-80.65770051553416
115.4208600306277,-115.36359169133316,-52.337435204385216,134.30753418839657
69.88119511698699,-85.51944881365955,-34.906403408186605,83.5107169311507
36.756773481130026,87.07134389073778,8.57731063974488,177.02593868438004
38.74011664704911,22.586228971270145,-113.38577405420496,-24.724322375666304
101.21779358609466,43.078745569896626,-54.38068426975987,69.91984386671574
70.35666090756162,38.84099957313216,11.52214282582824,101.47399026424418
53.983785041808304,23.486908551898622,-41.29362936207997,-78.71859764491056
97.6360445361731,-5.220138235546031,12.565685878707342,69.94896055009767
2.693050052635968,15.114367887134645,-62.06944497261843,85.08272684369588
85.6615217227289,-51.68174190150645,7.790241518917455,-74.09379360599188
49.84840763038676,83.22286072592652,-125.03310064979947,95.3966005544776
103.46859908996244,-54.59134555128032,16.960873071963903,-55.81359024772051
74.11909464528185,68.08017943947274,-46.78149142556096,-51.12044710942194
-2.050544136776651,43.63891284326997,-44.03319644868304,-12.776618126525769
46.4679924943502,-4.669208279576452,-51.402466860512725,77.3775289191507
53.95431919101772,50.87173607031754,-78.4524169301068,-92.20325683038774
48.56509202368505,-16.115630370708278,-53.66160504178914,83.08480814201903
71.99112199741886,-14.258221171516645,2.8856794617322663,-157.41396988082556
102.3770108551706,26.754290573674396,-34.385229021217405,55.66654494548754
-21.116251018888008,-3.3164305307004227,-80.72155346594595,-124.79152747101361
193.38023831635036,25.408616091438265,53.867294391489864,60.52935741304013
0.39464481087873615,5.067246418493134,-81.85810199156097,-161.84774246641408
87.83500460581628,-94.79325309144251,-56.535560303630504,98.6273741401294
87.83500460581628,-94.79325309144251,-56.535560303630504,98.6273741401294
54.49142132570911,102.4149140164406,24.110200673078815,-112.35659029845554
-84.41942383324975,90.1916359619653,22.203086594426736,46.424099870177784
148.02785938127906,22.677832809522243,-87.04743190976103,-99.58437057207517
90.04007897077767,-14.643396488412407,51.10626554157872,-63.093368316353704
106.71583704290921,22.38037817281449,-81.29493757358765,-123.81662152970344
76.73049655862879,-4.373791470564875,31.706059083366902,194.30814484526368
29.627963768304063,-9.349810145326302,-30.194262221335663,99.60537587652509
162.16771688543025,118.77369742844189,30.20128420534838,190.79385058746098
61.24881433248143,136.18111687430607,-64.45915968051807,134.10055895395908
145.58996205761838,101.84646392820741,96.4622989767087,159.08998275226486
79.28072738134134,219.52075419485925,51.36232940269455,33.02647562498943
-31.350608029438376,153.5688160926348,-18.77545514315792,101.62613486869888
-0.5054964141990546,99.8454266978975,-46.57419955292896,127.9578677013989
-0.5054964141990546,99.8454266978975,-46.57419955292896,127.9578677013989
103.26457430818742,53.45642725513265,-136.9075201409867,-99.54526670598867
99.55518341623065,-6.275226194540529,93.72336552439903,-13.82089220544455
-1.6400134270410405,-16.362136419418228,-34.81678018892515,-34.41012914902974
71.86947150712327,-64.65905625622385,-3.7659668932490913,-62.385944434409105
25.684547774303176,36.647688971049774,64.15281602326965,58.1423412204751
125.6933647198818,-9.288102381182263,-46.116768372558056,76.97296681693308
-3.850549095550438,35.44652645268759,-13.589058255883561,-47.24004703351824
49.45025648997643,-18.527687432237798,-29.375468307302636,-54.99695496364485
84.00803271193979,-78.94288821640805,-92.66148662908748,8.958104833968079
60.34088244921409,27.657808815098164,-52.06053844515121,36.840061573520586
78.0580663122198,110.53964235658235,35.29321463972074,48.453102209044005
49.28804140379325,-35.60957084317778,45.026681739167856,13.788555453696581
88.82896302517045,-86.07835036763431,-49.65841244784285,-78.85265318129134
-17.404915353024606,-24.7563293509031,-100.9746325448707,-46.81118260551516
-19.175634408936272,-31.200297518877257,-13.15899394358668,-109.6789415853425
75.93634648913826,-38.04846651637701,-50.10979391120913,112.50921966080557
107.15452796937227,93.44161860494341,25.18248747268636,23.877494183178527
-49.71968867040362,-215.52193085265898,-67.87715660256075,-143.7316182240582
133.98596474460908,171.06578032657495,26.86588726843911,154.47792002485386
147.5358658612382,66.40160582302876,-48.72976431691578,154.53025266955743
95.89352397431625,90.31791232512872,-108.82156193695144,-38.267344790275075
20.100442922739617,-37.71964917317665,-10.699585779103586,-60.27998378016778
45.07677521860712,86.28868326341413,35.889543778655494,13.859042030524797
36.67729075649278,142.64261112701888,-186.3761320590709,11.848248221906594
60.740550194757205,-116.8044419868689,-67.75882288264856,-65.5073652450411
23.737444458576007,3.7567327310263963,19.76564491467716,-74.75454919692669
81.05517385406817,13.001096423158156,-6.692968678196017,50.407930449083054
64.82605354557164,-12.72340562176728,-1.876529203876137,3.0408836201347214
60.92875846034645,48.54413589301,-88.06853557692043,-2.248922030906435
106.3414148655068,101.60876840127005,-35.82338136832151,77.25296130054889
-19.750774465460065,-47.48684877621845,-43.90489026134691,-92.57934219740535
144.27457578999883,40.77637046640757,7.143726870438398,100.72279511395956
64.56613073637818,9.825196279985573,-137.9719545388094,36.889756414280725
32.59154802886928,-34.73451840493961,51.96192556174867,-86.41255989330926
12.225899508558609,44.03415940977243,-15.173586275755461,-12.910898047848463
132.5782421013201,-27.18790393689401,-28.778026945061526,10.921562905576948
-29.743014942080052,-48.56128328556493,9.024882674257139,-79.90182252018197
125.02555085863038,83.39050528659241,2.164919152034898,48.33168904858378
49.189325965088244,-58.99210618924245,-133.3389688407534,-1.4940732203755402
61.26935049580043,71.07550246324863,15.641242230531645,-26.313513751711255
35.31632931692802,-101.77660439307051,-55.16978913621078,48.94057840862148
23.567216484730878,6.326516706974459,-94.41384385960028,46.83566135085712
52.34343869224762,-59.041590511348296,46.11531368129225,-38.71486073842108
35.94553506044211,-65.03369759989553,-24.36116794884375,-43.0074505898967
84.30996268612427,-14.347026738167912,-42.76684097731426,-27.179129893636542
17.84199922808567,-5.257847461164836,4.5698001672345505,67.93242440275891
-17.078367890273334,-75.41455130828581,-31.85062174951568,-77.4601191007525
68.47103417894412,-164.20589664800303,-3.0781722202396864,-70.53958375272154
73.9636154869718,86.87110543979732,-12.080518176520155,92.60479369442575
28.279193066465403,39.3194866182088,-91.4471590952011,-53.941980401460725
70.92001172545406,-71.84797394746404,41.68581205219925,45.408253754187704
75.95874313777946,-67.56343067786541,-14.833347916606925,-45.52042260726946
22.074690425742553,-30.090395290147278,-129.51555534795153,57.76600278936889
40.57359330912824,-46.60726669429363,-118.43457578821305,-0.9495967985791935
44.1755249988683,-106.78805922729157,43.40999127238699,-108.3267828216684
49.91082453326961,61.675060871452516,-93.9799051786064,79.39361242120269
3.754123321168535,-78.81821450044693,37.06011144908613,88.26294279589438
37.56933125539881,13.04350433853324,-79.61042734058606,6.671650024931722
48.30222947900008,58.21163959443239,-81.42934007046264,6.215896657819805
77.16271623366796,46.78659129618395,-34.2334245839466,39.51165840416634
125.40866220070046,-47.35220293911004,-26.857528037211665,41.76814563515183
59.91486766161772,93.90475992923629,5.707801063061659,-64.01604375385025
109.80602524890739,24.578315112737243,-47.53413887360687,167.4161556835861
38.99211130871758,-69.76192004440036,-99.5259388956041,119.1907134630876
108.76067521800857,-55.773661464938826,26.724346311812525,-121.92472442653693
107.96527574120803,48.932200575854466,-58.207070858539254,-173.55974472434445
72.79789374847516,-25.252414637103158,-83.64719311115715,-64.6149930218326
46.63326217009805,-16.42874408264241,-87.54190168408734,-42.07238957325625
-15.359724231565544,33.96378266867042,138.04701721154484,-38.24535049836278
82.17892183480697,-94.49499785701592,69.09586681515816,52.52161350286249
43.3653004593869,-9.14324175058934,-202.6510118364872,-106.87158917183828
43.75149992435542,-16.459137393145117,-220.00607204431196,-53.66131023088238
19.669251258573205,-5.645951301934524,17.00717009158771,-38.17263647830049
2.0238970062401265,-20.44684012598396,-9.375551763035997,-3.977135298674142
167.4047255494516,-33.78096309033624,-130.6943015852061,44.71651608987961
6.586635803915499,47.78851888794085,88.01683931160784,-141.63996929289664
85.59612903228509,-10.511395792506882,-200.3069409401,103.22952071937736
90.073748006996,127.04899268385083,88.91126440668299,-9.61901002724652
46.17955974172767,-18.213566097990025,-25.98879046179428,100.10351610413998
10.67588436781714,-43.922375593121586,72.89676502929927,46.97589650889755
113.6595224070718,52.609683489534234,-144.76355702051518,-18.183841245514103
127.95604581721713,-65.96467508494082,-139.17609318560565,209.32644570207594
140.6814971465108,-70.73192098894957,-78.48980821276481,84.77169759963537
100.32431886471508,-63.93136806121974,-30.628010871262653,-16.502747159320336
28.579168632716573,-15.469498625750845,17.849498924781933,-2.4724080897160636
44.587476550286155,-77.21041183203013,-42.30317782941761,-93.39692024391672
24.713111442826502,-107.83551410457994,21.641212520045848,-79.42554361956124
24.52166701034417,52.17089821072706,-73.67189130306085,-40.42058368365306
51.62060468649579,-119.53814753118633,-33.13460914007421,-44.67822409933217
36.45998926803201,67.93950596414285,40.368583385226835,-40.50262116758634
5.460144352364232,-211.03929405689573,-126.27577004538773,-88.00007967815759
102.25914723537227,49.72378373262745,-97.42596524693035,-38.44223253153582
-1.0865147866787765,89.22730074299537,10.14514653796445,39.94937951813996
60.307009507932726,-130.9472792346771,-58.44757737389892,52.92401743263122
60.307009507932726,-130.9472792346771,-58.44757737389892,52.92401743263122
26.010616484934758,120.46260778380093,28.55080436281324,83.36234994062555
28.79364286675831,119.7282907708911,32.72477305033996,-99.1096192490338
64.31369596268857,-20.824412113036374,-23.27435287917858,-16.156897920919846
-8.37044982797057,30.75832697303135,-49.1513815754258,-70.406333635608
38.510462134803774,29.55341004532856,5.901282725551656,-40.00655140060324
38.510462134803774,29.55341004532856,5.901282725551656,-40.00655140060324
54.21225768771981,-80.20485211857687,54.25947681793228,-3.716209751024035
6.188852920170767,36.81724395350146,-104.2340321608938,86.59429100497053
102.00163999397083,-54.306866127483886,46.71737545767816,-109.08429472843048
120.82761473804979,-94.50811116949724,74.2513899718341,158.46284056521668
133.17711753862397,-44.21461910945763,111.37291589879158,-18.5846273383124
51.89825677876924,53.4885902662344,-135.8029587137902,-114.9076974153842
69.68453770168736,72.63463259868288,-51.41919835193866,117.28683877427703
69.68453770168736,72.63463259868288,-51.41919835193866,117.28683877427703
66.73799594326792,-77.72193793431924,0.9022479094086009,-171.66002587901335
37.42230796586544,38.303561139695475,-46.88910903593406,140.57533247918428
44.06183862359259,-60.41641986435471,-21.71915129303713,-88.16559906627201
126.56111273436304,73.70545495689638,-21.935616552235714,-22.831812202739336
34.49903049152676,-72.14098502190447,-44.022749841137845,81.14844351263206
34.70946012240441,-81.69332949079951,2.093378086741833,-190.34734760420565
138.62329695543042,86.10862421464496,-30.945636668918787,77.58063843248908
-44.429171438251444,-104.18268584416079,-15.19871021185854,-36.13741677680436
113.81805894025828,67.09005210061005,-174.24280378615256,-41.83894940213301
11.414626480407769,-79.5502635884358,138.149060494158,33.52806169830231
74.72217026933845,16.887324504174273,-63.54770607299946,-63.646189955559656
52.59691162847599,-73.51016529723701,-28.69978371806794,-5.105343339712057
-24.18217599088483,28.65656747396902,-22.346770162957263,-89.6973443365105
78.42180342993238,-39.13607029813968,-15.58850926136951,-20.64023625692512
78.42180342993238,-39.13607029813968,-15.58850926136951,-20.64023625692512
90.91542275322287,66.30127568424129,-39.28974348398082,117.16692184012027
79.19741326699597,4.683738570025845,62.1780404956688,60.35949056341817
64.18358913557961,-30.03873675460497,-39.404407293453346,-10.702444361398676
36.3249846018997,3.297323619652537,-0.17099999421129297,26.838802303862263
-26.03254233439357,63.1975747762433,-69.00320564593318,71.437962573853
130.6487400207269,133.81159557959725,68.86573905714044,-32.06465674935542
-15.271006553267114,78.20457390267754,35.251471003332234,38.988954246929424
83.6335797413391,-126.08271073660458,-88.66879481402708,-9.114710551972308
59.72000016811735,-114.03058748970709,-118.3717523919834,-101.43429557293089
-0.7257123318613452,-76.31740334870744,19.39725150749787,7.697854840433408
127.18295421243955,29.867346219753586,27.982530450595732,-28.516430223676174
59.045299970987664,9.447272140066826,-52.81827899376684,-22.92581740129546
59.045299970987664,9.447272140066826,-52.81827899376684,-22.92581740129546
99.32242972893563,87.28082014399459,-57.45804836476366,81.99647739377811
