Tº B stator_t_3,Tº D stator_t_4,Tº D stator_t_5,Tº D stator_t_3
-11.973834161656539,-7.007331427063698,17.453661958665823,-38.48260390400241
-11.673650209833582,3.7574537605834992,-2.2352118746584377,21.991802522421615
16.947132708081003,2.02681710715424,15.97954731443316,-14.595773554340564
-0.7165658173791112,1.7491392978075608,-3.25836172585522,29.87948643420866
7.636183043631966,6.187262382767104,14.582441308150031,-38.840757191545435
12.486793359312397,-2.1263462778765057,11.971946885869992,-17.131856955183235
-20.678503691632265,0.16856811530823723,-5.4450533873886915,17.870809237624396
10.23520877107208,0.3213445129997248,7.691996417472607,-5.872138434183856
15.981971840967605,0.7232961500040647,9.21474122509715,13.831405293910773
-14.13679548376331,-3.8159095521342774,10.819212331186296,-33.56152578752141
9.829396574103768,-4.724594463791682,8.990952688213985,3.6093002241635475
4.536816716605064,-2.7572577257679276,13.427523569650038,-15.003868301661967
12.697209891935913,7.762755367780996,-2.762949720703049,30.773228639762074
-10.809181423573607,-2.401460194970685,-3.4092856429197465,5.377226194883894
39.92155895031158,-0.7690921238692816,13.327130854060004,-7.651536612528382
-8.562567623042796,-1.4537915099326364,1.150158045674166,5.386437268657639
9.888432275793457,-0.7138252244879748,19.753822206952773,10.78497931612455
-13.149260982061946,9.122983399144156,3.3301051912353525,1.3312967438945513
20.65742105275923,0.018892866788217333,8.994146497452654,-20.396639160916948
-22.013111569838866,1.809145934484571,6.11110211062709,25.37572844428056
4.726000710343648,4.007573535224861,-3.9852641141574985,13.113297789899852
-0.09929033688137245,0.3825375367659998,20.204021671373503,-16.618063737376303
-3.388686212062505,2.554381604472388,14.451611113459384,-20.305287145796456
-3.388686212062505,2.554381604472388,14.451611113459384,-20.305287145796456
11.65212994286326,2.1985420957398487,22.89669764657904,11.470038166926551
-7.18605690337386,0.2881440188414808,-9.317213337587162,-13.25533882087152
-9.75826677818856,-2.0220824642915014,-7.381176381447087,-26.597121455996707
16.491742046560248,8.538234084679805,19.79663255537217,-6.597026615997006
-10.816256436242345,1.9210856857372178,4.518267562276106,16.20417977275727
-10.602245447238841,-6.75534811687324,4.755074581194791,-30.460120903471225
-19.13081941261767,5.110409745252877,11.536951680960533,-1.9551265971924856
2.5350660884885095,-1.2949344970826222,13.43271455777049,-3.8888295775262343
-2.542573219268496,4.584448573751825,13.801453705597986,-0.36366726149942075
-5.2448477631438575,1.0945492780245272,7.449674923881106,-23.92705206634237
10.889043891124366,4.021712156464183,8.117281705312024,-13.51875474546577
-5.12824834155005,2.067700890854069,5.781745588853265,6.218538923106502
8.931476713654286,1.142291164842839,10.111698752386832,8.403701321653244
8.931476713654286,1.142291164842839,10.111698752386832,8.403701321653244
7.1573889867858735,5.173163944749311,18.2905070502821,5.514249820470653
1.772147340414107,-3.423202440506416,-0.07152582029564414,4.797308559049322
-7.105976868763098,1.6742076683737066,13.362435327478314,-4.08287638942169
-6.266620827926239,-7.787652510035959,2.0863104071352456,-13.144568735209884
3.6793219122444665,-5.036684624518864,-0.04933014308139505,-6.589030050871308
-3.2764249997139063,3.797862720633961,-4.269952497351644,19.571898300620376
5.179623068090294,-6.832317849603126,23.190568866685915,-26.998276363714165
-4.607037372806385,-5.202679302818204,3.1120864012633813,-15.409364313916186
3.487490325828677,-4.716447468701089,16.899388376123056,6.373854621363932
-25.92031118427946,7.237775069429768,-4.347700201764267,-2.4171793623595037
10.454525784565643,-8.974052960782181,6.988019892104955,4.2250628879860095
33.903690639604584,-1.6154926483007515,6.732210707592261,11.34516225755606
-4.402307709761313,-4.1332134789178205,-3.7268310891823297,-7.506806378771576
19.658910409932695,3.664763242185607,12.973181379978204,16.353799782852317
-4.335934432833099,0.34255941680430446,2.605657001899368,-0.5783232908303297
9.980073789882535,8.906083304465827,10.380620378459986,9.76023248733564
-3.8661258838084676,-1.7752385381073057,-0.8747009650124173,6.767555017296409
1.0179217042281126,-3.5537911855185884,12.17344251566011,-20.151936521029317
5.662464666802474,-4.935354867583369,13.533285662402472,-24.263240005546166
-9.201874264219857,6.236714025489669,14.38275590870755,12.089983311891906
13.557413945829056,8.845661095203436,8.033543380706137,17.25462040110462
5.754371317864292,-2.129960742123874,1.7682679609962628,-6.216954610945265
-14.943776098261424,-0.12099333442251403,20.17656716591774,-10.632870903761527
-16.12297376443037,2.1680119124598063,17.11999062179139,3.369696225661075
-12.847743965432997,11.569225958709284,1.070230110146996,20.582327139214296
17.040107348113338,9.077886297713615,-3.5911714901320533,8.982595586756842
-13.117984844221525,-7.816962537853328,19.366047790560057,-38.52409615644227
-16.979345160291174,-4.162122957035356,9.649397974216434,16.54181901496093
30.252332473658065,9.222960610171583,3.8740160537217996,-1.2330258438449313
-21.313821104663052,4.643520629655836,4.374047675158762,14.405729208626987
11.545625741353458,5.148715468266247,5.612431671343996,16.3764766262296
14.036260010847618,-4.5747486161252695,12.620500089946862,-13.05794361920264
-10.005267484089309,6.661529303947807,1.5959645368756168,19.243328855889057
-9.022088611172318,-4.209742924029994,7.4219537044649915,-7.401175965363155
0.4880942180438872,4.7133619864821235,20.20944461915442,-5.794419827657304
7.008696726504432,-1.114413064328776,17.909974139564458,-5.5997975458448686
21.052841595841386,3.289569640950668,22.79998241455136,-0.880670331959184
1.7882278070670647,-1.4149607492220726,-3.0026005032179626,1.134499462244257
29.749074014264075,1.2779712854191878,-0.29345692562277925,30.065709423301907
-27.941267887113334,-2.5583605648030705,19.292943621715416,-15.672828400087694
-6.827030217233773,6.713495144389736,-3.4905724783091863,5.673243919925055
-12.575884268813738,-2.7436657152631754,19.133624733101733,-0.8705096215250099
19.20618667094937,-6.770379087198234,-4.97286096657626,-20.494802464511892
-11.443233649232516,1.4507756304208304,17.792981176250205,9.794102565136054
5.2518578584464475,1.4768331853351502,15.65754178651908,7.914223001837643
7.086064572376339,2.376044134238641,5.459322579831154,-2.406155535677419
-7.683107750754294,3.275810796160717,-1.744098914349201,20.458678268669885
-0.9004376941189562,-2.0201042482554286,17.4780271656256,-14.785369984918432
3.050420506951676,1.2948699786964077,-0.7089695481714186,32.97533668546318
3.687180319410551,-7.559864266584562,19.61253917901462,-11.703836859907657
3.687180319410551,-7.559864266584562,19.61253917901462,-11.703836859907657
14.414650604746136,5.546097413568433,-5.101382180087613,9.802562531737378
-21.649368320388355,5.267245199692052,9.88759191970249,27.63819260388407
30.2531806956639,8.867791851581377,-3.9307779671844845,18.147556451279858
37.26226825788304,1.0091759420933126,-13.27604343119969,13.047372416960604
24.97342831059966,1.5098180565548582,6.584860062715494,5.039869381307604
-12.288424243052845,-0.07242593427366595,5.66073276508253,-5.063722339416621
-7.828446123866156,-3.0226873248523947,11.616076922569874,-7.853571518301685
3.0416954511268735,3.8078905981837776,-8.953072953179696,18.124570810759842
-13.727824775038922,3.4140262110286725,-11.23291371263587,-2.8212853991815336
17.816509719855596,7.837984007767285,21.864574660730504,33.5513438497919
17.816509719855596,7.837984007767285,21.864574660730504,33.5513438497919
13.613478106419162,6.183451156105684,-16.229664969386288,14.890186394762466
-10.378384879814286,-5.330292017511903,32.500321017226725,-4.685488543684574
8.999543576974363,-2.6342681882570282,-9.680259590252945,33.4715820625944
22.92199230960437,0.46924401649874126,3.1476724482044585,16.60402612144891
-0.6353113915664572,-2.2674243119739135,7.831803585361405,6.594591625901252
-4.689166299083133,10.774252444950914,0.9951507802158428,21.124542555649782
9.282187784996758,-8.170684966758216,12.328090506364045,-23.231000742846874
11.661433449106308,-3.2764485524442506,-4.301541384245521,-34.19007530721397
34.64136692928284,-1.5497463914992835,-8.6561873187058,1.0303952746038618
-17.43859107096503,14.67776998398213,-1.7198814425803084,56.3116435037733
22.76848543922967,-8.277583589947076,14.18440138262856,-21.459455211304316
6.017631694335563,4.582657701917556,18.183631053616352,-2.8686976304746263
12.873340919036414,-0.27976337077688207,7.395008436583312,8.999208819126064
-1.7307449939834427,0.8382796619962969,8.8724232573931,20.00158096786243
-14.961254235558265,9.588582481368078,16.419994719394328,-10.346315285007961
-1.3113771801856213,11.186521770342159,19.130967796450726,-19.166715891798205
9.145517241661704,-0.8732666065208792,-9.353741853236865,16.418368456218587
15.65974470701925,1.514343722781243,17.132479192585294,-6.737579101023634
-11.237421167395967,1.390693334542015,-1.6680953461762984,-0.7251916295183087
-4.3660218531653685,8.947137163298745,14.10970792262042,-2.0636966259730407
5.838768037517343,2.810378666415417,-1.265669670402529,30.19214934780059
-2.9042849477162465,-2.5814245779699423,15.11963020717647,-11.954853870515194
6.7994785861913325,3.9664930045152804,0.49733760173649344,-1.3226212160306154
6.816398069665873,-8.443264350466935,1.695150350443006,12.95855040032972
-4.329844928650111,9.110003940091897,15.780704762545518,26.02697729038542
-11.117848776065003,6.5638911816532435,9.486401175462461,2.0628641750595653
-5.5701014029307,1.466295737526611,2.655079698059593,17.477380251560803
17.981656028298918,9.409543710370297,6.761634306572877,26.844276526901673
-17.079372089912088,-13.632519555790392,13.867289592087394,-37.97399786999658
7.100636956279736,-1.2934037762201562,14.567954455954823,-17.91460660824554
-3.806177445418691,2.862906855641431,3.873435466944189,20.915025125440323
-3.476956869542069,13.027602665693928,9.915095197433342,19.572341526436222
-5.215849947928902,0.474746472084453,0.8098831176379327,19.09006116237056
2.9194146353618073,-0.3369095420204813,-7.79187334219713,-0.05696727357450371
1.6993792309832276,3.6344052252660517,22.740791174159916,-6.66761143952697
-2.6587656855995334,-11.947511586744804,1.2383686739880968,-5.644878136772373
-1.1773893197537055,0.16950074227867162,6.577331072937854,-18.666465520205143
-1.1773893197537055,0.16950074227867162,6.577331072937854,-18.666465520205143
5.566623665292612,3.6616071815176845,-0.5895565253616958,37.60119484668943
-0.3318802986899838,3.265390146474232,11.97253036879452,2.033813910207133
7.0033890111727555,-1.2394385164121247,-6.096191385228155,13.13992037533384
-22.554985279942095,10.724976353381908,10.03985469935454,19.857020894534493
17.017037581035083,-3.4911160259273792,5.957744079955795,-4.112944372153889
-10.909208613717208,11.679615004917647,9.481757276651873,0.1586016251116913
22.951261439097724,-1.876016123953344,2.4204997040528777,27.08448204263731
1.3929106596024887,10.330686888379244,11.4160259654209,-2.3363996255365507
31.2889538045167,-6.2782650442008014,0.8482323496583639,21.29232439670616
18.941336784060937,8.3769960683229,0.8915584873532106,26.357249912746095
4.391515078455702,3.3022839087126554,9.359507840802856,-7.1033994851831075
-1.0856938313957372,-1.433396576404427,8.649454340101578,4.754110761561305
30.176509811652284,-0.515587896280155,4.431015799593116,0.6342174142869226
9.297422549256172,3.541316232772676,7.441977276299562,36.75265673127524
-5.2106862223982375,-0.3531655624650636,6.563159179769912,-24.749962941694754
9.937481637744057,4.2580699127892565,6.877187529397514,26.292549127469844
9.937481637744057,4.2580699127892565,6.877187529397514,26.292549127469844
-5.468215803539439,10.880306385798823,6.752926774494432,14.01522170505467
5.155664950867792,5.707864514143704,12.67644938847459,-21.715583127456554
2.2308216333588287,4.450398610465473,-0.49137143942833994,13.416592739918471
-6.649805749841972,-4.286336801707389,6.74742818294664,-6.175155778323051
11.749608577988043,10.070797524094955,5.9796605242205345,19.426279305400026
-1.1934308154756446,-3.329478738188535,-2.6084400825910388,10.050048368994558
8.41070769996928,5.793020296368224,7.588549572302743,12.606937750052136
8.41070769996928,5.793020296368224,7.588549572302743,12.606937750052136
-8.54665943168511,1.143862771199343,1.1400040519020544,13.98782697287415
13.174807053797803,2.3735192630842925,12.616188559019653,-12.02681401380214
5.584702601781003,-1.0513945754228167,-8.642175029430662,18.147683021945603
-2.621668363818376,1.4220081558008564,25.90177999575578,-11.106837785393097
1.0222913320984377,-0.5712146095484976,20.002275159013106,-1.209501253609501
-13.182447350462958,7.003984893793752,-3.1071006351589237,10.169028969765035
5.046329548565634,-4.286552396211075,9.570735913086525,1.2032308532542508
-4.384291454347245,-0.4307078717618067,9.30705294213319,2.6842631425361816
17.043698826384045,-8.152993720837525,20.543162015316206,-40.08105941439668
6.51748889978645,13.017776661616681,-3.229226231039227,33.67912159863078
-12.73374707071957,-7.25997629441752,3.8852687997343143,-6.6423972911313065
-17.245485905514343,1.9350196770756654,5.020552751117453,-9.461728966010071
21.59056691608592,0.9235543361721024,12.323015687922739,-8.862604201681808
-17.92991886328841,1.6689190113647734,1.9798922039623652,39.03504811714155
26.71497939107745,13.405375492245014,9.050735718663322,3.5038742255476265
-22.051995828008835,-8.930663492265744,7.576094208614162,-6.460824767082045
-18.75581965042125,-3.9559289714304464,3.495229172662669,-19.522704434049807
5.217677593228483,5.103215911385833,12.8942600996272,14.978914047809603
5.237015080963184,1.0510272940205825,5.121169832411845,0.7124720687783443
1.044596769040841,-2.526644821321633,14.951357859226718,-10.012258890985397
-0.6731791726002494,0.6147038024738163,11.666714060903153,-6.051685399997368
1.5934441889953859,-4.312110490353944,10.467739304686955,9.110904624026567
-9.555855078489015,-1.2076014580968213,3.6613561994575274,9.44723084319529
17.39496029403935,-2.026433504432314,12.222104465354539,-16.704114624347817
14.91132529953751,-1.031915154732978,8.034201991275062,-7.791207131795524
25.8071871167254,2.4181263626299057,9.675609826497125,-19.144874128667333
19.89766973887577,-4.169256347809667,6.935485182433627,-16.643972296963913
-5.684183302196557,7.386067043672104,7.146437590925248,4.492553345741783
23.486317746960616,5.512346254199585,-0.07003373820076852,-4.026795706679698
-11.121673562843384,-1.407407501613462,6.363835645953957,33.29469643836994
13.389996811204222,1.6593300385585614,9.568576520227936,6.337234657023379
3.859292231710514,-4.052253471759273,-0.30322759448732617,-4.921885820371604
-4.009339415238207,7.313216847529857,10.372945646860547,15.062623432054355
-7.615260748342994,5.218586615234697,-12.989496675575147,4.114345409458361
16.987622954685875,-10.197518072664625,23.117201402865433,-11.06720599222856
18.066348576094093,7.033294375389707,6.223574115992491,-7.318731076201352
-4.650364537952164,4.101957023220624,-5.301311353290515,5.0442399629812495
8.050457488093292,6.261100763494973,11.602401826896305,13.720527173957128
-6.659977881843266,7.176785467474087,13.538579746006882,10.985083309407857
20.765996530133684,0.18341240285578397,6.201294169998553,5.583088417250737
-33.98909478375152,2.8550999962240082,12.982639637892431,-4.6468128519298535
23.867871442047562,8.945330091895999,1.1748806440377142,35.0326911396471
-11.387634145767683,0.6042236072059195,9.165583651921203,-3.929333131060126
-14.676585671308315,2.3019075654587278,7.902112724075793,-19.841855718885306
20.447346052163383,-9.436098729671965,15.551464967142607,-4.450553742609891
-20.766619617815813,2.0485998068658207,4.5923234663176125,12.132734655054165
29.888999567366863,1.0481809943608995,6.3900571081103905,0.4462526887330025
4.8313172605218,4.83436720715954,3.531664157572931,22.976581570989715
4.8313172605218,4.83436720715954,3.531664157572931,22.976581570989715
-3.016716643340093,-7.7694614360195615,14.594390638500524,-25.234104570975326
-13.223896087741151,6.99125212638943,4.82393323665182,8.521291425938895
19.079407067997085,-1.0240420465010227,10.158608032052133,-31.674429944708788
-33.04574182421778,-4.2402805874868275,17.963389947949175,2.0428633682775548
13.50664345373577,5.6443095673746235,6.380197651275569,-15.256999978481845
-7.922862904326909,1.1814129770969783,4.736861173313393,-10.50531692457779
9.603969573869412,-3.235147565566875,15.112587971530072,14.427553358636612
-1.7223520664263994,5.730090665858316,2.4894904183867412,-8.229488162853967
18.069896990685073,-0.9313759696888022,2.4025151120315726,-10.299560731015546
-4.68674359580338,3.1606224128848663,3.920281984924523,25.610636633489975
1.043531397732699,-4.3108390086872275,16.215826865899377,-5.957485624488637
30.76829681606559,-11.116695091692494,13.174229608973718,-20.779054329587993
-3.4436604279526684,7.81283632056697,8.673849303792478,9.220068509833483
-9.307867176784917,-6.750694943809768,-2.098851813667686,7.743316912155651
-15.342784133914316,-8.770970246091808,-4.824172125467845,0.6875985939735649
-15.342784133914316,-8.770970246091808,-4.824172125467845,0.6875985939735649
16.064341442916458,4.144385540753046,22.37136811473643,12.584813070225973
-16.04818845652671,-8.669779585512186,-1.0097029169025165,31.13333140912163
-7.911159870483541,-4.9531156721715135,7.399630067485231,-12.215667470089585
10.899837043402044,5.484887391902065,6.844634422899753,29.521130593475686
-7.02758627386787,7.535019295543,3.550957187176924,10.133039747526698
10.909044003361982,8.867647404116372,13.657946041757228,-3.887540033502349
-17.965515249291396,-6.86640615057285,4.939104877872884,5.239733037808261
-3.291163743678677,-5.461259917460578,12.169286908731639,-7.614473773809513
18.663831543617977,2.186543840676101,5.1365957320223,0.23270982748339897
-15.428818312471819,-1.2286014130079939,13.928819748926504,-26.937393698273407
16.849597834559038,-3.0145243598897027,7.268032984905217,-8.700395944967532
-2.713308230611613,5.756809651770816,14.250752295624977,11.351383491560032
6.096156363047655,-3.6770911839500755,1.788931899400524,11.614919386931184
2.9850327584157816,8.167975933998907,11.973270161120295,0.6300399369328673
9.501427428833713,-0.9468258035230273,7.466324381293562,15.294624276201152
-1.0591203886031009,-0.4856760051647022,10.126188542016639,-25.694603715192002
10.539246872682778,5.088577709226605,3.336004104045995,-2.593396956263131
-23.8833283488566,-3.1660788216470563,22.11848919140493,-6.709685991947452
25.53959478205134,0.9080034890461199,-0.2665922063036952,-4.560279013560173
-34.86066815115886,-5.2809253462266685,11.883745219121458,-6.743349871428124
-10.503235293621035,-3.028438559643942,17.074183591903946,-20.187328767456144
12.616273836955536,0.6152008018814126,-1.9638033665818835,15.451369315098345
23.96189085350847,-7.567556884613008,6.784781464303332,-8.724446163684002
5.4835937773775925,1.432717294909391,12.621502769451961,-2.5116605755807058
-13.504912035176885,-7.1832577338985395,3.068975377534623,-17.60470194135374
16.572272021151846,7.043281237032019,14.677229834500364,-0.1748274012525073
4.666929131030052,-2.1989810105173104,8.632005802863732,7.140417587145311
-3.793445104997236,-1.5399560431566877,4.503374498908331,-19.454792405215606
8.480980194665143,3.771481289091838,13.686870324685668,-31.75723135534604
7.781716469358895,0.40649541928683464,-9.398100420819365,-0.3372652632795301
-13.909234737734966,3.334379363447561,4.523339334147126,27.046907998063023
-2.0024672574929667,-4.463642257641289,11.507450124674538,-37.500952488366224
-7.062927116087691,-1.6466742601095326,9.129323237453663,10.445953494166979
-10.992434701832178,1.6841139772918248,15.680600675706579,22.11033367321958
8.928967784579456,7.3704170558693125,4.551610117089483,-3.153328799602277
27.51546319381332,4.936173064159165,8.215302038273874,2.9358777936547646
-22.63109203611034,-1.2897817801748395,4.4183359925847645,-6.755613384739588
25.589872360355685,0.42739855455900866,10.015755110089781,7.722142189402083
-12.07672041822087,13.838786048720301,8.817158049994744,26.70820917673092
-1.1581185028887617,-9.362292546854398,9.91768587433064,-25.919918228390127
1.869825652181623,2.8924745441300086,9.225723696481216,-0.8624391423258047
-14.493928310570462,-4.570174884118264,14.722514300664642,0.36107318837750446
-10.19927212551584,5.289856135545628,4.624140015851501,-7.875572964562211
1.8135286326429334,2.2672920514700063,10.604551314197618,-10.261123917571416
4.328870318391759,2.7217044088974323,0.828803377859682,23.09159781151611
11.387219778120306,8.504017953283814,-2.9742676441422042,45.54285026412393
-16.035348845343336,7.092552238536667,5.595046927562585,2.4840722111877866
-16.035348845343336,7.092552238536667,5.595046927562585,2.4840722111877866
5.77809608335019,-0.5169104701084031,5.305165646555529,17.29179184863092
-8.84397751138954,0.897098881807346,6.8058364668743,1.6340838286550383
2.414389597083046,-1.4862613989838303,7.236322348457266,-5.4519291277465864
-3.179891553646776,-6.528943453206762,17.651236833243665,-7.352721206991305
21.785591772965194,3.223938535968043,7.608571612814027,-23.814096332376593
-15.9080169488081,-1.7264067674037742,5.593226813248304,27.02060189286936
17.78691642895449,0.45825730373217866,10.409709516004462,0.09383596115803172
0.7075480088793853,0.8633192240918184,20.818217637406924,-10.889451072070722
-0.020457121491064545,-7.313111078418421,17.136969812007464,-29.449138869026807
3.787648049982365,-10.053034794667692,22.30696498395616,-41.61344968725014
1.0939820592511857,14.390259518419477,-3.750243252591833,7.361376864957539
-9.7275405133725,1.7129419152565895,5.357554680959947,45.26120907276123
-0.3414541970009939,7.218359054392076,3.409597368603876,23.975881823368805
-14.521959547727366,2.6250990942214454,16.69045556693434,0.2088593268194927
14.896382334009086,6.3157737342215405,7.8701683251193675,-2.5450705827752267
6.688639627218562,0.03683221925362018,16.10216399863573,11.265795578539553
12.30841710176552,0.3795698484110581,-4.741106119862655,-4.225107971650697
8.820647725483807,-5.088145698295913,7.911504297828005,7.147018580812192
27.935149714546657,2.0143453674254963,0.6890993026577916,-1.7239124587919221
-7.466111763785296,-3.700441831689149,8.131049819999031,5.428616948023036
3.495214515484344,10.323126163219717,12.373842420415178,1.7239008582711577
6.9512706041224055,1.9931618554052246,16.95912496378849,-5.052061225627814
6.9512706041224055,1.9931618554052246,16.95912496378849,-5.052061225627814
6.00618804755792,-4.978926989315866,9.307996010992166,2.383441885924287
-4.054408894088013,2.7921018194503855,9.669413082600954,-0.7084851181102731
5.519194872853262,0.02808564558719162,-6.492174805441524,20.507273878122774
5.2633670543113364,-1.692165920012795,8.992840229079043,-11.34724857321446
5.2633670543113364,-1.692165920012795,8.992840229079043,-11.34724857321446
2.1555570373605897,3.2028797666690725,20.79282855750983,-1.51730123706424
32.55339357883894,-1.8248294554482023,8.488365048888683,-4.991455775643152
-12.321306459807158,3.0677675592208544,5.6013469792616615,10.2332903620877
5.636004582122022,9.869696251705708,11.590179787481741,21.43978039230116
16.836368053551322,3.387336331337508,-2.600678752179066,25.836181060966492
12.703812061260408,6.971821143759476,-5.733268340964101,12.78605991745917
-1.2631238948321428,0.8425712473692917,19.312964998398964,11.30435693790245
-8.841297246514568,1.462813808485846,13.236751141190407,-13.512213893987484
9.29645769507015,-0.9880704497592205,1.3734972262146732,16.40422867773139
9.29645769507015,-0.9880704497592205,1.3734972262146732,16.40422867773139
27.31508105560795,11.066952683263608,-0.9501512443266167,16.45963699149338
-29.251207845760195,-2.6285302947447065,9.866401644807272,11.04956027996128
33.627085744293936,5.761399236293794,2.9661915120997877,-4.228117245425863
0.011812694773006172,-1.8308453800106237,3.2297899066297475,27.22540532154339
1.0446185734399465,-7.838228925482443,-3.0761811831856063,3.7381321654305317
