Oil level_t_3,Oil level_t_4,Oil level_t_5,Oil level_t_2
-104.79160244163583,186.23823729882537,794.3743552474258,973.7242520896938
73.86936473715039,1055.7392596844097,161.31380856509404,-821.6061210412315
-56.274916430987844,956.3257409587575,-313.6817195205665,-368.28561366913505
592.4242487938434,203.83458919251802,790.9910956758288,-499.42993577383174
-383.5812946913503,451.3862214740533,722.9610133784308,-17.629876639298118
489.52994356462375,-543.8020738959731,264.4870720513318,-670.5004490243108
215.990103585482,346.4187761315949,892.1627873173306,604.8625540341352
425.7320901752441,761.8493582424502,673.3809694912956,-708.5776754335855
19.23158027041228,1368.1603132746654,1368.229138718746,-365.3500463123883
969.5775203098099,-32.338549081541316,367.59962012257876,357.793372403205
-680.3545324080535,320.2778372004341,1227.38796824603,400.93503118066985
407.6775034070027,516.8268484718906,339.56596685738043,-491.80147621416813
-408.1273164022456,727.8569918081464,1289.25622165623,884.0142140029521
639.4594567363815,-578.9232519306148,24.4119805362823,-326.3008477634222
-65.1533759500411,796.3048508647358,1046.8598598305375,292.43075870173874
-290.477630921789,823.2861811070524,916.9357593186038,411.1025701207318
362.6420181716536,687.5429450276303,385.29972089706587,127.03913723229681
407.717634998177,405.40615110841117,723.3943771185974,741.8962801444175
327.3539305469276,345.63111566139673,1042.8951547350875,637.0187907373949
128.97793585410508,679.9891855944817,1211.7594854037409,221.89905257071013
-72.4962837543497,-236.29125754170946,146.25746865632766,-16.546979983886104
407.7583850667711,221.20585272605842,970.2213217905012,943.9945398279365
414.53894737470875,576.7710748840954,1603.1741794477534,29.419814738967773
244.6972731083809,107.62322458464556,264.7423985745738,624.8592505111263
159.21361403973538,-22.530948864229714,1101.2631939561563,-751.4639452803548
-276.2172348155051,326.90295228196294,948.6054553251136,671.9571902105695
684.9823755036725,127.92032651658747,898.5170404251537,549.2937306683427
495.99723565282517,324.8019494370201,785.8849605805589,172.52160003097552
-269.1066726481868,741.0990364159385,596.7591827509775,492.82788146690814
156.54535251716374,142.74829230127443,622.1121830801981,-95.89052776053848
156.54535251716374,142.74829230127443,622.1121830801981,-95.89052776053848
156.54535251716374,142.74829230127443,622.1121830801981,-95.89052776053848
-406.33615538193516,963.1413827010147,938.7725459765135,176.67762034507007
433.28895174690655,435.36515918573366,1112.308880803472,430.2280398490543
393.941926629725,399.5536910440021,866.0320069753204,276.1404791186661
144.27581011657242,245.2754915213587,746.5673719143941,419.2188558816701
528.4650435972065,620.6268149518553,1076.796371970022,250.4082563181204
528.4650435972065,620.6268149518553,1076.796371970022,250.4082563181204
898.2889513896351,700.023262377058,1436.1371213924754,853.4682532587303
598.3021184877415,-115.42681274419795,123.95286726045833,86.42061572490493
509.0071379355705,-328.4500413585166,78.81764204851513,170.93909894370458
263.0398910238846,587.8618276849623,1339.0952927807984,207.7131641366654
161.9473773586779,557.6272478917864,899.6811724204736,834.5653755082662
303.00268668792114,70.61224450802541,547.8680987932444,-706.0157762163115
253.37771965378596,-324.1570471809192,1059.7438460226285,543.9450852862894
329.4686877402701,1154.0403258475847,1089.9587478383285,189.77069692849682
62.24747119895093,-159.77273457505692,917.8560092565126,420.4913206371301
552.5001612989608,149.4464523782579,568.5955467125749,533.0426906670479
-3.963315907376625,229.6232136039334,936.4977725159854,-286.9610761147643
535.0778432353106,324.6757242047411,186.3856897837311,1275.1335007926546
464.82838832474346,160.86727807786224,1477.7091697907529,-17.832990726195703
591.1605642883383,478.1824391558646,1151.640384581271,819.9480934535817
685.7115418782639,312.7087400399204,1042.9200783433607,900.061985649345
771.0626693357783,239.8610285898776,1026.9587809869442,629.2501159942138
-394.7844878280308,496.96115948074095,562.7165014863999,-165.69207155453722
588.5749752569111,637.1218795506655,931.3045761467241,515.9798701791442
588.5749752569111,637.1218795506655,931.3045761467241,515.9798701791442
-174.68140522563954,-67.14819812607004,500.78825228278487,-412.639774904714
254.33092313406246,-202.88166318060428,507.01762154022805,-712.0545365386608
-178.09315259650688,1000.3848588472356,1000.7485276499142,791.1564738051541
910.4199228021159,-301.9438552358454,646.5442525104278,-321.99090632259356
192.39321505394378,138.87632721842778,817.748415640757,-539.4976606574805
257.2753526040631,687.7920800923182,487.5287266591415,-9.435044095167875
333.8905239423357,388.1745833481251,241.80227406325446,-463.3452898515936
-289.4222393255992,915.4127624763984,617.8252846520252,-183.50760342023915
705.0491524371753,500.4080742084068,873.753268311943,969.7026682412966
705.0491524371753,500.4080742084068,873.753268311943,969.7026682412966
-168.52625185618194,-128.75919032893478,820.862473366471,663.4496924771375
-276.524707174899,515.0001330203867,1956.038673150497,413.6601222830402
-194.25062201737498,177.77811116190003,618.356469351347,-459.61121939506353
591.8703257007094,313.0415368895066,668.7205499352559,349.21390011016376
241.4688237642087,301.19240446440824,162.97748501706695,-723.7708671878303
83.48249502705482,57.95031217549575,317.4094565912478,-769.3011681834396
-200.70550610128998,-236.0169052156579,374.6876034079807,-886.8634681799289
-392.8158973300745,386.0650399131466,1449.8502938657646,279.82159049035033
202.82454373551872,591.9717810093946,1302.8253382155192,-261.1308340499868
49.954402256494305,202.4494740120163,1060.278378024399,767.5093630338151
303.5498614861526,174.1556182500285,375.6892884622789,-56.511991314259575
-390.20757527647515,-24.807050363779183,1286.2253087662689,-183.11022802327614
483.40043334938144,343.09805832289396,248.5148883205453,315.7104018229738
1050.6992427740154,389.7623459282917,139.32663068358988,285.3805167354758
-271.6338652757448,197.1144576719902,618.0366747924479,-33.44574215076575
594.7484447523733,206.88276440706,311.9401869337695,-381.47046485065357
1023.9721968119604,5.176796394676984,1078.4506976995228,143.56905577555472
305.52492832439884,42.08443378477273,702.6365816073744,444.6892586485222
-38.610535586578465,146.96227224888915,1028.834971275718,-511.6745371174272
-38.610535586578465,146.96227224888915,1028.834971275718,-511.6745371174272
233.0192877022781,380.5271186550427,-503.477037055732,288.5656373233247
129.90377074411902,700.1809198297166,1181.9664530704001,30.43755658392223
129.90377074411902,700.1809198297166,1181.9664530704001,30.43755658392223
74.3714173133392,-194.5742103030152,367.23858223485564,74.50651723254023
354.24977257892226,760.533807551664,260.05337725776064,-39.85920211733452
354.24977257892226,760.533807551664,260.05337725776064,-39.85920211733452
367.3000194994901,915.8251691172294,1590.280493199165,1198.9494986743684
188.73157490280124,-259.07244604556007,38.91510068803848,-413.34897592072866
-160.40790703422635,1085.3108691640239,1017.5928821844789,256.9333120074134
643.945814012618,125.79808027622511,880.7579089120952,722.8966148929298
-73.66341536363336,562.3975338950206,968.8690525923946,292.01131111514894
-49.4035976329759,789.389816114546,755.9463875019296,-398.9336531582983
37.86600236852439,23.807596903866397,1118.3119301889858,744.4560192893516
644.9362108597403,1188.8482460809578,48.967988324899466,57.7085392624881
644.9362108597403,1188.8482460809578,48.967988324899466,57.7085392624881
524.0055849605103,-549.9690602407585,1104.8889591357565,656.9841318408273
866.557108378712,706.0310721366261,1785.758647103012,356.1394874209779
-744.4844756790031,1.0151222682394518,390.2251807686022,-86.1222102110577
888.5533673156625,-92.91590370926053,883.0562664900933,-348.97599606413644
-389.02049774312894,383.075868881602,387.0081101518228,368.2876318768344
662.7987179785259,405.7606378780261,1024.1623570104173,451.08901789928785
1010.7615979002836,196.14085101978992,580.8820569702566,759.4926639669698
464.9184350948428,673.7134002182547,1980.1974567457453,784.605731941787
434.9938294892039,-609.6723746372946,-467.2680984173563,-335.04156260753143
-329.1402245835538,943.8720375521818,833.6743249629983,-91.29851333349094
-186.88668659872644,-6.75922256430124,198.93580458279064,-206.50196724819804
534.6277349468992,409.92660259060546,1373.975694275413,363.7064449744389
287.1593427621805,-440.72917966837036,-173.66005143186135,14.162830377178807
-271.5461885381842,448.66240925542,865.5106516373396,-715.1209665174649
-465.4436886929034,-205.73324011323461,-269.16921560404967,-66.7112727925113
314.3516509439692,206.3262616275601,1577.9783937851876,835.917283497033
202.5073491781315,-13.358146274089819,1497.6183524525086,632.2210627986648
202.5073491781315,-13.358146274089819,1497.6183524525086,632.2210627986648
268.7902795872095,144.85078619859243,663.9082888852689,-487.87426761812264
838.1424749394262,1110.6964030174588,1152.022316311068,808.6837510156126
-508.0181093072856,-50.95073862088816,1703.7325329711985,105.27652706132744
702.8346243709863,149.9813825310282,788.8130607108608,217.09839030589035
702.8346243709863,149.9813825310282,788.8130607108608,217.09839030589035
405.95161840333435,-743.1652881534084,933.9927354480501,368.3284572081069
359.69106212535394,1474.6256847024788,324.9079872635191,277.9494138040294
371.09427725096566,-47.08372514313987,1311.3967507725083,719.1949905956052
293.73536054557206,563.2580134060526,461.95479897902067,477.81295521142636
653.5742046407054,560.3944565129186,658.3733527828952,450.2431113231281
56.3477790782207,128.61970860011007,1225.6761859079293,339.9116513675035
1153.592077779178,72.0660731411383,253.29426413846676,315.2228222714315
1153.592077779178,72.0660731411383,253.29426413846676,315.2228222714315
-403.2738689116634,956.3968164681748,884.779970816416,398.3301593974068
721.3924923047803,-381.71662252408066,877.399422655834,184.22352144385326
374.41152386816333,-335.0651223561887,858.4623494567187,-421.41308058437124
352.94921982168455,27.799500504800903,206.29112855228982,-596.4760431691448
-336.62182382410583,538.811691860691,610.0754510474262,235.80952260996833
577.1153706276274,655.4007905666745,786.5328259566681,215.16208288598543
477.04751057003614,433.63753738989504,1410.7611665737952,990.2182707995199
563.9348236338403,357.7782132712548,604.4157662741842,74.07542465410529
143.9460712882144,200.25436592814896,1032.843580429642,264.79389028338574
558.2023846040413,241.52459876943408,922.6411154411383,314.8159547823368
598.0184623612353,180.29285278336192,1086.336990462657,-60.595454737831574
-83.72179699974572,1094.5184890378168,1225.462095210194,481.2024959946865
-105.2623312939786,-153.79330612898184,1193.231473823152,-187.87321749182522
630.8260816339248,296.6366829818438,560.2228961253063,305.88256999887756
449.2146516366905,-221.12966993668837,1287.7244642136513,157.85422634283677
410.2991280712062,-144.1053125594599,1051.4455794121345,5.44119985836889
130.2154808953486,1066.7290978425237,489.67239270810995,656.9204931856563
172.8234347593316,-382.65980310349516,897.4818124263734,-408.4318963633461
202.53329644323722,743.0209771955967,477.0856541312403,648.3910613379485
109.06495319451628,517.6267997370728,562.979128229922,-59.72058496951274
-386.7103746997119,616.9722953306103,910.9322357838969,-591.115295159551
468.7564134275416,361.1345733584576,682.7458468844486,804.5854335033227
197.40466521904943,1194.942921712169,238.84394077624535,1101.5407223276204
94.64773625571688,1392.5007965463178,1267.8510835718757,630.8223918134706
281.4979061949881,-425.4636489164832,37.980678051204904,-330.4953561105814
340.5769064564305,-620.7762991537622,57.55449870614439,-272.82561655770803
515.5465378903398,-199.85285411479873,258.2862654314192,-425.84527240034436
-221.06284344976132,396.34989328968163,1457.3695312509158,492.8069083263192
-269.8095940025169,520.8769451509936,622.5381137968554,-645.9436773241495
-88.15010052306025,-360.0055243479231,557.8188710402484,-657.9296772552893
-46.32192152804532,409.59647584331753,548.0596755086431,897.8638425905232
139.87548762050477,809.7220898108479,656.2180907873797,727.1827353460999
203.6061103576288,-137.0831621711311,661.4804965888059,446.1062826827053
822.4161105331746,1022.6830080189062,659.536941516887,255.42088577277997
39.324786636524635,160.43261263372412,1143.0143701880497,-353.69687329116925
28.208944078697897,93.32429869525997,1316.5370127994624,-80.8074800285043
259.7486040583012,79.73200573332923,492.0660029432636,94.54715914291585
95.30660820782857,803.8685788139749,-79.3195668060332,-59.00740019586679
379.8938798264711,-133.11756544008725,1635.6780723141298,647.2876404055702
954.1465903241462,907.0863728733866,746.0540451070066,627.9941209809468
270.7034874551,659.5074336961645,-34.60685582688246,530.5216231249638
-159.55310642409458,-341.48101838962356,1258.740374280359,-71.97530419296669
383.01944229355024,1163.6256317203845,844.9225306154392,537.9280309376263
230.8756350923279,1540.9255932284077,726.8672015071373,450.39803044193997
439.43696100756284,-513.7464820220798,1233.6199999286612,-216.97755195172635
-77.19907723517355,1280.8117077179588,1046.3774111787998,956.7151212810389
6.43627015659996,422.26418214334467,1137.5736398953593,-54.74707168228679
479.5747496823325,248.7607801762517,264.1031069876852,63.38035421347012
136.72807724610874,871.3535663589633,1138.6623990851863,-89.93200076683166
260.8491039281614,6.302805003463561,1107.083189598146,830.7524910764986
393.1456209767254,-156.4220513083896,130.26883445762644,237.86250025884726
-20.406484741673122,682.8499855728528,1837.2396428420243,194.9620388671234
-60.672534016538506,271.488524629122,626.1297189090185,111.82335155853548
489.19623089420014,372.28828801270777,874.8194436947177,-152.45423526821256
233.2703275810751,759.7283964884138,927.5969591800066,16.638911191290447
-80.62743867385228,-50.11663931687872,410.9116200872496,187.545043253743
201.57410082681076,559.4950854070701,1070.335555282136,460.6629837486924
-431.60770430270185,-41.16265719114972,1194.2665870846065,-562.1605145349806
402.34664555226516,1064.6105475658874,242.65027050389074,805.4604444874722
331.29464952536216,-214.4253221376963,1635.3723054128932,-256.26176255403834
347.06555307882,599.1871554039653,-242.50247242783144,493.23535687564544
347.06555307882,599.1871554039653,-242.50247242783144,493.23535687564544
-370.4128352711201,-257.5980133706959,1621.0243461115585,-301.2079444934776
45.04549792056275,349.1496838151271,915.150850268746,-172.91737710506777
37.57498895129518,-558.6643099768321,620.5969508885436,-828.0799571821098
-356.8713623920397,972.8799770392033,1001.6011705555823,546.5428811656908
489.7536830121646,-895.8214025537327,461.64837056038226,151.97889719922946
-185.62851319878558,833.5863859109593,1123.9848684346402,881.9361467315182
-1.8637921349488806,327.4737564134077,673.93535803837,-835.1488349260995
352.82323791076635,518.382006751698,794.4155442566977,997.7179105395435
752.4934316164969,-336.6904985315664,565.7006545369912,919.0762790036516
-667.6661934417467,528.111948171812,862.2072637329529,-128.84891492356383
-35.80987785662978,1237.6922563675953,813.39323475387,858.2630403862696
140.24474895426644,696.044530790576,967.2670418986737,1033.2239752314479
140.24474895426644,696.044530790576,967.2670418986737,1033.2239752314479
998.7093279586638,16.48844676670916,149.958386841989,-298.3962255292349
23.428268481773102,267.75150143929784,1636.1646193944512,848.6075337822699
211.50923327018867,311.34730056658236,1885.3945744142293,845.0248606417823
15.553029066711588,-408.2615313067346,-187.98660870813922,-429.32263848432467
98.75988361646375,-286.68699876370886,1202.5104764253101,-260.1817611450821
433.8478415426481,462.53939105772815,774.195838555532,387.2573360356686
844.0529806462157,740.9009449444877,79.33468899724687,14.631485768146206
-27.32610603326225,348.51707614355405,1601.872046734548,232.90002396378742
-95.35535957959635,266.61765406907784,507.93158770386856,-160.0011500592019
24.577953292692772,204.03196778570896,735.1464530723135,-122.99036942095131
-56.92595179243472,-203.18110245913164,-435.6804236402291,-576.3926239411893
-63.71315098216711,501.5394764397209,1201.284272418123,-0.7511917063170586
28.408044078184048,-19.827362679357748,2012.9458217251654,593.1612904826266
31.034279575448277,597.9620153417347,1511.945454567859,-194.71891033365193
538.2223694261618,-200.84960522651446,229.90156185003093,578.5348699041832
463.27459207747626,-432.0921218839957,332.98426522480236,131.12628523722117
-103.95738942789683,1038.8420995836432,386.09357444696883,77.93845101856152
130.8091221385734,-423.17891623169356,1582.9517512131947,156.76304054481406
852.6484834849873,922.6628649347776,550.1480698100911,211.84703535250674
852.6484834849873,922.6628649347776,550.1480698100911,211.84703535250674
-120.90018452743527,66.39904450591725,982.4303086187913,-443.5179586540328
352.22446174472003,430.0787590491168,822.2932756235114,527.4613831012831
-508.11422551224115,240.77475438875018,439.9209102277083,314.44473043754647
782.1201795068617,-52.11751091554868,1015.0818232717413,849.5611509447904
926.4281273656187,-139.20271443191993,1082.1778869289446,627.4477902703366
284.7835106760774,920.450181258539,423.3077929161278,379.19864839930545
-441.28532135226635,-175.639209024063,1097.6641700784103,-364.30688009080916
-588.1492053008503,792.035346382596,1199.1532406909116,-260.2364227181138
558.1303441550392,-351.9752923798627,840.6117417298917,340.11174060964623
558.1303441550392,-351.9752923798627,840.6117417298917,340.11174060964623
-636.7185952152597,1076.7029989493144,535.5825221527795,-483.82728443766035
-207.91678097865002,992.0920643068572,767.7682470281269,-640.5889491245895
-397.3149947075169,89.33448754997266,868.4365955312677,444.07971085912413
385.87310402399567,1199.3400796647863,684.2638807586093,185.4958776107179
618.1351774066432,-101.70524243819557,1136.318340199446,436.960167105585
-246.35421313858444,824.5159929448521,223.95575367941592,-322.1696732910638
562.1169196269091,-781.3380894662964,1130.9294721889273,72.98916794132151
266.13694106640475,249.6877366377912,1050.5202541829995,36.045007030480384
196.13011235933703,-291.4953898138427,577.8062991458025,-51.733232923806355
549.8379724383293,1134.2212286427255,1158.974393714873,604.2835259505232
405.28533192128106,528.1354560476974,814.9927235116411,1275.5639900938277
316.01097390588484,498.79860666980846,449.04153294009654,511.8155294231491
-138.5618508996132,161.42058003031002,739.6127652784245,-71.49592251796656
350.87705535113133,320.5967231539139,951.3284327406053,75.92161699054782
-579.205180017822,285.42655339239377,702.0785728575333,-130.52929487796195
-119.09852420354872,906.1548152170296,893.325198884927,-398.9769584063203
-189.9833216333414,-125.26920221165744,317.6488733039116,217.57399609895094
612.6177807461485,252.0987571787212,340.99862984202116,-448.2055547116709
515.6830576866978,-375.59712887645304,517.4729158747855,28.013182213016364
435.9907400358548,310.81876224210913,574.3173575726662,-198.99657638489342
414.15936279551755,698.055342777115,211.66347478808393,-110.97939967811406
278.3489941464966,-129.94221787514448,791.9971314518376,181.3372289447649
288.52884076746756,711.7822786140714,844.8234181930467,231.95282364788548
465.5832770960711,731.1069173684799,-23.281213585598493,-253.64678346125632
103.8842723131612,373.66843347909384,605.7774200679065,-783.1809062949712
306.846737678081,2.1651304304704126,819.3864199794709,1262.2392911287084
-462.86877080471254,-432.4102188769057,332.7019477937862,261.17263225132467
392.4143984916333,1034.029637976245,868.8543371975971,-358.5998160572192
918.5181374077366,868.9105426192003,1138.990759093149,231.99202810864983
770.3359793139799,618.0660970124121,567.5189435918057,-274.88350938530544
-36.98892444227681,-370.35507698941,1290.7793241565855,753.2141784096605
479.41210769500066,1736.9730576932077,1018.6410315697628,339.0069895631465
-766.9445414725818,-998.3923191463198,1054.3258706328022,-234.8332172051763
-320.05012086161423,-135.83163382817838,1239.2630193444302,-403.3730536053894
516.8916975529087,647.7283771489656,13.875057040775403,238.47742272548214
542.8065534034781,667.8378207452743,-103.39145200141088,340.13820978668696
884.3983998470526,-601.0181655079405,698.0921427134618,52.62045763996744
1364.6993517681208,-583.6949472553836,1068.269884785675,170.50964529581677
1074.6439046424018,-164.04804199431646,707.2175965878419,66.3223483793581
920.3524080786764,-494.7409982288631,612.6606276989086,239.86067814395096
-373.00895773575917,181.8036199634288,498.4252138629364,-585.3520809036722
265.4569198462512,34.98641296062256,1300.3749832126684,291.7929699688751
464.4656044362349,573.2518998530184,747.524394081965,381.4073112760938
794.4949299647843,660.3689792745263,505.22116027122183,705.8588422500404
458.3884832342467,165.10638770090873,797.5509491836666,742.8896970524605
9.92126665514553,345.81756558846837,1033.7971996097992,-106.42609260207598
337.16266142339254,1174.8780363917783,743.4397524430617,100.51327499297537
435.8147699784238,116.24640837660559,1073.492611443897,74.1017929185299
314.0061031201575,711.9365568566948,842.6046158075316,1028.0149798290424
650.6009932700929,-34.56065446757958,969.9293457401942,-243.69523673416052
-88.87646395891898,572.5204791803314,583.6677227466246,97.83482650936588
169.28014143997012,-349.44671195046686,1188.724102538758,-132.35202883300792
258.56976706052865,713.3252643916783,745.3016711839462,286.42220745206066
578.2176168586595,948.3712247198641,1120.5611386596127,99.91309396537974
-148.75762537096216,-67.2827963052572,839.9218567205166,588.7252103747196
833.3162243700057,694.3705937584452,881.2596848383636,116.34003848353586
129.1647399742883,289.9369613234387,1356.0421794455629,-308.0003333569511
81.49530320798868,202.98591383129542,608.0001632657617,16.175369249753487
81.49530320798868,202.98591383129542,608.0001632657617,16.175369249753487
69.52469298192182,434.5489728602522,1013.0790186970862,132.99347438139137
956.9351584820549,951.1964686216486,906.2190362612312,226.9884425739856
-144.58449702156653,150.71344151447295,956.2535486252526,43.963047198876666
-312.5411607769811,546.283712742766,951.9228203031885,-400.42882975625037
128.51686122658202,622.1874379069743,1262.3512950076188,945.9924116784825
128.51686122658202,622.1874379069743,1262.3512950076188,945.9924116784825
848.8154637979941,-26.65214747577579,893.845560909503,155.53899133104846
-222.0758755170678,1008.6422921889948,908.71431972511,-301.6323464961098
408.2768599742889,83.8160014390379,-231.2581162216352,-546.4585497195055
395.0003041550326,-267.2551888578027,299.94490721116824,-360.8620842547205
274.33772926322183,45.7870258192828,921.4926193246908,-336.0070116575838
159.38647845525924,160.19646570371648,711.2303384054916,410.08717001758083
491.0543639822962,661.9889121757201,1053.1443017642978,135.06931948612535
137.4085448437736,245.33101476719162,511.73865395126546,376.88501949888473
-533.9745739296404,1199.7166713161505,875.8176626437983,-39.45546663949
-354.21008923137475,1152.542130921535,150.04518903199164,-105.25511716830249
-567.4717523655128,65.20897261655477,555.3971565040274,300.0229163762921
762.9188714456554,453.47519431515286,1007.6701473372823,179.5646342080869
546.2778584719208,397.7755747774202,1056.3032751525766,188.97415679387075
-252.95157580426542,790.919499636673,1110.5514000709472,503.586239535232
224.697515686398,753.4016942266945,315.1249127747305,-37.50647700452251
218.00983908050296,-237.0738907518044,1153.7952827150784,692.2167748652099
218.00983908050296,-237.0738907518044,1153.7952827150784,692.2167748652099
-92.43712953029922,-143.5893784140007,1626.2421928143629,133.95904560329507
283.0647827770426,144.5147963656138,360.4524554496156,-216.89487928249693
652.8957480419484,658.1826004891133,431.63868515066684,-394.5879591846177
242.2383259207345,518.0580613092307,1640.4508829144584,219.65640132341048
604.7455076548231,235.38677005440312,-60.739235695733214,515.6463242311751
-117.46341148567114,77.88495735331253,159.5475482151346,-762.3697388574767
-231.49018248938745,783.6501270365176,282.2360309413934,-43.03536858175062
878.8152608382882,-103.10021964376699,1418.338124834835,777.8481460932298
1059.0782341709864,21.83098455696812,1314.979639867464,330.2431239027964
-434.51545367494293,995.9818693912823,-11.246017614894185,-250.82778549800142
801.3170994690003,261.3179418479597,387.5106923836543,536.1997979958584
1003.4018223466253,446.73376861545694,426.1666944209374,420.2996949424611
50.66160889839807,692.9441578928704,1132.6113834341288,691.0267704395499
66.86217117892879,-288.54135898683063,289.95018665441984,-242.20101510786992
-507.13423932769433,184.71312957782519,1138.0633973821086,-626.3182055532386
1059.0656496195925,479.7414530668581,504.88632807615795,1085.8798810092283
-127.00457204479869,392.13369553418306,1562.629340415214,-14.330936131118733
866.3492034420904,368.85465297880904,707.9524602425032,743.0671987616182
285.1027452300353,-131.37732857016664,230.0397542771652,-297.4141599851144
697.7523902171954,465.54131771922056,1041.7822343354192,744.4484438291048
-138.1237626880819,-62.24377681845874,317.4767765426613,366.7067971713056
61.65189095112086,-33.149736705617684,1119.8029016849437,-1057.4959952835397
-83.27304053017971,1596.5870797814164,1070.617022154158,1833.5058906985053
39.318331688235446,1251.0713155706135,1201.6444271981195,422.45167179833015
762.470548868494,340.7521517890983,346.4918529968046,80.89143892905042
989.485905137388,635.4266366007948,196.07749802741907,407.0543083401775
1063.6989900831923,57.45881121210807,917.0671613328968,960.5197605312194
104.28198486472036,304.9943058190504,123.22287816605406,-360.66176391154477
73.21472870122034,380.722518181558,1174.6684144408382,-25.025864656535987
718.6839580408441,213.9195793037934,73.38466193370664,514.1078293310327
-330.64508694622873,487.6566627108309,428.3391971458303,80.30099166197414
604.061190812006,-124.94378114819295,1087.1515104194455,927.0573404672286
28.990832624452253,680.84471528404,638.4535050244075,2.721212612931197
362.9366459356193,92.20934296343569,828.7871790684339,181.6553163426944
141.51479144180607,66.89207950209868,765.8960519630011,-63.60462004674061
603.2003817154442,798.577054807854,1359.8846721202042,955.0316853436325
622.3904063694999,728.2040912459559,878.5277242392317,504.40385382082184
606.1274368658642,-217.65144469565158,1152.054150404971,478.7350050429362
1289.9314431284186,921.8226170230419,87.05253376588962,909.5480283119132
-191.91895672118915,264.3249004727269,990.6683314426617,137.14049212390478
384.96130521449726,478.79307949553345,1216.5233194981893,223.6787057126207
-19.131691672551852,-237.63138764074208,499.0278594473131,-172.97777647505055
593.1467088244714,-1205.0027209863413,980.8215015868323,-215.84700676824286
969.7766066751064,-78.58514438769498,721.6806122157321,293.5815557528263
650.5346567191801,-257.99220646701417,621.004984183961,441.8450052748724
-70.7063552934332,445.11247050980603,742.9908674012274,-298.240867258549
-114.31958075897639,388.23869300063006,677.5141038378429,-32.275269946370486
791.657335430229,590.8336963975464,436.40224352710106,657.0946025067997
-249.13012461043309,113.43341750380694,1117.6502181277247,-487.5329913197369
246.16361110181498,540.8279442002299,1248.6915202097273,296.41932490451927
299.96496452297697,114.19654584849263,620.1585324324784,409.68783033571503
665.8516654281865,329.4716263520037,1333.9679171383473,211.51306837904616
316.15941155188807,366.5283271338043,1050.7848250096215,654.308190862047
758.2780887745191,1097.3328809661434,587.9799108992502,854.5825137433794
622.8113607030756,811.1193359306822,743.7796649358877,833.3619617872411
858.7437369651774,757.9700938283593,1235.4600380021006,1006.6998821404181
149.87389947935696,472.46537246877926,602.3295201569847,-568.0038079878645
697.241867775845,894.5240600864129,944.4350257241869,222.3642537978988
-114.61129117828011,347.022350109389,577.7640208911619,448.9764558901062
-420.91698691812354,749.4564168672255,305.898964579868,858.153203082164
-101.48694438091303,590.63021592989,721.1123568273752,492.15840510451795
1030.4806407654908,93.9736378224984,377.9844392529384,-63.05379711008369
-406.4351119793594,1363.9585721119838,1433.9351609476744,-647.4499392332051
117.27299161084426,1090.7990270240032,1181.0827351138919,-603.2957206242066
568.0580235950754,1295.8364465812483,806.1752062453165,-453.6212837135947
524.5487466885172,548.4894867568544,1317.2885040022743,-493.43748597750255
-419.85317472416074,-54.67643197188852,806.5901669292707,592.8822276961058
456.2025995108044,275.00868264237,1002.0017807864446,-866.8074061721032
-52.64509481986431,521.6599386539099,534.1528566059812,-611.3313733599177
