Oil level_t_4,Oil level_t_5,Oil level_t_3
18.658616996788567,1253.8068111593304,174.97699708419256
543.9398551408789,926.1816699939807,683.0271196632136
713.1029117713854,985.3795051464593,228.98204220581908
1047.6089728140707,1442.6558175995015,1546.8986899258903
33.329361747802295,1087.783487918936,-261.85557411227603
-336.2790036175804,354.2200922499518,-421.45823435147804
-106.92219856027413,723.7720693115966,-399.6038310089184
142.72408756705454,429.04952385916255,412.9852493275873
458.29244957095113,1598.152207537502,246.89873868615672
826.3144484555464,-67.59732123209437,632.344176252338
-118.26945047640947,1703.9535874308513,719.8228454879488
1039.311974815765,673.4020120372423,340.54686318872865
192.3632936848129,810.4578471212245,479.63146042499756
1071.807040652836,1219.707663118511,865.9787375560775
208.41861281225576,838.4300315965552,-242.5417288460858
840.7340521485993,549.7662665013166,893.9433275459604
-12.04733357547775,186.65233010569744,489.4653456091416
780.3498853822539,1725.355637277868,179.38408627732588
878.8495538765085,557.5410929124771,573.3829641470948
976.0792222178931,725.996367548604,513.169617148174
-459.4104018910773,1268.7239468104385,192.97172175402
-245.06521360759618,1118.8219145478581,64.19558130762334
1031.30764744549,871.2691003170411,685.3083350761375
1036.8390455092274,797.6566534584173,848.0569537815281
394.5291642404911,505.59328366291714,14.267913100260444
1141.8165752317987,695.5199316843776,628.3753021363112
-399.96719087729093,618.6452224074117,-226.8071660196328
296.71093638820537,1454.806580407037,344.18519331352246
754.7604689473563,1927.7001055868482,1275.5754351866608
-98.62619902359756,908.7346675356509,-658.3802683088661
289.82897289935954,310.0812535292823,538.264284262663
42.0187521319761,1353.7495709066848,-225.86174845113607
395.8099618877508,120.46098632932944,500.2119651542925
471.1202587320383,366.26524286451803,-472.8452212361593
-649.6055262314665,925.2769351116792,52.988190951064325
449.3384539284417,834.7481204180982,-195.9731310484443
255.2737235432313,773.5058616748852,122.53466722861202
1256.7708627992529,1653.874822710773,696.7755009633244
147.0663224409875,308.1650076121963,-841.2180712625338
919.0712563730057,1879.1895948210233,797.6202126148178
1287.2455226199595,1455.5658668872536,1254.6695047774463
368.59510489402373,434.63999573551223,379.1015176581325
480.84385905599856,1102.1430449211118,156.77066580946234
447.33868104525396,408.89923489858984,503.98492542099723
229.20800308014057,178.81962046951145,-477.26846465246683
157.9449106152772,102.77162117258047,133.39570104993356
441.2372783547008,1339.7498874635148,506.1273917484598
615.7496459507814,493.0036226300639,-479.653229883162
534.396226241577,719.7078020418707,806.173105785234
-477.22698027477094,985.899395616794,-755.3241075727981
1081.3083387722684,420.568374938687,791.675894982737
698.8108029758671,-169.12025306556126,477.1057302409963
-141.90502730230685,1177.4161096971368,289.75765698329286
255.50117413808687,219.9469322721504,-242.19886357145015
762.9786079985926,1005.8006238569544,695.8053503889208
-583.8793495615442,376.8033671797166,-663.2380475941666
608.933731143438,233.97587140946175,-641.6905404932495
-963.3551240003185,249.29777680008775,-414.1413779826278
-564.1597812956718,416.47713749110216,-449.77171739501375
-543.0535799770666,546.57756816553,-356.295816646935
-246.90467028847445,381.15408750892686,-620.8176905646553
221.63568319446236,365.8582108167062,-58.34246477524243
426.8112899377951,1150.7319608103455,507.6846423659786
426.8112899377951,1150.7319608103455,507.6846423659786
716.6220753297755,1210.3652551845569,-38.069754800533985
409.43426928986923,713.8171010499393,131.53142710941955
1745.5643793844727,-234.39895286195946,996.0003350005101
1344.6254818042141,170.82903917527324,692.5596099573503
-144.4173689917484,680.4231328894932,-317.7104055828707
433.3955210040077,884.5613989658375,425.5669489624392
1243.2887684580032,-40.83428601640105,341.18710168110516
688.3237005283601,35.003328062605576,571.9357239452768
717.1868730181579,1361.5501870074966,315.00988774797185
-134.00009945284955,1286.4668385043851,-228.10595062336876
-343.70415555520833,978.0987276520641,53.69845767891235
-148.74456962898486,724.0570213828356,-76.37424668993549
495.9684525211652,78.83392705519441,285.3618584036014
298.7395101027728,868.7310320857039,400.09563540408857
471.37240606341095,787.6413516979658,-234.52721665609937
305.2502366164235,962.506621307361,-1053.0696553372086
163.67528862326617,715.4038250666588,-891.6366897972225
-319.6564153449205,298.2522026810059,294.2263744506778
113.22655855943736,635.570605024751,202.41879571792634
695.1794050093728,1171.1873367782969,700.3604825684383
86.67344945938453,636.136943038252,-155.74550287715294
602.0961548775745,681.5249590292169,611.0844399670372
214.17002568018557,613.3301776485414,295.21337236102363
436.8761456722858,999.072196493998,189.4708914253059
958.2344793600773,1128.7074795887343,12.141039547742139
1096.1857373001035,671.1448894824306,-156.09774146994553
414.66321297931927,670.6482997854521,1050.950798688689
1247.4948818372982,760.7754535372385,201.28188779885477
1110.5821511170154,544.9329435205078,551.8921144045722
253.49866131507895,983.8548110189877,414.70755632912886
326.3385546292261,785.31304750493,89.02577138949724
255.2401601651241,1229.2395445756608,404.4630149404553
237.7053371384281,1216.9313818288447,645.6865707560501
1298.8176466795255,877.189397947367,542.6291495659145
-507.0613805034768,726.7685601541561,144.0652424997021
1408.6765181991027,1161.6132933843946,605.1302910579041
512.3870817793625,560.9489588221882,642.0382775561666
200.82032232166358,957.6995663509451,-142.70079570754245
200.82032232166358,957.6995663509451,-142.70079570754245
107.39098325998165,357.9745344432313,162.30034273250055
61.428156243203894,798.4490475051921,139.34616901930184
96.2654596778963,496.5605824389422,897.293856050479
512.5392577786592,566.680349617665,-790.3059341360554
590.7241507146482,-245.31033457081924,316.722711705979
1056.1506947651321,974.0464612675054,134.54709718045413
396.18952994355504,1106.480965311808,615.7783612023076
-457.1525895359034,-149.8070527829205,-346.95020226902216
-417.61080111626353,-395.7708055128189,-358.5973698609278
1282.975785507551,688.8969869666769,781.7601813051042
-226.39251822851384,790.0969639143037,46.266163706025964
1384.4236173294935,524.0943470322857,606.01071793045
1167.1617030648952,1194.7611787896283,586.5041828863932
1201.93974249801,905.3898206941459,420.6765540490994
-550.1060653893776,593.3570325710557,-56.01021799721774
390.7913297499581,331.38346418638724,532.1076778911043
-181.19746909530272,684.216505930505,1052.8364863272857
139.2342083067722,382.77600812854564,275.19431360891565
60.96540597777664,558.97907399371,509.12549257399246
-99.59124906526023,664.9604171827028,668.2685183335436
172.69492554544559,448.08279295473284,117.80462105520905
-144.93163854066438,1224.4633287642318,-191.28460399642682
857.6676379847668,349.6741799724751,588.9532867440353
612.4896302899002,-61.66581067615124,-139.21647323706213
114.76667667242975,965.2341476121572,277.350771090339
326.30526536972445,715.5304067808742,89.66657282616313
-354.8093390317357,1631.7606683173572,256.81719164849216
-654.1093187565899,489.8062011672673,-1027.4769259511663
-814.5246895637251,477.68551146757534,-882.4711724679082
-625.7038239901735,622.1979989767709,-511.01496247768017
-18.13485631575088,237.7541236155513,-79.9762175451225
160.42972509170613,8.477223682414689,34.164426601017155
737.2611075432312,1380.0023201937106,593.5574667205836
679.1227225129234,696.7613264202377,876.054987264242
455.6926657695487,588.6730531909573,-253.85119796383935
-43.462736049186674,234.95507912003941,111.89201847695205
763.4132651453328,501.4499155092981,-317.7854908458853
-166.4179195208311,658.7562890717442,676.1817762332029
127.52703368344709,692.5440731150894,283.18430140971384
71.28582557805112,712.9817112647868,272.9446972894886
-43.68531357537117,439.29648728791346,544.5223726413185
-56.475348167745196,674.0212648910447,76.58285931809633
425.2720441887576,686.6522839781011,645.0185697668676
425.2720441887576,686.6522839781011,645.0185697668676
31.594656773644687,872.4932387327823,222.75862698430225
263.6159830049395,956.027461516876,119.6822784607404
49.89368538035589,1045.3605740038815,1111.0704955495662
778.9958486193849,304.3224121680447,-484.05727900556474
430.31660010993335,266.9520331935769,-209.72290900462303
-316.76958169807585,813.7886723763768,309.4516863557826
553.8842421112881,954.2634639964256,-137.21145998696076
624.4230157764714,1415.0061080620067,-598.1382789442059
156.54567017816714,159.939574936545,1051.4065466832424
170.38153489690262,1060.4047649393053,358.1387918117873
959.3990395843919,1464.274981740434,6.727567464361982
912.7627166907897,1507.0120047215771,382.5848427523286
291.15530216239335,752.7146101288288,969.9784108891632
303.14536207621495,702.414617609845,111.87810924622951
748.4895448973547,688.3413814682233,667.8914544579802
582.1862376642187,1400.288952707655,225.24397707401283
308.5846209018975,1103.1296988802055,868.1984090901269
357.6191306134134,-154.85129749509326,78.78956577811294
-931.8792580892607,473.2108900031451,-1411.8271612028684
1723.4127419706706,1063.3360503602014,1003.1219085377562
1313.8281968011654,1186.568134576167,763.414682658793
1320.3453094762997,539.1369257749691,781.2046169586126
245.37408913289272,360.51209244804204,-530.9987817330268
284.963293511698,214.17866046964423,-186.49415932969072
-95.95172038357072,779.0866974239841,-113.56427606283683
224.44938011998696,1014.2974678365504,171.76697537033635
-241.14500920714883,882.988689114019,-476.23549755408146
441.5691678410856,312.0173396618582,317.26896152412553
-31.216293662058533,965.3864921631202,-495.79459314723806
-630.9658766072463,394.0474069709908,-313.4525224603128
-438.06873835298575,571.470099000953,-421.14617168744473
1179.5562281783464,1173.0118382942073,955.4159736657007
228.56523412466146,1407.7351884603866,767.2100426081167
564.5124904363222,1344.3540251135262,149.17244619839573
-509.7521796218662,1211.6662589832754,237.09965777369814
856.6047568076822,74.31201715954421,-165.84605667232904
-114.18086614214779,408.6366755255351,225.8232400448046
1364.5715601280358,358.7015102506374,306.5342733176787
-207.74936707017264,498.4841814654535,258.28225312261156
-207.74936707017264,498.4841814654535,258.28225312261156
-21.213696328605266,369.24252121501013,91.18155087694186
-341.7522364129661,743.5018628492226,-7.59397575040731
742.7543022699182,628.8235358483649,491.84918845702
373.52410695839546,672.9410565068615,235.18560775664395
373.88247500660736,944.5840537187405,352.4917864937294
540.8295189696557,760.4744600889069,513.3917456743463
202.4890020077097,832.6564027061385,-90.230062079388
334.34841492839206,1015.2535655932139,474.13658198947815
762.8791990868322,859.8477237743771,206.92110964277242
762.8791990868322,859.8477237743771,206.92110964277242
372.9991851527555,958.9299345676889,243.1397965838372
522.3595979703853,565.8326343812155,292.72810786160954
6.2123123604951935,754.8449536708499,-476.82987898668796
199.57475600411556,636.3539767301081,-318.65458917697134
553.846732364488,1008.5503803828354,36.05879261986246
727.2052781953824,-223.09850369173893,452.2660943245464
727.2052781953824,-223.09850369173893,452.2660943245464
-281.15365897414335,1675.6886116898697,175.26066602289336
866.7657231269711,242.84254805356215,335.47531844089235
702.7290292320023,379.92861113720494,510.46919535987456
492.35687995272247,1288.4447435080551,363.17867584295965
551.2387447069584,1063.9007250440513,711.2091162024094
39.878747468516565,457.1509345595924,-422.87562872917215
-331.70120053771507,669.2301740105981,-561.755582721732
131.29232841252337,851.0565936518129,317.49195379233754
633.8747725043181,1097.3416017158925,572.5872312796722
606.1783057399402,750.839125703636,400.4988020159201
74.23786314114426,883.1717092808417,178.8980942930671
917.6797506460558,379.6587813809513,401.79546302465764
148.211651397155,1131.161695509339,437.87942455598636
148.211651397155,1131.161695509339,437.87942455598636
171.02966182742668,373.0375558228436,-371.5051947636468
313.1662702004875,1162.0775805240787,1175.7578206154449
617.8078710371863,128.90097954690833,-563.3930523037086
407.6351314022016,854.8288994976494,969.712710703835
14.538244526860296,548.7276251895304,-302.0756640578557
-12.902769824117655,903.9574098827167,144.01618778560328
-53.01169529231919,165.8421694978906,135.48355220667543
758.5876863025277,1147.7277094643562,261.835292509223
264.4542939137468,326.3297316674232,331.4267298693788
259.113006987303,1096.3835703390653,261.63266758178463
-66.2659247948728,720.6244954280808,-151.64444493139933
622.9106678416704,800.8043555223118,270.1412182100754
106.8715353861761,908.1973847208226,430.9397784852197
106.8715353861761,908.1973847208226,430.9397784852197
-399.23527113754284,1549.1578357571602,591.032419682948
473.12706201127975,827.5630918873492,256.42188650398987
87.15874240120252,869.1973338098226,57.178494960173566
30.205906978158083,511.8537643734077,-257.5395633788385
-535.3757166508746,134.33057125245028,-538.869642588661
-364.237122308158,34.43844409277888,-589.8827663770633
1241.6387432283063,473.3798954836771,549.6794302636611
-780.6193569656923,951.7475622327381,37.503880033311134
852.5344325546293,579.7621922414846,-680.4308954807109
-29.86840177836109,544.2728367414915,-455.9353281155852
1010.8568852932099,1125.729708945097,387.15570422797276
431.96744129184196,1082.5113679086687,170.94588985864016
754.3979302398662,751.6471333853327,30.30216428409358
331.4843400803623,1166.964072996924,731.5258240158572
472.02552102153226,727.9422829828623,158.4197916692341
372.9782713110702,171.15992470531486,-15.46399475046843
572.0695005190522,1231.7293973506175,625.3257068729015
87.66602354942181,413.17284334677106,8.23301273157955
239.9508831781061,277.4491088086854,213.67813763905977
598.312101486973,909.9913944506673,72.31538229075161
487.0886010514356,723.3200052538357,93.78976685887073
782.2998844751293,1117.6725461499136,896.3404439210925
782.2998844751293,1117.6725461499136,896.3404439210925
810.3261223467109,1095.6153187856505,777.5891792378403
152.92093396749817,884.584328569114,71.2309212608916
81.29546782040909,821.3917886480801,-152.30955717577382
776.4098555709822,954.8998810129679,798.7925300034509
822.3797747617501,118.19282959730197,903.0929493511265
-695.4746328276907,990.4967276611741,-1163.6747524836564
410.41707878775054,1073.6839045528639,974.950801627366
-134.4158630050659,631.2271484700327,-535.8654532167668
-338.1925918680613,442.6329165109885,-173.4960690688081
-109.19694501701929,1269.7145929712049,650.5344509723742
965.2118316821438,1094.3248562732388,584.5106796936127
411.7631073319102,1008.7687521912139,206.95481455182517
667.4827007054909,1446.5947470722526,62.332649551014526
10.788097838371641,187.17295663549214,135.21557470384016
154.67315503951718,1062.4828935607864,100.80354160256104
749.0425848722987,745.6110885913549,672.470340773816
749.0425848722987,745.6110885913549,672.470340773816
360.82224772921444,640.1970855799686,282.5711497521433
619.2582711269304,716.2208690406118,220.12091174913587
136.78870458211995,950.4699395141853,436.7359634818994
291.3919631852923,524.3919410942717,440.72164200644994
1177.6415518359354,607.9125031549527,453.6079067999766
-230.8468970557226,1018.1074293802383,-369.44867351487113
-945.1794428520989,805.2069582941381,-206.29419570334423
312.3370274889859,1309.3818488077043,-69.04215826062789
192.7175069003703,-12.278426265796497,179.36320205823034
443.4672146446791,1290.024677543569,284.5432779879882
443.4672146446791,1290.024677543569,284.5432779879882
819.562003541291,733.5258990777432,638.009584173067
-528.2398293963123,1574.5357404526192,59.82155329230591
-2.463691627301273,654.2732227728217,-230.98873459637076
681.5492247347954,871.3594632477132,758.8074839163629
51.25512964061761,751.9093463173338,202.4463797134526
362.246201401208,460.6013047629826,412.5328978781262
-246.9181055545592,325.79748529748474,-38.97898568099532
-416.4284975149156,248.70723601704168,-196.45531716411796
1596.2256443907397,891.7567259561241,886.7055876006252
1366.9722578096876,1177.44707423163,1067.7787758000313
1069.0378038342903,1249.0226566332633,733.5500661528035
1069.0378038342903,1249.0226566332633,733.5500661528035
792.7502803370389,920.6934206695933,677.9510832744927
549.5976070193439,334.8445775983633,103.98842325010102
55.122132777081276,210.7937041249155,-236.86686214896812
543.785293879368,1454.525914541859,1053.3681440578962
859.7883786971101,1071.0600403610272,650.4937214390833
138.917284171865,360.5297631772837,120.1061991953244
-25.128035309247906,43.90867013155894,-877.2346757902312
-246.52212140739306,-215.30315941876643,-737.3181022535541
717.4705242566057,626.9459785156814,318.30432793639204
208.46782968445257,202.0676527270599,732.770016673553
684.3401378918686,287.2508988018874,489.9431201293804
-252.16428858127614,1695.192463981523,13.718244349905092
220.64947214621418,1610.845824063088,859.7262088017781
65.69482688179903,997.0775133339241,-0.7497264143331677
858.5085552549583,859.8614473054306,97.84000149121553
334.46186402522426,1063.9481150455763,205.48195929556414
829.6172148626026,774.3257659627654,334.1112118118539
37.62123198812958,1402.0093813861017,644.1396622861776
37.62123198812958,1402.0093813861017,644.1396622861776
667.4028467132027,1650.5813200641983,-41.1570300740766
514.4297719884322,339.32985043524127,609.0125649012217
712.156208408018,409.96773332408753,651.9450750289622
-326.4457307490917,890.5964164355978,-333.8379933127266
-163.9601706173086,958.0723110199542,-465.14490358148856
1472.4160883823133,33.09991146634039,1302.4501715207662
1839.4630775344708,144.00007149497276,1526.6862770369346
-973.536438992795,1571.9672904509357,-1115.1394141139858
-747.0603124450294,1145.0245150712549,-547.4203575865189
-69.65700730351989,1106.9171330472132,129.74082518038108
308.56839638442136,1106.3796558046965,173.18061221066125
284.0090773329466,1316.0061237428727,676.1994020293548
1220.8435813358544,257.74594834316486,1103.2939274951361
-430.4813381222365,1480.0647445519298,1.6458331684528957
1169.107815523302,120.10659543573786,198.1366555202459
-749.2253676574679,1214.9085631910839,-171.47690059053278
751.9167093442755,434.956686336099,179.9120535806395
367.31857602883485,1266.9286588674026,-689.8188928064758
456.7681517808853,886.6012771804035,324.56606446375395
32.30734287771804,1229.1043347635043,107.99615177515625
409.3154345806352,990.372943015855,426.3153023654994
642.3782191498901,801.9648633510582,521.89816386735
280.25816727287713,1194.251252979864,293.21058150427854
333.4456810804337,1359.8904611266062,237.53707239394697
882.7483430632949,692.3353027999455,312.8194865446653
415.74784820206935,1389.8482823157963,804.880378191879
438.2127361586505,1060.0390679987265,240.81342155316125
1047.717910756595,1048.0742957341265,1214.405537945563
-530.74511365653,512.7548363159082,-139.1810996422987
-316.36897473239503,532.6616282018996,-165.9695110786
345.91838732678,1074.9023878210162,184.45579053742193
569.5250446124569,777.0273391249755,803.302706021162
-214.80890429189822,558.2347116178341,-509.05208821859765
731.9834857990191,1002.1123506838135,-122.5104427443805
313.19481191922614,752.0095786978864,850.8523989922869
932.873701771981,1024.705168676985,121.19203569831089
212.6131785085825,876.4695038994466,974.6330767410759
1070.0176763987079,425.1292669014462,-64.27314828307408
1070.0176763987079,425.1292669014462,-64.27314828307408
1448.9909574415328,317.0783764381672,-49.65784408628962
917.2593764778962,55.44206235529606,343.1315890249879
250.2960797123369,1002.3454589748401,-303.23721256498993
754.2156600419869,680.3550198251093,485.91089443750354
349.9670574367532,628.1506083390562,54.38101961110851
-323.27360397639177,430.29224112820503,600.0247005065762
251.27317101204676,496.2681475443349,117.0057572348378
485.6490332763507,1422.1332501156262,682.3548681996766
109.49456998156043,82.22549646335807,-595.1078521196032
-218.42147070146572,584.5719403704086,-169.67887102373447
322.4211995755946,742.9548632469241,-127.69177203386482
10.45406811651958,559.8365744432455,418.6600875023784
706.1876249558732,1261.7691353613918,346.3572594652186
706.1876249558732,1261.7691353613918,346.3572594652186
374.06847129355356,658.9107335905555,921.5691089010838
1038.251071194888,1096.573066877003,337.9612434597275
2.0779114615057637,636.3132018031555,-429.01946155421876
501.71305397679043,803.1307440928923,161.17403673245207
501.71305397679043,803.1307440928923,161.17403673245207
250.44783948678804,804.6848543625674,629.3868310913152
-193.4291787480459,376.9390301790492,-114.57337525315086
639.4747013769772,839.5195886025099,420.24012513464857
639.4747013769772,839.5195886025099,420.24012513464857
59.534814201730114,818.740438523753,682.9441383367265
525.299380756036,1612.522028846879,352.4352537473185
61.58059668272965,-160.04072811053425,13.371585193977182
1006.2507586359603,791.8243400489778,138.1339602986152
604.2968644682019,476.0134696753313,600.0442208892875
521.6500759383247,605.8843921248052,590.6207629170219
712.4896149516751,752.5171632698175,289.9695131044294
368.8271161656437,968.7879761844928,246.74006841836848
-284.6076691449482,853.6939973051926,-118.75976980864303
480.53719309663654,926.8333154103142,321.08531874547526
-78.93264522951938,1108.7002833702122,260.84814065432255
515.2808608857968,722.0304251975181,620.2471873012034
56.782383281213015,699.6263021415651,-54.76641389774349
427.2893434005598,650.2888766668856,-72.04957759301311
380.6028753999768,336.2043572196171,382.1116065102078
380.6028753999768,336.2043572196171,382.1116065102078
-98.72478844395312,135.7539234452786,-987.3259131121674
1021.1607883918215,1759.4926031677041,929.6421963000573
510.2835797751792,482.3724053247387,-33.60931838854924
-57.25255250683398,219.41414323763908,-208.19020588331946
586.3632747981217,447.1070593922176,-99.84968824937141
744.7356301096302,889.9754996327049,16.652531036090053
631.0962744082833,974.1984028034121,-276.0436948792043
860.6863551922067,561.511705793971,-54.99421935656386
-238.22398199684602,891.9070589659788,-342.4635755629405
516.2212853877096,262.6739614853302,127.98654494102777
-58.748948502866085,1163.8630573427179,348.1650297375337
830.1529042258962,396.50467919545287,242.7407588658936
308.6876421671593,1255.1948509463803,368.7270079726975
1115.7474229722288,1072.1920874492348,581.4452081256167
-294.5904104782402,562.7188846390559,382.3717032255464
831.7232297260787,407.71675602643154,-414.3999008653625
413.5053479197406,218.26705044525193,-291.2390948276123
240.4689284014504,1344.332322260204,696.8280889267594
321.17257676074405,1660.6145096915375,1351.7546231160477
199.66364373476358,254.6818477758361,-814.4660003046149
-106.6337721213851,107.24778339258643,-477.8481846629874
113.79270246797796,46.92254374366316,-691.2875563011178
113.79270246797796,46.92254374366316,-691.2875563011178
906.840329980533,1623.697538430497,493.64820406698016
391.8840380836136,141.59864646843982,685.1363502977248
817.8163909103853,447.89087605053345,1270.1468623303665
-195.18829578462447,2056.8872265929454,-183.9684337695678
264.0921979748318,1813.152447546475,-176.89888764326338
259.0472983385752,1202.253447131212,-47.06055026188503
-326.7946769255778,105.77584998769191,-134.11651438117534
-12.53665359843393,16.021236894320694,-344.7625405398381
-12.53665359843393,16.021236894320694,-344.7625405398381
691.7415596872858,824.7979280610199,299.74088061456945
339.01434899478795,546.8247753656352,88.8618959821606
68.52207212267643,1063.4137411806857,440.7238119409698
68.52207212267643,1063.4137411806857,440.7238119409698
793.380646608289,1021.642935880241,418.7371434940708
793.380646608289,1021.642935880241,418.7371434940708
374.9441768022442,550.5954720429179,332.7795038765564
-446.2064214375243,1282.7562505453552,-281.02044967702886
-630.037745743362,288.38852277470266,-868.4160161120279
458.3056141447018,772.0809868183119,318.458745893799
443.7590270283257,756.9556763966856,896.7934990957568
557.3281018501726,702.8092849834356,-201.77842247750846
565.1463563135023,1388.913977514435,188.25098433178277
452.5321226065065,317.73238880579845,740.9095846367268
299.1895358729935,398.8880375096522,573.1532455873444
167.4458446429377,329.82369508782233,829.2826696141544
319.14370459561883,1055.3952277333156,-735.4348418344798
-806.8883436313006,847.6693167620883,397.9285114559384
287.0733719456573,1273.6956761388703,247.00472081360303
228.0521355949902,443.6412336710864,236.74959634836546
531.9495391931835,851.560059835533,114.29283302947145
1126.7616112118762,240.04234700103677,67.72320334629143
945.5580625422292,826.1541308781298,-16.76960389539896
-200.6746722693331,1157.9110682914345,643.2963894647767
394.17130376887735,1762.2104760034426,1193.7698935941298
758.8610520887519,1891.0018301087302,982.3465153400266
-88.69996529517721,1293.6320058962342,392.5413080489905
234.9401691367658,1423.5286573329936,444.0699583556998
-434.53318702893347,1003.0201508766478,-118.02967814890275
357.4645412551567,1216.0947247941147,348.27126355294644
418.79243009426364,317.73206705123573,16.8812911518271
682.1525300822025,1032.3126260431036,-59.24391726767088
-44.47029326623422,651.6937734514271,805.6937074338056
343.45074143017916,618.7923273027342,505.74589696097865
510.872970328734,1674.643813723637,571.2933330710566
-701.5776290351959,516.969479466081,-372.0463844170537
785.9565201309532,1324.8661519419602,1264.377155641555
745.9356376305648,569.032021052279,19.351795416914456
-8.498668247482328,949.0430447816645,-920.9819569690892
-465.8970981812349,-378.1097277159132,-231.59986426977832
-107.55246244806335,1610.3452653679751,-358.8113070115513
-192.11828212491855,258.73992771092884,-848.3253341658018
324.37469721919626,349.7966437320711,417.60571732579683
308.06863655613625,928.435150297805,331.41916559667743
308.06863655613625,928.435150297805,331.41916559667743
384.4459914792086,1083.1932311208734,426.5225436950361
703.9061277866309,585.3176808153044,370.069970863409
95.77051572238226,1119.9173907873055,77.00783489261627
-176.65194536402174,1296.881894363934,152.97000053537425
364.5517581599882,1041.254293796716,140.42953676821128
-173.52572627595708,622.5913340892726,-345.09748921097145
344.9384530142967,461.0861189481277,-184.86871518214554
541.3269047291622,1137.8525783550563,275.11391695104714
228.9309681014347,1594.642608299473,764.7021673692909
-80.91266440585639,2002.1157695833817,219.0905541421846
-426.90053781669855,907.1384955949993,42.117715520633
497.7975742182443,998.2600283965551,85.38936436819955
