Oil level_t_5,Oil level_t_4
652.8522249974344,130.4334944168039
367.37948947983057,637.8502198813255
1212.884617804672,780.9004889501481
862.5395177774037,1126.745136619925
927.194475684297,837.5621991408705
927.194475684297,837.5621991408705
704.904398836442,1215.973243352495
612.9896342794409,366.7791851173283
612.9896342794409,366.7791851173283
543.1503826327637,-69.0567818494597
853.3731140393572,279.40355852004626
127.94972278390794,-173.0457432596104
712.2226333649236,377.88660094336456
1453.7168268825785,634.5909907454993
521.3481441537126,-159.5651186464405
50.83690314259843,-68.82544045272493
323.3166281315511,-202.2169607308249
310.4575889664556,-256.0594335751241
1016.6374155345625,-256.0722256685226
173.80273455951385,419.2707648270399
301.8905313699496,-915.0447187069863
1154.3532324844352,1600.030622091817
841.2368222453779,-364.5224739054256
-125.69307973878648,16.18246231433227
649.0449587829619,576.8298605892538
126.36635229833233,-760.5725243491129
-63.85358967145203,245.9256536874335
706.7553565137417,705.37234018186
561.2402715320216,-83.18283770319977
879.3283637856941,720.9797908870172
917.6659334766622,1025.7819952730902
917.6659334766622,1025.7819952730902
1064.4154646285047,138.53196086716514
192.53226206735178,348.7315433604349
1369.423481752975,354.63950053794133
798.8722452218781,515.0436191618253
983.3432438504752,-181.12897176605054
621.1361999733791,-204.08844072538835
517.6258956205019,-188.1976994024484
736.6743365555558,662.4021245983579
975.0630786795359,165.82818676184127
822.9355805362542,673.3425823342939
363.31836531551687,338.8705359045277
1350.8644758655887,505.3469700286845
1157.0538875894738,551.2775855209554
618.2378091664411,1054.223849989879
1818.7594687421504,678.3687529979618
-516.9589463972795,-265.7909522837258
-779.194683504062,-39.04983739893299
178.03040321529147,6.371087516815159
327.92940910546076,-1061.617517473012
71.39910051910863,-726.1471143745366
1485.6127521900698,381.5286218337182
118.80592044954057,-82.8773393585976
118.80592044954057,-82.8773393585976
823.7793085869829,60.597888528875046
99.64347127158572,-148.44858321519163
849.6570814266453,115.9509265354352
729.5893728040746,310.10582960902883
1217.7064123594005,869.1743467249266
-47.079255174443006,515.6299495185989
399.14660364276074,450.7710782166831
787.4698240300936,901.2719202949518
1645.847010218164,746.2399740513627
1315.058122136752,1090.9041397514065
659.0973432488189,127.57427760207827
761.5500618762321,396.94568681862285
1352.0110479243826,759.4769181055991
1405.4625367988176,664.226642265005
961.8279415267199,174.9890511327581
362.7583238198856,176.90573291347783
1217.0635151189497,1334.3472185199046
1747.555321822625,925.6159534042123
579.6424012185499,632.6345722231845
583.987353904111,335.49793135822256
443.30761776231384,896.6367877109211
991.9130986243924,462.72317615185636
886.2067244094856,13.852661644848865
662.7034771880419,525.3256623050042
781.5991084602725,754.9891870442859
866.9575614560257,-4.437992486498558
1000.4172858786006,637.7785699570913
800.6009211559493,324.61790993227044
737.6759475891116,363.92261304688924
1367.4703314499945,1044.241740853174
812.6291526392714,521.730905944461
634.177035555914,894.3918996887165
460.25036305001987,564.883626874789
646.5071414421714,-376.13484109329175
646.5071414421714,-376.13484109329175
646.5071414421714,-376.13484109329175
902.7067813617972,182.62574729763782
1214.225495654668,-122.74219641970689
587.1315697302393,935.6574968960904
1155.0905829782237,955.7497737995878
864.1044978081096,331.9137966185905
676.0837717031005,359.6271280023787
662.0551696561303,-7.084603102003882
356.5588715412917,20.373967598334616
944.0545694785367,284.1330580140209
843.2878016052572,599.7726508383296
627.6556448671514,97.66808317920957
1116.6596347913855,617.1633123502365
805.1779197589233,357.4679987749192
438.39519070738794,91.9276365648874
845.0687932316914,547.883351431328
845.0687932316914,547.883351431328
606.6028357266791,1521.9514724518403
512.6876189929206,980.5013600115595
1571.8585395835207,313.96828405054316
1520.9472617595059,578.3382002876949
1657.195302080851,321.5910941294508
347.9340379539229,-202.71034547411955
1014.346827433741,332.41298369570416
780.0524316152577,590.2884502830427
423.5716166209671,385.9040944073615
637.4783678338941,549.0162167449837
526.7369522110414,777.7618780259143
474.1825964314851,-375.00596516979056
1332.8893942304228,8.26542861780041
192.42472764209788,340.48273021718614
618.9977516516179,565.4148842162347
1384.878370192853,702.9722698887053
1452.8697070136554,581.0909147070315
214.10511577118734,160.8683001539938
83.83162546978627,109.62951124550855
120.49975442128482,497.0132036195239
141.70107334108846,448.8001084919194
379.27562491046353,652.2450912650611
1786.1674684888842,561.693967589755
1067.7353476568717,441.39901201564
815.1925627066785,632.5359319791986
1194.5091153105182,666.9435985354561
927.2787411448472,1057.384520807281
913.3513949867405,874.0192780010532
913.3513949867405,874.0192780010532
1181.37929550577,356.304545117265
1181.37929550577,356.304545117265
1249.314678495734,511.41161154688734
1305.0731509768289,510.3507572478771
240.96962376467118,245.9903467763943
621.4944092907313,801.160755183658
1502.0531287035924,337.9948252324243
1235.4245081019371,463.2082938448515
1126.671863467328,684.1595464879034
1154.4533552842036,881.7144887361702
752.55077374077,20.9554834423692
183.72996406282613,-75.30779446016439
386.24683436247653,138.14080479762416
-168.09244305866463,-1071.242308709449
-826.1702100368325,-846.5928059691512
833.2984338642979,-407.960752252216
1308.6167416536684,1311.5593312609012
-81.05152107705919,-1141.37859304921
1086.46200822132,-20.258441393741805
1274.1040339585852,110.5107806255167
279.1569281742011,432.3947271537736
1388.5619120838592,359.2624995611575
1254.2379316690729,-18.584730544119566
710.9460859476164,-312.1828755418108
318.0771917442745,678.5410398702459
390.9942015494503,-824.0491096370621
864.078032634307,1157.2509686025494
1138.044086494891,940.1274284468859
1586.0004971614212,1158.490488279742
970.581386625733,657.6419963701811
656.8610732714462,381.91017893851784
1048.9516443719158,288.92898536611517
1048.9516443719158,288.92898536611517
1020.2423288038981,135.65068355546424
530.5482044600017,551.1458464621692
643.1511231940282,-31.280864920558088
649.2338556127162,-34.56126172896595
548.5388865635095,266.93399902025817
682.9651114123276,-39.35732648418548
712.8971911126778,657.7232375866812
887.6080255820913,643.7157181540219
1626.229462356471,1269.759223657658
1527.7299780080489,1328.4233357004632
817.5580206277011,97.38613512846524
472.27184327821436,137.79671269886563
691.9528779432542,427.81515612098667
1069.6352518293368,347.95022446640183
1036.0599475607735,465.98474415165515
147.34170087871894,-765.8579416925792
1274.057718696834,607.2277745469535
1304.739646806153,730.0044547311783
1304.739646806153,730.0044547311783
1297.5440178257165,564.8797715952792
695.0106923437144,592.0981203462198
635.4834382749776,185.68286881905107
1122.899321956399,808.7013146149155
457.28928033800696,-249.56994101476153
1733.6472526114756,1726.4521053582134
1796.1707204463432,1112.520326569895
1772.3492205995826,1104.68689702173
842.2589488548629,734.4826904273768
981.9999727287444,265.1360990713879
394.4804587960086,336.27863361930474
256.50065154551066,472.6548951852288
847.5713027572962,116.72322509850682
712.524116860438,257.66635712762604
1020.0463780064033,590.6554120027974
958.4012192469288,820.6218849798696
1014.2131970233114,1080.8057362975428
955.871543422946,1592.8215320178233
1261.8840657568817,1210.0076737597522
993.978504762744,-28.310963404601893
620.2388943457242,-425.6421089909081
1387.6720776878417,414.4074176835155
1051.5089653492528,1203.8863495095286
245.3982148366889,32.94217461438052
920.3214685234379,334.21107390946304
538.2845954057893,98.94290523609328
849.3078635721477,362.1997758335449
849.3078635721477,362.1997758335449
-37.890299140165496,-608.5662595439198
-171.50012118435083,-505.36458972549906
820.7467115182423,332.59063411548044
600.000533451389,18.07068073756659
712.206763984852,-133.9063821126076
289.25447773795696,-122.88365156914799
597.6277017347575,-135.823134813837
126.94415515904734,-252.81177399653302
1803.3607589974733,881.0134149159254
1496.9740367363024,717.9576945134087
1340.3641682620514,810.3124864037493
1398.3999165944829,1224.3867923832947
728.256282132508,-9.24428812869678
1310.9223016852918,284.1714014712297
1074.4729629008914,467.6582100256576
492.7220833979652,357.07213358902175
692.4306648446623,322.50329646289424
539.1916411764763,1143.8226969873513
362.66356329801783,276.33654637515974
362.66356329801783,276.33654637515974
-34.76321457049602,349.4967931663261
778.9070129054624,-693.0957019453637
1301.3275308769585,350.4307871517239
1301.3275308769585,350.4307871517239
1092.3146664791093,1171.5278645077917
431.89897610477465,394.7229934091542
1427.2029959849633,499.00532694335146
1185.5215326661162,774.3893503927866
765.6255181788542,584.1732513826098
1254.0067835989444,499.5248549805706
940.8867191639044,202.2778565082457
1120.9864511694143,597.1941940644658
654.6321670913406,-164.90120619657262
618.803416174774,-433.68677782333367
816.7962016163393,-123.27395426420316
614.5592070022271,430.9839619102568
332.99632018314867,833.3901975959147
390.7535195565487,931.5431878765426
-44.439821293627745,666.9167970229983
605.2817773803347,317.72629040549396
635.1970296710178,470.99120230613994
721.2951837193829,47.53115167752824
323.7906889170021,142.12213494116202
365.46004338690574,119.58142160068233
422.0246129764659,-324.6187365373424
-143.18197181803737,-568.4692135642124
764.9102791110508,357.4712763828178
613.6355998087744,95.42400832099501
806.4135452803964,230.78265019440482
1218.6687775428138,692.7568282306643
986.8201932125048,646.2653595523882
848.1658803080633,629.132147423644
1306.696911202851,692.1775136125947
846.2195818250752,619.5347282459998
846.2195818250752,619.5347282459998
1277.4549498614015,1095.3652342666007
300.8313890379966,539.4088781328686
533.3963975247927,745.80067166719
743.1157792185854,658.6419885393611
1068.8286675474926,893.0377502255899
1147.2711051675208,784.3821696165727
651.7670272358175,-782.7333861667162
-551.5942850463207,-299.0018637678895
-273.5589211787845,-172.15824679593493
151.7247933174002,-121.77634649839078
638.136948968604,-102.48944254967105
638.136948968604,-102.48944254967105
266.6731043139037,-340.14912091999554
114.82947683081281,-500.8794807317456
16.837183769000205,-572.6907251337137
157.03971630870777,-417.18556671901933
225.4489472071882,-111.68759599413465
303.0411847600866,-113.64510246911549
627.4592959932525,369.4837850753796
896.8122171094285,905.0655178542816
939.2167102420991,652.5837065616537
1695.03798238357,1137.597560883553
1661.3325966826637,1050.1645228428677
1824.3806541832646,1408.6125041179107
1157.9224780932782,1007.146950951576
797.9198072458347,156.2062104419166
397.9629830354771,-5.362044415121659
301.8345192418502,-411.4844546063274
435.54117363389344,170.62321279563548
1228.04853993677,1035.5267132957415
639.4875019818026,154.17648235813317
1154.7672578721206,787.1460288658865
714.4462501973549,1338.4860454648299
1344.1417025544838,-236.3707551530481
735.9233694842857,-333.27957799246155
865.3564460453895,1163.022386748699
723.0893883941316,413.69202519585684
835.7221679047766,458.3296485505078
598.1744366178289,206.1217344028217
830.0075252364949,100.06750478294332
456.3282835366705,232.92555537069214
389.0887348941156,281.45993765765013
389.0887348941156,281.45993765765013
717.3992421811079,-116.31261627828064
1410.7240981835137,330.9142279355865
869.3560390998091,1089.679561347021
561.420223089302,-667.7814417555071
439.6042466639834,-876.2861428079607
-245.91607515166822,153.40928410745937
610.6919988847394,786.5630697624658
1599.2366026272234,685.1493468737792
1371.9919872208893,459.3356682131001
1299.1463909340328,-201.6305282574433
850.2956937153504,-66.19279089164127
517.2464649095075,613.3962902358286
525.9120772890769,70.9539633378879
639.5076510253175,-5.689573220121929
503.7530548353852,174.30096885539115
513.7606586191737,834.2243556402398
255.3208036641612,-210.54495909788625
1455.62412075177,1087.8229667378926
829.6213316890573,556.3750445244706
1227.3559702942584,436.7085992461358
-56.350843949362485,-71.52241719818994
-56.350843949362485,-71.52241719818994
208.10709516757967,-13.26846805506942
162.98413745533261,192.44646344287344
645.3084716198671,958.9311412146583
132.54497725800923,-1053.3740760726573
1204.697913986618,1021.5080745647277
622.0437887704265,-198.7480813484151
85.98169087182845,-66.97771706809203
557.515599477955,-684.5370606179399
878.8369248146978,-274.46974626076644
878.8369248146978,-274.46974626076644
1290.358340565956,-477.43430546282883
1613.9666367169978,-116.24587382924013
706.7169555126162,-67.2977856059556
624.4176271128398,370.96726022133373
-167.52918371072906,669.6521311476779
1386.8351652960773,802.7127624587815
1386.8351652960773,802.7127624587815
993.495131041002,823.5878085872835
967.6974213354846,649.5468018798674
629.4728691721525,192.9258807145984
191.43670584726573,-259.8820570319331
671.3609630132285,444.1605752112752
678.5489578463805,958.4569273952588
1010.1144860547033,737.9812850568553
1038.4365352255622,453.17742186091357
523.1497234414087,147.14300427139233
1236.8042972174173,714.8526065128847
792.1469127439593,421.1482446695175
268.55366055794286,504.52372302255094
456.5979134604851,384.98564957555215
240.60859925600195,-81.55065554846374
747.0735686594884,43.63251553764695
743.3392711165004,166.95801037080284
743.3392711165004,166.95801037080284
833.9347412808031,662.5238657536559
1235.3826491519872,573.5699790737451
754.9033638403946,-232.19373906948346
757.2370498195756,-52.719891637120185
1561.632773482754,1444.9390345753427
1561.632773482754,1444.9390345753427
854.6929273580706,62.35728689360417
582.698397166354,968.771428698809
839.6702994276029,1017.7835413336222
388.8494033776202,429.89949575712785
756.9633217401561,-6.9095167866108795
1203.935141594667,1015.0058984570355
1203.935141594667,1015.0058984570355
1156.475167908354,1074.6845922015686
1204.4910892213163,1274.4908094454524
1283.959899501375,1822.8541633062887
946.6599390689203,1203.2479143935207
1165.6643149059175,1123.4805619278727
-64.87694386117062,-492.306737790907
920.1769441791221,205.34366175330092
1440.2747908348415,601.8832725427889
1184.6382333070374,-493.84179339082016
976.0332004189639,427.63793906128546
668.7552439246922,274.2984833553809
2332.1421550586792,1846.7638229320196
636.9517641541806,213.8315778281983
633.601211080238,-41.19719085311971
633.601211080238,-41.19719085311971
664.7207193577262,252.56766008732177
635.3099569413316,-4.247750791034434
1054.6777342806718,439.8964558392638
1554.368812204367,-516.868955750968
1173.6187168643949,304.5899649906437
237.46887778959461,-413.891965443232
893.6041770924527,717.170246611676
104.95918314420173,-577.5304187483464
7.934254641099713,-733.2189349694299
-162.0280767910172,-717.8087680733628
-232.88663032223667,-694.4127960855021
973.30080473249,978.0102595692404
863.4528944829278,936.769301586979
345.4791610809842,533.1428149518881
1198.4368381862723,75.15193381446538
728.9201964340797,1057.2101598713293
649.904298615525,247.8813329235303
1164.3846902060313,757.3533700004782
1164.3846902060313,757.3533700004782
166.64518892207366,520.2435339453358
1062.3894902375005,1379.0603332741098
905.1207100984832,-577.2341350534373
905.1207100984832,-577.2341350534373
565.1340058314222,-43.63570721914198
1208.6014004121628,677.6725658511921
1331.5112221744168,204.076567006892
1108.4976968304663,562.4572692259146
520.9044519735829,-159.21343880886025
457.07345812123924,-492.236208924367
559.209760959676,426.24243696001486
1292.4533414270572,681.716576706478
1309.062680638019,550.5637988960056
1513.616379709162,679.793200502372
298.8926475287404,-48.53223915986365
1624.8452130692463,99.63891417360912
839.6914465781547,-186.219569197488
845.0236359322743,76.48455759916209
1008.96245818728,1081.1389619936458
-51.764626625018494,-799.5678833653031
769.5304891520021,655.2190346127677
125.27209087589006,53.23323053216723
1073.9300432700645,1013.4688552926201
206.55735321074383,77.33989385402613
339.6862911191026,299.76946609834835
339.6862911191026,299.76946609834835
110.38981447096302,422.20362957126224
665.3414580610845,-581.0601565732934
557.7849546536038,835.2427575825625
486.4871217933792,-35.62990389006495
229.70054784384268,414.0495680375475
1097.0681275665129,1418.4337861963568
792.682899448348,957.4783045965864
1483.99023330411,605.279940562821
1205.044431068769,1363.5681433938062
788.3136906584556,-119.99587985259677
-209.47049220180656,-513.417920492573
2160.5419571812276,1378.0071908156224
326.57657882036614,-651.7721565093593
499.6231300836238,-350.3921550284071
600.9544158041228,551.8738513954114
864.8449628396479,621.1028068628777
724.6364865976354,0.17398367583618324
673.9032750570406,162.37157320029652
921.8202625968893,-211.14734480284935
1051.7113055493264,222.68862490041715
754.3382833768044,709.2341516352138
478.9938354105941,647.118019455217
863.8353233418725,-191.08825019018678
339.2593862770499,-194.94044170224808
614.9994081631614,219.25244101701531
859.3510989533008,278.32570352043905
827.128653297589,-8.16525958677994
827.128653297589,-8.16525958677994
657.0083427233225,-214.91112568537022
1416.6312468632495,393.9367714835298
1039.2893614549648,-54.69614809965674
1161.0775607153855,366.6379114286531
1701.1878987383654,1615.2593052311076
1796.2800036138444,1397.8601510871476
1665.4926832285519,1455.9981831432497
617.1007800754935,101.5417305660178
941.7646974448262,428.0680687133435
1222.4633543582097,1014.8269833502453
546.810330381499,-247.2884022517705
762.014512621962,579.8186156378647
761.2838934310344,10.995319696833633
860.9901163013528,1367.183746054128
1376.879462601726,709.3801538614523
1373.6084419615095,1070.121616708337
790.8996299138587,1086.4480617526053
-27.588822972188723,162.8840848788418
240.33162208774075,-21.357511592430797
673.1367913202512,-518.4642198965525
1417.034002158989,512.8481101674233
178.91461113192668,40.843120182250004
374.022033885303,196.4027970514538
574.5873679393197,188.04513680143228
482.92766058421455,600.6022330139119
437.9226988871066,538.3470349272185
807.7114875938898,463.62374449809926
36.46549392665867,-391.82103401752727
141.4432714495494,-772.6933361076852
140.73110278403223,-577.1412603942905
-89.5674909608436,-464.9334840045341
1385.6526197952521,652.5053787961924
1315.187942867436,824.9186220414229
800.733201956846,-113.06361054402441
800.733201956846,-113.06361054402441
307.85233133759743,375.14699827728407
1750.1737494775452,267.83966539697406
801.4181537652411,-574.1168784355347
744.0034458817074,1146.3870397973628
848.1674000225723,1338.4789477448417
672.7355877564273,969.9211045655484
1291.4910948760748,299.1318145680675
1127.1037638254204,573.6304037221751
1127.1037638254204,573.6304037221751
805.8276748293468,-558.263723530428
211.55982330786298,-548.7768906589201
709.880129447721,497.25419280157996
1066.019067542384,712.4221801484127
1680.2367533027793,1202.8065969235586
961.5226941717557,822.2643525550869
961.5226941717557,822.2643525550869
625.3760520690125,450.62770162886693
1268.0322295401259,541.3902432140801
803.1335530045399,651.4639336199746
534.6174400937537,460.14996266453124
534.6174400937537,460.14996266453124
704.2005376362446,-75.37182803469256
716.0259714628113,561.6726063314288
277.4094265117069,-783.2022875881114
410.5873567661296,593.9883265606046
787.2560505839133,-382.81701897759694
787.2560505839133,-382.81701897759694
291.5015696855073,788.0702840481656
1054.443321617684,706.5354925050362
894.4753890371862,1100.4868707916078
1153.0738185111522,923.2577029344438
-92.57514478699045,-262.9394826935476
888.2802797645063,7.770195215515571
888.2802797645063,7.770195215515571
444.8435367006452,-568.1335311434204
1570.6030009477286,878.8219627189777
1144.6922473739567,-167.40141454481602
703.4212103584902,1093.5024839846344
767.4189217199362,618.1704866819741
629.4589923808384,-344.74703623847927
431.16324591935256,9.624497596070796
445.27443795765817,114.4732861031789
900.0855715701903,374.26523187285665
1296.8921725618893,689.2386149272048
489.61921718159533,-267.83792580622844
201.98231787548949,-1.6398550575752324
313.56216246616475,525.6555069426051
-334.50855406386154,233.7738573181128
-246.1695694496513,-280.0414511403108
1564.390964613185,685.7691832246003
1118.4372179228594,102.44302111556044
1118.4372179228594,102.44302111556044
1118.4372179228594,102.44302111556044
1282.7004482283771,234.7813495035764
1260.7866540309008,375.87414738825254
920.4010358462323,-201.08942338335618
1578.9942649451546,782.4031026226772
1543.9862121207238,1044.8484575567277
1053.6240830635072,730.0592672205056
1053.6240830635072,730.0592672205056
940.1693547305281,873.8973530413305
629.6467500654614,-121.74776200846304
629.6467500654614,-121.74776200846304
650.5221242138841,-38.377686753853155
651.3211834825981,517.5740341203256
-217.98943308255025,606.0617031059019
365.4992907601504,432.0471712083103
439.27448805229335,-775.822368354233
109.51228799843932,239.67826184931823
1386.3282884129485,449.97516974182565
871.8420082875325,913.0866300365221
840.9649393018547,1193.1582882051002
1275.1265956475231,832.6254355602335
1214.9130396465357,993.0182883610939
494.5849736509517,367.84620544287054
373.8265177665867,-377.9088301870303
105.27657981718016,83.19641320058855
1348.3248907952566,478.56844133461055
894.407238587467,802.5705231107792
165.92954380580807,158.00069751110567
165.92954380580807,158.00069751110567
676.645557483213,1309.7391668605878
1006.3456275779815,1743.1078190050787
2111.7652474662705,706.4071209494339
1658.2852437929153,1180.843584642165
-131.6663877614178,-53.57844174061245
192.48329411513242,-862.2630294196605
160.81155570269695,-492.228640302151
613.3492500170547,-321.70677454684943
1160.9739199762869,155.08007840164078
444.4227816668898,448.0350389725303
455.5672594212386,-422.12405729214294
543.2546792460321,609.629255841633
553.3827373765372,657.5971158698161
549.783851934603,657.999663554674
1248.7492724078443,199.636389462207
848.4795693741034,12.02154130685011
945.0870827161967,185.45401084038872
1452.560783401765,1463.9836103995137
1146.1602999831453,1334.8430696214061
1011.7096293269344,940.4399949775134
1056.7761428515194,1273.1800658104453
1056.7761428515194,1273.1800658104453
1447.1133437332264,690.2761585107257
622.8545154429373,-284.4319547208652
1349.3082628348225,464.6244064421419
-62.19633909957287,-59.634019117173864
121.48178150999206,209.33227759091568
1341.6843365077261,202.38691586965678
468.45049713746016,605.5885966683072
245.21870191177652,-692.3624464524598
1616.5493165666373,994.6658600542678
1339.8480169875143,1305.3685481928346
567.5959138587375,397.488429048619
1002.8544940314931,507.18375772670004
756.3616007775724,135.10992772504216
1189.1295415986963,-182.03050302974435
1060.952947388497,-34.31781212344197
1463.7497829693723,-167.76171988091485
1316.206490009536,2097.879380372446
1394.7614131061216,1370.7539386145438
893.124067281663,67.86793014171985
168.01907177598594,-146.17271858496758
-65.03424352868441,-106.01730063656797
1331.1834040508143,1474.8004493305084
1049.647159276155,273.5534596539892
1146.199744708391,705.3723585033653
1396.5386874360634,-245.0723886975244
1161.8613822803993,603.3181640179168
1089.2641771981073,809.187131978918
1550.0510389167525,987.9665485958216
1118.6171513914942,878.61893238466
915.5676310422714,1253.2181150589736
1098.7494066280478,-9.64466103542668
-273.6604665818174,-57.87336545319425
1031.8080356905095,312.6103540705817
828.9350837660536,239.46783280823132
650.4144979532878,14.545967536005833
1148.5626347177017,963.9476329757654
585.3676781383031,338.5315454747834
463.8540200422317,501.3651491506412
1192.1011422019753,365.9401309143568
904.5870910512292,865.5149396347053
504.026126574048,-405.68021853639914
504.026126574048,-405.68021853639914
504.026126574048,-405.68021853639914
644.9716199372905,-288.7755081096207
506.7148960847234,512.8894598751131
1091.7903234106707,856.1238701128943
995.022053424135,-109.3882222259449
1271.9616966576896,620.5245939653853
1159.9410794595035,-499.0875620695349
1109.4322798114254,775.3780532676257
978.9207537163721,483.75082810796346
-37.11504968459252,311.9609753481842
441.0903890791743,-333.7517586608981
290.54928504459997,-249.37693251570897
462.8698869274929,-396.04213398202677
416.76405344647026,325.01525591301476
416.76405344647026,325.01525591301476
471.0509018990973,-721.5071157085922
1362.8136940004592,433.7180115361623
53.12254321815606,-50.77912727756585
1901.3525407823663,1279.5419380349979
1747.1836003450182,1612.028118282202
-293.9188807087524,-661.9910147916868
428.09639597706797,-314.60781874527777
415.8404528572812,-430.46304198075575
645.9900552199038,382.5048420948291
1416.9896520175007,1138.4052441627143
765.9901650369201,162.1203621126386
945.0176046694629,335.39439149119363
980.9286912180585,211.58155353093622
956.9564645305848,809.6986342250657
472.3296445039237,799.9393716821877
138.12316526047738,-341.35723422691933
989.6666571069425,354.2503439772439
597.1333844984781,-140.00308131159488
624.4358351109264,-119.60408618237257
364.9388420012424,25.40390153809824
463.33611223420917,164.8070981125003
1574.8212253618465,850.614006628511
1029.339273513454,986.8856615878057
1185.2959427714607,485.2012027011873
508.2932920822109,-181.3489055662335
233.75292241771405,-226.56242480471667
634.8444825755739,-638.4323935453756
584.9378164104893,-721.1308810471999
230.19383904221593,-366.3294312984453
778.5432233545303,516.2078759147555
1.0819151297556573,-197.44019154344835
28.301783339172175,-821.4010249342828
354.5422716730943,-610.0221598642113
326.24821670138056,-462.5258302105576
464.2863570680254,-600.8440588898063
464.2863570680254,-600.8440588898063
1193.0937927664972,415.6033917670228
428.70875023268025,520.8796955868582
659.7456069299069,654.8718052251055
1208.01046054371,535.6978780861507
1416.147079512516,536.0569295141313
727.2337284639616,845.8595464515873
