Current_t_4,Power_t_4,Vibr. motor coupled_t_4
18710.676818671593,-1486623.1123627417,-2134.4321021705587
-19078.510555770503,-1405496.174349673,-1815.8742794462244
-26066.56081361778,-1594895.7346378204,-2037.569148937346
-11524.059855910731,-2041619.7544650042,-2728.397009663941
44052.25313895302,-990560.1136135207,-1594.6842823449986
-20165.94346430557,-889610.3734512766,-1103.332253895743
-20165.94346430557,-889610.3734512766,-1103.332253895743
-4328.479849582833,-263974.7789106076,-329.52238416285365
10179.18114101951,-343368.33496340935,-527.7820749006847
13384.424326968567,-975517.1377765328,-1409.4210674328165
29237.696008699986,-543792.8718606015,-900.8925831472043
57751.68359195046,-797216.8220920045,-1410.8711903881467
-22359.9951157938,958931.0068366453,1439.2613153812113
-24334.34160586532,862137.7246360047,1324.8669589575916
-24334.34160586532,862137.7246360047,1324.8669589575916
-29523.392381804555,890323.7704581339,1392.4671923317424
-35199.03261555075,2644.2878440369986,204.28357116793794
33816.442989894946,-799012.4954154526,-1280.8700691478293
-934.5678358014466,-735030.2797987974,-1000.0727229999303
33533.609942400726,163651.19396132973,39.495677497103046
30357.00636171452,190743.36158865102,97.54365536754815
6050.31177214948,-964857.3663644996,-1351.5986586558117
-20478.835510746518,-1082416.688806936,-1365.5179232148466
-28454.74500920758,-792599.0899547398,-928.0375278545013
-10396.848405687997,-321565.36411268794,-383.68593082477145
-12446.095810356695,-238631.2265608358,-251.4637360452723
-22352.6051077852,17599.824121186888,152.23794531073762
12120.883602972825,1485887.3187498548,1972.1586405098249
-9060.942654815384,1034311.9300056051,1468.046607106115
-1371.9422280415515,912621.5542314888,1260.1857970744202
-31624.9540556951,650676.3236196955,1070.2214513844829
-15015.046989244222,769.2618685978814,85.6226933984281
-11818.658856351483,8243.981426291282,78.04182541546722
-23123.126930809336,-1196255.1637694433,-1507.7200211123886
-14309.778767601038,-1276239.4833592884,-1668.6596425755633
-36067.75625090467,-2136122.807332818,-2719.876642537755
-36666.320540003646,-2167300.5465375665,-2761.8632590457096
20444.61964661796,-1414780.1456532096,-2046.9084238164749
25246.302023813994,-1783527.767459461,-2576.701284252761
17770.794785456957,-1449144.0887792257,-2077.457895743105
-21342.513574619083,113183.47115746757,275.5927395578194
12268.449044751404,1063709.3515296744,1391.1270906017119
-3803.708274759671,1181302.2279951249,1642.9601506888075
3645.40626952573,-243936.81319890518,-346.87372555471705
236.47458423910496,233217.62495000142,318.5468396762459
7771.585943204847,452639.88955036784,584.3134596215951
33830.747409800046,1786669.2295919983,2269.2483299424575
-68594.12020797498,-820693.1509056914,-745.1544693623077
-57505.83144168537,-826524.7979359538,-808.2925957521007
21931.02379511218,-1406511.8532371575,-2046.8664167988945
-22344.643431520894,-1230174.9378869175,-1561.1235861266248
-1806.5641324536773,149985.73613506698,217.55991114895022
2731.5637787035052,47067.0312974262,46.481402804214405
11404.704979446093,1187946.2870305553,1565.4332968642445
-4395.378924780876,-675240.9995231226,-900.2367270506911
-18810.58168262791,478193.59971755126,762.8568088347389
14049.255879631159,793658.7264843947,1012.1361754889365
39722.50741854188,789084.2136171259,865.0438749899171
22045.863277066175,2064648.6995674386,2710.6159885818975
-4884.501431495598,125989.97385675108,202.895817833764
-14716.758410523069,198006.6347053079,352.53317851012264
12000.3169860906,-1607718.9174658451,-2263.027144481943
14703.496564229965,-1871226.288366439,-2640.2281865391974
-12352.657831464496,-1959933.963618987,-2614.542029650429
10492.970109572969,-275508.71392533305,-431.0737527682523
-21146.827834862797,-308300.03155687725,-301.4259475979079
-21124.805231567803,-306937.9274267415,-305.22863360165985
-27991.4855685651,-1222724.3604709955,-1519.0343332192626
8758.688309669424,-1887863.4608818358,-2631.2836621292427
13266.807712394351,-1609621.02410406,-2274.1967677623206
9386.128413991557,-1246263.3852851673,-1756.720169749928
-1942.822777348738,-1117915.2533782143,-1517.781462217741
-1942.822777348738,-1117915.2533782143,-1517.781462217741
-1942.822777348738,-1117915.2533782143,-1517.781462217741
-34061.988900134165,-859137.3083889028,-984.6114816182161
-38191.51969476173,-819043.4123705222,-912.6722021980868
37594.06542915213,628394.0827281332,653.7194070716974
37276.092328393526,-505976.14691440377,-897.380106401449
13909.90401437254,-1019906.8278098187,-1479.3870598107255
-44340.18245984121,-1489382.8431958726,-1790.6688109172865
43592.727947649575,1455652.6083969723,1757.8044313449097
-28815.25255898213,183723.95270356978,413.2682476290417
28824.8504289072,-1136834.1380198877,-1716.568354791118
39017.53062576566,-1201717.2759384504,-1852.1218718073753
39053.910459472136,-1200489.6156789428,-1854.134859320907
23896.848825936333,-1145097.3255879332,-1697.2789127142496
2990.4803451471375,-488405.91129560897,-682.8897856034173
2979.150142107545,-487790.1821809756,-684.7649323405568
-22322.873777974008,-127243.67851068726,-44.65565974257112
16976.334654152175,1804377.4183145175,2384.058045813893
-34523.03488736325,264383.147426414,557.1697878413519
-57258.147903695775,321585.59548678016,760.1259996406046
14087.206455102885,1773871.724766769,2353.5235441076243
-11086.603124367684,1465572.9985449805,2069.2463840843416
-23237.24143265074,157649.6189292851,349.26008072543317
-17263.80269691349,-156451.58689545185,-115.16321594691227
-43716.78000376402,-1863703.7767668238,-2309.05637260305
-2037.931276581538,-2693625.0300286603,-3677.361447638948
25.760091250373883,-2350653.474495942,-3218.4566875899973
50542.629316135644,-2276810.24214678,-3395.9011038058325
88187.1512716121,-2029349.4322333941,-3264.045017768935
88187.1512716121,-2029349.4322333941,-3264.045017768935
72972.25149911779,-1619637.4522906991,-2615.144696249155
69767.96006461255,-1594085.0688422315,-2564.2553480261704
71029.98718457625,-1533085.89619303,-2484.081161203944
78322.92127146792,-741438.5825714701,-1445.144100022856
60010.772172198085,-845347.202433291,-1488.3762520315545
26595.910035548244,-125908.52697424527,-322.0601001305544
10506.992129578566,-739688.818743677,-1065.9201881767915
28182.2831317835,-571867.5815055845,-938.0342533169724
28200.127041414013,-575264.0634995365,-934.4127443956567
-3894.860982914162,-1276328.6659377546,-1726.4312983012383
-3894.860982914162,-1276328.6659377546,-1726.4312983012383
3076.9302395458385,570232.3799983807,769.9346399772656
25333.709402338667,198892.4941495874,139.81743045322102
42162.37123126593,820127.0322943683,898.2881612301326
36924.96461265993,771945.6484173402,855.2281243724311
17452.86670538388,1019361.2407687943,1304.3585442118097
-17082.36107270562,-1972667.7992561513,-2605.554302565787
23137.387110147618,-1632063.885031589,-2362.447555263434
47079.29025949086,-749827.1816766642,-1280.2754377196839
-1098.6416474533373,1238550.8988759408,1704.013634513883
2761.336007247727,400278.13561883674,532.7007415059442
10403.634631202802,210970.31259390307,233.24521625492332
-1136.743011457036,329426.7870527595,454.0103011980258
-328.36427294748097,-120295.55580854064,-159.24518755042902
14731.981274428725,-743968.9042543626,-1097.6387555390836
-31273.822326312962,-940069.2278558722,-1112.9884283138283
36306.870271253734,-231261.47592205997,-512.2821133224138
46966.151260711624,-1290905.1273240875,-2024.938905808318
13394.27225591369,-2364351.526689044,-3311.17699702782
-11954.619657998823,-1571434.6995230624,-2083.5344547880177
16968.28338764048,-1027361.4156628067,-1495.735078702929
-408.27324384303296,-2431802.415859211,-3326.580609038069
-62498.35588749831,-3068615.6626493707,-3855.4650569002592
-30551.641462233816,-3756476.6138771595,-4975.87731521618
-40497.230165581335,-3731068.6777250073,-4885.62080507792
52655.916288571054,-1866279.5909619913,-2841.883207900539
12837.972562220924,-735058.8572450262,-1075.9484263544175
-5392.346030715656,-913112.3072417098,-1216.4311098959392
640.7815469322131,-1053.892525481417,1.9864951936930613
28042.884531143573,-181828.57411534488,-400.0484894236819
18309.41378662736,-547734.4695515395,-842.361121483363
-21917.739020234556,1434707.0203979209,2087.5588992396124
-25598.966690938963,1387243.308025318,2044.5423984761999
7160.874650967413,1087450.9821418584,1454.594759856094
32844.63963794118,513503.1920879114,528.7025665927889
15467.624004605168,-852924.096171677,-1246.4577698262558
26087.57215539259,373487.9941437437,364.82221004631856
-11918.99912513309,1781747.0798030358,2506.8847268959603
31038.680544587754,1086381.8835574493,1318.4668086489617
-25207.682247715362,-345864.01828556927,-329.3282489553922
9873.936041125173,86508.68300368695,70.88824342664563
-27734.646269111206,286688.217189809,552.2834095709669
-34570.494533477075,229504.6600171058,505.8874148006711
19519.164613010642,-1030433.447755019,-1518.6109162774953
13526.087229165907,-939171.7352978828,-1355.092597587173
48996.90936560414,-601471.1726050396,-1093.3806149062098
-1127.7014942962292,-1911586.9928673594,-2605.8947842039343
370.6713423848548,-1189976.5875550685,-1634.0902485807144
2344.7206857782817,-408598.0868675686,-573.2659992273587
-1499.0723229268472,-57824.407444636425,-73.21118767097151
7877.403827493695,-801368.2426070856,-1134.3124738224426
-981.0513856780351,-400918.2074852297,-538.5128312872084
-25903.41822580485,-466869.50826071994,-488.29852579279674
-25964.62829227554,-466921.9408449555,-489.68520701258166
13696.736187583381,1957180.4719157112,2605.7564850721565
-28428.88980402255,2316804.5958164562,3329.2283049486778
20282.35087320171,2289482.099768928,3024.415673845972
14176.531785709296,2152827.914099728,2877.354243623436
14203.646433110445,2151479.5197536903,2878.8357567592107
14380.778508983147,2024629.7767664567,2693.292660633288
-114746.43565901824,-181911.59314322483,385.42994657996763
-107515.94295694181,-203766.3136728846,315.1653047687255
-31213.854989265,-258228.86973243262,-180.50940126160984
-35918.978465674605,-411881.0540742122,-364.033127972384
27201.07264734502,-578555.6228247902,-936.4167438833977
-47092.80993365404,591681.9430186708,1070.9482442464896
2810.6057856498473,-551676.8071672793,-769.2246567092468
24325.20746054584,-490679.489467424,-802.0779690861991
-20866.466345580662,1974331.2827284404,2822.399288492957
19337.489924586524,1187117.612340657,1520.7640837812596
13260.226475037309,264520.42332891363,292.686288421276
25373.387899172743,904046.2281102841,1102.3681941595435
25384.658890937106,902583.0067188798,1104.4006707437331
-10342.232715379707,-918294.0731014017,-1196.1226095818356
2701.436890799925,-1138623.7084894595,-1566.1892443523955
2701.484299148546,-1137054.2205941204,-1569.0066369279175
17804.285354888703,-153599.68191198722,-306.39432930311324
-9341.844814291606,338784.3496145978,518.9340429928739
25886.316081181016,173124.4517510322,97.7809211625364
-23860.21864661224,479169.86355869885,789.9013542078083
8847.90364406855,1866430.7267338708,2514.114092335217
48678.75751373478,-198206.57662082886,-532.7106233122357
48678.75751373478,-198206.57662082886,-532.7106233122357
6182.262068197765,435551.5549827858,563.9614960245276
20231.482319912222,-869072.6925748975,-1302.9486764711603
4743.058086741975,-61771.167944284985,-110.74842351371936
-8812.624820141635,1218919.0843348906,1720.8151865704804
-10645.291877148196,1206972.952903942,1715.0523228450584
6221.544298100426,-551491.8452434792,-785.9505421837177
-24098.022605740483,718344.724176419,1117.66472454185
10312.113530584396,-1286204.60005782,-1817.35114326036
25578.60130237435,-714860.4249673137,-1116.2528376817309
-18453.23039428536,-1335279.5361851393,-1729.8854133838295
8728.077523101701,154283.35638882322,166.61559667801876
5541.932718646889,-944339.9984328493,-1323.288952885159
21164.426760898532,-73800.51172605154,-215.66285718437737
50291.533247890344,1958346.3114172702,2411.0225441787193
27276.699168495205,1242118.6416929592,1551.997646833511
29601.705478629243,399906.95496732614,386.0946691582864
-32605.696416524683,-2106361.1795844017,-2704.0447923734573
9048.588569247855,-2286108.0989898974,-3180.6686570697957
9048.588569247855,-2286108.0989898974,-3180.6686570697957
-15593.397547996936,-244014.54198962005,-245.0563866356861
-6608.704367387536,-348386.6961776499,-437.1134905111057
-4307.107103730687,-365227.37561005674,-473.7635187631936
-13656.038982783039,-139696.8922812947,-116.69083928066452
2647.7828830993312,1249456.8517087668,1700.8512034377236
-118.66013514349243,1391895.3306461114,1909.1693314069146
-2693.2112737440843,1042059.2694578789,1444.3360754183109
20391.40627172458,-454148.6792035255,-726.6140672841575
8822.797827531356,-1176934.006738132,-1648.772246781294
8821.038041887185,-1172643.869800692,-1655.4524363361604
8852.863915529726,-1172527.7948555849,-1656.4917227497035
8813.616822875585,-1173712.9955171426,-1656.8123267183403
-337.38151262477317,475013.37840198854,657.6102445910997
12960.91516579466,1960628.6856516511,2610.7668897734425
51351.288797265246,853184.1109864004,887.2264198287418
42931.2188213781,525560.0717092117,489.71969040192164
28560.84035621655,-233480.1121077388,-468.0610729435774
16600.777913723454,-831061.5469691806,-1232.0001456954683
21915.556725374674,-1098919.3500980474,-1627.7601523353267
21846.81815881364,-1097157.4198546945,-1620.241207030523
39278.51130530981,622594.5146726833,637.6281512421216
45848.922996362766,627340.3056716595,613.7662733575082
24258.075967017,-488052.6548061197,-796.5810493215421
-35350.70581465119,-33306.17189027257,154.60795567482208
-19956.913663502415,-665018.4448664546,-798.7716670994924
34304.05406120287,203063.4020151613,92.31668260787598
-3444.155694765462,-204562.02391935268,-260.3065008958088
27562.736762088884,-329473.3223114493,-594.9378438172834
-24450.359981063048,-2095900.5763584,-2735.741075912843
5722.301400465986,-2505794.3940649945,-3462.5073817344946
5701.340777681373,-2500550.279396359,-3459.720661407865
-55360.18779373401,-2322001.232981181,-2872.590808828453
38832.09932930208,74058.70145481575,-111.23676203161556
30246.761507849955,534072.3858764103,571.1170722093427
39384.55136837875,-282080.1502842063,-599.0434851208119
18707.207146894816,-2224742.3130678753,-3143.2903740683605
169.36228004510733,-2234647.0497615137,-3057.2684826650952
-36017.27305340266,-1326143.6129588417,-1617.5970141362407
-62165.427895697234,-2165470.319174125,-2619.261366036068
-58304.38496942499,-2700928.817462922,-3378.4196031540087
-65061.08873884585,-2823508.0101328506,-3507.5181142954757
-70529.37977677771,-2826499.4209855865,-3483.2425572011734
-66348.11019709831,-3264578.3526814873,-4103.629885164823
-72407.43002042978,-3044811.0665145875,-3767.947120244948
-54436.78441182011,-3034998.233964488,-3860.4929527731433
-68059.45662595927,-2939309.6536462135,-3647.224743224028
-52033.559257779,-2111794.062940282,-2600.478627775064
-48431.55751279346,-2094876.4660804882,-2597.7337842157335
-42189.90248765299,-1839810.688342856,-2289.4716607540195
-16574.777854686825,-2151010.4563309164,-2850.424951063631
35603.82658700715,-1089236.9614173623,-1680.7714960387873
48886.29151021377,-974128.6373703601,-1596.5737912722768
48886.29151021377,-974128.6373703601,-1596.5737912722768
49141.90806533624,-981059.2010028018,-1610.4077849120847
49175.9724377911,-982605.4274578851,-1606.4360848273745
49186.71477560657,-982163.9806368258,-1607.124732946504
49186.71477560657,-982163.9806368258,-1607.124732946504
49186.71477560657,-982163.9806368258,-1607.124732946504
35417.24499839311,-707820.6300029985,-1161.0273008295444
-54907.20436605585,-2102456.649173887,-2575.739624568124
-50230.54409478887,-2708219.0987725137,-3430.752155206052
54074.75099678312,-2180150.4854018553,-3278.560511677371
44164.08874093573,-827866.9224685299,-1371.648091497816
29001.74093006834,-656679.099631897,-1059.6558953492843
5354.462631929066,-1824879.535921489,-2521.078283803138
-21778.859194945682,355534.3377485085,609.7325418048852
-21778.859194945682,355534.3377485085,609.7325418048852
10535.67512820651,-456041.9163525147,-681.1117124815104
26162.93215590129,-681033.6567063925,-1073.4516664270373
7128.310279198641,-494663.5165762527,-713.492114241554
-17091.26140232541,-465398.6086436514,-544.4808623879238
-17670.647687595734,-2058207.1124400448,-2715.12218427875
27876.65573975387,-1301275.7154235435,-1932.7559058166319
10658.942424196244,-365663.6403739879,-546.3145370761133
13816.417855724208,-469232.5773006296,-720.3283483057659
17312.126767194954,-465811.8090454984,-729.7199458683647
42606.32280809278,-1499815.8079319193,-2286.3232813105687
-19414.88957783512,-1943462.719541971,-2554.124156915209
-5856.355773633138,-1583605.050971336,-2139.597121945531
-5972.441909433028,-1596777.39564029,-2155.84680127377
4567.329463219127,2154130.866341323,2931.8453512312476
28639.915214663197,1686705.3652727057,2149.7390192770754
-32772.899829583206,2326034.0454952484,3374.9394608391103
-33622.09503683903,2334499.654048045,3389.363397255346
-29813.096819484123,2299107.889168964,3313.131670363323
-13687.39479004732,-567679.2097761099,-696.2977697663774
3939.8778833655215,-1173627.654561156,-1629.061482338987
-19021.952815957535,527109.6060384742,830.245966216118
3377.7613160848196,-263401.6934826005,-377.5800373106852
7906.801894818244,-201228.8765283142,-315.4174142057488
23028.938196703333,-71946.00833111597,-222.68006135517408
-1620.572547879076,-52253.66554591629,-57.726058597196975
-22888.332252934422,1046098.7569554322,1560.31436097595
15134.661895030715,258216.04770649257,277.6822053272069
25556.490237626098,-1377683.6035379476,-2027.050812493062
4888.421887196335,-2607262.880282744,-3597.251745571773
4433.647767211051,-815254.2154277813,-1137.7547260882716
-30909.083704279987,-928936.2712158209,-1103.1076904044107
-31066.41766724163,-928922.8393542082,-1105.823255421908
-3389.433592504544,1022372.7749953169,1415.112049050694
68489.05942388499,469581.53941761045,272.48915552762486
44733.24996608681,-94692.9286941005,-370.6190565936846
18520.671497379342,1124059.9289719928,1443.2346258911632
25922.354964113278,-13548.43264315643,-154.66732700409125
17585.971840830774,7311.24522234635,-81.21776767333408
17969.493729236496,220083.20234903682,208.71510661798615
-51934.28907328347,-959142.83089483,-1033.1276428704996
11749.226863929687,456328.42985754967,571.6298463274825
3066.002593936652,-327680.3572873501,-455.22890539593516
3121.7111686355606,-326987.4483915568,-457.10134169976914
3107.021157238995,-325383.6360948026,-457.7563614161706
2463.8455078818297,12128.784937178923,6.801071424710448
-8974.945805257363,-241463.51217361612,-275.59667922758115
-17483.543506874248,-313579.1094037756,-327.7887776490145
54173.8848342799,466354.11919630005,346.4488855670114
55777.16834321135,469887.6551680528,341.7249787368639
-26141.67703681662,-791380.3568154236,-941.8565495825945
10163.661879600664,-919441.0124413483,-1317.0491923174527
4615.908535923295,-683144.6605144162,-954.2415584031584
-6678.951500697995,46428.61430045888,104.48691720890298
-13802.209139364904,142104.6575516256,270.64887310827066
-13766.520483498238,142199.90104416074,271.11237376059626
27831.108899571176,1847719.3065727165,2381.1050250793983
-605.357561823785,1673822.2899688394,2306.369755380814
7690.545373210436,686367.3957410044,902.5753944093997
-65225.370716256904,222663.23639672488,666.5087484089897
45946.57154475486,1475500.2105564582,1774.1971676363423
56003.68106397603,1007290.1803460023,1078.1270485285995
44501.980147813345,1668046.9587967664,2044.333736416198
15017.3572542477,485759.59735857835,580.8074970403337
-7244.498691805685,385183.1835263247,576.1443206577826
27877.903005849406,-204378.57951632244,-423.974199308273
34053.78094328337,-113463.32238190208,-337.05107127478874
-27327.935917885672,802169.708406205,1245.5102765688473
-5985.673014719023,-672239.0219723379,-882.9421800339571
-9351.893334041211,-555914.8673201835,-703.3301047338031
975.9303687413408,270194.31714108825,364.0109573551517
-12764.337521660213,1099338.085498958,1580.1905174972123
-32580.085540792796,1043780.295723723,1613.9997095123615
-31658.749950719284,1022526.4594172845,1572.411840641815
2163.571353746758,1465291.085405235,1999.155362797042
-13134.413899502766,-128462.58249303821,-96.60839319099303
-37598.80007038346,685834.6189367478,1147.7367386198719
35293.48753060368,-2364891.571913564,-3430.00410163345
14886.37687719543,-1290686.588963915,-1846.607163419348
1743.7486151621772,-585052.6542050864,-806.5944878010222
-45643.985861772875,220030.66997416338,552.4411672831638
20164.169138017507,-732910.6539263098,-1110.343380925646
10249.939025469912,-258195.8902786012,-405.4868088691113
25091.17446028131,-875051.4586768971,-1331.7221739816382
48644.417555941734,-1056664.1862184843,-1712.5986743236276
22154.309919680454,-967427.2750236968,-1446.8670913203678
-11949.388825455777,858056.3305916976,1243.5824350518153
1311.1170555433036,2873448.948193552,3933.53028475832
15608.759797857574,906281.6154843675,1154.0061235164335
-4831.546413262774,-868226.6471845352,-1166.6493145160996
-3760.1188001330006,-828443.4843699283,-1113.4495450602753
30248.3290953906,-260845.66247698275,-521.677902489245
32049.12356708038,-252813.14541451758,-520.0235785230661
25094.521218249312,577351.8300865719,660.4112154770661
-16449.285777798552,-1258773.461213466,-1632.6130615365257
24457.37768422325,235602.24169612242,194.43644188123153
7305.2953758342455,312506.7814788696,392.220016156369
30855.343794353943,-80569.0373133515,-275.9933293589933
63550.94799178031,-1521559.8606271066,-2430.2584364892373
48803.95389402792,-1631226.3387661872,-2501.246956889123
-58619.79739957576,1135035.9497260114,1879.576251724984
-11908.058591046516,606042.7987025589,898.511130308257
-8005.22871191404,-787071.6507016058,-1031.755033115993
43915.79626948393,-636709.3519499208,-1109.348724340861
2401.161132765435,80322.93524183417,100.32199275385055
11439.387823913605,-1279089.7352971125,-1809.5504290812473
-23351.97517735285,-1727238.7785882233,-2227.7911665962447
22235.744584619504,-1442464.344352532,-2092.4817107370745
56368.05627686846,-1647860.549797477,-2570.3569144588664
-27360.649634530244,-634472.9872216369,-715.4089812917586
-11266.679632236837,-1304748.3249793136,-1723.821520270355
32679.28135887422,-882526.3845339507,-1385.1028654755203
-23130.777723104515,-730636.1606780261,-870.1510096510896
-9913.898393587842,-853027.37365856,-1110.2886594266229
-18498.78798859361,-1122160.0235851519,-1431.660765607603
1428.899926921359,1212834.848527572,1651.2915281144792
1109.870726582099,1356991.8189433017,1860.8967796815632
-6810.2168873615765,58625.60538469228,119.69919304388485
39662.67574202724,1304870.9255788662,1571.869101041641
-19529.834332319868,541174.8875858419,847.7716516952352
-19529.834332319868,541174.8875858419,847.7716516952352
-25338.7257511926,594052.9717274352,960.7176521993516
49007.092917504575,713764.2973494115,707.2111580800369
43588.189620684236,658260.1329184022,671.608534484152
6868.656744093023,301281.12799415475,375.33436011094614
-11823.931017743573,646598.9114422984,952.419098247877
-11637.937297500195,1178834.8561137388,1683.5261312121393
-20865.390213423114,281204.01251242677,502.0817853727344
23164.77161841692,1013150.0584521219,1265.1530351817191
45234.41631167862,-517606.05488358065,-955.5588319928095
42811.49715300753,-418122.98155687505,-806.1074486078128
35820.8922806517,-437043.1712822367,-794.6811495114185
17413.154354902068,-1924059.969819222,-2728.454621887976
19401.880879234704,-818548.2796746269,-1220.6872038128272
11992.192049657002,1241341.9162711788,1638.6638365998579
-9813.593736518045,-2785431.7820935105,-3760.408256160289
-9813.593736518045,-2785431.7820935105,-3760.408256160289
-21387.723383576667,-2571810.2555973963,-3404.0899486294566
-15261.9852270376,-2255593.361611652,-3003.5811632788214
3746.7223286902513,217671.65274294026,283.6707231761153
19874.631027328138,-123161.09966068847,-270.6446312070917
8204.23691858153,-229150.52225777367,-357.2823300337329
6881.042896861313,-128687.32370083375,-213.85950542466298
16005.074948741878,-1201539.0819625505,-1728.3124600833382
22274.962908552956,-1784648.8195410457,-2562.324906026533
-17768.21708660248,-1884738.7557209018,-2483.843964262876
-21665.36539903252,-719016.9318810976,-862.6056175719972
-32808.09306821823,990898.9565060125,1547.0927749841194
-22986.510792591198,691921.1731455065,1088.592739279026
-36716.217023123616,-33662.366896848915,158.38887433626394
-59286.95630679645,269567.79630569235,697.2680110476342
13732.103036352006,446300.99919749325,531.5755224363063
13756.890019211307,1383341.5558137302,1816.737068385456
-30133.57693687742,538426.8444320117,908.9525202521272
2078.487133055738,-1325811.96090635,-1825.656936047465
-14682.131989937023,2051597.3988599947,2893.688634249668
-50392.28460398267,1157480.15619725,1861.0904559424985
-51844.40203889103,1149863.0425975893,1857.7253637183026
42068.10696387973,86833.19867499842,-104.24495666845223
43581.10985207375,181414.1078884271,11.444973452960191
43753.719655427456,169878.13378999705,-2.329841835132851
24106.602039330206,203385.41372002216,148.93745717662404
-1099.6992903822595,1872050.9449468923,2573.71202235494
60177.07714268613,2116365.0833054655,2572.262086069484
56624.51630390918,1988602.9879091666,2417.2717052731805
56624.51630390918,1988602.9879091666,2417.2717052731805
-23826.017347117646,1737804.4418277529,2516.4161557736184
18296.69369631542,2053557.625899083,2717.0091823745342
17595.6352736744,1674461.611961747,2199.550878386666
-23543.749907957026,1575202.8422800947,2282.545361045047
-23520.44917882907,1576700.5500454805,2280.9365914021014
-23507.729068588767,1569516.9318519863,2287.736973910573
-52274.16155180847,851246.2259963374,1455.5344259289361
-39359.195533606675,766363.0002791174,1269.591174892771
-71767.94379543167,1283729.9529637543,2160.9157362031433
-32740.228068370976,1691801.5417618242,2502.455647825655
-37549.36639568094,751672.5823158914,1239.974574164066
-68836.07380768767,323705.9542862699,825.6753663187733
-68020.10539451447,383449.307520133,903.5425815716105
-67367.03829921385,390224.5420834137,903.6918246259069
-67854.91743539095,425628.00555410626,959.6596557900577
46020.89801306211,-438409.40858221805,-852.664471753801
24249.739479612894,431708.79983955564,459.0586360798439
-24092.621960524582,-1731581.0214477908,-2236.4763211659706
-29959.89378505997,-1804413.1317964254,-2300.4636891965765
-28948.784706109873,-1856665.8045182778,-2377.153503663689
25729.134741456495,1489886.8720786045,1899.6731262718924
-5302.152338234214,1938296.7719301027,2687.1092453916267
-12273.422140034054,1749993.9810109963,2468.539228615707
-12273.422140034054,1749993.9810109963,2468.539228615707
-11943.67042217205,1416092.0561316551,2018.9260735555888
-11921.163988291915,1422728.7181893683,2009.7814684097177
-18411.710292694446,1668836.666004576,2391.298389582283
-17934.191903343984,1667644.0785633994,2386.4956175626808
-9550.127318883287,1570403.64897856,2206.483157412814
-5395.420615527775,1491441.1401398373,2078.452790744311
-2619.9173442062206,1816808.3272754275,2510.0619863194133
14332.761882581888,1565180.3358120387,2071.0868763343346
-8433.407887523383,772979.380719132,1106.2765271466985
-11600.55767208226,-382889.6162164308,-455.22333674477954
-11656.15661766959,-380270.6133339064,-460.61502296682465
18952.002769909723,319284.66254337074,337.16832442798597
