Measured speed_t_3,Gas pressure diff._t_4,CO sampling_t_5,Gas pressure diff._t_3
-272323.6988545261,3.877495272515888,-1461.2220194978574,182.37040597196457
-271296.86354009365,3.4034178091806586,-1102.1408385125853,184.44566550299328
-271209.5224653566,3.41173953725945,-1094.2242941959425,185.69676836720643
323152.647212887,2.4770191857089103,728.9615244173737,-212.35152981269172
-44901.33604234991,1.6936549646800514,2201.7489792144715,19.595507957712552
-139554.69515752996,0.8753379518551334,-1909.2637516317463,100.94572447198571
48369.98811803558,1.1973450041788665,-1500.4091170003865,-19.745803899128564
229167.16491841845,2.4582340482512324,108.76421381152447,-146.37623787180289
54557.594647426275,3.7179779396400137,-1487.980443984251,-25.36539057912335
-224128.7213450258,6.800075222443219,-406.44064653746585,150.63134276254357
-151507.72988857006,5.092576745877358,209.683950600004,98.44253301751006
-163504.49468691263,5.21988502878966,1070.3796579224202,103.43221774379543
112706.69776501069,3.197834041054932,-885.8859776727563,-65.68122912267394
-246296.62899382444,-0.7348758992245866,101.06430990760953,160.950833730921
-134258.63729613973,-0.8213992442952696,930.2384436257918,82.4781689923828
-244721.75925164056,1.6273441440557905,-172.33872902559548,160.5817607888134
90801.99620251842,-2.483118043753744,468.37538954928317,-60.312569915673905
87705.77663962667,-2.2146889699137944,301.6274676674127,-57.55405052255163
-23723.820753766915,-2.0927257505056485,587.3634767367311,12.628107215076874
469217.66413110984,-4.012098744160276,-2665.764562720876,-285.13469004116274
289193.2743000519,-2.6330482157033805,4430.662967597075,-206.95457468484145
60587.044508776984,-1.970746251621225,1156.7115603373709,-45.19467073383361
142665.7579060027,0.2509961571279256,-801.962774441024,-87.53976200686486
199663.92193000988,0.18082779768115437,-2297.739478759608,-112.34595990784702
227522.84189490014,0.37838714737636403,-2571.6383383744233,-133.52614074333223
133508.24353789404,0.11505071570343636,-2468.918418285458,-69.31067180370788
156870.7226898529,0.040662731180954516,-2962.4117692141226,-86.51795092298799
-146423.6379339621,1.8036067947638885,1063.6935667896842,88.67363957676156
179516.2146079579,4.860074017314314,-462.6005193466783,-109.23635047780857
175328.70772800368,-2.521801173963173,-747.747044023328,-106.74375874739616
-51392.89135426282,-1.2619773015992524,-1724.78425823205,46.76183198770197
52938.47213976426,-0.2248896839137118,-1404.424275214487,-22.310416310389456
40237.89200954226,-0.8794654760797803,3257.6406667395313,-42.03637984767048
31569.269730084012,-0.8127270990924902,3350.983775773402,-35.784618125238666
32947.91294347032,-1.711533223852438,-453.2008714142536,-13.387002707666092
-342411.27506147884,2.567316243637273,600.3326443470436,215.09188325077747
27723.939153408406,1.795579497368906,-2444.785102835441,-0.8055575651319056
-87115.89957855099,1.939257091654617,-630.7869190478148,58.49563474123084
-94144.40261645085,2.1715219362855853,-951.659649143759,67.75611990499998
-282931.33078248304,0.7252331026520359,507.04455306834785,180.74541182341608
-252621.131819057,1.5539896445953707,1614.2651895529661,153.29652974365422
107698.65394412298,1.1077342220799344,-103.2614512194772,-66.55143367913944
-197656.98454753033,3.6531898070133337,-284.0222299972184,128.04550677872518
-241752.03968324335,4.332678230025788,257.0929899758765,154.48026879863343
158732.7457511088,-0.8561988841788094,48.32030170984711,-100.22919952457674
158732.7457511088,-0.8561988841788094,48.32030170984711,-100.22919952457674
101189.43797215365,3.6613149076474505,-423.0368723772628,-59.10208286043386
229135.66998072906,2.5299302932479835,-1916.7568606799985,-134.07468615417108
78930.43382532068,1.5238401624253253,-1842.2308382876345,-41.40716848504015
-123450.340757923,2.4368221882841143,912.7534713227092,74.94532713883655
-136915.31604462623,2.475992800761518,852.1107727461012,87.3347705566693
-113164.74834850307,1.8266151865436246,1293.9794646912974,66.2525908637246
82072.44145873509,-1.0471274614620343,-1029.5859778837562,-46.79410533735209
53928.16810757901,1.9135782324471962,1542.7822494154545,-42.04961393038476
-194533.02712512625,1.8132914310913766,2299.643588287946,114.84902025034991
-4055.5596267145756,1.0619906470196752,4099.8569997315835,-15.905331823502628
68195.37790250042,1.723987280717768,3526.301123276549,-62.70008939982526
204843.3761349638,2.07196612994271,3696.025337355482,-146.1915851881458
-208429.15868591671,1.6819151903749094,-3622.9836892297994,156.8731014107622
-199846.36436946125,1.2921672256958896,-3605.8153827527854,150.2437522060298
163051.63113708168,1.1055347184883857,12.786115290955522,-104.06441594119498
-16941.969326078794,2.2947727333451393,-1052.8307494060502,19.455157593023
-33299.23762345076,1.7693863723668528,-366.4046697032744,23.525789764767122
37006.705074691636,1.8252075327069102,1392.3377481418795,-26.747730141298288
-205506.79513011037,1.0178328679869102,296.80963289698644,132.89362415282199
-133171.23774721328,1.2090514141075666,-589.1258700631024,89.8128718532709
-145139.17986753726,1.3875128172282674,-1322.6385325228587,97.64304419437198
-175731.8221986242,-0.28260900288633733,76.78008596923556,112.43018800378657
-432802.0865514645,-1.121079257758413,1435.3113872503939,270.5705455017456
-308251.3687613991,0.2890694092347299,-2704.849191805263,216.87693499839975
72415.5089680684,3.0764957035540945,2399.6817152864796,-56.19738733828116
-6611.6684800628855,-0.5491779368305775,892.7659607919203,0.2312956080561137
-6611.6684800628855,-0.5491779368305775,892.7659607919203,0.2312956080561137
-81368.39340827827,-0.5572354834037221,2380.247028704002,41.868294514030765
104111.06134218529,-0.5823307557598275,3595.804045922511,-83.6252650835246
47420.408244413506,-0.031135128982009375,2935.375523236407,-44.70812850411421
98035.80378144451,-0.05505042196706708,3735.4258619176817,-77.05399392064442
66075.46686350211,-0.1271372410036827,3320.247091402134,-63.25903821205498
-167615.60938778362,-0.015931523161559522,2700.2025830744165,99.56996001941576
-141515.60287271556,-0.023928246235392435,-909.0955008148493,99.11388091385597
80157.38888125337,0.009710695694745369,2924.870894865478,-66.18981174526266
112035.78713350462,-0.5218956079850818,710.8336334820214,-78.43728039415339
-14867.878661414803,2.4140887625590923,-238.66190607258636,9.848390202941154
-44674.40128319579,0.7559285354829703,1864.5248878434506,21.714279718325283
-222007.90003019315,4.304560195328386,3098.80944709199,128.18042380286073
-172212.6080948481,4.519295887250194,3457.7220093513197,93.17213120132934
-414995.4478451878,-1.3129273618524895,-3818.6681430231984,289.7286546531587
-57354.23274110917,-0.8619493930498479,2709.899221648518,24.383155839815725
171365.39603921695,-0.7001607052870761,3422.4108466002067,-125.42948180397913
155425.88402328314,-0.8922013085603384,3193.866453645413,-115.70747664407581
290058.7859298667,1.116788817291644,237.24343403405473,-186.9053406105693
-439919.43965499516,-0.8510861815169132,-77.21707215651247,284.8578151903784
-95161.44175893109,0.21764478119948488,-490.79228453704565,65.01790754730573
-153078.41110628773,0.09848422703030715,760.7782629872228,98.32369249247917
-129177.10299505794,-0.8550367521725588,2815.634483822832,65.61388635884866
132183.18393023466,3.2811281107989867,-754.4063644967933,-78.72334147819961
61986.633774284826,-1.726067175151678,1130.0976182002646,-44.634936581593685
189682.7186189126,2.9985109768281997,-1394.4989762858215,-109.92125096026741
-18466.66251199697,-0.4930446736143763,1380.4710242674419,7.6857326402432875
29173.73260046048,1.3841079626830182,2592.2332297900043,-31.385338993747492
102395.45381873315,0.5878224071126134,1850.0672682325792,-75.57174907781182
31041.84649751417,2.6760256191680925,-776.0025525827866,-12.720666638413393
76534.40489305904,3.2643250537960538,267.99699997109826,-46.96372950411514
174306.10843985772,3.2447560055128197,-360.7469018486038,-105.09053206750278
402898.20212053467,1.9515472572554844,440.3394319306055,-256.6374432779757
286332.15483873436,2.2615655350471457,-1067.7069341673023,-177.5495439453488
90971.56732117396,-0.7209077771357618,1228.232315905058,-66.02599487279949
-288409.9495956031,2.16636284757335,-2872.153908196831,199.48426886898775
104243.95146785864,2.3219664460330125,-786.8292874310587,-58.724325805850626
-541.4244958452146,2.565732216430088,-91.89200684933388,2.962462815034176
31571.534426843817,5.120294322679342,-382.08589629067905,-16.083301274373948
248245.99540032208,-1.2340469634331561,612.6092579820073,-164.40484642132085
-38974.64513942242,3.945208622188715,77.22771283639247,24.21862805180084
168364.31650277664,3.599795747431088,-2725.0215273955732,-94.94219908864306
242450.2832409535,2.3944972449254096,-3318.853084940824,-139.00364018740623
155290.27752922443,-1.2596696810294157,1963.3622031276047,-110.08804607514368
221968.58269789114,0.28229511998305706,-596.0865494049249,-138.17239844766993
-120527.12380016969,1.6940740948402295,-245.69926031720962,82.84180079551835
2471.3218917881877,2.9798595242158417,-515.83816681103,2.4993499854981405
203275.557754579,0.5147535258993002,3738.688391554461,-148.771392766064
525688.3248653992,-0.44097232135664816,-612.0441874292742,-333.2044835381536
446603.47534875176,1.1732041858891349,1543.2072894801506,-293.07866608945227
-107584.08809993234,2.5604460686731687,-457.3406506114872,74.48482257994421
26602.089286791554,4.31376032679161,1199.8686118718445,-23.312344348257255
124555.89869203634,2.9083668230192727,169.72582392953896,-77.78551128132585
34130.7890852721,1.4637833709389096,1551.887111503816,-30.392729380876528
35998.848886597705,1.4751876292465955,827.3725698453293,-26.766179260476203
-16602.90597652055,-0.2571700283410517,-378.05339589635685,13.154734751361268
28436.76215045668,2.163165135725869,-3197.7722178723784,-0.5570480708900567
66544.61444743224,3.5765328987766,-289.2597336389856,-38.967262616176924
-393354.7145143371,4.02490153299518,-1686.473524360679,264.79232209061706
-586045.0656960891,3.1456358599358603,948.8904191738163,374.5906984306287
-586045.0656960891,3.1456358599358603,948.8904191738163,374.5906984306287
-77433.06870089764,2.27891093245322,-745.4001548465982,54.33533504596435
-39152.37618508275,1.9689488918082527,-270.30790288521877,26.553943482372475
-5581.169707906896,0.8320771769712355,1909.9844235453884,-3.2180681913273417
-1718.413766553559,0.9280402034243352,3193.591632613639,-16.191908268296576
176653.63341208352,1.3317298980655232,888.8610192733266,-116.61413862967069
249701.48699934565,1.6840754106222242,-837.492906866807,-154.72013275589615
84889.3064809136,0.9898272946851429,-1457.3274766527804,-44.567289713266625
212576.4208665076,-2.404859103220501,444.8749395981678,-141.21498054535613
-174534.39630536313,1.3127496209654588,1430.747180508557,105.8085109047849
-128867.87490108529,0.09705315080764745,-2714.2312401983545,100.70883639221506
131302.95585074954,0.9034218475226146,-364.0953980453578,-79.20534275774632
54828.39539098248,1.9255143973850086,-697.7772424735575,-28.222504485575996
21705.058821760955,-0.19896958204427906,1666.4645368912886,-22.620128194010533
220864.3477490023,2.644887970804119,1481.0480616201835,-148.24224519589535
-44271.05241874328,1.7795609629270241,-757.7255079990836,33.95172296131054
54323.59423732085,1.1093842664969706,-3809.273653019022,-11.703357536597004
-53435.97273814532,2.769028148901592,3086.9689553810613,20.548384621453962
-99004.9622665241,3.63549499461545,-201.98723243364628,68.04615041317683
336028.61020258826,1.7302109390880942,246.57267079626288,-217.5397311008494
336240.2235806183,2.359946246646973,392.02221019512854,-213.46306804573163
-99134.38825519706,5.478856614453122,-1708.7709618080712,75.73169032919725
-92324.65206034771,5.859993405356207,-1965.2298529923064,72.76031448751607
216203.93252626093,1.0054157437941498,-395.01716676328664,-135.45262915391422
286033.18547304627,0.8089486083132662,1673.1811240675445,-188.1282650983729
184908.69928802236,1.1857749338793573,-1520.6226399520308,-110.24916412940324
11538.612888640353,3.9494991202350747,-3339.1180808507584,12.080251048086861
14649.240823219132,3.647172675282548,3371.376657382119,-25.257269167442672
160238.15668036006,3.1294376808790587,753.6329570480812,-103.72715994404629
330661.61268886365,2.952915765994209,-1900.4491763367696,-201.2921750672907
54741.46542595911,2.3189830268288434,2257.4909042337704,-44.82007572223843
58917.923625628864,3.4372039528181886,-1816.3247723944698,-25.49216792560479
230039.30006342218,2.1504909860280166,1486.7035498339012,-155.56796546824438
-89017.73010436131,2.0714263494831493,1821.0798221985788,46.84692401280545
96972.25831166706,1.342324037468358,1332.8674736069152,-66.17098807722985
-114901.0750095382,0.912604376187169,926.51788224152,70.44057183317327
-51363.99950012279,1.35422267513925,-61.85077729367074,33.41155101541526
87354.86064381097,1.235094626896715,-78.2929609415718,-55.63268870598075
64434.93798626843,1.575176113479528,162.38099392938557,-39.42251236128318
-148361.84611509118,2.751132678640981,-423.56262300154765,100.03323426947209
179687.5553561348,1.1082835106055589,838.6655554448167,-118.35925227541684
192406.39786517635,0.9713713786792484,1282.229305003839,-126.89597396534673
149978.0289080234,2.4360933823251787,-2086.7537053667643,-82.5461642447541
-25350.042294705087,5.2742925947647,248.18413735659797,16.137038238466808
-111346.80884977234,3.1818358921949965,2544.28320321148,58.83843426701933
-168472.4715437962,0.9287992024693595,2948.6956341332993,95.35382140128064
-250674.31441854217,-0.09514420740346005,3597.371334314196,143.76251026363633
47147.72082794887,1.2519842345587735,-3384.074332395303,-13.33873492296376
210529.63269478577,1.676511146924708,3464.2399796241557,-151.5405983545521
-58166.94420717412,-4.054919534820729,-202.75721458409663,41.78928873210361
106340.67531991549,-1.217929450367717,1991.1150324345024,-75.70159949731925
-211293.48577015763,0.12538445711021928,-2410.463462249038,145.2305654515633
145099.47321639527,-1.3903426647545727,-852.7647253303702,-91.78987365808212
120062.61708160058,-0.4046634410258122,2523.67277355499,-85.46109885830202
11909.575553690596,-1.010231043936656,2346.751365686187,-17.669478090329072
81980.07816935479,3.271722996567736,-1955.262003772297,-41.250599796329595
-151238.0002603839,2.4934680017824897,1603.6111058910292,93.02957075708169
-535553.7052650247,1.51856102295913,1819.3230044514626,336.39406756202044
253358.63433278273,2.5104134475992943,-2201.524612308387,-146.9783242360476
-197756.9356596448,-0.9290103135326986,3899.989018293511,105.58068243043779
155352.49415893282,-0.04695223036644484,269.8220371189608,-101.10716253836138
313801.28126970073,2.937938217244222,-623.592465561193,-194.84976909483146
232568.2876779859,2.0867906316958935,11.740956952852713,-148.7193272831707
-18637.825203635824,-0.6993786618574398,679.6060718715323,12.328099860209846
311341.5929754142,3.25620221601269,-2030.8151053102843,-185.26268109431004
105469.5840883625,3.3324956296853183,524.9732590322545,-68.80681408808452
100387.37942650338,3.7066423133239357,-263.0898687555347,-60.16676127618462
276865.2995029403,1.7009271930963457,791.176599105744,-178.835919168572
123325.37552825427,0.9243529506777219,226.31601569392598,-79.4380263291506
151789.29446190453,0.18412857917888054,-1668.3028206363676,-87.49100715253411
-6600.434531141426,1.2504329006589683,483.395893611749,3.1529877331005443
39057.8605191313,0.8100460308978528,768.748289611294,-30.04424077566259
38570.77606693955,3.683259003867325,739.8008902597,-26.217448112102534
54194.70033849802,3.038539557732345,-1948.3028282864777,-23.640961452865493
-26753.187715750886,3.8207690801189385,-2646.0104269216254,31.77154769005026
-27978.95215924297,-0.25810221420423035,1114.091458502139,12.26063131422677
-59872.09780006528,0.29933393821776105,389.50969071305263,36.93849408066722
-163287.5210114898,1.8183565456878874,183.99752339706043,104.03644409355952
579.4658183510733,0.9116980040337291,-771.8377710283646,4.994560197510551
-117917.70382317134,2.659152325450601,171.66487856740758,77.35929555997299
20250.95126368714,2.386177384392333,-31.286700854271366,-10.073011477014413
64472.25691930372,2.521170538154034,1463.6010798496307,-47.30374420989511
-114268.20380689707,0.47617896376760427,1480.4629449927918,69.5516165665612
-114268.20380689707,0.47617896376760427,1480.4629449927918,69.5516165665612
-16352.253759561032,1.633648684574564,97.31072690609153,12.348658815750696
-57521.36388810636,1.333873379970986,-530.7021230567422,43.065416567632916
-33218.0228279991,-0.39913705847435965,-1536.0487324177714,33.20540360561229
188825.08118043852,0.9738539714913855,1653.8263358546883,-128.29043862621347
-161410.60069726498,4.048649691956666,-512.2571669082047,109.05074017790277
-1491.3753252384677,3.5520917575811852,584.6365181624157,3.452667039900255
-3895.3323803302924,3.557842740869234,582.5572943522169,0.9458694788899606
-73333.35589412524,0.6992538953719443,-2195.0499943465097,62.180564014288706
-94648.53543718344,1.0160289386159234,-2319.196090869567,74.19845770837726
-205629.06526059023,-2.060462314386151,-1452.5794960645164,141.46135508665083
-369145.4158968896,-1.8934461732545225,-1388.359368573288,242.72064552522693
-357932.8503898054,-1.7496224455523137,-1377.0855405424363,241.90840402490196
-426020.13684400724,-1.47927127773563,-1125.4259329129127,282.56847361302357
-403356.14609870216,-1.2388139066892858,-1370.016290366482,264.4487122661405
-149573.46013495766,-1.5708770522040951,339.2330702250648,99.33350543697753
318766.5360404193,0.6741553433390316,-238.42677637489695,-203.3990098479376
-306374.76440514525,0.005437506940361325,-2205.5035593423763,210.28535540732355
-257632.86394464324,1.62028976174244,-2003.1776722201616,181.33091871469435
-295737.1933221654,2.785414224856859,1708.3408676894644,184.26049249611157
-9505.748809809887,1.496928226096974,-2636.922136079491,22.81094176809326
-127792.97106384605,2.884915183819062,1507.4756194726097,79.98602283598582
-381890.3625028137,0.17744116496143295,-3014.3219227223253,258.6377154616821
305109.1399982006,1.1667402552127069,3704.4050158467207,-211.66487544492475
300024.04022106115,1.13015757794192,3604.409110540839,-208.38549522676925
-330992.76275943127,1.053345119718287,2050.7763257098763,205.27956664738113
-362026.1121177642,2.125413130642073,2420.1056923177202,221.86481209224183
-324647.4493127987,1.6836280696548898,9.605972981024067,209.6145076128991
-335608.62223272596,1.6807060598559658,127.23100828351879,213.1539315519195
-329776.21670213685,1.6814462821619165,133.49360136346036,216.40712641409743
258583.83704059888,1.6245612109607708,129.83912579065822,-167.6296393924556
-58459.32152876945,2.2508414318333885,-1587.218508055448,45.30477873090688
-58459.32152876945,2.2508414318333885,-1587.218508055448,45.30477873090688
-96799.17030389924,0.6892338367282461,-2123.559636083693,73.63407658650988
-44108.00703208875,3.580447456173204,744.3252799112902,27.494481037699344
271518.42917713744,0.14490751930575801,-583.7523398471313,-170.23266196146142
-28932.046238105242,-0.6042540264959853,1519.522583457947,13.608342138618319
92041.32339170744,-0.06694656489509669,2829.73773542373,-71.83697341188852
194628.9490308716,1.4466622569973417,-782.1841406704503,-118.47081602808453
317802.4571569466,-0.5376860486346451,1144.3913709527908,-209.55583242907858
316214.51149518084,-0.4847140427479876,1139.1480056636317,-208.50611741574596
102203.26341600796,2.0962090595891127,-3219.5874987130937,-45.949863777163316
96046.02814508122,1.6643029193851293,-2891.738371507999,-45.245703558184516
156000.55049463885,3.5046799181916004,-310.83295667850246,-97.50843418861761
973.084677686815,-1.1258560022632103,-945.0064976125198,4.8379959692106596
-4908.870682734538,-1.358706893248947,-842.8799978756914,9.77417057240934
-35220.99372783552,5.587666172413637,-1917.8179872291291,36.53061174810363
-38398.02439510527,5.641119035046164,-1986.2419543822525,40.74111117359045
-39693.45023466848,5.728107071569769,-2033.9598233251127,41.90007326233366
-24763.963858343563,1.7139436216734603,651.2048263900615,11.949705611516503
-1070.9764560802005,1.1703135934914575,1482.8268881548777,-3.0160998430038526
327001.28521838225,1.3469238136708368,274.20835300834926,-212.0060127799875
-8662.27264426848,-0.7206469477106929,131.76271288934322,0.9145595490312721
-202768.34852685922,-1.6049937723448149,107.97756850547984,135.79665832810608
188392.1477607773,2.1635601661060537,-68.411769562148,-118.0438270154772
161752.6137265509,1.5005062314713333,-1118.3172762426716,-97.13228568409339
205035.30880926206,2.608024495323587,-274.24098244834045,-127.38939336913369
-27522.280108055664,1.9053322713983663,766.4363985550299,17.51725409628552
-158956.53580483436,1.1157228116263163,6.176383038931007,103.9415951384247
-94239.68010329193,1.0364381006690437,1437.1108252516551,53.75761542932388
-149352.65873636643,1.1703860149680512,657.8868124333939,92.4379701832663
-247916.56105248324,2.128574851699795,923.5137134388549,154.11560867178147
-350705.0231141953,2.0557314272410383,42.68434190076551,224.98803779153513
-89646.49628887294,1.6104547764167387,1201.1670623498776,51.41141223962283
52777.59778523123,4.166331819167627,508.87380016445366,-32.44957438756629
14723.341518610034,3.8895288798614613,1584.2260068592668,-13.84976117101006
-15660.800041065442,0.37216976519514366,-3683.1739460110075,32.77653876705492
4404.22621210101,1.504978981373372,-3672.1663855586867,19.664758870250793
24068.106669170087,1.8664379627249565,-3907.3817419564466,8.44582401129758
-11688.68245759216,3.9396853654770934,1506.4458170455116,1.0006120900010003
33417.13269256067,3.3837121085807986,2060.050023425674,-32.1696256527278
-128454.11905122332,2.85747691008106,1350.3803983715486,76.42409777466555
-281716.64670987864,2.5697359409511473,-787.7346183115674,187.0031106556143
-317602.67080783244,3.215136558014425,-1047.9088230337914,211.58682519726966
282967.2597484196,0.9577059344577344,-1522.1415704971046,-175.86712571891775
-146059.97990565834,-1.3693541347823797,1227.5913083258051,85.40939995041363
322869.7380877537,1.0870061332069776,1258.3581842598428,-214.09534895942676
155149.02610222128,0.6212564607593897,1372.3942265516407,-104.3132871696198
70757.74488066157,3.024080810172196,-669.2645556053828,-36.36793589235756
228489.39067543857,0.39320874004170925,386.0647901084357,-148.43224362680735
416690.80417566997,0.3795604041875274,-153.49575622344676,-265.8124343784393
334477.5209471078,-0.1622531126609849,1110.3969551209923,-217.55760012413077
174547.61850445272,0.7187490874749799,1351.0795018883969,-115.88490277100557
33549.1796060925,3.2125403425837775,-1291.105562821678,-12.368045128554952
7972.937907158139,-2.13598212174943,-1019.0582086700372,0.09255051186864738
7972.937907158139,-2.13598212174943,-1019.0582086700372,0.09255051186864738
107472.8180774161,1.3109876379348873,39.68855325357595,-68.64681725919677
238147.80415007874,0.4083948780549917,516.234263216923,-155.36186996831856
219173.17067765616,0.30191903876837095,491.9808863703966,-141.869539338278
-29707.836116533443,1.7642010826022332,-1118.1938850819552,29.34887191130739
-273253.33385221014,2.5843550229700227,697.3542618978014,174.82835170968374
56891.63987413168,-1.4539225490865701,-370.5816286374725,-31.64762385739426
-88920.45003929066,-0.6163747321027804,132.37158852042776,54.14642083300722
-84863.02335763759,-0.6083579725836429,137.20788650205446,56.393469131827416
-208443.23668529242,1.4215080451653466,-2537.0102658940855,147.9434220266238
-185171.94823944833,1.6096151569890849,-1455.1219627271034,130.08624386533074
-184724.92266731086,1.5365890733911016,-1848.2342986435556,129.1439710100908
-286037.85192295566,1.2612751393428938,-1427.5547382350123,193.82694075855952
-40337.75431815541,4.331437203195404,-129.12277255933267,28.56595068218661
-60751.56331074428,2.870478115817112,-1871.6389236337886,50.176047647911496
-180595.82588617082,-0.5613650237491625,-544.5569290437334,119.43538391039158
226921.11485097767,0.7054882966275325,183.69089319047936,-143.14557030889762
91054.0083663084,0.7290767997159805,1264.833587298093,-61.41634439269845
222986.8835412088,2.8818073035433676,490.18483376183826,-141.9339366993144
46116.54512665451,1.7988317368897127,-2237.79125489313,-16.904624781052615
-221512.41458362955,1.4804265630932594,-2425.849807834274,151.3056929019761
-214078.59377026802,1.252841476030538,-1201.044833293158,141.0830226170375
