Oil level_t_1,Oil level_t_2,Oil level_t_3,Oil level_t_4,Oil level_t_5,Oil level_t_0
498.15984272445183,-74.58664597159188,336.43275205607773,-9.721179064201635,364.8522690373806,45.40552574404256
127.72715487420373,655.4771776529653,349.19402748637924,739.4014747286183,1568.6465190354488,-132.270077397377
643.2580630575223,16.419808911884957,279.33980547220085,197.76174016331208,378.09639810852286,254.0712453124312
220.21443052554503,194.5450510337261,99.87158300670399,897.3405836926686,1070.5044661002203,383.6622330188996
139.35056237231555,-95.64965778777218,-264.897463684707,151.749587283677,573.6831689827899,276.13538979189525
298.4842888018849,285.54181976167695,716.6822449450146,304.7294784394734,172.1463206710061,-133.7707182103985
-205.5542701020611,-71.67479674923653,-490.370221745201,180.1884432398038,1220.0373264275004,460.09321126417456
0.03348577436514688,127.03276355802882,582.9518000126326,268.17556410649945,141.403262778204,517.6129284558435
476.3791500907994,-65.22330587415382,76.29767548018475,307.256691571333,1418.4906825753274,55.93940991836325
534.3722643688238,507.7672654827097,824.9946616274389,621.2633999155166,616.8623578775142,981.4834919946807
-44.20386316528396,300.1201465344753,-51.32623100833757,468.14098259752484,849.4429236801648,-176.1396732456359
80.64687644106337,-43.103628927249105,122.66509117403109,268.12772317003817,627.9986000902322,180.25683425858853
80.64687644106337,-43.103628927249105,122.66509117403109,268.12772317003817,627.9986000902322,180.25683425858853
336.2633925467206,367.65494228101716,-43.41544899623395,286.9032903604023,813.4419770603911,-25.348966100271284
-155.12627500921508,-100.67517509117067,703.9473261520845,378.4773303419512,571.2551183378488,167.3677484716693
322.36499713513757,-159.65144653893597,154.1329248356186,102.56106783748072,471.12024932203747,694.5565342972798
490.70698186547634,6.409038884154199,257.5086699836439,513.1853515848204,721.684061163298,-353.83017633025133
110.88555680773534,559.8344757880903,318.0187710287196,268.4566769466529,924.8311317236448,630.937708604606
-234.54596629947594,-13.957426526236077,405.5997970486618,805.5349953957606,990.2097179389939,149.91089569306916
679.7611386168003,607.1668635464285,413.6315431885273,-266.7862021703224,935.2861852164232,571.047902675004
-199.88365125350788,190.96920092948358,772.7248459470752,534.7922083990316,851.8090333869791,220.06149685561013
221.1550805179749,-330.1165832388951,-86.93100695533474,249.6896138139015,968.1594151317083,-215.0962137098729
308.54742416555985,244.8122817051706,622.1218655858868,43.591478549756694,-119.97558698863278,178.073117675709
-289.24143780972213,168.23120216050614,537.4381499630928,355.8249819078469,867.3811626944325,-276.7681207114566
-289.24143780972213,168.23120216050614,537.4381499630928,355.8249819078469,867.3811626944325,-276.7681207114566
639.2642321664065,111.64814582203164,-135.9156724224299,-54.23198340474107,282.8926001265678,76.69035395403546
-36.49354624700641,62.474133225587906,-39.535151868755406,338.6736356906641,1522.6637804540846,-10.656576084034839
-41.38761599168581,64.2376082364409,123.47525329195204,448.89714265740224,1210.0693332858486,298.94111159193994
-41.38761599168581,64.2376082364409,123.47525329195204,448.89714265740224,1210.0693332858486,298.94111159193994
-164.43232059372264,487.2611326726684,-404.6859176057784,561.7504963820593,643.0969243783736,-399.7246422769723
100.16232922692785,605.0827566074438,-1175.4982939641102,614.4521771042611,856.5789171179765,-934.5048996180642
304.90281464792815,74.52080360732509,-1113.6230891914117,937.67347996367,686.4700843638748,-544.3408337902354
46.484732153670905,330.8845262730147,1597.319895638862,-281.20235456461154,1025.4306610026208,818.8720074917201
-263.31359173628897,160.7698704486111,-546.8613327935283,251.16670806893268,473.93316518612005,-872.5374802694055
-118.75324628649395,-302.9275853956086,569.4949723812138,524.9695745231558,524.7321369270956,152.67823775886416
608.3702368505365,794.1344856999197,-86.83452266649817,370.3340045065911,1250.1971427200974,331.4055073821863
151.65567219151376,-33.54475585541354,880.6108876757877,544.6970133073627,446.8389986742468,489.7870079923904
-211.65987435074788,143.23100443720438,-119.6139301287725,690.0842282242744,698.7834871131324,-546.0635194710355
203.29368257273774,878.8102300179223,-354.9993218302636,-644.9719061939384,1506.3983368102658,365.0371634030581
-363.25408799952265,325.4802302264185,986.3771413301629,1176.3911165958546,464.23182707518197,-144.73478785790226
369.3754506550131,120.5240174116571,-264.13771901021585,-458.94900799820675,2032.7996323027046,231.65338616716383
274.3953205157262,1115.4228090133183,320.6141471707892,931.5324565903511,185.46985749163514,755.0070299820838
406.62096572531675,952.5124145736212,72.87282693583481,1151.5527165406781,65.01043238496752,860.2891451971908
448.3836624842356,-211.8634775554034,250.37710838718584,286.08237847857595,1061.1833036144558,-142.80765534877315
448.3836624842356,-211.8634775554034,250.37710838718584,286.08237847857595,1061.1833036144558,-142.80765534877315
-34.14613929545703,165.39293368901713,915.5609387031323,-240.84597468085542,-83.81549259275201,205.10460016094837
328.281349343346,248.02520715024679,-429.3652591255576,564.4384517889041,931.3106672793865,-70.01709755425284
462.04268334146343,125.72465922105775,102.31320577930751,334.01597663503037,1745.9639114650577,944.202296839248
362.93588791356694,314.20077458318116,-372.1838954395672,64.08924505026931,1352.5168627507348,1217.4086315562492
372.5619324962822,597.073226589821,-92.43997300648692,-202.86477501539855,783.9209992336731,643.930476055668
162.1378092882235,-370.84278898667003,389.25141785914957,54.4834987981983,994.3041465956956,-389.2258232614945
320.5351323991529,-135.45768907971114,754.2741398232632,-1114.4171778218963,1053.1040433885803,459.58897360441154
905.4110633804114,672.4770185074553,-50.28232356818319,563.336370022994,622.4265425991294,476.0737775413938
-136.54907842167512,-342.8091857786584,210.76842788811453,958.8405670527936,495.89854311011817,134.69495164055974
227.15352578373088,555.8008762468103,229.8771976085937,-377.5370844189897,932.6038162252388,141.05660594562494
-91.33356229798144,137.75624138426144,761.0569029665947,448.7721224764,1434.2836188931756,220.4688800282477
232.91401694788735,257.3479554978295,623.1863267991732,483.09166369575604,984.0063369058439,538.2786061228798
-44.04717316566579,223.540469038617,-21.478234005077127,139.0618806808124,979.7507759000284,-212.14037445611098
197.68442732580462,51.60696770953308,265.5425867906911,455.13427946144907,486.43023988679045,865.6445233958871
1116.9888337128416,379.44872753749297,22.72375637623165,1137.6363019028022,1145.4705044273037,541.2981998644805
-361.6885866989316,280.3058892667445,505.0127932614472,-248.28884149160717,542.1857462049534,-263.4813522158578
-156.60797956118356,16.417037905877578,-32.19383578887334,212.7339867605486,1539.7884759409792,-516.2815208273701
83.67673439680814,16.58348267487273,471.5674889918955,715.1132761829824,874.7135347261859,-189.32525543997934
83.67673439680814,16.58348267487273,471.5674889918955,715.1132761829824,874.7135347261859,-189.32525543997934
446.6720686198781,504.0494424846919,74.55588304889255,48.02560673007108,985.9089417811032,396.7725394591413
774.3020139321693,17.248851042825095,265.1746645546418,125.27301309617116,531.9581349910278,679.3695316500657
324.52068720030843,162.17816399269856,-83.55352940463507,357.86146451414146,1161.7696594659617,459.5057983611624
-120.96285523568446,122.29727430883972,410.3079150573503,248.09541436895302,265.9765877651889,-148.4385201077936
-120.96285523568446,122.29727430883972,410.3079150573503,248.09541436895302,265.9765877651889,-148.4385201077936
447.1149164317203,200.31449423800166,51.21841029367366,396.08406974236294,1232.0016838943507,-191.0103925322531
347.8018997709742,463.3719977495973,745.2996291087452,437.9951398859885,607.9648211020774,-208.7852437602844
-389.01209729895885,507.4770968304063,282.1626634243547,1308.5364144045907,266.1536511903187,191.84019781804818
539.8537553900229,486.3163801620806,213.76344790515614,-163.8472112211332,448.8934648890081,-43.983166639281364
330.13372690454145,-421.99238589823005,424.4474369782617,1041.8291873968774,1017.2066480649569,825.2492215143608
405.037872209408,12.937133615657558,63.252560051684895,651.517797671921,1034.1540219562214,527.0775301049342
506.08411899089776,195.01756695055505,168.62199677279528,-956.7449710874148,1033.2294445721536,-67.92677714313612
-59.67914569613929,241.04309156963922,382.58740493919663,1612.1225661949654,522.8597124086286,-14.301073070403419
221.91938767881467,582.1368196635827,663.3086465910069,-300.8222891663903,-327.4654111466813,262.5896690377174
171.0815323104798,386.1449149264874,123.28606029532443,473.5940742717155,486.89566291510266,175.14094353094924
171.0815323104798,386.1449149264874,123.28606029532443,473.5940742717155,486.89566291510266,175.14094353094924
272.8794579796423,-4.016403605146337,544.2728312548581,69.2124472720459,122.49578225560447,180.73146475785126
-274.85726725857324,136.3609211853751,-169.16081439642832,432.9424765750405,1025.8194988299738,-5.784473184124636
969.4792910448073,-95.93943594166024,777.5595726123624,558.2072667605511,568.0992316781535,562.1507416340113
-45.17479620684526,-341.49394515590336,-429.51597214329945,108.9689996509536,1056.2847483868961,21.73743798925409
499.90787325894337,791.0109846422632,809.3649285066349,572.0278385981575,386.7705195456324,215.11497054346592
-86.80877426134916,-369.5340460195515,-313.0029902350716,123.49995119555203,1206.8512167998465,-105.51400535816876
720.0082010048624,430.10489681167445,129.87155234194893,412.61755684711426,398.63269541943345,229.42584972691003
-312.85732151945564,270.84689183709924,859.5531252017909,198.80887599952092,981.5273825208011,378.4856109237524
519.8405971785256,42.042336384760404,-229.6955767460572,404.4463989552647,616.8090201289406,-69.77652712253484
20.088786511107514,-222.9669621840289,1086.0024886674546,802.8554326403804,319.82075098104787,391.74118520696703
15.975424140330063,566.4003884205714,119.76011175560006,-762.5409500564753,1157.5360297415975,-413.2597267146951
287.5187223509193,270.7231874557462,614.9296051358111,416.7774929705439,425.14890204082343,692.3868029526426
454.6758027141318,576.8460593527006,105.19426155725063,578.1633742220612,512.0021514014985,125.23035534529788
77.86025293641367,-48.24625918452455,518.8967089789118,294.51198974580325,1017.8294081036634,394.6686425611496
221.4730205607696,-106.81500658803134,648.932491687759,747.0002695629776,478.64386212287764,-165.5257476540077
259.632610015756,585.3949901965624,-255.5429567287042,100.44053665762931,1274.9542341618926,570.9392489296989
393.3807764211905,6.4028753320886835,675.9831637947788,823.4519360603229,313.1645959378269,-9.03909172229885
-254.7781411217441,995.680928140499,-117.59620350668416,-290.509090422652,1307.8320872479053,370.0532872533464
543.5280757790689,-373.9234060784788,777.6778273321545,54.37434824917307,651.2146506457414,32.73438213943166
219.7834247069522,859.9221145293286,-189.56671191622638,754.6663208331423,978.2811060771746,710.6445711077175
57.885294318631225,295.0299095012408,348.1431038580206,840.3074075223462,1797.6378973278465,937.8951971397563
-294.49765011912086,564.4777616249426,1004.9668649937114,-279.2093044556241,585.5219006624964,-383.1110686784237
-291.7249209195586,225.86561322292766,365.59064435401376,608.9835932279916,1038.932980850982,351.6613025219109
-385.2157283068748,258.13421830775314,694.316190816295,374.608262221921,759.2485379431346,-114.21569483679428
-385.2157283068748,258.13421830775314,694.316190816295,374.608262221921,759.2485379431346,-114.21569483679428
362.3379706411492,-111.10442063832025,-447.8304492303869,175.52066471189977,646.9899720155337,705.5446676142969
696.6515727964888,967.0701461109816,561.684874906128,728.0783321882263,888.6732584854069,250.63847233435308
392.71535204829786,-101.05736088626543,276.63917621280905,224.30448314060135,1123.181967289811,-660.4061551714785
621.0803915610428,-456.3274062692792,-434.50604804409465,1090.702798523099,1512.7164745882653,244.2890981885272
-199.8573474648275,991.2316856728822,708.0021173555106,-9.827768430075935,719.7678867371395,335.4196088666091
420.6774041734154,457.9274600623884,-514.7760194358441,682.1357619325463,473.623480892521,222.4353553232209
-52.28141954798025,-267.8376432249537,-500.4356593492252,26.433630572707102,864.1740639686864,173.14512338815996
-626.4084772392035,213.84465920513355,-297.91366832650397,614.0792760071613,1229.277269232807,-118.59645879233875
378.56812098381295,-218.98012205320697,853.9411013258086,980.5578440469003,812.7522054014114,152.92027923040519
-189.07645845426248,506.0372396964973,-360.31783127633867,-256.64772295830574,653.8386414266863,325.13325914215045
282.5453273692103,-267.1350333974042,714.6438970002213,840.1137522434714,944.1587029977476,245.20986182899682
453.52516653773637,282.1107939041706,223.24472292530822,-705.0355844470859,1558.9094248587573,526.3513937976044
58.3221089242636,245.79637411676018,479.1377487628366,1441.315439037783,137.74729793463328,-159.07097407785182
-317.94891996738227,-209.13069923042679,-301.9619251937273,165.12159476231022,1086.062179564533,-67.92652046283854
419.77990023309854,784.6237445910992,620.0872199904845,-92.07937925014753,280.5042752799708,-87.73342142907956
4.735525728270943,614.240231769354,122.71786114167179,-38.461045010009514,1216.5089356992635,724.1107458124891
640.1049261610485,-86.52650921389863,181.940282475982,126.40999737892258,1047.2309792695576,704.4207013752844
-521.7037345802838,388.6816810688814,178.38082194042292,500.9113734285701,162.73224883801504,661.9784338684528
392.0689563304792,-285.3337702212055,310.0328259444144,25.27857347196789,1348.5634847928022,1.5885186000757585
262.10140683904626,-199.55386098343683,555.8480318076879,253.0740279331534,1905.8303511876102,204.44600034127444
33.52770841360524,-333.07544731848895,1051.1052584791287,695.1821701974095,258.9135242388704,453.0342711613878
332.5228239206356,732.7477109109725,-627.3918805119577,39.18690171800898,1210.5190272299128,-26.160031387765073
23.567432798755817,455.4258378167789,546.2202664164033,643.7845909349647,389.63392876339236,459.33731445779233
363.5737947796744,-24.33429884977289,100.70800188508298,140.38986587435727,1059.3384516925871,63.95707721482992
-122.17890576478962,387.3283248925492,396.4593117269179,417.2074293549897,560.8321409745215,503.7351434734529
446.25614329997086,415.55394518422145,63.42087656346996,717.3563443600067,1352.6904724320782,381.7551766898852
-286.2386970037143,508.71963261799294,-74.53388128729065,479.03163789096595,860.0858599457922,-4.595113109061006
107.7895525319725,687.523541109146,296.2531561406118,-496.5460233360939,442.53475873119066,1.4497692359321945
183.17188677333473,121.05720780325726,418.9699476144397,330.6910891664448,483.1310592571683,176.64396220694306
183.17188677333473,121.05720780325726,418.9699476144397,330.6910891664448,483.1310592571683,176.64396220694306
183.17188677333473,121.05720780325726,418.9699476144397,330.6910891664448,483.1310592571683,176.64396220694306
183.17188677333473,121.05720780325726,418.9699476144397,330.6910891664448,483.1310592571683,176.64396220694306
253.5323495247045,343.3409611697814,61.78706857830019,430.55027631921166,1119.2073767093889,313.9540133628441
-157.08809424301955,548.0611656650315,-338.30884875127265,423.3488405751508,676.0666409305737,538.5114780485534
233.00402497080643,314.8112663224768,755.0277933747595,297.6492332900392,1204.3893215126145,-349.947775493848
517.3472770958438,363.9033441419558,536.9539120977856,786.7573105285355,344.3873516564729,346.10238529069625
139.68299187028163,-279.9017213930008,-102.85892999515133,615.4041758948333,807.8000485348243,208.90527265684938
404.3001658632186,232.65474078561712,820.2867509268247,811.4398910124007,777.8963965991504,169.30397355401652
486.08194405053734,507.1797753015409,-35.17308283144979,163.58618036360872,928.9441634183214,-181.08565492250705
556.3753368709225,141.54438862250078,-390.2048285521425,547.91751055793,605.5706175092714,-31.391848386504392
693.0603807029294,465.1778237273434,-419.305613041371,-93.4637339876931,936.8687790389176,-456.76615387928473
737.725697828613,208.20684737241464,-47.10382881751656,116.9054558325368,1146.7138295248901,473.6568295548784
78.67669582757742,122.9125890391363,766.7134237772882,114.97125927835174,824.769105020311,172.58809690803318
71.98089350732634,329.48927242028935,422.85668676701874,372.9247205888642,773.0456560171103,329.9111338198891
521.836245757127,237.28450170311348,185.14814895355096,390.68232723432686,968.589463234601,-79.38264523501192
521.836245757127,237.28450170311348,185.14814895355096,390.68232723432686,968.589463234601,-79.38264523501192
-89.35758438371329,-5.781539220668009,111.68503756584448,610.065726400398,580.3905058371517,241.54115846774982
71.76669014972163,-533.5333299329359,214.6930744894195,450.95080198614994,1072.8943852097843,-415.6610576482208
133.22305754664976,-241.51243278033047,-242.57313913674315,93.02459838941667,696.4688563743637,96.52441721247385
546.4837510037914,616.6637218369644,685.8559472021442,875.4632589315333,1290.5881685354473,707.8612206941259
79.7382615743116,529.2785035639524,224.11068462315478,-606.634016120673,444.5502710363387,194.05237249574105
182.7607120473308,-206.2818478034601,173.1100756315219,1155.7213288810394,1109.3088156752074,-151.39367769295302
182.7607120473308,-206.2818478034601,173.1100756315219,1155.7213288810394,1109.3088156752074,-151.39367769295302
298.46610623267145,-567.0586847412054,146.91758847538628,-67.73023525325573,510.7863200408316,261.32141239306253
332.81599026035167,1146.2462318779733,351.2526656268316,874.8469340705651,1279.5956261614708,-60.91018729848736
173.62268355971042,862.9884748459214,340.52339001564013,400.82305800433636,1347.633892902752,88.61847652699453
585.0137768414278,-224.552281462193,196.63112518466608,469.39179637623107,440.8584889814755,-185.65553054121358
134.87967280726753,186.97701367360014,-435.3727792187995,951.862132000487,713.5879373970071,310.999953347142
486.9917084041512,-399.7563403064868,104.54553283063404,1042.3106733026755,1164.49433391186,143.54278342820052
-132.41140479028817,270.1039645535161,360.42977027233604,1406.8159185213412,1319.2613087227737,579.3099066674629
-24.743554307318234,362.55147408734183,511.4156781784982,921.1412377213768,1143.9728242306307,542.810966317115
363.9985793855949,382.0767961015764,721.4898210075619,-402.8265754281481,569.8616215754388,285.8550171712262
433.9129070404934,-160.11633490917205,-182.1227063229013,81.53644161940656,668.0462761130163,169.02789885453535
-410.5019491309278,351.5167413718069,413.12174730598315,471.9910344508358,690.0730512830426,591.1912857312032
-263.30875171541027,187.84070156719412,740.7640335165815,-205.28600931280386,1054.816167305181,210.30387412193056
-263.30875171541027,187.84070156719412,740.7640335165815,-205.28600931280386,1054.816167305181,210.30387412193056
576.4792796187162,133.1186447098093,-66.27246860919644,-18.144941010096318,250.09802080589708,-135.9441382746171
262.95680788587254,-493.61089704998835,53.87908912726857,328.62267523835567,1190.8302590081926,231.30411776734695
361.8917992778866,138.45552319533,761.8951801608008,676.3913988407398,883.488707551802,463.1727402223253
-157.27894410456346,364.8643458985182,286.87461222154843,-104.30246714248813,399.414167464951,-183.41380987785377
-641.9728920292706,219.41827477981005,273.84935393324264,-125.88136899929378,103.78223833727111,-159.04367033452638
886.9598469386626,113.32757664845347,-143.65940096184272,877.8103741914948,1335.5214251041136,1096.6271245990542
972.473969923317,247.09030341053904,1100.1707728698836,793.3760473609561,1052.6710193082567,829.673258391292
200.35915946306045,647.5714251932613,-307.72449434922544,-215.5415924076463,141.23672322981804,289.0011201846727
-120.74749846929136,38.014141273278824,493.8485475037732,699.2966597228333,735.5368038034337,-313.3081089049874
640.9306955829758,87.00193645130786,121.96583711860131,-426.76468215998773,418.0479741116188,463.4612528048837
271.74024815293194,429.3881183942773,1200.3650320725271,493.53053709291873,683.1517680122101,268.7199695131753
-478.6691729235605,-436.710083570232,180.24316638382322,43.261835330500915,918.1584441411418,-0.9784435463463979
250.61159148543868,-31.51378829072314,400.2624447967634,735.347190618683,850.7007608663768,-354.2554485763246
479.8061976929864,354.6720146069713,30.57004892935214,-298.5254882181205,76.6579641690499,388.93927060696285
499.77095406394994,178.2816424471406,-0.43648379262007,-204.2394852234824,899.1850084711592,-5.053506129610128
139.92906650374243,20.153752660318688,-309.67477619891116,730.1908763142417,274.772415998139,0.9574628388938891
-113.97101032485031,538.8533593272061,0.7126536529178793,-116.94963444395256,1197.1816016803166,-207.46256472627604
601.3900166206931,-58.126428778132606,365.6798947138509,911.3110524100993,629.4414691713316,513.6035413248053
38.044752369438015,879.6020518939406,266.59918779332423,245.4226220137797,719.7188878767614,92.17549367374409
153.48564220407758,-116.02135482595486,-40.949822381144884,266.3962327973621,1453.894530182475,62.64619188719655
-88.92027923751144,317.6703774609408,153.31769872799862,332.99093572444633,-170.53270395204663,685.1067484427892
443.4545366471468,1004.7453170494476,121.40964810311954,695.2330817475375,777.3354122281459,585.3547011703355
443.4545366471468,1004.7453170494476,121.40964810311954,695.2330817475375,777.3354122281459,585.3547011703355
-295.6151090002809,-615.7945738419357,508.3055783589567,293.3336837809317,1702.865354596909,-12.33813312489849
-282.4092658994385,-37.149557049650525,242.6877243597864,641.8665732264988,945.7082113077503,-160.84096377761176
230.59552848781388,137.67484068022708,-211.94176002529537,-135.46262229933672,528.1525353421729,512.3924346902695
250.7565447582491,760.6146907465288,913.5820418764827,956.3661904930191,907.6766434254578,271.8267357983769
7.071749809029768,777.9850318091866,170.86383774631952,-317.9308835580398,383.17027713800064,475.0553720352774
789.5128090851792,230.57233205983493,-287.49516387202976,415.94715328824816,530.6052926586915,188.5224969760377
102.7765015444777,447.81785900217676,848.219905084535,32.441246181134204,1570.481649299967,562.6263471258445
383.9840189668442,-44.7476289478945,1517.0560550387027,555.402281604707,255.4543801605612,631.7367073243864
-127.51710066606671,-225.07762272686543,490.0492510282038,88.30234497535542,277.8811896324123,548.1099028398193
1243.49517405686,131.599067230448,14.848608141341629,732.4758226807703,1095.7818128438037,251.03716873807127
293.6068969404637,474.04651512293117,-116.21705099065221,446.7761892869721,1416.1628020221601,271.03445781660696
326.74194303702916,204.08681030428136,-11.418972878654941,65.99666735248672,1196.9449055503205,525.2066082854858
464.57941569514514,69.28109398476832,322.73017924864945,1195.229221579859,918.7618692789235,52.05931242032237
-811.4649114610315,-545.6755175142848,843.1164164511015,-104.49990202477193,912.3188521694475,-58.45710618737333
-306.0621212890775,103.00883801984821,-62.43829499386209,681.0660571684779,195.79729559460736,-246.43938311779942
805.2784749055577,376.1757500898121,576.089485387971,129.98454158301058,1414.9288299853047,462.6467686924888
-612.1976034057179,-57.108561159627925,-224.11816829872703,533.6445393031642,331.1378135145188,247.47126885624348
40.566528187182826,316.74746820958484,423.6095738905332,-230.4121816829951,1049.7606185293348,-750.1778272605045
733.6716548932632,339.5359747568153,221.47250019543978,1043.820951594682,781.6276451876114,502.3057860774071
-529.5002539492781,-31.010860973946023,187.03940212022368,-469.01307410101765,678.9976568003949,-0.10008597139382847
657.8083253414039,293.68773450898453,172.07917814258107,1111.803326570487,691.0546713779988,737.9823175496243
300.36539367850565,561.9011643185383,155.7846018798582,887.6982236985065,921.3980710273985,498.0943794283992
85.38083030813914,-103.39796030623552,252.8568045428073,-230.13621380701989,789.2501905163767,218.8195925087554
444.1105464282975,631.0050748004469,347.64433599273656,993.4676995879599,751.9538409060914,237.68789121468495
-470.56332767275524,-375.4529118997006,261.21639885344905,71.35603805591461,487.18492480490323,-223.91631841496027
-112.64764524535406,223.83570438215543,196.90389770691786,250.45944778756825,698.3826328631762,-600.2441017925498
439.88501697771153,-131.54340435299176,52.93647113670539,821.9706123782022,1376.927766106389,853.0377813185419
516.477017383659,865.5502162560097,371.3880785275133,553.7784391903638,1260.5585458112473,408.32144674421886
801.1453814606684,350.4662983265282,-127.16869974220589,803.1280867199447,1421.4404165419946,345.90052456725346
752.810770688387,-18.655095317185896,292.376477363544,345.3666690353256,1298.8293301463088,490.072898516648
164.46180773320032,1074.0204381958547,271.4994625167241,161.31616022859768,628.6531752466416,474.932310467232
252.65877314896966,909.3938643880737,745.1368440522853,326.4101240928112,1148.0144099582744,942.5311368880912
54.452361270518196,-527.5590959000898,-359.6793796025688,296.1106199640428,616.8739485083669,-551.5546423458545
2.4430250719141213,224.57341748789918,471.2743440445718,-422.5620987465067,894.8163697251225,264.1842358956502
2.4430250719141213,224.57341748789918,471.2743440445718,-422.5620987465067,894.8163697251225,264.1842358956502
47.334547087839525,-11.868815465742045,-199.19132541714754,1007.3031525100777,766.0015145020191,363.697982720327
33.25578981740682,874.0283774864145,785.1060230957896,-246.78214154099226,672.4606994848436,109.8176021732765
529.2742033954753,517.1834346849001,141.9492604748383,875.6403012923628,1084.3562022221881,872.3963883603172
-145.93264322396544,-209.9060242820878,1173.9126436587924,612.9787785437811,577.3429020534938,-166.5095477268108
-117.24963373571302,2.1873148142488503,-181.22657259792823,383.365020446026,655.307810355569,-5.030121064450846
230.97955011201978,243.206789857592,507.4625315086485,138.62990701783417,944.1000003252669,387.95755121115667
230.97955011201978,243.206789857592,507.4625315086485,138.62990701783417,944.1000003252669,387.95755121115667
81.6876197476171,295.4734492372528,-9.88509873182818,1724.241248056026,1016.0151907843942,227.80490421321224
696.406463112068,395.8602395177835,801.2793858377531,-788.0702972970491,682.881928125787,82.3697466448765
226.45503657820268,13.171408996990579,-765.7177716694864,1025.3472871571498,628.5616551661474,330.7609959382004
389.04486920131404,-144.46313112651313,115.35177642606288,716.4427059841863,-348.38489308411613,805.550696586738
-190.46568263842317,588.36110187992,580.756953910449,22.783133663983392,1815.0982953850194,-373.31860507821284
237.60805143521054,393.90765013987493,312.3775693880693,273.68193329253165,1334.8568206346572,291.7078064016848
238.33035399450182,-374.0245416692204,244.59847217908452,563.1517678897393,871.60711116408,8.186565695893563
-30.29291322690426,900.9809861489782,-64.4485019397609,664.3454804466406,537.4313646511746,49.5796507711961
-430.3062651658777,91.00288010837824,-76.04390831509065,952.6930584741604,655.0297372105326,199.89777736799408
-83.4258511529872,651.0192620088726,947.8305650909854,-355.20803671355964,1113.1519417712213,-329.8894294150575
169.28035175662825,13.12708250683761,780.0819301353313,224.57458355581025,795.3553055535644,-294.1317602426654
59.74801190422261,284.2912297973335,-466.5922960060418,385.6618497184427,957.7188084963292,362.17491466092235
-36.13177475595205,-98.70567866964419,879.2281924027063,172.52440543044295,338.5701051207592,243.1361124779695
403.14861830519186,673.8423603399938,-471.2708197238445,-121.56763773305113,917.720189112343,102.43671836355401
-9.038386378539712,-240.77328707022804,705.592193739819,765.7985306279278,718.7597388079045,413.26235171827244
509.213175424281,716.9041124994388,596.3948845155501,-161.4443566434182,1291.0674959593414,429.1377703093187
-135.47177664434463,-324.3136823968237,-98.10842294443677,917.9176921641583,292.2915895422133,-275.27628818268454
266.6202566168946,568.0275971452957,414.5566781125086,-348.19731895122186,1100.7035808458522,696.6687723178427
198.23865361965522,1044.5206243455336,144.86356715358158,561.2204195105651,645.3022934277469,339.06076239773347
198.23865361965522,1044.5206243455336,144.86356715358158,561.2204195105651,645.3022934277469,339.06076239773347
227.3316416983244,-487.1874941257564,276.45000496378265,757.0959034436032,432.0244246839819,153.8743513130621
-131.1733002940221,220.12035565843905,608.0305797628184,811.161786575424,1152.3944026541262,-106.66735275826824
-119.3494633797805,-344.8282695779658,453.717661893521,333.3300795182418,52.37319699730358,42.1712486870876
316.20270614292133,406.4803055869414,-119.70692646057074,315.3176354804229,312.18565767395495,199.0955945123676
