Tº B stator_t_4,Tº D stator_t_5,Tº D stator_t_4
9.181982228689654,12.091297579669629,3.3399134066621174
2.7634271058566657,11.512186967644947,-0.0533573584530882
4.149797772333756,19.10139864717438,6.3826768986521625
4.576648773762961,20.464207383043902,20.024667744977577
1.5177831526876298,23.47143258555818,14.162455908236756
-5.309310805256121,3.1061368801126967,9.096911694697543
-1.6388386429283068,8.775693496555784,2.6676764977060126
-1.6388386429283068,8.775693496555784,2.6676764977060126
-0.49333417741097696,7.260750071587134,-2.2792748695669154
-0.2574194027334654,9.766673103532579,-4.943079663444533
-0.2574194027334654,9.766673103532579,-4.943079663444533
3.210721984770665,9.849061683233748,-2.4051261868792406
9.102078664381695,8.909924589985133,15.161133529474874
4.977188308008272,7.9708645148757995,11.551956299603836
-1.2437162241680992,9.909360437721288,11.534398093744038
-9.52526705914035,10.819663322348063,-3.6865305773863044
-2.451695015208977,1.6348145068005109,-2.2434087716519504
-2.384113449794194,3.5727336184931744,-0.9152647763909245
-8.71155016923453,-5.656055756689364,-6.258552827079661
4.952440306700695,1.1106376753191292,-4.585196070227255
4.055669548045281,10.725189790707477,2.973643683368419
-11.752210097131442,-6.389245288948581,-15.53369818421584
-12.883052675773172,7.501589596825697,-7.145551743403879
-8.85683650562624,-4.442631914527723,-12.407723724863956
-5.232254097763572,17.884454357080383,10.641740790811518
-11.140190482673454,10.653551888141052,1.2080279732141879
10.154934700652444,10.289845578233148,7.177664710161887
8.988865391800914,8.144378576504575,1.7250126567671367
10.915277433119565,2.58517136452034,-3.2375010205425703
-20.103322125571147,5.68740743946085,-7.2062497555137295
-3.0855805051429925,3.329415946047568,5.152199322771445
1.8314596351427133,13.901402094434921,8.452464358247965
10.314530949522153,-5.302864256335722,-11.009700828914742
-0.20824515484880735,22.35964892445486,18.549311775165666
4.411558806518162,15.000653142774372,7.5206148223687865
13.265720876312466,5.82661617460844,3.1574203454670084
7.347374770556874,4.852629584073359,-1.2750542826532918
4.131509923301575,6.510044435987102,0.43096414165520525
8.73214514429183,17.70792334217932,11.990886885982281
0.8911652247866666,5.431293544671002,-7.691923688396033
5.624589893896369,5.745499770861026,-0.7873628717206601
-6.019312888387759,6.501081095379035,-0.840102061087308
3.1009654911158737,6.65777550803901,1.4986679935744571
7.998917104401044,-3.2560103713240474,-5.597729018404994
8.986128400150397,-2.1716064121179492,-7.47761171862682
17.543488122005602,-0.8853370898615172,-8.351783876106902
10.76272921573939,11.931807014571703,14.048075233455446
2.394140299287617,16.97387929516305,10.142007103238928
-7.495420999258201,9.08051943158759,0.8722521418729068
-7.495420999258201,9.08051943158759,0.8722521418729068
-4.155006976870159,17.84246019777842,10.805319992043422
1.0236259158812504,22.720252335483988,17.894830556075853
-4.50716725707766,21.587604360535064,15.382776652781281
8.186788919612138,10.776395277552876,5.9678451413303515
0.3692513586337709,14.240166659256477,7.582023104016686
4.26729952610091,13.670951798798221,9.17878426959043
-9.492192303435928,5.734281725615118,1.8754769512504983
-9.232333683248262,15.806974090026994,1.9820001105416165
-0.28268329943453807,5.620329594457367,3.056440174605108
-14.65286930398823,11.833332643215615,-2.649335163814865
-3.0049954134793975,1.2583473827103813,-10.298401117622749
-1.661217833066614,9.706420547971913,4.311813672771284
13.47825983403871,5.306848591628574,-3.038760748788638
6.986596708337197,4.00096754143093,3.2837899111353037
14.09410466196043,7.06844007524653,-1.9446194693437548
8.12663811660174,16.84306421515319,18.931378299420732
-5.848132449205048,-3.1779935760405724,-0.9625811110509108
0.8178440305540406,22.487640835149115,5.372037951342183
-0.2326736879640623,16.33459876414789,5.565512067657244
-10.125185498558853,17.304809183691393,9.493259833396383
-6.1400192796795645,9.919479741040885,8.781740477065918
8.379127866356916,4.232009642913688,7.789495674698052
1.0416700413017566,0.15847359600861832,7.579698622738038
-3.6051468118092647,9.88721435703442,7.229864211464345
7.449506124792444,9.446211621207683,-4.015534693142294
-1.0420837240712792,12.645559087313236,-5.53617721378567
5.859548594293955,10.793548225824974,6.625654593935494
-1.6244975274454019,4.00062256486319,-4.616946707479261
16.62452390946879,-0.5716369101041376,-7.378611744468097
-11.27805351697076,6.682317437352658,7.014271312115162
-3.587809913271972,20.250318699535608,1.462267388367808
-1.9843006560170018,17.232932995443434,7.713617693876836
2.152979230818956,15.966955810064128,7.201383653850739
9.195745819389844,2.0763948902296345,1.404746593859671
7.572550251472081,8.005821772046772,1.6930514574125315
2.4775524932475324,11.36372518883875,3.4638765711502995
-15.310584995620983,1.2862478055831632,-6.34815733549244
-11.314026420170586,2.7202165130372977,-10.332487034481732
6.882634594062191,2.733061585850539,0.11569114780178502
-0.46745290522057603,15.475603708628665,4.610495426627587
-0.46745290522057603,15.475603708628665,4.610495426627587
3.9730614314356347,14.531843539708866,-1.1426237480357582
3.9730614314356347,14.531843539708866,-1.1426237480357582
1.2361624586458104,-2.8168919130864216,-2.962701850337968
-12.954896118356594,11.548106152560546,-7.417539309106141
0.5866396513709873,8.111388061582709,5.337832178733805
-3.3721961823118534,12.590596271681978,10.132199858801872
13.746404947516401,4.2881545646860655,-4.228714819435407
4.975761512683125,19.265971309572066,5.9174200486745985
-5.202284121509529,-0.8179426841904558,-5.293444197316756
1.4398742655243404,9.931452624940182,-2.5030791612518515
3.6377660073517895,11.079652274102573,-5.091806518749232
0.07251916263874048,9.845843773638874,0.24056002692179046
-1.3309635386638228,19.276061137488448,12.69524489565281
-1.0088267020921977,0.537970804718821,-9.683831737908177
-1.1215241314275501,14.146440276168908,7.801510689895261
3.777219271591315,3.383742444664661,-5.155508241703705
0.1980094605912699,11.119394245910243,14.751460791210356
15.346231439223372,10.72385911180704,2.2288062334795704
-8.176045456083795,18.46487209910545,6.413845626157631
0.019916177623608533,15.689509723383866,10.078445379700934
2.402156691129126,14.752826838888478,11.225089203791963
8.035305989290475,9.506492424711478,-1.5537248692395664
5.947881045633013,12.018420416296694,-3.528189429432433
11.587522842031376,3.2557009848297964,7.769042225407437
10.521243471175302,4.802008755555968,-14.746149756727933
-8.155088562457433,-0.5401013574129863,-9.274059777084322
-8.155088562457433,-0.5401013574129863,-9.274059777084322
4.619534744353167,1.4076035616518696,-0.42782174126712924
-4.762664718013069,0.3259853529168507,-3.066776942251936
11.282406041674518,2.0449703862700033,-9.758177102874487
11.735080602026583,0.6501572528154536,-0.20482276089269202
2.0741319020508797,15.606660283977142,6.160394542027666
-7.900070634571549,18.277548840676268,16.018208138172596
-4.841866253495665,16.28337785077065,4.186158360859957
-3.3707468062550086,6.430413470817593,1.5739746391634348
6.936591569282138,5.186611352551305,0.23796159881367807
-4.5764410486877765,17.097345994626842,-6.551749782760934
-3.3153283392536768,4.066594121035158,4.143375308221422
-0.18955609602935475,6.332430567805384,2.845628291373558
-14.928434518622094,14.934935944449895,-0.4436090611874448
1.8006211390321436,14.957872879256815,13.102801461848536
-7.977105685258984,12.688294154337509,-5.04279126284963
1.907736992345253,11.977721634674952,0.3244380763655448
-0.36991107529837275,8.868617957875076,-0.22913415586747687
-0.979096468925845,6.668439146149412,9.484938744367236
10.082352806393047,8.203773031464964,8.978547500018667
2.16175184139175,7.898260712375215,-4.872995424554403
9.129789533957808,9.121573074267019,7.335836219164289
1.6856369136195597,5.86276919530778,-4.18743308193426
1.292955277118355,9.604493120225113,2.8494205964944417
-8.88813925419762,1.5456313506274482,-8.098607699135934
7.697388172149201,4.613546221761126,-9.111234712927423
1.7044114822034215,9.91645100747458,-11.360253771524802
-2.3608874213438478,8.355163400043375,-11.883090395330033
2.8339198478609706,14.997675463814126,19.635085793998464
9.287447198299454,17.056380755755548,15.263327216360278
10.750565708242325,-1.605210274740898,-13.37199349334481
-10.383119587662797,1.643784461433941,-5.1526233097688605
5.702919769164861,22.907661857054762,9.174649189520649
5.618937885855521,8.727868429905723,-2.536893485800359
-8.78053352648576,10.87702228375767,-3.712693333109013
-14.338361528164526,5.766957101288018,-7.297095589019451
12.483761873251204,2.483962170514527,-16.112469810620766
3.9040264240301124,-3.8699087769300426,-1.8873352729406552
-0.8518575509430235,8.57826120967802,-10.412673026176135
-4.521497395342388,11.319875402038578,-10.855412762905422
6.337968665541867,16.232950470385966,-6.812249800802749
8.946325578617468,8.595947308423007,1.7566360009365125
0.5675120358389965,11.593104681704878,6.2578840432139335
-7.671639539734825,14.293025859819494,1.9354101424785188
2.2458382708010527,-14.151387764337167,-26.087254881449844
1.4528440628798207,-14.80913691542991,-22.005513977003154
9.977784044878652,7.758493046306512,-1.8858106219677264
-5.607377855156982,14.442863124942736,9.818250570726349
-3.828686970859933,-4.8211056029309525,-7.9899933987534695
4.292873421525923,7.057002609075697,7.907870220838786
-2.611493376868334,2.0620290129680985,-4.970113073244155
-2.611493376868334,2.0620290129680985,-4.970113073244155
10.715482653665802,0.6523863590817127,-5.958542819438133
7.707590370104978,7.486877174865196,2.6215120183590654
5.706550049456528,7.646484963850213,-3.37632892798905
-5.039543558062794,0.6893583508685737,-5.364849213901344
-7.816534772137736,9.037114880515002,-5.466037910663588
-5.812030955757563,17.106170899959963,9.098661808902493
17.276006623395627,5.2296190400834295,1.7651235814647266
15.29455323022058,17.64770005441946,12.45157061811297
2.4599801623832374,15.376609721436893,12.231504900439091
9.892211296810551,9.115831262810337,-0.22848090439133717
-0.6961610018636328,2.890401117594563,-8.68614929747364
-0.4764022173139236,3.601520990887389,-9.578084650385827
1.7283228540572395,5.610089114389181,-2.857962631860757
1.5870164940360412,-1.6140423261817878,-3.4027616990774
-1.1519852483679411,9.133364484457307,6.5243533148597175
-1.1519852483679411,9.133364484457307,6.5243533148597175
4.35379892757253,9.943109086293747,6.6064044008444665
5.910179993108744,14.133592726867564,-7.83805746671278
-1.3730812007593238,14.729110267973116,-0.4626114146605307
7.287130545458004,11.647363612789452,2.155947186102726
12.316314020694904,21.915661144842442,11.28458730201177
13.168019726116086,20.1264821761389,15.078971328652266
-5.283292990651459,-4.6100124828928735,-6.6237831565627925
-9.177191681545441,6.675417221298141,-10.895385300361612
12.534882915650352,10.641927772993096,-4.858359837839746
3.7113792350798835,4.451106901153455,-12.349794821636902
1.2678639156817075,8.234669347658308,-10.59939797675566
6.5136776859113485,15.585752355534273,2.214730146573478
-2.665034505845913,14.944117387655208,10.10628492038783
-2.665034505845913,14.944117387655208,10.10628492038783
1.2720756098797605,11.566577983128179,15.3210135635577
7.332182175721696,14.828002440069108,14.235462590846629
-0.6518471419163823,10.537101979181191,-2.4250191078316927
-5.363524885038709,7.550469914691384,4.51291745696939
2.833435836669627,4.149930811099291,-1.4520442699304925
2.833435836669627,4.149930811099291,-1.4520442699304925
10.231844155654436,17.893539588734228,8.949864948413207
8.558966898632418,0.7585038008040073,-2.9495436439570373
5.418536997182079,4.254353042163093,-0.44339764094123746
-2.8808860562138623,1.1508196141209117,-12.61844318775371
-0.6160328701640214,17.93481684815885,10.393985959862404
-5.684687233075844,10.622497906565503,2.148620643517134
5.952450177553873,-7.880286170248682,-13.768626140003017
-11.976481750249759,4.666500780114552,-10.585671167409389
11.870871063676555,-3.1778699480047967,-15.470599131927472
0.17631235490279806,18.916472214337404,10.994093220339238
7.832456607222408,27.030188487800867,22.802590327622795
1.7408178953140117,22.775638903124378,15.824386122107963
5.2096022449917125,22.11716494971553,21.142174228455286
-6.248536202756914,-3.8956694901779603,-12.932922279998271
11.360559578974891,0.837160710677801,-2.5824105205168983
7.132004923957619,6.436708912162581,-0.6497524979669205
1.226533920110204,7.476062171806676,-3.464636060770344
-2.0229735247142506,7.574291736421424,5.55921305980462
7.979972721202413,-0.4311508796999872,-2.3879415426114066
16.480756431547107,1.7954009697385487,-7.3005143816117375
8.449543208524398,8.968117688431562,-7.056149478720128
-15.394482120905266,-1.6526181204170012,-4.884077229899383
-9.04575997107786,7.559283226608811,-9.912423479951052
16.960155266758512,3.0232471573024666,8.674956817956627
18.89455543579229,7.8738239420130975,3.517466283316109
5.8440063505134034,8.976197498902865,5.161339784653243
4.481884291593428,7.861389676642463,0.7378013024409897
-16.052504556020804,8.282692523482885,7.568855921921797
-2.459239273756703,10.389645797629043,-0.18617588963031206
-9.543481561755,8.523008531406544,5.848336340118887
15.200937884375625,9.24736547853604,0.15635892293349096
12.789162412657753,10.7002230191976,3.0776897036696056
9.063188258162079,12.833341372974534,8.197618312026844
9.063188258162079,12.833341372974534,8.197618312026844
-0.16605593108115535,19.106193373191402,14.793314353690503
3.9398229427073885,6.3420616901947255,0.7830087691629171
2.4288115837552584,13.74416825972962,7.501901561334321
-1.9144556218090596,-4.891340487366815,-6.99425305144557
-2.402724605106026,-0.4395739719247951,-8.382965035109422
-1.2116007945390839,-5.299232845491556,-13.336096595916135
6.216146347435323,-5.941055116922721,-9.978108907317944
-4.87788290664286,11.623318760766832,1.3246898188710512
4.214012136974912,8.573446437373274,-4.303861565882404
-4.071997151451997,9.577679859177458,-1.7424616573196667
-12.95774002764973,11.893139046053667,1.5170933123539982
-14.53747049866482,13.68176738157682,1.0174669287394762
-17.651137926821455,10.177253523901001,4.311372021005258
-8.925849341383477,4.413456986820028,1.675282564300562
-7.721659274893968,5.050006542735938,-0.4083651211297976
13.584570049538026,10.438338398638006,9.55022944544195
-10.8699152136411,8.136313752884375,3.5548407805517432
14.345567689732018,11.484311758848234,18.158801321065376
15.712106006445813,9.796754791391935,21.52462693413611
4.345776254824095,3.2677289625996426,-10.178776472441408
3.2602650063033343,1.045351142191937,-1.9834001442418008
0.8177710921073493,5.132748015556755,3.377157972230823
5.546385117863077,0.7456401305524996,-12.76765277316794
6.733401013392861,11.15849425890794,11.121556897888857
6.733401013392861,11.15849425890794,11.121556897888857
-4.6057317655136565,13.5538923816137,2.8661288106940352
-2.1107716226312796,3.844710076556278,2.4447764541999435
2.5495491982925778,6.288367686188056,7.459623709095187
7.313683941531684,15.607524954683093,13.809706983829695
1.0666549126289793,18.748716048913007,10.641753353479512
4.205599364673806,8.301197669600194,4.39279366248001
3.086191977255765,5.7610057870878,-4.021589059993019
3.4172685218661196,26.995616136969794,13.99428892878254
9.845669131747547,11.506589276475651,11.800730874439896
-8.044277244571752,1.5171198733463847,-2.9079409974526627
-2.6308988471070798,3.3462659836943094,-2.018287422948597
-9.390121234136286,15.32829308973949,3.179576642539672
-9.693437092174577,16.94376476792202,3.94689353485613
14.22119730352943,8.76582087271926,2.6547050096745135
2.4863891889764123,-3.747294321661137,-13.191647466595485
1.913003183328212,-3.2632649798327185,-11.609199719783057
6.635093587329992,6.147578589698699,-3.121472965535924
-4.259308836280034,7.883002967044563,-2.889767056415261
-9.177382075456912,5.095374148207169,-1.343597129519531
1.2346999476662939,13.259531823446608,3.666620137096791
6.0627477387500255,6.317159466425304,-3.6522798956731704
-0.32890011913405903,-1.155254847584741,-6.892512980418806
4.458054106500419,4.589021352927576,3.1920964593788064
-2.167346876941038,11.932519975570195,-2.639649353060692
-7.347082105437868,7.542424505571722,6.177662615873382
-1.0892684574363276,-1.279526320830021,2.47398537092012
1.1028895630078548,11.893861171683172,9.374773982584319
-2.7750479346782204,14.247233144315143,15.478765292113627
0.05998710591782408,22.808448729078485,10.743349113049605
-2.0502783267159,27.48851361773024,11.148731820359325
-7.802228414551746,21.613089065899864,22.431512060548542
-4.476218236350146,30.718471218249448,18.092516205380218
3.960170880388261,13.576353966652224,15.907281518740387
-2.054630649366665,4.239926182357225,0.7481135945330912
-9.494161516584061,5.139345548335861,-8.229009358706579
-9.811419200567004,-1.2035270430010048,-11.046890149428005
1.8945119601256675,2.7713255997605444,-6.786565259110771
14.195652314034254,4.141800033485957,0.8629540271180742
0.24198380174470024,0.06138063506095581,-10.252833337031328
6.808733676147843,-1.6062133531726057,-8.226199157640675
6.355732099947936,10.429322873549832,5.749889002343249
10.800127094459397,13.59724842511396,7.114637504603014
6.452828460783929,13.551698248403241,9.50451465151499
-3.8111778537648684,11.080542574457963,2.224289363038032
-2.884648441608679,4.248397641815348,2.614742133655972
-2.884648441608679,4.248397641815348,2.614742133655972
-0.48090129637229984,12.916925344172785,-1.3750847791583136
-4.138943648521945,-4.100010307622051,0.957579346533227
-1.2034253250882876,-2.2291875599627637,-7.5018054151451095
2.7394123929461496,3.1549722457692964,-7.622773061310624
-16.1293100902583,-0.31366042728757737,-10.04587705834115
5.657849076793768,12.953017270015811,6.554711972134578
25.925132389719252,-5.074368529447075,-4.815257870997616
24.521857352584895,-1.5883602543634394,-11.208257593132737
4.930654125355979,-5.262645081855024,-15.742286235088663
7.949006588372585,-4.7956148309035544,-11.844842034918846
7.949006588372585,-4.7956148309035544,-11.844842034918846
3.877447214711568,6.301600773304834,-2.955001591826622
3.877447214711568,6.301600773304834,-2.955001591826622
-2.5958933853334276,6.662333886061139,0.8323577461526397
-3.6966212689605813,17.540415348403776,-3.136335383698666
5.248976173512247,11.693641049025697,0.5126249976367898
10.056868212339811,-2.0225968767544638,4.117613781129338
-4.3717845893309475,1.9549400656355536,-0.5051888036641774
-8.136365318379482,4.621181909130571,-14.252981223826175
-9.698995189218499,3.7759871658898736,-14.873695226521768
-8.784306836789867,-4.841625946723847,-8.605511307472167
-4.895737355416944,-3.7997712199718574,-12.298172920601452
-5.854742831984497,-2.394490518090413,-18.012503983550204
3.5169072412412516,3.2382710869514577,-3.7904233962466787
14.096706536940092,14.599475012104623,11.008250448554364
-2.8880138326349334,6.449129647399587,-3.7074543100731105
-8.194133146751938,3.193128634586399,-8.565928264244558
-9.00350718733517,6.766322903858997,0.8624171141697019
-13.209047252139555,13.817087021340235,-1.9770043469689682
-9.220190947982578,10.811656670183297,-3.4117750238453057
-3.904332214889072,13.222775746215202,8.044263150843005
6.879115603670428,12.224249684129155,1.5394041344500344
20.387944792297446,12.445099348620797,0.5905087779727453
9.262438840280396,9.344497062108854,13.011851707720911
25.078029675508468,8.553368020097139,-5.294800935757891
4.51162080112616,8.454082991830266,-3.7010560844793057
-2.3916489232834834,-1.0894386813860706,-1.5194152217221344
-2.678178661881028,4.191674454493284,-13.6084343744735
3.7339435994477475,-5.75725250741619,-5.273388668271841
6.885080442240479,-2.817316166231372,-9.202471052643844
-5.191441829866525,6.725050321386074,2.8254396563974042
6.615746763611824,18.012325650537775,14.58220390398214
-5.863961552594592,12.481364889913614,-1.2073412195017124
-16.896866590847466,7.011635108413648,-2.663079899165572
0.4033788049632978,5.916435619247645,-4.053301354927731
10.752499049224431,0.768442733656591,-3.676574918143699
3.8448731655517268,3.6250147845697676,-7.350001913030347
0.19571791640047387,18.168802071700878,11.98561308507756
3.5813194827277406,18.493778183831452,14.528086739584438
0.0586104580302127,-0.8955387247907485,-3.8393547833278845
3.927280018465953,14.332295314577731,2.556750070677284
-1.781157266390792,13.221236296995823,5.214286386678937
2.6229201160174083,10.5162512801977,1.7245288014815987
-5.614852428859954,0.7061066340672051,-4.984863121232918
6.799429522886274,2.4220725197103086,-4.09946453885285
-0.6759153260243567,-9.661071676814627,-11.754749081919032
3.392287870091927,13.565003523144467,-0.3779727215262234
1.4144376617400234,10.938333486504245,3.006364843684617
3.659676608103558,5.91494967101927,3.6673298810419244
15.210300098343414,-0.390538084638381,-6.885374952249929
3.5983952989658405,10.723573860225171,5.210898623698066
0.5114562258403073,4.757923160886973,0.8032747160334086
-4.174156711679608,11.791855902582206,5.124769884235489
2.516830138434301,19.76444335264029,14.44745886195204
13.454030175840607,13.049101273145943,9.420958667547955
-8.348099977513726,18.490366430789496,6.0322785001096
3.201197845862871,14.281917422322387,12.426337013315747
-0.3243834413599558,6.665434899726382,-1.6571630406275766
-0.3243834413599558,6.665434899726382,-1.6571630406275766
-4.447415779060928,0.061206672206998824,-0.58376605654425
-4.658623557873601,4.692915417315459,1.5678820668918956
2.7394711603404516,12.396327903340296,7.635286840981788
-3.05584885064009,5.341665659000643,-2.2292020679991125
-3.05584885064009,5.341665659000643,-2.2292020679991125
0.08261454081255915,2.9847984110566257,-3.8522571384379396
1.2735731196853868,-0.13039956907406047,-1.6543087434997656
10.42127628294665,6.632318213570605,3.9269511551448426
4.219119686102639,13.739804894246575,3.2724805000541464
7.144032805830169,6.527179529436239,2.651707271287055
21.524440682709443,3.568621925344284,-0.603742765405773
11.652662007264484,14.070242936674184,1.8356543839631696
4.346197052912973,12.765743196405877,1.542520526585565
4.943035553935882,11.979384256326824,-0.46824128054812997
13.386816381399022,-3.892991729997524,-2.0758306978372536
3.0717747057853426,-1.1189249263993428,-13.536462437251636
0.4224408284427781,0.8167185684504621,-4.05356285195386
-8.23481350780711,24.90581756978022,11.265776965777638
-5.1915869529651495,9.060845768260325,10.247036034021543
-0.41906245569826694,12.459526219755247,0.6355982386807288
-0.7831321693698295,-2.8350157874338917,-6.353613368253549
-0.5100492206978133,13.949309846987619,0.275984999198978
6.443195388672901,3.9477273188246027,1.4827375075795706
2.762770167641741,-6.484444390342089,-13.738907650435296
10.943367839660521,21.561671886845946,12.589945432807685
3.62888663854151,18.75491209296952,16.921679205407536
5.712838966079441,11.210357436619475,1.8950775778916773
0.9310872937206334,1.4615745521208758,-1.2330480240732413
4.822266166155439,9.601551738466025,12.440828967168164
5.874642116354794,13.186565948898542,7.956228001454929
9.663058325250802,5.39996246545503,1.3294426931329264
7.945968226872433,5.822022964111341,0.21578739138413083
7.945968226872433,5.822022964111341,0.21578739138413083
5.047857799846994,-1.4757153246238035,-7.30632757259685
4.716929562990573,-0.7506789857443166,-1.0703281689891782
-0.21675758984168514,16.274338453856934,9.923895344289306
4.455517455442201,5.123791334275479,-8.61480725757276
7.931392399794557,14.152596406918715,6.36655756455439
11.369333057321821,7.7350315627450446,4.099198871591719
4.316204825198898,16.00879030935691,7.212120769226152
-1.5212948903590497,3.3284987685357867,-12.498984491062368
9.066139099538521,-4.112500276317583,-6.131607290676322
-7.622798289765595,8.463234787067092,-8.537259983966823
4.127080146272285,10.508742826813064,1.1723392929931773
-1.2970687829095646,7.2227010896035235,-3.105390434464989
5.410662570393605,15.36256405070065,6.451441260024522
11.765269215801238,6.369044717965978,0.7347464644827539
-6.519223316157964,7.577628167670714,1.8789778076270387
3.979823553552537,6.003447767443758,-10.957101584333138
7.897457520011789,-4.504147313170591,-6.692643966430885
1.2473979256580785,3.985924537502627,-10.698470320467901
-6.240717776984774,4.278944906634884,1.5690738962652064
3.721088482293106,6.716852525492913,9.945650012304839
-4.903780488565408,8.949162999269046,-3.6207581850378556
3.2622152967284332,3.56036968591591,-1.9594096088376833
-4.0952800557900595,4.118737415145957,-3.5951648339495588
3.6616250292574195,-6.784490233120716,-15.042627749384996
4.305869909808467,12.369246547612718,6.57297840383455
6.492310776493223,13.159306904106929,5.701234892249187
6.492310776493223,13.159306904106929,5.701234892249187
12.225344423805469,7.086168510619835,5.5224175883031315
-16.20017656285182,15.161753245512593,9.365430347917695
-0.15147005533361302,12.25938526750421,3.7205270417592073
9.415323390123065,3.3054093033139216,7.887110585011734
-4.693720904789021,15.722939084207432,3.322224989487495
-10.9414928844727,19.84176876598312,5.219259504563163
16.008613364781485,6.367596125827912,-4.513299442584462
4.951931845299283,12.062259171970654,13.023450333401751
1.6317026345389898,18.637080774010773,5.28180968279949
8.867958312055936,5.883004141447594,3.4155594527692497
-4.3193180727992475,13.188747080256677,3.3643028134307835
11.406662496297603,6.640674698443338,1.925510852838471
6.750329054841215,1.9085128267031086,-10.0671414225828
11.804289722409395,5.420345616527541,-10.063296603743975
1.1517539848878569,3.149256145821692,1.032177471601944
1.1517539848878569,3.149256145821692,1.032177471601944
4.288596868386996,0.6442552075638655,-1.916441034713524
3.9521893758711952,13.862832036109085,7.26948954714401
-10.825149477172296,9.789249473848704,1.4987040036423471
-10.825149477172296,9.789249473848704,1.4987040036423471
-10.825149477172296,9.789249473848704,1.4987040036423471
-14.31114812565658,9.244910546945539,0.3744651174323099
11.292028107029978,11.349233033945328,1.3935521066939387
-2.9900730276250815,6.2004684891135335,3.6755430937732334
3.371883868301504,14.918795007613252,4.5035263411309945
-2.4976829245921492,4.383302304290606,-7.702507563798055
-8.615717821347197,-5.070179476143462,-9.440093818435384
-2.503673726320458,9.580710061207338,-2.9560998555189606
-2.503673726320458,9.580710061207338,-2.9560998555189606
-6.63091019043851,-1.3711734011875212,-7.350626332311538
-3.998075433348094,-3.165376753632776,4.933626066575114
-3.73330181327445,3.817039403892312,6.365688930096814
-9.937690336520683,18.635969349436238,-2.001953929062359
-8.880589652625483,12.463742713254277,-3.2571099336596347
11.01825368967477,-0.9234321381381525,-12.869959145706591
-7.324910283274115,20.89031933661415,10.9113671892886
