Tº E stator_t_2,Measured speed_t_2,Tº motor coupled_t_2
-1.0213873611080595,-381062.32272828853,-1065.9581824247045
-0.9787738982879345,-374141.9033596677,-1049.5178914367227
-0.7791444641433193,-306809.3172700873,-847.3814575396934
0.7252100001775106,-169722.8603840103,-476.51557409878683
-2.200973967491924,-79492.7414215686,-215.39570129909507
-0.31739744333393316,-75728.06464826247,-197.83709010886852
-0.5820307426774767,-5656.435839923275,0.5505125828658848
-0.14255738024800632,-26247.12253948701,-64.3274270747869
-0.14255738024800632,-26247.12253948701,-64.3274270747869
-0.650220328437341,29972.65583761883,92.84865714345395
-1.2068749764102293,28903.209421639043,91.32225123182047
-1.0962652832216724,20755.453658069382,72.12918829668455
0.2612089328765007,4156.789162941071,13.360183491297416
-1.3388088502301592,91060.82266895598,256.929013104391
-1.3388088502301592,91060.82266895598,256.929013104391
-3.377450519140662,15211.230554281143,44.632812906945865
-3.562554806081804,-6837.62927823732,-5.8357696592474175
-0.05506531975428619,-291917.072702938,-816.5746857983745
-0.05506531975428619,-291917.072702938,-816.5746857983745
-1.7372031105309231,316056.2711953791,905.7353932421919
-1.7372031105309231,316056.2711953791,905.7353932421919
-1.3534787799619372,89637.76605031772,258.7726883850737
-1.5060139013028824,83623.40811692258,243.73826242103388
-1.509628665293493,75290.26541605048,217.32449470896782
0.2123648331386475,120074.2764798006,356.8196623665241
-0.5213714917329392,-138207.59876924223,-392.83348419402427
-0.12996618079509123,-142840.72336763132,-394.3545031975349
1.3487263120109376,-34279.65514364687,-86.6848532558309
1.1193872500510385,-39206.08881897104,-98.98794056012134
0.2404489142383374,-306196.8141616197,-844.9217291166325
0.8271299414760659,-460600.990584704,-1289.4510692132694
0.927528758699743,-149208.6130397136,-410.5678111359993
1.3090868686485542,-157329.97715427922,-429.4532564767997
-2.8333602115920455,-19105.199926365774,-34.990769703965896
-2.670397909472481,-196730.23319638037,-549.6167105841948
-2.5130417260970255,-191274.0590154366,-535.5781033974503
-2.096981343556121,-153299.37147007143,-424.03961979030356
-2.187050440998497,-148035.70524755353,-419.93041630775065
0.034875933829187494,-102523.22489675674,-277.8431958908865
-0.17267633967109358,-89152.24299156788,-244.31647814776593
0.9668516262177967,-37877.03838905651,-100.5572656461295
-2.8197520030387535,-34791.86402874517,-92.23619294324627
-2.8197520030387535,-34791.86402874517,-92.23619294324627
-0.5479126097704492,165384.86637516436,465.698260075103
-0.5581695917595804,179408.71771064118,496.43748623589676
-1.6272354860615046,17162.416039817923,66.84295248948554
-0.17703998958982922,-4711.960575564961,-19.86220404400691
-1.1252445157893396,-110740.50451363462,-319.09705856878327
-1.0632725765449504,-90547.21863801069,-240.00007062800532
-0.3945179884246016,21451.807917969116,64.9093314450205
-0.0737201591569166,-318929.86021955154,-882.5203249446331
0.22226545088002436,-386644.0924140508,-1094.2363004172253
-1.200876571297835,-119475.2837357661,-316.21807818950634
-0.8335139832901651,106372.51386553595,319.4422414145888
-1.2982478288917778,-487375.6919988583,-1368.4908609918325
-1.1044159596632785,-188304.413988261,-524.6643490593552
-1.1415694906677794,-204023.4119194425,-560.1367684565125
-1.1148825181401565,-267443.1104262724,-728.5348279202207
-1.124797804970072,-264865.5613535784,-734.2339084382639
-0.41273365746915525,219988.5840555514,628.5611660403396
1.9302277503221306,19937.743290000923,65.8897548755958
1.9550592525451755,34931.9592934325,105.11461571634273
-0.8542247786706058,22029.228474268628,62.31364602398546
-0.025878288789247222,-251081.370026341,-708.4802308927957
0.44876674583232967,-139958.60713245574,-382.30890818442043
-1.346746231019829,68304.63314211847,202.72360547749207
-2.115726983884333,24331.533866501795,93.28452210619389
1.2795753000143997,-28823.1468776951,-65.4992003112921
-1.1022124797184774,-182635.51525498007,-506.4612338148539
-0.9165165060861089,-335879.1267840585,-948.4143195279357
1.0869345821625613,73288.61938136483,219.7188706022123
-0.19353571910600678,-188822.69371582108,-518.8696046404696
-1.2428645068383823,-152534.8033090276,-418.1067998675711
-0.4840450283314966,-260393.40609953398,-715.5015836089185
-0.7501611909922817,249771.19720995871,693.8247050192365
-0.7517643041105699,249385.59707065157,706.8453828100761
-0.7397652681477623,239034.5488508573,690.3279670604593
-1.7623495079578977,36849.43057796842,107.00023386227711
-0.08467232458177407,-133304.1485910504,-367.25771343634983
-0.8244688993860935,131298.32227813132,384.78559016826773
-2.517110003261682,31895.5812394354,107.93142636522177
1.077687197371337,-214614.09929139193,-605.3267221721915
1.0505499595684034,-216500.04472578512,-591.5432045259431
1.3655244961592488,-225510.3752159425,-609.3770658126191
-2.2965743019119995,108580.41088074869,318.1927995878337
0.2602300444745915,-192385.19362204435,-534.7022056416013
0.2602300444745915,-192385.19362204435,-534.7022056416013
-0.3036045311140946,-88473.11986198479,-246.28897491162968
-1.682632852880428,69828.42601944976,211.3566218796333
-0.734315957852722,113056.42401493409,334.7345576958524
-0.25498797835401016,-113507.46041649152,-308.59511791496516
-0.2806704456269748,-109150.57408538277,-311.10641348740324
-1.4918634238673387,-148892.79917419612,-412.71321704505954
-2.0551094500806824,-132272.8049294846,-365.79560282225054
-1.6998585450255073,-45479.45828112242,-120.48364362877565
-1.2303264922125845,110491.74562146711,318.8774041816547
-1.4098981649634992,356707.30564625777,1012.5711840583494
-0.7125483794709576,-144182.8530553868,-392.094763939321
-2.0246687670051355,-277165.9973619396,-777.6505406153688
-2.2999192854016957,-326773.92443797376,-913.7870237625486
-2.236748463520463,-354707.83039875294,-997.4178456783219
-0.49880481095202134,-371658.77426047577,-1040.1759362042633
0.504383290412436,-273417.8266733734,-763.0083144626541
1.2811416743266115,165221.79429764827,478.5611314071498
1.4799034062652698,174455.33362512683,510.2370662811972
1.4353759512839914,270739.8843497672,772.3981313873862
0.2764283481561199,288749.73630743416,818.1060896505195
0.48022932313508093,304121.213517858,857.7589144140251
-1.6146389915567034,-27122.28634299209,-65.04399582342165
-0.8456627115119624,144771.39810381556,427.221258634121
0.24134531337762333,-147315.76535616655,-412.5143687221737
-0.8745388626378813,229706.40356803502,657.1689012309054
-1.8386205995558889,297228.8477566131,850.2885294898992
-1.1916757939013662,-18079.470219712908,-50.66885488917089
-0.2662243894345825,-137430.23241262222,-374.25927685815014
-0.30053393515397037,-178193.68224623788,-505.014619143528
0.1605707351611932,-81650.90412202831,-220.37762086673885
-2.8528781168125725,-48530.90697736586,-131.60125088106346
-2.9289339122916718,28663.141964043465,87.7895152870926
-2.375201813398162,-6384.593165866647,-15.314732665354946
-0.6430201636069721,86316.93561517625,257.0869188720735
1.3536603896888104,75194.9988122915,223.1373691723758
1.7353441727624628,107957.82669852061,312.54708515108086
-2.2496232577945157,-177758.50793171572,-496.9421245378137
-0.9400238174083856,-264702.60811722884,-725.4956331845209
-0.937946261935035,-259697.7171595495,-739.1593491879452
-1.4296226321287195,-91122.4161887311,-255.44386436376976
-0.46899571294461306,126706.56419472757,374.48036888704144
0.1381490643550366,154125.38771597456,431.41841019656096
-2.0700334651532293,43856.817713737444,111.08498165445287
0.4886469853425104,99896.05196714618,275.4546562730706
-1.240615377879831,-64739.19723197723,-170.22300241741493
-2.697510957486887,441533.97684163856,1242.9170518235671
-0.30244890897612575,335607.1619496227,938.0946291947353
-0.30244890897612575,335607.1619496227,938.0946291947353
0.3303160409608543,-8229.803351332135,-21.05814579341859
0.3276690761880222,-6509.140826453608,-20.718830959475323
0.10219067016456009,-7697.375542662483,-19.8929553253827
-0.14234335420903024,70775.79693642272,208.93190568372555
-0.5580877215145444,280200.2062781076,795.1454800006534
-1.9622281431205582,52291.59649718378,150.83244775188345
-2.7296002475846715,89592.41990951415,263.35561694914537
-0.1282332873410769,241369.23991216192,685.1978276404717
-0.018482410968098,149100.6307427008,424.9262323269189
-1.312742946841165,-288735.82596266916,-804.1353437568647
-0.8175472978530135,155984.77619811316,458.016449097895
-0.8927342190759308,344765.49622342776,989.9072294733087
-0.8544951318649702,270821.18981929315,772.3809541627932
-0.8311254561461805,284877.3192818373,815.1054520206196
-0.7701817114751508,99086.17645209606,298.30361676979237
-1.8255783703883905,-39729.37688414567,-91.17671241891875
-1.5489863448773085,-159167.5370488978,-435.0458877660574
-1.5489863448773085,-159167.5370488978,-435.0458877660574
-0.3886323228506486,5653.093786304067,15.795244052213746
-0.27634542455345174,14608.311845802435,51.77529347390146
-0.27634542455345174,14608.311845802435,51.77529347390146
-0.2365746856483631,60829.312749442615,180.00609968946074
-0.854789581090456,117717.68136676519,328.2514629852966
-1.485606953101921,132393.71098592677,382.0372342510873
1.001278779736852,110101.57268426518,323.1249686947922
1.001278779736852,110101.57268426518,323.1249686947922
3.111973470381896,42206.98116766622,125.65964091417848
0.6478180816089449,232233.21252379887,662.3515319659567
-1.6740226895160422,-234535.18337836026,-667.789707629583
-1.8348759695248764,-52035.325308653526,-153.81960618643603
1.2757588900791512,28895.219166487357,96.94336141337645
1.2735301136497117,33126.8651020664,84.62753934585157
1.163407412359595,43915.82692075963,129.4023275222175
-1.5672725311882187,-145525.9512760919,-393.83519169711036
-1.5668389168864645,-171849.22030533108,-471.36258235622137
-0.8994333976511445,-185298.43966730803,-520.4933133266738
-0.8994333976511445,-185298.43966730803,-520.4933133266738
1.1137904676761468,-34434.148560247886,-94.82943259757488
-1.8707185459557887,-61274.44130935337,-176.0387735128352
-1.9325872066345133,-129666.20901337313,-347.06868537660165
-3.029134996356449,57154.93701433981,172.23450931325266
-0.8246924530993444,-197962.72373230048,-551.7716534549212
-0.5201644837449076,-172807.9105566474,-476.67481528844627
-0.7183560874713754,-117.04319543139172,22.206609219072597
-0.8465569953871627,-120908.40570067008,-345.40653895568664
-0.9764317389166586,685.1143996914907,6.72120169051367
-0.9764317389166586,685.1143996914907,6.72120169051367
-1.4249606952152565,-333346.6104115332,-946.8523588226474
-1.4766378613597964,-7957.838167681138,-8.553808206892207
-1.840962635910516,-111903.80573910037,-307.99156976159384
-0.9467523597125598,-339151.31102062034,-948.9107226219746
-0.9439605695463887,-248279.4268231442,-689.9707782004497
-0.985856519384638,-253689.19024725023,-706.5492797540744
0.8176687336211275,248089.48828037936,708.45800300793
0.7757275110012904,324569.14606343204,912.9740413081705
-2.3178573633079758,-322564.71704760194,-892.5639928273464
1.1610158551950296,99389.56087905535,295.84553833623954
0.02735327985363041,-65294.11936633858,-189.9391721081297
0.22975478071681238,-67489.23943493966,-179.9685731592913
-1.5084522539600724,290457.5644549388,825.9180166255444
0.13040550352099756,203897.52765178567,584.1803981367963
0.1045822411381781,191570.1612462381,561.8311051378208
0.4936690329012621,-120013.90657055133,-335.1748832161509
-1.6821740088875043,101859.21394743797,298.4214612133531
1.0845786082584539,-5327.429924535583,-7.885655362271013
-0.33893283452966627,-87659.13828828273,-246.17423020314627
0.1638786844166927,-268252.49329919124,-748.5038853521885
-1.3376393854241793,18665.572660687503,53.08459248849889
-0.1955605368140662,-27738.687864743704,-61.6846025967655
-0.3208018184130948,41075.39564532292,122.81723428175161
0.2747845334966879,-25316.263906850094,-67.29964485522792
-2.3867188653828664,47507.27568317886,144.2407530675666
-2.619467468938589,-254334.63096562866,-715.5084005393327
-2.416219835372713,66342.66405709674,187.69604293343554
-0.36486990160945404,72455.57176349056,224.2632517318704
-1.6494053266478381,24691.769698432585,89.0673976945737
-2.0244279829230547,-52002.99880903392,-123.1815150538282
-1.6926309455816948,-51168.53804752428,-133.24988707611362
0.27297099073807024,300937.72986898886,855.4173554108656
0.18634915422939896,244546.2335738505,694.2148295775416
0.1326785543494096,-145624.1977270445,-397.0234152913233
-0.3522564163369652,26812.995218640317,69.61927774680908
1.2916792785361741,-61168.40597422914,-172.6259610417043
0.25280441261132885,114103.4470368457,319.24929180135587
0.5761061683869002,103946.96584894514,303.1079985433454
0.38530417150182816,-81121.3707785836,-217.14041690704326
0.7075972755658622,-99547.62561390604,-272.4203092738083
-1.8966480898709654,252733.4710537157,713.5029105115548
-1.8966480898709654,252733.4710537157,713.5029105115548
-1.8966480898709654,252733.4710537157,713.5029105115548
0.9591413649292456,95073.23296517433,281.01109195856424
0.9591413649292456,95073.23296517433,281.01109195856424
-0.9160945249030449,188811.25923472602,543.3519129868772
-1.020229706352939,227534.12221217743,652.506194604937
-1.2072912057153586,260474.59041039957,740.2396861047687
-0.426583522198285,301924.6370511908,855.8941003888276
-0.4302261403493903,292647.6198424597,839.9370523762881
-0.9191308571247265,275819.82749074907,783.6381581361933
-0.8545006747663784,253397.2928648457,705.1255164315794
-0.8332678854230046,244359.74464962227,697.3200676371666
-0.7396291820161821,-134754.1756736516,-385.06372164260625
-0.4917652571269334,-41650.902535197885,-98.76204790364903
0.7763458383734259,-309476.6819019124,-870.5711103399325
1.5566654580578498,-351595.3796985093,-989.1466264018451
-2.433891796232402,-167042.94001582393,-469.60440784232526
0.7762576651986554,83189.95445807425,244.46025657622616
-1.1748395166797234,191679.79407453423,536.3250973554354
-0.1254648242946475,-179449.80295509982,-501.87275270076054
-0.1254648242946475,-179449.80295509982,-501.87275270076054
-1.397434408117371,-235952.0346515364,-657.2517827408377
-0.07819528864318179,161686.8287571484,464.90321950206334
-2.5021410107478186,115925.7997486276,330.4379281972081
1.293163436111238,125231.33126927464,364.27253078686306
-1.6504198333380606,226798.91110446723,642.6504595209983
1.0852266214433262,454820.72229700634,1287.800395004402
1.1821878848108816,557683.7309494595,1578.757349663874
1.0239851095283814,288850.2844393852,828.2102903187158
2.35309399291761,276760.6157538901,793.5058324159095
-2.1966565860074665,-311637.99668616505,-874.406986621912
-1.1025369393131002,-94826.22473400584,-255.4624064447852
-0.279240561568943,27184.175851734053,88.15836858930778
-0.49616224458656716,20516.99936483815,62.6129049043893
-0.7747109721038341,160784.0052301935,461.71817907844934
-0.33112195466025063,-144809.30081655923,-393.6677528505052
-0.3636660922278508,-123867.29905856482,-343.9615508099507
-1.0012313406442073,160664.46246081172,471.8269928443841
-1.5748778030893773,202460.1833740798,582.7104370637586
-1.612201550620064,39597.98658030962,124.6245215706877
-1.6239969557026712,42473.13530389139,113.4699375876185
-0.5298924697596894,274823.79525558784,788.9015751535608
2.0409316416045913,-148709.05089791925,-409.32999040936056
2.477127917059146,-207326.6045109856,-570.7044973538918
1.723486741338092,-55092.17513280685,-143.40777703615916
-2.9550444408794867,-375215.71313815424,-1049.6052571948956
-3.231451956255107,-46601.090323157696,-126.0023505828834
-3.2092321708948623,-67246.60989078121,-181.7045641167369
-0.8607055200241293,122341.26645446233,355.7757779146313
1.2447924072567664,24996.009377337894,73.73803795842908
0.94118944774053,13142.09366089343,46.74453878947607
-0.08319078098164512,-101298.30296997698,-278.89721727870705
-0.9278860233592553,56191.87213481412,176.00290180126314
-0.6121151259569724,159816.63453807597,470.23852993279627
-0.5871995967953878,-87042.00857949205,-226.62636812271165
-0.7295559101099628,98816.90641301435,287.5614719056443
0.6891868780304813,-219729.0532536304,-611.5403650415763
-2.5892991340571037,-21377.919096255664,-49.57257966291432
-1.0419689854930718,119497.03820711722,338.5227332176196
-0.07702383633025026,-95830.11809675315,-268.21988738130517
-1.1528870601968824,162473.91475159884,459.45215881795843
-0.7833966608386921,-46374.75678137289,-125.02880236391294
-1.2779279502213226,197143.9436831422,561.2461264062309
-0.9057706461812285,147980.3513290883,417.14908598046964
-0.7568318798145224,130115.57723863183,368.0533413909906
-2.1416522824471205,-200919.83046995266,-549.8040571364546
-1.8755603423559442,-53664.14639955448,-139.9089158213984
0.008290499241210239,-196824.44112151934,-528.8059550578779
0.1881312252697724,-131895.1303447586,-360.7083611477449
0.28130630248754696,-89287.74314880038,-244.09273634094345
0.4082910585266225,-91403.32967757701,-260.7145236446696
0.3970944290611098,-90073.2809527045,-258.3480358690195
0.7077267838952416,-79334.23981253117,-220.52682839015318
-2.5287090940716954,-25529.447291062144,-71.09083299098968
0.9852154125545035,-121636.45165863163,-328.7581157179037
0.7280494971949872,-31516.53428355587,-62.99159462944367
0.7199526343491542,-28854.511935661234,-74.23515723192729
-2.375116697427982,172393.05446824394,485.8193571291596
1.07848829575828,78117.81037750246,224.52592682898103
-0.4231402629476453,290698.5349216246,830.8836327418538
0.5070656880022691,-146730.86855855605,-411.0564001241798
-0.0178427007806866,-69953.99762234974,-191.44385803529227
-1.2109434538715103,-97631.48244275569,-253.9065382220278
-1.0837833530648162,-72010.76233935956,-182.30478986974978
0.09243854740756441,-101555.86286803464,-272.8983678681466
-1.6165990319643853,-206347.26262148732,-575.8519678757817
0.6545328344900839,150700.90059678667,437.4687127133818
0.5682422797266982,-23144.28964443943,-57.581023882666514
0.8041373954401477,-445988.20776092424,-1242.2382664841616
0.14730008681822296,-472311.99007339,-1323.0533431838855
-2.5755196461866046,50523.50213050442,151.38527668736685
-1.8931990410375972,76556.98521941215,247.45094247545137
-1.1821189653545197,-166446.76479469656,-447.6735087978907
-0.955160410823859,-123003.42561915409,-353.9614323009718
1.1799857785728483,26642.22919177304,92.48865465641242
-2.3969990724682857,-15188.78278006138,-38.51895830318477
-2.518956380058972,102018.38311728522,295.8674653459776
-1.476148066525732,13751.605073158898,47.44774602257813
1.295806726134149,102663.5283872201,299.4136479911499
1.437277066601255,110841.56058342825,327.6361528470703
-1.4371196745539747,-378299.6706653386,-1048.4457304429736
-0.9641590938466869,109904.09487641166,307.8544909565275
-0.9305170017793244,-11967.872074854804,-25.995902846711004
-0.5277412915123044,67608.49080053272,186.2878878211554
0.762531800133849,143940.28605151302,421.25398292129523
-1.1307986898978035,-39714.83610337175,-113.20292668315946
0.4602155350638627,243549.76402339744,707.8400112526431
0.46260013272338113,244648.46393280337,704.0749711420531
-0.5105019647573437,352945.5814256302,997.3882848905351
-0.6490618603886046,-239628.8242076212,-664.5737604008106
-1.7350256071044938,-296723.8244314974,-835.4997270403387
-0.8532018265939025,63541.74657455831,183.6955212926354
0.19783810997526252,93768.95264407029,279.6973634915282
0.4777351384772557,121937.26346180514,356.8662590858745
-1.0510121730753605,-146351.21092192113,-407.05694945877536
-2.5885008473079334,-135158.9335385745,-374.660498440311
-2.8476213316735346,-137038.18607826735,-377.57881250906274
1.9456557601088507,53437.635291364844,156.09967035266902
-0.3181660803197851,134922.18508149066,379.41964994752686
-1.9024862863773433,215033.35058733498,610.8556132125003
-0.662934257510225,117893.27551509406,364.12600406316966
-0.8818144947300671,-74535.03694927736,-193.195288057761
-0.7179218635629634,-42618.560821431376,-104.12724248023109
-0.1326308027951546,67070.3009551274,182.80707676628583
-0.19474495914630513,53190.96309794558,148.89978149919264
-0.7037737811319169,-7282.52020454173,-20.62505134288665
-1.3510340877612692,10735.443499423436,31.435562116223814
-1.7725061649452505,15752.325307677269,56.8347278368229
-1.7725061649452505,15752.325307677269,56.8347278368229
-1.8889961390376446,15552.599928128548,48.554428465515294
-0.7969787094517115,-193154.35550465726,-528.0706798388725
-1.123903370165579,255844.9138929878,723.0172047535004
-1.1383928093028157,276517.3695619264,785.0373028327489
0.19797749783747068,-7853.159125222655,-6.246521967019561
0.7768299565332134,-27071.164460415814,-66.99921946345704
0.059018021861386966,135339.6747255454,393.6044506008954
-1.5810755797283604,413362.0253213916,1163.8096145832874
0.524437174436449,192796.79641007207,560.7561527898275
0.4720432392160114,189394.1901252067,543.7306010040091
0.4433864557081976,16194.09948269678,56.51774146136565
0.40208746771497494,18258.09986537247,60.711050424338254
-0.5192671561845309,29287.431971215705,94.13205654957774
-0.5627782399208228,168440.975165326,480.09845781273316
-0.8332736425090173,95205.27379408713,284.70150330957915
0.020313356588589647,17283.630931938198,59.596867597758134
0.32510930333862437,-48471.13799141873,-131.7691383685097
1.304028528239115,-63490.11231794603,-170.88030945439658
-0.45556523107302155,16476.02089018416,44.27832658996222
0.12300013124660886,161183.17182072002,455.95422932117845
-0.7121388407181655,-80785.5890035389,-225.3344927095951
0.5146218991288194,-236291.8582065874,-664.6650039419942
1.3391013899447501,-117931.80593031165,-313.5801849691694
1.0996453153069254,-74448.24875596301,-203.91870875102137
-2.415155585043292,16859.40954226008,50.61533634262337
-2.416980987158937,16414.908034449123,52.448452033021844
-0.8869658144609558,117702.76507657269,336.4816580951248
-1.35694715503471,38204.03419720493,119.7732689555211
-1.675999375373112,28056.844271885533,92.0168242388704
-0.6422520542586113,85188.30041365285,238.76756958798893
-1.5590033495931381,-58997.82256850745,-159.2954463051465
-0.9610501056804756,-45177.286800472626,-123.92363675130474
-1.331727231957385,-1167.906602354703,4.002216517345648
-0.4054291075299244,-173805.30181719395,-489.94845053658304
-0.9018847827875421,-212019.9945008407,-598.4136714582277
-2.4823424457478707,-311975.7400182692,-877.2069594396538
-2.4823424457478707,-311975.7400182692,-877.2069594396538
-2.519435414049564,-328487.8378275442,-908.579685367108
-1.4681836188812938,-242585.11476817194,-679.5837184536585
1.3555393669565572,29073.427732295764,85.89845254917505
1.4666503683707575,53641.860909599774,150.02695105760938
1.5187623525099372,51680.033482801766,153.59314141561944
1.7377882210498292,41406.21890084657,120.12540804568083
1.9064937428461755,46024.269031658696,137.43180326874392
1.8678736978989707,41280.5160370674,133.61818801685504
-0.6937605371747081,-159056.3549203403,-446.8813597373816
-0.4894950293662756,-247985.18866426637,-698.6523254688381
0.2915018872740313,234800.25057607953,678.7801096137335
0.0994851289015773,229096.6656863437,651.5959555694418
-1.0271920214405843,-125616.34773144936,-334.24288455095274
-0.5283398773142206,118928.12102970644,334.90732713649544
-0.1318845283035942,232879.62954388355,656.6396767898664
-0.7999935100376651,-18309.7111572764,-50.20822715412795
-1.7858148895036448,-32601.7094625655,-91.40198230764932
-0.03838845402531087,-272794.40908391256,-761.6190001900358
-0.03838845402531087,-272794.40908391256,-761.6190001900358
-0.3210498427090027,173188.96963184627,500.7235773798964
-0.4460160275883372,82539.37236418409,254.6949402886691
-0.47478288402085905,92259.7839253561,256.848479575487
-1.0235068602568862,127630.48910382831,362.2333747164949
-0.8534461459708726,151346.83948858114,449.96035656582166
-1.1517623280701286,-139140.14161584232,-366.91380396138334
-1.0705197949783523,-55644.91847643909,-146.59845345593374
-1.109346790850738,-68315.95036904963,-197.5219803026347
0.9583873748192286,123194.82597668009,365.7339075617404
2.01377227004821,99899.48604356735,280.76101250403394
2.764861021065818,100365.71849749378,305.74404000944224
1.54770832120486,99895.56181565148,286.8959559802314
-1.460029127853856,37874.100879223,132.25270231867108
-0.9029145791633109,-233749.0857925027,-670.2002124875743
-0.9168166170929527,-235924.17238869815,-663.9074094964863
-0.6772076062175219,-162541.15239593483,-451.20262532825035
-1.3210499148587704,11810.880732947118,52.068744094285776
0.1645351854534754,10953.058847798962,35.334596234595615
0.8498504163077671,-36764.54510014071,-98.81260830988973
-1.9826111690378339,73807.87778280136,205.62804857253116
1.3057443803085347,-21108.007632616725,-50.33286582108143
-2.6036188536000773,-106164.42020376734,-296.51070476935115
-2.175231110951195,-81424.78434260712,-236.5387818119367
-2.168013364081402,-82632.79141364523,-230.81718218980697
-1.0957359007443186,64653.242108291175,189.70826678280756
-1.0957359007443186,64653.242108291175,189.70826678280756
0.9415823203599721,111826.32356484584,329.1181557550863
0.0017899491520376107,-4336.118435467044,5.032741024156003
-0.820806508212699,-159333.37810813577,-425.30844672748304
-0.7444020289935055,-151258.08980003753,-411.37355055216983
-0.13609085668884754,132523.64377703922,365.603301754734
-0.13609085668884754,132523.64377703922,365.603301754734
-0.04816402236380491,-105848.75320470936,-283.2466389656523
-0.04816402236380491,-105848.75320470936,-283.2466389656523
1.2376540582522126,-13219.367691711012,-33.26204310389669
0.7444043531013662,25054.944508563272,95.23931629860958
-0.7928364737830137,-341833.19087530544,-958.437403850796
-0.35831335445569623,-248305.16587025914,-687.6484843245591
0.38745699599148703,-217038.32954016904,-589.6277641095883
-3.860216922989586,-190443.3514966022,-533.8869293559845
-4.909580476111937,-301980.4811022401,-840.7683534272065
-4.909580476111937,-301980.4811022401,-840.7683534272065
-4.551313536200851,-229871.31637447394,-642.5966120392643
-4.330037328936766,67587.64130683402,195.0805775991609
1.5939495710567024,65714.4633449452,198.85174598250524
-3.6953134182483542,193237.58683309777,547.9574980793652
-0.29980206076422705,-321975.3963575566,-898.2888003078776
-2.2726116374380747,-142661.45831505046,-393.1748509399164
1.9061917401616733,56056.09249302894,168.7502499203128
1.5103324362823634,61125.83455462595,181.4651945892117
0.39829939651193996,143076.87201043376,428.55097177989444
2.5816256349038653,3840.3814742448567,9.871643063090119
-2.4061803568050877,297251.0894816563,850.1650712733009
-3.2497679830772124,114900.4316452648,315.0965479630603
-0.6449088513545932,175102.77906714866,515.5225780300512
-1.1924831685688058,259044.83963813068,741.1203141195848
0.20810554395110686,261041.67785231964,746.659646409361
-1.1505665662714413,-220515.87287874494,-612.4305282890708
-0.9353471059087941,147373.14963057346,414.8090074775159
-0.9353471059087941,147373.14963057346,414.8090074775159
-0.5891142418077672,232908.167469358,660.1068656481172
1.5725883488347914,-163944.58064374243,-455.1657023502799
-0.04285459242332414,88980.0042802439,256.2935023340061
-0.5244970084518759,-14082.040399113059,-31.872250669358415
-0.5244970084518759,-14082.040399113059,-31.872250669358415
-1.4212137975611414,13604.592898843932,45.825270626926795
-0.4638560158793136,-101223.88441048242,-274.7874628482361
-0.4434116958057686,50810.85411126452,157.34142447354088
-0.15852832631483113,48497.1001195098,154.98952893654865
-0.7953761081277723,51997.73200746001,156.24542668790428
-0.35597484498994314,-20992.306828530516,-55.532347746401
-1.3923661307871096,-53321.31022033852,-155.5609798518383
-1.392669706799181,-52178.951014053266,-154.46217417047058
0.03339464849544844,-95688.51336660927,-255.96456232368703
-1.1848587875613072,155755.99810186346,449.5420229716619
-1.3024731590796383,340050.0351787702,973.7127279684662
-1.7865697419223612,338338.00326126546,974.9547541094195
-0.7868334560377269,339256.2970752056,960.2438799291019
-1.5594678400705162,138897.2932995083,395.496128517455
0.3446605405807576,23647.443721839474,82.25830150962871
