O2 sampling_t_1,Displac. %_t_1,Gas pressure diff._t_2,CO sampling_t_2,Displac. %_t_2,CO sampling_t_1
79.23401922572344,-2.5563049386705075,0.3503109024468012,-260.4777363554354,-5.92594401217562,228.64288978066287
56.02885711081579,-29.02799575143881,2.848333924309835,-109.00549019276315,-57.85417569064822,-171.4441385599511
35.20665156689853,-103.50470108279455,1.0227581746359609,-554.5822877691733,14.06262032007919,-24.506181733211825
42.304573833884795,56.476284358083035,2.053675631205466,-483.5134991772545,24.28502628499914,-452.7907577563778
29.08879933490018,72.23327208466605,2.1532146192806603,-364.07239904301105,11.48725530265623,-112.50486498015928
120.06142700146873,-49.78395876388728,2.9324903142589753,-57.10669218342963,7.931678799594806,-198.54234302502437
93.60345340177267,12.536902887007798,0.1320908044802127,-23.260791943044353,28.35360813971991,-119.12676793555093
38.88645349709216,-16.97825709265139,3.514351513389453,-40.66975188926261,-4.114646751643534,-64.69750978524274
48.24318409388876,-36.15263915338331,0.8318470802047386,36.190111198297515,134.34597957934432,46.86255008845398
52.847494698527946,58.95856481313681,2.8128421548201743,77.2867151749229,93.2410411141093,435.63079694279884
1.4702871893374407,116.74883291584462,4.531046729839322,-276.0525272983506,38.52437853396463,161.2524558968799
76.1500586643583,-121.1306599299122,1.5596788094308836,748.8621573928364,38.729995544513486,87.39295995080556
89.50270634853973,51.95945129590102,1.5127804861076581,391.00727759326674,163.71031603242722,-1.312507904802203
71.65314484684455,-26.35656591327701,1.491222055241346,96.13355087169339,109.95524345167243,-68.0457749346521
57.93278988886887,26.71073421322015,3.4619622541305586,36.956436276023254,-95.52562325956329,344.31236295617987
95.20079763218287,48.061288704130284,1.8994843125955463,53.36899501388416,32.62095961285759,-239.12782828201412
29.499669364998606,39.35750978694081,1.433620749512695,-261.7409789698835,-16.10583021082396,1.262385298802542
107.66616597832353,-61.39604225479716,3.273209169221636,597.9527750522373,33.984060532588344,-54.828781993474024
71.80655107223522,12.11608391029781,0.948906396618366,-22.777343710399407,-14.366305886358255,96.41721968551971
41.85123850496856,-18.234202384735255,2.2600722132152393,64.34070110313553,45.40387837649348,-38.541939492286446
41.85123850496856,-18.234202384735255,2.2600722132152393,64.34070110313553,45.40387837649348,-38.541939492286446
74.24379406588075,29.285491269514637,0.7835814060471962,44.70679013814497,-86.58916803893686,141.12366610491705
17.194479958890255,20.622486739900076,0.8498902022533592,445.6570323925091,86.70728311260848,341.5061818712069
14.006197689965907,28.031674950482067,0.07873564866737981,395.07356113778843,79.84470571147682,415.1545877971759
113.59786035092444,-59.16138039140006,3.801108167199343,-270.20144129095866,-105.58905550815905,-42.674331463036594
40.23951757017695,135.3626939035421,2.9550526012508795,-67.01426138923989,105.27635851248145,236.52466173882402
30.334887780406007,64.69144528789631,-0.4163845653557714,192.6170510625987,38.05960745892078,392.31692806970807
67.46081021194139,10.24669818027241,6.890115767871988,209.69926845148063,6.31163049318512,289.43867351474535
46.62905153086166,35.69198214256437,0.47353780827652336,-144.93931232081314,-79.57335985871488,190.71892156229893
87.72946374679506,-49.64127778113698,3.417762671430147,125.08253213850139,66.29816537225005,-66.5339050518269
71.40328990085632,-78.31654229543236,0.8600575719573345,367.9479763428953,-96.56379734164,159.4541757193008
20.53223525132657,50.792790551189896,2.5819571448847993,-0.6394364377645729,52.21229271942448,-183.6200361562396
71.57682500870808,-22.34426240880481,2.005340625733421,334.75019930232156,-70.55667328173774,355.3577938993436
40.521322277203126,111.57307507228242,3.7136567217212533,146.8938381685292,139.4142046466335,383.09868139378835
46.61434445078567,11.42895952710846,2.832081265259913,80.74267906655984,-16.232431026126363,530.7273440090148
97.19124688050445,28.77966382164456,0.12940269250135383,-206.8863599759163,-57.79537600610977,-414.0258519932871
72.23426300815798,12.098427145264338,0.1556694679250774,-194.3706367560871,21.638543374503996,-353.0581984714229
60.47836174907191,-33.534063477597336,2.611153442713745,124.75835052869053,-58.557578287200585,189.4412590939097
30.931987118066733,-43.429295295674244,0.9672754492958903,588.9742538736334,33.35482881590193,363.3869750114356
71.76162331746679,53.6734740210942,0.6293256546759909,472.1031745876014,66.61023437216127,499.83942413884824
49.02582579453116,-0.3067576998973607,4.02912873456472,375.85686764362003,24.44608870440989,337.3870866942299
48.02729473850875,-129.9259534297735,2.2430639692266907,283.180541867349,-7.768793123647519,47.32376487128772
81.4038407086093,126.98850038973802,3.03572527172338,-309.4081302532901,30.364435904755965,-111.93313352761695
85.31150369586345,-47.4882900271588,4.460045266615885,470.9846090376779,-32.323332148523036,238.5812186583073
23.738450814034458,41.32266726477424,-0.2550736659150017,94.92030112901352,167.3827997437599,75.00168358462054
44.89020954113961,-10.58848941882033,-2.987525600534305,71.63778862929676,86.37399277839235,-269.31793637815815
75.66639291080278,-39.98429892369306,-1.2683522972719494,-165.07517372933063,-28.06624982795472,-323.8352942260769
36.97782458330305,80.65295586212862,0.45422595334749927,-391.9707293098017,21.19699279769236,-19.45033696880313
35.753252280234946,-25.52656662032271,2.9814072936448386,-95.91970280482428,64.84033727152624,21.129064540926073
35.753252280234946,-25.52656662032271,2.9814072936448386,-95.91970280482428,64.84033727152624,21.129064540926073
64.53253298006675,-9.395162846069574,3.09798386154592,143.12898546287067,-139.5791085275981,251.85471091909147
60.75387482814499,-48.22372738997778,1.1032662076175286,-241.9855741320078,53.77673600248994,-52.272133398642325
41.651359052816076,7.522603131048626,2.3292684918456716,-214.95834352293224,125.59705179631841,-664.5904469770533
52.01861870198674,-3.616651028121508,2.352452394769972,95.21827869090566,-99.34386299340811,-324.19378707317253
88.55817774669494,-5.912029097497529,4.0647496558501395,250.7363039364491,-3.3794400160878126,-324.80788473465583
108.08220346521355,23.66414054881011,5.039199503314767,364.64876708299767,-80.00232209105113,-594.8434895895648
96.42596224186374,-87.76962749098118,3.8006392350860185,119.29917344659631,80.28973024831127,611.1340240436641
43.7566762918398,38.020207266675385,-1.1149092466615744,50.60733648855762,-65.36545938478497,-341.2770654455078
96.85252276029475,-120.89801365969262,-1.2653519158012347,-94.16179127112301,-77.19932012868668,-7.894831536875241
30.507870506796316,98.29428292937294,3.072379314188196,482.5336977713935,54.55604737507543,603.956902358568
56.4116452549913,121.05435698292548,0.6548424571704672,-339.71329994168286,66.67660781099525,38.91754136072859
88.91234776726503,33.738649140528196,4.309490110013785,105.80887177496959,-35.36142122756921,4.795471539003792
86.9630254902835,90.34993177051598,4.246354880980041,-177.61781952406335,-16.401603471933836,1.398144169303198
13.845404646204074,-80.40915177286132,-1.250639196393644,556.2133901216512,6.239428322883754,151.43523619336185
55.52033293362005,57.01528402093388,7.568837696962102,163.21352679560033,29.920751243281284,447.4019369690037
79.68154512810001,-68.50735248846296,-2.0640222505073735,43.888969673398435,-89.94718389291245,-316.00722005547175
55.67864779124208,0.6603256224647325,0.90664074237892,108.8613219880215,86.36665047725756,118.27172922923864
73.59653135242928,-14.892431694240514,1.714048449326226,88.80962105087352,-103.63302006540005,77.97760427056164
53.83552777057287,-138.79210994248535,2.567227877418491,43.12903281826232,19.458263973279188,91.42689989480847
40.93574978576788,16.834900890163922,2.548337181941361,262.54097815339185,-59.78048073744405,17.517116657414324
70.78564064169434,-105.07889888198113,0.3480936092075181,-36.12583685312663,-59.563235298968095,-114.47009229107121
52.00720635471029,40.259915334265,2.2199472665000983,101.65504836707831,22.4407695246541,121.00911341214368
60.72535498307861,-27.807450294352922,0.2552848498606832,-96.99377785417127,29.616309506659107,149.39616221332193
34.2688578710619,-109.4614233474053,3.186629776629151,188.21299410764163,-81.6567216424653,-131.15871727440907
13.338144153043771,29.26064062679457,-0.6204597473847167,150.19414819296304,-90.81401139827308,142.2417012795379
50.79332154748858,-15.272997125808018,1.0901478764421955,5.160587329811904,22.7922663028385,-303.1301095326377
80.57343185539997,-40.57158480711618,2.800426139668426,-452.1982607395764,-1.1075082594873606,-331.5567471056816
67.12780214099482,22.06265116172125,1.9725319405549502,569.7640446126126,27.76149366271639,295.8192728216392
39.95243735593575,-10.698579022628387,1.100051691336228,184.94766610934005,30.466878980400367,246.39174319782973
59.33714470013087,35.55873570972963,1.3578112892409864,-27.68234031484944,-42.029672491700026,-288.5952879010509
85.19133053681408,16.840737197526014,4.513503240597105,52.064804393607446,12.342230155154695,-530.4022269633217
27.380956585956966,-3.601226337205887,3.7180454224765915,147.20155569683536,4.593916537563501,242.25086760943452
60.39460410005907,-75.72691726086734,-1.6894205274316363,175.5680573106079,-58.90455422133667,224.0489711138443
58.46502492976627,53.754220232762805,2.917287906185229,195.85368387881988,-6.234919512059847,-67.35211692080512
42.89105918254772,-23.29248955924419,-0.4040802292198089,-38.93576495514674,9.116790737650277,-158.11810408370633
85.29141585512987,59.81729727239462,2.0279203669421655,-302.8209158089818,-105.20512276417291,-98.58212686252745
61.22784509442181,-79.87190310472337,0.23169623230779812,-6.792404838874859,50.5313717435692,-98.22316354412703
106.82507547591499,92.86335671203199,2.757995501364847,-270.2221644381042,-6.118381588772806,-327.7676350389463
85.14364461400454,46.61975431818426,5.669587585712603,-207.6140536525134,-41.488461823859566,-430.91986958444625
84.12383928848692,-36.087333882501305,1.3557966666869832,-66.94830241004198,67.76226681278848,-91.88462879253882
84.12383928848692,-36.087333882501305,1.3557966666869832,-66.94830241004198,67.76226681278848,-91.88462879253882
27.02229411913748,28.410049910673077,1.8876373279483722,-124.56106206547179,-140.63044357485887,-30.286183036271964
-15.91305236876119,-37.80807048124008,3.106559507248182,81.33898426323387,-166.81496878511234,-307.7004714826449
84.54916121344489,253.6259237383297,3.851566649926474,-308.65419111379265,35.97144497492039,438.4796233966148
4.141625884795712,-143.3911755020631,3.275725744276458,767.915887341502,45.45551890852035,5.773473687662516
37.768019148710465,-32.13944519890025,3.7921010792256515,708.5092522727988,71.71649792180094,357.061883657487
57.063495757140565,102.93841171035564,1.4036506316714183,-154.51960717219083,-9.804716827386855,193.06036859024218
29.267687021282413,-55.17677916867281,6.803312269498281,-114.19690460347542,9.019213334316376,-264.1291375544786
23.179147991226024,-88.78041386646139,7.115295673609292,-121.18326271866721,-61.99438951574693,-343.900836049316
111.66995805115609,46.69865173404065,-3.93735870477884,-58.188973372185814,44.47032422150686,258.30937637551085
21.582305881273953,-33.76500553660105,7.271399840939003,-189.81224729536703,-74.6034210903378,-630.5111404891265
92.30448949245482,-24.321312960141384,6.149071021819174,-491.5426595367892,-51.51497682192445,-150.9822017827292
36.81867677341333,-60.20813651347585,3.241553914055243,73.62637083484054,-7.806074119319405,51.9776816861106
82.73564519460518,-32.0868496435334,0.402254225692805,128.09286127143304,-86.80125765310432,139.4298369348328
95.2993561225526,-30.830155520464825,-0.5280292230953981,18.05196704033814,116.30985184599277,-337.8314790219897
94.92430038701198,-66.66090066768231,4.19040489536816,170.97801795416035,14.341535157362614,445.7370369504321
48.84038520692961,34.847064747480644,0.3067952895386661,540.0860967040377,-66.14128941729045,531.2297293219224
70.84831630747459,111.0349682451899,-0.577020368359577,759.5090939428055,-112.4656473804148,259.3921426493302
30.729569433054152,4.5837028703240605,-1.6653074967805783,152.68832534868602,-13.752673602877536,267.96064339617
14.77250841329597,-1.9028752427453517,-1.509512731900019,226.3944509698618,-2.4417340236599614,272.9730252947485
61.48088426967176,-46.24421800017777,1.3784725038860015,-62.36430812291823,53.208661936499475,298.00641545336964
31.076574112444845,6.759243946465048,0.41023555247686905,214.64826603642555,4.799545314768224,152.3054923738748
84.82006163039472,-53.395930583965885,5.379087999282242,-706.198493105428,4.232599997317681,-234.4737852799914
73.99238882462467,55.21412530491658,0.6538797296458223,84.9253222201861,-66.64223908692364,-312.328363381656
50.55584012605569,71.43759631656029,0.8681425407031559,181.29146976096087,-81.40161083483734,-500.68111127025463
30.80357135370815,-81.2813623735479,1.606137372615424,141.64052584532368,24.69046972230933,104.90878757686369
30.80357135370815,-81.2813623735479,1.606137372615424,141.64052584532368,24.69046972230933,104.90878757686369
102.44571473569249,112.64490927151773,0.09931976797336048,-66.87760661527892,-97.71247254253709,-117.68003010427307
38.38126461146991,-128.3278797795837,3.3231179723485282,85.80086966202879,90.13991296898158,277.4641937466693
69.13339016704843,-29.298619908629405,-0.7823646891660447,491.7145443587308,-115.91215793788155,-131.96670439442252
42.92234699685619,-100.87911397504384,1.41077457771932,220.94383048304104,81.29770170367743,411.77053818526065
36.67959244217329,-94.11424832588656,1.7974819479958388,82.82820552743627,65.13772886057139,466.5026274324906
58.79681882163827,63.77242607248958,1.1463398771964506,462.00424418544486,-4.910156218974279,47.68501863594031
48.50592728088031,-44.40176053775902,3.226580487546848,-383.57258473272253,-1.998062825688038,-171.33369980109723
87.61648419244385,33.75524318652203,0.08117272861269575,278.33004431184315,42.91811068858911,-151.58908633592227
86.72456770166653,-30.163719672342847,2.8405323458734166,217.75315544166477,19.432290511628537,102.78217805912459
37.92682380468808,30.107722730266723,0.2343418795026248,-246.23267132065627,-49.34034396004569,-250.03740878873418
111.54048383025031,96.3917417482721,4.356097027185118,214.4092924984988,-97.94990466450473,75.35182498250288
26.10399154674201,-114.76211070330233,-1.6383845211991588,-259.6314371292883,64.79159453362813,110.07067701837545
5.555209496737358,63.57844824580063,2.475096235799949,-164.46674487446,13.185501092545096,193.3876361708332
31.034537507024627,105.42241460752767,2.4415365831294196,-159.27428306269363,-35.55680716926136,449.8345532193164
21.129782659965684,137.88056106719247,-1.79631611204029,-241.54158549696135,-36.81923314541883,18.928914029585883
50.13909499256833,-51.76357795984872,4.572750107276407,-238.43216543980824,-70.35485838018303,276.8806302130583
65.65399248998179,94.34933815334058,-0.38814635217101934,89.6720538054323,18.182731759733457,-664.4672358242995
103.64411498534699,-12.232677357263697,0.006604530551209353,110.90681962604062,20.512297434358597,-160.31242952923088
39.38449708468694,-46.486669547701055,0.9902846160836087,-155.3671613728606,-44.400334438417026,-91.99655312084414
21.171681659088744,-134.26193772990854,2.745710122746602,457.83161162674577,97.240311404686,-185.76274478754118
42.46645500380477,-101.7795315773005,3.401709319294747,340.0136977528482,-31.592027100552514,-88.90999676747043
39.91804293379688,-20.467201018176965,2.2528739355393212,-138.23296704913903,-87.2596243592034,127.7157594825393
120.96427195530343,-87.10898529512329,4.811236051799313,-133.18890830387014,3.101772310078715,-333.8795360775024
47.442949608876276,-24.189705010763944,3.138994971823758,-209.74200912573988,-111.56470559106035,-48.30079131605129
33.9417821570172,47.673375524552355,1.30301254019074,-496.7253750751362,-79.81078529202841,-203.75498192187445
9.395485435786718,-127.47730716832022,4.276537043531964,-168.171835679874,-62.7132772997398,371.36479917693873
22.763287523134508,23.477825548015943,5.1224438709586515,442.6530314846783,136.7239409388385,413.16547666939033
89.03611063985576,-12.28589617092624,-0.9574025802755046,-181.01978285740955,-105.28487209338599,-358.6908049985302
47.572316811129184,-47.340760522122594,1.4231329178669752,-158.6211173454599,-114.84222796198733,-227.41946371309825
53.91841982390577,33.5783940418751,0.3553266980629399,-12.69718610263348,-27.123053236533764,-5.157681336504652
82.97757389491426,-49.82880890146385,0.618019385254803,5.524692978976837,71.9297915843751,-44.545544485922065
41.69481654282541,37.28602110848264,3.2423790325834783,1.570168206619968,-45.30369213704439,-91.7511192230789
41.69481654282541,37.28602110848264,3.2423790325834783,1.570168206619968,-45.30369213704439,-91.7511192230789
96.34595944588153,61.43279626476274,3.774202706211061,273.80195932961306,35.41229021820804,-149.21787202423118
89.57849560207137,115.80978169814237,1.4821661632143877,-367.15010037751995,-75.78673576920254,-188.02471621672274
63.83066674497496,-13.821683818518764,3.4939429999901876,180.96260312423942,-71.51086637470368,5.818003996681341
44.04170969711282,43.56363676415653,-1.5047499374676585,216.453673988229,66.25279612266588,15.107832359693361
50.51766325078332,0.6125520657183543,1.344455080030645,-86.29074152499703,-104.63039088172941,334.04687355868515
107.2108409607388,92.8507573574548,4.044379884466326,-109.03036804866858,95.5309932989963,73.30491242938098
-0.19768546101727935,-80.74971890539942,0.979213521173957,331.4484836162868,-57.9657964883918,-144.84780994436932
158.25550120412854,76.58680416500553,-0.9362547474518207,-34.10946544620873,15.65674587269892,113.62702073633473
29.533860880890074,-83.32176413904288,2.5933268139165397,368.20469639579693,-53.9056198732657,-528.5489328496142
105.92438914713733,64.74710999577665,2.895714536270408,-121.30543498756128,33.11949317528612,861.8391844776235
13.974938259582089,-52.26262700080009,-0.20044970410395746,366.465101654044,-44.1303094814763,-296.3960324203131
119.97601222658254,-39.7124045992383,2.9109868043853018,-414.4160671424584,58.350374521548446,4.171716212236731
56.18232935863921,73.52879227042125,1.7677896784795755,-246.52374099773755,-17.98700106459067,-81.07901487901422
69.14733605104347,-61.42355281987207,3.0535943306608804,141.37652947553127,-20.972044672349327,-67.7125351012329
122.38885196743288,-185.35929300022113,4.029329117803967,182.2665167524836,-15.438306612763764,-523.3855185886129
61.499225041807726,41.90883452814981,0.8700747723561166,-262.202466598558,148.4938503517603,325.6660675233758
41.2195452756394,64.59363132087127,-0.08384941107472443,-18.255238903831497,-27.13014605977932,36.401485716066475
93.76179207289654,-82.13935071836906,2.6473556357646606,-110.80777038059522,5.902558395448576,-167.8597823323628
102.990162243784,-10.528888216256803,3.648823771451194,-258.71096404357814,3.3076524801345313,-109.63221567065828
25.528421327974172,5.567966243796448,1.236625250706659,536.332290232063,-6.762395314547046,327.86314231297416
128.99939837422176,-95.99051731401303,1.638272551139178,-505.54665911297883,41.64928350235546,-264.2717510221948
74.67636844380445,-6.782514657516984,2.802731470594368,-527.525730410999,-49.76584884142226,-654.3570497696384
69.52839097862086,17.475796419284137,2.258669712741104,-12.691854776157243,-47.15629009317672,-518.8513598108657
47.182234294278445,-0.10307333955287845,0.06314697366458799,208.74278318189369,79.65568941831604,441.7832025484656
-5.562034175271577,40.89724628376325,0.31844913659310037,347.817148417984,-68.6259717320762,258.6867510207594
35.18186429414212,-33.68014541375278,-2.112062573831987,-0.010600872867144062,61.35790376551766,397.6310861695656
69.26109070723119,5.857206851214109,3.3877101001856156,100.84649440681308,38.54562955594001,-355.3953646806296
27.85875760807917,-15.588003851968242,2.717926034741083,-211.57706693455827,-56.17342662083385,343.8468044979358
100.22945488526607,-47.08650446182901,4.4566453334292575,275.61360803486286,78.13193599461604,-426.1914057906241
0.3687379650875897,63.376137490979815,-0.14273690669487404,-161.7517777265921,-33.88302102507632,341.2167014062733
34.48008207325016,105.3346483161755,2.258443805244226,25.312306063418447,41.624156488658514,806.6225717194594
26.304636856096778,-31.40007324228405,5.824300905227133,693.8956808221038,-43.53916625632672,-31.50209514612976
98.0355126638722,-1.7514187140343758,4.39281847641511,-71.4140610460264,2.3465618039374476,262.57544802739517
81.10144509981689,-115.40375909105974,0.26268707638378785,-80.55313879410241,-47.90491232737302,-41.5128172302239
119.31579726037077,46.18552227313519,2.667561264431682,615.4921330883906,8.19329194225412,-351.6709930983497
17.461120974433406,-70.1343114222036,1.3708717071559435,-688.4198658159298,-0.5371024027089248,228.3435249433088
78.73009749181273,11.173666543300826,-0.5615009636860406,118.43161069913629,-56.307388647007535,-330.8361884540692
52.192186640053734,-31.630481930426505,2.9742008859263187,-22.888268905048477,100.6576185968754,322.04118689179444
33.76696666753641,72.57191416659025,4.7764697400308735,346.58288836445274,-99.21504522960032,77.96963628741412
73.16307595520979,-68.86063615471491,-0.17916406986306876,-200.89667612201865,80.47508236018578,42.198088528655546
98.67510917767422,-19.500818546554342,3.1445567082797306,-74.38425646932848,-92.07023665767501,-471.13793607602065
69.22053386123454,-78.2452042733737,1.2130127866012173,214.1203726706035,44.9114499021713,317.3018959164235
42.26394918338042,-36.52849507911698,4.641855246209319,62.18114670781782,-159.16041203780384,-272.73229889667977
87.67374625456449,40.92565985290726,-0.4088809194926317,-27.359479945010595,111.25264099180649,160.08674822249958
84.94729702316528,68.89771193582226,0.7949202503625443,159.27580916281357,25.704710028216155,110.87084471632019
41.73058005605944,79.22448979975775,2.8807396922471638,174.11703900693848,-30.519569827280236,85.16056858125901
41.73058005605944,79.22448979975775,2.8807396922471638,174.11703900693848,-30.519569827280236,85.16056858125901
110.66155018114505,38.23076112205627,0.32392199387598364,332.7382693970054,-93.04581957610421,353.6322708826466
21.360818696160607,-93.82448292752954,4.001955707246633,-131.30076277398157,44.94273700125547,-197.9741665100302
141.00005071512527,-19.29048682308766,5.190019860924444,53.12590511396212,-33.872432960321355,245.68041586890362
23.218184562763113,12.829760239506694,5.548464833124454,190.19172788895523,53.084566688314325,200.74318364772893
104.3469330723264,86.08078297088716,3.0866462058331448,197.39278260864103,-49.310548998383574,282.3733040430904
34.55895181552191,-93.89885856225888,-0.8636879468504585,-14.499796925985493,63.89971359964464,-62.18998378877326
77.10362267152493,102.1307144527349,3.8199728241821163,175.45728682608495,-40.286883896691336,-17.09151089142793
30.273936343725552,-108.25792477494974,0.5407094986767937,-551.3180522289463,-20.281818874223674,-183.45505455868545
119.87198866886716,-84.91744623508517,-0.16636786624794664,-162.2250652202104,-25.901788147476687,43.42617145420371
25.224463354332777,65.50981784395887,2.52388060838868,107.85492682322833,-18.63421137386517,-113.92393717736462
73.24447950947288,96.21990486987539,0.24140842572410182,298.53407497986916,-51.19909287551191,233.190516883014
66.76530889168592,-116.33970589943655,3.787901724020239,-68.01341394627707,51.458151829789664,-15.902081403159514
82.5832096085254,8.971897451460762,1.7648131333745443,328.522716979816,-91.55488916067651,-104.85601593989504
82.5832096085254,8.971897451460762,1.7648131333745443,328.522716979816,-91.55488916067651,-104.85601593989504
34.11429434244086,-77.39438890491198,1.4090915084381488,473.428765105307,-43.025249923787,96.70234680038598
72.36296700301932,106.68032073899289,1.665146966580251,-112.86592874287766,35.45948600449604,425.86770250491014
110.72604791863904,102.39032308223506,2.390840406678305,20.644678885697147,-72.08955695105824,-206.14263570811778
-14.687573871661947,-79.79378121112214,0.84108713856277,-325.45651669237225,-12.398496014581085,115.40556248508399
48.072897678823466,-173.14312544701727,2.890469873873563,-138.7059142723309,-121.964206438306,-298.7461224967474
42.521252448085455,70.92025379888699,3.2320080641587277,-267.9762071214315,7.201587548865078,176.354497804328
53.49421799068794,32.7833789198086,2.368316943940725,-428.26458717454267,35.48422464844158,-204.12498279994477
48.8239740197922,157.17741454693834,4.101926599700961,95.96196556774379,26.883151100456466,317.50702043784923
61.80063097097332,25.895850589400823,3.7893778699805996,30.17214939058057,24.95449547639067,413.22010205445883
27.157121160689833,23.99417391270243,2.475538023022716,232.1870363809509,155.31818618511608,74.69955273278771
54.64464581364393,-7.660007275009395,1.1609166394414772,418.35687636604837,191.377026869831,0.7863411869402341
42.659253076105664,-66.99061512387868,-1.006274095892983,210.53162087405087,86.15946360427034,369.7046430504513
95.95126861433343,37.42109259116362,2.2714330711798456,-247.77240425749784,-98.10121790215052,-272.32431770012477
103.30460546796643,-15.667668062222361,2.5893757466590412,-619.7002402278893,-61.23255015086618,-446.3480533764258
42.153168905540525,-12.964373238931216,2.172068808016703,436.77791381184306,-1.3630693386931085,448.7588638718654
100.99885613993229,-9.471929957635627,0.4110516292187788,-372.090720542386,-61.71148553230708,-1.546157933504304
72.96837591985667,-64.21486899680475,-0.25646899352417485,192.5883175161303,-16.000531804773658,30.916907168129626
72.96837591985667,-64.21486899680475,-0.25646899352417485,192.5883175161303,-16.000531804773658,30.916907168129626
