Power_t_3,Measured speed_t_3
259751.23281058902,264802.6917833504
1293655.6514979983,153993.81777512433
1204253.991112882,227239.80942783912
920737.9336932073,455146.4651991036
1418303.0947841473,650091.7640149667
1418303.0947841473,650091.7640149667
1597637.964884324,544006.6712487406
1981490.6809999575,468978.6126778183
245269.1266242948,-159977.87144787714
-1438507.6189491677,-547548.3128146206
-1438507.6189491677,-547548.3128146206
-945103.9506502238,-380987.1914845275
-1073102.5339969713,-464715.38013253146
-1073102.5339969713,-464715.38013253146
1616243.6233793423,468448.73939806403
-185969.37276816228,-121315.08181543175
462641.1940514976,292622.15369461564
627178.6813134721,475316.74723330175
-358950.28941127926,-361850.6858210975
-44893.36850984825,61942.80701318008
-44893.36850984825,61942.80701318008
525080.6572410613,273153.29571343155
525080.6572410613,273153.29571343155
333367.2210336928,-57836.15197727218
14898.666370192484,55880.32345292202
-530933.5033903557,-275443.84473123413
-530933.5033903557,-275443.84473123413
-530933.5033903557,-275443.84473123413
-530933.5033903557,-275443.84473123413
-530933.5033903557,-275443.84473123413
-930364.497088267,-452272.1816416875
-820314.5880366706,-463536.9551403268
-559818.046849813,-376821.01077653567
-29069.25517133822,198606.289506766
-916865.4096308129,-277967.94427049765
-1570811.289274232,-600646.7472491023
-1570811.289274232,-600646.7472491023
2458065.2535231793,609929.5642810672
2458065.2535231793,609929.5642810672
2465522.3762723613,565060.8922491112
2486141.7773619113,750851.960933318
2486141.7773619113,750851.960933318
2857044.1748344963,760561.7051180548
1724463.5585687973,664137.2165278189
-643253.154762041,-406966.8785643881
-796540.6967642548,-404891.8925946108
-1041844.2114857323,-361872.81712690066
-1041844.2114857323,-361872.81712690066
295043.73529642494,-9565.206641393539
-259147.8099059792,62330.92507101437
-259147.8099059792,62330.92507101437
-2194177.9978178022,-895719.0835884982
1245079.259462839,420230.4918672787
1245079.259462839,420230.4918672787
105840.30240232596,148638.35099640838
-939317.8834477392,-354449.2973008324
3875295.2173152375,1255641.5526732216
3132732.7054577223,1062563.8036412066
2259633.2497832803,1011895.4338680626
2741071.3342772885,1147212.3500059245
2944470.171662115,1137974.3685940318
2498305.9041856825,935918.7462393295
2407352.805164828,706925.4495964948
46131.75829641591,206214.1796699171
-1123330.5326893383,-232153.0128296718
-1098240.3411816289,-236180.4395720696
-1033303.0258007759,-341651.65937170194
-964653.9629702545,-347584.1156693898
-282278.292317408,-147615.4462520542
617822.5378128195,325507.85984081135
624448.7860647555,262563.36314144346
-249627.16618121075,-178670.11630143283
870559.1235616135,429357.7602017583
1564265.7067325565,317031.27255743265
1564265.7067325565,317031.27255743265
2029282.5808046735,456428.42844393343
-289718.0332909069,257543.94945386454
44550.986796775076,-37753.37051083258
-933631.2045333859,-231813.9520408616
-1913525.3123936965,-708630.726389165
-1913525.3123936965,-708630.726389165
-1913525.3123936965,-708630.726389165
-330463.5301793878,-126825.53929790627
-631379.3852593018,-154208.31513375192
-631379.3852593018,-154208.31513375192
1562779.1326573286,643266.634971934
1562779.1326573286,643266.634971934
1396658.355737131,746560.1530741148
-354993.7181562955,-96795.86048756423
78659.497229281,3846.2927162664855
46151.870348709446,-113101.64797406214
-435582.73536663916,-145053.3271898399
279654.9935003814,69644.50988082813
-25014.08389311153,27710.79922354888
-292987.89227437426,-54086.57694563683
-432431.4155513578,-314525.30198530457
-3196165.263430314,-1031626.0561766495
-2883716.8172802953,-1142996.8702438779
-1587217.36151376,-581643.6723323413
-1450075.8087760517,-661588.6702609133
-1450075.8087760517,-661588.6702609133
-1456080.7170629713,-553322.2516187191
-2929984.288397617,-1555625.8488935756
-3665838.963830197,-1605051.6020523952
-3479570.7756372485,-1305991.6826431653
-3479570.7756372485,-1305991.6826431653
-2732548.7855928848,-956797.6835023967
-2672295.9617821546,-922623.6558191706
-3103150.366162007,-1124522.3800002602
-1771613.2400516076,-864170.6480413852
-2962474.1559815896,-1199151.0399905418
-2962474.1559815896,-1199151.0399905418
-2822011.3197914464,-1266347.9091592175
-2945542.229131216,-1296121.858166789
-3616153.1126728356,-1262228.460332495
-2350552.320238852,-895242.0579238213
-2741364.1888578264,-828001.777085593
-3077478.1012314186,-1164076.7271044983
-580586.6541549647,-61589.84006324218
70729.0997698945,-367390.80333461356
-322088.14551564545,-289050.7957868347
-481817.7283389985,88400.65304454853
-1356699.9778961148,-804647.2178985951
-1187319.6128039602,-502007.7786806553
571109.2143629356,387451.7144346876
468388.0590696229,359390.1206504591
-404101.2496059954,-311225.527025577
1446167.4599236334,556761.5774614859
1951454.7261844804,635038.8134893739
1558460.884047555,791757.545887573
1065551.8259213935,365730.15759180096
-420765.9018247195,57707.768851310524
564343.4145687527,51870.70525682936
-561842.1336471576,-199829.4731074667
-409103.2900408776,-372405.0045474587
-1143241.0508243458,-466631.3977651259
-1143241.0508243458,-466631.3977651259
-1039611.5997120964,-536822.641840255
-991343.5594887926,-557617.4758551914
142856.46771623602,89353.65080610616
-499599.65514097596,-201501.92424097337
-499599.65514097596,-201501.92424097337
958488.7170782951,347220.5957752892
501614.3499011138,312560.4919905547
501614.3499011138,312560.4919905547
666958.2175771296,134663.45473098368
703155.7471870283,376802.0516466063
703155.7471870283,376802.0516466063
-14840.885499345037,9646.108413247392
486506.547994771,-243036.69934560987
1843448.1850124334,648157.4635733073
2121978.474284292,550836.9240726703
2153045.350605368,629649.355379883
1448995.1483747337,660447.210192329
996841.9040747712,589971.1272810883
329930.0001380257,-333855.7528382952
288373.40862780483,-39560.23493922065
-855503.8809662508,226668.6135030471
-466437.52053785184,-49801.66788409994
829002.0501085732,110049.035853662
-394707.13703097706,61600.39392984309
564354.4920098429,-33591.625330129405
266157.61647292215,29516.978422349966
266157.61647292215,29516.978422349966
-1159950.909200567,-458924.53778301337
-91802.29728266154,-29026.158878079354
215733.22081527478,171880.5526501051
-216400.38034866762,-24004.242958113962
728607.0005627936,203071.40077002745
728607.0005627936,203071.40077002745
982089.8607006788,187959.11478596722
824657.4404604249,172057.44058900615
818875.998752434,503955.3842827423
-870218.0951828568,-337539.83666750137
962832.9752495708,444824.83120686386
-277166.37489676574,-230913.40378562862
814646.5662438048,209646.4154926903
732125.0856583571,313794.77780225483
634599.51044494,427406.6684862167
1987117.988238338,483529.34807869495
583640.9703947952,529608.0707308303
994323.1633931906,348020.31084928464
-308235.73382730427,-29448.755589859593
-753391.2661795355,-212420.49709758442
-1366055.092078236,-589897.5587909
-1262706.3488416262,-738769.0881317832
-1199373.0557345438,-591557.7836984578
924958.4352832693,303397.1991635561
924958.4352832693,303397.1991635561
1481610.9272806635,594655.7533091622
1555058.8155828216,573969.4756436648
2327024.092565772,378512.4474738152
-2613882.5770004834,-1125626.4529396622
-2062426.3384632843,-650871.8424909618
-2623974.5619130568,-796315.4968884509
-2182951.3366213436,-882804.9124008184
2167550.186669941,732783.9901266419
11493.674482239294,-42766.11702142481
885496.8394609469,309277.01798533835
932721.3865032025,569567.6547538753
1452184.1449198718,444230.40776590013
1405061.504156642,382712.1967879396
1652856.157915082,351810.0317925646
842818.5603967934,380623.7303717004
-649489.3067893038,-412471.00007758534
626922.1923775589,332719.3483533773
-139381.2010914127,-2837.5292119937367
359687.06593757763,130409.12382925583
-435337.92477146635,-176944.07553574233
534193.9323995057,-59266.53132549903
-2393149.4030308593,-1054242.752195822
-2393149.4030308593,-1054242.752195822
-3003373.6421568957,-1242183.425325134
-3003373.6421568957,-1242183.425325134
-2965102.811825942,-1057515.3813326932
-3269854.1764333765,-1386537.6741596847
-321000.34415592696,-231887.93364354692
-1559668.4452639094,-665062.1300929493
-2216559.681768957,-841478.0398498568
3084548.6636777073,1189593.8811103972
2413070.034886658,965466.2677963774
2473966.9504927425,846809.9298030881
2503312.412915754,825865.3353911152
-790569.2668207072,-463472.23888739396
-1641333.450209847,-181139.77470934746
1819167.4518186068,351222.0796290377
1211534.4698242275,26331.21960360912
2284793.0717576565,783498.6374350456
2142544.009436541,1017558.8586533577
2604965.397145969,1077876.3368409274
-850411.4291417242,-475100.4578062651
-1040529.1889143822,-441796.0865897358
387309.5583727566,251694.07379213948
-837648.7859009226,-374745.236842913
454037.9212924163,201780.82290713282
-547031.0438712917,-3298.2938331675723
793380.1621008789,282667.56460583897
472002.59016990097,121606.94926634498
-212380.16749775372,-154449.9180427367
-249285.3583076701,-147626.2422538622
-171266.98971211797,-214110.54932676617
267897.718784417,-239672.8755918531
267897.718784417,-239672.8755918531
-142010.0380425459,-312183.4571794146
449591.11949164036,498061.77653830504
770680.7517078855,86502.12782242708
1351748.489085807,617188.0543049383
1829649.9144627957,497014.17118115275
671417.8618410334,333051.8089913693
540745.9102482942,244119.33811344017
52522.55977601988,-60490.17301838906
39147.08277022267,-11503.860544847972
1875265.2295562536,692273.1160870319
717914.0427274905,88017.9022232783
-415693.48960931634,40871.46030685196
887762.1591943615,164228.23987803754
242506.07872744562,134772.3737048091
-1498310.0131674176,-350622.0790153244
326163.89787449164,286751.6874346556
379516.7644141378,-169792.58910313976
606301.8922315522,537470.1573811228
1317578.7646993503,74759.86542745063
831549.9037864304,231260.36706222777
1450618.605820891,564086.3168391422
1227695.970768524,476086.1407687904
1855426.936510792,604750.341506719
851586.8120962898,587200.4895312209
867264.2087509041,658588.9775618115
1268489.2300562637,545500.8426301689
360549.82005940896,-9609.69359933125
-39686.79705902844,53863.135341608955
2243359.6638172315,532380.0423140702
2575508.853006649,846546.3904485309
2581047.7948615705,839671.1483557916
2306110.2658650377,719014.9112565952
2306110.2658650377,719014.9112565952
1620342.8698124208,469577.3386510367
1623082.8163229802,384527.0367805367
1355041.9268724946,532020.6747696494
455264.0818622848,499954.7237308391
2206066.911550862,668673.5214324007
2155626.1921887877,548414.6010971306
2231770.867920691,1183818.090373383
3416062.231427015,952585.4269359007
-1193488.4935888806,-485713.3671990388
470600.3070841979,95405.91608315283
-502224.0279579921,-256558.25276371534
-502224.0279579921,-256558.25276371534
-356518.9800713527,-320282.897109246
-575637.2460412901,-342966.632889281
-1179369.0777884498,-401091.1667551163
-1179369.0777884498,-401091.1667551163
472910.13671773113,387190.2078711011
699063.5945775874,380259.78668052424
27306.82894201824,-211091.12829004158
-249697.56243188158,-435527.9581563124
-1874094.8846104504,-533412.6483194293
-2068407.5596622422,-533617.0629481954
-2315281.5315207094,-1062045.2935271177
-2177494.625040932,-1049925.022213573
-1344283.7404304377,-579757.7484827973
-966045.92705389,-299782.7700323645
995087.8815108197,196717.23464098328
1424816.480797157,137624.97840193292
1135687.9188839276,386337.2371354281
150716.83774777438,-162309.05717277236
625588.8775831109,431934.580542368
-255567.45563351974,-102320.51928053368
458970.7268460808,-242862.0026187809
-1689777.0473161028,-493313.67339681246
-735625.5395697714,-346647.64824286185
-1640514.6601923828,-740711.8803843339
280616.8072070096,140655.1637919923
992054.1641405246,577428.2956547689
-985905.7232853041,-478019.2433895678
-579096.0198774999,-539553.046245251
-977144.8104020641,-93881.6276030821
214455.04966480454,-223930.95115753054
-296968.94959938194,31143.469855040225
-354214.0666765374,-230055.65704870186
-1484524.1823503955,-668489.9225129692
-1425048.63418261,-535488.8577052032
852304.8071024509,710469.4970111507
1613578.748112585,840643.5481288665
2418149.6113735815,908277.6695304364
2309222.604619746,904340.1108699458
2309222.604619746,904340.1108699458
1399298.4695527388,526717.3264941962
712351.0716043046,237874.16644559812
624979.6560976455,183558.54540217164
-2428617.185130828,-1298376.4420811397
-2098155.121144097,-499211.95993304317
-1582951.838072474,-533434.6055473095
-1246081.908574846,-672148.6734252532
1277393.0355774146,304583.9812099961
885336.8678011107,-54310.62360433128
616450.8261565717,-110971.71281784726
-1887436.3788825052,-639657.6217022251
-1631776.3062325304,-553809.6956275725
-1723508.2184788685,-737914.0913834726
-1569178.132971094,-785782.2716989107
-755823.757881631,-596820.7482404894
-755823.757881631,-596820.7482404894
-1096599.8746662354,-459167.33755948197
-233846.37046474474,-95898.22899670838
328052.6533171452,-246506.82281099487
212069.62101263087,403040.91361572547
1337844.45567649,634617.3502896536
1351513.575348217,558050.9476397273
-1540769.387991943,-519217.5605172184
-1610954.1635712713,-518630.62076079135
1438807.9614846976,308476.92645702517
-311593.64957832114,-45886.934737305215
-5840.253632423963,128037.34317263508
-1991676.8819711017,-867668.9407242599
-2445279.787235358,-686229.2522365415
-2022986.1259942015,-744090.609169768
2004447.23440314,447085.4404501822
1705918.5027034904,596624.033023471
-1999078.6143853895,-711757.7709073562
-1619261.8200401857,-628424.8397572931
-419348.44897167577,-140910.67603870353
1910545.6584934015,970271.3980455115
1942002.380544299,663364.3711642105
989189.756881464,439554.2927630364
1599822.0451983712,132180.6701850203
584657.8322234709,338008.23234751483
1133904.217785605,642103.4159052733
1357505.775656748,238505.10394565627
1225615.8422381384,682328.6072906357
-2121774.909539118,-954357.2920224501
-1747714.2250915028,-804569.2224642377
1556002.5548135787,527463.8921305041
183391.89576522523,-65363.81829078987
267668.72730154905,426578.00168062
1218248.626588125,594211.8371747544
2586082.831286931,795617.533903785
-2013264.7264860605,-861237.6110442538
-1170323.2631320092,-701504.9648906419
100349.35172897705,-41964.13065908315
341850.0912582444,63600.551110458226
-725219.4437766414,-122318.26668859174
-982237.4742391489,-494451.19529365265
-691312.3118147992,-56646.63644122548
-661884.588541067,-384635.556524332
-2053667.0069681127,-771553.271107796
-1887491.6815764965,-886848.8845290774
1639363.7976380398,537771.1102035125
1661766.30940727,561754.861645391
1733963.201685187,565958.7301742855
936478.8552583244,549893.3130110491
808210.959750803,455973.9592328238
848986.1149754334,487726.2168688077
788701.0122112101,600087.3011129749
-373773.2431089596,-207524.33084375045
-701698.4755029537,-253320.29588239617
-1575839.8189469217,-702964.6549312791
-1544552.9653348457,-796439.5825576345
2097955.1099505797,761719.9257011332
1618497.9279197275,475259.41896380746
1693347.6170403291,459657.7012304563
2577347.8471002323,1098174.4475393444
2577347.8471002323,1098174.4475393444
2484617.8093132507,1045919.1246630665
-956131.6171103152,-713481.8044087456
-946575.3583956179,-237948.25265366098
-718709.5578722476,-717253.494596418
-1950006.9781812236,-924185.6115768948
-2469397.8460003952,-816406.1074533958
-1369193.8399447757,-611177.4991724625
535393.81672534,80100.23368189094
-471512.888632135,-73301.0481563293
-406061.9635277294,-345325.3230414367
-406061.9635277294,-345325.3230414367
-1024453.0239234783,-290306.29163006245
-965727.2461164447,-358893.22833455575
-995992.9923254914,-496410.92281581525
-1094873.315063413,-435756.674201192
-1094873.315063413,-435756.674201192
149906.39335353486,148792.38591717306
-240016.38017710758,-89757.15868644179
431434.7055937763,285298.7798464088
421278.29048520944,421918.88331026386
908972.7548013786,106317.46740953362
691497.2952191529,414019.74795407616
691497.2952191529,414019.74795407616
1992796.883349971,596560.9375322751
-1827854.412480061,-752500.0855007018
-1513441.1248395224,-742961.1662164249
-744530.9820592729,-247365.9496061641
1060166.6337937547,303746.77991980064
-1267565.5968049474,-580983.1773892196
-845003.1586704829,-738322.4212147347
-1095645.6912157394,-575044.4377721292
-887206.7053863278,-699905.8487453455
1035392.7317343681,294262.2484196005
-218698.98153160262,-93245.22102655796
869587.3286845075,180405.69136838478
-2161558.8569291364,-588563.5336464148
1175356.4675518854,104201.8088973745
1467677.0758918545,641372.5363608964
1876050.3513167587,748841.9086681565
1854066.7814387742,760637.7004731176
1795671.56761076,776055.4874700593
430721.3722374056,170842.01062646724
785599.7036552534,91355.07247200103
504037.7498895281,154365.39057502442
47408.63854859678,-112343.5672466084
307262.5622400198,90591.62126183222
340325.0988801373,83775.41162387854
-1736081.5788849571,-464590.0802722725
-1054187.7099982603,-209801.0608067098
636816.8531438413,335501.76842610876
290555.40866721026,345397.3862546854
-1141523.600514988,-216138.59329637166
1046553.5323807001,160026.28195770664
52187.243535167654,105353.22237167292
-124901.27589634262,-75050.8948149349
470254.14926236274,472029.54371999914
276082.65794343885,460995.80911782174
1992618.9420864754,536932.132767311
2273116.2168768602,664075.2763543817
2273116.2168768602,664075.2763543817
1858147.1580518507,774280.1458721634
1805690.8854099775,761469.2902602887
1754013.397498802,788035.2783760083
1794914.730019123,622229.0179612327
2013966.9952763047,765908.8126404868
525084.721525163,171265.00614417403
-1437208.6757328594,-569850.239111382
194423.8868646663,120148.72681819097
1437085.9537627427,527597.3595961144
1437085.9537627427,527597.3595961144
902603.0061107388,389365.7892539047
1050576.9931397564,367051.91461184353
992850.8832007761,148507.80514797207
-871073.0182185317,31248.652136674005
-400481.22549382574,-212099.26742688104
773644.8401820427,225791.51374763073
773644.8401820427,225791.51374763073
-56535.24208169908,164491.32076388638
678901.1216392536,160849.2207468668
678901.1216392536,160849.2207468668
-196210.75960784324,-320811.37221497425
-298111.06658901286,-190664.91717263276
1243845.7881903811,272888.9658344347
809971.8295375766,435436.84506598243
809971.8295375766,435436.84506598243
804802.9729722289,863480.0582714141
-1203809.9685792313,-180600.67852419638
-429016.5867348586,-250139.14034501038
-431235.95362303685,-157183.2414437979
806460.8779846891,232111.39836815713
358138.8592199951,146843.7075551141
568743.3267220506,484052.0306283508
-580452.5099693206,-198204.4517950509
-328765.3892982872,-133960.08231410087
-640799.0032779106,27816.932260921138
-848002.7183823034,31189.360653616714
-1515716.6621988267,-26110.8215757824
-351577.96994068264,-162487.15855527332
-1506857.7522078708,-398207.1235988341
-1506857.7522078708,-398207.1235988341
-1081845.2709020758,-430639.22221581603
-1082367.1973149278,-388560.0945729197
-1592547.315537299,-348357.3044859559
565270.0448278487,380726.00035580696
83726.84620629932,153552.57725870828
462760.9762385216,261850.95784019813
462760.9762385216,261850.95784019813
-1070204.2772189302,-441945.3467832954
-1344925.0466185645,-352514.3897105745
-482155.3267460868,-171804.91828751384
366665.09718852385,-11971.841528939905
-367479.9810600076,133101.5964305714
-1545990.484505502,-571050.4186846775
527983.8924602286,-27689.093552365346
419784.4099858631,93910.04895768248
419784.4099858631,93910.04895768248
419784.4099858631,93910.04895768248
-229515.25299263938,-126908.72362358149
-229515.25299263938,-126908.72362358149
-102903.44667023286,160721.25892147276
-586021.0160700842,-511351.578787592
-1392914.7046851274,-590128.5436860013
-1575704.1811445937,-459452.46152179054
-1336833.1672709133,-367672.17232644546
-1336833.1672709133,-367672.17232644546
2208196.7748308675,1142317.4316707999
1870536.0100048524,609285.4593402996
562044.7535647822,213715.57552449586
562044.7535647822,213715.57552449586
562044.7535647822,213715.57552449586
840912.1962340585,148914.80440753422
1492630.5754224071,734878.2620741698
1344774.2889922694,253281.13147703616
-260975.7357570518,68843.74478003819
-135010.63623160566,82594.31392871212
730505.6731760512,741706.2387146943
1504551.9689376615,440004.74019648053
1685780.8554127126,813390.3393103487
630129.8641012316,292116.4106710476
-159212.77829705528,-2534.760734353811
93112.89840687971,-165828.8577686461
206028.50834874576,-140096.50065178875
370679.05774905795,438800.6748799358
370679.05774905795,438800.6748799358
362851.1588465034,349256.4061536474
-1479346.22353687,-607163.0517092962
-1593749.0981992518,-549307.5535569694
-1248873.150479828,-350902.20709879673
535865.1233226884,192833.18967089208
-246497.67987858833,-334344.2939073528
-329620.1988016639,-185329.28608085305
-2316180.9386884524,-1180133.82773722
-1953447.1724491217,-926558.2513790982
918480.7234226279,396405.2409528963
918480.7234226279,396405.2409528963
493574.85964835796,307355.7804883427
493574.85964835796,307355.7804883427
-1783530.845120593,-1072699.499643216
-2514930.6738449438,-783709.3300325574
-2514930.6738449438,-783709.3300325574
25654.802069872385,40703.888217230065
204352.1255614926,26157.10213984416
-1083484.6073662336,-292202.64540006896
-206926.81467453355,-414223.9812897553
-206926.81467453355,-414223.9812897553
955669.8066745026,119538.1432329218
658874.0302869453,409960.85045668593
881687.810213089,382875.01025713753
733337.1484548904,357832.09376157186
784043.9036498244,576621.5625420079
793960.0852405853,424694.6202835345
-505650.87593886175,-387878.5860459765
914972.005795394,84243.57213171708
55858.582334087754,-153542.0103069882
-15122.139734469529,-171160.56286044983
667546.1409515615,19377.49480996249
-259.45814575767145,96812.90101466041
-1128005.2688225496,-398946.78375300113
-585329.5027486071,-229835.65799066485
-476422.69999548176,-536638.4643280705
-622785.9662579289,-656886.308171827
-2007904.7687301715,-500269.40517516306
-1570972.1129998069,-626402.26747387
-2035217.522230357,-750731.6540071508
-2035217.522230357,-750731.6540071508
-1078687.4817894874,-406411.072715221
-1333851.8315467138,-467300.3176278517
396924.07689040655,85411.74527967628
396924.07689040655,85411.74527967628
431045.6879093119,75859.13848798808
656875.927630092,92997.46972950955
-10046.143522662343,-337673.1723344085
-494378.25007458206,-185656.44569092974
517593.7108602409,-33562.43400975129
431833.54705101845,48099.693811238816
114315.33687174442,-245242.19920665637
840967.3294760046,638802.9912891276
568429.8700232633,406301.6257634904
225267.99185978406,-165092.3184110127
645413.0065006816,651151.9536135555
559621.3972860493,-173257.15658132892
283332.14536936313,-328652.7397955412
-672208.4725493143,36461.68943354365
-586369.6775679796,10728.596355022746
-146176.2566230389,-41542.59947332805
59025.649298283184,-10765.727820494438
1300075.930920688,582708.2254953276
2030015.8653746936,760923.2044161938
1526236.4668379733,693707.9364833512
2769282.8277058015,1077150.0704554077
2495191.7163716527,857742.4309841332
1993184.2501283162,885492.3373255945
856599.7684728873,422610.11846635275
-1447442.9741164094,-483517.621699362
2081013.8300392092,658317.9975841359
1381490.6111895943,808602.1983105179
-2324730.0100280433,-870973.5510497933
484623.6506841987,381258.1495101932
-333820.66820925905,-290169.481515216
-729639.5979615854,-149976.28064596257
-786111.8233490409,-181631.75807332454
3009393.352942709,1356099.4147607826
3676189.593297339,1426398.7423530247
3291028.806496672,1409623.8418043188
-1312700.0521727314,-746312.2490526135
-1295761.8918977624,-658315.579160366
2026304.0735165973,513566.02888535726
1021791.4006447972,166224.14178688749
908095.6218935988,263196.5222097899
552772.5234018486,-135577.05766912963
502453.99402954336,44009.24901711178
-379466.6529029844,-252063.22498223116
-438995.0386225051,-273029.416897793
-612483.6693105221,-209820.13701000548
-264102.9127982143,-341082.3329766629
-1055241.2229706256,-231991.74176705227
721785.6667871653,306172.7189542267
721785.6667871653,306172.7189542267
-97310.63111786058,-276736.9179825617
-2069504.486584953,-874598.0927590284
