Measured speed_t_4,Displac. %_t_4,Gas pressure entry_t_5,Gas pressure entry_t_4
-296073.44895050133,15.618137282512144,115654.50617368706,425281.007405678
-325582.74041512486,120.27015790759137,-883459.5477986237,438584.55830918753
115391.20252425974,70.37818924248998,2333357.1120619737,1217573.9152334307
-117817.35658839946,-70.5439500287581,-865012.7634441287,623566.7938842595
-78575.54352295655,-16.99439125454706,966023.7855477694,1471.1796882764902
116587.74580441561,7.475589614676384,177842.42526118853,-904176.5552779867
71184.14905274182,15.541033005145476,-1658528.610014398,-410525.1735647698
577017.627464579,19.96733381395918,353909.59724379913,-768035.0443192234
248898.5871672947,73.215624969694,862226.8889029487,-334962.1873037044
-165283.97491915608,-41.18746661938371,-2079068.7343039573,-1930603.2530324291
-217935.13593709038,-147.3136668365206,-400037.2758925215,-475361.32146594883
198571.31755245247,139.39048855656003,1022629.864320979,1024912.4435814973
127907.40428118687,105.62720373290311,908646.3490410062,884773.8734476621
-141216.29194065038,42.97769706600361,300136.0607623436,216742.06579970825
-11499.831695010216,28.71557751337035,384826.60602732655,-16981.29113347549
10077.624413866375,47.586592498617385,-1610510.442802853,-936679.6031335546
86202.14326259111,60.06099594248699,-782090.6887894192,-2305460.760501733
54337.646426180174,-115.30575687630215,-1892915.4931084393,-1093756.3074172018
194049.0014650496,-98.88103081146875,-408649.6630400785,-938710.549664367
-7152.396983275772,103.74286115662179,1020585.4180523457,275359.2316302682
53416.56833787376,129.00389939926566,-340784.28278224217,1134369.2541728225
-53410.00729457702,-146.65612906002943,-1103414.9690955945,-644681.6146637604
106354.64057936179,-50.541695161202185,1461506.334345052,1423113.0784336987
-21291.269576925763,36.793840439445184,-192751.9785350198,-352749.38867246895
87014.01876982959,62.49662149945256,-1347021.113519907,-418221.2250554694
162386.2277791305,43.650154831060746,606096.2717544133,-205255.57504162705
-168796.5122048811,-71.44539979436055,-670691.6364048342,733230.7526420434
-153372.15718309677,-83.62372962682936,778527.213247414,602327.7546311849
97764.40067723449,-22.57391664280668,-660380.8822463879,-949986.1626291836
-54012.425402651235,25.941532166444038,-1624608.2124965037,-1574439.8612058281
-19779.42607353987,-34.93084433031524,220517.07871683105,-373903.47085776855
507405.1790588922,-39.95536671601543,1443440.5394937461,424282.89606776275
-499581.07522817136,18.03611650965596,-1270157.4881908856,-1817236.4887603493
-192406.01065740437,74.93091151654673,-1358814.4937891152,-380535.35437977035
-210610.0497566184,49.14143147291537,-192085.97636744773,-105281.63555412018
342997.9446357133,-36.549510246263914,47858.77063774067,-778624.9481451884
125581.9929137378,27.35476591657402,121226.45676192532,284067.98903759953
125581.9929137378,27.35476591657402,121226.45676192532,284067.98903759953
125581.9929137378,27.35476591657402,121226.45676192532,284067.98903759953
-35577.534272320576,-26.948137686000116,-23495.668595737545,323661.9052963866
-66903.82259356757,-9.24596539709746,365415.3127615532,-538479.0438288962
258647.04878184915,14.314282250006057,-708071.6101410255,-309628.6649291782
-103814.6274145694,-94.75479367907685,1232828.3022735151,1376219.5775300562
-108619.6632054885,13.706207353121293,2220973.27027574,2211820.0504791327
31612.51644362448,-42.71509766718982,-1777147.2507088813,-2451902.8140473096
135573.06707321148,-3.5811365413664333,-1265414.2272011202,-1965279.454289184
-117839.14483353087,-25.451561803197592,1056200.4518717031,1568842.8508312553
-101213.91701945387,-28.032539461845296,145066.8084203041,22018.596320794546
-267518.53473512124,-163.27076975682198,381381.1770192713,1420094.0536443903
-215461.20101759495,122.32394495272904,-1480809.2953462347,-797989.7920526555
-132058.60859463495,63.81954903012233,-48960.90598154324,-289789.0447030536
117647.43539929512,-98.71746476123606,253057.032780541,-282473.7934969189
82378.19866019963,-95.64599316958528,663821.4845421377,250682.70868743717
95803.53802825384,-2.537032308825715,134170.7975352303,-26462.05616537039
-25918.82150496437,13.351030848661521,-793698.8792284512,-607258.3753883038
201914.4698222022,31.744376356233616,-354111.88385606505,-49160.50033412338
89938.32225829453,170.8647015712334,-186624.23529532814,-719200.6811615002
-150252.2838676199,87.35430315685798,-920466.7266715167,-592311.1391917333
-145395.0588110606,83.10341362829092,-803447.9460907907,-428567.46705880226
123515.01510109156,82.76604523573704,296745.615974498,-560591.4140232841
-237509.0912258201,-110.29232687615956,-359875.6782338985,156563.08929435923
253167.7298012568,8.743786364733324,322554.0877847134,-111890.5562614426
-66939.98780356674,-79.56051121773856,-218518.17915095016,212816.6821612579
228066.25126274646,18.09439828990311,1111991.0707068488,290975.876067029
183695.1125301279,62.60121787848081,-1184167.5333813678,-939518.2075650201
194169.0582573629,55.37037201354177,-1051835.109965958,-1164694.9885380466
-51291.68222813727,-78.87239583056557,182017.91900557408,1767299.1875819606
83155.48933283018,-60.08644448294761,302611.6996691722,-376760.4450401536
83155.48933283018,-60.08644448294761,302611.6996691722,-376760.4450401536
-74422.91556359241,-51.40210217427221,-482264.8972265938,-848577.4439128508
-34201.760144089596,51.171608896238595,-725064.5812347471,-96344.18540796102
-57358.7133542775,53.683429781309,-1855568.268290536,-2318738.9238408017
-29226.333667810075,-83.08576916873692,1966654.524454995,1359971.2789141333
85566.76313476363,-35.92432424935092,-700235.1424787771,-1412582.4227150406
-158723.57195064749,-58.80298355763712,1706215.0259458849,2589156.7928530267
51051.65027777634,54.32531268207052,1254734.0166629702,232134.25604806514
-169056.65921241516,-4.114573291456075,1700345.5766196472,2848186.956173506
-148576.48354251825,21.700710050341343,359668.97191420663,927046.0456093394
204065.66219128732,-23.218822430936882,-1245708.3359020702,-1844705.1325616087
119927.59528377904,-0.5268212193246864,-484430.89711534005,-182593.90786083392
-86030.39000146446,-13.187235230740143,214058.03446081295,616401.1382223162
-99010.9947324096,32.911169347941964,-1372655.0725000878,-1088525.8333358695
320366.7679759228,51.208313919795486,-307455.5023166888,-346662.4629008309
-87948.77436089856,0.004832193234463489,-598135.7021290761,-1357222.0729849562
-44340.88214217338,-14.751194704373999,-611527.5104610355,-1578779.0919232224
-64317.986736487655,-182.95145216037855,-626234.8099119344,64447.58480602116
129106.59166688944,163.0528498280728,1193683.5690763441,-102193.92508651433
-95874.86196576967,-190.55390810829044,-81047.419534093,-1019230.1743313222
-19991.949230382837,76.60450715858394,-1333108.7851397586,-937797.9281738509
204574.65459562145,-151.41021020351585,-258953.46437661775,560774.0452659144
228585.67945225586,-128.5406499166328,475804.8993224403,741746.5262838928
-134525.56423940745,-122.62047254236703,1730376.0784363982,1337562.8807417797
-41657.13702631441,-61.12986786304471,-525293.1550692138,-795670.9750152902
-336739.8203094343,-35.87101500896013,-620380.1189393562,214822.4271312111
-69233.5954621986,100.56321708556888,-634770.1090025435,-1181526.4912566775
-60114.04238897404,32.668649362817575,-1511195.3274854717,15382.566545509268
24788.14998586035,55.879079801099984,-29525.303853053367,-301382.1338733164
-4376.101428063277,24.82198277091848,-729120.2080825644,-748028.6372972553
166347.26361140737,-21.298150928554158,-1047239.4784381115,-1729323.0470642627
141449.49870312866,-24.34649973012351,-1171412.9869480475,-1251651.6619118114
-239743.97853725968,-70.91652793725183,-90397.75455834204,999988.7955996344
193619.72222653203,3.139237286639826,593843.6228671576,-1046932.7379324324
124389.07621725676,-14.963902281921374,76462.66404682596,-342880.40191423777
-71339.25381134721,-39.91387088338148,242254.27893393105,317140.5666939956
-71339.25381134721,-39.91387088338148,242254.27893393105,317140.5666939956
104907.27227374437,-30.766175082969752,1194735.1636238853,1885770.8614896534
-46472.33763847381,-16.72310440581287,1413190.3773141836,1213925.640204344
127468.61108817143,4.01542730393389,639559.6638100717,587487.7428135056
55193.28990059945,-114.8212889159324,918194.6145546411,1293620.0099929236
-10241.585906392349,-62.110841570452294,1294748.5132961858,1037546.7462881737
23424.241181987723,8.02645049992745,753095.365237482,149487.70565962384
126666.8405181432,7.059310307491719,881798.8350900516,1317003.8876873474
100138.28980862164,45.09147380296432,429587.98701734986,-548230.4811558581
-168773.34000547128,130.5910062885069,132678.9990427997,661864.1088280107
49222.48594522671,76.94849851367705,480789.87777788425,72385.51357854065
-24853.922544585053,-154.93245013048528,-352765.2351022702,456507.26565072953
-9957.000560806162,93.24565190682861,-543866.9247086782,272253.11458301987
174142.9489696604,-68.10911522786029,-679389.7643508328,-7204.901335750474
137952.99413980945,-63.836493059041445,13020.728486060165,73508.7187477359
98862.21212242554,-6.4995240994120635,-931219.5338727522,-1698661.4749279472
206032.5408471739,3.789794413437908,-1432080.932129128,-1751496.8393889607
285078.1428205089,39.164540215217805,835803.3254322163,387975.8377566127
-60708.24494977697,3.8957725893167705,-1485394.307369362,-639628.5532951644
96981.99420661085,24.213908231493882,1736637.0983185272,1469106.3330091916
-278143.3632525579,77.95985689040236,876343.8809762397,1571035.1502766837
-31949.490868100373,-13.018085614983633,518431.8598386098,929621.3806815605
-77368.45430342417,-136.7252475090813,-852330.390146887,-352675.8586834412
-77368.45430342417,-136.7252475090813,-852330.390146887,-352675.8586834412
184749.87066740275,188.044620858751,901184.0289485677,730426.4431361877
-160008.31507488375,-96.0685618708234,768298.3621344295,420426.2976507244
-134673.35365281193,-83.86538188944216,245798.77532123984,494301.5561486831
187509.92973385757,8.056665969303374,-968961.0476186427,-994623.2278306675
21035.631503931916,131.16466994848744,-1660385.617534735,-2084119.2777676524
-259598.06601674043,-104.97338926354331,891408.1514908695,1036322.2447752279
-297888.32895579486,-10.647865001636994,-49061.58444116707,-148549.43774377397
-135676.73086638344,-16.441836318712458,104934.81130048202,-339656.52660304715
146701.38339766295,147.30138846305326,-1275112.7400179112,-1466967.7193679244
-31528.663039111983,62.26406295228574,-66877.1026138651,328025.5448763594
81111.93697516283,-75.2980764064874,-371923.19195181446,-192571.61814159097
46037.1143253518,56.40238885313787,-312812.72160642804,-286581.56274583354
-234277.16870349293,2.6299298533062085,-1651265.468921625,-680604.0989063263
-399740.8530926168,-4.494134534404115,-1909945.6706899414,-1261601.879087396
214296.3532788852,-13.300963936168477,1300374.7299100237,717019.8779521909
-175580.05483816043,4.866535405141896,-1248408.1224523422,-894438.6466052986
-74188.190383872,46.168884723849224,-131982.35345922713,-133050.753672726
-58242.920566970526,-66.08265556739673,473712.0954261149,990159.0835523255
-85644.78061922605,1.0481718640905484,644061.4920360236,-947283.8787209286
120718.40345657102,3.082550760642984,-510900.51355751796,573208.7965936565
61578.74782075315,-3.9130274284106807,11778.039751868695,-874451.4007252549
73223.68744645882,-19.284984415006676,700689.966133616,758364.2670317574
25812.630749341486,27.09875252033369,106779.92734934832,162448.8615566675
-346837.0542393917,13.02331766078099,1005631.8259348057,1314666.6798309481
-23391.95374820032,97.18593725020256,1074716.1880064732,1615778.0322417421
18902.71116354558,-110.68408798939602,-2185152.7463396993,-1298920.5114388997
47996.86617814598,-121.98374898774875,668472.0103637832,-579570.1545567039
-6018.572600364976,107.63194782338604,827487.2418620234,1371374.3169961537
-14777.134562412393,10.753470244077008,1081945.966741335,1472758.940898337
103705.57586715561,-0.2297705857402086,932030.1832811834,35989.20842812117
-2312.018010690059,-45.67346657442549,-1025559.9565031461,39825.92591892474
151575.97452184826,-108.80992437484188,2592280.27346617,1095206.381553131
-147534.19660359382,76.80591821244187,-1723098.9749392846,-2068415.103256605
3617.046205297971,-69.78239322697907,1080380.5274816882,1578371.4987966402
86767.4060947098,71.38621063551246,-1419796.6251539616,-813610.3362309218
147143.19790128968,-24.18355626033309,-1152349.8708621454,-2090533.285096413
-3141.788341203239,-98.68495130362206,239698.68653823854,-62105.36715548474
-53231.64579415254,142.38936812263756,-22353.912292710564,-162822.2756467348
-53231.64579415254,142.38936812263756,-22353.912292710564,-162822.2756467348
-109027.13121262165,-12.488395448458505,-979471.9098340246,-653698.0529397777
-8293.180876249302,-10.282962373199203,441287.65205757663,355561.5031668823
21180.69775681296,-32.745647883810726,94686.83707325079,186627.9250616605
21180.69775681296,-32.745647883810726,94686.83707325079,186627.9250616605
-36590.247208974375,-68.45150530428589,-31032.66179578274,437797.46575420693
17915.55621238251,-100.65812984601331,-149955.0088780092,-697748.019108597
116006.38471034993,-23.668468289914685,-941747.7140070122,-100668.09706965019
212366.88314724274,-71.8211021098144,-1049204.0342345708,-2065612.4675530691
82431.53676449,-11.276153477715141,468895.8468785866,1364539.0502322325
-229650.19272629623,-68.19720020394284,348968.77748335316,183759.88790511328
-84600.75032527593,-56.4485451969562,-482893.8125090202,43852.664155154984
7363.748943972983,-107.6089542405033,-770395.9312413103,427812.05705640465
-25403.193125151156,-94.08511350780046,-417013.06611124304,784071.1658671938
83413.01381768672,-37.11607647954121,-162575.5996549557,1376139.0575513483
235451.29850185197,3.3689057024813422,1256877.4352638496,1541467.5959096574
-248314.3085656014,-75.23816621084383,1288643.6530890933,1200402.4331309544
92564.04834065156,17.191179686321284,937955.0847554354,-80150.5173217894
-48738.80327847965,-43.54140978643756,145114.33308160468,-852434.6188431068
318795.57579552283,-140.5931557402606,-573216.8875250666,482285.8681708113
74620.38453265003,97.13457056358013,787635.3475189281,912293.6387232507
-293402.4502600448,150.87241381149371,2186083.6458425336,2010773.109119999
-79889.8762473668,192.5902471061894,913609.1405990133,1484910.5133818607
-220362.2947630713,150.97968541288833,1810186.8649164476,677744.4669456528
-179383.49144271633,139.40150349922456,2036573.0796100115,1002544.1987561424
-230773.86025429424,36.319741591396635,-571585.0697018952,590284.26585922
181537.6470242738,-22.739605131622433,-243916.4335159784,119770.72571461007
262779.66001838935,17.05656603097839,-796381.3970332053,-871963.500051311
394158.4746314607,-36.28949446663542,-23062.758499225252,-1157042.103750019
394158.4746314607,-36.28949446663542,-23062.758499225252,-1157042.103750019
-251413.79965702444,-13.741042778740653,-799045.9320924726,-369005.9657313862
-35332.13919187381,57.442778882985124,-1414038.5177202648,-1128507.6934251345
115642.3034719931,-23.106089540526384,-117272.39319421048,-238451.3708764785
-362895.7158980904,37.47850083170147,350997.6087649726,1337376.9620481199
-196304.278709671,-26.633937436791197,1202683.0453287824,1540359.5917004587
-280994.99484969897,-84.2044345602093,473654.24331323896,1676258.7971157925
-14426.540042834997,44.258537982440664,1335501.0736430557,491997.93884337845
-15113.972252401618,28.882449930380858,-503077.7332497583,-202159.5938044279
34375.48668355474,-95.39648386062782,1055307.5583640197,163401.77556873727
166541.60768297114,-18.53571079719157,693618.1530818245,1261233.7270756506
130679.96441965291,43.07963306272647,1515384.2611997635,717224.4044043747
38061.70620273042,136.96079539516725,546433.0848738777,665925.0418054312
41792.46679759501,150.76839776308304,1117430.5768849517,844624.1248603689
41792.46679759501,150.76839776308304,1117430.5768849517,844624.1248603689
-52907.57677138363,-176.25487342592282,-975187.0528060056,-725793.5252110497
-278927.0798498004,-63.94230685541001,-354766.8883739293,-195335.5284105469
-85062.91973346766,-124.93958952177216,532054.9907227076,1222487.4026136969
-95241.19861314393,21.671657688123403,-843508.9996526986,-266425.65146034304
132880.2741355101,82.24396858153874,-1588182.349923808,-2596323.197135991
-120042.15505349259,-76.19684847196616,1289764.5380045455,1004753.4103198479
-42310.29326873779,-36.65260804854527,-250127.7266857035,785181.2834600346
-310047.2465232204,-16.672492882795023,-472350.49210668105,2267617.0440348876
-106180.16423222056,-77.29092841163519,-1352561.3231543307,-1360349.228338024
-116697.86986422315,-76.69334179753605,-1076080.484275205,-951734.8487874299
350008.4427891212,100.75877231824265,-162365.5678730581,-328365.9258688631
350008.4427891212,100.75877231824265,-162365.5678730581,-328365.9258688631
-103039.89909336957,-15.325324512879767,-1129233.8694305776,-840151.6094311217
-381841.0445872559,-95.52592441858599,1781052.3905429973,2425964.3134581028
116789.71881280275,-15.657591125032212,2155948.8756502876,2961452.7203251077
155130.36971352826,41.7961384147515,1803889.8239508762,2177005.8656492266
36013.75089680987,3.6758560375735136,781276.7566165053,767418.8089876443
-73466.95138502205,103.9767139582514,122690.54973984882,352584.3439741074
-119631.64208263534,152.95190734438415,1360350.8226363345,-904354.1624714904
-205250.45370040165,54.897975868431445,-2024746.748139696,638355.5730017059
-115692.41681001321,-143.98359827757628,921842.9560448946,-1189357.0368358516
-91085.59678830189,-65.12314412597568,-85809.9061508167,-144429.22109029838
-247437.06350418023,27.55024684169488,2007868.599756742,231076.53492177674
-324281.88788577996,16.538366156939297,1267695.5182950422,390900.0994147839
148720.5943863968,58.33070493191561,-106440.23126985102,887854.2852824968
-157421.68531094026,32.8407238967517,1487480.050589737,418394.292647652
-86396.02991156199,1.8542116954007888,295916.5227933235,1780387.5975818106
39408.720946920774,16.68674282382215,-298800.18308251153,-1350899.8411145713
39408.720946920774,16.68674282382215,-298800.18308251153,-1350899.8411145713
5719.005379974338,-108.5077766676118,-15294.836167096786,-40299.25134801376
-75875.05897496846,-14.491282064639705,811471.8192950236,127891.61272834218
-75875.05897496846,-14.491282064639705,811471.8192950236,127891.61272834218
93533.8091945189,48.193268940033974,-359919.89345077454,-647103.2411483775
31432.167466764353,72.80637989090576,-1018732.9787375615,-719473.4434606665
31432.167466764353,72.80637989090576,-1018732.9787375615,-719473.4434606665
79517.5338017355,-1.475644295778963,725463.9576091478,555323.839926033
146930.12779352634,18.87547537919968,355171.5788579679,740467.8407440757
-32263.214020635627,-108.86644630516068,752112.9104974832,433490.60959615017
-135853.17399937843,-85.05010313976402,155533.84308874363,162697.56783519895
226148.25895667664,-115.7930366314881,-15418.484087388264,-684181.6274251468
158822.62104056746,-50.5486583819861,858907.4641895352,-138406.3411363567
-140619.71319772524,-27.05065596115248,410736.5969106818,473969.9237887913
181927.63129778893,148.2013557138976,-190337.0322352734,-42160.133263920405
-58300.08390827017,-39.89670804649231,-1020321.2497144755,-1229846.1250491138
344002.8172681429,-145.83595186579953,583748.5322447454,256098.77669296216
135930.92793049364,-12.553214505280607,505989.9099121121,-992185.4249524698
-158276.18142166018,104.44440122299261,-1159645.9527418844,-154935.99826748413
-200057.78440544984,132.46118764842873,-582284.6180582782,-251226.0418154933
-263619.3263117739,88.63106285195018,-954201.9438967116,-663600.1543012172
-375961.02953612915,17.216234383224744,-797528.7989217073,-779448.6548996809
212851.3843853945,40.25270710134488,-236395.22274318943,-104423.83585185732
106737.81879541469,-15.861949426040951,-671382.5472295099,-475246.64980537
170174.37396224696,-168.4847863144465,469841.7593808989,-153134.04050872984
17148.40384977116,-72.60296930122732,-298800.3690547638,-407891.29099547595
17148.40384977116,-72.60296930122732,-298800.3690547638,-407891.29099547595
-44586.7341544336,-64.50774975221746,-949091.6064857299,-579755.6507879831
13155.930953432617,44.30074585079572,-655669.4876362798,-1021665.1987273565
-19737.785728778043,50.39989507302146,-76434.05696928193,1218850.9374720077
210333.5853425983,-142.18366411280792,-1913268.489697205,-1724569.9806205619
-26933.695219940564,-65.0588925251254,-1388296.7288565033,-636010.9251744549
-127296.75525960377,-86.51548163562806,-1543232.7422631872,-833404.0835587368
71523.948808735,-127.44882993024763,571178.6458197795,-45301.90117363073
58904.872735711615,-14.881949936667041,450752.97726655455,512954.13662822335
-25824.020513700554,34.54902578620966,-152460.24013538723,-1205825.035532491
-126175.64741384619,-30.557462438567875,-1633948.0426791175,-811032.7296435486
134430.55440269317,-35.55507602072133,-135721.1054459652,-1569059.2015043655
111662.98481859453,-57.86644242661282,-772699.9777233462,-847116.1648918769
-105622.66700339393,41.1274218751446,-802901.903025662,40372.248787963064
-231436.0796200562,41.093772188275864,285787.21237564104,-83474.79522163217
-49754.491233765526,-32.48490978728503,173323.0270974181,681113.5506919343
100831.90157144376,68.02468947601099,-418157.4993959528,-842158.9166102784
-89288.6747727815,-59.815350863063344,1239.83047222218,580581.480229099
5919.9978807006555,-144.88611452654553,-91594.77167910604,445061.8489531801
-226504.27883688628,-6.155553714829722,230192.00669837417,-398383.89406899374
125492.18061495549,-44.80248987510482,754121.104457134,1607851.6420455724
224084.22428688986,9.370317214337351,-1180093.8950790896,-1063268.2920207302
26015.61545592171,-97.35468583438846,-1602813.0809585177,-1672512.3171337012
-82887.69304165838,-84.91846194162838,-552038.165866867,-211944.8914351419
204210.30343421316,75.35054861451384,120083.23979401554,217643.03339744592
109065.63167191393,39.13512356934124,-1508921.915154472,372113.54294824007
49352.13352369901,-7.7607118907265615,50685.81300489651,357831.24548458855
-159235.71852828548,-45.57686757375693,-920026.9085174336,-480045.0202831038
71600.21051650538,21.176897384377078,964256.3088109043,444074.0931870196
164957.332667482,-48.105341326874544,649359.6910226438,1314928.432852291
-117939.43987124997,54.941015167334534,-153921.7265825463,-819772.7862505977
168236.9001448233,17.603853072113203,235243.83920939712,904927.8299598538
183624.49096814237,-16.32569501910902,347033.71379684284,542231.2537456076
-143938.665820569,-50.473326660761956,-310237.24169171613,-483033.2548858803
-118275.94146931765,-93.23629201234247,-546242.1503952292,-46768.96606139687
-86709.29782492181,-130.15044087213937,-708197.2814896957,-244544.84502206114
-368962.71426699485,-48.411578828982286,530744.8457727346,377633.17884055147
-326664.7961321636,-79.48480509922084,-117668.67753128451,897062.2658391439
167339.4161664145,-120.73037416538969,818002.8061252577,115408.59905386291
-182093.50732260558,114.57426786407474,50853.36625308404,216358.8230020136
381321.8838892661,-41.38533101337924,-1169913.0428064005,82974.30226497166
54822.725025249296,-55.98239240568869,555775.5409742448,-542724.4705434944
-64660.48253607178,38.171391137265644,479444.2103506393,-203634.41581439058
-116694.25441090282,-95.54971262872604,-999084.1042551324,369859.5965796965
253367.28807971976,43.29517851622032,-1053904.4205419004,-703723.8135565985
-30428.382697293506,-109.81612268751505,1262522.5424329052,360471.857306232
-373397.02171503764,-12.773031514157609,-827496.8907708084,802725.232858161
174819.56574868326,-36.69851747822573,2017496.4432898033,742647.3316472784
127188.38407654731,-12.926293337189517,2392539.225817334,687472.2119771737
220309.36227823346,40.22777825125207,333684.4434556379,-132011.78013912903
-257011.14410424716,-47.450065539546024,249518.206830577,137591.1995336183
85803.30208756932,38.87888706936511,-46634.19697464316,419379.0105721996
-209890.96901468583,14.47021748840206,-161866.05640212272,110507.86216389935
54085.451225231634,10.462649914954794,-533045.1096731122,-46965.471606394975
-99229.10434262751,64.46001605633735,1463304.664734155,1893481.351806919
-224844.2695794494,28.157100940319488,801682.7901099377,967485.2611441498
37694.105198405305,51.14497870954948,440959.2095650121,553647.9535660376
284497.1735165161,-3.8098649326991065,679194.5116307988,515221.38454603276
205867.03836272145,55.58031542627644,-981554.1950422651,-793634.9006952681
-185229.99369282337,0.375580977059343,-2302679.2195002697,-2404557.2880432345
127182.67141726681,-128.4142271603759,1479709.952707575,1899462.1092151692
143143.12033410545,-38.49344497163074,838394.1438404528,1785868.7738164423
-363667.4582131167,-3.888449855009501,-1353728.5677740092,-1268734.3635625218
-83786.84667581422,-40.28037900692088,-34234.76527612214,275439.3669641867
-8853.677432545213,-7.195956084722447,-149613.86036804662,-406640.80168297794
43977.72260435189,1.3006209369687078,857588.7783977994,432398.703270817
-96596.74429433473,-93.13882333970055,329360.94611207704,267971.85407703393
82236.77021251374,158.44320955003977,-1353247.7278266144,-1884772.9745584626
333469.96065162384,-11.6499974695203,-35872.74038338184,40903.69750174973
-195950.1315936471,-13.107654799807605,575838.0006082698,880195.3588137242
365342.38776881085,54.04578714394796,899874.9867346865,144118.5944555907
33682.435432717495,68.4618696631602,877264.1937994699,1985744.1551739548
-108309.49146106429,-61.47192729551067,-1715545.1967912093,-1835560.6723720054
-92451.35877540993,34.18891294619351,2514100.8761291434,939776.7107622994
-111722.43235455839,-5.772061124169163,2344243.1774908006,898076.152613721
-45200.22705042685,36.993443075500025,-1786984.03146099,-981330.5304401845
51432.157249730415,-30.504872582578926,797530.5490191939,1590989.7374994224
332306.53982147865,-139.2369091740194,1089294.95623319,-846630.3680654136
-261782.15863213368,-196.50279965366042,-1441308.2315858041,-516825.72131816973
-235609.0807146037,-176.44366464148084,-1359353.837441974,-1258062.0880613045
342742.3425670641,-17.177965403992417,-641782.5911348041,-1292570.1987547064
-198049.454100715,-61.42064839470089,58938.33108413825,97127.16269628773
-47115.79332085178,47.412226112137226,203610.99461662676,99311.96383477049
-133667.45716200073,78.45192998255433,-190101.7454940013,344343.0980745506
-154893.3712183825,112.41297601916513,-1012473.1984270576,-1074771.2655432813
-310202.9257322366,-22.211847510516833,-477837.8243595732,-317530.27382786566
-57557.29799927768,60.92113581676937,-423383.6130924057,-471995.05186275294
-57557.29799927768,60.92113581676937,-423383.6130924057,-471995.05186275294
-57557.29799927768,60.92113581676937,-423383.6130924057,-471995.05186275294
572552.4529917145,14.817734618212157,-1146328.797655783,-2253423.6246317658
-20461.137354847335,-102.77609693608267,-2611651.8196683815,-2585324.9036523793
157310.9011371142,-66.25165444121147,422772.29461004445,237883.69853806612
275.03758930173353,94.70050226394588,-1872671.8176996289,-1127899.0218598833
-237904.67556863683,-11.601735184015709,1166621.0374093885,1535144.2864850408
-205123.18663233856,-2.2992993630171945,1570481.8274658057,1250933.8927368964
-392928.02369389613,-26.858610628458365,-53642.045272273535,819692.4428061513
355463.09888585197,-0.15492429834655752,-142982.13834377192,-530637.1316216968
-83187.65327922587,-36.27055376868199,1372949.5557636009,1287373.5365418592
145249.63709059224,-92.22186107558557,2210913.309260971,1619134.4005630952
-100789.49219237592,-25.9483548982193,413705.6737431217,612476.3294954028
-207523.28229134582,-42.95172853022145,-248806.84883090702,1151202.489738734
-114579.84714596914,174.53977646045547,-271962.5106369721,-1124182.9276749112
364454.5925839813,66.21564526031419,-1150921.5416553246,-1142792.7593862438
43126.55228277168,48.975637962715226,-2185742.209765956,-1014189.3151648273
172041.11028287082,-14.590547239109767,190566.00096813097,754081.1886314184
163601.24376640428,-27.12153297435512,374972.7482077879,618603.2583841507
188193.21793796032,4.4241480676253,1658413.6056106337,1591341.52069407
-2579.1867592964554,-65.72801678335087,-441667.60844718013,-44734.19863547094
51943.93378261775,28.001913401701817,304971.79898715427,29995.314199817425
257.53427925797587,-46.23887833739191,-87405.23408047363,-191875.57167490365
