Measured speed_t_0,Tº motor coupled_t_0,Tº motor free_t_0
-259881.26146167773,-1.308168480132094,-284.42997412038784
-278070.7921918912,-1.7860571728872097,-299.3233803228755
-266320.8593052178,-1.7816208980832773,-294.97978285124174
-266320.8593052178,-1.7816208980832773,-294.97978285124174
-262328.4851885232,-1.2236461998649837,-289.86590822648486
-262328.4851885232,-1.2236461998649837,-289.86590822648486
-262328.4851885232,-1.2236461998649837,-289.86590822648486
-262328.4851885232,-1.2236461998649837,-289.86590822648486
-262328.4851885232,-1.2236461998649837,-289.86590822648486
-263902.6719677339,-1.2943631681626875,-295.15503035592656
-273854.79274241946,-1.4461987012454867,-296.73505862454294
-278308.94987453194,-1.0440098184397952,-301.9178894330183
-270569.5266514171,-1.034694344740303,-295.2911636188643
-276203.69901088125,-1.5349016210440949,-296.5766325492699
-266058.9755406008,-1.222397810645828,-291.5689537147704
-258027.46793356963,-1.0420587199126672,-281.5654305194358
-258027.46793356963,-1.0420587199126672,-281.5654305194358
-258027.46793356963,-1.0420587199126672,-281.5654305194358
-238806.39113769724,-1.2866937333530784,-268.6548145491231
-250112.98997684414,-0.7746898672405786,-271.51179061988927
-241350.2549154408,-0.421418370998998,-270.1982525083997
-241516.90671163547,-0.46369203413808224,-266.5173161214205
-275394.6603451013,-0.4710329507417425,-305.05402491266426
-275394.6603451013,-0.4710329507417425,-305.05402491266426
-275394.6603451013,-0.4710329507417425,-305.05402491266426
-269283.78011857095,-0.12872348625499969,-292.9431320812996
-275282.7309970787,0.10656364834788373,-302.2752239645338
-288920.1095311459,-0.29836307148700997,-310.0399612973107
-288920.1095311459,-0.29836307148700997,-310.0399612973107
-290091.5299757443,-0.6300254366381965,-317.9528957140798
-290091.5299757443,-0.6300254366381965,-317.9528957140798
-290091.5299757443,-0.6300254366381965,-317.9528957140798
-288704.31227523607,-1.0608776045407582,-310.44301679375747
-288742.2243199871,-0.6906886719068664,-317.025666752289
-288742.2243199871,-0.6906886719068664,-317.025666752289
-293066.99846810073,-1.3528712501733184,-325.8262826183557
-294477.47995805717,-0.9997890226631094,-323.4062281543643
-291849.1692838946,-0.3444692804532019,-314.0060630911842
-291849.1692838946,-0.3444692804532019,-314.0060630911842
-314948.7813874551,0.008623784952206795,-347.68890138038375
-314948.7813874551,0.008623784952206795,-347.68890138038375
-309363.12222677935,-0.4245067841139907,-341.0970276344942
-309363.12222677935,-0.4245067841139907,-341.0970276344942
-310181.93111856614,0.12411772713168323,-335.4771768417647
-309018.49051808764,-0.13370219657247057,-335.70561029377745
-306333.39443015767,-0.19294418176070452,-345.32254356409
-306477.66478505265,-0.7350502911387248,-337.850688205182
-307203.12413650117,-0.4717461599629552,-336.9736300867478
-317965.55883852794,-1.025011515180247,-338.74344960620704
-309056.62672354147,-1.4054889667869928,-337.7646911296594
-313845.2030557144,-1.6999182908521637,-342.2579442772537
-312118.873123456,-1.4045953430146212,-338.6686888833576
-312118.873123456,-1.4045953430146212,-338.6686888833576
-299963.1393868324,-1.4600856642659696,-333.0840833959028
-311281.5248159386,-1.4677508990260233,-334.520176759693
-311281.5248159386,-1.4677508990260233,-334.520176759693
-303939.24860663904,-1.1817264847238615,-336.2446892820572
-317214.3829615721,0.3230904785411798,-341.0772676288688
-317028.99435419566,0.6436993876098547,-347.0906034666992
-317028.99435419566,0.6436993876098547,-347.0906034666992
-317028.99435419566,0.6436993876098547,-347.0906034666992
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310542.9236094654,0.4302641908494238,-343.15432373221324
-310224.91465777496,0.23901200608453732,-343.06968277066636
-325178.91033326584,0.44595226254695447,-357.12628249879384
-332515.0782187783,0.3247817849442128,-349.380943489718
-332515.0782187783,0.3247817849442128,-349.380943489718
-326093.60107104306,-0.5729196275077013,-342.7248053449616
-326093.60107104306,-0.5729196275077013,-342.7248053449616
-326093.60107104306,-0.5729196275077013,-342.7248053449616
-326093.60107104306,-0.5729196275077013,-342.7248053449616
-326093.60107104306,-0.5729196275077013,-342.7248053449616
-323952.66308863857,-0.3511141727595931,-364.6283683993397
-323967.0047505498,-0.859945563694766,-353.3161692889564
-323967.0047505498,-0.859945563694766,-353.3161692889564
-308594.0294171676,-3.2927943397599666,-339.4563398568631
-296457.3703928972,-2.5742744562043995,-322.5200274340749
-296457.3703928972,-2.5742744562043995,-322.5200274340749
-292069.2456507928,-2.384045839180718,-316.2633332932682
-292069.2456507928,-2.384045839180718,-316.2633332932682
-279825.99203502963,-2.1061937507170345,-311.5797394778941
-279825.99203502963,-2.1061937507170345,-311.5797394778941
-287898.40211350186,-1.6896601075760498,-323.97598347059954
-281568.1186651654,-0.4882205561836317,-304.26699513842436
-287547.76606387005,-0.3399545572226397,-311.6274129774649
-260609.00612970156,-1.1656835114395947,-287.52128936564753
-262611.99768331274,-0.6377094671083219,-288.66270726349234
-262611.99768331274,-0.6377094671083219,-288.66270726349234
-262611.99768331274,-0.6377094671083219,-288.66270726349234
-258454.94990559836,0.24887181348208687,-278.9183532652041
-256350.61740162695,0.1216116997320523,-273.694069192608
-240391.84877406646,0.22804238435072643,-261.0749631266497
-240391.84877406646,0.22804238435072643,-261.0749631266497
-255159.91314925457,-0.12749088097526073,-274.9979159734613
-255159.91314925457,-0.12749088097526073,-274.9979159734613
-255159.91314925457,-0.12749088097526073,-274.9979159734613
-259264.05329971178,-0.5003932094145119,-284.09193829069494
-259264.05329971178,-0.5003932094145119,-284.09193829069494
-260164.91650073626,-0.22410597924984887,-279.43744988336204
-260164.91650073626,-0.22410597924984887,-279.43744988336204
-260164.91650073626,-0.22410597924984887,-279.43744988336204
-266059.8244088804,-0.4724993045070777,-290.1550126219306
-266059.8244088804,-0.4724993045070777,-290.1550126219306
-260836.64995384228,-0.015551304287954815,-292.0381619651984
-241077.4241259522,-0.6461097683334232,-262.43971835050496
-241077.4241259522,-0.6461097683334232,-262.43971835050496
-243599.48097036884,-0.4246048041756878,-263.6144731038577
-243599.48097036884,-0.4246048041756878,-263.6144731038577
-237104.07704828368,-0.24565335392630655,-264.07580577184126
-237104.07704828368,-0.24565335392630655,-264.07580577184126
-237104.07704828368,-0.24565335392630655,-264.07580577184126
-236530.73986345055,0.14572070434841997,-253.17550758753382
-236530.73986345055,0.14572070434841997,-253.17550758753382
-238457.7613124613,0.4720685348343341,-257.4314300304768
-238457.7613124613,0.4720685348343341,-257.4314300304768
-227113.37445335567,0.8864643715096481,-257.04948841752514
-232274.1192646981,0.8541153946349267,-243.9108800492131
-232542.95979957544,-0.16931136256918866,-262.22108232552324
-232542.95979957544,-0.16931136256918866,-262.22108232552324
-250486.8038326887,-0.8812156039550134,-274.8589664055601
-256179.28532013806,-1.4671284343940452,-272.14659947324463
-248041.18201155812,-1.9370128358410812,-272.7863183932612
-234475.72132779882,-1.4508190715315177,-257.67975933171687
-242081.31016960193,-2.3884121323181877,-259.5485199409876
-243283.06170166543,-2.2195750752656336,-269.89751332793264
-231759.1693908921,-1.9486043752642812,-253.53736571465564
-231759.1693908921,-1.9486043752642812,-253.53736571465564
-231759.1693908921,-1.9486043752642812,-253.53736571465564
-231759.1693908921,-1.9486043752642812,-253.53736571465564
-231759.1693908921,-1.9486043752642812,-253.53736571465564
-231759.1693908921,-1.9486043752642812,-253.53736571465564
-229971.01342632336,-1.4020115946760499,-254.22904716002355
-229971.01342632336,-1.4020115946760499,-254.22904716002355
-239659.90234026153,-1.7927120839570185,-266.15143951272375
-238030.75974913515,-1.5841528190959158,-251.26087724890564
-197131.7720311506,-0.373527372281137,-223.99066047813935
-197131.7720311506,-0.373527372281137,-223.99066047813935
-201206.40999783395,-0.11134955589456974,-210.58014642037554
-184999.8910305724,-0.6785429332887385,-204.43866961532382
-182780.3416741719,0.01321072075081664,-195.13513035297046
-182780.3416741719,0.01321072075081664,-195.13513035297046
-193630.91288745624,-0.7690939008436375,-207.2451702602155
-193630.91288745624,-0.7690939008436375,-207.2451702602155
-179346.8136790183,-0.8659856609578758,-193.63799327359857
-179346.8136790183,-0.8659856609578758,-193.63799327359857
-179346.8136790183,-0.8659856609578758,-193.63799327359857
-172938.91727839544,-0.21985903880668067,-191.07803461387456
-171721.3308302884,-0.15209248428954802,-190.5294988345801
-165032.7470209035,-0.4216740036256666,-179.62772090597718
-189726.99669243873,0.32035751179653205,-210.68661014475293
-186353.84721773784,0.19971986910062928,-198.0221634488409
-186566.5166559482,0.2427005641089672,-206.3513370404406
-186753.54161266793,0.08634902077207479,-204.63017133978795
-187463.83854423958,0.028860720703837883,-208.20946331427257
-184879.7599570078,-0.6356478662584502,-203.16091602849198
-184048.79705076898,-0.564393055965963,-197.09475632149
-183486.25572496545,-0.4454148398903609,-196.36707136176565
-184923.6951583786,-0.3338331386055872,-194.17321790954122
-183223.4998012654,-0.41310287028375464,-194.69408328326261
-186173.283393216,-0.347715514056039,-200.69688029215862
-192356.78896448098,0.09228672855926984,-206.72193203515172
-192356.78896448098,0.09228672855926984,-206.72193203515172
-190117.75510540052,0.24524599377106063,-209.75898656148428
-156860.7929764971,-0.10140001111096239,-168.11159112208347
-156860.7929764971,-0.10140001111096239,-168.11159112208347
-163678.5282669543,0.15378300703445766,-173.6677665367597
-161507.65859976085,0.5769362753820003,-170.75509426258293
-162458.07888969642,0.9328239070737712,-176.80625553598207
-162458.07888969642,0.9328239070737712,-176.80625553598207
-158102.2800861288,2.546484274327441,-170.40885966073168
-158102.2800861288,2.546484274327441,-170.40885966073168
-157747.7380117163,2.6335387566252964,-178.38558757646564
-157747.7380117163,2.6335387566252964,-178.38558757646564
-163753.02263967655,2.7566866674078887,-166.02795656293134
-163753.02263967655,2.7566866674078887,-166.02795656293134
-154505.97038341535,2.2229153131157884,-172.3181904284629
-154505.97038341535,2.2229153131157884,-172.3181904284629
-154505.97038341535,2.2229153131157884,-172.3181904284629
-155958.0323221291,1.7559399262987108,-173.70386784431852
-180561.1206320334,-0.4807042789926949,-196.20077858528313
-192961.9121569472,-0.6686931971254579,-205.3853332599194
-185773.3059754275,-0.2772757370080988,-208.32867392254832
-183614.79712101378,-0.6577473493262,-203.4500679408417
-191694.05726469948,-1.1075710902408258,-215.4120256388213
-192964.2619495778,-1.3973370628306623,-214.56765648901677
-197718.72712444814,-1.10629255256171,-203.19589750976172
-179557.75745149064,-0.7339510213668725,-186.02210739689812
-176714.68059552353,-0.436297807648233,-189.8106178571322
-176714.68059552353,-0.436297807648233,-189.8106178571322
-176714.68059552353,-0.436297807648233,-189.8106178571322
-136867.996073,-2.375077212563867,-154.2131541694085
-151691.4051764814,-1.662256354282599,-158.82395308433772
-139576.8740432009,-1.8932094173654985,-155.9828991011353
-140445.08942073834,-2.0459742648071475,-153.77233106060854
-140445.08942073834,-2.0459742648071475,-153.77233106060854
-140445.08942073834,-2.0459742648071475,-153.77233106060854
-141944.034963698,-2.1930371288082102,-156.55216762844776
-124433.37891877223,-1.5774211177477822,-142.67335893519348
-127914.58853482733,-1.967021127075978,-146.21038697006097
-134562.80495061164,-1.86682139781038,-149.98870316719922
-128628.24737782186,-1.787719804989242,-141.2259249268407
-128628.24737782186,-1.787719804989242,-141.2259249268407
-122850.34427332212,-1.8190657985629561,-141.12131215040787
-127627.99431970919,-1.4760905468979226,-146.32331317463021
-129493.1370566363,-1.3766526748752823,-146.82182468221427
-138633.61176710165,-1.5708283282564335,-144.85656167296634
-145415.37760215692,-1.1991246408878586,-153.05869570509915
-151055.28170925236,-1.4681049012416447,-158.39616863021106
-151055.28170925236,-1.4681049012416447,-158.39616863021106
-150946.59969430717,-1.9653210580180192,-158.8212636570774
-141111.87484322424,-2.332334464526785,-160.70353533412384
-141111.87484322424,-2.332334464526785,-160.70353533412384
-141111.87484322424,-2.332334464526785,-160.70353533412384
-154640.97928069808,-3.5760321403297493,-161.63393040552617
-167133.5833775886,-3.74741694240873,-184.93229606292152
-167133.5833775886,-3.74741694240873,-184.93229606292152
-144041.15470470442,-3.8790386073963408,-163.81238074084936
-148052.13194430177,-3.9361484462207503,-151.89128940592582
-137744.63772248564,-4.308527090269293,-148.90900618165705
-139150.4973580809,-4.287822607588346,-156.33869355333246
-140712.3977649496,-3.993165059818799,-156.64834843494884
-140712.3977649496,-3.993165059818799,-156.64834843494884
-140712.3977649496,-3.993165059818799,-156.64834843494884
-162633.26606935443,-3.5757191190501456,-180.64936057609106
-162633.26606935443,-3.5757191190501456,-180.64936057609106
-174780.1596791248,-2.4003038503173078,-189.51625603523476
-174780.1596791248,-2.4003038503173078,-189.51625603523476
-175561.71291092105,-2.9199696911860444,-184.2992696565731
-175561.71291092105,-2.9199696911860444,-184.2992696565731
-171321.01247868847,-1.814042286561561,-188.21748910084636
-179334.2559127097,-2.012541530247674,-193.43270372987772
-179334.2559127097,-2.012541530247674,-193.43270372987772
-182305.74370451772,-2.2629091647465143,-202.82805305446973
-181936.50121695612,-2.5253669181848704,-204.3311481415754
-186504.7296363872,-2.602105089743459,-209.8168858367821
-179492.60522520234,-1.0033393075868116,-199.30656456827506
-177692.80840988562,-0.7585514089140705,-193.97831652123077
-177692.80840988562,-0.7585514089140705,-193.97831652123077
-177692.80840988562,-0.7585514089140705,-193.97831652123077
-168303.1976360301,-2.9913619781110405,-187.48139556130062
-166990.98270580868,-2.8019409748272652,-176.26431599892115
-166847.70114064516,-2.453656565259085,-181.7688700332343
-161342.47601660262,-2.6832363547921174,-173.43465779082007
-165426.00295061897,-2.65876973969527,-186.12808100067681
-155885.57477633285,-3.418478045675493,-183.76431725993595
-155885.57477633285,-3.418478045675493,-183.76431725993595
-148951.6566428944,-2.7281612179582497,-168.0245794092948
-159265.1416661991,-2.8194108103180393,-170.38411064280015
-153093.22899983037,-2.6993316585119804,-164.36649297113277
-153093.22899983037,-2.6993316585119804,-164.36649297113277
-153093.22899983037,-2.6993316585119804,-164.36649297113277
-153093.22899983037,-2.6993316585119804,-164.36649297113277
-153093.22899983037,-2.6993316585119804,-164.36649297113277
-153093.22899983037,-2.6993316585119804,-164.36649297113277
-149336.59139768078,-3.2856958301853014,-161.51396073620276
-145878.6172746565,-3.2885895849331446,-164.1783330123128
-163164.15434222002,-3.327485160148883,-172.10792883193713
-162927.3654944867,-2.6438390118803823,-179.60647575907328
-162927.3654944867,-2.6438390118803823,-179.60647575907328
-162927.3654944867,-2.6438390118803823,-179.60647575907328
-162927.3654944867,-2.6438390118803823,-179.60647575907328
-162927.3654944867,-2.6438390118803823,-179.60647575907328
-162927.3654944867,-2.6438390118803823,-179.60647575907328
-148047.34826406298,-5.8476123971579,-157.58937791249332
-147823.2323402457,-5.64116290895068,-172.174037068215
-155947.59134906888,-5.54856268054436,-167.83291160197123
-151106.61577030027,-5.653647785101053,-166.0181755414737
-151106.61577030027,-5.653647785101053,-166.0181755414737
-151106.61577030027,-5.653647785101053,-166.0181755414737
-151106.61577030027,-5.653647785101053,-166.0181755414737
-151106.61577030027,-5.653647785101053,-166.0181755414737
-151106.61577030027,-5.653647785101053,-166.0181755414737
-151106.61577030027,-5.653647785101053,-166.0181755414737
-151106.61577030027,-5.653647785101053,-166.0181755414737
-150070.70664518888,-5.9896586617364,-180.32906967796953
-150070.70664518888,-5.9896586617364,-180.32906967796953
-150460.4763651493,-6.1045948425217675,-169.89924360415742
-150460.4763651493,-6.1045948425217675,-169.89924360415742
-138561.77037498262,-5.539689403124331,-145.32715231941344
-143447.62617414605,-5.355721942838794,-158.57864456682347
-148398.83619958928,-5.586397849049683,-157.51405680816902
-146810.53184463154,-5.511279595284671,-170.57340601908297
-155460.35196878083,-5.807338779064108,-175.4748536111655
-154393.3531901067,-5.731025085830513,-176.98354836607422
-154393.3531901067,-5.731025085830513,-176.98354836607422
-159089.33552376757,-5.537731907724789,-181.69441861697936
-164721.8824751326,-5.0715988624152555,-189.90297688561952
-165765.63293541805,-4.626791308603056,-184.91619898781477
-165765.63293541805,-4.626791308603056,-184.91619898781477
-170051.24419678707,-4.638256108613418,-193.54773209302414
-181923.86071091404,-4.435322089928029,-201.95168980177797
-181923.86071091404,-4.435322089928029,-201.95168980177797
-179084.78011624108,-4.151460881907173,-194.34453411286046
-178333.41675518185,-3.3565958070692155,-194.1631532384218
-182629.20153332344,-3.5797438349756776,-192.98431255072248
-176502.29738189268,-3.31343462400449,-188.64869706462864
-176502.29738189268,-3.31343462400449,-188.64869706462864
-176502.29738189268,-3.31343462400449,-188.64869706462864
-176502.29738189268,-3.31343462400449,-188.64869706462864
-178394.28856717012,-3.1253250711734393,-201.93027917634024
-179950.2990952331,-3.1278887420192527,-194.60769454315775
-183067.54374630234,-2.9467993952873175,-199.47838334927306
-173073.11328107622,-4.397480266420273,-185.69306705863002
-182278.61451936007,-4.1131617214532445,-200.85767486447048
-173847.29968257234,-4.249197176173698,-199.44144122159747
-173847.29968257234,-4.249197176173698,-199.44144122159747
-180382.25043512348,-3.5738881241556792,-188.34848613011445
-167309.72878618323,-3.555534759403498,-183.75070542859976
-167309.72878618323,-3.555534759403498,-183.75070542859976
-156394.66247403604,-4.776938357815304,-175.79475109786802
-168890.88916241925,-4.803102665187776,-193.438242750227
-168890.88916241925,-4.803102665187776,-193.438242750227
-170269.60740312948,-4.898374490930293,-194.67973063236593
-170694.56571461234,-4.539823890250713,-190.58505590657222
-165999.8197904344,-4.2582018697069595,-183.06157822773469
-169551.55449052958,-4.25601675713227,-192.3163246603977
-169551.55449052958,-4.25601675713227,-192.3163246603977
-169551.55449052958,-4.25601675713227,-192.3163246603977
-171917.26971611695,-3.9936704851761546,-197.64417250682217
-147222.09919766008,-3.8804141611606546,-165.89357564640093
-141785.65952260824,-4.093756194197813,-158.79450403399903
-135453.29486668162,-0.07197290426930403,-144.13091608719583
-135453.29486668162,-0.07197290426930403,-144.13091608719583
-135453.29486668162,-0.07197290426930403,-144.13091608719583
-131892.67031080255,-0.1585929948174638,-141.1220667899656
-131892.67031080255,-0.1585929948174638,-141.1220667899656
-133942.95735734687,-0.560359713828446,-143.53552217029204
-147341.05421914306,-1.7077627621861584,-159.27966482593774
-151611.70756942543,-1.5494025756933882,-161.46908426875595
-151596.13191728006,-1.6395815347418663,-162.54345701219512
-151596.13191728006,-1.6395815347418663,-162.54345701219512
-151596.13191728006,-1.6395815347418663,-162.54345701219512
-134437.74093454634,1.2815201851610611,-141.5049003072691
-147194.9140226292,0.8290880725714402,-163.43837551012476
-149428.34573574498,0.46477722575220237,-170.21552746013873
-157831.0502538977,0.6294467428541084,-161.2689632556978
-147435.9298665256,0.5987136253417795,-152.83760889050222
-147435.9298665256,0.5987136253417795,-152.83760889050222
-138121.4178314282,-0.18679355594297503,-155.47145307410432
-144771.48534992556,-0.21477776196820475,-156.8234502376573
-148593.5830357862,-0.36536734498787327,-155.0914651661004
-151457.34942960885,-0.5965578664859952,-162.60350028215012
-136265.9522411878,-0.33505346400066593,-142.70293494870324
-114432.6288735878,0.08684969548095808,-135.13415901846506
-128094.79871667054,-0.6619259140055993,-125.45370185852603
-128173.93105133281,-0.2709780831715612,-135.4214410199729
-128173.93105133281,-0.2709780831715612,-135.4214410199729
-130203.31125313781,-0.04906869374284903,-138.7893732021374
-130203.31125313781,-0.04906869374284903,-138.7893732021374
-128776.70120488464,-0.1251767383532679,-143.88384021196532
-128776.70120488464,-0.1251767383532679,-143.88384021196532
-128776.70120488464,-0.1251767383532679,-143.88384021196532
-142207.0158387081,0.3666641713242319,-150.35716949959152
-142207.0158387081,0.3666641713242319,-150.35716949959152
-142207.0158387081,0.3666641713242319,-150.35716949959152
-142207.0158387081,0.3666641713242319,-150.35716949959152
-138890.17559342302,0.3343167759300357,-156.46178629952922
-142760.0010113922,0.26747825213670134,-156.56478103665273
-157210.84991094036,-0.052006401018239945,-168.55531224280134
-157210.84991094036,-0.052006401018239945,-168.55531224280134
-157210.84991094036,-0.052006401018239945,-168.55531224280134
-151934.6401133545,0.05396622628491894,-167.69655631524046
-144916.32875007432,0.5041421463742484,-157.79343210962304
-161981.41463656895,-0.13542150279666088,-170.2850860195208
-161981.41463656895,-0.13542150279666088,-170.2850860195208
-160070.99931495776,0.1400540291607864,-178.60327944898881
-162546.9349318188,-0.25656082038594125,-180.0076132768096
-159858.93652745226,-0.01950017378657326,-174.34393830250187
-159858.93652745226,-0.01950017378657326,-174.34393830250187
-159858.93652745226,-0.01950017378657326,-174.34393830250187
-159858.93652745226,-0.01950017378657326,-174.34393830250187
-189388.3306108941,1.6287013726203778,-211.40646010031497
-189145.35391317998,1.6330196088417217,-213.9880797314623
-184392.35384877268,1.4669772215218764,-207.45361948975213
-191155.77559848534,1.4765730539682325,-205.9865788667562
-189985.85884972246,0.020198768396606892,-214.14637201272626
-191960.37109740791,-0.5238779940263769,-213.89157113958046
-191960.37109740791,-0.5238779940263769,-213.89157113958046
-185668.18521491296,-0.8582088243077084,-205.43137168206394
-185668.18521491296,-0.8582088243077084,-205.43137168206394
-172196.60367762385,0.6416378988298284,-189.8036106178601
-172196.60367762385,0.6416378988298284,-189.8036106178601
-172196.60367762385,0.6416378988298284,-189.8036106178601
-172196.60367762385,0.6416378988298284,-189.8036106178601
-172196.60367762385,0.6416378988298284,-189.8036106178601
-161399.616930901,0.9512468454584876,-177.6910867133687
-162442.0337627453,0.5017996629335482,-178.8022693076078
-163235.08560117113,0.17938592527655917,-179.15633377916168
-157073.6394929004,0.48205626219418496,-175.51693172299358
-157073.6394929004,0.48205626219418496,-175.51693172299358
-157073.6394929004,0.48205626219418496,-175.51693172299358
-157355.637663067,0.4011208851719971,-168.8357442203361
-157355.637663067,0.4011208851719971,-168.8357442203361
-157355.637663067,0.4011208851719971,-168.8357442203361
-157355.637663067,0.4011208851719971,-168.8357442203361
-157355.637663067,0.4011208851719971,-168.8357442203361
-157355.637663067,0.4011208851719971,-168.8357442203361
-171629.96856487225,0.3263240218655,-180.21831149677178
-171629.96856487225,0.3263240218655,-180.21831149677178
-184308.24027092807,2.0711335588799002,-199.8923621802164
-184308.24027092807,2.0711335588799002,-199.8923621802164
-179821.4854854645,2.387119094365117,-194.60608619519314
-193181.69122145217,1.9731256150650915,-207.31816879643765
-192095.23919903516,2.0448386945886154,-206.17259973724535
-192095.23919903516,2.0448386945886154,-206.17259973724535
-192095.23919903516,2.0448386945886154,-206.17259973724535
-192095.23919903516,2.0448386945886154,-206.17259973724535
-192095.23919903516,2.0448386945886154,-206.17259973724535
-191110.10496974626,2.0853880599279586,-209.72118168762603
-186522.66210059763,1.8963737874163928,-206.11897368625554
-192576.968495434,1.925031835362956,-211.50025942931197
-192576.968495434,1.925031835362956,-211.50025942931197
-191772.28291055997,1.3719000653688027,-208.57608146380133
-191980.85854985044,1.5002977876666628,-212.59621173774835
-196140.20356609163,1.452704780431836,-210.43612474096662
-200980.0507841687,1.6816743310208289,-210.707155071949
-195158.3392441266,1.7858757231432778,-210.60664782338094
-195158.3392441266,1.7858757231432778,-210.60664782338094
-173372.53986654506,2.0001319012769825,-189.1264880902524
-180031.27410731974,3.08779774064837,-197.03592502551462
-171996.46010271623,3.4442564034353897,-192.68767023842236
-171996.46010271623,3.4442564034353897,-192.68767023842236
-171996.46010271623,3.4442564034353897,-192.68767023842236
-174276.7616617028,2.2435448434133134,-192.1047333613962
-155980.85984475975,0.8105667473509888,-167.4058654119243
-153719.63389640086,0.5753359248194154,-176.14520251022861
-161403.73490835604,0.7658474059723165,-173.64443400884446
-166455.10212055597,0.22961176055260124,-177.86974828736723
-163718.80567422713,-0.14795799574086577,-177.25363038030454
-161279.4928639512,-0.2341175766374427,-167.42473200162976
-160025.67302541813,0.042849857630995414,-170.1011177591516
-158769.53818188678,0.14881743215492788,-171.75915426378285
-153360.48862617963,-0.24413385566593393,-169.45520287762687
-145127.49597501714,-1.0249651462369058,-152.93342246562477
-145005.16773298616,-1.045173001782463,-163.44081971443433
-144056.0118724335,-1.109310468006259,-160.97186526697777
-147353.00954886928,-0.7223992016029325,-161.70597935475104
-144976.21082255003,-0.5123288172054534,-160.24000288108545
-145705.185463365,-0.6209884719222931,-157.43408043302523
-146195.84296697218,0.4227024222304089,-159.13399890535933
-144153.34420263712,0.5925924369215692,-159.12664955459766
-146101.1171448832,0.27723379314936814,-159.9341786272912
-142713.18952079533,0.7448993390368082,-155.59520709146614
-142713.18952079533,0.7448993390368082,-155.59520709146614
-142713.18952079533,0.7448993390368082,-155.59520709146614
-148304.11492300782,0.7961224416083221,-158.71696095374327
-146750.737393134,0.7156421018357847,-156.48355214617098
-146750.737393134,0.7156421018357847,-156.48355214617098
-145740.80672532757,0.7177527296846261,-157.79580822548832
-145740.80672532757,0.7177527296846261,-157.79580822548832
-155851.24866916033,0.5333746142489867,-176.78591801014366
-165711.98533973223,0.8182719697721911,-172.04287509132283
-166135.24135374202,0.2855887904537754,-181.91411847389014
-166135.24135374202,0.2855887904537754,-181.91411847389014
-166135.24135374202,0.2855887904537754,-181.91411847389014
-161932.87247273588,0.17469120984521302,-175.60148227507565
-162757.03013951879,0.06728987214575981,-171.3422480446314
-163094.74104566014,-0.3068423400172518,-177.25770555591117
-163094.74104566014,-0.3068423400172518,-177.25770555591117
-156018.02267449565,-0.12142984062422446,-174.00125300580956
-156018.02267449565,-0.12142984062422446,-174.00125300580956
-158992.79861975645,1.0791973338558876,-162.77529423995972
-158992.79861975645,1.0791973338558876,-162.77529423995972
-159897.99081319064,1.2833685396615913,-171.60314276449975
-159467.32154506457,1.3488873208089738,-175.74054733266516
