O2 sampling_t_4,Tº gas entry_t_5,H2 sampling_t_5,Displac. rel._t_5,H2 sampling_t_4
138.62403712721144,-12.757544867185182,2.093620887732572,-39658.723092304535,47.613270066227685
102.75359032328234,134.45552776379657,-1.7044008339766263,47055.29352438841,-51.123941858952875
84.47811610361958,-269.84793526429064,-6.37536668139141,7788.206389506922,9.087417262098601
33.24495668286639,-177.7733290893956,-5.091111367509888,31915.112940340958,-26.46701276126208
85.34545976182228,125.02218521488628,3.7487672527555844,82900.6914827155,-92.50503146122914
85.306387639152,128.05780469993576,3.89165314473059,85214.88776095309,-94.51378897326833
94.08690718302691,-114.06399035046353,-6.781105732069019,-83671.77944123914,96.4296394427218
80.48740820252037,-60.73618068539995,-5.973233916953874,-40747.55551296842,51.1057272889187
24.462004273406233,-201.93888742968363,-3.5467187587009734,-59734.54814664258,75.2041649194338
76.83193442768372,-86.52767596296624,-2.914017741688824,-48088.011599347476,57.13393926028277
76.54376540207097,-42.51501120197999,0.5765024024747769,53521.23506686799,-53.09517471652887
62.273533149758855,32.37721102294022,-1.9258554053805423,54527.22115714542,-59.78818877519687
95.56955641151879,60.65847677996643,-0.724114113434065,-5414.489577380967,6.548810664782036
86.7640480964958,127.72955054280561,0.3845654293284111,-9040.22718354515,6.4941258669062005
108.37400786278376,-1.7233141723639314,-4.577810323635736,-8025.577947831009,10.83187778606998
24.933709567749112,3.0565626602441838,1.959544180672924,-43776.39125870822,50.71223331410563
19.656097286268807,267.98603567196557,-5.056016569414701,-30636.259730326256,19.888632982749655
-20.979664296825888,208.5200320696059,-2.350611345535956,-44947.189562825355,39.26811835751777
140.06248567377503,-223.84221386312922,-0.5640412399575304,57821.28439862619,-51.11798477520377
94.95789444776949,-45.76570678503725,-1.1675444946859554,69808.67426289547,-68.07703508462484
127.16962203355884,-93.16342474473228,-2.086277255463686,97852.67164162014,-96.44525204092328
49.28171284298795,-168.99211488546362,-2.5864047982232234,89737.74352084534,-88.21043011851148
63.949113906831286,-273.6612020924963,-1.2602918599628554,146898.91369270612,-142.59354513294605
140.43237040460744,-48.73801840911012,-0.24625362342214635,11808.909907746933,-6.215313286874931
-11.075428783421172,-1.4009328022235326,-2.5471535025770407,-20877.626935515706,21.715211854094065
15.98379840061535,58.053616201101626,-2.467996881128865,-41659.42048487637,44.569205025451005
58.8349233838758,53.84463009992503,0.7180797757824225,-29293.98825883327,32.190086580653244
32.4325852004363,270.9527446491919,-1.4638544240357192,-48888.12395351629,42.16815371356212
114.40592441236464,-252.88117730804183,-2.972673759156139,60152.90119155615,-50.93307735191451
108.31187178194004,-241.0096600855655,-2.486804668675919,57575.76677475996,-47.646018337732265
12.51352420047073,-52.77311981174805,-3.264290872482604,-6918.074699563957,11.482169149877203
41.04338976649554,-74.61797032422123,-4.588233299676807,23490.553606376474,-21.446710913117386
73.18545760187018,101.61185024974817,2.2298943926622186,-27483.40850530072,28.225347528633467
-75.88158152240231,85.00905125437046,-3.6403564684158622,-52154.70809128816,49.89400549141351
-65.32446666840302,-23.74957183655468,-2.8726757731379897,-46397.281714292236,49.36964994785791
-56.98872268417194,10.8459566338047,-2.4187435992949373,-50454.45278668333,53.33290974941964
163.6571496559517,72.79519282781916,0.2665113391979635,-11540.319772089626,17.06827942413246
128.93892716839858,-104.6367742968713,-0.6317840524166195,-23961.59186866646,36.61682367571634
11.139525822337003,106.35772890721015,-1.0574176182661172,9157.679296295584,-13.145433877134641
46.10402810025928,257.7811548130755,0.4176216184534604,-52250.58417762112,47.31775871759345
65.23354570062288,152.63616715874377,-3.337043237470258,-17057.949379411133,11.46393589167929
64.81652217068634,165.30939747577332,-0.4099088241993035,-96169.49401960686,99.77427330942808
44.49497294303387,246.76711084849012,-2.317743526636489,-74425.68077031434,70.7803637944598
57.63447885056679,215.19251730761263,-3.2397323008908274,-82361.54771165791,80.39876878252868
88.02854249430847,-178.67288922453918,0.4587597182031549,-39353.34728168623,52.47587003987476
44.00859102916297,-293.48145973657023,2.982396368757683,-15391.457269821583,32.32068453501552
44.00859102916297,-293.48145973657023,2.982396368757683,-15391.457269821583,32.32068453501552
46.84930588527185,-226.94634750375548,1.6820821251885671,-8057.948985776609,21.719567904345002
37.58203562000771,-152.58846250348233,-0.09783258448524336,-63120.32637065701,78.20232233122384
77.24990323414954,237.83416569985224,-3.0630071210623506,-52503.26906953987,47.35008323532344
92.71774318110178,-199.05677952498857,-0.09709661682264895,99639.95117958332,-94.74228263561515
118.68677809241639,-74.85643283836175,2.8498564174554644,108159.16637278277,-108.37025152878236
54.76300878009208,-36.44230959341598,0.9684049769176305,62213.483226406126,-64.01385390536086
2.751390737098424,162.69392500381815,-4.274825942331236,66998.4295162854,-79.45277051144282
15.454664801224293,263.9226673048968,-3.017008739140924,38185.52112584511,-49.58444013354198
69.58617961501969,-204.95096147159504,-1.1954034999347831,69273.23343641206,-63.62061371003364
40.609441077242934,-183.28855922345295,0.8980582958045268,43912.82028618887,-35.81180179025539
40.11955434462079,-31.322424073249525,-0.8308251003607346,-6728.790845113035,10.676150637124964
53.45783950789913,35.833903966081515,-0.8124882479836575,26490.602730092694,-29.356525777678335
70.26307409518503,160.3067513510783,-3.6584800205809906,-68829.686740729,68.08128140354363
-2.662011168684331,212.86347201175758,-4.693110766847781,-44488.50975285337,38.75275926157418
28.40302956956419,-26.76306892282948,-4.502390304386627,-30292.398780047664,34.07185044527338
7.076852578780799,-7.887569921781228,-5.353820236038968,-26012.124735825488,27.38583293173254
27.709920057503645,-89.54129465474614,-4.407474298837619,-68065.77848810931,79.00584496527843
60.3136740158204,-24.38594930393637,-3.615314237050311,5052.225831626932,-1.9674472347676768
63.56712316518449,-16.00506075399094,-5.652258904248107,-57059.042451234935,64.76856854149149
63.20629155550819,-43.706399508030586,2.546184203177275,94101.40871541761,-96.09494487915637
43.97803168185734,-63.36363293621423,2.735783946978004,119440.23435140908,-122.23574941401
56.620585115635656,-16.565907082330057,1.528194750463073,104784.36801199694,-109.55077878631351
36.61078506157605,141.30201752108349,-2.1481199453167026,-29435.113750910838,25.13910089327928
30.99187050926965,-278.47736523835835,0.23303287558701213,-103074.09516055386,125.22856246527282
92.27127768415409,195.55352734277488,-2.7310070472995243,144861.13916999436,-163.34773163266834
92.27127768415409,195.55352734277488,-2.7310070472995243,144861.13916999436,-163.34773163266834
105.29901853345287,7.900524642455699,-1.7449507436981513,-152246.8956288613,166.99288338011024
20.60763700638635,0.30214545604769766,0.9824874388711261,48666.19465993688,-51.456558974847056
24.488609523599056,75.30858225249479,-0.17633564946177838,32098.018964497634,-36.91118765846534
99.54729820917193,-16.21791190793102,1.3087381643346216,-9967.55004351059,16.299876647053257
104.14253701245052,75.02820478510068,2.357974400500524,60007.519143577556,-65.56111197372755
88.18861365703225,132.61845011944902,-0.4154848057469285,85076.58995619263,-92.29943404342977
53.542873811259355,136.01468290235687,-1.2085239694555245,15215.217491918676,-20.924477543531818
109.24699184629405,-63.7495587973026,2.7923565612983294,-31285.480050945327,40.906566480343045
107.17536020231215,-43.07897117020556,1.9211805312932275,-25119.92740767203,33.315490177248684
117.38269799107505,-80.44786089235733,1.055347198118887,-37141.24022929535,48.406717260202406
95.49078153428086,-112.96532799423295,0.6564939332404323,8582.823671316695,0.7248097628985914
-35.82207884757725,-93.56169172687207,-0.2512142606896086,3372.380687199062,-0.7701810380556849
4.8995879715074055,142.5663295099892,-2.8152086834239087,-9612.992213193109,2.988659354514312
168.20730655085956,162.07663590174826,0.01886429978691016,-120025.27886166902,127.54592648168854
109.37474015593209,168.53995269522562,-0.4443958877160556,-14087.05523612152,10.698039710037811
95.57650102967145,-29.321546453206874,-3.7311114538704366,151431.49456117643,-158.7528663797723
101.10181979311719,-16.013655480174567,-3.987416654069614,165215.54820793765,-173.1139809519416
42.55416521353768,-79.66981502467259,-3.7726560438561574,-47.64053889784782,4.322068776161889
38.61443972041209,-125.94560126923017,-2.662426556431952,60702.67274689801,-59.48649699397685
42.93865967196922,-66.07061738765334,-1.5881446267777426,-52988.17925566725,61.94232612779171
90.08152498243162,-87.42031047104159,-1.1139555504483563,2799.260052585012,2.5255007928552127
47.95016358636312,73.5053246766685,1.4492755982698597,33607.84527967446,-37.87577634117759
120.46913129114232,-152.58068105687195,-0.7872019858721677,66091.71988156409,-60.807084408672914
131.11179160180174,43.47115409779487,-2.358204992389286,8870.92619043692,-7.914737867590027
9.817172364749599,-97.3705742094874,-2.2317054943220156,-43680.637936365456,52.695781551959406
63.15321610464237,-26.553734755712913,2.3078282049585517,11183.791409363723,-10.84767579602089
60.12593579974739,5.494643954387037,-4.484976756696738,-46836.76994233307,53.652189700502596
21.284406055981876,-46.93128744049803,-3.518352354630584,-45299.98949602859,53.11010187334009
38.00555401311971,-3.7823313803980265,-3.029425917115304,10893.696343270733,-11.349455295492513
147.06488638572827,-45.0221406692797,0.7970905298441682,144896.32910876835,-150.01165396104676
54.04381233888947,14.417535813614215,-4.503420804889421,93774.64152667909,-100.19381402393952
-9.294521884736568,-68.8614642946988,-2.9349891034397793,60011.42716864982,-61.36802984831456
57.52782800037352,182.12560722653816,-0.33159291261768703,19253.404806587947,-26.776307123735645
59.12323267624358,122.14260844235272,0.07150285377742244,38615.23517601601,-43.60973395473346
31.74348673946797,139.55760875527508,-3.0009781870019587,28643.227345999738,-35.545348339894446
53.8359369246405,-132.19047049873902,0.6770108824031558,-30440.434807688936,41.016449398668556
82.84276204861827,135.64320344009414,-3.371818445870371,-16302.094227651047,16.302546216540385
62.08440331965568,61.795881782071724,-3.0831788027256213,-8223.202497590266,7.44323288603695
54.598353877435386,43.90404378750987,0.5562321840393991,8013.0947889808485,-8.311406332607058
31.45840711430954,-83.49929871649681,-0.455952851961806,14688.218737245988,-9.723505398112415
73.33821046856971,95.18783783621568,-6.875356239877401,-42314.98822974137,41.539889928674995
69.72797581237582,85.1311019127231,-5.614265849580236,-54431.99790516881,58.40736158323345
84.15370814331082,223.02587563218552,-1.6423029677260335,-57121.60858911033,51.73902740018568
115.12668968132746,77.86900750291096,-2.3196992685639937,-34173.85613777131,36.8897917795385
33.21769305484752,109.97290818845333,-0.46020833445329384,-48755.918316728705,50.26564253238938
30.231945890626964,103.56547431319048,-1.6853907512385546,-31990.14201174283,32.04472496338436
72.43445145997458,-20.884060762855253,0.39113602142771203,48037.233955970856,-47.854082205722555
87.87692654946524,-33.533799698827124,-3.789192010152172,49734.54982485681,-48.21990308272353
128.34098560326856,-125.93517078131913,0.3900465114730904,72023.9863361844,-68.92744050338138
84.44338675825371,-167.5563405511106,-0.10029119185395255,117237.50261535999,-116.7212903051163
30.327027624343316,40.00519826343111,-3.2563715050017827,89433.17618078827,-98.34165982203841
120.68134982696503,21.329778495563907,-0.618904245166748,-102197.13458219566,112.2144421695304
53.173199036299295,-32.18684125353781,-2.7335065854960288,-172985.18231710632,190.92918960922657
96.57830678849665,40.21820700637751,0.29473487294043327,59541.01489647282,-65.63134945246728
88.0125867168896,-96.53227923818159,0.6325772187923554,-33415.071863629004,44.33651667875262
35.01057412064934,70.85863317582917,-3.2587240909434536,73938.25683773894,-81.01967708125183
54.753156893052015,-68.97045041686154,-1.3098791050217085,22673.82751729174,-20.288765646714804
76.19254046239404,67.27505251446686,-0.2199956517458746,2944.9070977409424,-2.374780692768196
95.0071384835186,9.286093223188299,0.8772742353910059,37634.715869678876,-39.052733059656155
-3.2177781178110663,174.6086701178524,-2.2988199161462277,-166544.17086046693,171.30454800218362
61.107684120244095,108.70421926120251,1.2310980787692867,-85011.93656618254,91.00831100389179
44.40170342658218,126.40058428438869,1.6311027384758088,-93044.43720741555,97.89629853670021
33.675454388199725,137.41594633287062,1.5984027830571181,-78500.52116835857,80.78827342293913
111.20753020663237,-54.085465784612346,-1.1363110969850854,9970.057499730703,-6.0019263537572805
24.30880158159271,-6.95543441296216,-1.0400930896937817,-24140.102818865325,27.422283525753688
103.25822384639436,4.280023170979088,-1.9186070840426999,-8532.487028915537,12.281141525993316
38.86301295294332,-25.18805437694451,-3.651783830231429,-67436.52550942353,75.01990375106708
38.3265239476318,72.37124141480254,-2.6628364490189362,-47708.49912563445,51.16171073340373
84.85679274188664,-76.84973816146311,2.3745839885452864,-126179.47072061968,143.65839730189973
13.32724636101954,24.662674379548623,-6.710931055642604,-71211.95438222481,78.69840159066928
88.93942784762196,-6.897487112562427,-0.5119178184113407,-99268.83071014404,111.91709461992556
18.016157677984445,11.112717366251426,-2.0794635570655213,45185.76741344555,-48.39150846459335
74.89131602337532,113.18839576873783,2.820607000476346,-20588.1059273438,22.86702923805387
130.9901379259875,45.18877960851228,-2.88259063533787,-80283.41676397368,86.48767397535616
115.70961120892824,-73.05080208977033,-4.196557549332985,-80797.23459392673,95.17810907263951
77.34633246410863,51.35197677118146,1.6033729021789296,-40471.73477755884,42.750293422155224
1.3542681116112718,252.82120257637672,5.020719294459146,3938.4168588695056,-13.264685364332887
70.34004310081261,226.61324782325684,5.306741392632714,35774.665040413296,-46.93399690486477
31.541125035363237,240.47609589517458,3.8101177155353882,106585.20961882007,-122.16695260583958
30.65370677558313,-27.997091872193547,-7.0643046422681595,-44390.16368471126,51.064750023089395
44.536968759767,-61.91912400548229,-6.776784749325318,-18503.011844637625,24.427085269503195
57.65608065395583,335.317455652018,-3.8652979287650604,58938.87352649503,-77.66802130940653
113.5535995118047,-111.62633626290047,-5.899239100055098,-29849.074387964036,41.598805271337255
124.1555782596174,-126.17333693726381,-8.199789214762992,-78598.55721905243,93.58467077815104
76.50978109724174,-259.5895940190792,-5.836519269123781,-102480.83566081108,124.3683019044375
9.034459825837743,99.28765451450059,1.4850556039966487,6219.41166880263,-9.826098252242698
19.783762653418446,41.82384456091428,2.4164631876880414,22302.52330956719,-24.74429306391546
92.01705205644645,130.7555465133799,-4.053253637702031,19521.352654075377,-23.210803480983536
111.21079647562611,125.29874785582352,-3.426366671743382,36287.91374069281,-40.67430031982104
31.979590425139577,-148.12077571989826,0.8363953676026186,17655.705156570264,-8.892009650750808
105.78714960100152,130.68434575592983,-3.84110179175817,17349.99069118703,-22.337088984717553
98.91686055114533,88.94032800322547,-3.6368121510033538,-37302.54190108537,38.7513955958327
43.013700213081826,29.793857214234478,-4.89723917712042,14282.47607073745,-14.87199634047778
57.99526131698559,-28.989234184844786,1.3688629621696065,-21545.787570984012,27.750536606423353
102.33245630385933,-57.714804801707,-2.7641120927502247,9287.90066501467,-4.638857583936261
160.85137897412804,44.029971077556716,-4.756913531098271,48211.76134425129,-50.58729966012607
71.99089558193143,14.06765336969107,4.243223325359481,-75792.6312679346,83.2086266065746
76.89990007714576,-165.5969408085835,-5.914203584979343,-114365.49555844966,134.17350473299217
81.77285460537666,-201.754327894989,-7.906463588786204,-62514.10385962967,78.35265968899628
87.28297600327166,-179.18803073210526,-6.813952176103824,-27882.586633305822,40.853746313556776
43.55482798140019,-169.42900546387887,-2.5627232111955993,-47424.84489600163,59.37189413096512
142.71506772117036,146.33227475842025,-0.49519604328286126,-23587.827630917775,22.147893050381995
3.8491177702511097,-123.5125714471241,0.4889919053149192,45175.2132910125,-43.21924839797084
-21.251902940556917,-278.30449166414,1.8925209775700047,53001.00059830158,-44.12753756095042
15.974011799339594,-61.717350983279076,-1.0830615463451172,120188.1846463662,-125.05519702677114
15.974011799339594,-61.717350983279076,-1.0830615463451172,120188.1846463662,-125.05519702677114
-45.95715573897799,-26.1624291970017,-1.933101337531114,-19457.282249795542,20.24698503802653
-42.86703807930551,-39.99560065915877,-1.7549245017886628,-5514.647342589202,8.85051167715978
171.89148972801868,22.080692149218283,-0.8561520318014995,6522.360226522278,-2.648885700170907
78.01112039175803,72.90339946044448,-0.40836220672472945,9177.046680707545,-10.320695005312894
43.9924541009046,66.83208401869332,2.602941397434071,-80113.88120271842,85.00124826457436
