Current_t_5,Measured speed_t_5,Ref. speed_t_5
-6327.252442171139,-233244.4328073613,-178874.82936569088
-16471.68252672694,-117417.77729258395,100519.39416330654
-13634.483938348874,-48320.68562674556,118441.26367307463
-10355.112897210896,-62729.17587758966,-252764.7807072986
-2106.006052629913,73134.86766475064,236363.41303564815
-4815.9197278727115,-85045.57899038607,-182944.2693525317
-12953.223883017572,24346.736965349446,107321.95343523085
2056.4235452521098,218090.8533187428,281899.57407407754
-25074.19620057948,241092.777714058,86678.09789384477
28351.326329069743,-109618.40465937828,4416.411988538894
32937.853277788876,-292084.4637336609,14685.613560444213
-215.91971218088293,64427.30188122973,-25578.653275668097
34811.615243350374,138527.90793992754,115082.92223056237
-27655.071764105887,-54836.56220947372,-61453.28762049835
8267.615586552336,-180482.388368442,-167500.78867903262
-5020.8954906036615,-19707.804755182442,-53311.58367556089
-88.72414322368104,-6592.802964998555,3704.728096469189
1448.600421677493,-152546.19050131584,119949.1278499795
14997.411573864372,-226078.10778178705,263495.1153434786
-69054.49951780727,32631.351019648428,-9843.778637612442
-79484.81107965905,76944.11911494152,-4345.425884952754
-70457.8668237546,69446.78945517821,44775.84876137656
22575.91213739552,126443.59979768799,71053.16011322096
27906.03348360895,176612.55016463163,211259.36819517985
44067.05511459448,224051.47231578015,334759.45058451255
37522.0525973608,242028.06285011783,137057.33102543117
48978.096301893704,-159729.86811761354,54857.60300210581
16285.704229119456,34646.077357245376,62748.00418468815
-3272.6953254086793,47744.45494116424,38122.99874729084
12495.61967511238,-65505.92990293211,29750.577353690955
-33574.47318550749,-58375.55056686263,-143270.35472687462
-8357.827877835272,-144335.73955126415,-193008.08163502053
-1263.8979850966107,-87296.27294172061,-245927.7829930248
-31486.5275588474,-70315.11679725832,-152841.08576328552
25028.74938368819,154253.46339071263,208432.59619273277
18046.898324352795,160226.18251547695,119783.86749379599
18046.898324352795,160226.18251547695,119783.86749379599
18046.898324352795,160226.18251547695,119783.86749379599
-2241.53032381077,-77291.82359233628,-30190.63913210605
19386.148896827002,215988.9657136696,240511.370504489
29692.899660725154,-218103.72818619953,-239408.87535941973
29692.899660725154,-218103.72818619953,-239408.87535941973
-28761.891251436715,-239979.05039010855,-9407.560972914245
50781.2408552001,152809.00131314038,-25050.994181696995
49956.2134609104,-97658.46424976017,15630.379353181015
41521.54492091325,-117589.56822134255,34595.883542993106
-385.5431570384462,-31626.87060414401,-72336.07533307717
-28045.56962527598,84795.38338917441,16905.489396004457
-28406.583176861233,74560.18161264846,37793.53751380984
6153.043702344641,298147.5260048327,224193.00645478425
30361.701516967296,54858.42770651329,150710.60235604682
2004.0199099118836,-223168.29658631724,-172325.2691635766
-23662.19827010891,185903.09874038704,100610.68922841061
-2457.544630139113,-201424.2305176971,-225597.67303635657
14988.785091544742,-110916.97216277958,-80238.8819107464
20084.159813465867,-3766.4752674504853,10747.087056207209
-22419.200657688354,-143428.6616711704,-134833.31726429824
-12775.168520115692,278092.1088358785,154404.9170056638
20910.589371776812,53599.91452864959,-19895.51402344214
-17445.12809892102,-17446.823082990457,69377.9803317307
13954.99457415656,-81886.86007318491,-172846.18958630142
-5665.6790420197485,-485358.1021207875,-296571.59911738295
10240.572556050334,321893.54025061824,395370.22467218066
-180.16145169950505,292590.586871236,362281.3159957723
20759.06156343856,-266304.25958086876,-40225.44179716642
-5214.975649806802,390832.5002168461,144926.8305678501
13387.228524702346,-264972.0348819428,-297256.39708487893
22703.782090180393,170742.85329930994,125566.99624771565
-42104.86604393315,-274088.98280909716,-173458.02286233148
23449.849174437164,333795.383548078,222765.20098733375
4059.2670598493714,-384592.67481228977,-199877.9562503099
27115.571367615157,-111983.3513930685,-174327.00418047927
23971.726721245104,-10326.359241386352,-164995.72997246584
12348.640508178123,-269040.3476333953,-298393.24995872815
9380.56024922508,-201977.17386682925,-46094.385582477174
-11830.537017890492,-173953.02616271767,-213348.66186579925
-40045.02099239041,30688.727860229643,-191702.7181430101
-19109.316159844147,-211395.35310770536,-34569.82086827769
-48208.851450791095,-43712.241644668946,-49481.88047533904
53931.47327488948,121019.9485050995,149106.37991871234
44815.40495090636,-15285.297400895113,119539.18474826592
60525.94999052278,105983.49555265016,85255.66030281836
35292.082177077915,-139616.06808831295,3098.0991645963295
-26907.77383914787,260348.09135980142,-55788.865406629484
-43188.26173954668,21311.657606968394,52537.86889258392
31302.12236455486,174793.83320709722,87547.0641083727
49064.26874421758,93527.79104726586,64971.5873965334
11015.515860712352,177613.37435694828,107231.7166605918
16174.391517910108,130409.80201749099,173877.8734946007
-5956.570621006025,58172.61191121297,56797.1463876169
-23056.584720121395,-142861.00122879457,-231036.00229997316
-21221.143399828816,-127616.34174313789,-70489.83548194854
21564.70030281905,124082.85708891856,57956.53087221601
40661.30595303205,6906.9389034666965,-18261.348936429145
-34158.77401070623,-156794.37447876116,-240999.17104578862
-21121.58472204745,-67574.71476905023,-161348.15992777114
-12632.3196187083,149993.010216106,278284.5921520799
-3713.1868338140175,-226798.2344472384,63805.731151441156
21226.419911496698,-181630.55656761688,-52822.58901346085
44752.62366768972,23551.542453379137,15287.792320710738
2951.365699712962,-170116.26820026565,-89672.75075011948
29759.2537637747,-894.2881107733629,-29719.711879708368
12625.921555741541,60002.98688481188,119001.39010391771
-18893.458801675835,306707.71262294444,225210.62803166563
-14611.47497551717,57760.791179141,124042.49965833322
2099.0974081109944,-36423.96483011106,-22837.36703483906
10154.965952758976,-92031.14084301615,-136883.445285424
-5633.624522491424,-5370.248127536848,-88402.68403912112
-3139.0357544160725,148717.26166719332,190080.06714113394
23280.572475654102,-197882.65472778495,-63930.91775254805
-18686.9144005511,112988.5698005754,-16461.902602095135
7314.818699856833,-203075.48946119804,-104955.19025570402
-14642.237789528066,50080.08683677624,82545.44565936946
-50557.36610358527,194036.8890846143,34555.9860287199
-1418.0281683118228,-39511.398307993135,12532.343939428072
12446.212951341886,57518.69094536583,252204.75009128754
12446.212951341886,57518.69094536583,252204.75009128754
8978.907428561708,61468.024231868105,-48081.79281275463
28676.107929004043,191056.8086047059,311207.1830287805
13545.092241709703,433457.0671300745,334492.9610280838
39223.99999967609,379898.709347154,253586.89716552827
-64099.967795029785,-234509.08674645898,-214693.92312547978
-30042.335960764096,-317557.86095851427,-352630.42796526
-8904.00526307286,-372760.6152241064,-274349.9337519158
-5872.086085582552,-244691.71855293174,-31540.568969659187
26333.359730275,-62266.80885187609,-207038.46261198347
9654.618067094918,-356834.8317657318,-100511.90880184743
-2928.2923545749727,-271044.52156127355,27560.010002542665
-9176.90631889615,-261366.58315946013,-85411.59704347407
-4944.546849134987,-31250.046643242327,69362.1750331078
-18524.87876551596,71283.73631895857,-69858.24058176289
-3224.2643231531692,-412892.95130548155,-124587.54916898333
22972.32738379277,25258.258544723183,-182287.06948445147
26638.117413652722,-91840.13382841197,-168109.9268896626
23617.922570234507,-128543.06447280062,-149682.2835859357
-5026.325612279064,401647.32614212873,269263.83941700944
31664.35719396941,119828.11355027815,136323.30124151995
-1131.4148117517361,-187344.09401182484,-121472.4300400092
-18283.422505029142,177831.2728716088,69072.76058351141
1462.29630262319,48124.43740751964,-199048.35064069825
4693.8737801690595,-106632.99896367118,157503.4629423322
67250.95347333947,53571.67512210671,263585.65255025483
19429.278505917966,-17101.3428162203,-123694.13565813517
22836.85869597473,-69133.45839311209,-66854.78939471536
22836.85869597473,-69133.45839311209,-66854.78939471536
8086.900559099164,-274718.9735995467,-169432.24531005562
-60947.064237853134,-23113.50814153289,-135826.6870280807
-11924.284839114363,-33010.609096472916,-100262.69029004133
-53260.133908685704,165316.1162161001,129387.77476595734
-13210.335975368074,254512.82035843952,148382.68830759614
-3851.0669369425104,208652.32100128278,158073.53734778453
-4141.24574621383,-192253.10598352796,-156783.09091152434
-17060.25869471782,137437.8397382089,41173.656239857584
31575.44298254967,279489.0620654924,-22406.519785860117
34212.88058450134,173655.9108551235,87475.37397024524
-19787.379963347066,-272033.02850502334,-132902.30206032505
-8647.316648557447,-195522.53816296096,-141161.6247077616
-10238.382687671769,-279413.8941336861,-33625.92577719892
7729.575442480451,-91189.48290025786,-130842.3029599872
-19187.865130988605,91075.96251843328,115227.7819924108
-16417.253155590133,99611.77808372404,94683.40013742415
-5676.933847458096,52973.80193760441,-9241.892867439776
-63499.367528745875,-784.8344724544731,-51332.4059416212
-11173.974613874489,-102648.29774002123,-120019.83568796654
-18232.290613916208,-249004.59542225357,-198698.4610652931
475.88722576236614,-84487.11253268548,-148530.36993124607
15330.71891389114,-326908.7580036504,-193919.98802755802
24477.035862565983,-268418.6505853768,-247247.43774696652
22548.732293690766,-274401.0581383163,-167495.57342644993
19356.377046356843,-223873.4643272064,-166945.23857893376
35782.86251974103,81295.12071368241,71199.88801621879
-13167.008937394461,50923.14621931299,94668.80404969651
-3329.1687483446385,344305.7422750987,211914.92939176437
-21976.571163493274,106915.62401549707,14432.882358134084
1789.137546448832,-26790.921680733125,18703.189983740813
1789.137546448832,-26790.921680733125,18703.189983740813
7807.080172274901,-323519.25963189837,-130267.61431235586
-12486.257907000709,772.5291251861709,91637.93827827973
-10995.808836913451,298244.79100116435,120808.22544473509
41693.380584763014,103144.38230635734,21936.869036864082
41693.380584763014,103144.38230635734,21936.869036864082
-49077.665935830926,-110843.73822263224,-168165.45789745793
56569.7557277772,147996.44240461578,5391.0639436289775
-67872.35283009702,-105782.15751198039,-59016.78235662315
-53487.911267452175,13191.42218534986,-166639.94838422697
50850.87352190424,-70086.00372212133,100216.67142999514
6507.864851165472,-192490.62040977104,-260725.6958794253
18248.308372597367,-89577.42640623992,45519.2898297332
59130.62177153568,-32460.997453304837,-53785.9167857511
-9517.57382991149,-71363.31488405808,156037.3750897331
4839.844543862838,-51403.78041633507,-100614.522289857
4839.844543862838,-51403.78041633507,-100614.522289857
20477.506991728398,23968.53014207665,116498.60917074092
17140.261906657015,-177642.2564251791,-161497.32365873008
7035.927140088876,200227.03045876988,211623.499113905
13312.319699578242,-88771.21668011714,-34259.09549734519
25246.634394116107,-38708.45087572912,-37102.00485957644
-26795.003157072293,-97243.17880943022,-164642.4385063239
-10659.128119897929,-22116.13085338431,4193.533001302712
10954.358720600456,80597.00140342225,132003.72201798848
-72090.87085019935,267139.5646991813,101465.68505230095
-70826.4658115725,-97457.9111250205,-130055.22888602788
14332.811850257742,16729.061601636495,-21041.798479147255
-22316.369483905008,76392.46165045166,43935.04906362568
-42067.663400385296,140490.14912350965,286996.58857674815
-27674.616317367112,112148.87953233543,-164263.53760218844
-14944.267254694263,-132306.69630760595,-56924.1088646008
14961.903412249447,113013.91938828578,7005.45917306214
25710.43382306138,-227829.94980345177,-76922.43138892825
13269.603603823249,-302841.6390484842,-52889.672974908375
12786.034770687562,20570.612461536482,-156155.57612081373
-5289.1542895634,59431.38711862098,139184.4205452719
-3381.9074849586814,-124996.27534479805,60999.93423941087
-6335.98669604501,-289515.4981386324,-193931.35969038797
-18005.654833889963,-42451.90036952423,-113110.9591197889
14401.96780146541,-269224.40391167754,-152536.8717599126
11808.439768248525,68197.23595532813,11828.21693909679
11808.439768248525,68197.23595532813,11828.21693909679
5016.967253380602,150208.64607005694,42243.62002886801
-8143.471407806872,-90944.03585881155,2859.1642093315386
-38232.47797349013,167639.97919366765,5069.043874216997
-35070.35794827614,170275.77542206013,32992.00561388626
-22157.472509531668,-5010.896242823472,45090.64660356965
-6105.932570793739,-19843.503317068826,-87122.58963195432
-12016.983459175068,-163374.73866219385,-143152.62135887184
43718.52754815148,-169485.49376670842,-85959.54563280202
-338.03340022004704,-199175.6782159709,-166044.6392983682
-13639.89199015751,55452.595278780296,-33719.28732233404
-27978.322310768668,366638.60750835703,339444.1386886984
-22548.798297437483,-317782.07022208767,-318510.7351167327
-44663.53564949297,-301850.06621775834,-270437.2787935931
-32736.555558244858,-327378.0921718797,-285342.16952990834
-25338.894914808057,-258805.64051677193,-168371.58648462628
-10198.497506092746,-90118.64265539934,-159052.44658308872
-3714.1212908236485,14769.176242870162,-174036.35445594465
-23470.21461940301,-64932.39096559392,-109628.54922502392
-37246.07108935207,128168.8229544603,89266.13033110963
9739.626155246693,-301328.576240246,-187409.97812551644
-2298.0549857187434,166822.71970602032,166046.6872172861
2866.237163893637,242716.77074586434,161209.53165178746
12135.922365055403,207865.01322483696,227102.15504976548
30281.991019995265,65670.65426445885,71052.7470028438
28251.5739530761,-53797.867881857834,23309.259740200854
-21391.596032479774,-143070.43980943598,-82297.3480329864
20242.625082773244,36060.54503947999,-18080.515451830623
-2994.250980971492,-138931.21277483902,-30234.812036586824
-41744.80839064119,46299.69362351738,-91487.95123720584
10019.700270021378,-8997.201070082752,71365.49971616353
-1299.4693614873831,196383.16812093375,-31238.84267151734
7910.592366829016,178167.01502961392,98769.56557995323
7910.592366829016,178167.01502961392,98769.56557995323
-50087.28701611541,137954.3146720959,62673.78528375499
65015.246093462505,158103.03916631953,233346.16039457478
62092.726735385906,115306.31243985292,288740.5160940352
-56115.12976269121,1363.400062470173,35733.14629931411
39077.538051342446,-268412.9644772083,-25274.09391443862
-71581.28656865258,271432.621369966,122249.37557845848
-25438.558900637065,237487.83136750603,103836.36330289888
-7387.6001025478945,-164736.554489168,-125324.59774953732
-23882.475066873136,221248.00724952368,125498.16478715639
27591.720645417256,65146.6139519813,15732.071802964201
7678.960709319694,-103574.01916269594,-32120.83978133183
-3144.9272488435045,167031.60678151005,64670.89088359609
-23739.85533553993,-157325.1837225744,-98137.16031092279
6283.064044838286,5184.954564491054,-38910.10269313598
-19278.623956827614,116915.37202752389,-19019.503139594173
-17545.69890367145,344674.38868689607,37084.129279740766
48139.66233826222,-188564.33365785994,-46717.21832532922
17465.95509147727,-31056.844549862966,-66677.67527895463
6877.312116751975,206674.5902662258,107079.41903585501
-20832.661867268598,-287498.3868235596,-168575.75733817465
-30092.235272889207,-54095.99868707353,-167998.484275015
-35162.55972100038,-225541.73468673226,-171039.76625135692
-35162.55972100038,-225541.73468673226,-171039.76625135692
-51858.286473558364,-15250.843328168936,-136524.52543604458
25701.617702940355,-222011.54592791546,-107265.678649155
24992.588677559317,-168216.4245320552,-84436.1442440741
-32693.188424625518,129073.32348655886,38347.76327053447
-22786.477913707433,-36881.61199423915,-46932.81671064715
-40987.941206914285,-65816.93677050817,-48248.827552208466
-15340.373970921686,226046.51158203575,109098.56939833498
72797.36739229407,-40740.38664352478,432265.3946591476
-1484.1054984441798,74419.96416605118,171912.58536174236
32721.084558807845,311702.7189580797,209716.1196277134
-12033.9797129633,108510.64353784706,181570.17237556563
4948.548899357003,184013.59044370876,36516.87142406902
-12573.33838785629,-89037.85600020314,-217084.72667634222
-31496.2528696569,-100253.73700255988,-237946.99777303985
28448.353104883474,-158478.2321924144,-185522.70186928203
14814.693986934175,-251988.48222841273,-100652.61357188743
2587.7932946770215,-306832.99975341157,-378538.8960783671
13685.457646720306,-339404.04948432493,-423982.22973741137
30078.4634149783,243349.70445823515,366256.2900486116
-45699.47664896886,395871.303202726,174454.2311850167
25600.5168995119,-259311.36352013086,-87646.63127023069
25600.5168995119,-259311.36352013086,-87646.63127023069
14262.31426980051,-378127.1697515938,86474.4004652531
-12619.067780725625,264566.0590143412,83382.32995270117
72551.17332984033,32481.02759679058,114363.46372742961
71519.683915264,-28633.897340262552,148497.9072323828
60080.83201966213,9366.7484937944,175215.58550086562
-71103.54947656169,-159936.4153228307,-166936.9009124457
-66316.61190421603,-389447.69535706117,-437923.623098832
-23870.47649395634,-498221.76567820803,-428068.2534780837
-14521.23387751204,-420016.0025350731,-461629.69014282024
11289.985138229611,-397667.1005287133,-250910.6169905346
-16649.783171260715,-94445.03362599257,-175992.49062163357
-57410.78223470846,-244815.15549649342,-103703.3459737256
3218.4875893379794,128298.753236157,299666.96480052156
-14254.672600836278,-150472.58695655692,-247437.50235696923
22525.645229978934,182338.65880840833,68266.88691251
22748.54333910287,117244.36188943413,229348.05722275237
4907.366410420964,110902.52315570557,219100.17639644953
-4454.823156047417,18493.600240471074,179343.2987034468
-30192.663494714703,319904.1657778367,65964.61482825539
52680.57058527307,217592.79914402938,83825.52866479987
31863.063216304763,-30773.372340176065,43467.957022565475
-6624.3536188690305,32239.97108892683,-29932.937507214243
-36742.08443828973,34137.77552032468,152241.16309509598
20995.548419448132,152207.7694830019,191993.29714489475
24965.965966640535,157931.52454743517,248731.67973002585
19787.40780723616,48946.785559371914,-116595.36484098012
21371.157382177735,433771.9546616541,203598.11115931635
11621.407861101736,-453699.46583392064,-150111.01589681016
8270.284343565345,-322976.19572652364,-228229.78167601174
-10592.379585771047,196589.01511646903,89543.77891990458
26767.509564507352,-69057.25649111171,32300.659791257032
20484.62538174009,-188331.44805668984,-178874.03427556015
13760.220441417528,81303.12308900218,-245582.25214340517
42830.943602921805,162105.81458428607,391184.73386780056
-10568.849793395755,-386772.98466497305,-142482.22474696327
6306.442218215239,-25431.41448839331,180320.37903053322
76256.02686063029,-55959.208347514475,266563.40378617495
77076.02157550013,-115595.97755539569,154639.44696452667
-90017.35817804266,105153.1961044378,-44116.72849685403
-41843.14469797007,95378.2130616825,35985.24087541639
-26416.31460911319,228035.4900651338,154387.4883455913
-17570.189566936388,132697.2987821595,119168.03166283734
-10365.853329719472,39415.565610743106,-159700.38971774196
-17086.76573877086,-29850.078724590385,-21288.35737958859
183.50256416190132,-139825.0650208571,-143665.17403073364
-6622.536496281004,13894.784742252567,81342.90324643484
13222.738855233243,43122.174580914965,176598.86066631402
-14791.551322807585,-15462.220426200947,145904.50721030738
15478.551670124623,23887.153679141713,8314.546917971718
11394.380568718272,-25756.134984753066,-22005.092747205956
20388.52159753509,-15814.663313931642,-159244.09405721715
-3784.1277246666978,18268.645270026842,162211.57402530254
3053.2719879798587,129023.15721399526,-136518.91587449936
9344.082400642692,-21773.598212895915,-47546.108557731
-20456.700810332975,-47922.55867154765,-215230.06587551633
2531.7835585462526,28803.73688488436,-98071.16750002195
45719.30151435401,-114831.11470418551,84165.2825545295
32662.450713921935,63586.28733982554,108110.38213245745
9818.570035779241,-6149.512254622707,-19590.07282849553
-26337.883821276482,-317516.102415324,-272134.4319615794
-4817.325603044439,124695.65870817011,74618.30954226686
-10211.429449978674,-229263.9773717308,13438.413660457969
-15796.049664948641,-187471.5379930743,-19673.11540903378
-26458.60180249116,-54514.4003947484,-206345.17761916528
17360.455405313853,107771.27615839278,235971.7712332531
-5632.826128251447,-309593.8183153188,-151200.31704636518
27981.428319512583,-663.4376079380891,32856.79056580915
41455.042966095614,-33373.94521108373,8074.411079144324
26506.705333328282,65561.52642263946,97548.41725013046
17224.63848386302,12609.895537735632,15759.029517305618
33805.71938961145,345742.8254652535,369766.5040697333
26621.530925352723,515902.4807386329,433677.5856720725
109891.57087788722,228296.1690188144,364228.61783101695
63022.31527083068,85912.06277157646,261546.1069276029
51435.62143806968,138398.30514762196,320747.8363285318
18022.286221615963,137082.40197935645,230304.12340826547
-13317.374818041455,226802.95789781446,55918.31240096834
-5620.371616462964,-148401.83053437775,-20543.223906071005
-23414.510109870367,-21264.60397694024,-145479.75682840098
15800.107744680608,2245.2274851764887,136808.2900822523
11291.890379671457,171685.84115721958,53676.462241437606
27729.680101124515,34406.939726790064,157755.06432433368
-29008.678973869177,101490.63905863787,-69633.16720408473
23945.650531597406,114454.61530548276,29347.061956107296
40118.15406040537,251126.29247670757,361691.31275340787
43692.19344916611,271844.46453562763,277820.29438518954
20605.5277284432,37192.96759828692,55197.79483938425
-18750.472625760594,510.4504071719857,24735.28209545745
75182.00786474507,-133305.80121118066,229967.13547279313
35317.932389973575,151775.85442283028,-68682.62977573532
5916.096113722153,-171561.30595562246,73127.05451092846
11337.697584225876,275040.5935548503,59613.0289006251
-939.7726576280966,64520.71345330693,225765.88848690147
6856.719387279846,70913.99950792847,146227.6277239609
37009.448383453026,83705.55293345478,123590.85108127918
37314.124787423556,74617.09421771254,109850.23821840504
-41628.04310188066,112171.4388680094,39893.10625649606
-41628.04310188066,112171.4388680094,39893.10625649606
36245.270173121695,-58104.22145092642,-64069.80269501514
37602.468811595645,-69593.4395412684,71207.35255772552
-49405.757595807125,-36160.60202881329,-5274.837247579893
21596.089527886692,-130511.10051691842,2671.9738393718435
-36761.43341557895,112363.34532458948,130261.7351197002
-22253.51366698966,155025.0513064437,18960.55933910201
29284.63553546972,62253.67815435928,25880.88959959193
17020.4673206684,108959.25838273912,-362.05939975088404
5107.96001159064,-290010.92061071785,-209494.58878554998
27354.07058496374,190186.6632228953,167578.02444638644
4195.035764475033,175225.2328965749,176921.44484286546
-8600.95313510199,410419.4718726867,295801.47876946814
-6950.8587749159415,-336066.2937872268,-332000.86860740616
23222.194265327576,-169850.866037798,-61460.82413941548
40199.71203772743,64288.02885535231,23984.255155660532
23509.771599267468,-177678.4132251893,-42646.22879407596
40856.715359182526,309532.87029001664,241902.94071364874
-21559.38158012754,69452.42082360107,85495.4436697709
12788.410021094858,-78324.88312362024,-108184.90707044516
35089.31729947236,-99546.3984552417,-220415.28353632079
22880.01379084093,-82455.56633800162,-224847.179287013
-55410.26654297893,-136748.65104804744,-21085.205211326574
15787.939561634692,379246.07905703643,227891.06686184576
16421.94366610801,-121482.44322955122,168519.42473186576
45551.06315231133,181610.12141459348,-64198.580910900535
64679.9246249868,-389902.121351817,16384.574534097264
6139.620902938659,75879.46276282304,-201684.73644527962
-42522.94455692977,-254628.90079013692,-9223.631051449396
-14190.864611112538,-10378.321410642646,-37716.241713244075
-12421.899492429424,89284.8004917379,80895.7292391243
-21020.958507185787,110925.01756850081,47710.923422412176
25226.187810058695,63188.05410379865,107248.055251313
23864.797738923455,157.74045709760685,18074.924562223663
-21426.845997883356,-70077.07175529306,94796.18844792762
1283.4013537917053,-46075.058777809456,42141.3642789693
15429.794941649416,51518.802946798125,-32335.230146489706
44591.909522501635,-153194.78857832018,5253.754730223314
34034.473170308,-157759.1229963503,-88248.92219018556
64358.49103055688,-143403.27808137296,-32513.172293627562
72852.54269021345,-86380.95098283395,-81101.29655363885
-1598.1369952683017,106719.56919751396,295010.06347239343
29689.841354398668,64798.74189359922,269194.66903649643
-30236.01844465025,-371850.968633996,-204050.6732231419
-28644.671974600747,-437912.9502797149,-265681.5508098135
-39346.339016285725,35226.88549508562,-155961.63671537573
21473.726717289304,361192.61376933625,244288.7223070134
-10376.170225633012,-153872.0964624007,-90715.34417589614
-69315.46813148019,-82625.35674907803,-185124.3516195636
-53408.42782456763,-4343.810318106625,-47767.916206005146
-12885.899480854081,-77223.03342156089,-94300.85614006547
22503.524222395834,-452777.82422119065,-341152.94792147895
22503.524222395834,-452777.82422119065,-341152.94792147895
56170.285469354654,-389337.74269283167,-256689.97413012656
40178.17570991842,-168609.68411499326,-88937.85791032895
26163.8672252671,-391684.1840783204,-313422.0378018827
19828.181383849053,-125787.56767735997,-204993.11875009284
-23454.323079934766,-159258.96907310584,36067.21379030803
27979.85221440634,92497.56534909902,65894.09245330567
-35682.97953285479,11132.277562023395,28399.784917184203
22289.46020122814,-71919.67212073097,-122083.5612572076
6333.0614626568695,-11256.234272076501,74055.15631913231
5896.762474071479,14402.028717907135,-32268.126643111435
11800.25092773258,249838.65235374225,164169.32571904466
46585.771084394386,108504.69498131207,213926.93359299924
-12729.479615354114,114277.18223146927,30711.959321625647
11269.34473479621,282131.2090587918,53814.071498662124
15798.049292738568,194503.40162286212,89544.3036233537
15247.35136755086,61766.49247605003,169622.39037973623
15247.35136755086,61766.49247605003,169622.39037973623
-24593.265025153312,2684.7674487335607,107989.56198587382
-4223.0712324359265,19994.701208518294,-131718.32379888688
-9925.852245333084,67664.39369753542,-128690.2730881271
10858.016448402832,153993.52752186896,344641.4784294517
33149.36887518961,376580.5614909636,161737.83446900212
11431.696793420122,-159115.16188790902,80774.34812796
-23390.724642393725,-130153.26075630679,65309.924687418534
31637.959601364943,160653.50443810743,135768.56037841158
23268.23103179538,-56896.049237259605,-57170.53429448133
-29656.99612877027,409918.3517474479,341981.949387891
-39814.80408973569,95792.69170797101,-70211.46437810516
20624.412692645652,-92209.81402268891,-12387.867826717342
-32287.480229652032,-40879.29338563807,-21393.06049211259
27570.472491684028,-202472.41352616134,-65632.31333486868
40249.81340439644,-432129.27564453054,-1159.4227787705167
40747.56812158591,-8033.9491998062,-290020.1681732284
44422.763249870586,-201870.07309084153,-159851.54048626625
30902.301619293365,-184595.20241849305,-68733.44360114534
30902.301619293365,-184595.20241849305,-68733.44360114534
35481.37976957494,-248250.41387236395,-219776.1067130526
-35884.07633015912,-447514.87292598386,-451846.55825092463
-29446.16432410667,-83880.3708680633,-87883.66027140018
4166.433056762849,-274487.3144444566,-33038.04841004023
-1023.0671318415225,-46905.48024699357,-238609.00100959447
-16499.493050004574,-81562.02291081907,111726.25391131185
-11714.759172108495,-235525.878048902,-160783.9081661849
6253.267680484671,-157058.89550036693,-307724.29716465226
-25553.731077935987,-219092.12213457373,-31971.21010158825
39228.92591597744,166297.77320153278,-857.6244192050435
7009.154683687197,164174.955809923,144511.18487620546
-35131.02427029195,51240.54108842887,-12997.17497359989
-26672.57993359732,-6463.819071493635,-38722.59146841634
-13385.79569601023,96306.67031447084,60864.36177718146
-30266.989651054337,36291.69017521404,16567.677519163262
-11690.761794705504,10706.165637910599,-31280.96108130659
-11690.761794705504,10706.165637910599,-31280.96108130659
1793.76304386003,171135.21871815206,12626.221562943967
1793.76304386003,171135.21871815206,12626.221562943967
-21870.386712404455,-32957.59103479168,17050.779640821973
-2805.8216287485793,36013.97836717947,-57415.8016166844
-2805.8216287485793,36013.97836717947,-57415.8016166844
-27343.693689739244,347458.8267027631,96760.01958371457
