Current_t_4,Measured speed_t_4,Ref. speed_t_4
-32541.701869896395,-212456.8254422497,-41596.44418527064
-16013.559205733149,-104481.57210916057,-91681.72981892203
6162.256939296724,-316516.5927094591,-100276.91993561588
42.29973739383331,-831.0430218973197,-25411.86062014608
43275.42252469376,56021.00338776059,202795.0060509067
33373.954527173424,202223.68564651484,44590.99456499738
-43874.29288202713,-76228.20258474053,69890.37743406226
-33449.379730910965,-89284.20734511311,91516.44661702309
-1964.9656878746136,176683.0647290958,-84273.80599534215
14328.550682453539,-89245.70895282476,-50531.24776348417
213.19336392515106,19179.614692354575,40786.49023831234
13911.907288528915,-41983.16608578169,11536.565076973864
-33541.043448107026,-208285.44622659252,-109006.22252708196
-278.05082515647155,-137225.73081909074,-110259.98391295073
-14403.736310137112,83120.87311132811,-82217.97843894587
-42738.860853975246,-23020.118328801967,40453.198489963
20456.892792176262,-182906.34482071956,52179.68173487602
-34470.278566059205,-15346.51219187482,-192678.48701816954
34094.74803455799,-183046.4445911734,-202471.23418429983
-39397.09574161767,-114886.82986325663,-164506.02813809877
45769.84325129677,-166701.27129208046,-25606.18587760534
-18767.527820328036,-108432.5429086913,-158903.46711851927
-45104.3708954114,-144251.84992463727,-117624.12569613333
-23258.884002588755,-168102.53537371362,-206313.57287746304
4138.444811751837,-257109.23927760514,-222549.4607461696
70758.63664517723,-305985.29500619764,-121137.1302485888
-45624.396430938155,173042.3590722203,71047.15140354013
2998.618349629425,26809.820162191518,-6192.721805385576
41820.51219896333,-179735.32734360534,59537.83900282337
1352.3363266061315,280260.60258518404,677.0345921592088
-886.4588109661945,194905.04605596315,-105397.54668634785
-2085.434863756105,-136111.33564672145,-164029.0560799644
-2085.434863756105,-136111.33564672145,-164029.0560799644
-42320.4387084767,-78907.2444905172,-72039.04744193146
21023.350392413628,-116490.44492749602,-121949.79268917581
24480.703246228593,157976.81308567896,193408.92101421955
24772.92249444693,196434.66956271318,130356.75754593142
28994.389143438086,123881.42879979381,182476.37446726067
-13084.815946269176,240124.06590600635,51068.697013017765
-13084.815946269176,240124.06590600635,51068.697013017765
-64542.239825249024,-1383.7726327833807,-15930.116255686342
-40269.85203088813,2867.7551635560994,-70856.34562400247
-27656.571713186764,-158812.73857321718,-52154.40244461641
47597.50906804047,231856.03425771344,276595.5618109484
-17410.60748406977,80995.41344657826,131528.9943598248
3948.6675827553336,-175387.299011811,-40119.39452764137
3708.050102811314,-34931.59141200676,141888.800023772
8121.92910344182,308335.7800319948,146451.0007891595
-5504.946153269146,211397.75626927108,296762.81833717553
-29729.055861456123,-22242.136030167254,-185414.1666874435
-34833.23781314547,-10126.224028949076,-103983.812225069
-18279.409222765065,61148.0082266323,16168.279520134485
17514.442501797927,43124.67805515546,60053.03951048367
22949.42739956994,-87553.22751840341,-11183.798557414184
17916.838812469265,-97858.94596141094,602.5885262133706
14739.634961548061,-63018.02393403753,-18126.72937463706
-49310.61760911459,188188.16135788913,6763.9003370952705
-3849.4252249053025,35594.899282419276,58999.438647734314
19386.151729771413,31809.367260282277,48795.260927257004
16742.083328433597,-183817.24555484814,-147028.57460330828
30674.02560316303,-345222.1773566879,-450748.1697798545
-11605.819785156647,110388.72468694468,293516.3454654542
21038.141225530326,-465697.0125453787,-218818.81428837424
18592.017941225353,-413184.03145990276,-148479.71397801745
12881.818939964513,-348562.3041955452,-159534.69638247922
-19448.702613632227,-99229.66805388912,-286679.06746766646
6358.567136250274,-282029.90084406204,-43939.860862163914
-1860.0079603224294,-152482.08605541725,-173439.49593572173
-694.3179311094436,-10987.458757048444,-29193.106479956128
41485.9022353948,-80814.21663736078,-107377.91002077352
41297.663956493154,63838.41349511297,106267.54317095754
-22122.705785583843,-128619.5855242709,-208427.33671509795
6379.304803232433,13946.857059549628,-41621.36610815668
15813.094864141724,-190943.721233255,-90235.02763673596
-4969.1197336036275,55171.3536658519,-351596.7866421768
-34316.57003865599,-142566.68942180797,-121753.40069678045
-33513.54437691546,-132341.6561690531,-98833.94789400123
24023.089769191247,-117184.034423651,222427.96259468747
-25921.021978769615,-33483.08495387464,163888.26185566525
-13612.939395843614,291024.74987040274,365080.66004716733
7064.666069248646,-211302.45092991486,4829.757141528407
40289.54063676774,-88645.0277502312,-28468.06564266951
-33823.28053644627,374915.57641310117,217900.9956512294
5310.169757376538,-170911.48453985102,-27662.110469740277
-1304.4558241505702,-34643.08052378101,154373.93564854917
20900.559642590422,7511.184695722564,152276.09138515318
13859.631655820627,402966.81547618343,164294.39393766568
30974.806057992846,116196.95802733692,73691.81304854457
30974.806057992846,116196.95802733692,73691.81304854457
23388.635750137306,134734.11897468125,78960.3482743761
24306.023004320636,115418.89216572876,102163.44807336506
-38897.415037551975,137344.79696958011,137284.70933394978
25586.22627206391,-179401.01041949255,-67258.52842851401
6905.727740215581,-142807.17149288915,110957.61186765217
18865.266506128515,135337.33927233962,59956.140683640406
-25962.370743405296,139405.50634898845,99605.4651661408
42125.777359539046,202144.03827467168,163848.0228283957
36809.596242661224,128168.69400304406,219037.94855536908
-710.0113024779203,244194.91834562772,117575.73241082203
9198.516603070168,319610.31636029616,14763.356655315845
4975.172649813708,-68468.15419813992,-123249.3746243139
4975.172649813708,-68468.15419813992,-123249.3746243139
-16690.639585779034,16394.814488512013,49991.97073692687
-16690.639585779034,16394.814488512013,49991.97073692687
4655.362352241871,86611.54004136025,105518.00577506926
-26222.75575953146,-123519.70486255095,64762.018163582936
-16691.286102846152,-13714.135622715563,-221888.34535841428
62910.846629260464,-204194.4812784873,51133.207492781425
48495.71710497336,-216646.76376694202,-46492.13250023329
-18254.649136223918,-105001.65885217799,-209949.92057953234
39077.047248471456,-343672.0417274802,-186542.2682232671
26935.121814271522,-321165.003683281,-112511.37817768024
4612.313236242422,-292561.4651012264,-42809.160615220666
-8157.94507391914,-291647.8570642181,-113048.97173823237
-5348.524341539853,-444962.5645228067,-428754.19903725985
17141.761674013633,316723.37524272926,551739.215795398
17141.761674013633,316723.37524272926,551739.215795398
40995.60409739635,324606.38055337913,308763.96168958663
65794.3493547609,-318394.9386589554,76798.14599530894
22951.91084677406,15615.808739158616,-215916.86942469742
-4113.35946625776,318091.6574579207,217546.87230562267
7098.271600728878,-53088.01754430025,-137193.23744995508
8292.616820199984,-155774.0185660582,-155975.2014509448
-1072.8815588587986,-140878.20995857732,-209972.73738309334
-13168.983848813443,4620.639898532885,-154288.94533449877
14502.494505269917,-267146.456726687,-268874.5636180342
23258.244832333465,-114644.38261305826,-147408.0757875343
-46388.02145549236,-250314.27418124484,-184841.592994856
-936.5116850897393,-74377.32594345072,-149125.25501108903
-58100.50755808914,108568.44895895476,15408.099870359467
-36795.870787728134,282553.988888945,139610.62496720176
-31195.747063689065,173519.04417425505,-124613.5968497411
-12030.151278494264,110911.33783284065,-58471.05575904882
35391.21349982463,-102938.55481249743,140304.6568766444
46532.79477980772,-880.4387301489769,165749.0914532235
56391.6847321396,319735.6009923829,195293.42902797007
32224.630607474573,180353.313402116,95289.61367636258
-17026.604723058706,-170513.97917400842,-204424.58992536942
-16828.72369466727,-169097.41492095796,-168134.1517134052
7693.162583257081,-105828.26013203608,-69853.10763768472
-11819.185186651534,-50736.753025048034,55298.1066098836
40896.89318428931,-176712.68007591815,-38752.56371858399
60694.942556741844,-173405.52259676403,-30100.723301554543
63905.38038852799,-140300.44444678316,-100406.46618294079
85366.28669342306,-244206.20630413503,-40339.51791614678
-69124.13958828022,-77558.21458708958,-139514.53920381318
20976.306597835806,-133173.7647084721,-149591.17435589654
-27663.391971240268,-349546.93178693746,-214503.1537665722
27199.92735081992,185029.6510964161,180820.55887377157
-23708.730181665152,196806.6496017383,103373.44933351417
489.64292916781596,2064.949804472999,79466.09058177861
35548.077980973845,-18746.351010732433,-30899.50799790382
-21661.130003577753,83959.70943712219,10250.774910749868
-14914.96617970061,104366.67631523483,8129.939280028459
24632.68495672782,36497.138380675635,84519.2002362956
24632.68495672782,36497.138380675635,84519.2002362956
55492.788330775555,209446.88544780688,133333.827164905
55492.788330775555,209446.88544780688,133333.827164905
7004.822314821147,157607.50669567683,300372.835066143
-6504.482418684618,204688.9494408188,293246.55215665733
4803.6458015387525,152897.38871707037,58182.94313715221
39914.30198007216,34124.222634072896,143627.61028468522
-8888.23731361593,246027.64736554865,207781.99015364225
42019.740605020415,132630.94712750346,188134.06896373996
25340.678817376145,-220204.45341623004,-41244.346740926005
-33862.96460710427,281854.1437528786,167736.98204825766
-15536.472503291843,119172.23740017679,22306.700883717655
-2609.445352308254,-91849.55107610572,-220427.7718269003
-18376.37059339665,161380.09444068949,61897.71282953504
-33941.01100036316,108562.95652052673,161928.09630334703
-7900.051476603148,-14564.734628222737,-72781.38232496142
-3622.359508526408,364586.35759626806,363933.6078081342
-15831.643876182485,181664.75314877715,81974.85094658894
-42100.190138309736,25854.92457574165,-6394.47274505267
7436.7954043680365,-189866.86586747417,-198953.60595587792
-11074.407385258932,-187177.46803730523,-98422.12258971199
9580.34761851839,-174074.5494034238,-190924.2772535361
4328.86709885737,-241120.64367332755,-131422.50657980813
64070.11545885967,-240868.4919592961,-147881.51678200427
-38711.07570742782,70911.53491659365,69833.93490759017
17443.453953799784,60048.22442556632,-146722.3543496675
-11268.887221478803,-47859.429469982424,-283770.41378681676
6527.2143900048795,63268.00728110707,-90912.94541607412
-22604.32398364963,-77357.14138709372,31052.594358476217
-22604.32398364963,-77357.14138709372,31052.594358476217
5860.120907730143,-76350.23399701658,53362.88479530049
15779.55498599098,309601.7352951163,202999.76039980166
-22849.14551425259,358139.45762130397,274599.6554919606
44190.11197377988,111904.41134345636,124907.3848104814
-36880.71627611464,57915.45167315884,219278.07346822004
15981.440631899124,164499.9396567379,320546.7845679455
17197.900190919798,171480.65875420175,60620.711929945624
-10367.153788269381,-55214.659568473595,43603.14145904652
15288.54282158674,99862.44436162442,41920.589386219515
-24549.720750346685,96301.20113680967,87205.38272745624
38192.51706707521,-134129.72012545494,-14708.442067423603
-7271.196823248763,-280905.56937097997,-80217.6102960647
-1288.2831091299704,-270896.6654362497,-432129.6218645199
-16435.650437849443,287240.27398371894,131800.152991032
-8969.11224441058,-201287.8007783168,-221058.85969720327
28648.302472576033,-139255.5102515421,48281.23658218625
44473.74713989491,97483.60399731545,-19563.01340145436
-22149.802802699578,122092.22134421801,-25760.91131853708
-22313.487418321667,18634.619619929945,100136.00778961836
19560.042664725737,157585.47571096374,92845.82368366275
6090.257484822498,-140239.49946452066,-136407.7957864424
15794.3979225325,-41299.96664210723,-38524.11003274259
-29853.543429158308,32994.44440586853,-8580.672273612112
-732.5500332094925,-185529.3998332271,57385.70196665998
-16504.25087607628,43422.46450173884,70543.86219856836
39675.56387595162,137971.60772252711,160938.01251500577
-18060.186365136782,95959.00301150634,36069.6586808165
-22918.431792031573,263395.730668955,255856.21565998733
-23352.45502395484,-147393.44564542244,-334032.6529472916
14242.450620369804,79726.28656962427,102331.502771485
-621.9741290182883,-162186.8030741319,167449.19493287796
-31781.779516880175,-1630.228264373669,46856.277719707345
19414.851413429722,73104.78132674893,247093.79592517292
19414.851413429722,73104.78132674893,247093.79592517292
-44319.368441030034,60049.495796495175,204947.59037578356
5191.7966160765645,131151.17721986084,125891.8143770813
-2280.861471354025,-118460.31970648307,-116299.72175747823
-13867.4399932178,-225357.07355045283,-201193.1814760525
4118.862516529714,-61319.083273142896,10016.42411937358
4118.862516529714,-61319.083273142896,10016.42411937358
4118.862516529714,-61319.083273142896,10016.42411937358
4666.64117602996,-94863.7225127986,21367.775653976103
-16290.60184072439,-315267.6007937676,-65616.02578499628
-30308.346779221018,18573.513189988735,13364.2073723168
-32598.404154791097,40164.88348474548,4271.01431819424
9615.499049157188,-90020.29562752132,-120779.6182174205
4844.358735838345,-356215.2142399865,-99578.90917347216
-7247.318083084805,-331525.15058224584,-119860.89270895238
57439.171613363105,109304.04311824206,-45068.09253484075
53253.10777967043,79056.0305415423,-91483.30728153099
-31772.28452665527,-53670.99107527631,-62552.59741010379
-7844.837303652799,-242098.18756851886,-1868.1171932840807
-29139.77689618427,74852.05124761167,-229051.00392308267
-33429.83182797227,-153673.88026414032,-115324.57732264623
2966.2488410542865,59340.017545444454,-78310.83635500172
9162.787573202157,277509.1825332453,245957.73355339866
-25462.72552191457,95131.7180817739,145598.3478002537
-9060.891074919393,200636.89974705075,75862.6283488418
-8536.127439540407,381747.09716191806,277846.8826927569
2985.376859037715,146840.64571852802,123916.66335745607
-19669.3141130369,16292.582314131643,-27081.54361936658
4327.290225245026,-44444.01655244603,119816.3192689662
36566.25558256002,243595.61431971192,133370.2624688795
28519.511310026184,223237.80361234405,122272.73068226544
11872.203137380558,67803.55763469293,-158972.39828314495
56458.982290529115,-48514.478332972765,22027.82302790042
-62657.017512212515,-149102.89174733366,-215090.92254453799
-34228.59625437751,-211414.67284574104,-280565.7572441467
24894.109697844575,85337.98258623973,66426.51514922678
-11785.820339926777,158231.07719101917,143261.97855062428
1160.0262522329103,-19263.761079767995,-103334.53493412715
1160.0262522329103,-19263.761079767995,-103334.53493412715
3338.3194715771033,67186.584430985,167983.86262752238
8679.462166144189,-119665.46336763044,-47911.78702213729
3320.8967698921824,47217.52857450914,-84579.35058715995
830.4320192576124,260777.9396742326,76821.97220261846
14197.5078931818,379110.01592651417,469043.1316695099
47179.18215902146,211869.82171391035,280699.01138773083
-39552.34563946849,-179238.94823107278,-260237.97645511024
56666.1756579107,138982.42245744003,24924.53132054233
-39280.10011126799,-133869.5486511815,-99685.49621383648
35607.48229332251,-245022.13305594883,-144645.37617004712
-21941.45564676243,-310165.7080947843,-353807.5121952856
19903.13256168413,-348906.6576905945,-328579.2234018445
-2420.611034045636,-108097.08601898843,-24856.15207610035
24531.523855311192,-172468.18912513825,-26459.24409528061
-27651.58478685563,-9463.674198309513,-152444.3038821954
28632.375970443576,-18807.62465107112,196545.38738473126
-33379.451668141104,208601.1115419099,35055.130063402146
12800.72455611721,-144675.26092334162,-21631.82364201126
19092.967069919498,-95662.62094965817,-139611.87803581456
-22003.78261177575,-43744.89041547914,-86198.08737143198
7276.981037449808,83311.61562654685,-79157.25329130793
-24880.154802149984,-22462.327975928056,11214.86965074233
-14076.079591464726,68353.25057717427,153496.24050789778
47944.46247274983,19471.58446972129,10976.229138548579
40350.77354435607,-33380.04072125256,-14274.147446361474
-20922.257412772364,-145225.63524491468,-101443.19063186657
10052.773071946103,-84452.6136391499,-95957.22235040965
54373.45553910506,-68300.14235884734,130100.89811431503
21862.552098734348,302106.0877067567,242355.46151283933
18037.119912094677,186515.2959602559,250969.01495647046
-2900.1925794357267,-32452.30156466503,-66177.3932463269
4120.564835046728,130117.78392256469,-115771.32234852975
28065.675396594575,-111693.22124629213,122972.81866111857
-14697.905024471984,220948.83657204756,108893.21764642972
-24318.965049597573,212479.73066250797,164055.44805635966
11500.975609725585,200752.58722981595,255624.95058765786
-19370.482414335565,-49417.9434114036,-125918.57453853928
915.4178122131452,-275148.26079548657,-153711.92275791676
12037.440675969214,-283732.6057331513,-219887.1630166743
14313.47542506606,-90372.38831930267,-83250.2798311643
36315.20023453914,80028.44276518536,22865.314027212677
36315.20023453914,80028.44276518536,22865.314027212677
36315.20023453914,80028.44276518536,22865.314027212677
21206.639783173265,187755.5961172411,136113.7178954418
-25921.00699634729,-309270.98454859044,-83306.80624500234
-25921.00699634729,-309270.98454859044,-83306.80624500234
18020.172134193504,26962.943341147286,-133322.3549340529
-19766.546762649923,247872.77576646724,24973.384998336805
42716.89804190595,121729.31968046998,13565.269932140334
-970.9801100772565,-264352.75129405886,-102682.65278606779
-970.9801100772565,-264352.75129405886,-102682.65278606779
21048.51478213903,-17075.813335051396,-34487.60350351743
-41304.7573172188,197748.20325324032,219865.48687329254
-2804.268911558145,186294.93794104137,-48448.86297997099
-18986.993248707804,48731.29270087677,-48493.77046725369
7704.946139883215,-64243.01225419426,43102.60745758363
21149.662096084812,-16478.314179036795,-134941.1984072563
1794.9959317506018,-123797.08160743736,40474.46778888597
14781.674936191339,17494.339270204815,-91329.30047387893
-4039.123800857404,-79492.29341319582,-41263.924328540976
45380.32236164682,13471.626683940121,-109487.75038381858
7380.176733255528,-271573.39414440125,-73713.76471990043
-52637.59387594829,-62860.05175109414,-302669.60786200303
54879.95557640045,-81382.67216446629,-1133.6974631805497
-7663.049840865046,-87142.44879246675,-104819.05339666839
22650.28623833758,13780.833412314016,152746.09841434285
-21145.358865069207,-106611.84359918235,-255389.00566514587
-24193.7031712317,-95621.29338731112,-270335.97081339906
-20441.894465504214,-241975.5295136603,-186046.90934933056
-3313.107307384482,-91276.24139597279,9396.388803649636
43203.894137176154,-148190.1168225434,-136180.31616651983
4500.585186479271,-302865.1934863487,-90673.14748471032
-25390.39292248077,-125765.16877091497,-117726.87178245184
-32587.217436963678,19381.43768328865,19551.479242137662
-38395.2560529647,63997.17005699785,-32409.302420282555
-60175.60016666041,-45095.53843959027,33449.82575527272
-6844.404738352663,105911.97768426024,-79875.5518588993
25751.831997247264,82995.6847054483,20541.527640102773
-12994.21096377786,-136336.05698825876,-92048.33711106719
-25346.459159682316,125099.39960678923,-138955.23269080464
-25346.352035703094,8302.602774668892,-11575.367185391588
26479.648096035482,-41125.84634332156,-74705.86101433772
-36126.52984432511,4337.823713478036,-7443.075987449025
-28052.665976568307,228175.73015304265,113925.58353220337
31388.02290292182,110951.06768387675,144655.68018256995
20630.85729037889,201050.1960226559,175250.8472641578
24932.98413428128,211527.660598104,214700.75363284582
17260.59128679081,33598.95926878517,85108.3950084901
-7920.877371878169,191059.30488956248,104937.44803529402
-15216.867494032917,298524.07813534566,149184.17417390874
-9710.261689673021,290327.5305849819,256076.2196064843
-9710.261689673021,290327.5305849819,256076.2196064843
-12728.266737069294,221016.96642618222,129301.84831000605
-50020.81570316364,-114091.0152786856,-112713.94053673635
44822.5927359889,-180611.2581709076,-12080.605393951817
-5565.955056545492,-366627.10295635083,-309457.6868248859
-1388.456378758573,-11469.980823831982,-56604.27752170946
6624.231859799662,145874.02157271464,113187.6314410364
11966.905263853565,-487380.7313548813,-359150.5140128373
-48980.39682368345,-203099.88643657538,-307480.60768770723
-9135.012343973249,-229664.79172357253,-168571.1259361052
47216.534802217764,34673.93918498969,57455.51657787258
-742.7075179579879,6335.572907032794,-24040.322050337214
982.6214671652306,-61055.22387875986,-30238.391610517006
33154.77067922572,-129444.64828129948,-114475.13710025187
33154.77067922572,-129444.64828129948,-114475.13710025187
-33460.314686680635,376776.027262539,56857.90554891134
-19553.25891910492,307051.8842862574,22037.67820464282
12701.389130782321,212853.54477093765,119674.17765427672
2354.671984720444,-285717.6336677277,-48907.93409555779
19611.74362562476,-321798.8083113282,-36957.0105111498
92482.34889346338,7153.865645636572,-244010.75277955152
52678.19455260584,-414862.15457682696,40848.90108101323
4159.499755327328,-46732.42518433335,-308616.87056349346
-4194.1639401862285,-75348.60017761149,-24495.134591228212
-6098.107068806023,63289.70424438614,-5896.705533113749
-8730.439884509775,-88983.12275616813,-111457.91377452685
-9913.654850923913,-60358.444170245086,-13567.044549867613
-6012.238830393791,-162516.3114071568,-64833.02950529489
-4486.155396234368,-168353.20361714397,-250075.3913745166
-9068.831080066118,12646.963641187584,-48500.739655876445
-9068.831080066118,12646.963641187584,-48500.739655876445
18091.935178264375,159561.8565012527,161876.31323846398
-35250.60230688413,85720.83380971395,7602.206980281364
-35250.60230688413,85720.83380971395,7602.206980281364
-57226.67911584856,88367.4773835767,40537.17827000832
54794.1146780879,21890.123181542105,146816.72726516315
-14865.339967073578,-138420.58605359227,-199382.54170168727
39871.76186902997,-209346.29754629527,-79078.66959822357
39871.76186902997,-209346.29754629527,-79078.66959822357
25711.519329242798,116111.10986848046,-61404.1611060648
-17674.898726650157,257411.75033495703,-98755.0007259439
-30315.473745142423,-162771.98296820192,62548.35298710529
-28069.291963231528,-5593.117378547671,-63598.29346692607
-20623.24979822108,-9548.084332166323,-62771.03411778982
-2847.566071250927,-47952.099273127664,-2757.129820901908
-2847.566071250927,-47952.099273127664,-2757.129820901908
10009.458608311183,-195745.97552175156,17310.925747491317
-24752.756855126918,-76990.05650618393,-69201.99897591208
12724.28269492504,-95498.81934050264,3270.369576101424
-2196.9554854819844,-123005.7484118058,36899.84708844047
-14900.105515473551,-94115.49712705339,113114.19398501991
-48823.392652952905,-5478.2153424196,-218016.81425711905
21709.390659995734,-12631.740542013431,186709.05312258002
32467.53742735899,18551.472141929393,233483.55657510262
22297.642417475137,-67508.70590904856,93589.32765264803
52400.77140803878,137849.92056926055,105202.64967454241
-16939.380552381073,173691.36608155744,163592.85599500113
-13083.193912643825,-198583.52520529367,-180938.48415501913
13180.10256206975,-31647.603166822562,56757.91723786206
-19920.232201614053,-344043.1343797915,-96225.05580256642
17481.20313550476,-315696.5979806865,22848.900216361915
-33594.694808352884,-250191.16785692432,-339366.5718750082
8751.77521986801,-349728.3009484655,-132014.07336884987
-34630.417553436266,-191031.58047979875,-76634.9533243234
60780.006395866134,-15356.38148009745,-66829.14679288793
23459.01875739392,53794.55700532485,116376.48690316836
-16157.48960710549,120186.54883065411,33517.63221970441
289.2178260824767,288666.94475356955,246456.98226095363
-16574.72057550883,194595.27439036875,156058.10087109442
-16574.72057550883,194595.27439036875,156058.10087109442
-6795.404494078935,-17730.510786632047,10460.432619671199
13100.667783622097,-8418.789891658234,-127353.01973436135
13100.667783622097,-8418.789891658234,-127353.01973436135
-10517.873627369961,-138102.95798158587,-144438.215638259
41614.74089361699,-88364.4040363834,-36126.19597026675
-24193.89744327659,-34536.932100980135,-115312.45886798938
3897.4893057227564,-11463.616054238693,-21787.08238595471
-19593.879034289195,12867.598739967827,-41002.21602242497
-19593.879034289195,12867.598739967827,-41002.21602242497
-6091.973650724882,-203350.95564271254,-174214.16801462293
-18921.911380988295,-205950.75506917766,-261024.22540748242
-25202.081239838713,-99392.92071766022,-53337.874689838674
-1378.772974009651,-53899.50104784335,-160090.03371059994
-20521.800741854226,3511.842335721143,61071.82099357115
6561.932316495597,-71752.8603586166,114284.89776567213
-19593.304329019316,-510014.1058114077,-310155.2708365388
371.8185026456158,150496.3876703587,5206.327114481828
371.8185026456158,150496.3876703587,5206.327114481828
4744.633010777201,114892.95832973618,148361.63194128743
4488.728469870738,-5271.028718062647,73510.35205454958
13127.75892824155,117320.6030046856,131033.04921176728
-18764.06066669027,10861.227068630018,-131785.8924425351
-38728.82071413024,-107127.47727621996,-134109.2218918604
31418.968732676974,-87958.65327160108,-192254.4327435689
14653.627827104534,-169292.6432060529,40088.75675480557
-13052.164948004629,24558.712673359958,35137.34205116066
-24133.34191958086,-62563.092020697106,-17955.854872947093
43838.03629315714,167606.41213011503,120975.99602702731
-21896.762062987855,344229.02130126243,288035.08231073915
61901.76753536273,232398.14261733036,240803.71565531119
15877.522539528742,124469.8503452896,196811.06515445258
-29886.67295880256,250900.08946455893,73280.5645317344
-24530.361298228814,268100.2990392137,-14055.482481748404
-24530.361298228814,268100.2990392137,-14055.482481748404
9488.34704304774,-33627.346783497356,105750.68405936276
-15087.241183065407,61049.38627566016,125367.3579179219
39906.70501645426,81237.78770438615,56862.02353144874
10805.93995998642,279365.8857977048,304961.75708241353
-52406.28785235499,328394.7331175663,13669.496717614413
23717.04917766407,104399.79033491827,21565.784404105725
24044.59723603105,-4334.1593001486035,-4323.631559063226
29046.273797327325,-94492.21936925019,26608.994052319802
-16938.38276125532,49148.93373952179,-86405.66537104134
-6119.049915697029,86784.92423877174,279531.40772613394
8911.624255638993,161630.14864788123,344340.4588404205
27822.647823260806,250827.6600215138,113658.10062853732
3893.790339995139,296499.8840450174,363098.4136065714
-16195.504450891378,78383.96123332216,87222.22722837853
8812.520792368672,173323.57082933234,89446.98730219495
10465.730174005133,14636.053657189594,-32461.866068500545
31864.38312556084,-33622.72427578909,-26626.904027363373
31864.38312556084,-33622.72427578909,-26626.904027363373
-20625.972402411255,133935.46775337786,105804.54919158178
21020.192103663827,200416.48333955056,140810.7673864241
-25814.340106240772,189460.74605654352,158969.95398529375
-8210.825434757502,-92067.88666790634,-182354.91026490828
543.3736955936711,113022.23678911306,3390.0772410593418
543.3736955936711,113022.23678911306,3390.0772410593418
6381.8940197721295,58958.89548205628,85868.19068324889
6503.1243918612545,295833.1712806734,163756.48857580806
8243.939632925545,369038.2462878095,110140.61891461987
