Tº B stator_t_1,Tº D stator_t_2,Tº D stator_t_3,Tº D stator_t_4,Tº D stator_t_1
2.1584888844668058,10.984557659104325,14.551785707004065,-3.228827754987589,74.95382021694606
-29.521282615203482,-24.822619998608438,-9.251791100571053,7.243489442053304,-8.812293106217655
46.3044912659164,-27.476750776168394,10.87096169965191,7.056779708715646,-123.94966072837406
-52.60603639830455,17.015102883983506,-4.711534216460919,-0.5498942872443786,-3.847919027394525
-18.774405743300647,54.09324561253426,-14.568224463811402,3.651238876056502,46.808981864929045
31.040302746359203,-2.3184486089444434,-7.557577098721203,6.4427919845040815,33.68415510440435
-49.94037161584138,20.14655697046103,5.541742847149113,5.7719412617792445,-0.1673541665525633
52.55718362794158,-7.618785270620744,-2.142625842538571,-4.08812843118491,-27.056592746128572
-18.533960450878315,-5.722713745481318,4.280088706846552,2.4359291163716175,-2.432344503254911
119.08112577196076,-4.543475685567987,8.816596144962904,-1.3418920026035575,-14.635881110044053
-120.38462980944513,23.89954834790798,-11.468032163161372,5.87575932817735,13.138486578880514
-0.20283412679607693,-15.645675289351423,-5.617463157727771,14.527337258561754,-12.108263098650381
-68.99437904763012,-7.206287772791874,-2.654052096676369,1.533517865115602,-60.172575365986575
-3.7875187358581854,-20.2868673994892,-4.366428633350808,-3.8271727282933963,20.885751734624336
32.90932263035117,22.097840930296243,6.340266523299848,0.3961610664572617,-17.45086984010603
-25.18508643791636,-14.932093418357944,-1.3610590730691499,2.15138800367753,-50.7819683179284
-41.59241607750397,-16.986488839723457,3.912288165092278,3.2485251648884432,-46.34019704661571
-8.715147830651318,-36.72406783574892,-2.76822948656437,-2.859621435966237,5.515524523135511
60.774486289146594,14.536029747384063,2.8821549001024422,9.23554092778447,35.552759080963945
-53.978604291045336,-17.016438556448367,-7.335013538224619,-7.396764443470524,-58.3017000848691
94.36906408126421,20.50477307523868,7.654529744952244,2.2927775422372756,69.19568144097386
-4.754599544639717,17.751684982427047,9.23187799452782,-11.270501428942561,32.148178511333384
6.407692429614608,-24.958944320500926,-3.440943275740551,5.2675452584467735,-8.355107698002586
17.342205312107914,-15.327716570035227,-9.35840846350374,14.33011269250384,-88.75754766695265
17.298932181163586,-6.442416600075235,1.0383461772935991,13.171757140757332,-103.27376163411137
107.50433675317777,-45.36129267714617,-5.084724928953764,6.034164892496116,-6.00659591209309
15.430437798015461,-8.10759300973048,5.700750473954943,10.144694770084865,-20.591097472702348
15.430437798015461,-8.10759300973048,5.700750473954943,10.144694770084865,-20.591097472702348
59.44032224144678,-29.221840344018982,6.765082857503119,-2.0772464511086906,-10.508499819194745
-47.29891491669986,0.41162718431108214,-4.6137821829140755,2.476380575469034,-5.041397849124294
57.85527182640752,-7.48541694682098,1.1402309117811242,1.1392389133787493,-6.278995868172451
-11.845007141114593,-0.6382294168424938,18.916571317633284,-11.453595291495562,-10.967425268665904
20.96844916285414,-19.12250562853867,-14.557632820964285,17.425974962800307,24.041434134574413
-11.162976341299284,-4.400393071848483,8.619137184446203,3.6899571961115925,-86.94095452143848
0.12498696596409076,4.085734127884809,-7.857468330418602,-0.5859696940995129,3.2746857031895917
38.70948401865287,9.788325696036564,-28.255053978306986,-10.303319682967762,59.78995328312229
-4.797934036226856,-21.965945873124035,25.675269840730998,-2.705544120763549,-81.04794538972175
54.90269534146229,23.159598774526675,11.229533095094547,1.6265663904777674,73.38256346259527
-56.655011932164975,11.803059037362413,-8.384050712202828,-7.096610012752826,14.759750510393772
78.84100562524166,18.449806141936204,8.737718342846277,8.195160214549258,-33.66107376379979
-7.5610690132001395,-42.057059930140824,7.143305626395631,-7.821210218048439,-27.564770315519077
8.845614233195807,-24.78583579858915,19.521846701324975,0.289683677042996,-80.68378190914241
22.908297721485113,-15.253984128243568,23.67077803439051,0.11108098834616689,-125.08732564335413
10.046693886705565,20.17114296307161,8.072425322835883,-1.495834799041566,120.41671534989854
-49.290587073752015,47.27504603395071,-9.250592107623165,0.7979330068408736,40.72961693787889
0.2547393661677759,-50.07131992379519,5.419500586698828,13.136483730062276,-58.96555156428532
1.2807646680589926,25.330936485521637,-3.2683745665227084,-11.504025064724068,0.954649210423014
-50.9051397144992,-12.059234926597544,-28.903868091394457,-10.349800607098025,40.24888851473208
-71.96769111844846,31.543722554060967,-9.243722821569463,3.711266899517801,42.16864816525223
92.18482194175834,18.110036767903093,14.588573397704831,-0.6799158201141122,79.11784645992141
85.33697178349261,28.78269121280414,20.87026359627053,3.6512745515473553,23.821637217535695
21.320344265631206,32.60601948308237,20.896383940895856,-4.55470834268887,-19.36836096886332
-16.35531070786505,-6.468833432913083,-15.08028312060641,10.413504082741895,64.58979228151499
-27.828365792903682,-21.065764772328393,-21.23979912378161,-6.449323137098929,12.224485263137801
140.49474564564215,-32.8695038919362,22.26910738763301,-13.19020072270541,-127.33395714302722
-69.11579820756994,31.473845481789446,23.75952903006595,-2.8104723434708294,79.43497512945657
3.5774693348489492,-9.885327635826915,1.2529884499853736,-6.45273008204921,-55.990841305716934
64.0943354790868,1.4226700285358476,-21.532035253445024,-0.08837153048585744,-49.40946839708721
-67.79633434720971,-10.852788037061455,21.68477457703059,0.43432423605056547,0.8134288965395466
17.029835545585925,-27.980710382448716,19.549665290482633,2.2732032897945906,-46.28047682117002
-17.3868660982744,53.92476961361024,-19.394211381209722,-5.740777911691401,117.3495822748509
66.72426092631028,-16.327294983160108,-12.72951027005708,2.5772289194207003,3.2560108010647184
-23.775665178446204,-17.42791527517522,-20.384068023954754,3.6186275139814446,-15.682627177518452
38.171173779447784,22.435091672187077,19.544801999336304,-1.2830498035016284,43.67428171907057
-38.753021899377494,-11.602494776365674,-15.687594749059105,-1.4984560334519372,20.474913678893696
27.698365827007198,-5.190722006897335,18.386791808578764,6.905271748093042,9.552634002802563
-14.416690519098928,19.038336301702245,-3.2833241398674566,-0.2160196885042076,13.897784048249079
-14.416690519098928,19.038336301702245,-3.2833241398674566,-0.2160196885042076,13.897784048249079
6.411905756059326,0.8438640114491633,4.0489657071818606,5.8499940566756585,28.306285484731795
40.60864540123927,34.445846630653655,-7.490109903440262,-4.819508681022086,33.449014867595444
-8.67229877031506,-2.2048991136094642,-21.929384881438715,4.266182948524106,-56.71265277543984
23.611579135831832,87.91467619583037,23.268914425325264,-6.799202350485269,113.1168446248874
58.403829822709625,42.84150639907774,9.17430923883938,-1.200968076971595,76.10841068102229
-49.8760612811773,-36.289782887692716,-1.4829512902054667,2.065248374056252,-88.41043286931077
54.29245800350013,-0.8564766469090692,5.87788179512269,-1.1827052844005086,3.7553322846019768
90.71364339308718,16.832063137987312,-13.737250121137812,-9.733698008422365,63.19949538250571
-28.245795025501366,26.460918143398317,-25.22298636314683,-7.156460840399637,49.15632821873079
-5.11737230067348,37.46285104764684,3.8873405228670492,-8.2799134985403,93.67021760725846
3.1791802173420223,5.040691314356799,-3.8374458668157283,7.063493770752187,34.094485198532325
6.9106443193159555,21.725329245515056,4.6836125374538895,-7.041983520952034,8.202189575610852
-12.027610926580081,13.016737539888407,0.82426639885594,2.890478232232603,8.328690572031519
61.58107025792846,20.99548647193721,14.781180398498883,-3.2135457378988717,71.44799544634495
-63.37517535465633,14.261224505496351,-13.710431351768618,0.4895415077897818,39.05015030036958
51.06297663811582,-46.23739849698598,19.438653574503675,0.9938773981708492,-90.15469780020572
-12.217884825631252,-82.69338988581613,5.525046846521265,6.9666808812569725,-144.95908089967227
-7.356258601342111,8.283556339230348,-3.9292841933301936,-3.2735547829105247,-47.63248757645519
24.627637459234027,-24.07712715746697,3.2184301607198385,3.6425899088100318,7.483365777665242
-68.39356174008932,70.13245221115832,31.151406202760953,-0.5045715082632487,69.22567557451117
33.055321637126745,-22.18415333545009,-18.89328597403686,-7.4305629486638995,34.637724132344815
-65.42228869910878,26.90975679917381,18.763726797991197,0.6844582511450392,-32.02463253275558
-36.95848024544684,-15.250670504380754,31.88002173875997,3.2179822609651505,45.20182180432335
23.757547760268306,23.405116391620695,-6.251782806796239,-9.802526931329371,-46.991012797887215
-26.210899652585105,32.2706422541608,1.4474107547466417,8.216649577566074,137.68858300343481
36.48325924677972,-39.818658266247745,-1.7156959669314116,-14.262532822426095,-135.04498907238502
17.467664868015206,-8.553852371159664,2.227745032063412,-13.978863771657199,-65.06395121924507
33.03707176885845,-18.257930848822348,8.452137493534403,-8.680109686911877,-44.851510522143684
59.493473356405175,-27.610865848507643,5.062663025530191,-4.610170745891251,-64.78593909423141
37.61314100910951,-48.4613405141007,1.9798116324863422,1.1232437862341902,-13.63293248470459
37.61314100910951,-48.4613405141007,1.9798116324863422,1.1232437862341902,-13.63293248470459
19.013793849147522,-11.764002041867258,-7.697089727139444,0.7237920350982543,8.327501391745798
11.457258512979436,34.58662060319718,-11.865645437704778,-1.3249796096162463,60.54639616303261
59.44976938873679,-17.269993632839345,2.435947208288006,2.007903835263962,0.7713250983574866
-88.70676945353563,-10.69538857259646,2.9761364306955262,6.343164530791912,5.174514789206917
95.11986461174652,6.836256865832095,-1.3387929114633224,-0.4280486026821926,26.40184124063753
-87.50203616040133,0.23649775292309227,2.2903865391889733,3.114339148010768,-8.754421316777506
6.439261789175987,37.01722752981736,-19.687880671009204,-4.932125283174605,21.899597349144145
-39.25205726456498,-13.814042734853341,22.904606001349833,-3.5319587546937727,25.571412176213023
36.8844708190546,-24.749178025452746,-18.183995957389104,4.681390293746805,-12.483122173844365
-12.568226124457023,-0.8829045215647442,9.42188427242535,6.062309202819896,-47.88280692010564
49.64949474011853,-7.5157459312335,4.5924087435303855,1.7023752865100397,17.66838854205941
-2.8426413736851757,-15.439157403852636,-0.5839649932430495,6.865676548435592,-71.55109915633426
-20.289362111410572,35.47946417000537,18.316950779724387,-3.6817461684946053,38.38280376393246
71.50118410099199,-41.63218939297527,2.383492564466554,-5.645540530594864,-58.610168232711274
38.363931565339904,-39.056728980909824,-1.7821578272169853,0.4970045710501667,-63.7751965941747
30.299332689796607,-55.51405088593622,0.2556504343387367,7.569817269432337,-149.9747719205571
-52.28624819033519,11.720376783183752,20.947420254091,-6.0127130786756835,21.494829075266075
28.480806456792518,-26.55332404546932,-9.24707628035344,1.4730232888229566,-72.31556362932989
-44.52050990104175,1.929633203863233,-19.58776073927917,-1.2252114469251247,26.915886153587245
42.61392575130039,5.200089852781742,19.536333849635643,2.668467296362376,-72.56659607922812
46.58613263103516,-42.83534830759295,-10.695672504156047,4.065038986246445,-16.586121216097027
11.160460846729556,8.047182662675894,26.60555010652184,1.5212621341132122,-71.72752287443822
27.427430407682454,-22.519706032269273,-11.152707641739436,-2.054875969579132,33.34164871011544
-24.265281350685427,8.885638265706234,16.419624879938848,-2.9291772291599196,129.33450549573863
38.40651437349894,34.05752950538751,-23.710398355296913,-0.29364768578555944,47.075056656022426
-9.725551748769071,36.424464946773966,23.97438385042452,-0.20689846383155297,11.568766668376867
-36.50804855779069,41.41947846924189,-4.497538302747341,0.28283063564257505,164.2176430824404
49.45278500927542,11.008875096010364,6.120008919319248,-2.4128958816179247,11.972158241593647
48.238431541868465,17.287031018445212,1.8732154201795979,-0.8729595710185949,-68.97742433102968
-98.91886101055431,-44.13455934747142,7.304056702904308,2.0317008976200084,-22.012473864619295
-29.80485914962773,46.760055388337115,-27.23240163345148,-10.490430310169637,-23.792576074288093
22.42200626816584,19.27238619113507,13.312590765563705,4.228958626766952,194.06705796505003
23.82764547180076,17.17955040656997,10.879077047070004,-1.5742487500702875,152.50785947426894
5.972370460297839,-25.17222794947862,-8.580021816101588,4.89943684859002,-91.87226882972318
-15.26684012865411,26.67484163059281,10.709673228879259,0.17453008945933401,-61.23919324717422
12.912264330523453,24.905993906093357,-4.214371670671409,1.0960060359587627,-50.440940389800595
-63.059479819628734,26.47170338118824,-8.870263649786544,-3.747049795386006,22.758930880709634
78.89020281304275,22.923900270968154,4.135828489952896,5.787778270918553,72.14377940386714
-60.235839743454434,-21.215660550842525,-1.8308994508313379,-7.1467764873010555,-27.652090977905846
58.60746203728474,-28.94932872981751,10.282359560185338,4.4505258573498505,-21.641595801745424
-20.842017894139026,3.4847896866300188,-9.520909688315891,-5.695290543423347,62.91898674370856
-3.851346656497874,36.4689734328894,-6.534116422596121,-4.8762772047415694,48.13475994354596
1.047957106926222,48.229377531370446,13.638269688202614,-8.586071535198982,156.67592999453606
-5.703392268025816,27.5705782037155,-18.468763236825822,0.34786341487721106,36.08451238065939
-3.015564835570718,-52.18431517574092,-8.54930994538978,6.313932325867699,-89.73293839878815
-19.016060204547674,-4.3632354985944914,8.031430337478294,-1.8105907593666215,-134.55101638493105
20.474930876484514,-72.09476153695489,2.7463049447240504,4.417312736355792,-70.52803962671236
20.474930876484514,-72.09476153695489,2.7463049447240504,4.417312736355792,-70.52803962671236
15.393304341758384,-25.28739298521711,1.1645950633666873,7.003207846512027,-187.306909838499
-26.308981426190932,-39.40374909075267,-5.913230692209105,1.7640973684294048,23.355086296202614
14.909878240737754,-12.83148444658599,12.192905562515563,-0.3874155816539443,106.3799003218258
-23.535153531925893,18.44328356660167,-5.229862651476484,5.951426633969844,34.87264452621932
-23.535153531925893,18.44328356660167,-5.229862651476484,5.951426633969844,34.87264452621932
17.378303570173596,29.80275045593811,-18.453825948584853,1.258183738391141,97.56347945782689
-13.8981984146396,18.173946008509972,-24.029098175438552,2.392441142372314,50.93821663602667
2.3032691122916464,-0.9975925437156192,-14.452449625527297,6.0800199499815815,55.82869689312058
2.3032691122916464,-0.9975925437156192,-14.452449625527297,6.0800199499815815,55.82869689312058
-18.88090280822696,-9.48455790406079,1.6795874961403587,-1.3801599292308397,-81.08839384064382
-24.296980027499416,12.092018066345425,-27.48780739854277,4.555679330825486,-28.62287834528017
2.813119332239623,-1.101767214454469,10.05354902190021,16.86537782080735,-52.883655184805114
-24.62248951018067,-34.94125090605542,8.74710109241417,11.654166313357308,-101.3747409824818
-4.315898073715125,7.495407962440591,17.700138362123155,-1.8345563223842447,5.427859789529357
53.65248774546585,29.13392073395066,12.034284000636553,4.34345701131708,72.78605099911645
-15.472487961539628,4.78043983556352,2.212458654345708,-6.308578547108583,10.63424572445387
-40.38139102531811,-22.45270017107965,0.20661598690157312,-9.931305166117996,-71.1159026200487
-18.05429300381678,31.312382885403384,16.262683122059663,10.39501385431221,59.49200960212949
18.8270696532808,-8.328830280234982,-13.92220470705212,-7.978055056301338,9.960303857955665
-53.05684511050963,-35.22604437668341,-6.141135912061783,5.789994864158507,15.853196902287344
72.38078361045766,29.869030232645144,6.066415655784908,-5.208742784444758,-24.85794811603394
-65.3422105985173,-10.063413311286553,-6.430459095353793,4.855904429237176,-82.13530375290756
116.08326189892044,-14.620187551443774,-21.843975146023705,-4.147776775844372,47.98442323573806
6.59739449625954,8.455573678649072,-15.865686777181967,-2.1951043215471215,-17.840114220751204
-2.0421229052508956,-3.468450101880471,12.181568681071326,-3.6441976836173176,-15.365263298136536
-2.0421229052508956,-3.468450101880471,12.181568681071326,-3.6441976836173176,-15.365263298136536
7.895394382313889,47.266372449990904,12.475005592597439,-8.416089526407923,106.53546172408193
13.048255907211828,71.82861538107666,2.7272586672437473,-6.814793476531017,160.05920880726995
9.220570566585803,77.35931361279006,-1.7854198824627545,-8.347399654844716,113.17405846564724
12.572828205150582,-19.00165902439489,-14.498230262504546,3.831895046808766,46.933181046461556
3.7071901308115125,48.730501536663496,-15.772064052457086,-5.842298541636662,51.389725226702964
16.81280761049169,33.61433578452862,20.49075789830504,-4.827083448656438,160.04752070209236
-1.837230624599993,64.26560484581769,5.575666126224856,-1.8664585717376507,67.03893593462499
-44.9883673817876,59.33638432331769,3.0436689237144225,-12.074999118325206,81.6192397122371
23.52984799241527,27.641655310784433,-13.111430450891286,0.5719482588885736,105.80014013175393
-13.942401768241979,-58.30741202279668,16.18820231586802,-0.9248602515967386,-67.69817488567769
12.710915009795151,-16.85022795817101,-0.9874025165345159,-4.86683942156377,-81.21460661572532
-12.158413736826246,-28.905451712436722,3.041976629748222,-5.426652517801079,-37.243479180992765
4.944080740898396,20.741968933036524,-13.234119055349693,2.537350069602878,17.51310855828705
4.944080740898396,20.741968933036524,-13.234119055349693,2.537350069602878,17.51310855828705
-100.06902973120307,-1.7970146366352004,10.008224072819273,-2.1906771323784837,11.48029965631076
-33.848157081675,72.79538575582866,-0.7297732845505145,-0.4771819005272284,133.86723135077943
5.916785451361115,100.18852309349128,20.38798117827355,-1.6355388244604472,177.2401015452557
-22.821484977651117,86.17137354338152,5.184144537574056,0.21267536690367783,153.29177856442465
-60.35533845947578,44.88663735168907,9.662004049287335,8.456399862514674,122.7962266762153
-0.07932723743192582,-3.6147945444073564,-14.396877888224598,-2.9531401755933375,-31.19706862264772
9.986897670773647,57.90338532206113,12.624378436638551,5.2814207642603455,64.49240747499582
-8.397617316282952,3.86897312991789,14.159660919803665,6.930934690983517,69.02899573405861
39.37201312300147,-5.9828307422188445,5.012793393252533,0.47791597745866365,-84.71459072298259
24.671809710149326,-32.42234035978943,10.160241540257136,9.168520887700884,-12.03145171967699
-3.932577586842651,10.762706027413905,-20.251695352554403,1.1974895512284336,-33.0274936413486
-15.31933626567815,-64.08002767734625,4.434039264114476,-8.584339885301457,-92.4010007695666
22.219425305808823,-2.5716091778797647,-13.48084772900401,-9.043627607026385,-193.2070364026984
51.15460720477293,-4.35190960251782,-17.98735390287832,-6.0809665442400025,-99.59551411475917
-54.328182395249215,-0.6691507791387821,16.293273347826926,7.767233447980475,64.8085789336954
48.6591714325784,-17.274364228201197,-13.567557622431304,-8.595659763816633,-50.489753466704265
59.83183484676213,-24.541899397676616,-14.71664549144797,0.13475000110209123,-27.93743992947468
0.33399309977841085,1.815215152147907,36.23807151950457,3.180049305262645,-34.7210223850413
-58.72741309279115,-6.199348995769951,5.4513176285666916,-2.743657000792162,-15.168089157221846
29.961685916451216,-15.122227521528785,-12.57037704208448,5.832950846859579,-41.347596828237194
46.85326524291378,4.286642105160607,-9.867737727785041,-5.77431805916638,38.98800272245186
8.40518160758085,23.847682058114714,11.585731342547373,2.6660874189121717,35.95080138946719
33.49255480153856,18.299829383841313,-16.56735882835606,5.572480164882719,-38.87313437993076
-62.98429974456647,-14.72610984213921,25.286118136759153,2.150048171467551,30.527655406713016
16.731405045487996,29.1210593807458,17.911898680429594,4.729368686987844,-34.340897552519706
-14.341025218876316,12.654436947170339,6.007078588211279,-3.005348014443415,-61.541786891118655
4.659127764686197,3.643636506677616,-5.561619651526212,3.8250535510290495,-21.04350943442478
43.15246926377544,13.465904276485412,-10.520454068993967,-4.730781056474711,82.10821912089085
28.724867006717545,8.52722964202749,-10.617011715146106,2.655529932207658,-0.006734818937005116
21.837602262647714,-4.106658163088618,30.297622648042125,-0.47625433348866064,-2.0908383450138217
3.4109311512060216,4.127801488229068,0.6362290739131922,12.3894651560094,-16.70758242071198
-0.6860144942281867,5.276725731425905,-11.683506728313679,-1.3113099754536517,43.435617572382114
0.23521222983947077,-2.6521202171916904,11.171685833655681,-0.09169385025473398,36.77098223857112
-26.150127106829466,-8.173826565476858,28.021968256470466,4.066470880253007,55.3813825710606
-12.287809175575255,30.524454617971713,6.309252900720679,-2.921303247422844,-34.30659851017778
-12.287809175575255,30.524454617971713,6.309252900720679,-2.921303247422844,-34.30659851017778
-15.98901083141973,42.7741692678768,1.7646395865842992,3.3966313313033423,-40.86638035280891
36.233606771510985,-40.742544596466544,-8.88566874012555,-8.84414802384991,53.637083773517794
34.32950148300055,-21.960993063692055,-30.34905909058496,4.288765160810506,-11.473281175959578
-14.978054161318099,15.494412858038384,-1.1993095443698607,-4.517395987984374,70.67098777319035
11.121721264207272,26.475206132786184,-4.856798266347013,5.460579752836277,37.95731956965679
6.369228680155942,-4.208001736430173,3.630233728069637,-1.579831632640885,-56.32111616789491
27.316168057788367,16.158616739179713,6.115014809163245,-2.541359105542427,-83.79209846660453
28.51647913750098,-0.19162005089023282,12.102241380943248,0.21709827604413467,-37.05680416183305
25.89154189937588,-31.44270145721115,-2.3820566740189726,8.264268502460608,-77.22871365848428
-11.10648511284234,26.655176132838896,-2.002961753823164,-6.373856747743165,55.729762832599604
-1.418355877889331,27.24973298506268,3.6180709400964126,-6.134452106746341,56.67688272192196
-24.897458247996518,-2.9071886329404926,-21.780814574855157,-1.8616075463387443,-5.7352943333015745
-31.42187290140173,-11.260160685389593,-0.5137595270149227,10.35640444088164,-27.71583704914289
-15.706127881356963,-18.15422895483129,6.960653972210715,1.4920928964720162,18.578397872746116
12.450428562957935,-20.402957963271092,-2.2647547321202612,-4.720195148244752,-44.26982884439522
-17.49577112231365,-19.067466804969435,10.25360416895731,6.623468940280768,-54.245813805177974
32.84399801950246,-2.4201467913136607,-4.842636247562684,-4.478353364743099,-4.369451721057523
-27.211302496543276,15.242254024106852,-5.724674028854074,2.2251944262493684,41.83760995540525
25.76807943301765,19.039425698925523,11.480469299788947,3.664201012083118,22.890863785747314
-4.704270284368356,-5.967438379042621,-11.054324302024774,-0.05871762153725424,-48.82957841202017
-5.913704724232756,15.381824549007318,16.426969950961944,-1.3551036278953492,-50.68772168086693
-5.913704724232756,15.381824549007318,16.426969950961944,-1.3551036278953492,-50.68772168086693
50.90889209878514,14.249544126867743,-18.004354903860293,3.2489196926404977,-30.145709251873882
-32.514297112450635,13.063003770076694,-16.45967396492821,0.803351970804004,124.2020473366906
