Tº B stator_t_5,Tº D stator_t_5,Tº F stator_t_5
65.25578000227726,3.108469581576877,-5.599076121654265
71.66202705186609,0.16312755456338612,-4.666234397272762
63.31702769534468,-10.926136802743997,-15.868472034008692
81.70056646138407,-2.9266183062246363,-0.9038795028829583
64.85142709100174,6.043294324214234,-1.4703049541796311
64.85142709100174,6.043294324214234,-1.4703049541796311
68.83459921534121,9.650867145204927,-1.8912629755015877
73.1075050306149,6.351201523698806,1.5003267491063998
76.55386810599711,15.203168753346699,11.454458162387397
73.1160311713489,12.775694746674235,4.121510681283813
72.39562672232638,11.742000127907167,3.41972343682178
67.53793354123124,11.05075945212873,-1.046609611956764
67.37816106333138,17.53089087265592,-0.2553475742173057
64.7974536088947,17.005275954904622,8.940904222318128
67.51201702892624,30.23775966902241,15.863658931041691
78.62056341331503,1.3395597557492671,1.8691514217818543
67.66318793967328,2.0688477337628406,-2.2054528442094705
69.37092664838455,6.274859792464477,2.7674424380674183
73.57805160746155,1.7745255786636482,-5.010626981156566
73.48566718989927,20.714862004891597,8.335415849811893
62.465579252184874,-3.9067391082610095,-14.015309905534249
66.74928239579634,-4.329559225715134,-8.01896354150355
68.65826991845663,-10.838153040574362,-14.424159169372249
64.02329746847464,5.339260365954523,-5.444896192880943
56.73883036809864,15.259623788027898,-3.8163976215448563
74.43631118812333,11.776947370374227,5.063883038802318
66.2968270316613,5.079848476365356,-3.7398095509145977
67.01292323084692,6.728566969847595,-0.724600705380273
68.10250506781466,8.891288566891316,-2.940702123481848
63.93422001230232,10.785947056713345,-2.7823767515993896
67.5134137506278,0.979986099278034,-4.848919638429414
65.35613378095184,-1.2767634837225805,-3.1733667878597798
74.88838211462576,4.266269672554028,-4.640615914529112
80.17627531673202,-0.6686849195935283,-3.1357487423012307
75.63969299153065,4.66855744206833,-5.093449842481535
77.65270585054763,1.3178316772056107,5.506966470619141
75.06119102483626,0.8136994831481946,-8.8871161929239
75.06119102483626,0.8136994831481946,-8.8871161929239
66.97412512771717,23.09361061487633,1.4695367856813144
60.26398743873908,6.893575625991506,-0.5058657003565237
60.28502341293097,9.745563234635668,-2.114372820129942
62.177491108766574,9.552428626333656,-6.718468244561265
76.01953725988342,19.77216973956085,4.265475820674291
70.53729718804217,17.190996084203295,7.542238016777759
69.46150934777128,-1.436967735146787,-5.883224068826825
55.95459271847476,11.840693328421251,-6.212047626341349
54.90946989145905,5.069639252899681,-11.97082768504209
55.382618854633826,7.858393384333766,-9.262275312937332
78.78800388795393,6.664748787113354,5.652161607099265
65.43397984715187,5.742898180584335,-3.2471247485112453
69.1228629533181,4.494989369266634,-4.155326781179904
69.1228629533181,4.494989369266634,-4.155326781179904
67.75742049732129,3.751133199267139,-0.329194026028901
70.80378041754665,16.109092011369018,1.8294229305715235
71.22941815646304,17.602284122723432,1.0426752268287571
69.2394065439454,15.439415982970338,2.701572269281735
68.62011131740245,14.621503594488914,2.0506146024997634
67.02826794771875,25.903927149383186,2.0340939801076403
74.47280101991602,5.266411465358035,-0.27913555759209885
67.4979647645586,16.506470124296314,7.729458588569578
68.33540973306,17.456955552230596,6.004728864669955
69.95373842543839,15.525158411476324,2.704992379216708
66.79556787910188,12.33411365458326,-2.6523396517626936
66.27312552428774,8.158699154538496,-2.3104001280282294
75.25510799094404,9.86043443722055,7.622363154931248
58.07927440017853,14.174334254458529,-6.03376429250263
75.52326150888929,11.960689570427636,13.30755818148133
61.32056667728774,15.990689276607092,1.7380117725997892
63.890574203100655,20.458835093734326,-0.6281998346824826
91.4092186819912,7.333094460341656,21.560354744896607
73.8896398115014,11.334523287611713,-0.9580744103248389
73.11250895875675,1.5007972882155283,4.299438168107391
71.2291314820386,16.909555215954406,3.3788560684185374
76.15747433847264,0.5103317271712804,-4.38984173657167
70.98664507237088,22.397319879383474,6.963960196556406
64.77163265639744,14.57154304677344,4.9602597648525215
63.658354263409585,11.422104039616475,-5.284798269669062
63.56886561831229,0.6686504752425106,-4.803876899713551
61.26573335951352,5.406822027037519,-12.506624829964977
68.9849303534708,8.01215074791994,-9.198480006462932
63.99251795689601,1.5340307945235163,0.7996597264762704
80.77487048804493,20.86406939209424,8.342688395724593
80.30493291505071,16.470818857270025,16.331365098126028
77.96444416248364,14.383257729461102,15.725790292778825
68.44121600693987,18.25413434888384,-0.8603995685609984
68.84799587821419,6.069883669477707,5.961782807888251
78.73674913728927,-5.259938490400336,4.358335054340365
74.30660901670336,11.012985256523041,-1.6841745762428213
70.23005890743181,9.017943880129888,0.8484900419723453
59.18268550289083,14.536389484618965,0.030847598209851057
70.03214966139923,13.610753939890511,2.115803730154715
60.785141906001265,11.059706943826338,1.7892983956718642
74.29405801992333,15.205837244968853,2.4509433731818673
73.95379143705703,12.150054424014671,4.179535746061197
69.23108413675877,21.378231187723244,10.667027225305535
69.1163097099933,19.942547741182718,5.948974694313145
76.85209913809193,11.577034886892417,13.672899079327472
75.77508991133635,6.687480705028776,11.109077189814942
76.41862174233982,11.832999709562678,14.880781353272235
77.43636851267745,9.861767376620154,12.056530191813879
67.86472200695586,3.9624188064965375,-6.54869607247544
63.018842061336244,0.948278438883124,-6.150388973358908
65.16628738390558,2.421525727816484,-16.156567268014566
64.12416197903367,-7.984081685583574,-15.327214009141786
52.24028511623989,12.51725357412747,-9.299214351986766
81.00079219205671,8.003393053903308,16.039555979870784
80.88493338263471,6.1774867569208975,14.757480579562918
78.91171431005318,6.326740177298985,14.53162949050928
80.83428954524256,6.493035971839372,10.362785126492117
83.9953788838462,16.460451094711505,13.067447600858781
83.9481832907804,-0.16621416554782797,8.839747747051783
71.58633316668418,24.595218012594827,10.222133528152147
71.57946088235103,13.599124558211987,0.08040583102301468
68.53130600332916,7.484355589673978,5.935747292522302
67.17520751432369,1.8227171208245876,2.858982755263533
76.30436343013709,11.596775281372732,1.5140054135367094
67.26122739066551,10.561178571916965,8.336010150075667
73.96391806561135,2.6502300312182463,-7.419653080653021
60.40055667460475,1.0059477258438108,-2.6716091958015764
64.93992235431796,10.822674359630238,-6.602950810645057
71.1801976705679,13.500063099116657,-8.101408305397287
68.82145726139727,6.118175732416476,-8.033300906019779
67.01956790808202,2.8346563591123517,-5.728257647760708
74.7008066334807,23.396732209281616,-4.704833629770798
76.245547659578,1.0399734838770716,-2.824476801751768
64.35384591997352,3.487928041787455,-4.4864382626194175
64.04854496362465,21.748625809952678,2.1872117550347303
69.58084344311007,-6.201089717247326,-12.422497038254567
75.72115282822932,12.80589573794095,6.08992327194067
63.59356994305029,16.01119597857427,4.307353691033599
68.35604449990147,-4.173364688313606,-7.146250652391373
78.4386365167445,2.363220267352414,4.589136935625859
65.16381828025047,6.018915197996776,-5.480299094742541
59.5629551504597,-3.075576915512962,-14.171187867078125
56.855648202251935,-0.49189014925100594,-8.375744575928907
65.44095005097489,-0.36251337535525785,-14.208605441388675
58.00283825882226,11.903310452358486,-8.72811645603593
61.81251608894394,7.059762609110519,-0.4647265077790399
68.29742422868584,22.31462113838436,0.07340084191352769
64.18457821649812,9.816033752546584,7.159391384725565
79.46183879591109,15.710578613492352,16.867293364632054
88.00869199657433,11.804844832480962,12.782172636848713
73.10551101367,19.630514240563503,14.538247337177019
49.28603871619648,8.166276282361643,-5.365231710642881
59.62430893980142,5.061911731348358,-8.104238589516516
59.831699311533825,0.8537614108427865,-12.643902813188417
69.82812917609351,11.771360599742277,3.151764133225284
66.29713536407958,9.711391642872156,-0.21579759613376615
69.90674597416384,12.22810847823419,1.7793065666997556
70.21104574123956,14.784320982820326,1.4647256805934874
74.60432434536578,3.921479260052575,5.784246253810651
83.63728576554621,20.688569927912003,14.46586178893131
83.63728576554621,20.688569927912003,14.46586178893131
85.40233989214951,19.581459035239458,24.68313110184492
94.58234770554192,23.744036852264284,17.71541381426055
89.72134869607765,17.29475349058478,21.236651926581963
83.38332244992876,10.636103287229009,8.870518163227475
49.366900877147685,8.517125855334022,-12.853586999817225
66.59367899517403,7.937685740694525,-2.6279643945639526
60.97232018436707,6.9684081401805145,-4.268854591868695
60.30186908655935,15.357907343071126,-4.094929333808349
76.50727611876286,-14.927292154295056,-11.786749001568559
75.37076046396164,-12.803942988356347,-8.559268427986622
74.83226703708453,2.3494392542874962,-4.375048952993366
76.9766167545663,-1.4192461871183708,-2.2898030629079797
77.56032519704377,7.46702583745327,0.3984557774667592
66.23096983792875,3.6101349033704686,-1.138589325778625
76.54104442357026,13.778380969559757,6.038450373597852
84.0832796602306,7.621183481339315,12.632974918972547
75.417581693752,14.057135978480833,5.139901572307678
74.33839530464557,0.32682774467300213,0.7175839378196667
58.219149719443905,15.910605441768869,-4.4164116595809935
70.74147019504345,6.383945761865721,1.5487846631181106
80.73386898534422,9.698610522651267,6.574017612890412
81.52854200758742,9.67049563978676,6.862303773224572
85.08373576889323,11.362129076743088,5.71176381303816
77.71475967022525,14.600061657731683,8.725078990720318
79.61456029764894,22.800138099724858,9.631682434574026
78.61201183895757,10.501615824557485,17.346541116318672
83.65664239419517,18.905220658421623,8.405657543976549
72.27328686843845,8.36447995275916,12.017895459379071
71.73406476800815,13.06092238870822,9.409271440058188
71.73406476800815,13.06092238870822,9.409271440058188
73.49887717531868,20.491555579644924,8.219566978357411
75.11927542804749,22.04827693023946,10.476305542809069
72.97130917370396,7.176026792341787,2.5710523432316394
72.49188254047826,13.434151400554098,1.2396257086253146
64.19869035021756,7.381110782752644,4.4348554691136695
64.42509099501615,10.187171176756479,-1.2408218962362636
59.89829234723632,4.291025766765835,-4.7657135633193395
54.804972072570045,21.619875173191065,-6.113153188274532
76.11090121520706,-0.12894122434556365,6.108569054053996
68.6953563617354,3.7676023031417696,-8.926726792402269
63.035400135269796,8.930278220920519,-6.028791032881485
68.76401763967515,15.963522147913391,-6.78643778709272
65.46693433411403,13.307302911505783,-3.034811928463011
61.33021940493846,13.788102742401406,1.60920231843621
66.88232810219003,3.614380412994901,-3.4536292710666623
65.80125645961459,12.218680036736988,0.33800637858632143
72.46715551945897,-2.89062372108111,0.8872357709972296
63.24541694301352,22.625693311833224,-0.7355722516571441
59.13647185354424,5.920151212740168,-1.0086651965888258
59.53971455632171,8.559511083847768,1.0773986959581232
59.709169069158406,16.46312006438302,-8.632701147678903
81.77911607285931,5.844695690477762,-0.37229365164401806
77.38861091449625,5.807154606379027,12.514106447577678
71.56691362796253,13.654054259904592,-1.566921817852771
56.77591719749341,12.880540314443525,-0.8108410297431674
59.56075926527236,6.231487582083467,-13.199631044497043
71.49456590447804,-2.1170505583347303,-0.054299134111640335
69.67740145832508,14.477711800813614,6.1148822247493815
66.21120501012243,-1.0662784379275658,-8.502781812024885
61.98491865529172,2.4308110438892108,-12.121777531380609
77.74246878350431,9.910413925429069,7.718468060807596
76.87139946699365,-1.1618497463991395,-0.10861850694343556
67.59432619946736,-0.8826449344957827,-8.047713385449217
64.15772526511591,-6.477516519196283,-3.369704283030427
67.81168030490214,4.980918634484898,-3.5320484355509416
59.175342866891896,13.992176899021008,-1.7970626346255565
65.39489384834576,4.573261041391445,-1.6287058752165282
68.13949179060782,12.24234381821388,1.9002338202248583
79.87172234399144,15.793353376764385,10.14737050612327
59.40385558704164,-3.4007165640046564,-15.513369195701559
60.92942938708685,-3.4004575482111172,-13.734710726524181
56.14955810779624,16.506410551668647,-1.217173324510705
61.67747316652329,26.124829096732846,4.111475224513683
61.67747316652329,26.124829096732846,4.111475224513683
76.34432033133818,-9.389550965908827,-7.692174788314038
71.78434808099009,3.0875473615190003,-0.694282747600786
77.05284566237793,-9.233392087171818,-7.444154885857975
68.23401155161181,21.87918700356067,5.052367502485419
55.60810790186563,13.222548310655256,-0.4774882836665024
80.67243746137888,5.970259773510472,2.1066941931634293
58.41180065926728,18.60730188895306,-1.969222942445659
59.83406048279931,28.67841393881365,0.23904897166649874
73.13695422046204,0.8186882544748606,12.153115361263819
84.1171949698027,10.636553119157131,9.847575089795843
69.08394880803932,29.280636445035363,17.26774457995215
83.44934152578797,-0.5556057818588087,2.1387716984325804
79.09702673215588,4.4706958898104086,7.169896488124218
79.09702673215588,4.4706958898104086,7.169896488124218
60.61383030559104,4.960528176479825,-2.821170369067471
70.82281478919977,4.990449370920791,5.942693162742023
64.48346207449781,4.048594497794194,-10.795230960459069
72.3104083240941,-7.325554884534462,-4.759085636215701
68.41256764512406,3.7153155552146053,-10.830833006588769
66.50338111205933,6.072528923465746,5.144846489148944
64.7158913216101,15.157579653927119,4.539156737402881
77.53275779080585,1.710427350465439,1.2536399269660308
67.75258374399154,6.830387344626678,0.4661094942656394
71.46649845214924,-1.189979248339534,-3.0783323677403107
67.60737238169747,7.384681950182269,-1.8657350136469053
64.25510654766504,16.38714619893348,1.7862303032745528
76.22673325435808,1.0900404530743226,-1.7061418910477735
78.727186058753,5.256020765108657,6.933529277625208
72.05753564873059,13.581467842844908,3.5433288360726682
73.57461966996806,16.314990333730528,12.121371572932677
81.21819299644227,-3.596719793415269,2.743991936075993
75.94727640172559,7.672924708306533,-0.8481874022893653
75.94727640172559,7.672924708306533,-0.8481874022893653
63.80959128643257,1.6278469229575159,-0.057616093647048006
72.90110657845453,19.934803994261426,3.1476239594292474
69.43461637048289,14.683544905252841,4.589025689353085
55.03343222637602,10.544599352877988,-8.037451412211947
77.43396617770728,7.417759987362579,16.93360501346136
87.91444717936972,9.98956162010022,2.6188658860208083
77.19938270075906,11.335131598566425,8.18112392000665
69.49347070587332,10.893250459292208,2.1365302767630654
69.98396021769634,8.899863299647532,1.3148640269803638
68.29801851226695,18.033854304578067,5.5113194411265924
68.07756718007002,21.600305937671333,9.478815676507105
67.57384101756898,18.00692055607016,12.404984421932078
69.34744738698072,8.093251123081975,8.989864206672078
70.57846532173856,10.264910419977802,8.754897659332158
74.1382517958726,6.144562106891826,-2.599980453208558
80.78804355158039,16.54640454434888,11.18522337694899
58.34418612172324,11.419301406905756,-9.261743614095348
52.00285812691712,5.711600156217436,-7.179320667350229
63.99029196045501,-6.232064491537941,-19.816445512743154
64.05484566402318,-13.88757705719525,-12.665220628046093
60.92286928153084,19.376705294984188,10.192133620687436
63.73008057884496,22.840449417946015,-0.5191701486723534
61.94442412290697,20.23450273337497,1.0064729996706758
79.16061367648777,-0.09610984347145646,-1.0085879886127567
75.30736902992997,11.23620236315418,10.245009604510718
67.35557023331039,5.546735584216997,-5.8096314633523685
72.07069269505787,-1.840158829550957,-2.0844762241784256
73.40458428828364,8.372373909369605,0.8719235344495055
70.89305015076793,7.73248109600794,3.455522556388818
84.0804497062465,16.95078981665444,1.709705423920198
59.07083472844287,11.90793759441559,-13.942527559627305
54.290350752737126,-3.2649734691112817,-8.467829075794612
66.80491122857622,4.485333839250552,-13.392989350188943
73.91857625149413,1.2798114743014146,7.025633460034756
77.96064943247998,8.843286617777341,-0.3458098760575039
75.04745284587564,15.144545588361174,16.15282413684748
75.04745284587564,15.144545588361174,16.15282413684748
73.96436646592123,16.572756819412433,2.208476947829239
68.76019943345858,17.14773848582293,13.22192413626886
73.57811584095839,16.001796704469726,1.3554049582705554
71.54012595187854,8.881318823948027,-1.6274976914996753
70.0497280857309,13.861373032975504,7.002441731814198
82.23699476797138,13.789238647865819,11.089569265511358
65.41872549251093,9.819341213045421,-4.681877637100894
71.73442747507526,1.7276056270771645,-5.208884919906087
75.31082376340044,0.5568098665897967,-1.0744595617544928
72.67927832751988,8.179760790485954,1.1625106912605134
66.09453740950853,7.834172200878882,6.431837429937332
67.99102699776026,23.718740429803088,1.737189751007767
66.9314426821347,10.591767694743051,-6.390388588535881
66.58506835965206,5.3390134533834175,-5.21710871715523
73.41242124618198,11.295166397880275,-3.627829511240218
68.61090054310871,9.063520376681597,-3.605064485450932
58.783859156641114,-1.6457204684009543,-10.18076577886129
62.23050130080166,1.688362720422951,-13.531620910743259
48.68229009899156,15.678553081276277,-5.168742376154745
84.76078361523028,5.815071836727618,3.9862384735054874
79.71718338950251,6.698182069514526,7.393393436911337
57.494960175742264,8.892349496384364,-6.821363270664896
60.381193033375204,14.534844608245956,-8.076627917883116
61.412981596357234,16.91664571035908,-12.233917741876535
72.5496857141388,8.126575309767958,-2.9643332316443
70.19373435123826,15.749059312162256,-0.7916775636210398
62.55400157003908,7.378905689414072,1.1788688011602664
64.09841996150489,-1.9638151898416547,-1.8044669476952393
60.57636801813243,12.936954888028017,-0.9921306767863403
68.1819058922978,3.532587287959273,-6.219960453947438
68.1819058922978,3.532587287959273,-6.219960453947438
75.49574462058456,6.674787635597335,10.021255862898983
68.62616702112135,20.50118543643089,3.0271538744873534
59.52914236178246,12.939315335069185,-3.1738789628093027
60.45943922072752,11.24848655999394,-2.0291295184146163
64.1514005463109,8.92421721567176,-5.037936805889841
63.978953511084235,7.678267586604283,-2.286458895596816
69.83060237982527,1.8725361211003986,-8.01077995256788
70.17048841316027,16.246685079270677,-0.8621157019868964
70.17048841316027,16.246685079270677,-0.8621157019868964
68.17214421489633,-2.1310669023580964,1.1460398280844055
68.17214421489633,-2.1310669023580964,1.1460398280844055
82.4461875413176,19.90380653808728,9.337516213547584
86.33390852343959,14.165726780062347,12.875501734491053
65.43378352374054,13.93100261801864,4.8465684243962075
75.53818111633159,6.048258017209384,0.7585148235767196
67.72665377611419,5.21048736936238,0.8688900029540424
67.72665377611419,5.21048736936238,0.8688900029540424
74.66496377904552,0.7054105143763585,-3.7201098495920752
75.2118852472352,3.4314765567637595,1.612196897935304
74.50970813604512,4.237402497865388,-1.024645203490454
67.25780181023768,-9.640639893455576,-11.241451672688425
61.88335490834397,2.701158121227353,-10.516838504638711
71.34291732578897,12.839342255988942,3.4975623304677175
75.33785296443713,5.690617048899527,4.0893478567698365
69.64715710736564,9.312226986287811,0.5307198208334367
67.77484009120873,26.275890663249147,8.006674456542903
63.743269873161346,7.97971231032534,-1.5197892228459708
66.96258834209354,6.090728419438898,-4.613495357562037
73.30957557007818,1.9692516705511256,-0.7848042803312669
74.42314054131984,25.416772929542578,14.730923134843138
72.9100784954715,15.41257719513153,9.127948951170596
74.56628683057968,12.841565232488755,5.860208511443742
59.88742681021628,19.16248885271607,2.075444951675513
58.93363350451554,22.595591881849735,0.9162768677167414
67.92911013821383,7.429741817232891,-0.9449273548043546
68.4627186505649,20.92140194093985,8.311048855009272
78.52338529825505,5.464533286254405,2.588472384547612
82.4060286702964,4.415121338473242,2.252294357915109
54.31913139845705,13.6325670820945,-14.073123013665105
86.75145396324655,2.2168672528236613,7.5346343302476
77.60434659228325,13.437093064908932,10.694373064769746
71.02308985019212,20.15951090088599,8.248769599830165
68.67144543271885,-4.44614565604525,4.539201353842803
69.79991145233151,-9.989269581551206,-0.43059346903644524
71.53247732968126,10.181891586332092,5.596496708186214
68.3431788670454,4.127241599682328,-0.47242635751155504
80.55827828242857,4.63596476888519,3.6880220607511114
83.14054722802135,4.658075312980291,16.645349205301464
75.29383346679802,24.296865933703906,8.572299445395744
77.70212446827172,15.361734915113542,9.383501943698283
85.88754763956267,8.132410528628652,13.869434207196186
87.92975175990848,10.325369271703336,9.033515385374038
71.60839055286047,27.09246910465744,7.836727936494459
63.31908751121596,1.337789237857372,-6.057340678465943
64.28452925410737,5.701752940490208,-5.876952062614974
68.50825203768407,12.701264931926112,3.8912778185757135
60.50001820205501,7.086974832482493,-0.6732769795651636
73.23786978281566,16.292450069618848,2.2473643025364543
71.68135805030944,5.016201105387482,2.6279610777320497
85.92812045187776,14.452247505668565,13.127268910607066
66.25250339792265,9.863439262603027,-4.884105501615517
73.56402721367563,0.2891705410989878,2.4790468070018714
80.57683119291498,1.0923839122770467,-0.4706300234910521
75.54303633668584,4.73660348181877,7.1506672493499845
55.357992533019626,5.247072094186365,-4.579848124051301
65.24722060513915,17.160725140190742,-6.0854416781142024
68.49772006951534,2.6455154690203235,-2.3713336146738655
68.10038188728579,15.79725172119103,3.8029722520832068
60.591933304983975,10.328140648636454,-1.2572361259654519
61.476570644124415,11.036234391726119,-1.2414020865310755
62.74748701511376,10.681042672569173,-5.24252095502128
72.99328886214035,2.9804182619954145,2.3716121409946385
72.99328886214035,2.9804182619954145,2.3716121409946385
76.13797123741232,9.967473074840047,4.120875797357311
79.16450626882181,8.863379793510576,6.504297061156821
71.3858450373192,14.569456597150406,5.0559012386714945
59.66737254971906,8.289176968224211,-5.521579520520697
62.20593797745881,11.84343716442775,-3.1478424782316874
56.9444897730072,14.875327199829155,-3.5738333871236714
85.82053942234671,5.624454979780268,7.646459600814719
69.81829146804908,-3.5322127656223468,-10.680017101389266
66.33083244876784,1.0095429825642679,-1.8355412034974325
75.12996058703742,18.19114478502799,5.783609902693295
76.74442069640493,16.71827342916486,16.486327772575777
70.09056555912888,16.18537052384486,16.896172594580303
81.74571069588474,16.183979893088456,10.56059746024452
54.04947346149221,17.592457627042727,-9.907144854642603
51.71486252459212,-0.4933245268457753,-11.897926949675746
73.15756685251921,-3.07120315963555,-4.309792837737318
70.8685651855838,19.74148879674039,9.130620645113657
68.58369262823854,17.259465697773404,6.1649388912434375
71.00664969603743,10.164128263283228,-5.374681368746881
71.08388261302991,0.8082205639496451,5.336707514422621
67.98412289400025,4.326146690249076,-2.657642873309045
69.49437147136499,8.439953693037829,0.06213776784193037
69.45825377061777,5.6893344117938955,-1.1271983391697085
69.45825377061777,5.6893344117938955,-1.1271983391697085
79.15684817307526,8.467111607629652,13.350976558082365
61.87011363644683,6.938390392151543,0.11271060833789992
65.27079890569514,5.58955239258509,-12.00478714766593
58.89164186905965,-3.462289534366043,-15.506219974470781
83.42876537577088,10.411561105131849,7.7944593394574895
73.60346090055803,16.86458136836074,5.98608353290344
71.19404245521054,8.75586554573851,6.370289252250189
63.26340867669041,-3.131685079236016,-9.01729453810166
66.69385226686238,4.815220932788073,-6.989109700717622
66.51069695265532,-2.8492235849541334,-7.099599218739525
57.63748732778754,8.571434793265132,-12.997008032001322
67.17400359198957,4.34932779301317,-0.12501172363691104
77.95065017010259,3.828139173838604,0.6956749902349886
70.46661830239101,8.97473646947904,-6.288403456590399
67.80275860882212,17.352031015111525,9.589342766195823
62.64957790855197,18.106135845618994,-1.6009773357806427
79.42175542187853,0.26249854301128117,4.266616358420833
77.32543135477863,-4.590118949738043,5.511207620789616
69.92039107416757,12.8512610955349,7.498546234260482
70.79022220275534,2.9777490071487867,1.0023976423859429
76.15145670782366,8.381374729214556,2.222282648916855
60.23228710813643,14.610816501246756,7.413773647778007
82.4532365522244,-17.79991982570428,-1.327225515110011
86.9385622734532,-7.690089941515414,-3.64209307925179
65.7982492170386,4.638888295622468,1.1825776523836091
71.58026249643586,15.929495634933177,1.7796055307443335
64.02355975831772,4.467177620829245,-1.4914389821747376
69.95124176715122,13.013298937111934,-1.1945243253542315
70.22358641476411,-1.7655373770788811,-6.285611564306999
61.722563288179906,14.830688868603565,0.5307592996254551
73.12286316363934,19.5771265606996,10.293578982593427
48.27215130093754,-10.979780213361405,-13.604500220909406
68.26057081004055,11.352710080726775,-14.464755903475334
61.28877262007122,13.602941897254588,-6.0274480734598175
65.84255056876744,21.380173405302244,2.760275511994392
62.48832813378426,11.704137304563304,4.302015458362417
70.34824297512579,15.337762463296247,-1.5396406110085286
68.08733679627416,1.306704003335648,-9.258230939291504
68.60084851674551,11.473391802933712,-3.303677928050853
71.50190789749887,1.048022758869229,0.31336537290166816
75.67567834116147,15.88140881789927,3.284503932800707
59.46485362447602,5.507374022876466,-0.6904448125331593
77.99788084832699,11.57847168714402,-1.263862377848164
65.00784606461268,18.871392771957936,2.987853860560379
64.6757232885901,20.134402342954502,7.577071495984997
73.78757343278099,-5.030092800393186,-2.0900165456705206
68.2448881140178,9.865930614379916,-3.6387023704783963
72.52074538604485,10.064042197247545,6.141158138807606
69.2692965315605,7.816829970340258,-4.3841216116936526
63.753537946233934,10.971519754432034,-6.210824083685841
82.11818554219643,9.420955367990992,6.789858434906262
85.86574635138976,13.686963379263108,14.328983635867552
71.2091241285351,13.859226241584352,12.124880679347825
70.7271657194556,-0.31246651603110376,1.1615970889369842
63.8272877336827,2.7985698702047053,1.2016549740268174
64.79123952983713,7.115776058345617,2.882486343474059
68.26538546965955,11.147928006628339,0.7393695509537546
77.10357604477254,7.839393270223045,-3.2803311418100436
76.57252200091833,7.834870466943411,3.0535921509127353
60.76812815292598,-3.7674689290208105,-12.630191543192455
76.07025267175621,18.902220750267976,13.870033811906556
69.34215056864798,0.22790755088129,-3.6278524964071766
74.99522319173164,9.021870501055552,3.1738077404593614
74.99522319173164,9.021870501055552,3.1738077404593614
55.0853622591048,4.887423466305823,-8.971803815574177
55.0853622591048,4.887423466305823,-8.971803815574177
61.69006661006406,9.03736595762373,-7.183270887639691
67.78730078192567,3.3484986771146468,-5.209502457026451
68.67714845634393,3.0067091015300287,-5.632240875305652
69.55320687346894,11.881336738224807,5.632784783125638
73.54461309208524,10.348883789797519,1.646189292275333
73.54461309208524,10.348883789797519,1.646189292275333
83.31204292745163,-2.1790763665809294,5.474004130397568
68.47617127770488,-4.931490105333792,-11.304477519096535
70.77572552547927,-7.27106029294965,-6.985956431991735
53.9719686153966,2.345194700764304,0.8692456968770284
59.50626312105495,6.038579153108316,-1.0292009860181845
56.148173405866714,7.508145428576546,-6.015134358633612
62.35344977868935,14.727232274549488,-5.113292175963349
74.13785445926321,6.822460058233841,3.334116769736736
73.94016474583832,10.272560739672034,4.238714710464348
72.10510169539265,-5.438108422355128,-6.684200395495021
68.20542573836623,18.922452001468553,-1.5957193570612156
65.75090321000745,-4.051959391569024,-1.3815756951455946
71.70556849980355,14.538072255349904,-0.30970281065817407
68.96745361491196,12.483803675455349,0.39647871000757007
68.96745361491196,12.483803675455349,0.39647871000757007
72.22053330518784,10.408898408464253,5.103056380511867
75.41319526118836,-3.9831914593882494,2.629574735622039
79.31959592614675,16.13765663731572,5.286258957199506
