Current_t_0,Measured speed_t_0,Ref. speed_t_0
-2746.3148645139404,55508.905128521976,21612.19175055978
4068.881667225542,-15926.559657201244,-84068.9976570086
23149.169930523298,-230138.7100347979,52336.299428846905
26736.35674180847,-104521.01781483216,16065.28846008677
43593.297115963534,-67147.782002658,-295586.8023485646
-4677.410975246967,16983.151503911882,341332.79143059545
4610.430400915047,67053.11309816588,245205.91107871121
-10827.078867216049,-223037.22631172874,-124070.03134122356
34799.72882219599,-103881.77148971696,-138085.79175459096
6314.902565935805,9459.994342407634,103067.41899631663
9594.216235496235,-9946.245900937596,-20629.56810520007
12916.905312041239,66849.08835374995,80820.37199126331
12359.927494659834,187957.5929139551,187660.21636718756
-31967.817645659758,-115042.78647859991,-31258.199032919278
-25829.146072998265,10705.444973691352,-128239.15083690407
-8120.569451704301,-266714.79194926284,-131509.89194146724
43293.3129221113,-58772.68890465931,10055.607845042716
8751.506226049052,-349021.1924635834,-320676.80469624733
23082.266341193317,-287244.3878332944,-200024.34205982045
-48830.52472386191,-84442.86973128168,-147065.4217286518
6652.354407920171,302625.30658039614,304272.31769259647
-20502.510837572918,-368194.94545713457,-194603.96128955614
37424.70629630968,202677.515711654,337472.7660075558
36475.74670340192,77696.45081711622,-45796.548893607425
32413.684738674303,128117.82165669106,1543.6749162987035
24453.346536910274,189090.9817237671,-14377.73235501096
60319.0070220112,-66976.58360720331,208959.30997515758
60501.4191458857,-46121.86365688316,82728.12207624796
55942.78347789074,72607.22807065456,86407.05556900462
-59728.59985409075,-85297.7509933101,-95127.78316785577
22580.985996839547,-66234.02785377907,-91846.28409977001
-39167.11171897345,6179.651356754242,5041.945895224264
-18038.16131709835,-54693.76501108246,-104536.91149193076
-8492.583617019274,-9123.889062355218,19625.018641628398
-52614.049496575666,-141843.17393624736,-258600.63637418233
-36251.348655504225,-196623.58740110212,-269837.989663925
-48086.712969016786,-178264.60717912365,-282987.1939432961
-63253.27554361147,-177461.73945747464,-152477.4344336695
-15037.047085384063,152241.01402159437,48024.8905293335
-20593.511698939004,268958.79928368196,-30744.32449925969
27460.88571131209,-315302.1256507123,-286433.69607953803
30120.604318752936,20867.83249315795,109751.83962099004
-46959.38665585892,-104085.00089800193,-217014.3616012357
-39559.10375677132,-136034.80545087814,-105690.9911359839
29528.617717821682,160614.81545945414,157001.47175942294
-36311.44902243164,-205986.70377318934,-84943.7593813974
-33879.91076957347,-25561.26971592818,-47747.93073867904
-31064.64128543245,-62885.739837535286,-107036.79690566137
-32464.568561483295,-219959.80816630754,-224244.68977234242
-30008.08474523495,-172850.74364822207,-228551.75288593446
40231.48917218143,183684.25714889343,177008.53599990276
42656.08509194215,56156.12286753356,140501.3500537185
30632.679655643118,-168.15423941946028,-5781.110485004538
43414.80566336304,-282826.36207845836,-158515.3139052453
24191.753259226352,-100079.2416323394,-229213.76864885906
-6481.901185020521,152085.4193145964,269861.4234833151
30998.807508574973,49644.69781313991,128756.27739837344
17990.57293110201,119531.48934125023,86429.48391220633
-11112.353428200488,-30834.487417470686,-83786.76553494792
-19175.03542876916,28286.684407138047,41369.52026616051
20058.869619641053,16691.505542963656,88035.41288196742
19667.2089720504,43786.52436477707,94873.73591570673
-14995.932783654504,-119527.78306362673,-140113.27825428653
31210.05044214091,171225.27842264881,156233.3179983487
-35055.72750263513,-32277.39961375005,-257865.64245719364
2098.0562332171394,-106798.1043721858,-27667.951641679992
-24397.391025779707,-242675.0557628344,-174258.97692217864
13842.86509886166,3607.144815803127,-60150.45783507796
74894.53941640664,52166.290444266495,218688.1297702181
42088.85675709542,15680.195141028671,-1503.601947425108
-45278.12652082103,92614.52669832564,-76715.49168621612
-19535.808051921304,-39377.62237189641,-57929.291193763915
7090.503628493752,216623.64593899396,199485.1575332571
-16911.252931293355,-166637.14021806727,-172819.24319187138
7512.371871221181,-58208.3631872324,-33422.14699592232
-15344.137412590759,41954.41803898622,90619.63718246824
19764.65413232622,-68819.53701167801,63945.1745789861
-6849.3672229196145,149402.68433498364,30827.983126194085
6343.0798213224025,-109783.13469477498,-79348.46103437862
-4243.586415017879,-66671.37278628528,152394.19621441694
-22978.258618509546,189911.0025032384,-89674.794980579
-19130.533394249545,169819.1586918486,-17418.250274267964
-15826.999374249579,31244.532651621223,136493.8060118413
10172.799041165585,98175.96165174797,-44340.68317671065
-4274.225949189833,108820.92847424543,12008.898731233196
15314.966991738347,-127574.5313994875,18582.520937691355
49379.61131142683,255939.0370515568,156941.29297809105
58697.99456347456,106542.1435329942,65095.38914446269
63287.00308767125,139997.0763989536,-61106.395446271694
51995.88278527414,-28803.886303679086,13090.970171073015
-17995.200957258312,-240550.49020825824,-143684.02892702963
-31089.272438712098,105277.25881013436,-16579.52039870422
-13840.933228394733,-13464.055104706822,42024.17032594097
-12651.358878202143,-26448.68259581372,-87042.0232959726
-12651.358878202143,-26448.68259581372,-87042.0232959726
-30428.891042499465,-105265.92164583734,-189037.6005569363
-68310.38526353409,-161867.87517775665,-165267.30912643264
-25079.672189229408,-29511.098590930167,-127724.37805696027
29630.69152316357,225077.1298422154,149082.1873160528
-5954.8766335162145,-301228.74561341276,-158863.38354948466
-56686.192130372525,-224993.3265196809,12583.1317205464
-35089.04785608874,-118195.77187444935,-60781.43776896839
-9163.46516445217,83590.61396211716,73848.8389078543
28133.2462170485,-6850.036361807077,38609.00247121002
-14787.418376685226,23251.99687347438,-3817.818952726313
-14326.773285234947,-379423.74006046564,-212532.35791094782
-24141.760080762106,-224521.80987268928,-266635.9849157506
-24939.54044324842,-122653.2452610817,-113400.25361498621
6532.913765096871,-288791.3829735912,-128389.16429847013
6532.913765096871,-288791.3829735912,-128389.16429847013
12868.65696821991,-1426.9380087165337,37220.73070473614
-7825.203116136379,-330552.93172086624,-106306.06842151709
54717.336986260765,60392.85204912546,-61294.91544588737
51626.06448995506,-24988.06816161303,215637.74318621424
-15520.495240038897,93268.76157004539,11721.647907558588
10551.64962028486,-89319.35622383752,-7296.580109703151
50722.67090935734,-47361.223740660615,-42428.79383757633
-21779.389754893746,-282097.3383721487,-223680.9295143749
-27465.916660506704,159836.6065208015,109169.41050461147
-860.7702009056666,-15642.791001928243,44951.31122724304
-12852.51754947175,-137928.52460957546,-90607.65164700229
20976.782682147626,-33928.24096529872,141113.28711660736
-7559.813343012222,59486.604537852,51694.72454788482
6291.290962131363,32735.941910848138,76962.61325884925
4123.055938385952,-62759.53648449786,-50971.81240692796
-4008.782238006771,22369.22323828067,11508.046855708053
-38071.74029773572,98460.89510878063,61019.93252677503
-47780.86466854802,-55548.003790980714,-130718.92867267146
63110.18641747544,64165.0841129811,123340.14157910107
2087.1813866718658,-38432.46413033892,-22848.251460576925
9415.567169193788,123640.29189947079,133961.79916536686
-1828.690901401671,105012.01588477488,94029.08851906983
26210.01401102626,-62015.718123002225,-47178.372772508854
40103.852557112295,86830.41116728609,-149653.8298741869
31067.116652899018,85050.46179914137,-3043.360978597426
36806.61924158347,-129915.5615122772,39861.718943529355
-41925.17482218481,-109231.56814550728,-35696.79971918321
-15417.830799202562,7817.379829713114,-126129.44341293414
11107.951732762605,-1000.7120793840295,-87279.59319363062
-11382.177252273847,60168.07836894209,22056.31043004313
-17557.7105905215,72654.05655205494,70290.50220127084
-52938.01108739976,-60362.82443853685,-148391.02390003938
-2426.0729016990517,-59503.1725148063,-19908.855847784303
-18362.581168646087,87408.24038868534,-21985.93980769439
-5308.811277401921,-23883.700294166585,-73711.69152588415
-13319.160472971951,-119748.93765678568,-68950.2962369956
4225.34203960625,97786.73738211335,-116509.85115908433
1331.701859766269,24519.782514099003,-58415.22895734402
1331.701859766269,24519.782514099003,-58415.22895734402
-21209.228322712454,63538.06518589685,104217.4618994531
-21209.228322712454,63538.06518589685,104217.4618994531
-22380.778681227366,263385.88463294297,133157.31898161178
102.85387464987798,88289.58520655788,213808.44327712042
13478.083132524021,-199541.54963782395,-30817.871813385063
22069.45043009631,23329.16762376929,-94683.32302552354
24593.92857364703,-84752.39432230851,4717.204930923544
20498.83654880598,85731.60856655362,52301.087401565506
-20807.46893339994,48390.858568985044,-173482.84976359553
28932.93748975385,78646.01542710865,67921.82671231106
-38893.49976631398,5473.781759732963,-11581.279885588578
-20658.479732671167,195993.6534261241,104181.47000110896
1433.2892576533122,-23624.69962877169,-65639.860421827
-12682.40260414964,50315.11646173955,-82300.19850280632
-8129.762375316688,74363.95072023087,185711.8233152981
-15225.115079412531,-115958.05017373955,-278724.2712839015
4247.539583494129,-39673.58998490602,-31024.03820135333
-1403.7057499956595,60557.68303031011,15493.048556272071
-1403.7057499956595,60557.68303031011,15493.048556272071
-1403.7057499956595,60557.68303031011,15493.048556272071
-1403.7057499956595,60557.68303031011,15493.048556272071
2719.484223352756,-62898.783229639324,-2241.3921850549937
-2937.7971474619317,-16489.745632305654,46764.59128165421
4555.794164267568,88666.16808807774,22937.9964544609
7576.624651439985,16913.074932478536,83246.69976566825
16592.11927994419,-158698.25364207133,-173677.0523983969
30006.2803060955,-192329.65678301512,-303579.86039478227
-7798.275695340864,-337137.4092214347,-145764.99728062618
-11286.82141066933,12611.266771231254,-158780.22190728376
-3182.5658025150333,19990.261562427382,-35063.738658971735
-41574.96996612091,142659.2832930744,86823.24894808506
26353.222408274058,7953.881194752874,34764.892244778224
6426.37986459658,91663.19210346033,108036.02319486784
-20712.431606167702,-2210.9723589695786,-44690.954199531996
2313.4552722291446,-42079.87293308381,-46792.845907231705
30762.692938617634,-87338.27119240195,-35424.81371118345
29620.5054203901,-60812.46983741173,-16237.963974971455
31131.851267027865,-66136.20148818298,-79857.06052251499
-34785.9173350032,-69102.3908153852,-97292.96287596665
40405.21843543829,183598.49098598192,200200.9628707342
-20476.921727975336,-168003.65536748047,-181618.83639367032
1108.2593428307973,-95925.89318974123,-68849.9589455192
-24567.56674533685,140587.54577845096,81585.43385174184
40976.10140057017,150723.3270844776,208714.58924355858
31593.994243334004,2079.4613339186035,7660.5601828509825
-10336.270018926742,-35705.87153878317,-5484.667739269731
22986.1804106676,-15871.788940617029,90910.19894949319
4891.120814096899,-44363.43327029186,-62212.11082704443
6047.644749473196,25785.73720533248,-233859.78494454632
-1733.5178171076604,88764.06940070607,30066.217304381396
-29836.53968943853,49423.17361455498,44163.331983264085
-30174.890124790276,-91663.3100458869,-148874.1306751919
35630.459302880765,7995.917287451899,2583.6435167928503
18804.64305562125,214408.50130449777,241922.27426931402
-17804.38176344485,242989.89757957542,44052.464455952315
-17804.38176344485,242989.89757957542,44052.464455952315
-36251.82229118653,36590.9599847606,42086.88670419848
-30883.244866192676,38661.76049351178,-57515.65795956228
-22209.098937398696,86282.29583261465,61441.84030276526
19156.553112526242,-13353.615126120596,-145107.54585509963
-2034.1888740812865,-186732.992147527,-120427.42922655132
1406.7275472223346,-239320.43177857428,-47589.491720043865
-12904.330827486358,97508.0159625748,233257.4314534861
-4762.760820361293,88282.06168302044,-78309.21349077638
-3717.263773094491,-177722.107585805,-35828.44768618692
-26706.83971222537,-177254.39745783247,-322176.6882163164
-30992.859886299033,-259361.73175554996,-145037.76264232732
-1600.3669398300626,45508.32511359827,172120.37530588888
-31847.79796432785,-143835.38908609835,-153608.2098390407
-36890.11093852274,-104518.71068455433,-36108.541429283665
27869.69565826035,25403.024925264563,146977.85017897567
32326.808703335413,90063.34799880325,113718.4747551871
49584.721637832,220683.80192777282,254522.9972648678
49584.721637832,220683.80192777282,254522.9972648678
-6011.160978818574,-219603.88574571456,-181090.48391608597
20517.55199587839,49246.180459959054,-65009.995187468594
-18329.025253310894,1878.9102428616607,119928.95184098676
-24625.64348642248,30000.628953363193,35713.790880020955
25903.178337390193,-41766.463578116454,-51347.27921944581
5443.387392505623,36549.863761595254,78612.10790703796
-13945.524732770073,-39791.29331202368,-35128.87618158596
-18754.560624661408,153966.89542977707,54152.26882669308
-41179.22425918583,44524.57522986834,116427.5177486525
9536.417525471712,97614.11034559726,-30527.80887715531
-2200.5562342558715,29680.214570231896,-34589.99351100685
-4715.875754918792,-44779.197592088414,-234741.59865630348
-12581.964380865986,-23190.66515132196,31426.038617746497
11064.927219834855,-316617.3119330716,-86381.55011957783
-5293.586489619718,85880.56296779949,-121402.05275722258
8194.16035800413,1452.4295766705727,-10851.625975005736
-37251.898501463074,19403.26653794807,-11452.326105157415
33597.25137646046,-127622.3232752121,-65361.60497756728
-31595.351208594067,51043.02258713344,-26950.444177088408
15496.721444225037,-72417.36730830694,-105161.27555056839
15496.721444225037,-72417.36730830694,-105161.27555056839
27180.228120505744,-97587.3077354399,15927.532902511972
11552.213709726539,-149719.23600453266,-182745.15751295217
14904.299120616666,91701.22398575068,173606.9613338006
8386.01199541738,-100877.95469022027,-144735.8161827784
8386.01199541738,-100877.95469022027,-144735.8161827784
-63424.04491936295,-73069.10906379802,-108191.75348873534
-30745.690774621275,47474.06404361341,-43876.42603549101
-7180.988356051705,-184856.2855773071,-139752.453943325
-7180.988356051705,-184856.2855773071,-139752.453943325
42601.72648066748,124125.58922910236,88304.28426025089
29566.647055041787,-76078.11720933524,136491.82015970218
6829.249997400288,82567.38053111659,-103608.32675146015
20979.614525405137,108854.46860907528,161316.3688142866
1759.5149785629183,300705.0487612838,230769.16546261407
17982.038507442056,174618.40572920715,136449.16977944446
30498.514136019032,92605.2389842538,211136.05304101718
31720.81724941314,239708.21107970463,31989.605962117057
-8321.81955661665,-547.390413733714,36828.01342620628
-11863.68405997637,103873.653750592,108974.71280450709
-24975.315309765334,28525.121813360136,131410.26260124936
-2488.61399005726,-12178.13215200699,-5664.237061038526
-43630.47826920158,-85349.96999383732,-140857.14502485067
-21023.825652622116,88862.72284947737,3463.6298705834197
-12067.35182014729,-156252.34773184013,-102548.15466006886
-43748.23055489281,154607.73702041918,67891.35936254301
-52869.52730850024,188263.4557496749,171525.6839183404
-38485.476809426626,166143.65132092245,213381.97644271067
-18637.916458547526,51579.098742332135,-81354.5754201701
10236.70568641357,-42270.233922660336,74384.3371162414
-10612.647564097366,81887.95607820837,-2780.2906713735765
3909.7377982016333,126977.40695543119,112908.56867242194
11917.711163760054,97787.5098148525,109286.48100047164
-14256.41622716635,-72548.09149918825,-98547.87174395271
-2095.5941331587037,-11915.079015063748,-112320.6235433068
-6892.172093408113,46543.591420770346,158855.5748192203
55104.211682404966,-129987.17584585384,-82615.50129752609
15016.115013718707,-49493.01975405274,8734.698948537887
1262.2983473766744,-94285.78428859121,96372.28388801492
8021.540734495819,94556.0700977885,150680.99705291653
3275.9636329254254,-36536.57185451858,-111175.63952011852
20732.52165361407,-14816.802726709648,88846.43201519502
4713.02814611221,-140704.78485734324,-195247.67693456376
7315.873928909441,-123697.83711768282,-30675.15395278832
7315.873928909441,-123697.83711768282,-30675.15395278832
-1212.1729752202173,-109847.11990011617,27705.867732371407
13533.916131749884,182887.0645865601,49515.78276916107
-17544.90961356068,-11.197225079959026,112748.41634560763
-429.76111080567716,174569.54574271373,14434.96815033289
-1480.9142852585187,-69901.25107936465,80488.80153291872
812.6754035801754,-84779.90342957454,61309.36066639652
812.6754035801754,-84779.90342957454,61309.36066639652
-209.6749596039242,-59778.41192796269,38881.96060944644
-17233.363024467388,-156349.50251613246,-53355.35681289417
-17121.211269984808,6414.734251386862,-111134.64066358113
-39800.681139574415,84176.43220049301,118182.66463275612
-9484.85877212423,-284209.743092338,-13713.728823007827
27324.996764933716,-140369.4860315294,-58263.41715404298
26001.257989214242,-104495.10398333761,-142476.74531378207
9325.883727466051,-30621.476528207117,-141118.91613248116
-3770.080464661245,-342516.9153748118,-189314.92957145572
-35129.857725670176,28629.788342159532,-111821.74678769059
-2052.6874900472576,-155572.15705774422,-55735.11979450258
8910.21859958878,-156901.76336198882,-10149.008419726
-1476.3495890620288,186211.73016791107,57921.03036704495
-1476.3495890620288,186211.73016791107,57921.03036704495
-1476.3495890620288,186211.73016791107,57921.03036704495
1236.6153972839197,128882.35271022047,108562.76631809227
6091.067001192921,171576.00892674964,220822.47840883367
-9537.113053577712,130455.65554170488,204164.56797258114
27652.164986358646,95838.49127444041,24701.199399270605
-12906.635632389165,-55477.78604092942,34977.61683166996
-220.03267819101893,63132.508486109,-10232.330272353523
28955.000544076225,48990.456367488514,-64104.897766262075
19559.35301969525,73790.13981813102,-100381.29057293266
-16488.298465790846,45074.16627108108,7987.354268495343
20802.89402105125,35359.226364615024,55921.67019386791
-36900.25499462669,-110852.3439039019,-140023.5270586784
28540.48054822394,137824.572440964,150882.92499486016
52501.75816841906,-52198.437914712435,16770.15862445641
-1268.0056257162069,68471.03467075372,100832.03588479865
-9241.987832893661,45863.7917655032,170268.05874511175
10466.605636328353,-190098.84271362337,-53272.73369594906
-16636.68322766903,265714.6800566057,121295.45860222462
5807.633146425633,21127.186194668277,-99422.82076293966
5807.633146425633,21127.186194668277,-99422.82076293966
-6882.781759219295,189555.28826354403,-26711.97486602518
-8286.659907308382,-6025.217774031669,170229.24025515278
-20057.465788603295,18396.940278064572,114797.7394763045
-26008.737492566812,112090.30133436488,42409.49172041344
-40381.157016034704,149785.73553075353,123122.05091138007
-49675.63840079496,209620.0552528347,80104.7796259
-2703.0906598607435,77060.10063881526,125075.99494330352
-13195.398999041645,-39868.21384980061,-96363.56148220689
-18412.485751334385,50469.024464917515,64436.34061531964
-5217.033484333857,270698.6348533933,77923.47791826286
15390.046965654758,-208126.18194537598,-6102.73417957138
23377.14085456568,-88557.45968157673,-79274.11722754771
-14024.869608104438,-222166.95142248814,-171677.8271468291
-29937.622385544284,33325.0913969174,-46380.07070822806
31738.84782274456,65562.26008308952,50493.906180679725
18866.106210027923,-54398.7175613109,16283.261521496504
8928.014212546539,-79371.16668622503,-90673.04519235577
16545.75317557536,190210.44947111452,222736.0684262336
-13691.296072661467,156183.70755276328,91220.38675131758
-14987.503044677114,-210570.75673919197,-174004.09634256433
-14394.13538450767,-182296.68858027976,-212748.18073666302
6516.581438703683,-150021.65419014587,-95429.75894582392
-18597.855521616053,162738.9495966892,157020.50734806375
28547.661406775456,-105932.16733812803,-107861.63903343861
44123.21058869804,-246693.30839060646,29068.169066545466
-6994.52231406475,230026.1544894182,-21987.821152487813
32215.93530604185,-201319.1910247794,123230.87839278944
35939.91018010609,-79224.68769035261,-33947.64975573575
30227.429776641806,-142484.99642895872,-81741.0513137184
15580.703634094758,2319.285998980922,6754.626552750526
27766.971773054865,-73791.86332314808,-20550.378913086162
30461.595485704613,-226016.74012641248,-25389.17432446663
-31335.959464100466,252745.553868304,38989.31481937302
65696.33475464093,368969.8637811088,306890.64262905007
28166.97737476041,82808.4305185382,202869.07464762102
19331.85917395079,181551.02774687647,97359.22030282217
25434.448420948724,-10054.60582622423,122638.5789397902
-25014.644491542458,64196.31285743741,174000.41812420276
-14181.53321710437,203973.2313538082,97523.94036979372
1258.92608716426,-64625.12331791755,5953.663825830998
-13237.582512858307,177787.6793351934,84697.70162082445
36438.73457892836,-27989.76109736129,-32946.38266110148
35962.95696066036,142508.49477751815,-88775.37374140654
-37829.5806083975,59131.92893900451,-77836.87220632305
-37704.285864971534,-5469.006744747821,-95736.21077153881
-10988.575278709384,106795.11305286658,67658.68035308538
-6359.299855552491,127572.17928244267,-2335.4141580372234
6257.859563790374,7815.08379329172,-43781.94052096309
26260.28895533311,-44741.998471410494,47838.46433216282
-30108.8921360917,-88843.405401052,-56576.56660129553
-18621.495942495756,-29474.93009198247,-102085.37728870407
8869.260639903998,-53942.814396057554,-21608.617774560204
52375.41306416207,-21491.014724668046,148586.59383545144
15408.967709437755,-67480.76071529278,-146797.70661037808
-11034.694670370054,214862.84278007247,68535.70692448944
874.7838479356124,36760.37386681966,77885.03537568616
-27638.138036127795,-95076.80968545585,-73971.09519824173
24399.129326229184,156274.31164043245,186818.5615535491
-1351.181854734099,165739.80874541582,139508.0795901653
3103.6456528815847,-175488.23302377632,-182607.31179381892
-4785.040187216609,-237104.43618805506,-210841.18123536464
-6562.639160769017,-179238.11926988506,-242623.32184869068
23648.784600014136,172988.321811147,115931.50815849908
28178.506634858302,259801.43891176675,96510.42818308438
-29018.690799656222,324991.7817912923,-42527.28763059596
23681.86435385471,-196253.02665360243,-11679.700201415253
19615.371326632092,-80871.43780830258,-185338.9239760085
-14637.38803453139,-137944.4007567658,4922.72815069856
6941.212640565831,14069.41482196789,-144444.95839095296
60565.10286159011,33252.94718482701,266226.6362143826
67745.77949434155,2181.205995981927,215234.02430930015
25867.328394301003,-26200.008406975772,-117431.25401882346
-9184.92051335498,-162189.5642655478,-35395.63540301911
7564.855578498582,-167207.70747071045,-232491.3034840377
-34930.84495867351,143715.05657806736,4440.991307619901
-42060.880190897864,-38269.34512787452,-209507.8263347478
-42475.465454461235,-93622.07212049808,-121491.91803319695
-34545.82511633256,15287.964422233345,-51640.63631154329
22571.341997853648,194349.54511247747,-153941.87967243165
7371.892395378787,-66673.34643802073,-151785.43110838905
43193.90255449336,-199448.34482797878,-35845.73100398878
25277.444020153715,5077.879989597015,55070.08727688796
50739.3077435016,-24316.218393504503,703.3209831483255
-31080.008653883004,98232.1189099527,48725.99173700548
-9054.538684031677,64560.68753466057,65048.76793072355
11684.860364049717,-30837.641297575683,58863.63061351614
30172.14216374934,63532.10175138792,85010.94364360449
28282.01532644062,-521.362460992983,49931.238179118795
-32065.866029351866,82320.14576547276,-1412.528830803516
-5490.995755754542,100729.79869526273,-3186.418895643169
10605.615964985715,-104020.23377886161,-42994.10513784286
-15677.650712307892,138058.8822464745,140297.21660824228
42300.88756489933,296172.7446052993,269234.4759514247
42300.88756489933,296172.7446052993,269234.4759514247
48852.870347965356,269940.696616286,380176.17608960427
60239.47766678916,90169.6092518913,62301.013428911305
-48072.831880240985,-91227.56721655671,-121163.27939668507
12296.713343093259,-6212.951400430251,29339.612317574938
-34041.689426903824,148878.25070164743,60389.56151379367
56385.057008097225,-119458.94104315268,-42490.41406458309
-59288.535968844924,93154.13462524842,32348.752382258303
-12378.113643286848,181015.1800251769,136530.23450991363
26525.205690981937,-154188.00647004155,-202132.60913784092
22161.388286051293,-173568.01082966808,-152710.94937234675
-41620.14577147977,42162.61821001745,-41187.809647863935
-5623.851446818473,57157.15589570884,-47113.660707055016
6209.579512872837,-272663.5221885497,-155367.7742230388
-4871.969242708,151516.54439354117,45541.038379495905
-8504.841174970414,176204.0872050071,243286.56364970247
-13361.742209903801,-248312.03333314075,-2139.704935932561
-4523.896302976235,-2233.404501793848,-244251.5995921119
10661.38678064949,47084.53767542276,178824.58426380204
3793.835027141512,76392.81102490959,117182.15746205777
3793.835027141512,76392.81102490959,117182.15746205777
1757.0007826011488,186354.8357187785,106897.59217615216
10402.589347928806,-81701.43889316329,13975.033518633194
