Tº gas entry_t_5,O2 sampling_t_5
-16.24512939601746,309.53584112465006
-32.24683392324046,-10.401345323238075
18.742316366189122,438.6975083472836
49.418361723325646,-341.87960188081075
-32.47021859194402,-145.75111018360124
7.441006489226027,-115.80530382367355
7.441006489226027,-115.80530382367355
94.38752577826854,-303.7534198454905
-110.73574901443956,757.9121781380022
-122.11650710713008,113.16350790660795
-139.7789336404666,239.33234307024645
-139.7789336404666,239.33234307024645
-119.33582116605137,259.63067805210517
-119.33582116605137,259.63067805210517
-119.33582116605137,259.63067805210517
159.22085027043227,-19.03052952271048
-200.7018536453511,86.80081169841745
-22.372693300867745,464.8994036993489
105.13654794878435,24.40049485246257
340.8180907311821,-193.07281928982206
-12.650419790172634,228.40485465323337
192.37414333168584,-201.35230004862717
-138.20319850043347,692.3568675621336
-102.67678967448077,-7.928374412611788
-102.67678967448077,-7.928374412611788
-7.588170029453195,336.7136131888501
-1.0022080258633368,252.12308427330086
-14.381377671429291,249.03528469667177
45.867865291034676,83.21955772046786
8.852394002435155,244.25201856949073
-21.319527644855352,393.11883850760745
59.847150408931185,-298.5967061111576
32.670418557282574,157.47923266872365
53.4667477437505,344.40928035994546
53.4667477437505,344.40928035994546
-4.861173990746337,246.85047246943472
58.648365883769976,-1.2498482271008413
58.648365883769976,-1.2498482271008413
187.50940814112874,-287.9029960756762
212.57211998925146,-229.13912728014216
266.28788763392754,-407.23739124904904
-261.4089511194013,312.8793679998078
-189.9766647200845,192.87569223676462
-20.389773114307218,555.0782003940408
30.54347945593524,490.27635428970314
96.06076462235869,59.38960634635794
96.06076462235869,59.38960634635794
-101.13795342097944,288.369732300259
-102.88427704203274,242.09753787769114
-155.410876489791,133.15027143393593
195.30233618887056,-618.5288630364541
338.3380906586822,-543.4077541868518
-18.53251719081564,74.33636632854245
-42.06577205540911,-99.15541961344653
-141.26017409344013,250.50133809793948
-158.57753693444914,-309.30576402661865
360.25830064965254,36.278126514498524
178.1191318431614,-106.78571967235175
95.22462234638304,456.6400292606145
98.13707691174949,29.234914993401276
-8.401739281053054,-100.47814668247393
20.18036473627967,179.45454296079512
39.96534015676994,372.8294271098845
-63.85678732289379,-54.63534235399561
-57.86863625426918,35.27336023111161
-62.38366194166856,-115.62369970085942
-62.38366194166856,-115.62369970085942
193.15250858152433,-246.18312463645145
20.619199881219345,184.2978119409551
7.955166851057697,394.37416136028344
6.87670604305872,352.94883729784925
21.623319983143972,369.06382507178193
133.4886192785061,-159.7784394958706
39.85186928599529,365.39172169540126
-222.79949380214543,264.04718814970624
24.17261792551014,-316.03330861949553
87.57621826196431,-275.583941086075
60.48124003973619,52.810967194103824
31.273164159680505,-111.86317430143066
50.30013573575272,-49.863720233695055
-125.80943301688731,-11.78342912465348
155.28657836759808,-136.93910570343002
-44.403733197348856,422.33282009055245
62.3311719231821,160.86032242819124
-83.0758000491096,-501.1738516748742
106.55186155804387,-133.37047019108525
106.55186155804387,-133.37047019108525
51.583679524193286,-61.560803177923376
161.8979782273995,-387.9138872170481
288.97233745402184,-236.43882568383967
-49.422722108093645,411.2815493612697
-49.422722108093645,411.2815493612697
-64.94506841300397,445.9922826225833
-108.34510125562605,93.56104985955949
-23.33556648541935,345.34839167980226
-89.36354488932935,261.0310757090892
-69.48318715186657,278.6631867062668
-40.15320363043321,-30.47233026383219
-71.40957651301508,-23.908971017959882
86.12707963060276,-201.88897885683826
-39.888844147238075,445.2896131738809
9.472447624451291,-64.19102019059707
134.50698199509327,248.16261411716792
134.50698199509327,248.16261411716792
291.05439815406294,-120.63503563745982
-39.378902821146966,470.0302257841342
30.53400633798688,356.3598799345311
30.53400633798688,356.3598799345311
17.30827478094958,360.8995469003499
-127.0004460694544,367.5659781469294
-39.96656010735623,260.14518399232435
73.71388407869574,223.5680463094391
116.50232292342828,-396.6241071921429
115.87066242609644,214.67776358815144
1.6928251710180007,-294.32246251150605
-140.68741817751777,63.499285231525874
-140.68741817751777,63.499285231525874
44.3730337933935,422.1324208196427
-33.46218620969641,425.0821453054432
39.968131789081596,-279.34877872664026
39.968131789081596,-279.34877872664026
76.18166657922316,337.98574935530996
-5.254297911075568,107.26915432157173
206.90554758028264,-457.3721994829309
66.65816181590553,8.194217977292908
35.09958733577233,41.91012956511486
-47.42610866392601,361.0956346086713
87.91218479286302,91.55717568719419
-94.75584349128809,198.15644934759246
-118.22771463018273,163.4812876706432
15.100876025377957,242.0266339410354
37.61262276498048,190.54519530749297
37.61262276498048,190.54519530749297
-37.36773752314767,517.375715504845
-31.657357340808865,540.4204853476359
-26.44240568712536,-19.471089205922283
16.34425080657947,257.5986484933285
125.64295935363,-283.50212116568457
208.61049045795772,-881.7411257290828
328.3306930770126,-767.2645735791734
91.6246126753006,-47.56743630341077
18.145001947192746,220.0481327114072
29.421756827153395,149.22501028304106
29.421756827153395,149.22501028304106
29.421756827153395,149.22501028304106
-65.56133583203373,181.30870847723506
46.63447888430525,160.0456816686285
48.589349967886406,330.71186593794954
72.96305227807598,196.76473265965416
-200.66754324143994,354.6557079561365
-190.8502467598933,177.72838068776096
-125.83139677550491,498.47987906425544
-125.83139677550491,498.47987906425544
-12.884699938635478,558.0973312105305
-240.81524549146735,106.52087724816283
278.9384399920275,-103.6653079531215
-206.23314930463346,114.60762421297139
48.27702042871657,-251.2250874146758
217.889115229041,388.6171239035924
-63.159905171721235,-296.26244341747895
36.57952297910822,-55.48408102501912
-55.21960769246447,82.82829208853536
46.99991726570999,-43.50285840003417
-31.51628338297362,138.09779844088666
-31.51628338297362,138.09779844088666
-31.51628338297362,138.09779844088666
-31.51628338297362,138.09779844088666
-200.86249036384675,275.17568457599407
255.61259487528912,-147.19202583831748
255.61259487528912,-147.19202583831748
14.04475162584778,90.59867923707077
44.64747247997536,-51.659800345915095
104.23533555761895,-292.9979695137795
47.45581935050029,113.54033532386606
198.03884109524978,-288.5860044114564
198.03884109524978,-288.5860044114564
112.44290684012009,220.18590643224445
199.28626706298672,-574.5567630998032
206.9701078857692,-563.4478393648633
206.9701078857692,-563.4478393648633
239.58985161939728,-375.9555114422458
10.216846890595136,38.83820040762686
110.06440767256873,-221.12145928436547
128.17293708462518,191.4977915239707
-63.995111341756825,378.4617682789151
-94.4661642483977,492.54129197268696
-201.62824990326544,599.7225786115275
120.8018103290699,235.54309616507726
-192.00243288359525,384.7719077464243
168.8569324830251,100.23145057802566
142.87589907271342,-46.972750743302896
66.86919009177223,-224.93614806803532
85.64775795524861,-104.60970304185895
-5.065513019309144,204.16245230780078
-17.741568007391592,210.92831462859004
-155.36152155321702,414.02474360791655
-55.08874702830988,787.1647191866571
-50.75568892760466,136.29747601781617
97.57062964994992,284.3675577495523
175.1323639687254,322.97891797319573
144.86266430811617,410.21552481377205
-111.07663049768462,449.8753813150027
56.953390787260815,89.70454715726544
-0.054141704664465884,142.71950494467868
-182.14749377970776,857.2242198784187
-9.808235767679491,57.31327836679202
144.50829715451925,192.67665901021056
-122.91605436193026,190.91649829212892
158.1652490122018,-381.605790801133
-153.4792634169359,540.3890371963739
1.619248155560399,72.18481008267486
-133.97131870749774,-171.3754348152147
-66.30203217640567,-207.01046591466692
-127.26378852623928,713.2681196286976
-159.43297878977154,49.76493389246389
-205.78454798480254,29.34491987665761
235.56281645213073,113.63590742329981
182.172986421783,75.13119383869378
11.780920731563201,-172.4509385145908
22.849077662786357,147.02084998144213
-245.32005780810698,673.5502902921697
-249.6463677022399,533.2864539216566
-36.82131765268804,377.2797613145666
-12.083885933201021,142.4386614092498
-12.083885933201021,142.4386614092498
111.17292078341478,696.8610762172649
-76.3438575493322,177.2843223810853
-119.3834970707847,506.44600558009785
-187.79410712424038,264.66697522655136
195.31946364378865,-150.74091371875764
207.7310269480346,-35.988159008897895
207.7310269480346,-35.988159008897895
-269.2787736424643,301.6369069024381
102.44609435853297,166.12826738040172
96.15238812295948,293.29838644951695
-141.61416136244557,31.594769851335315
-39.15007714073981,72.1643870727427
-99.27041949898486,392.86614119466634
168.19627896412584,-227.40594532552404
267.5449110404523,-308.9584902897694
178.899009912963,-332.9672596212742
189.48415790480553,-282.40804543102894
103.95649139124376,-261.62660013541125
-126.44255747670294,-94.48855934167935
117.05255512363513,-37.597190944675006
77.48042483411109,-40.899213312820734
105.72753956948613,234.44106952770352
213.56934440811034,-186.19652613258467
-142.3835676974927,356.7701891787806
-142.3835676974927,356.7701891787806
99.97152121435572,-147.88880480235252
8.957059836597224,122.28525696660236
42.643663290240255,-159.3465762812309
42.643663290240255,-159.3465762812309
30.98923748920501,-7.592022743425559
-144.27892698768306,-112.74116382291173
-58.95767106958883,-185.15346862265838
-164.33461835493094,-70.93889913774242
38.751418747758464,-169.87284085971712
7.055950314463747,-44.509129049701556
257.6350508624422,-355.167308969994
157.0243665452096,-352.9329325940251
-56.552459816953785,141.5646972062396
78.34212912053466,-88.01794315621312
-86.93553631772575,251.81082630810226
-152.82241905064927,-1.8880184095640402
8.154686596854134,89.30237301972032
-176.65409223098254,470.7364534008153
-176.65409223098254,470.7364534008153
23.77673092020106,246.2475277849196
32.37230486091626,447.3555729844471
23.70664783968168,374.7905705141889
-192.21124083180993,301.5509735097633
189.72055389916733,-1.4904021327739194
5.757846241414537,-144.92781037221803
238.77871349691532,-314.02201619694307
-121.59136007918397,-461.17856670961754
-182.1021181230573,363.74759194543094
-211.04448338868318,173.8332477530866
-83.24946865277086,335.0072516479894
20.480245824566637,73.9019654265821
-39.83698569518383,465.68234333073406
6.407896703997373,391.9518464345018
6.407896703997373,391.9518464345018
-16.540068747636525,191.62401569813096
0.5461960254558846,311.7502968991585
-62.22252669348518,90.9382473381701
-9.602753940719754,253.0755423002925
121.13720469219473,-131.15450576456584
201.02111929122302,102.64892387100156
232.03591866314625,198.020554519345
70.9860168627888,52.796787478610355
120.10643329998082,-105.87459350412325
33.96306124209832,287.0467587945824
-155.58390553354198,259.64858490396136
127.46876463300255,-109.07932256882384
80.90096140412703,-89.86601361643125
118.67900164547237,-356.32200367353806
118.67900164547237,-356.32200367353806
71.59763053578874,23.16637351127133
-66.76091914090962,93.82044030433997
-147.80860408896794,-13.896452286129147
-182.21578587064653,165.0894399403584
-182.21578587064653,165.0894399403584
-74.63561730440294,86.06651764529215
-38.25283384046146,252.33555898467577
46.30927093266723,406.5954853812465
39.84881878313173,-85.16176501294046
-11.391021373501431,-119.2166604501702
-110.32140921932992,611.8209299475891
-81.79811403016811,277.3308344962386
83.69085321846802,22.726955558532183
83.69085321846802,22.726955558532183
48.596502165962626,-98.30994716473137
73.9296228125191,30.808923629882116
53.338703518685726,312.2148371551284
114.18072906338617,-84.01471515901096
-45.85978950320291,335.53626075407743
-171.08417427134458,541.8418381689803
-198.87490738027185,479.4899543669127
-198.87490738027185,479.4899543669127
-198.87490738027185,479.4899543669127
-42.089049217967414,349.99490351773403
61.411934934563675,333.63713881802653
10.386445619724384,-56.64462826499201
10.386445619724384,-56.64462826499201
96.12544561002706,-449.7331230351351
72.35910292223926,-619.6289964611101
195.0784373595457,142.16824665532093
135.05277053480984,-98.15121390962082
140.54420473326644,-254.4512183354009
29.499382092014812,188.9601804994484
29.499382092014812,188.9601804994484
-36.870297255081795,27.940407058294355
211.5872076954258,-491.9288196198742
480.5010851654255,-277.1781139563228
376.5528675589775,-469.17255489062745
-198.36155074873645,349.262252161437
-198.36155074873645,349.262252161437
63.98858572123501,-9.904696310402414
63.98858572123501,-9.904696310402414
57.962745732114314,64.88728534107167
-49.71169133059999,310.7374732410899
-49.71169133059999,310.7374732410899
-13.698626858258308,30.98459919809602
-13.698626858258308,30.98459919809602
-186.34660082811195,449.08561340459335
-62.606639555227616,418.2566620436425
2.200012567639135,70.48852958123194
-34.7163683059007,296.0811237496701
-54.099146871354755,373.1866872979927
-183.80378147466615,309.89656199400406
-214.5566066888672,410.48658029921336
-157.81296008860534,589.71654075326
-244.56976282511602,647.123719431688
-253.28780802670525,597.9214238236707
-38.02982836812143,7.984688458199912
4.9300230633024,-136.95042286299653
-11.530442550225477,385.20398278614914
-70.58832815133232,320.51495073496574
-23.54247967308652,291.3688524703091
-22.881617516340526,224.68491305782916
-33.56676885254615,-90.9124732769586
-122.3654387577057,552.9130630135445
29.891833226048647,297.43070634736915
112.54683760066759,-242.89755972090356
50.3206181845745,-63.92312038660208
-47.179903837140756,301.3527814354677
186.6454136630689,-159.24103193030078
92.9189668026307,289.6709047028165
102.76296339260116,421.7263937789787
60.553451432195786,454.23801090562876
-34.01023462110477,144.23940835753348
96.92726634019651,-69.7474996664562
85.29779676312653,23.04408974702116
85.29779676312653,23.04408974702116
-118.5011541949638,448.3668933836186
-237.05180848958918,328.14286477215467
-206.22499650040345,6.601072653902804
-173.0191156995731,325.5211660604553
176.41544580772177,40.91198046223637
222.72846675054504,-33.984427570083696
170.46837398786226,-161.64146549816533
42.36666371733327,-431.5998489034764
71.47930674261406,-73.5684329819951
148.4706599155129,-199.09622915182072
47.25673660170719,228.1610774471977
120.53958043061681,159.26915704638367
24.512332966489907,-74.19359532615334
298.1635887966138,-48.361304674956955
140.14814133969037,-45.37890581045662
140.14814133969037,-45.37890581045662
-62.62575240989008,362.2622115963315
29.93577804785629,28.999129265433908
-197.29979551713615,132.58391657814934
-5.613603335286605,379.50182021596345
6.366537933727583,71.27662165408219
-74.85707335804067,455.84868920536456
17.805309655674435,-60.629758293821
17.805309655674435,-60.629758293821
17.805309655674435,-60.629758293821
297.7004228086954,-279.7815836465201
3.6136503051645263,-77.94429615993457
72.32212465916433,-63.238970858511706
-15.462306970989928,-32.154077819357326
-43.827604412138626,-69.01305056995704
117.69355881164837,-232.71881472111892
-52.78295029476244,6.523029182350228
-105.58398247393778,-209.4747756871847
19.977956645837054,-65.46818875542866
29.54768842706858,303.6293438061198
86.4771471722116,137.6029729367776
66.68630693144041,201.33544253107254
98.47560731522148,303.91663016115257
98.47560731522148,303.91663016115257
61.37513104103251,151.68270332987362
5.295144222413484,156.7197734738847
-71.34295919714572,192.16744724098305
-150.29232491061688,93.79800495886641
-153.47093067637138,-7.4486031944537245
-184.7490724357341,87.244688426797
52.7456422837171,-241.96127365284946
-90.93576078182232,319.8599503943194
-90.93576078182232,319.8599503943194
-144.97770586902038,568.284550341346
-190.55541316701562,524.9606313924209
31.265692445342097,147.58885112901677
54.902386277688834,66.7025996734334
115.11383694318613,-306.55338376399163
110.74889937209191,-484.76311487627675
210.47885517006299,-244.0661470254818
210.47885517006299,-244.0661470254818
0.838017932401165,109.0500186001484
-55.81075208808733,145.7625283051998
-71.84070478002171,104.04047529044578
-71.84070478002171,104.04047529044578
7.809958041749184,292.8061700804527
96.50626507956791,59.57306930677416
96.50626507956791,59.57306930677416
-205.2689324536104,181.00407038225313
-131.36341054072062,234.69513477138958
-133.29731942347198,-190.71974021714726
19.28588915329985,-242.8357840993333
-94.01227239019734,381.66021038607914
-87.33002988482244,541.0135582823486
-85.18971750090942,626.8494038714086
-218.13507221555193,262.0163907912381
171.7759129610784,208.7926211009075
94.86011074917124,-608.0414916391918
-37.24642713116333,96.99572864694818
-19.639766441259,143.92945651502342
53.71839407031629,-224.70713822607624
51.003025243383064,-222.01637408023558
17.823788472159364,360.1905006248056
-114.16077614666862,139.88224358664007
-85.70747238484645,110.30840980687378
93.17041431099607,40.881299293520016
93.17041431099607,40.881299293520016
12.802910427521667,-67.31217327698921
-73.36269496101177,-212.3934697754801
-23.74654885920104,192.61788682693654
-50.81504135066354,111.72923577405075
38.07563473776051,-15.109964526236823
2.4617271341002507,-67.43294651927748
2.4617271341002507,-67.43294651927748
-41.96603766570736,159.9060524947917
-2.259665468190507,10.976347021541955
95.23684162614319,55.48749392802357
66.09912108491858,-182.2187697879371
66.09912108491858,-182.2187697879371
-6.800641738479641,239.4142926494256
45.80696712793595,582.8575913872196
-95.06313490761364,302.8541018644919
-0.11666199643936181,-107.84927813917773
14.02553695498478,137.69981986385645
14.02553695498478,137.69981986385645
14.02553695498478,137.69981986385645
55.5992793377071,101.92656151180782
-173.30502870138142,110.0170807843416
64.28902984864773,274.7745900430911
-101.04497511355957,110.45165230818169
-101.04497511355957,110.45165230818169
128.32781878853825,-401.283049343983
128.32781878853825,-401.283049343983
128.32781878853825,-401.283049343983
197.2692349093123,-297.97065348607805
197.2692349093123,-297.97065348607805
130.24398578269955,-407.4383674124935
-72.46610595417576,164.61747552597484
-25.21573768744078,194.68872845138054
62.841198478209975,163.23031525919944
35.59225541898769,215.39342492995442
35.185774694060555,44.21652964220692
35.185774694060555,44.21652964220692
31.5828179460339,-65.63124587884991
8.00824006457843,-68.97728694888848
8.00824006457843,-68.97728694888848
-21.12345067481857,446.33674782772835
91.10987601986675,-465.5873094392165
296.7579706437544,-442.76047752045804
283.54913659741743,-367.55258533072083
-144.58080215543578,427.6767914120044
230.49960532049673,-141.86033436348666
55.621581221095425,-250.18833819155577
64.17623714594858,374.4329520048958
-50.864639272711884,82.63317332875681
-13.279097569342873,481.9576056306516
-15.380697481470655,449.45141576855434
165.76883722374873,-327.6511399170633
71.03281366088488,-54.84653087706846
146.07513828710887,-155.6022663147751
22.1834242813963,117.8258421261944
279.24417502029934,-132.4738753335381
26.005033876143727,-335.7710598622877
52.4619000231784,-258.56267663886683
-31.22268109664438,23.168633630433604
-105.81576982522547,594.5478982451832
-144.13244905326363,206.70213701298485
-107.32066291102035,611.9273223311552
-26.4148393750025,275.56398225515704
-26.4148393750025,275.56398225515704
-77.38299505179823,286.0931008567384
-0.3396914244346334,-231.90402540200864
-173.13713848932915,728.9789587656818
-173.13713848932915,728.9789587656818
-89.1617742049799,751.0685685363175
38.4802783034536,98.08096410677751
33.952040647882825,57.31366209849375
102.57663161643725,134.0620257492256
-128.63019284549682,176.7652264990757
-160.0733561293238,-30.55420278016416
-128.71449409763957,-87.19571466379966
185.49575275294598,355.682800705543
38.44143089292834,250.70095539931347
230.9141289203897,-291.2070221392266
123.05407621905991,-376.9861911330402
-72.00481281482712,-459.48623489044525
5.760284498824447,-117.17221237941129
43.653191173853145,22.317317885254738
-28.072123557953148,-348.2948302283596
-79.01401932328321,-439.6546738274392
-29.85419215698664,704.8847557821789
-95.52102792279084,-134.48027964714885
-154.59625703307825,253.47668381779368
-37.62223705482687,205.42633997183657
68.68292448782412,388.061040847373
163.62208396320273,26.51226930813209
207.75827011019948,-7.060867221799668
83.95698759634615,-431.94004016990016
99.09667085963338,-354.5011888657265
192.97394253257562,-143.40291254266768
209.2377067696774,-152.70214512527633
-158.19307259498368,407.70079354313486
-158.19307259498368,407.70079354313486
-122.49386452974557,654.0991148979906
30.388448129216812,-573.3891791090089
26.009619735608435,-192.41224932279283
161.65953626675915,15.375464620590947
5.309762743256584,-11.953524810995873
11.34681519393041,364.59832145254825
-10.390233520846717,204.91597061276946
58.59494058637814,189.428623686217
204.52653260352952,-96.37880035005315
60.93504355298684,-243.03680548292814
44.907363418269966,-23.753216861499908
140.00522446142156,44.21370637094188
118.22770135752776,266.6151190701761
-44.512009576519176,-102.55475936224943
-44.512009576519176,-102.55475936224943
-44.512009576519176,-102.55475936224943
-47.51096444878902,126.47988638932927
-47.51096444878902,126.47988638932927
131.3743715998461,246.3921762902363
-183.75706274882944,-11.084907039249913
-56.83530930565438,112.99558577984385
-102.43022111609838,77.39371368309838
-89.10220413627616,294.61007515398785
-42.74527473994327,500.76832312886495
-39.04020760137567,-234.8947813793094
127.47788921317726,-5.657341695206384
110.41726922122335,-235.74029411003875
-16.575687798080736,-36.82482842379284
-76.87115707631678,-270.9906608754908
32.2531642484832,51.49981969898516
25.2014754400355,58.34654968232475
25.2014754400355,58.34654968232475
-28.98185796567538,299.9190838436023
-253.0905667612781,152.3741855627882
-180.05639562242516,140.673608848867
134.8076843208394,180.53391931964785
113.60809406945339,181.88124975594405
85.76349922541587,516.9163660738429
108.627809327873,-191.52173472886386
-138.28680373711182,175.86202515265296
-167.98414449348775,182.74270983583727
-195.0643044376885,18.99879092197409
-152.76386292266426,330.52174772453805
-80.81284973531527,569.918961504595
-11.56246806473979,714.7423790815151
-46.423786708003654,489.3502279917524
206.14609549764197,-581.7347664346853
-289.94822520540384,540.1322385066353
-78.22484437176118,32.16535917619723
1.9551667011763811,114.16358283238739
165.96001414256315,-205.74556475107448
46.03839531125787,-77.86201907560604
-75.62247941143043,298.4857825727159
-75.62247941143043,298.4857825727159
-80.23417237667175,701.0080686244033
-85.38165984048482,62.26493042615715
204.29729641452602,-399.00279838083225
-29.28842707878141,345.66933219950755
-9.104549741552798,97.78364114670521
-93.88254744761922,146.82013738812313
-10.069756734649701,454.3177413140196
22.741409709732984,283.1340438111258
79.37913389199184,58.01741545955375
81.7055171025508,-218.01899930703752
81.7055171025508,-218.01899930703752
-71.02518970318071,205.93957087372243
-71.02518970318071,205.93957087372243
-71.02518970318071,205.93957087372243
-150.03377796279221,622.231425453325
-78.83751823554091,613.0632978182376
-78.83751823554091,613.0632978182376
-143.40030295805894,226.72908209184962
30.296788877999944,110.03319107731222
63.36199133109995,-127.0880449662632
162.89927484739263,32.001454375265524
1.8453098377888466,306.42289797843364
38.80944615928285,-137.68674897772541
40.04283848452461,188.8110898404856
-108.30953215456303,188.1845973232413
-108.30953215456303,188.1845973232413
-24.320606862472083,287.7475058376602
-102.3935689785817,280.9141902278157
-86.55477840947202,215.05605554320522
-196.32306296149522,677.0628537048503
-17.317787607859202,255.39361905279517
64.93008606196199,-56.25512916672466
103.93645232551962,107.46355195408731
-11.704823804172321,285.74596254278003
78.98912060642175,227.07995879354087
59.85624143429297,99.40725481591491
65.35024678290353,-102.63795783145497
56.375624714945715,-80.55409323917954
137.41312035206124,11.503488673232923
-104.37695735297399,388.71622947683284
-39.63696143618683,86.79315925702417
-49.37800693944149,12.587990125227691
-116.95114897691894,98.91968605218312
-119.00326992474523,183.6563651645571
116.22098040944425,162.9343602695502
-73.60567338666871,268.4838046662605
1.7264580888404026,390.13463348059724
-45.91141597675426,276.6390870331329
-45.91141597675426,276.6390870331329
-119.85080240784336,405.0493285677503
170.4984354286494,-232.87102885529714
-14.995370691597966,482.7176697160441
-154.911859605902,-14.163068082846394
-40.76504589207024,587.3785521631223
184.21965681872643,-166.66793714184013
34.58228159035343,425.81798567766674
-15.395219049207753,84.6707643792468
-109.26684487549673,384.5671494333239
-52.351326606113865,-3.6254326439195097
-52.351326606113865,-3.6254326439195097
50.084154375770446,-105.16404868347905
300.1717088544989,-311.56778273646364
196.59627184683902,-242.456719624926
196.59627184683902,-242.456719624926
196.59627184683902,-242.456719624926
196.59627184683902,-242.456719624926
210.3159569383277,-331.5832924786349
-177.72690627919894,308.6313791367037
-177.72690627919894,308.6313791367037
-177.72690627919894,308.6313791367037
-116.10879588474054,419.8640126185983
-59.91595642504895,184.3214606307174
-10.184507745866142,76.14750313482199
-32.78552701670861,196.01450349931292
-100.98312709002003,111.55090119310785
-79.52935363736107,244.66569075566267
-79.52935363736107,244.66569075566267
114.38473621692798,151.02063394338404
-44.868234119170666,268.1600121706714
