Power_t_4,Measured speed_t_4
871834.00655192,35295.08103086418
-1242616.9938804884,-128573.62202988603
-723913.4348658593,-294054.4651425952
-472690.61329670023,-138646.1440009251
-784309.8607383772,-41448.11195988821
264298.55927637743,-193833.57851201203
-312841.8013805328,180852.8651029079
1276585.4066568331,161726.9303244846
775934.2219409582,298831.0084274052
831299.2765539632,276342.2351004257
176158.4814796638,-17338.515947671927
300744.4941629339,-104951.65090663858
1106844.0077791926,173171.51305489388
1796280.6454386269,780398.5942943657
-247456.50927867426,59325.09078820178
-812250.680686949,-151076.65967774476
-113766.37244338373,-213105.7762859048
426329.2068753664,25684.839630699964
176382.79431563595,149383.7319955036
1189214.4216625502,507303.92940857576
895161.4321871874,307754.59619452804
1096966.4859452927,644623.5308867674
1276411.8986689895,678586.3627467792
1351589.217840831,595880.9373570782
1081711.284955105,729097.4550939037
-552221.8758628019,-100018.94462507108
1321049.904917574,585438.6769075174
98948.57907666377,-74467.47926426475
-570242.9151023894,82835.70904098285
496917.4696003592,123647.4537012683
369639.5987708033,145141.44758399727
-604879.016425192,-263346.3887191547
552403.4805614355,147566.93194666776
1049499.9262364227,-31227.370957048173
118349.21277786233,-212765.826253878
9443.018362171671,-48625.699918886705
-761374.015358669,-217266.6251599591
1319484.337518067,-85658.09548951799
201117.47972733213,-290523.7257406271
116584.83963638169,-362364.543826503
-424502.37569894013,-67650.40023450978
-424502.37569894013,-67650.40023450978
-761363.860371015,-64418.93011507476
-747680.4201297726,-82109.36876987846
222545.05856425327,-60910.082109684416
-955812.8165497399,-707078.6720703691
-1112176.596177644,-778979.6079943246
-1365485.1546204395,-626939.8323366805
-987698.1642654998,-607373.5476474187
182264.90497984784,80800.13449362457
649070.9914826744,363604.0051974452
-101303.53617604473,191010.9814313843
-192283.11227370828,373117.7916873568
171892.99517598818,32454.272152256744
-33029.652603491035,124416.74159876221
60893.954575309355,-186248.68480363625
426986.5159093834,287742.0117607966
908865.779940146,183856.15912770235
717665.8087289892,14394.58568284844
1496499.7573105027,567875.7213767337
1496499.7573105027,567875.7213767337
2230684.0129327853,664876.1476821359
2011085.3930306875,575975.9989317321
1419974.7328441949,808918.085937913
1562836.874903249,886989.4679796109
1918239.637772183,606133.839087684
1535187.1511294951,1113838.897482436
308777.4344549123,223290.68980332723
120927.21210278614,-24190.258009597776
438553.64351470873,310900.3647863107
-837077.84650504,-371471.2771614855
-803069.5873062295,-396516.4175399072
1594696.7299958984,597260.6672552191
-1497449.4770793703,-662716.0356137415
-1497449.4770793703,-662716.0356137415
-1697260.4084073133,-637805.5903521384
-2398509.09633624,-954509.8873626713
3471264.982840407,1412142.5122685633
3709608.964668291,1408028.319621511
4333408.592752751,1296499.358556508
1733441.5065777767,609166.7093030487
1835425.7612583959,1027590.2547883899
1392450.5196321902,949157.0758206623
2101124.5118465587,885619.8870044409
1365300.4208657197,589195.4686673074
-279249.9841159588,-117967.10846296302
-156198.66253304243,-366142.2584871368
-1597699.2450707513,-438284.47481331765
288328.7495439254,-7943.271118790086
930165.6904788152,584051.9898194578
442078.894684969,34663.31593806796
481731.71059179667,477712.1189995111
-685258.2990005072,-556148.6606538643
-577693.1042050308,-196119.98274298944
341297.44624243735,39585.61543218055
598413.1517191298,374150.81341816694
1599687.620587775,433906.44039786985
1599687.620587775,433906.44039786985
-59338.26865691808,-36181.28417409609
236920.82756847376,-253441.3726353497
-33008.99290406944,303534.3412093513
666062.9830875734,36191.92421403625
-159027.12910216762,201109.35608034764
72253.14189014497,52089.31502777123
264107.2925730332,157956.0635371157
1430243.9404197086,401010.56324557605
-214174.72662262013,-276180.6142179243
-17956.383297031163,-241513.2251261879
-23580.26067201055,-119129.1444082387
-719617.2391420966,-203319.57073611667
-215995.45947286143,49402.50470834493
-215995.45947286143,49402.50470834493
1213401.0358827845,541419.4297788196
812368.5611039725,265346.8014232507
1145436.4989195648,176955.49476632048
656705.8713335849,298922.895109807
500438.26616958913,326953.6692484982
-2890219.1444170065,-1133839.1169686485
-1798314.9505409016,-660727.3552952681
1232506.6470671126,392691.0803473471
1484471.0108753887,396757.8233704748
1484471.0108753887,396757.8233704748
2658478.1341465754,602910.3687878558
-1482560.9396073404,-182921.30320518403
-957706.9609028738,-256288.03616475913
256483.95720026072,-108380.60150896788
648381.9308925301,407292.81164664234
2086801.221796636,815277.7615510793
-660870.0064734676,-317676.58659751667
-1720402.704921035,-793960.0953439533
-291711.06325115333,-545004.0468454153
-253979.65781792253,-601021.1503406833
-2434493.7193628694,-695655.3175365969
-2159448.0598500157,-825778.0691253789
-2237236.4547986756,-776261.2599839428
-2359332.766410885,-1100482.5635165458
-808055.4046109029,-374775.27642407315
-605949.9417307398,-477017.5079638978
-999845.3551669649,-59116.518040423456
2580282.9062249786,1081080.0685092025
2370933.630316341,889508.4047790131
-1495741.12874419,-556752.6531245126
-1417498.661643388,-569493.1247759406
-1459252.880279174,-684427.3751276367
-1814820.4068080545,-975773.8357011833
-2125174.442531533,-1074364.4535315172
2869564.142114894,1023550.8082906376
1780308.2830389072,640235.3342756697
2322180.1837010346,1166341.3806499082
1728808.159057077,530225.8171449265
1728808.159057077,530225.8171449265
1698138.6804496981,510538.2029495487
1572387.7705581742,543917.915106802
310386.65104650636,204089.8570443704
2248609.9774229387,741057.3826594747
2708290.6394510656,740941.2286530243
-1113879.2435247619,-362863.8119428692
-1356723.9196768375,-421868.24286701233
-1356723.9196768375,-421868.24286701233
-1356723.9196768375,-421868.24286701233
-1235310.5696932396,-475077.63395134674
101916.28040051676,60507.80262393778
-972037.7615399283,-437296.59961079294
-1167544.0355473538,-459070.565320561
-361978.47303456266,-445017.6328519271
-269194.55185689236,-165674.62440529617
-269194.55185689236,-165674.62440529617
-390928.55275270727,-115326.03564257808
-211424.93664032512,71328.51170004108
860698.248597459,249663.47135446715
-1606671.8630421078,-726654.751603794
-1982995.7266656703,-887356.6349421608
-724079.9400066447,-351046.9479314186
676289.5105551027,61068.924329522546
707382.1848900664,-133980.09322285684
-276149.2471588918,218307.8459003885
44213.866216084636,-273167.4478893922
586321.5356680652,78955.06980999949
1049801.0333019062,-151130.26302894574
757160.6780327533,219513.2331338805
-371107.005031852,-154583.4041124677
-50084.35828010214,-261175.6520851006
301933.57311557664,297820.9652733892
-760604.280059987,-389224.60390259436
-760604.280059987,-389224.60390259436
-246905.8628908833,981.9580616003077
298215.4511908117,-78942.08765672104
-1528488.3797271072,-643551.9874818581
1043485.9167913406,427564.46995239606
1392121.2976522872,328515.48469708324
-764110.2899027918,-382625.5566517626
-697274.8745814214,-379024.307202259
1243887.6430391422,179924.98671082608
110750.03468855342,426638.68688092387
98007.39071292957,-377770.74383126746
2113119.257601794,530150.2565223464
2564020.7364550736,712645.3860812119
2503857.0394389997,802427.0495666366
2752864.579563743,935961.2992446512
3068443.331623549,856151.2089197879
2841581.600197271,989577.4533326535
2841581.600197271,989577.4533326535
2631007.3635698734,1117302.4503100736
-987423.7485335052,-302005.4377059235
809338.0302643052,147848.67226066423
1243233.4626689153,419187.5546198904
502372.53334701504,166317.83051886596
-628167.2515481694,-98718.85027522774
-1136693.6142058491,-542691.9734569095
-982600.1762041464,-498481.5637964884
1688199.7589267208,552343.3633502454
2303875.490040446,1009580.2443621169
2709171.3665561825,1034692.4656288745
1983041.787276708,526128.8238468957
1157380.275551212,645741.8709090651
1098265.292171861,664876.2641181552
-394098.12324414006,-93179.60943284031
288683.0768013594,59964.82825576428
-854175.6986975486,-367057.3752082515
-790499.2692608729,-403562.1253477746
-293481.921492867,10579.277687701397
-537299.0214147968,45953.2971283901
159003.11295630946,-326558.60604936903
-644646.5302960081,63076.74835581351
536488.81146007,-203777.63884688378
10719.872864334262,-17550.589598079765
280177.63369008177,-81182.24498374332
-169928.3658892889,-323486.3573978187
288620.8400356202,-113106.60469174356
-720141.4145828595,-534816.6620162567
-798299.1428050527,-533601.8881227856
-855485.9408421023,8675.175592692336
-855485.9408421023,8675.175592692336
929123.6185932457,47287.13811808067
-2467099.777348323,-969410.1932065831
-2302313.816424717,-866197.5235031209
-2039223.49479719,-922090.455828207
-2039223.49479719,-922090.455828207
-2065614.7607370368,-692077.3549174927
-1960345.940423131,-698990.0611688233
-1555766.908991751,-749957.4555604786
-1684753.395661882,-649102.9272153247
-2650791.4568437543,-430323.5208975071
-1425346.2301091633,-676550.4342524236
-1312813.194171832,-805392.4691639259
-1312813.194171832,-805392.4691639259
-1602184.5203161254,-709385.5484625798
-1991040.2724891466,-839564.078534791
-2228907.6362302983,-733249.0502848881
1083054.5408563274,385853.4114973151
1083054.5408563274,385853.4114973151
-212078.2752972379,-154423.13298082526
-582923.379930716,-77575.8838958478
-202707.15075015754,-125472.97264510387
362521.679569597,236045.1373377646
-170197.3596879901,-180006.52601885275
607194.8414316004,556661.9631955174
709102.1922577112,434904.634569237
615407.316024747,189971.8173903483
846375.173731907,226775.6282000511
1016844.2399641051,558733.6575040948
1016844.2399641051,558733.6575040948
1266307.8457477856,246224.3421658068
-1676428.684526527,-720263.1063559202
-1442088.9630963965,-601877.1931280283
-750425.7150409927,-382151.26714630786
-1014216.5847595995,-301001.0011451764
1754558.743361246,994227.8438105116
1416670.078505613,286562.7250557581
-486080.59700348857,82930.68121340721
864153.1675180062,125450.0651179481
-1587907.6415438855,-515914.1764386196
-98642.6043731868,18845.82012906461
-98642.6043731868,18845.82012906461
-146641.43985265633,318368.16203577287
198337.57259939966,-283837.2849298515
-265913.7644373721,244814.79021414788
1097202.3946998403,106664.78193196455
-1969137.8874895864,-909994.7011695531
-730266.7916288949,-462339.9259543047
1418683.7227550175,431228.8478360203
2034256.0996019116,679241.0459966412
1553833.4858676475,814022.3070764525
2371117.693830886,696126.60508325
2039774.1424434008,836203.6547492999
2039774.1424434008,836203.6547492999
2387183.894036717,868031.3591513662
1748579.6714181574,864226.3424188538
1855016.6894960192,876250.6374828662
-1548015.5355882423,-644685.4936526287
-1398983.9650514983,-437992.4721786368
-1583020.727816987,-316311.4379373252
-553667.024422987,-566313.5364614414
-709017.3683464233,-465235.2881149963
-457069.7155048437,-57185.34303971466
28025.531214247923,168195.29178859317
872424.8631320987,139205.53173557072
970612.7840664014,85662.76546058731
970612.7840664014,85662.76546058731
822397.3072828886,211803.1472531088
-1008033.3367330115,-496912.90041333035
-224212.14518137067,213947.74491347413
1114392.2764606187,44978.47710933094
1716268.723901079,788037.7699463196
1732277.6048335875,911677.5804557306
2649669.8437965005,844331.5132727739
925216.4311017868,320875.8474750929
1154963.7454335187,159543.1625259288
1026446.6388756903,326141.6045757775
1990332.2766041432,942655.8159559991
-1329050.2858179547,-549750.3953529132
-1485075.8216311152,-583801.0084533077
-2463579.684219253,-760610.1854687332
-1727588.3779414054,-932388.9912243537
-1816766.072926495,-1019158.788431071
-2142026.724243424,-685690.1262727065
-2097474.475561353,-726891.0986465904
-2036066.6730254518,-667777.1977440114
-1862090.0490733497,-743168.4878291783
310644.7939093741,170973.5974731049
790059.0067098734,177653.84674990596
530592.1260686354,146859.64743083194
438271.83983073203,153213.08667391152
-930800.3813574756,-311181.0142911641
-930800.3813574756,-311181.0142911641
-1220813.0039787486,-404975.01727335015
-334347.79855982016,-200129.47242779954
116328.68809166033,328771.64064839744
63266.30090668962,-87224.7504209411
-57963.4114062865,51362.45787742756
220826.81474898974,10091.377012091012
220826.81474898974,10091.377012091012
490793.6101992534,-251891.8058344259
-734640.890686566,-425283.57151472557
-827656.2557284252,-438809.1648850578
-1605340.171333002,-414175.05395942245
-104347.80773945921,-193215.86308959223
-841372.7356375197,-205121.1680768208
1130198.8127431027,429590.3062949256
-183881.19620990928,-77206.50278573274
965022.5350058826,463926.74499384
916215.2947759964,421761.0186174341
1200588.4782128027,394583.6278040888
-1045945.4096329756,-553353.0885303293
-1245948.8173035618,-335779.1069902007
-755484.0413101178,-390685.4778256194
1776598.2206827425,573828.3819485776
-1682648.6648382582,-697022.2851692834
-1682648.6648382582,-697022.2851692834
-447361.23812246753,-49598.13313243596
703036.2573952654,118335.3105336217
-439421.11524291075,-218.79835740592534
250074.21988647935,-50222.44171460667
491064.55256617453,178126.51031630894
44307.18455026229,-96246.63943167106
310781.5557468572,119621.93282928059
1549260.5992722115,761171.3139841696
31846.79534612596,153090.22359263498
99999.93561248922,159388.480498893
-1277178.613215694,-606696.6186604453
16798.61311849917,67135.17076505898
234796.16981716827,331805.1024829289
300258.90251384437,-41808.90925578802
-352516.1573137608,-88683.0239452213
118279.77377607333,6560.6353926209995
633687.1013250371,182732.60103318447
-818703.1744817044,-385660.6589767102
1022924.578891735,469429.85035981424
1046238.8189771706,438084.6397924146
927288.6808630927,490248.35542314604
1362881.005058431,420005.7258508153
1362881.005058431,420005.7258508153
216799.2534307324,257464.54860942592
-215617.6280209868,-75583.82044236599
-215617.6280209868,-75583.82044236599
-568912.6564802295,11116.041027855346
-244586.66307548241,-164444.50956278457
-1293145.7317518862,-455746.3722339652
-763049.2407903488,-407376.229545195
-249379.609565245,-82639.364726215
-47081.3841984951,-40018.90777023949
-451439.63269673806,-140376.23016871
-239860.18606615026,-164667.93774169823
635648.0492451369,347043.70125674957
1047745.8722515074,459458.1587207585
1047745.8722515074,459458.1587207585
809905.5620300588,653696.4303377839
1025227.5104128441,479090.35784754215
781641.7308084964,833724.9222663562
352906.316808391,262144.42192210554
1424437.8754466898,445199.0835039467
33504.87407999195,6813.6850983384065
-934009.8928824333,-330786.86469653714
-583398.7313199415,-157653.19862634502
-582894.4503356608,71438.71244020612
-575618.0345138345,-26350.264660279077
32220.23988404346,244493.04098188353
1362873.8525044497,414377.7933350308
1285754.2746303617,349922.9004890751
247933.10281553282,-106278.06860356755
22172.133796509646,246735.82332142786
1034593.0662399835,17720.33194056002
-521412.39404746506,-183657.57388418747
777893.0365205662,399239.17669227434
724021.8471561867,195376.36737980106
706794.7859791782,212240.78300923467
-443815.92683435144,-126271.39689476321
237367.11996221822,-56227.46729421086
-1642196.3713574144,-507382.80224649643
-1792931.5866482232,-611723.737092666
-1170153.7025959967,-653638.073830842
-714695.7001114924,-691484.4658935037
-714695.7001114924,-691484.4658935037
-523596.3837453006,-209523.79342962784
-1755185.1995563128,-705771.3993926607
-431745.7176317477,-414683.7136692413
734500.6571458584,-51708.27906228397
509504.4134768036,456488.79765973444
612596.7044845732,122589.70833211095
335120.67711560754,144429.7088278961
1824952.9569966062,594097.0194637012
1502468.7911630312,733570.4085300716
1502468.7911630312,733570.4085300716
553202.1754366148,160703.97590401935
-43806.88735654106,45418.275055919265
-729748.6142034999,-201711.95243075836
539206.813258264,203284.8850657694
-930604.6119622394,-221071.03373727057
19288.191152052954,-137125.05210787308
247708.1983970346,-125165.7187942096
-321341.6945188566,-142790.29446983302
-229396.55125751975,-176775.3409178037
272122.99621146603,111378.74251037903
-313977.91716831643,-219517.72579747677
-69092.26300107734,40048.307483112694
92519.51844233405,248069.80886385104
-1029307.8748424673,-482348.01248268713
-1029307.8748424673,-482348.01248268713
-86941.45088510268,-33853.7528967454
41194.532979277166,-314240.5210797423
-132368.909617619,131606.1897253621
-1200130.8375395744,-467691.2453368313
-1473455.1744102112,-384922.2882256545
1655810.8737606225,429995.49591228395
1152346.783445363,664454.7736418344
1032828.7514716953,223853.77681641973
-1736513.639914227,-570960.3297663392
-1736513.639914227,-570960.3297663392
-707009.7931806026,-282191.2073617432
-1769080.455125228,-785718.3028235106
-1789247.3671427355,-672384.8227332304
-1765872.0460835397,-683153.1188878785
-1600718.368576048,-625532.6945501822
1775781.896673875,405776.02768270974
455540.3795533173,271845.74031883344
-122224.47690473287,19554.76093343328
195850.69707057253,58932.56094388719
-593930.9954637493,-206410.71849421444
2255861.916227402,795251.6898248348
2497023.807561498,917521.9537546231
1621061.0710937444,523197.0644365265
-260662.24938634894,-230401.56248643773
-202891.20280837122,-19376.335593558586
1257407.071868434,466015.7440086145
1257407.071868434,466015.7440086145
1127536.0112518033,518233.1415363203
-92222.39274915942,12493.705802454817
-368637.41658732167,-406941.20000266936
-298982.61495565646,-414739.8965855867
34802.26237011416,-333937.9334761384
59603.11324611986,-206428.08829699043
-1204162.5150966928,-256616.1126765106
-886181.1009775224,-334512.26572410867
-65543.37883284685,118551.33298703172
-65543.37883284685,118551.33298703172
-27900.319375933293,-190060.89725239464
-1470727.2087424807,-913334.1802701063
-1570043.162261624,-653782.4490100779
-1796983.2606052153,-887998.909081031
-2341327.453239535,-937158.7793130429
1250375.545900633,376398.6123773722
-1135153.2826859404,-349331.5986261183
740839.9945730548,-113797.02554149018
404762.6612005401,80653.48927555309
769410.3113795661,388254.49686695926
907177.4496443776,477431.26776291605
467015.72101014527,371972.83589175483
455222.14241121436,348877.3600259811
568710.1952573353,187054.41392510085
-333238.8340406573,-148608.74285763464
225723.73662732495,199606.0342386915
-1030968.9038955153,-266464.2229707546
-1206549.735797408,-199558.49903482318
-877119.9935513177,-435701.1333256542
-877119.9935513177,-435701.1333256542
-1023523.6589628209,-133632.57195583772
91556.98299965265,-119430.9652675002
372484.08011715434,304098.50971046323
-2249316.233044844,-886240.0079409423
-2249316.233044844,-886240.0079409423
-2018131.66002914,-768910.428183825
893722.1251930317,237098.752876315
-745902.4082925473,-139182.70058281714
803130.0259438257,122350.43146393189
-704792.357482251,-186979.47947292065
-2053159.8721129796,-859390.3241182165
-1104745.181184623,-665337.1517273328
-50276.34455446032,-138434.3116810858
468787.1404952526,290587.84861643973
224639.95037968777,34710.9297980064
-419799.5529465787,-260792.1497925642
-1042136.1751181316,-883918.3789411031
-1427909.848295327,-693788.4527206027
56294.65804302564,-211933.1085376555
79722.77778596175,348560.1140032196
57190.13476621371,-194777.1056213309
-1464513.5191780727,-617911.1070109475
-1840012.9396991716,-845036.3864488963
-1475771.059850573,-578077.1501090889
-1103491.2779361198,-369807.82200146577
-2172099.3257936975,-701043.1985018959
-1143806.9272664967,-666427.1327881794
-2624824.969470639,-854663.7488044279
-3289533.463403704,-955535.8095122081
-2837243.4928228855,-1070790.7226350373
-3076703.3144666627,-1083903.6650491843
1564232.2893566773,713855.5524967407
1564232.2893566773,713855.5524967407
1982200.2414220003,611526.5915537215
1840643.4251839095,603530.1740653795
-1292163.4060987951,-375965.1638732833
-308126.9353275391,33664.033707242255
-20963.4029128743,-165402.27944607835
-922305.2749904217,-145626.72446146494
-254228.43295668153,-247774.04317831362
293917.5301276899,-94315.94648511815
472840.05736808653,-39722.88504427667
389797.23578695324,-146193.28749383258
192615.72343173152,363337.25696309574
341104.51052268274,406541.8966539209
694891.8999590168,110272.35385370345
736126.8588239056,210737.1852533802
476704.82521895226,213126.45218439653
119259.16989041009,435466.6769481356
22787.63335373577,262791.8018460822
1175336.787042225,321899.8629839422
1175336.787042225,321899.8629839422
1562339.9321958814,565159.2127738873
1977472.368219184,470392.895895266
308593.19807855424,464849.8649574498
439021.1280216308,360912.06509175454
-495762.4487769237,-437318.97976173984
1883275.2350631643,1095205.392507382
1980154.9367929576,1133551.0670691165
3675873.5381851457,1121525.3193044895
2722626.8889991404,821842.7325071513
2722626.8889991404,821842.7325071513
2798098.5634585395,1130098.3886320097
2798098.5634585395,1130098.3886320097
2680530.433876405,1095502.0448728038
182742.8552711649,-15775.57076112344
182742.8552711649,-15775.57076112344
350518.87357845175,111649.32142500707
2221581.983052799,832223.9388608718
2382937.0665522018,903928.6121951399
2533717.2195737953,801494.8677294699
-1966431.1782235135,-800656.3604083918
-1954824.604809637,-886480.8319799125
-1667632.7263810236,-668406.0155065223
-1880717.1939514938,-958563.4408999849
1519756.9150562705,584015.3343091107
1703186.0727474608,605914.9802174269
1650058.7457648427,908188.1973429768
-1667244.1352185176,-1059938.9406727382
450982.31315401883,398467.21646953665
-16929.352875560755,-108446.5647945719
1451018.547320617,403936.83840263623
949233.8509933373,245942.92266636368
938546.4960312697,605217.8562212861
1373158.1149832548,345602.9409711588
-1341302.5886866245,-542254.943768172
-1546896.7509018043,-708357.6447011821
-1745349.9777075418,-620695.9148218003
1300766.8727281434,384742.4079643965
-1199669.152248268,-671897.9667584284
-1667820.6729894455,-488581.18155255297
2808949.617783794,869489.8056494581
4599778.941210678,1621386.0262480236
4397129.566983614,1680819.912005006
1981106.244215751,791963.7354996044
-1430844.024373791,-501319.4837823149
-1462264.8300780822,-624675.1387139944
-1624439.051021512,-585770.3176141339
2178552.9928585803,929583.1618868135
2582956.451642256,832044.4947001248
2515213.4745526235,894374.9558943635
2379912.7154856888,898035.6054587174
1712174.2959236547,761937.8474720514
746952.4750153685,293902.02758787054
746952.4750153685,293902.02758787054
1983333.9284692367,643654.1092182375
2146220.7422513273,988729.4444994534
2261655.7527729697,987823.0009386467
2177988.4557422735,985208.4745629522
2177988.4557422735,985208.4745629522
-3222932.1150111197,-696233.2226973771
-2712817.837341156,-984474.2846183791
-2148114.0524261566,-819440.5235559578
-2084978.8123737955,-886212.8495169892
3197424.534547437,1076950.7816644104
3013237.585990165,1034470.3137818136
1416575.5290597375,440138.2982718406
1416575.5290597375,440138.2982718406
-202525.1312474006,-250782.5665323877
-255991.78609485616,-119946.94735044171
-181636.04524220666,7429.929331706982
2111522.742608113,770421.1324830577
1789293.0878144226,787762.9187025062
2685659.110122949,744155.5459297108
2329646.4758846774,744472.0076860313
3256885.4544575303,1334281.926559465
2893914.2596018887,1063826.2965766038
2350167.996041072,951949.8604919623
2350167.996041072,951949.8604919623
2570240.1308772187,991480.3117907173
307741.965685482,-28975.930631994153
486572.43833038013,352199.9177886652
618480.4127593003,328057.65564056614
306015.087943693,438681.5837762371
-421799.20706953027,-521958.23580186325
1723308.0694241393,629924.9205307194
1672520.3157428596,1064199.290989906
-1912155.9668848498,-796048.5979216474
