Current_t_2,Power_t_2
-35812.78774779595,671439.1345658053
-26422.814792884543,240940.95471907873
-11320.51979467222,799888.5543220917
-6505.956810932749,688334.2655504459
17156.63144876212,-414993.83985039685
-11590.571907528487,-1125110.66013706
12536.865492016408,1957393.6234258632
28420.039033913316,1748050.0891534667
-4605.824389796042,1065782.234939943
7002.547217592459,-1749913.972248491
4602.376813369643,1809022.3214465948
19482.12361275529,1737238.9821601736
-1398.2691324940497,2033494.2867070802
54241.47439454755,885695.9159970281
17649.216161210992,472769.95387020224
-15831.529647614836,-958165.8091960233
7128.747337190733,379421.02778473776
-2906.8516861759545,353048.7115275018
38462.502162488025,-920977.6250199212
-45828.173187166285,717750.0821455189
-6424.533666533236,1027347.5016872092
6359.804576186949,2057109.3381946853
-9651.593663751046,-769027.2691257203
7036.698079402951,1325965.0240902577
4398.535671566451,1376410.9232034758
19493.831379704494,1070299.412420706
-23460.587661788257,-559105.9520026331
15647.933495114143,-1165.5942274222034
45971.443169339844,2038656.7516082393
27257.9986183202,2471142.8671666095
-33790.20154027083,-1975350.7025459546
17783.941386316474,-552957.119241762
35634.296403050685,-783314.3080898015
-57438.00586489568,-1649250.155512264
-57438.00586489568,-1649250.155512264
-70174.32879168233,-1003456.4074525065
-14401.75934123977,-1626942.960927445
383.3831571654446,-1193930.558510345
383.3831571654446,-1193930.558510345
383.3831571654446,-1193930.558510345
17448.640319442587,285210.00713537796
-24055.818097328316,-2249481.32554852
63185.97985609829,-527127.0791706752
44698.39026986323,1336062.649019295
7995.863871980437,852254.086974086
15344.306472267386,-1366115.6433723744
-26979.017105191724,199326.16413997044
-41099.559238773996,469802.4890290287
44816.905921537524,333620.098171248
36709.84548239402,790675.1091799454
45337.162434755264,-175531.8229377711
25556.26425015439,-1143527.0616006386
30700.155500306515,-1485728.77833353
-42812.224053888196,455564.9327144277
-18828.46506988624,59424.05357458483
-18828.46506988624,59424.05357458483
26247.552814394723,1411986.7117364416
26217.517387431777,533024.9607547226
26217.517387431777,533024.9607547226
-52042.54423844197,-2709467.6133155734
57054.123041218336,1700915.8736904026
21688.064744509247,-636321.046981012
17831.311778878688,330387.2453267342
27859.49270249649,-495768.02700866264
21357.57966928456,-1273333.1383718702
21357.57966928456,-1273333.1383718702
15428.461276990796,-1030934.8173530947
15428.461276990796,-1030934.8173530947
-40659.245085110786,-1050175.3788586399
-28294.51972358535,1765600.6478418016
-56295.58166101891,1411798.8012776151
-13925.540768336621,-204694.70133161917
13855.46620296584,550707.5711589963
6028.1475029251305,1102417.2645495816
6028.1475029251305,1102417.2645495816
-6133.044512953578,733595.1843306714
-6133.044512953578,733595.1843306714
-9431.032014604512,-2359588.8293488687
1190.2238371109124,3037015.932516765
14579.88258452728,-2340951.3410784663
18328.242978679376,1162362.0596109368
22849.120476974822,606122.2358413287
35893.24126824161,-1153969.8527020398
2097.340580281678,521856.13614523597
-3872.2439541997046,-1261453.2191376386
42399.32990934971,914038.635108819
19845.614064453464,632519.9124194144
-20339.241394856792,-1657450.2321181826
7714.213737180224,288524.01739801443
31904.437922637826,262041.8803137305
55048.79779070233,-201068.57978545106
8727.508831792082,-559065.0396977233
8727.508831792082,-559065.0396977233
9872.792567821449,-300116.57871611934
-9705.403053695401,71390.71894035675
86.53190485583764,-915901.9572873014
-5216.682966196218,-866382.4924041764
8050.359503277628,233053.69933632668
17114.142593455304,-1655164.453202695
12408.951484762092,-875722.8530809238
11249.983134393045,-62144.59894564643
11249.983134393045,-62144.59894564643
11249.983134393045,-62144.59894564643
11053.642919655143,-363940.43402992655
10993.678326956846,-177197.59998910726
2275.7351897352128,748177.1237209741
17825.06431773359,-799130.8520514609
-26859.718307251533,164785.71270325838
3969.3682180101896,-79967.96738554421
3969.3682180101896,-79967.96738554421
5234.017296827981,-195075.20503197768
23313.200250289203,254898.17513273755
23313.200250289203,254898.17513273755
-21146.816367196712,-152564.39758857
-21146.816367196712,-152564.39758857
76481.98295608869,74828.25712069357
50950.063526818325,-1465735.668722663
-547.1103663935282,-539386.9423817877
-25855.892817002517,-2435227.7679248773
4922.884902177466,-2519010.6321016992
26527.602631251546,-165572.18807162018
-23692.30817024189,491961.1658105297
-8610.031712504391,765964.7926954138
9031.6541031854,-292969.9135242003
-1825.0736236993125,1163079.2889856435
-2677.5679558914053,1271769.8112642814
8884.68121666704,-83572.47587646917
-13556.48689253119,-1221545.4033102735
-4176.80708189313,-270766.84089073376
-24701.83638407811,-2060323.2725052577
6392.303126835599,935006.9996907776
-61452.976557150294,-1201142.9364680601
-55359.66826568639,-2357198.689473658
27538.644516422355,-280997.30636938196
27538.644516422355,-280997.30636938196
35631.1716279664,-133533.46596536128
-30073.763013465566,1317223.244649938
36457.97255224143,36132.42391031608
19457.52660273413,155387.53452253202
-3286.957587664525,816035.6693667809
-10178.601387469984,-847570.8100717725
24423.462535058505,578550.8902121313
-10337.837705923826,-1816629.3312515141
-25234.44063924662,-1655934.252812759
-18761.306672468574,-2960988.745735543
-19212.19484824606,-1995022.1835299558
-35758.48840204251,-1144887.08018272
-35758.48840204251,-1144887.08018272
-50799.70434154533,-545424.1763489022
75453.5581545403,3359718.9080231227
5117.431234389776,185736.02902804734
5117.431234389776,185736.02902804734
74235.03918775734,2350044.1163045373
436.3871009503782,-2732898.1433785968
-17221.037639138212,1027716.8259059594
21046.145348411268,-1081242.5671917722
21046.145348411268,-1081242.5671917722
34969.78102633529,-776215.315074421
20374.869330705747,-1120752.3662787909
29321.373840792698,522835.7088822364
-69085.8885801636,-449989.8921711964
6543.008354844991,-2471479.1706312
-17756.80316334872,2227219.690809238
-817.1252941961102,-1285163.479433929
-9111.235972933964,298659.9285010055
-8539.957333069498,667662.1606270105
9772.930679908775,-496478.1971001345
-850.2274532412703,932346.5344502011
14702.701747203173,946634.8126996986
34904.61811073366,1085561.0291259557
-3012.2256506297854,-1500114.79411402
-25211.629692683295,-2199327.317605993
-24884.718867823183,2825596.155189769
-30180.547175341693,-2648324.325547464
-10492.489331503642,-2300005.582633538
27019.41794292594,2467225.932986117
50913.00352798005,2539729.964022878
47195.852241656496,2459547.362200447
-19261.413635678502,218266.25332462834
21065.749526988755,630410.5495006336
10554.633211536617,-185642.63471371413
-5851.302003821202,-567278.2227336136
6883.280543890727,978879.5469952826
32666.207553226275,-1201619.8968369265
40762.38893526026,669274.3792025755
-34899.215327079495,-423925.5466363606
-34899.215327079495,-423925.5466363606
-38197.87093004063,-1244673.8801083544
5015.743837262009,1312532.4622121924
-64473.59404048994,-714176.1168428756
50861.4582452712,-395604.34918702004
-19176.953261103867,2472320.697726711
75552.23977006422,140711.5584367807
-34804.06634939202,-823862.5890339538
20742.710202114773,-1099052.8066775776
18974.598580469443,-1055369.9975648853
47542.73982054009,542724.3243853865
53712.69560239508,-50784.28343950235
21729.694840444252,-933063.4314833842
-26996.13994942177,-1693603.0665272335
-35162.84500127904,2608139.6759627145
85598.24793651988,977836.1815681735
29456.55861872527,1512658.2581116636
7092.411204106342,-1025690.2911510398
45408.541664596254,835242.3404979813
48104.054917869114,-1394716.461099908
19586.186360935557,-1170576.9086959714
21717.97992182051,685921.7400116739
23511.282388131563,139520.2498106216
23511.282388131563,139520.2498106216
13510.37718719483,566700.2860822917
13510.37718719483,566700.2860822917
-71.03528474186169,454836.76680259913
-1625.6898062760645,-58680.999431177974
-12491.149207701877,-591921.4174422625
18907.205834603992,2337016.9382680915
27953.22518817897,1173270.9451364153
-35822.9679621034,-2660364.0524534024
-35822.9679621034,-2660364.0524534024
-5309.343787949758,2368442.7988452874
4419.918175069202,3651277.357431327
2076.2669161111276,2374401.3060684567
-4376.546473322067,1303610.4484821216
-4376.546473322067,1303610.4484821216
-60521.18763733473,-824269.0441917555
-30952.82427570513,872201.7062095279
-32641.926580323652,-1575519.5106846523
-32064.478444797707,-802191.8243015886
15622.78394694373,1136257.615705183
2053.4721141961054,955864.1709323314
-10235.951452204368,903997.9129058619
-53596.15468688422,1185499.7409704486
-12107.467708356322,343439.31932510866
-3356.7956287880734,-1707863.8028359246
32906.09666724452,1377351.0325047956
32906.09666724452,1377351.0325047956
13866.635330698773,-120234.77709469269
13866.635330698773,-120234.77709469269
39996.358331926116,245190.93520621082
51127.57626352548,229899.30377016016
36793.7375590811,636642.1213339374
12827.973597441945,-904199.8184240117
32187.53236435658,902789.0546501959
32187.53236435658,902789.0546501959
32187.53236435658,902789.0546501959
64478.24026210491,424835.79440082907
4960.936649568379,-446550.05554255965
-7175.258396282519,-1026226.0855020194
8284.673903691717,491834.681397817
1723.60990781468,-457838.9761508923
-9234.06089487422,-1216150.8901798427
-42373.03819927141,1548032.8313395998
-31780.304153931625,1405018.113123355
-22045.833419786763,1621151.5760650295
46464.270813345734,2220802.097392911
-32244.908773886942,-31177.49740375951
-32244.908773886942,-31177.49740375951
5601.449382020415,-2704605.654227687
-6410.10100043376,-2664970.092242665
-22774.649807698413,-997719.3114166036
-24034.52599770847,-1052026.3631036284
-24034.52599770847,-1052026.3631036284
-17147.812004563075,650853.8202036796
-24310.975148221816,987806.5084504298
33995.3830873602,-497609.07904612867
13640.997608574071,263337.2121942623
13640.997608574071,263337.2121942623
5156.889979651571,-699436.5066956771
23118.436525271398,288518.2538774987
-19955.80747287887,-673797.4029140982
-10112.819709189396,1066670.3107553548
-28827.169494355196,-405039.9130509142
-14501.71928954705,953357.01259688
-53487.99889420513,-735712.071895341
-12814.691200791123,-1313514.2851152653
14253.528452581737,601145.7610860185
65202.231983750346,1139466.7994459693
65202.231983750346,1139466.7994459693
-63059.4324420738,-776923.0138624377
-38555.620728514754,418054.05737804796
-5475.930282555637,1881911.4702874608
17899.042585440955,1823361.2192293904
-21291.681533518007,-2966067.918941417
-26644.589525017494,-2693774.1484318967
26284.2411306699,1706799.4633647
26284.2411306699,1706799.4633647
-10894.306200588497,555626.8918145963
-5795.527001179355,-2007799.9285423425
-9653.062419921065,936605.3064453253
-49468.48844973669,-2457107.024016175
-15016.374101556874,-1003813.1452359315
-15016.374101556874,-1003813.1452359315
-12226.441087160456,-540794.3584596985
39486.29287858407,1676562.6790604424
-38278.06312427584,-886959.4580557509
-17700.609838069155,1710099.2016409168
-12819.591549401575,-16554.010464569554
13357.334778495786,-241380.2532353846
13357.334778495786,-241380.2532353846
54374.15149755378,309929.69057827094
16465.424372986316,-840819.8522265926
16465.424372986316,-840819.8522265926
32823.868456590055,566446.8852032303
624.5585882447012,-511481.5217884941
26453.15521601061,390614.35842556134
-32448.007736501568,-421181.3834035443
-25716.013508099877,-1042740.9536447176
-21832.64833739098,-904442.6642908279
20410.05524342342,981057.9551105995
52331.729369300025,-502658.866336789
35670.31672472844,828283.6208719467
37345.88498744382,2973815.028671799
-23690.209770536265,-12868.458157507237
-10335.728195205176,-184402.89676826628
-10040.583879132002,-111208.79323571714
20285.885470493893,401189.97534279525
17640.686280662158,325821.771473047
4018.4055477521943,-257258.6355675941
15289.301704406018,377958.3390095758
49353.96346788112,343101.12434003415
49353.96346788112,343101.12434003415
-3871.985723127924,-696093.2029186831
17794.43307848817,2962849.6238323557
8027.608066514058,1229234.78320984
-16993.435976600416,-2196234.2724767546
16328.342507482197,-2412739.428664844
-19127.347427136785,-2067959.7933546794
-19127.347427136785,-2067959.7933546794
-19127.347427136785,-2067959.7933546794
1817.7424654444876,78429.84557681344
1817.7424654444876,78429.84557681344
-10441.463232967199,-1576123.017051675
6701.3992305959655,-1194317.7557858233
19191.025671409938,-608638.8475056366
4112.279735038019,-544243.6954933119
-16931.77843811536,2766460.690247113
-29409.146468925966,508077.6865143017
1444.728935714993,-3805413.2199508757
45552.87865708546,-914299.4330693227
-56573.45248358839,563806.4681271815
16751.577700872207,1912172.3190384307
-1911.5613269222085,770707.4398083095
19498.94111305198,711566.8201570436
19498.94111305198,711566.8201570436
34314.182772196196,1192930.4668355861
20988.21020233522,1858464.128561923
18653.267031235777,456279.7717138054
-66589.45027113019,194718.97879113303
-10811.852612449416,-1762853.6537821942
18336.70062004649,3808589.763199345
-16158.555064734232,-617760.94264868
-24749.104157375026,-348619.0026592454
-24749.104157375026,-348619.0026592454
-19602.264669247772,-70848.98297367501
25140.69270440327,1047094.4698622403
40910.26386612572,859209.0599210117
40910.26386612572,859209.0599210117
40910.26386612572,859209.0599210117
54443.35952805465,-54149.8178595684
-73499.95026785732,-200977.5938445623
-43274.55003770057,322144.942874829
-7491.4879474423215,989442.4088765227
-17412.14302725542,170699.76273320324
36717.470121193575,2212936.336674387
-28024.12302261937,-877847.4278506704
-15207.430285169126,-841979.8037980471
-1258.6646416077947,1030576.5518163451
16296.278774110491,812187.8942801878
-27241.871957156844,-2299449.0783066987
17144.098164262345,2099282.653537074
9008.656799910264,274465.9128813916
28052.407234995517,321097.1405088401
28573.591996814852,-678597.826110278
-40154.001590759064,-546924.5386818505
-40154.001590759064,-546924.5386818505
-32252.06965130588,-96663.58913474338
6449.928988711057,-1717477.7379740023
14808.242943092802,1219819.7557008814
14808.242943092802,1219819.7557008814
-14110.024784677633,-2915865.3374672
-9905.21665540979,-1614800.0452895649
-10180.886603036894,-1449063.6304182096
20346.54956070293,-885204.7600478115
-29355.302037809503,96990.07450078335
-40063.97547264257,241088.83569447894
-27063.276669577142,128202.28490299132
8858.270257359247,-2215373.111735214
-379.10180618800223,-35706.23060127068
-644.8769091079957,-522561.1813609179
-19062.229015627534,1869814.4864720188
-3016.177159506842,97130.85420780629
-18846.848759375738,1123816.4399832045
7929.676350537633,-741028.0586899407
7929.676350537633,-741028.0586899407
28678.631796376114,1715742.4296577927
19540.747573689998,1180286.477597124
-13749.515228743147,-323419.7086020018
-2198.958349681161,-891111.4645400366
-28780.386322783903,-1864767.5296660876
17801.42211428649,87992.71793611976
12656.702410617907,-1104590.5927404684
75927.3369678833,1760883.2940998094
-64562.61598807934,-1192227.6757415894
-13749.258587470962,-1392174.4493135477
-4631.111997654496,-1731764.3988353484
-18717.804981720772,-1009192.7367463097
-784.3068735854613,-105892.40167109726
29322.53551794694,-169937.7583059594
72457.34605420099,150167.8795356736
42738.43690796813,228987.82007217206
-7905.782940981197,2310050.8893850786
7482.749816267975,2613589.1644518045
15845.243711121213,-631381.2828740554
18893.464165393354,-497579.32389266015
-15593.54852799909,1296278.4611547815
-21831.776470406505,-982334.5294897808
8271.690309546808,-210732.34691919573
8271.690309546808,-210732.34691919573
-15449.43522387844,563039.7056501671
-4646.0495479530955,-35350.035286395345
-4646.0495479530955,-35350.035286395345
2863.8330144665197,63080.5017924893
-44108.87145651184,-1608795.330920701
-2034.097289739817,-3451269.2047137655
-11697.593227272184,-1145964.229000533
64739.3930911918,466460.91160180327
49516.890072909904,-1092753.6790858647
33959.37577817436,-763664.848815545
48531.684548061065,-202834.93461691542
-39729.25490911973,1406139.8227546257
23821.793513451623,-2934733.266464987
15097.409061046697,-1355870.4626110499
-23894.887942529764,-1015883.7625733744
-23894.887942529764,-1015883.7625733744
23990.03896247324,-284109.00850287103
38843.66116112461,623555.5521503733
38843.66116112461,623555.5521503733
49248.46108919104,1187569.292601867
66410.67356466211,2536666.604702887
-3786.809630336924,3034644.340535931
-21406.175143154167,2688519.4883441306
-55317.764859925184,-193518.53492253134
45600.45294031656,-934042.6018923613
75181.99386563162,-66507.90381071414
32597.647352031505,507569.8824169958
74864.88425565869,-1350252.4791980349
34261.60597849564,-294358.48995888024
18393.510022734503,26101.494129262166
25864.594021769102,-552699.7220377933
25864.594021769102,-552699.7220377933
-8253.450307795341,1483575.9632762019
-22649.00925908021,-2141753.268973093
14313.557215431792,1368801.6319911038
19553.31989366612,-1407329.4348239745
10431.900673421274,1205685.215878942
9153.932390413695,1020295.0860774051
38944.55817180323,-1089710.0483737835
9723.587913628093,25325.731496736873
-14359.460468434823,40804.428917008045
6196.348089674077,-805268.3231818981
-12609.084993392993,-950733.1062909015
17213.923824372327,-1072839.947381039
6319.315632169939,870769.6225749124
17132.386070956705,1327220.744468401
-2608.524511578543,-1839919.495124685
47367.59175681921,1560255.070825479
29105.08026420159,785822.431685831
-33023.698135280465,-790708.6173390913
-40768.089316526886,-1193017.8327350274
-6215.569480597376,-2403705.656969483
-3550.507053612062,2072100.2900380697
7394.34123951135,1722770.8747603276
-19960.64265014518,2342343.891872264
28172.590218242327,-1956212.3423953631
15391.186309037452,-2148502.777975637
8300.967334837693,-1377088.4226360845
-14289.706835439141,322685.2957022928
-46499.70440807947,224610.04374365835
-39192.1851924747,691070.4630604461
-50224.87810913392,1014889.4567776789
62209.44105130291,1246918.459281507
43053.07034434151,248274.46150512586
-52447.95854249356,-677760.3023861484
-55653.92840249196,-442004.34089665
-10682.463721326858,-2880390.8104670467
-20930.63856988879,-2039532.0166944638
-44148.58748758473,-2071617.044002573
-7102.886972976441,131374.28703274112
41973.24781054744,-395069.9571311578
9371.729880510862,-885868.1381709413
-4640.11883571589,2481788.3995474507
9143.936316636558,-1386278.3127876718
-3234.560462496156,2023323.0458345218
-48244.50561997525,460488.8616673022
11589.302405682763,1369215.380408178
-26468.76100019461,-2146985.4549381435
-9807.596323647329,1370187.3458481156
15717.150328015683,-1870294.405336475
-59164.84805077753,-2148657.137800007
-55291.205730420916,-1552657.2476829719
-67745.34434368895,-334418.64200461446
-23781.578734443356,-52298.80726247962
-23781.578734443356,-52298.80726247962
-23781.578734443356,-52298.80726247962
20292.68037013329,-83149.18607260086
70214.04542812714,601626.5348644297
24764.655922472717,284622.7976499369
-25712.415889160773,-380668.8750174563
-29245.25935645258,-955695.1315853221
-10399.430872753917,-890196.881991512
21470.987211645355,1652038.1220468958
-14351.786295796373,-34992.37250165781
23028.16508379586,211516.76577223977
-7965.151343008052,1436237.362620058
-11550.729135037676,1175426.5068666185
-11286.802141390777,-3458433.134316774
-23883.427279232274,-1716951.1923803184
-59471.31521500179,-2694516.116667242
9784.896454933994,-2098529.5750235654
13695.636694263847,-1432320.5481702865
34129.037216680066,382546.1395146884
-39175.559276465756,-1269948.4875873995
29843.454350182918,-703343.6209159759
-2712.1404112722375,1983924.1895149117
23918.586310900162,401354.0011963239
-17756.20423307529,-289112.2856632151
-17756.20423307529,-289112.2856632151
18762.201324444097,1106409.3678384095
-14375.209392619292,-158866.4377093846
12200.660671354046,185772.09298623452
30540.770169599422,3065337.022672453
25503.37773305014,263475.6813901472
15667.571089964282,237975.76962329168
6923.355542707761,1134430.8293679445
-14505.013161789233,-987205.7366819134
4240.9398133113355,105737.23233846831
33889.14763253063,289540.87498106976
-30561.64445221778,23717.479935345706
-27854.898811175914,511634.83680847706
-9545.9515400296,2299486.137550734
211.20298493496375,-2578142.6170995897
49039.74255684188,1922652.3388363654
34429.89556806874,2942167.9823121163
66089.7046966509,2224868.86540631
22055.080975270284,3257011.8679271694
41771.182831533784,1615095.8423856776
21958.67357583305,1784905.1736144258
17057.11727605383,624825.3695258948
16898.95193052247,-648564.4149771805
-34828.235322657274,-1228863.6959553473
-34828.235322657274,-1228863.6959553473
44674.425602765936,1970074.8181662022
43541.907391846275,1118125.2599522525
32558.630642380253,537917.7927369373
-28906.775486315073,884372.242102349
18158.014873073866,-1437512.698514181
-5071.9622428063085,2673146.1161807217
16953.7549726264,-205935.02163688
23324.07024706721,-2188383.82342681
-12721.245893094914,-1916607.3866467655
20523.296962759654,-1126656.287201087
1533.550016010733,-780420.1869012001
19458.97484526211,-2271554.0087297857
-53864.315415797624,-2077127.2080128354
59831.597141397215,1476766.979764312
-46590.547031688344,-262719.1145689166
-46590.547031688344,-262719.1145689166
6518.110187479386,1065951.0264272424
-17650.280874364624,-955820.6911058446
10966.565088175215,639997.3641003099
-10224.848824061446,-1225804.4467771838
8824.437633024132,368265.66337607545
2078.676261662258,1456765.1641297806
-42541.30635281703,-564721.1829571638
-4426.671530406478,-29765.40238329256
41328.7642741461,-411687.91395946126
-28911.708009557733,2092352.519449842
9904.54841830935,1409616.2194262277
1300.0103082122514,-356756.69376177737
8211.751489073424,269483.91422008997
43090.74245150878,-649349.6647478295
-29438.793489290787,1473841.228012201
46937.10777882384,677916.1976757286
36061.18129686747,789208.0003652945
36061.18129686747,789208.0003652945
-31869.880237590416,-1093633.7821036289
-16021.488516020427,1109131.784171559
-16021.488516020427,1109131.784171559
-14043.843679608679,2477586.0871736156
10705.752251837705,2109672.6889113043
-8974.025595165072,1847742.306747149
26944.675615601547,-697663.6362599859
-24419.46514433589,761286.4637207334
-30669.452821296814,1052153.0769083689
25645.053151682434,-1122355.492459706
24810.64479274428,-774759.986290856
24810.64479274428,-774759.986290856
-7488.690917088577,2463370.910999953
-7488.690917088577,2463370.910999953
14262.291768846813,-1767354.3817560496
-2247.7056927733847,-1483682.9826142802
-2247.7056927733847,-1483682.9826142802
-12614.830893611143,-159970.7768325247
-30133.52421131105,317680.3889724449
11014.148438778255,-1775576.4134297408
16901.50054516652,-944808.0780525975
13410.767111489997,761711.7646123173
-42488.45714738518,-158555.97039728053
-7491.020787885391,424596.6023991656
-7491.020787885391,424596.6023991656
-17893.666828532725,-297112.7259316201
2698.05386555304,243682.56824213685
-43814.42898119389,-15590.815572579624
47198.155606954766,1207812.0138306548
-31812.549950625275,-891917.0499401414
12338.317018348767,-106166.64884722797
