Measured speed_t_5,Displac. %_t_5,Gas pressure entry_t_5
-103162.61063292026,-119.46333683926801,692564.6681392924
-103162.61063292026,-119.46333683926801,692564.6681392924
-214529.18305382403,-19.008307764761327,496191.3197167072
216049.20109158827,-28.086636414179715,-614978.9014157892
63186.78730213025,102.76974653952729,-420344.7007774508
-90664.63890605787,-11.616685274435326,137424.38817029644
-90664.63890605787,-11.616685274435326,137424.38817029644
105568.69123307936,11.04597638607963,-344369.85358784307
105568.69123307936,11.04597638607963,-344369.85358784307
105568.69123307936,11.04597638607963,-344369.85358784307
-303816.3393428584,40.97467314786877,1602611.402655656
88897.51975598786,-15.685460846222085,-416087.30584796355
-9278.428929853628,4.708490957929457,-35239.18978632288
-204824.6570522152,-22.768524190238843,939836.4687362858
290563.85030196205,-19.214181677407304,-433545.13497293025
-50795.60245491011,32.26014401619589,-1177223.1903459195
-50795.60245491011,32.26014401619589,-1177223.1903459195
4921.2244224635,41.47175317000173,232432.43425343372
7985.797875743432,-46.99768405691846,-93802.74491292678
-160689.996016532,-92.6228496544432,895967.4736409311
-235511.86498056448,30.828574442386653,-47051.5439966711
311417.0992540445,35.061548851553376,-106572.38328876044
-82868.53429583242,-77.73130668378099,1588311.4181591012
-82868.53429583242,-77.73130668378099,1588311.4181591012
95522.44554980853,-49.53461953415531,-1615161.6641160413
-407215.16928899556,1.579895573649651,-1964412.757849453
-493947.5647610838,131.1388040537288,-513162.5771371047
-319935.70656731876,-1.1545972345300868,-535881.0835818565
128413.12912433964,31.27415902767811,1407092.3791259762
-164888.35548347307,-16.26062461835425,477513.8124048513
-252084.0591590468,-82.4697299755768,-92163.9793086705
209787.5086409074,58.123333511761615,301491.8938568797
-104664.99398528681,-105.93952422231271,253339.5197829674
227408.28448964606,79.76913671258944,402837.5665710275
111781.42281774295,98.48992136084681,291188.7777278895
120497.89780779823,-165.36712803522707,448235.50875303795
369075.0137429622,-69.90491933548843,788414.677830231
169821.46814326075,71.07727040581308,-1716245.0062019932
-59447.0651430166,42.57434932645036,1268274.4898281181
160368.30009290983,-64.04088737581725,-569920.6545938399
-30319.307561083435,68.50829984093662,141967.2053915013
-73115.34399361323,-82.72151886514027,-722384.2056256238
-226412.19327410666,70.21071968299708,-1378600.0268834326
-189278.37920319702,-39.2199069612257,-2654234.9003593987
-16360.430849977478,-77.83059118985872,-1167598.6376532526
146896.09827976872,9.429846428131782,1915058.5438874662
146896.09827976872,9.429846428131782,1915058.5438874662
128946.9775017709,13.857854665697516,-207523.22990031075
-108479.66929855534,-89.98025175560302,119116.70738783994
16325.307288994009,-21.83267683332072,624921.3269492693
203418.62390858764,14.694337651698806,-1311996.622984472
315909.93891463324,-52.06754213430871,-267035.05065173307
-358902.21374067466,9.721973969884502,-56375.81445699753
177154.91444323715,1.6046599132083514,-1192562.202163729
166634.60060722573,2.077908818829954,24235.95241071828
70279.99128865848,-20.16093132805345,1212556.7468230992
-114442.95637477135,5.584868395027062,-1386378.08497004
299315.44756125053,-32.266414474849356,-1663126.1689994726
52272.47756069212,45.004671497337405,34713.945543455426
72924.09794315312,-86.9260120032851,-536003.7343547565
72924.09794315312,-86.9260120032851,-536003.7343547565
10898.114813026099,107.20684868644155,346842.89671083976
-187185.22001076647,2.7877075462173764,347249.5439714252
136623.36281932495,86.78767691109036,-149411.2425172701
136623.36281932495,86.78767691109036,-149411.2425172701
321108.7254478574,-76.15384798926198,951725.140750038
-227591.60010948175,74.244636153864,-1101313.8362582773
-227591.60010948175,74.244636153864,-1101313.8362582773
-298177.3798783275,73.02186626182709,-531419.0937892175
-93486.18387686549,7.568877068590382,-465884.4372175477
249307.14579394594,-40.43287280277623,-1616890.3620811189
-215360.13557126105,96.36568545168144,1233129.0955929095
399375.20658664487,-79.83765439544678,-1803589.31081765
-235799.16348130122,102.17071832347915,739460.0160767958
110129.52819755091,-245.39484840057594,-526659.5989955405
-118194.49992198516,151.93155028720517,342309.993259496
-63020.263593006646,-22.71712118330717,384263.6848873915
130491.28040924296,121.10205320541863,-372189.67281910474
-252064.62640732503,-94.94877480203657,962999.9375094866
-252064.62640732503,-94.94877480203657,962999.9375094866
250064.5870222734,-23.175175290316503,-836620.3934104727
250064.5870222734,-23.175175290316503,-836620.3934104727
95938.02971132394,60.39122890086084,-1001168.5409464773
-116454.11145318058,-148.4150052939562,1042005.5161394874
27564.119150069408,88.36556643774612,-431755.9230067313
18230.15875792429,-91.34110530080551,-38292.13707999559
106322.58424358927,-171.3042780942941,192047.73391285338
-11977.963294036192,-108.41886707509292,377772.3595323536
20669.495111707918,40.896150794874956,-569520.6394630052
261825.4258658355,-17.00274176169558,-827280.4961985617
-199779.01961025796,5.583378411068203,1272128.0435919315
-199779.01961025796,5.583378411068203,1272128.0435919315
324313.2326826558,-74.76741010471433,-1897827.621210468
142638.4213542474,126.86538911286873,-1419638.0457973375
237515.25824226957,55.1930869963563,-1510464.7938691399
-44547.50485251594,14.183605842925914,368475.75881865295
84658.05629035934,23.28488428616285,-87828.77736707634
17368.519933363976,-189.68490962394404,-233802.86670299762
25750.36415088306,-100.85946614621217,170711.5612832116
25750.36415088306,-100.85946614621217,170711.5612832116
-69430.64311041616,-10.315460524494597,-52838.77757723641
4163.07462887271,-17.12952391567346,-547522.9926144809
36090.54013715335,-15.061680524182258,1021074.2133811972
135629.24434894958,22.767419144778614,-15494.54245894216
-42903.13386946279,125.15468084192632,-261531.11875735648
222759.20560329896,-140.57144373413246,-438329.60548908915
11767.727410661377,5.731298316663043,883688.1215623019
-37338.05970497009,64.08187023732275,-742045.4719381449
-65785.94766128388,-0.38752974374087046,-1006157.2558376472
-65785.94766128388,-0.38752974374087046,-1006157.2558376472
-64102.412172548866,-53.516758350356056,246139.7061449613
69453.04665451165,52.179348684934816,-14001.764809795888
20043.213796994678,-36.22015998142733,-125311.85385471303
-267201.07398024213,-53.246673418592195,614392.5604341942
-272099.17001886986,-47.14326301879727,911823.5398704603
180011.78043570765,112.20992122191137,-1630629.0579629727
-277204.7944872066,-142.8453011598915,1109948.922211916
314423.5465801045,-26.32350289493513,-1032420.553888792
314423.5465801045,-26.32350289493513,-1032420.553888792
-99870.06724054382,-6.312046221167343,-265971.2700683577
378081.3439796831,53.48686523749637,-1125739.9639951782
-224046.54501092143,-91.245582186592,1577591.1937276656
389065.1797071775,79.19968689813584,-395407.84015490324
-261209.22204649568,-86.13994461287378,1089626.8898949642
-178996.59450730888,126.13262871033304,319541.0170851181
162357.0694832469,-44.68829334852312,-41524.06831728364
162357.0694832469,-44.68829334852312,-41524.06831728364
138929.58923887304,-42.12574136661632,1959446.2637064029
40785.411510445716,-17.21514706781326,350624.64981928375
220879.5935610365,-142.63274352635898,131209.31347260228
73185.46459051632,-83.02861733092303,206902.29992985958
163392.8495196198,-131.9416089516928,-1533447.097891159
-115018.52902239612,40.865826644789735,1467847.7391254217
-62832.389439892926,30.719235407335404,2321795.230227372
291181.9860735412,-11.34937782830903,-824234.9937394058
-37170.90577719058,-45.65348356918382,-225406.46847517008
-84330.53688289522,11.571082070434052,-535723.5743936421
212686.8378592956,-59.66519339320261,-2889304.073326976
152688.68351667796,96.63599721347745,937630.2886472619
46561.947217521345,-97.3490418505527,-1623650.9188486044
29430.652917940093,-74.42464416758122,-975104.3978762545
43628.776171663805,-104.25222973224542,-707237.1240182142
139996.47865222534,-101.33640079550085,-697376.6366202893
129199.45234041993,73.3317908951797,2493897.8962710775
-88207.2489171229,33.92049191541407,1239406.2656870696
-61481.26936814339,97.80983167924653,-53526.463523129234
-77317.07529707087,-149.98128677113937,528365.3459240783
16275.423901937262,181.55021855502721,473193.0848921486
16275.423901937262,181.55021855502721,473193.0848921486
146990.66288561755,-141.96618228424177,-1066024.0906358943
-91750.12820403528,72.31426729473276,679235.8320725556
-76228.48641730056,108.64644182348185,991986.5333630947
-505847.46119617636,-2.6327656350433557,2472838.2592563564
211440.30474624212,-83.89215033606733,-733373.8361086752
-70796.15985161325,62.20357366059228,283779.695349932
-124353.66338965253,-97.36225937599126,256912.5036389929
-28137.54656510707,202.7048352820175,180301.43053661764
238035.21836757392,-8.434812621360038,831750.3701206397
-48176.07370450313,-6.544771452087048,731059.0389544702
-38179.43166761572,1.7004705302826153,-1412845.6693242216
33712.27769786902,-10.47874305268036,997366.547358924
-147180.71600553422,74.655577539276,-483059.90878307004
-15745.232315263012,42.16988263695218,173939.697698546
26055.339549304976,-36.642621391775506,-389798.0831689725
65031.58465699537,35.35847585274046,1136914.0864393471
21482.03462324755,168.6285647243816,463489.95495870477
168570.48602631097,-48.12283664679916,-1542708.069851082
-163709.77959499994,-58.00711460992385,1396004.2901049904
23523.52390716152,60.836637060303815,-944269.39438491
-331555.2755685176,-44.808545284753826,2390071.4177575205
-38023.17116339266,76.20888188386817,-329477.9441086268
87168.84336672301,-89.18036156368053,467236.2583350291
31729.863399051523,18.80112703010323,170370.96764228353
-97348.38649990899,-59.594215342373786,-496732.2541291135
-227330.38499316585,51.04134009826401,1983374.9441968887
-73377.09196794202,-106.76490974556745,-536398.0200278491
265596.83332304703,-59.51382776450572,-64583.18574031186
-440387.20386158844,-13.177469935930077,690892.573911005
317865.42567478004,56.4094193081856,-382127.5597875212
-159619.1390209305,-13.513124343819726,1310509.656106432
-716.306975424377,-52.40760918172395,1228804.6063352837
22376.066877873876,-149.0202373899224,828414.855209392
-144456.5634494114,101.23164920098611,-372716.2410046131
275571.062050282,-129.82255768556882,4933.144447523111
-97553.80299747824,77.77797273675972,-1099232.2249172728
230711.63248065131,-54.42855434703665,-1624601.3296268387
-146270.8714968938,97.77007285229143,1265177.8794147545
16822.041175199607,-150.8081749364585,-366099.51712153153
101047.98784837681,135.705506771302,954784.3284515887
85782.98020774696,33.6345513443119,-99523.40158987208
-116465.49114985272,-84.33099047102364,401796.2821462093
263818.4895224676,-142.49759046353378,-771302.5387999762
-43598.9465674145,52.24400634532823,-391944.2749019787
180713.14672750287,-25.008990120906212,-144666.63398306107
-64409.909073117684,48.576573819749264,89264.71577418377
-286266.72713308793,-10.50363176972391,1286947.9713149215
40843.73167691495,41.07654028857051,159885.80294029508
-162844.2903676783,-65.8636539305723,444586.16935851227
110803.36836247679,-6.243597863015516,-886421.3896314237
-233525.09541653542,-128.54061495206173,-361084.551793086
55729.87973006221,49.52119387781056,595651.4794104886
-96956.1607756076,-80.7365197413692,-467541.26146679994
-57849.009456807165,80.8075401559682,-572096.8854846287
6835.234032734006,-95.0012142953276,628053.9159797009
-200878.27393245648,14.484990750521717,360964.7997101394
126784.5316967525,8.786926680488747,-313291.8165567892
154182.74483977907,-94.07985653383699,275673.0680730756
110613.43090177947,57.46414473231775,116661.24297259137
-197159.35473437907,-58.41316933891031,-815983.2130557923
12436.973281945335,54.68591100502159,-422148.1105165853
-162416.17144621693,-110.32802992365234,504076.96388887987
-218326.007114183,-81.93799361877468,239243.9391196774
150563.90717645656,78.64870787172016,-1431457.3486622805
-162861.17811686193,-86.02163220211447,-90480.76435068226
82560.17551405414,47.57929840873096,-447787.8056254871
107305.72014719078,77.10600218459307,-1418908.3791985726
160125.5699181215,40.93919358325189,609680.6147488081
231882.01077199983,88.5611688973881,371424.5777185848
-120363.83371424208,-171.0282022747437,-1041347.4009995717
-207831.201880441,-136.95898818692993,101974.74381602556
-207831.201880441,-136.95898818692993,101974.74381602556
-39963.49319469018,-57.231224972568185,-32641.91953264762
55501.8768895886,107.6992295565355,57704.5896613106
73657.49893052161,-109.05355542042864,-753635.2038750125
-41053.660821261044,-21.835369620229272,-1680956.8427118026
331152.73484727443,-88.80521725012173,-2380914.564950386
-616237.7493463334,70.64800858182888,487430.7822462402
413765.1993009409,82.81040540600917,455310.1492043523
347657.0378655811,69.52936515174207,-287805.83207052597
347862.8377733074,-139.02111234312062,-1336173.6873507493
-349146.60218997207,4.645691878430995,1192323.9024241022
64634.7989390158,-52.79987005281487,392414.05301406607
-163515.53981392705,49.43625837345972,157879.5386036269
-76276.45637728745,34.05171409629086,-410187.0795978188
-139896.94361734978,-75.62270544639783,-1003400.8044629054
163841.87507667788,145.86347094100415,651376.5155966778
-216913.15732485865,21.446552824545094,1282484.3252542326
-147390.1988604318,14.725812022275813,656441.1237855655
144722.08973955008,-86.82161050686571,-521598.26159323694
63126.348156468266,10.780513181313225,-629520.1770489714
-12571.122807458101,-15.909153893634723,1177874.6561200046
-12571.122807458101,-15.909153893634723,1177874.6561200046
319751.579523069,-22.4550999657432,1502354.8766705072
-153540.93928601206,27.106934727069856,-567459.0083748861
238557.069611097,-13.921049619046627,75970.26963979297
-26048.21224036225,4.458804100765953,1368955.6156907491
-26048.21224036225,4.458804100765953,1368955.6156907491
-117602.53484031945,-28.31358281648027,-882894.1264991726
-73125.31430690107,-96.21781248453121,63450.244082554476
159793.19858553304,45.10090909715588,-382358.3197858193
-80567.29449802818,0.9296895632440254,86042.76737626089
338197.10001635674,-13.657503826303591,-291339.2043813902
-106574.06511208563,-7.535533636054829,1812238.2390203304
-471303.94145708566,-29.557086661646924,671455.546232647
-159166.6456736031,49.68283441269597,1365359.747807397
120452.01671035719,11.953709140882196,-1144790.817666252
-49662.952727296855,26.74368138124464,986814.1252954219
-207261.28625442914,8.938239738464247,104416.87324840296
106739.98227003944,-124.36536770975998,-104972.08181827149
106739.98227003944,-124.36536770975998,-104972.08181827149
77836.64742667894,7.8902055645153695,-759497.7066351576
215348.85777304304,-17.862347610857555,-620491.0887724874
16395.645461326072,36.87309119458288,-616489.3383914309
-105114.76068399397,-49.87025965849882,-173607.45309328428
-199093.42521782388,24.77436903355298,1379704.1349711404
-16005.574964192754,86.29715679717717,-781021.4924297493
-3419.9165773502173,-105.07005297575387,750945.5885973917
-3419.9165773502173,-105.07005297575387,750945.5885973917
-31932.19678187844,97.41512811425906,-428248.87194975174
-31932.19678187844,97.41512811425906,-428248.87194975174
-105320.10935768354,-12.164600678341515,1097987.0572189596
-105320.10935768354,-12.164600678341515,1097987.0572189596
159310.63797345574,-21.131072004440774,-662524.9431358473
3071.302852087945,-130.67701724698824,1593644.6346841818
-149306.34237881767,-22.664812945353162,1171144.5728270821
-149306.34237881767,-22.664812945353162,1171144.5728270821
-119144.33762335026,-76.73303755970889,-239112.86137563083
65253.32755251115,22.2992342693082,528503.4439772968
-153765.8791948898,3.7192735947408124,129836.93909477768
-153765.8791948898,3.7192735947408124,129836.93909477768
-92167.58299701533,-69.69406939299516,993634.888026584
146675.00218007257,81.91928644504031,-792689.3321999044
327879.1457833333,108.47124349142257,-1103095.4650382944
482008.8697532566,90.42687381019356,-1491607.7560354657
300317.9431737338,110.20503949766453,-1532114.4079057237
99940.14873551452,-183.01178476264437,-470676.50572233414
168390.97812714343,163.1013882030735,-644746.2279889397
-272211.4570459189,-108.83178048826854,1112495.9959851291
166553.54036140098,147.7723433930241,-296229.80387404235
166553.54036140098,147.7723433930241,-296229.80387404235
-147821.15262664412,-121.62899034710078,501575.75150306616
148822.56241240216,57.194248309299155,-152187.03409391828
252151.10227263917,145.8050144787078,-982352.50414728
252151.10227263917,145.8050144787078,-982352.50414728
65518.72908885594,60.900843719308995,-893500.8084917907
-29097.437184501134,-25.342212114956425,1121190.8789886069
274706.50255193573,8.087129341286644,361143.82482107054
65225.01107425202,-149.67283287995912,1562006.8602208926
70453.62830544208,-55.91895506640523,744956.2760495966
-203499.22419131192,84.11684123059759,114802.85541858524
-262821.0260086596,50.67024565283947,317647.05495947937
-236787.4673615302,-11.473837499721888,-636377.2037335986
-236787.4673615302,-11.473837499721888,-636377.2037335986
-295042.29836323974,-45.11462297068002,2758945.75707349
-391215.4281952176,-82.55335978683439,2614666.1207320634
-59509.09504833573,-39.334636083020115,-243867.66550715407
-54610.177512534574,50.82071264629761,-211231.99616861204
136564.23483506072,-81.37759194044418,-513974.7349666911
239465.25938650072,-34.58046164397765,-1482008.7682571497
-10611.76113767644,19.710715503932853,308612.53688232624
318672.38251941634,-34.93077109073036,553363.9220174847
-260570.6983533164,53.47310006032494,-163385.70258355676
185653.9623666829,-53.32860089828028,-363387.3905482666
-203180.78783695726,-126.3386528986107,677349.0515426775
238141.92290547583,55.73488407248982,-623597.7121460672
56408.88586416433,50.48390914868651,-526452.3230369273
56408.88586416433,50.48390914868651,-526452.3230369273
44220.76612812665,-59.92784237249943,1259681.7458440093
-138281.59182043094,-140.93050178731326,-1361556.6791347708
43494.73617002531,-43.41701111778056,1362923.7169756144
43494.73617002531,-43.41701111778056,1362923.7169756144
-66499.4359286069,46.81774258695921,385014.231354604
178270.16513912647,-8.265399169566678,305876.0954960606
-201687.36040032824,-66.28477962961195,43615.01773800375
-196893.16565693173,-22.610048559793327,224566.25269427447
202875.2695157586,32.628434940825045,-362528.5028792607
294710.5411850212,30.501356830798,241779.15933067398
-231396.14106549043,-35.202165614048845,-66855.19613947999
303885.76860445086,-87.07491568603635,-470532.9591846119
291557.59827729757,-39.425519230893656,-797634.1852826328
-7762.478764899191,-10.12532423006527,153061.9705523349
20458.309326240866,-16.455664217921576,-56212.96526252747
123849.70027471367,-0.7293893419666198,977996.7257155074
41757.88268876511,53.86778790867888,1102723.2602288763
-51737.161106517015,-44.490162460541285,-938890.484684065
-209060.38842435722,-9.11254641816096,-833398.317671049
145075.94024646262,30.596927612301414,444866.8120460067
145075.94024646262,30.596927612301414,444866.8120460067
259363.09723278426,11.151603377487877,543034.9631575621
-114352.87047568365,44.99222579129888,561800.147538621
69894.62355278175,-21.872813626075015,-722214.6916001746
-107297.67620995137,-22.39935356158817,910412.7169406591
430077.93654948944,53.07599489297382,-2148544.5871463823
-289978.13936068787,-184.00475893944704,1190805.9066045908
-165244.00402861013,-82.87787900174888,1431705.1167461204
55240.29887151939,-85.39631180759694,-283509.7392421907
-7131.507362141099,37.017172346832254,910645.5415516573
97014.77785661798,-56.67071180443054,-356175.0633782097
-71616.69825438442,116.46906849938708,625288.8246795296
111633.71302979704,-109.65290952951793,-1273142.1257105302
238302.58479736024,-122.04447390469267,-796801.214892825
203852.46895382064,-227.35797245496323,-670606.5895761624
-446.88967694700113,-136.26938847156762,-110983.14258480258
284240.59440266015,-34.4583893414015,889392.3717181603
-512790.6714410966,-12.306880657097793,468133.60140430694
352697.48128389084,-74.8617232443262,-43038.73475944286
419216.9107940819,-31.826304752652426,-188213.93247351996
-185879.90890196795,-25.454051244093257,-911580.0053455976
31872.422384795675,9.633181131894474,-858440.798464057
-52886.706388471925,4.4504022715608365,-646777.2893038022
179984.15997378604,52.89741512913267,-100104.56720255234
-115869.49059034884,66.72349189733771,555546.336833209
93705.17257108697,8.957227768748012,-254266.6785289992
-129965.01454258342,-129.4871484391381,106393.76751498133
-122781.11516478413,136.65503652497415,996531.0206397664
217571.1940634291,-38.106523952324466,-1474621.9386496656
-439927.6442553589,64.07504321764661,2093328.8597846269
-439927.6442553589,64.07504321764661,2093328.8597846269
-130710.58058258623,-43.62324651104879,656015.5935752913
56452.42059029578,54.340803960917555,-520027.9703670417
56452.42059029578,54.340803960917555,-520027.9703670417
