Measured speed_t_2,Tº motor coupled_t_2,Ref. speed_t_4,Tº motor free_t_2
10197.175657554755,11.789248275034813,-7191.535658993907,11.48986695133006
-33377.54220747187,13.13969039607649,29527.023635801685,6.575738833299471
8077.085866744565,12.090970345285108,-37129.31197972484,-6.9027097546110845
-83255.44515618199,20.27403354831902,-271446.6770817334,-303.30815034590023
-247935.77904074668,18.40310142265354,166635.99853466035,-95.2634604777921
-360718.8204285746,18.104299498148055,120633.62693368671,-234.08257394665875
-414040.79106502334,21.33807282155122,118093.18532773218,-285.9930681469793
457976.9145343018,2.4165852458969033,-123851.55926818587,339.86205924626483
-97494.46282771963,3.5621067520856844,81100.15574773378,-19.224863114962506
-134893.13854436815,9.740770615301866,177001.9687463798,26.856757054498832
-525.6616245218265,9.795877484472813,109531.4414692265,98.5655410697991
-49730.21318821416,12.219862603939477,46439.38697113644,-0.567816494467225
-17617.773143454153,12.944502178655599,78465.91167013606,54.19752053083904
21080.21358147661,9.686467704278655,46541.5840179779,65.52962997442172
-334372.49554450955,6.409494754936389,-66969.93376661855,-372.0983152461104
-404963.8926961988,11.555809794598488,-170162.0234877448,-527.3981451899455
-389228.41650780675,11.648886998258257,-163301.15255032302,-505.7054380209087
-362744.77307285747,13.919588075774714,-169950.2229403417,-482.5607362243567
-135376.65781464108,0.10368550553363426,154019.09243949395,-3.853581166734953
-68565.47357501427,8.989971102523636,139383.770849485,59.498883478760966
31635.15965442519,20.6265330164305,86979.45414919188,115.67513319903102
209477.56227446956,-2.361200758259292,119466.17758250583,298.26340166946665
22809.795618029675,21.293911758202647,20861.16635458948,56.62331692267888
186114.17741528075,25.63833049585998,4246.788184097459,211.5419132662505
-13742.302432791801,-7.00821330208067,47054.90689059071,12.780604135881466
-71245.98317024286,15.33423172536735,98364.91689794499,33.963339895582095
-12367.94637335487,16.041255419065045,-58066.15329674519,-40.84062526350696
-44437.007564340995,2.1579098312697926,36383.8885924985,-16.789087147905903
-28744.11229565383,-6.197441372838293,72593.2846420769,21.511626670425844
109259.81809591957,8.492190837566026,-10927.40350738963,110.38087393009918
27362.34121913569,9.634863331709665,7628.981642906283,51.77471419194123
89251.66028281473,14.851034614844114,-14979.012358734206,89.5653534755895
-62418.37740272001,2.561384043669022,188424.82558415364,90.19412141793958
-38178.7654108257,10.19580633589439,111698.6926165013,69.91076355791681
106327.54173209908,8.867324499441574,105706.20384849665,194.6896777965708
119683.96549809343,7.604623073041515,125546.20511251301,217.82800507585
303498.56177248707,18.532440873880763,231978.7913371251,495.91935480699254
228418.71235651238,15.787731263341483,329202.32714832464,518.1200782052053
244993.06429253533,14.942158910280384,273886.92343882,484.2637376058823
196523.04762368428,15.27372991237947,-147786.02077406493,81.84366589886359
-80362.12731002018,14.009932828246164,191366.53897951977,98.93398417059778
306742.7808948916,14.024373952824154,-78344.39125918501,249.11063773320882
53210.322297085004,17.03618285942873,-36434.86156893309,30.820994028588224
7646.297078663827,15.112220568258456,-30085.987827859564,-17.045324832938533
150923.00586291638,10.609069802455505,81704.86674183713,223.21204543980525
268480.43796457094,14.143024971014484,63914.50639785784,322.31269978124425
-233670.00895274495,-0.29722520733299135,1573.5646812211253,-229.63380249851747
235333.42848820926,33.32999189368364,124433.85578424262,365.8023763425257
26251.77670714303,12.082715386269486,90570.10472576634,112.58081534935637
-44563.2998418108,13.065465766499697,149973.03768445214,91.33027562805252
-180967.2286041579,9.272449170242007,300235.38667696744,90.10292722607115
307697.9530021172,5.48633658728605,-300428.9399644346,54.44464597681096
6652.976099939577,-4.015695202908024,-161337.98403119604,-127.93716661402888
9565.365202994544,-5.614123279955077,-172038.91007972095,-141.61750073730533
13844.606949346262,-7.744616352464949,-194387.48168351484,-152.45769036807698
9752.368254861483,-9.065732387107092,-211145.86323484316,-176.27324178281822
1197.9968043673757,-5.1237796618128675,-204912.54631526204,-177.6109662626979
-193490.4553043128,9.138125606144639,35914.20553795002,-153.25210670780237
-296435.347733864,21.01285616600626,53731.60519320274,-220.13619251391256
-174278.66651524522,17.34259369124427,52034.63348111146,-119.84036656358528
-150325.0596272486,14.529273821345896,46028.73976580183,-107.98667474098374
-130694.64794596276,20.473168111092868,75691.08048108718,-45.69942374388251
60861.4717697374,13.059714688343663,201854.9216980553,233.50044609753544
345103.2142433397,4.8586548163652195,29716.868387030667,374.90126528049035
-241746.16373810562,4.236252385406076,-40692.877204057746,-263.4338536082776
-53373.66925496134,16.118307031289536,53616.807468867395,7.482381611902798
-131644.73463447954,18.317819537408866,159225.63019622798,27.047748459064707
-67597.03830388453,11.235351808331217,116390.78622165321,47.80704893452445
-201739.03958905718,-6.207999542042896,-44031.04357912369,-239.20453164547305
-127045.14769453155,24.342885765306846,-51103.91240609941,-142.84680683305558
250721.34134228854,6.40250209648601,112924.73915021466,347.19530927968344
115841.34495212113,19.844298862875398,36142.84750954681,164.0799395926285
-23128.18459403292,17.540584927122463,-2020.7259438873439,-5.928150921662908
207246.7522841828,19.84287531736441,-64549.96254534558,161.71135330633194
99784.16218861184,0.4253698746365166,79524.44274016295,167.23638204005618
-23380.063977005906,10.571688181108744,29469.79537216267,13.658983684046037
-80026.37544229248,3.627871443584416,195274.8563551512,94.77629414921033
-10102.122913131234,7.893355866772489,-17433.671310666243,-16.3071372548401
-7138.082852422286,2.631420058567973,-14546.010459531335,-13.449331262123756
-231451.06960825875,14.535921919386542,-10568.967126338677,-228.40615984619345
71590.70740994651,19.321777105768106,1092.7233174665134,93.76314226512606
-144586.74373681238,5.626167593510211,33015.732470136536,-108.94096598852114
67259.11246324846,7.177585539052202,-9124.621803212629,66.12934786939111
-145729.31893038028,-0.16952195727898905,-68481.11360144756,-200.92710005416342
-229548.7181527631,12.670899114415647,-11989.262750926118,-225.17995733019234
-175363.2563279639,8.0348554648896,-131040.58996857569,-272.78856139894646
-353640.42062525015,18.37433181049974,-64020.974369338175,-383.2203636275776
-499435.378005999,3.9688589092017805,-205236.88895994503,-647.6419299774976
-324087.1633124801,9.151237090419494,-191521.719118202,-467.032900108821
-336787.2569517659,8.564625304306704,-223535.99190607198,-507.9901870561985
-127664.7115697241,4.836189469459054,56488.295821942665,-73.87246756799918
11433.31016034961,7.825355797522423,39464.3950824504,51.74947458906563
170049.81677458875,8.477808063145757,-7159.00416367849,165.1976994379816
-168088.1668978873,10.687272597693294,5211.98119427904,-148.415223709599
-162569.83037200433,14.888165646988213,23795.671768648583,-130.95860280220379
-315696.72999052476,7.75013603622265,-25268.659450321167,-316.5870435831898
-96532.45592587827,10.489035788587197,54686.92336452856,-36.03359364823642
-22281.487308248958,11.061630654549063,22786.315879669783,16.227531884043497
-56746.4362835801,12.127970579289185,32122.124241780188,-26.701393939331837
-250509.77348223503,10.57206947937611,78933.55870249443,-159.73010993348294
183284.53771201705,1.990696695598657,-47916.14657018906,147.35383701992063
32568.96084396426,-3.9481976628953097,63227.89524268725,82.41804363178485
330953.6916196306,10.257089206480224,216387.0859231526,511.4017321458522
105346.10235987684,17.67306417485928,68735.41215087193,173.76058594060422
109568.8651327845,11.425204382945775,97033.06093813822,192.99514091619488
59224.81098747079,7.015604452804638,-148718.60177481716,-67.79877850469103
189232.05742837384,20.44703491422351,199332.27326096297,366.40463522478547
-291509.5207681387,0.6798036129046389,-138894.87098547537,-395.1279200153026
85520.25395766046,10.587625580072316,149473.28238359187,217.85405338937522
24971.298970666718,9.627498348229574,-139646.70843141232,-86.54475630586317
-518601.9998956554,7.888170126436176,22324.247127013317,-477.44579362844814
-313383.4492098581,13.196983796726926,19017.889313395943,-277.98722480519484
-186763.05857232492,8.499255660711206,-139853.02577415184,-295.7331252071872
-11420.462270068312,-1.2557349257857218,-8103.179540271773,-14.896989480530154
-70297.04486833181,2.158144364939222,-34755.517466052406,-100.08424024751555
-55348.30460707085,4.683833749514384,-26362.210022090647,-67.23765715951137
-55348.30460707085,4.683833749514384,-26362.210022090647,-67.23765715951137
-52048.45157335451,5.397723381065204,-27742.034792804094,-61.70157895606737
-126632.22528829084,14.015529371722371,-9745.53441985936,-126.5370072951285
304654.7552338926,6.542329852259264,27685.49720336599,331.2923366543916
-283287.1355775872,11.76219267017076,-18650.99339012776,-275.6570055240003
-164868.80313591455,22.9843305201711,109577.0449006503,-52.93868790392679
-61116.451482402954,3.853930064629585,17803.945895004737,-43.26051296634752
-45236.290661045845,4.775859489247439,10945.585214126739,-31.756274604532454
12784.620283744332,20.009203431302932,29673.98507971334,47.99934204484392
38238.34806383502,18.14250412007692,87621.74563306809,123.1300066315207
20345.950982452647,10.285280847182698,11717.878632684016,36.1484580370821
-39986.46636457835,3.077662354779885,78782.86786277908,31.082881409255126
-48564.70308170454,7.6844892561980425,63808.387933162536,15.46852378349315
-68451.64129797698,6.170692966617786,-58258.77495948264,-115.38161998502132
115234.16807537635,0.7311821680712082,-90548.27791002778,48.451170341606314
132988.24921097924,9.061458444485067,11038.45247704798,145.4562328376753
323032.3262854521,9.816625239890167,-9122.178871318727,304.5106738831293
-48169.581627370106,24.76867218285292,149919.36034856978,94.0506145940292
123764.49631283885,13.387998576286856,73997.09048274618,185.11727678975674
-58384.90743575657,7.091277598857948,-252052.09107188674,-256.5118210253357
-315761.6758679074,15.754073447631155,48085.95732661081,-260.5639705823471
-69151.3845071992,16.447645276481747,-86895.51933568677,-125.06122595529433
39736.83959947647,4.053530543487971,-15647.9573965438,29.439362213517448
-266473.21642930905,2.72830647272351,-22143.3491781243,-272.4120794322859
-25476.299095889637,18.01285147348396,-57206.96636649957,-55.01268168911207
135345.49584164147,8.397906211453458,33584.92574303838,166.02145829544972
-14807.374136274215,2.531154702769957,35649.50132825433,25.215474663676464
45222.26610447513,19.458008440005745,-124115.01262134152,-48.46118624745662
175869.67790921897,14.555981257988732,100408.09873619534,274.2244835391123
446701.92697783356,9.996577499807024,-24664.916798068632,411.4486511147981
461569.80128276075,5.966049350678533,-57235.152641643384,399.5831331086425
-67547.92604733695,2.4308979407974958,-46255.67718138358,-102.78776202560712
59142.729814979924,1.9081385675952316,49612.88318354375,96.45044192252107
61141.73079643216,0.41341290720441404,83745.10040676755,124.06582975011744
-12368.249782646062,8.725902848685612,-362815.41425515956,-309.09572875432406
-255579.00113741893,10.60225261548597,-82282.314617627,-296.5022403613242
140443.9505980016,5.253632085415076,28214.262705685604,171.67454445322514
299360.10730597714,6.4306146117582,-70196.79999113109,241.53675515441304
-71367.66535490096,7.820572993965349,-33694.87991970817,-88.582739800762
8831.042430765325,10.589848606735876,4308.704797620043,21.642161897851473
42588.35639396393,16.879009317456877,-69679.7366905323,-3.7866552363515877
45475.334564296565,17.86912521557225,-68559.37173587296,1.3958047770155002
-379934.8025052829,5.671674983962105,209733.09069978347,-188.2020829625079
-52753.916351510656,6.680507480328121,-338735.0919644453,-331.4162510610515
-42955.10960406386,7.58190577165708,-312218.46448094107,-296.5721223153604
-123688.06026151008,7.799792850536665,-130124.92368105502,-217.47996737492247
74816.80591102086,-1.9423158485014287,-163662.71440503708,-70.43148496150908
76211.48401139406,-1.44292635633391,-214702.9286731538,-105.56609097563899
-189017.0329253611,20.202673759141,-148487.860183139,-289.8614515265775
217665.22570500837,7.981843531534759,35304.05740963662,245.54694085813557
91622.69108309917,16.582717206567708,78551.94535636873,160.79848137289028
126507.74434119817,11.135409591106423,82513.87606914477,197.49939772493929
-126890.19289017931,7.805780533994096,-70096.83921056548,-168.13019361114573
-247044.22125389476,7.693569213061703,71555.61197766435,-180.74167373039234
-375199.7694787417,5.075267061215566,109205.49640638035,-276.4277440529013
-166633.4527076983,8.533367358074141,-147487.3062571177,-285.93460789057
-124530.53433499062,13.015976940833765,105445.34434331622,-18.544308730358352
-119625.85288943951,15.409409102050558,106254.38992088626,-9.622759621255895
-95403.40227208265,15.900613771919767,210292.7935319354,102.72473680476375
-106144.27033973334,14.205208457345632,54126.65359301732,-40.22385847701776
-40390.12071416917,13.717461055390283,-179212.3623859235,-185.12552249142593
-229146.69538238863,6.040112769318627,86895.4908713819,-150.32528814623655
-169872.12470821617,3.879235777186187,88048.86784974413,-93.39796982194589
-161190.02581907832,3.8712110009555403,134581.38667455383,-40.98772607720235
218629.33370316058,11.42711424822782,-175004.3630250457,75.86197876723965
-224890.54663870065,7.307428124337407,81468.31872108116,-146.271066590029
-33278.564769038974,3.9189573702957476,-71593.03071779406,-90.02207458636813
13265.681736087925,-0.5335814790722726,-91678.73795197933,-62.113989148877785
-83731.61085210669,-5.151737416766593,-176734.33196953923,-225.17792495867036
-33203.18005639738,14.979722032189477,253105.5792310128,196.1331895777597
193809.28757827886,15.620211972272092,-179718.86342384765,45.31524740379379
-84921.29783464524,25.728680621705184,-73047.686284262,-124.98209699180154
-48142.15167325639,30.33404826627085,-164295.43509453934,-159.07077414930004
83192.29861459749,-5.835463466880847,-1532.248110707953,74.05277786034569
44224.244994259025,-4.1523918015372825,-56747.16216727382,-15.009299470677865
64128.05664346573,-3.4813315887878464,-185550.39149772038,-88.39849261991161
160491.90785796588,5.3519899533660755,-126035.15015160128,52.70828431003406
-364454.50843780354,5.354497624237257,78276.07347495321,-279.5178062794347
3628.279362563203,13.963259114022847,-187229.8916951764,-143.95818226814953
-371340.57260810194,2.821564184863285,-153300.52702253952,-491.22966043466715
-344617.33635959594,4.643192384725707,-131696.36998275694,-440.8869648736847
393342.17481064185,13.311062536918104,121673.95731166187,491.50177428200504
28454.012984318382,-0.20634392312400007,-61795.924826731,-27.89659756712391
119718.7659985748,-1.9586477489008296,-154459.84334047645,-12.32541731794059
252089.0652013655,5.024482125468179,-142918.70637340492,130.55755639206254
-225959.16273181938,7.074576315888466,85082.9833842603,-148.1330758218257
-70659.55011037998,7.263746536755469,8416.204825712399,-64.39637097903852
-115366.0822972935,6.970366431816241,10093.18512622095,-96.18435493559268
-52303.08222380003,9.814387400695658,116038.66371870405,44.59035612278629
173096.24024605317,25.27610351776491,13038.317657014934,198.1231469351248
94015.24791110292,13.360592448235536,106753.22685066912,196.53341667880213
146197.29543724234,6.368709191756873,17580.997044886433,144.71798783136467
-104937.73024962016,3.06376790705304,-98588.21130207737,-195.20290154272513
169436.6241114503,6.5655567568717625,-42989.73862078758,144.5067191165366
214788.0652561499,-0.4914448723724025,46703.28876320758,243.3503301853496
161963.96755837352,11.977707707017204,104885.27779092116,265.3196932574764
163536.23424649893,13.302229589425217,114513.9357133368,279.4980298085694
-4670.629271702971,2.884334968748447,-5462.5095352559265,-14.847323704149229
-134140.60320929193,14.09733274950596,-140699.72291377967,-245.37951559041147
167578.7072222854,8.463396105200792,-149672.17694319,37.15266049959188
37634.35388478021,8.964763575343762,-228082.11572726755,-145.8971991675901
19488.65384612392,10.742233250573978,-177483.446679781,-123.3343985843228
-175924.14650150752,-2.5107295516302073,86023.38808906366,-105.13453910038788
-177995.2106694714,-2.5308908567459727,86085.17341475263,-104.93827246278958
-160651.12129088838,12.24822338890171,49105.55087468968,-98.21571216393356
195363.7303407247,14.088204489389755,-10816.98163501305,198.92512908506066
-80758.97790452496,8.136290153092574,57575.26326583779,-16.214062641155426
32512.14550212539,9.099333875608702,-49383.89514519212,4.208960850615031
106024.0671952332,3.2596246182350357,-40046.6544182845,79.11906831896337
-223727.61210297883,3.520113732616404,-42590.449519342976,-258.3291122086307
369441.0524291084,14.87455555603674,80193.26827270904,428.698366484419
369441.0524291084,14.87455555603674,80193.26827270904,428.698366484419
-295903.36629883706,3.009416701921754,-13690.93354124685,-302.67352622508866
-42584.595957318714,-10.09270327624553,-98369.7672802445,-129.12808718787343
-28158.469938758433,-10.691696339930541,-98733.7955275892,-132.24732165232845
-373434.5072702797,22.065568785709477,-101778.39244589786,-434.57775310078773
-60406.066389477535,3.4384446296090183,-127549.41641562364,-165.98571999606827
-60013.43914296904,4.39821500276559,-113183.62313478769,-151.68352824561302
60969.226649894845,1.5452363115031196,-119804.95542010991,-37.06553625320738
256947.19470005474,3.0333121398185217,-146153.16351949045,140.5851857340692
228576.9298013614,3.2124676588105494,-147295.682222224,95.10102008480129
106613.43191391762,-2.805027618357356,-96275.89768956596,16.124377404688605
10787.077300092189,10.668290464129475,91172.63671043253,98.29084654711603
45043.08495404062,10.556238749080809,30647.38030606597,86.74042808234229
50117.2213141967,9.903880579316892,35651.92637199656,92.4511835411141
43291.053769403035,7.648743783349477,56865.24458713742,91.33083340518814
-8423.474717414485,-3.665067256952095,33788.1039523393,19.176305534669137
147705.46298421072,16.813575813027427,122005.66631621974,251.2529119316061
213868.3777365672,13.862903509324484,172230.9428059145,358.42798442413323
162112.19722747084,14.770876130493138,-98057.6035176487,89.64190235877373
-246980.38647150868,-2.6679133538524313,42860.45432098236,-196.57061944204634
-196870.03646638052,5.678703039721401,124539.0816023253,-78.41952406240723
153367.58637871873,7.139681927591006,68994.05292024821,219.37154439235158
-17578.04452977235,5.933663849290736,251723.46387058083,197.41209955269983
-128839.61625314242,9.153478095453545,232875.06878758053,85.26214150700277
70678.01637055103,10.33888319312141,177786.08913936646,219.9840700254956
-99677.69036769372,0.18515467147730127,-147523.68771281186,-214.8541250519447
157471.84207634296,2.079606147207006,16897.985814860425,160.5506308743154
144644.3758176889,2.535128157745689,13206.356356678123,164.66553251827114
-160872.67366067602,18.13551120585903,-55830.3709334682,-191.4983962993839
-167004.41400678753,24.235407349867707,-77722.94064176733,-215.46573060286477
-154223.7090222126,12.370028023065817,24227.933167610445,-115.58970360093886
-89768.8363419254,9.300596848941762,35907.103674593294,-44.22132183689596
-110374.47426606971,8.596527291488947,50207.14416291787,-51.67716300355781
-194085.3201790485,-2.349768290630634,77024.80954616077,-131.4955627358328
-242108.9818819695,3.7819868380722372,205057.07426210996,-62.3406525097623
-102777.01805856294,10.462441316467526,165361.9531909401,47.08384266160208
254022.5182094887,14.736211012565464,-28641.761868779497,242.6533857196923
-233745.6564671205,4.778741296597495,36840.54768889465,-186.68433387438074
14736.129067251539,12.030046397983824,-104841.18059666238,-68.79449531836308
32890.61630122799,4.959988090649028,61932.44701254551,93.35708305029921
217435.59895736875,4.723582307841064,9792.922472597405,223.71771912179014
123081.61987742186,15.245283883899475,14953.36652898444,149.2953677890736
-202538.61809996556,18.164240982623966,56600.052168134665,-135.24000335061677
124014.59396841936,9.569196793355651,102165.12957360485,204.8838836100875
-27803.782914574083,6.413752245018549,193946.14992020486,139.05950830754762
322111.44195470744,7.075741822254785,-99827.40318742995,239.19464241278337
375852.94485578226,14.379245248771568,-80133.52842205191,307.82773788971133
-115585.8971114567,19.296772805080582,58394.326285809555,-46.44904312233211
20753.01414430584,3.268799855809205,-151501.36365613155,-106.83234995486902
62484.63801999746,14.267045677370792,-46495.54038404115,43.318701737715266
111628.95963886975,7.756605457581023,88920.76071120595,199.88374681051175
-19196.273682787334,15.198654805119496,-84204.42980436968,-87.51474277201294
-173538.68151462066,11.49172981393633,248593.93465577785,55.16268243560541
-102765.6322247221,17.608020268951595,92103.30989662517,-10.789648461154492
192216.94870101142,12.415808445637733,-15588.134016297296,182.2798328324389
-120792.89638240216,3.480894226203401,65570.50776170638,-57.796283402020386
-64090.18123736148,4.595047225422066,15932.660710268827,-39.73435361561394
144598.62228142464,7.013843275920555,-2699.9970507449343,155.61648147411032
49666.76943329332,6.878982935750388,-39095.15192660105,32.71783917130969
193234.8298632356,12.661889046700606,-140872.20753690563,81.3749236082365
24552.785240489044,16.675809123897036,53045.76686799661,84.59064580469884
-2516.6902176151316,21.429532887399112,97478.78733350009,95.58607163102448
77685.30181872867,15.95091146429563,63613.17614674155,142.2732971478335
97125.12781770127,21.130570998769507,61720.57695836401,168.4824855477758
79303.15715252493,5.21082389362507,54844.53143790064,131.1239243993968
73782.0026621839,11.329454893949888,-94174.11077126783,1.6969174631490498
-183108.41388665605,-5.8915753198559475,-95401.20796071479,-245.8469950904238
28859.54919016126,14.60346027505933,-64573.07225100406,-11.943771457154309
-19006.167228106642,10.805360962322238,-124683.5985697831,-111.81568548471644
-44488.59582576808,2.395295365648447,80083.22438109232,28.783384075427367
-40709.656011051455,2.9680790155875028,64318.01224542125,25.10048327473515
168355.67576757577,21.397155718035155,31027.00197728418,210.21000886525337
-243295.73661031938,6.708157078353865,170402.5561434364,-79.48315080327087
-11790.711888653295,5.957028818934537,31681.690946537383,28.049641170083532
-4208.012845968666,10.520247991445085,71764.701799915,57.19751117129627
-15237.389751854853,10.104507913757603,-94613.9051628843,-76.61554074824176
-111811.8332426732,18.527041454143298,-26977.764631160055,-107.3372086230681
-65737.22748674244,1.147859327492671,-40808.88571295787,-96.08791043628895
106285.75417239046,16.731216160439708,22778.684733063,137.25655684274687
-189744.98616400105,9.810933611497529,4720.189159037163,-170.0057171424526
45710.956136258836,1.8351689791364851,-148238.9176340482,-77.60688621502426
-202850.94105511357,21.09329872150265,98186.27161450408,-94.4861536146633
15117.327929559337,5.378095518924749,-256729.2673409788,-202.9750799021508
-109798.86858195433,-2.348915069666846,-108623.13254026196,-190.480156310478
-153044.28096297142,0.7840061297276784,-7220.566816435518,-147.5198212329366
55649.428793943225,13.36789390864784,52742.03793356657,103.15537068586036
39800.09658572067,9.973863811973963,71579.93409859115,106.86251163363582
541.5059098417337,15.324533392150727,-53345.0784235597,-31.111793687249495
35157.047685357014,1.530389203645289,169980.71408507592,176.00875052198447
-2307.4319584915793,2.8550878503250194,124113.75264552534,103.82981329962378
21924.967814951866,5.549878566256578,131693.5136840807,135.20146855883908
39273.82516474114,15.552718404389777,-120161.85387938532,-55.51530714164941
16708.560776408143,7.710706104294831,-174752.37969147734,-127.88505982180571
14466.036468471166,17.25405271965531,-233559.4359871291,-167.73146646961288
62.07846498015351,17.29575936861334,-170223.98909008014,-131.04443395889615
-154033.5089582882,14.94703263054905,10414.492410595576,-133.30530190040335
396419.75337402633,9.846177156542172,-41195.434461258046,369.0980489605928
-313076.5081580916,8.683167347602792,62561.7462474354,-252.22368138587723
277752.9698118851,12.65808179701678,-67988.02400273454,226.61396219384483
95213.03312245733,25.64665312865287,-194029.25363343797,-51.10925255233168
-48107.82181347617,-12.190915715046865,44385.89431124267,-17.625908893144334
70456.05929646554,-7.033247778383054,41921.47306359453,109.38824354616783
149007.331801062,-1.0941410853765334,55544.27131660448,182.9263662182162
-310.7359866916431,11.095289673080796,169784.38524358944,157.9543531968153
33009.099099890314,14.094454844150407,-101322.49994798651,-43.8145207693117
-267675.7009773239,12.24555068352453,-182565.29068285524,-398.1940658041318
-81036.17000895175,11.812841603157613,-47538.17148457887,-107.77700536937361
-73637.53515732715,5.5919194900074976,-9268.315282539597,-72.8481552892427
4692.579577180311,16.73009535457556,-39453.552732409575,-10.998099475819167
74399.37636093819,11.848900886786705,-10695.756748806712,60.90770898387053
35035.200029785934,8.78974924276806,11314.660245230089,49.916345225054584
41040.038950797876,20.45947502224913,182829.71309623847,209.15972658481672
