Oil level_t_2,Oil level_t_3,Oil level_t_4,Oil level_t_5,Oil level_t_1
354.42426696465105,629.7668705426337,914.0262806790352,-265.68427680200574,476.90193041313734
607.4834892015646,285.6190397941449,-25.253239084858365,237.17950482256208,934.9702174869644
82.63145869693182,476.50330511705874,1071.6007208057144,2100.9818457325287,-109.82622881640185
37.08725862702198,-136.81982559813204,623.8792585495942,-68.73726717182785,293.9313797292863
269.67786828826786,434.47908088707186,-110.51221443205887,1597.673514258186,570.8465179578989
-226.93669034117337,36.73983098328824,556.7357843010611,-166.52423081577535,47.872063461729226
472.84369914057527,159.23148754059483,-107.35092256124676,742.8564358662364,-205.36323048708627
71.82931973566652,242.32726927424625,946.5915862388637,844.5816578357045,109.65580070009767
-405.3084603701869,125.06648172000538,30.408590660480968,464.47339282830654,-85.21986389935986
724.0702370297804,545.9670711099776,704.2672501202791,1045.8455073102346,83.34954948824122
-58.17925801419841,242.9246271177051,333.3330189786195,615.8186440390496,-494.65856052158375
664.9056263680461,300.593897046787,795.2585726037464,1391.088290360097,590.1302166972349
23.001782540162424,406.92452506556947,35.28044146790711,202.72014361161683,-61.807896839448745
152.1541337896386,-331.19919564495274,396.8424047372631,966.7273767148416,515.2408029060159
1098.7789273607686,495.3699553162492,-191.83154980000975,431.89515026610763,512.9568177480284
235.80274538552226,566.1701220072927,327.7794364491323,451.8294080501096,558.538604035383
241.71910946243943,491.76161671513046,412.6639544134438,325.5640843202747,435.7369214920509
234.00645930716396,-118.59588443806791,140.8827473459464,882.3815894043908,-353.1363381965975
-105.80853347356478,160.01114310678224,-794.6453442570433,971.7800921083618,-18.46997747964008
667.1963393145516,-25.879489672689942,1570.0869108396546,720.9457628140153,109.4596905745023
384.82986133209226,-124.80660682850123,479.02212806895704,213.7521440944335,805.7040850992292
605.9119122222072,91.52392566214763,228.46235592296307,577.4931426064732,517.8307704886856
180.28572780756406,762.511851693653,123.45835608186286,1089.7440765174892,531.8206553368601
541.616333844651,-4.677771505670137,832.7501946458301,898.5476109154868,116.42205873101912
53.599567120723805,698.0389213035414,400.95376702946584,1235.8207902738577,81.28901415269152
-161.42561083305137,599.1662143441174,712.0200276547691,634.2499262923827,660.2739426244449
439.27940612256737,-41.28629344840624,-192.42844134722952,593.6713759388323,-12.397027109858584
56.94665320964245,621.5328275572216,988.076298546528,1236.596564662582,271.54417063420635
252.83477418990654,355.0261438793098,459.5531758963332,828.4360232750669,682.949634536968
546.1563170917719,253.24278758205188,-146.25443264486745,1179.7443216566571,-57.31527191350557
299.473115751871,109.98437323943078,517.985992930745,1589.984313271824,622.8488861035789
-153.06290358479808,184.46271652834443,18.974314050821874,-132.79449292721233,-324.1611982213186
-60.944391651559215,-33.468571125991986,320.3412408797325,1340.0458746196496,410.9195547840553
255.6640200191364,704.5077950587888,328.84779091297565,78.15269116243948,-300.5113660154696
236.66029392833644,-1.4609751610693138,589.1291613575124,1886.752892273722,355.42210757067545
387.6852022203427,423.7830865612617,247.18480872015505,-458.95371057904424,-364.4946245293834
529.5622558651798,534.185772003766,1153.0871062111805,388.58778103135603,191.11809206962585
-55.16055329622504,94.10444113096148,-361.4804873635529,1162.2018939344555,-65.6714663067952
210.09360829068697,374.1204396939204,722.810318774841,796.3874841028119,130.07384760172914
234.9270443667245,-454.53472361818734,615.5122378136491,800.5596909295637,311.6604174708401
118.66179728476027,1080.885623761734,-71.82552009739146,540.1823331537987,604.9728461694567
4.389801966478956,-215.1822529473652,607.0775280003818,793.3878526429418,-303.87941271946113
208.23492469185527,417.31457369597325,36.26174405558049,629.7608301498528,131.33423573893612
208.23492469185527,417.31457369597325,36.26174405558049,629.7608301498528,131.33423573893612
15.439751483063446,-464.36198481287283,-627.6638320090221,888.7649684544672,-487.4833972790476
906.2920199684922,486.6044823922493,396.26589408866994,705.9093999400175,724.8173813026683
-435.9528533266548,439.33019456443935,330.787673376886,913.8542128345874,-6.890000368959306
-435.9528533266548,439.33019456443935,330.787673376886,913.8542128345874,-6.890000368959306
-435.9528533266548,439.33019456443935,330.787673376886,913.8542128345874,-6.890000368959306
743.8523237363415,-98.97213616898418,269.4175968896184,742.6016939907375,482.4563505748589
193.9702558540232,462.28273018835046,999.199456677494,539.6993003493391,278.333372133989
-30.540484573196935,979.2917407955161,132.69616783661434,625.8334818154412,99.10553618422787
54.709457989651355,110.94247930355743,523.9150733674373,485.7265003349169,221.78789027507693
438.68337961600645,685.2496193078778,-260.2418812471408,455.2400014424187,243.90706611473664
381.6768683698782,276.98790364891875,43.40100440619619,368.3414422671602,610.0502885437086
284.59899400989786,412.66985212410503,454.63375387679594,328.0916688211128,-188.48446056912172
527.9153952395841,153.7414255693456,-78.20393364823448,-483.9600523045384,274.9750446789666
646.5464527599485,-10.791846890897048,-478.9529045603523,1311.9082789134095,64.85876604096728
871.3118257052479,-153.18560183707666,728.9120730753306,443.2149937532357,-478.21328895893424
383.62881026825005,381.37458962449165,406.1154830346178,137.22788300589158,963.9419115688692
645.6003273627364,305.47247130704073,1223.8879217129588,94.60379343168982,581.1012307515114
130.35511770108133,-1.6314517593036726,-396.96054524367764,1532.6101337964124,-99.11115022576945
216.55414159670775,-124.83628295372239,1059.1606925174337,5.630555394534156,5.978914791012102
478.91423987846144,508.37596754007325,904.3661906305334,900.1122589847313,918.4753380824125
314.7632961115311,1107.4092138024473,-310.48908927545557,574.7654610891768,93.48373014967103
440.72530000798724,3.29309265552331,918.0169439619885,434.6538644574079,393.12061215330266
146.54952076662624,-67.12448349256715,-66.67838902636652,684.6058212624123,-162.3988378241607
125.15068062297549,-295.5804902977128,550.2573845537437,1037.2502022054925,-179.22623582243727
162.19185247173144,836.0853798156547,54.49841279413363,456.30137697340047,659.6355482100641
243.81195638936254,250.07662289014445,391.90440563166703,1506.0590549982899,-306.44183964092235
-46.06977956448151,42.13614542904136,293.54028381989855,1517.194836175465,-13.819090610985597
5.173338401042521,-585.5634789732088,655.8169894489827,773.3686496033829,5.123265962678815
-299.9111250029285,22.66641425890225,372.16108623031266,1386.8446797756378,127.75142282139704
396.2929639665831,178.46718847392623,521.7634941463956,224.96380648723573,-193.35303260782337
270.5677821396659,-112.92051628990211,-261.4451531819962,597.7093033710433,251.28125241754336
351.40162976670814,54.022275131956405,1283.5611379806032,-283.675284037151,-133.7714524603119
282.9997284243557,126.21413419973305,541.1680898962686,178.46328875130735,506.0849648011059
230.87081373652006,670.304266421024,500.71419941867816,207.47862348600378,133.05240584722833
311.20217259903654,-44.448509035012535,275.3612059336071,1315.5480964947399,233.2871487969909
0.49679105640109,557.2922641251455,343.94447512571844,150.20596554767098,160.0858756272131
692.4179699274803,1010.2061700717268,216.42580741642556,456.8001960186766,425.3150157681556
132.7642044589926,671.8596244225512,544.107189823678,558.4434460987268,949.9210464386589
619.2116194353096,325.77337889129643,757.969747687503,790.9847751463097,466.75043932099226
530.6694447776048,167.9122037879031,1177.1217324455697,232.24165128689765,744.818060396201
61.11104557798984,1384.147083596377,10.514276594662533,1132.535443388344,277.1028448408977
414.65151473919997,804.1537947801112,942.6929360196542,1735.6475080094092,754.4223926485533
-162.97561786818818,-286.02487475471577,280.57042986821943,280.4801841556372,-526.9204514284398
344.3187397368118,544.7654114759416,278.3974324318061,1122.5788780876387,637.2960935644223
216.94323350356228,159.445627128943,504.48860608276027,737.6812956709889,-7.196053201225652
395.0041191370446,-169.81411879236043,245.15526961529457,619.2431461874365,8.207492018146809
141.00131429767583,48.40949703950159,440.82763951995776,647.4358562566464,-207.71935892996635
-137.29400131159923,313.0151104989203,295.0004625120146,1124.7463198653913,433.13748914153064
-185.9880342582585,453.0871826915096,901.5977970934059,575.8950387061803,361.7815969170747
-109.37492378090434,-261.7396305423573,577.4827039740414,1757.049281564689,534.3840454555398
432.96831329059484,453.67214597011355,97.80495957444623,-33.20502048709818,-505.2359266079881
313.3938030586704,752.7554357073524,397.4583674254259,1351.5492971756812,972.250343802974
30.147235162085337,1420.4168603843214,529.2725553167091,1010.3707289577446,675.6117620063799
459.91494664532877,895.1842974365048,945.4529163504411,11.87729872769438,799.1151931677307
-308.12207947218815,-135.06655428006934,-414.9773793540895,1461.5524556998325,-140.82506681394668
560.9850850010715,677.1340085358781,738.7372313944611,349.17500019959624,683.1740184708037
488.1546390563638,-206.95776923810448,369.3690350181047,1053.201556971384,230.54966793053262
-67.31165334944836,615.2416651933781,338.9499017918377,10.197213590242598,56.527046062379384
392.77551542737643,43.00974782887465,308.3194733194729,1744.6391024769823,562.2667052946467
500.2506135756255,178.60393817445416,-380.00224427302516,331.24377819178414,-205.77595721056406
-405.0398841836094,495.3161216913468,-7.149967267634111,1166.893936545038,305.103326838025
633.9678504481165,-183.69009563660282,-141.6196377884453,18.704369380016374,-148.50820066148128
25.424593144251105,394.7525197021339,572.0964239940606,889.8996771667496,614.1688212597513
644.2890775910489,241.4854309900874,1013.5879780954319,948.4837137312661,794.693251074679
-5.4001948293947635,174.13529788647926,-194.94036640367574,810.7801926850054,-465.29372313026613
372.4813079837651,110.41688945162187,168.9390978007391,657.9210559764265,583.3661776434801
375.39055612977916,226.00100044816276,1234.7088252421424,119.11487717534081,-17.497685111349767
569.5755794029798,500.58628872957377,85.97740510642609,1374.889917785621,1128.9383711726753
491.18524979730313,695.7365352255304,95.36331653625838,1436.503555502453,1024.4694363944707
305.259840249225,-445.2028645856126,358.23481306709385,1652.7739795539085,191.4736575622253
271.56118519827317,756.6264118967047,809.860074335067,417.9634358628274,272.73835374678765
721.258579648646,41.72630494875767,492.991698349531,1118.346274646891,565.3804286571403
-524.3352202196776,250.4095690336096,60.43721359572032,214.80329444035794,-460.4980149507678
-509.3079319361999,512.1896138876407,287.53097916810015,389.01963368767224,-613.8588487431995
-103.39854450236373,-350.8703687379462,14.170687326061667,1168.9351781674663,-105.90789178767716
4.503219798095117,311.3532332485156,257.6088711744793,934.8222432208518,-216.74269162701748
217.05985483388628,143.77766597336293,1135.0221534415246,1001.6498474987778,279.4184275533364
501.0793363260253,602.5239545588122,-229.21101808481,961.8777725066184,210.7393511174181
501.0793363260253,602.5239545588122,-229.21101808481,961.8777725066184,210.7393511174181
82.98390038903415,56.443689760051484,1046.800796555228,522.3663364714398,9.153973847445968
123.772008254976,614.4993952883243,-782.1928340240162,112.35595682756471,81.62215417049306
266.6022443577806,-0.6346051819669469,-183.231010811415,769.7119149560575,-502.94000625750857
-208.20496594901942,-176.1188794624367,441.12292557152034,317.98599689402715,523.6340491758991
143.8904887489324,227.30642100782575,-13.079616882553069,1140.034100688807,-494.12495597870685
-5.75251918003741,565.2953514525316,-3.464225920694661,691.3832161782202,10.157797297390744
107.648410973379,108.56857508513292,1029.6641176465835,304.1098723002781,-371.68846783049565
-554.6899642958376,-429.30793209529145,-141.42182480769998,1018.478653978437,-372.6301871333371
615.1816693370855,174.69718815540574,137.0590915054766,503.9252248807831,-9.826044320625272
-142.53415825757241,405.71584224696653,885.1473020005694,1601.7783413684156,616.6486824934019
229.6138289888363,875.3246570549718,489.16507440681687,1109.5197243306434,302.8486989525135
189.89015500115318,-241.66475361423488,382.001650148718,682.3294103815415,-557.6845013095001
3.745476627576636,866.9280450961471,427.8449615454759,1083.566726900911,82.33091118085399
223.51649772653656,-217.0640040549075,178.68274449972887,428.60147608078745,312.8724829265875
108.68247906186582,384.7591211781425,496.6365303257637,1088.2271997105886,-350.09749575140773
94.00496352780237,905.6381263701591,118.76225025834275,628.441806132755,994.6325361219082
577.4341476500447,974.9055858678928,637.2024784193737,532.0085597608816,455.4861387308224
-138.76824765442814,-221.488837386299,72.39680063306997,491.08121516981447,-290.31981009939557
388.8520380188046,988.7665082344342,484.86993206034526,923.4285257306618,1082.0081826859398
1024.4755177927555,323.23495691286513,785.7588869336458,1202.1349583855858,790.9770996819384
-45.17144974657049,130.40315734398558,883.7781728237424,1335.2374009095636,358.6740184259021
-45.17144974657049,130.40315734398558,883.7781728237424,1335.2374009095636,358.6740184259021
192.88889495179006,431.7865098027286,907.4375089835944,1888.7334140076152,-182.0767822955886
-421.9433940065638,389.4118324062713,-29.90425285818833,242.1712789429679,471.1790310777321
408.6097443222719,445.3586710510428,419.83365000752707,1333.5599397527058,-404.43426080052103
206.00027202020615,174.71345071905148,337.0121911907325,1546.4317505624713,-243.12633123837242
-202.19367749492514,350.34167684285785,315.09664938010906,1681.1064590773235,-103.47789443015432
817.6796504917002,3.5694902904840546,537.120049901196,398.1169966564157,470.65707951252574
-211.8207628048266,509.370563503096,241.52780474014816,1066.1954727014086,-156.38901790729034
865.0743456007754,132.25149683531913,627.3649157844209,806.6794733554765,590.8140903348947
-779.8426028944034,-169.9733000090224,-76.29423597543746,774.1382174432263,-741.618646650856
419.5298583078755,-63.1077390601026,594.7422515981532,485.8770536421042,203.61226078567574
637.9778917492721,581.7132996526171,268.8991333423334,1181.9599131394077,748.5668948507257
-135.25667864295247,304.2105856556489,660.1674989395876,96.27944754771994,-457.13578886815054
420.51196936282975,132.81503283192944,26.629258489798872,1472.548513910919,554.6410486160146
278.17453923676396,434.0484868007738,764.0615467719765,185.85808855760646,97.50217222952523
234.22818103272886,-83.94542522902998,-596.6278984154808,1275.3456735626069,-55.3039727883222
-219.88195370259965,901.4306314762396,1338.5502587681399,540.6050893946414,478.7422158898199
526.4733676380519,718.1701127232626,-525.5827873032039,992.016743591327,382.3679552699679
685.9931911722355,578.1256335760065,124.24821809781372,1140.8994749931167,362.20749373858933
-8.609040492384224,461.21780816795433,863.7217109999183,1057.199352429893,786.0625719761797
783.0220918676655,184.25418883573573,-30.984544612676814,480.9362482756976,115.28813849263008
604.0108664933967,18.030527923804996,0.9602762711617174,1354.473942596051,238.11010957811504
1230.397206248575,95.11358404575455,-68.65824104544652,581.3370622304806,209.03770310111776
-449.0747049649905,831.2505050312575,236.72233286028722,637.243771635491,-147.9375549210427
228.74399999367898,390.51729635682005,429.13735131559696,927.4918234710378,515.8891004519629
-131.64239269377822,587.611814481307,-37.223592658581055,1037.8279203583977,-77.71653576350354
772.3400679042178,175.8891043365834,784.2328640704732,-249.71386638323168,489.77480718213917
202.9457918053663,-358.2597721831256,-493.9407860894944,-533.4397481309956,729.9656573413965
-7.478789099871278,649.5012738914915,-379.749952401787,-279.6491400206521,40.21656886309222
-411.34985931482606,362.1246055331284,-215.9173196113711,260.7368157817758,25.653146005795215
538.6821242399565,21.92826958197793,667.9600339650635,1050.5523240306577,512.3763736954618
538.6821242399565,21.92826958197793,667.9600339650635,1050.5523240306577,512.3763736954618
80.06492493788676,498.6356163067865,888.6468339401031,1607.983106349397,742.135453428746
299.5317325923241,616.6959017702309,-107.25748000546542,-1.11850734806211,-377.6944749217366
-712.3884052645839,-668.117846299994,228.13413716680344,1273.8360183065954,-66.7759342137598
679.7810029358346,747.8353981896104,215.7605728613355,438.9409235138283,1147.841974494208
-320.0454234221193,354.15425968506946,285.3302138577545,606.7410538012634,454.11436955126646
-320.0454234221193,354.15425968506946,285.3302138577545,606.7410538012634,454.11436955126646
304.54568989785383,-3.5354894773730052,229.39192577919357,1262.572920620681,169.9530811411649
349.79390573875173,-181.05936547756906,177.18898094226338,1432.1366962958484,278.5824561178672
-209.8680815551142,636.9709169334592,313.76550765616355,42.55046250119614,255.24404691764778
145.0654026246952,-208.99939242807034,-67.52075986323186,1580.5980977132122,-694.5453178040162
130.02566994375977,-44.6588256418888,124.6130297871301,1371.5835613612953,-466.45980586330325
-231.57696629798647,-259.4949680297947,483.9314989690377,445.44988612716395,373.83931771915684
440.5315800578799,-390.0566332470203,369.3753906550025,1373.9938360364217,-299.3873778645436
16.38121297443473,-65.3655726774939,8.667447501309596,188.40479125026968,154.26070243012833
225.83036283583647,266.5693966643838,491.0388429714911,887.8754417756777,162.09330965476067
157.2212368390666,517.3118101422959,197.6350159805263,830.4870359254477,518.3856374101392
8.216232755518604,-125.53007018427655,303.2647590318888,670.9388897516493,93.91518856393543
-390.7983868231497,182.17042974982002,134.9358975892597,942.8822074359546,-679.9400735192579
-443.9413009918191,437.73247879993596,517.1826823260991,796.1037514159568,-718.9472255952055
-463.48951477253894,236.51443065657637,-27.154638278415348,1229.518010749648,363.9545705918523
605.8797992911929,630.2720453843923,632.966935581298,222.8245301600213,-0.3148007758744029
130.40948755237594,819.8139712515895,-479.6787585523896,1522.6288462478171,630.2344890919239
-189.22831551286333,-313.0573700152278,-27.525242379079828,559.5055639839718,18.1102286706178
739.736483106649,595.8185377647171,831.411390093428,1084.1562729103364,39.3364257436473
402.2293708068331,179.69437366840975,140.13582599071583,386.1611292207348,725.0439879275068
985.4068232265131,-58.19136924092729,962.8110282762143,281.41084967346677,857.4988747724593
-306.67462208151943,739.7101792732301,-114.59360462130206,1453.2221296785106,-370.81388688706693
-273.82772685474094,288.20108534807446,1007.5289496586736,962.385387369412,469.61513612206073
422.3535398941065,793.6822123177661,-244.15923537324113,225.52977130153096,-131.95082210084428
514.2592960414268,-144.18999833104442,220.7674069920737,600.0413794875068,331.42529969032586
-659.5476310543535,137.2186819967335,-217.19248691511245,1222.932335514065,-14.372703990867933
875.4035595915068,478.11662336857,752.1310750767782,432.2907503015466,857.3321434269435
-26.40672565363917,495.2389457586229,202.40272174802112,881.2524835357196,-594.5711756766112
-169.72235614197749,-63.285015222740356,497.75319467547075,1174.6572822839778,327.4096257217594
423.94245755129293,1.779010054564509,434.4470057091995,1098.0560439233093,7.763068518114892
11.060660827873818,651.228429662468,349.952752854015,623.36816627544,213.62099946200604
424.69542578436506,1383.552230667225,213.7800399941519,611.8426533384527,656.5229815195553
164.05368567009774,-37.38183181902059,56.5291745448983,408.6801162276621,264.3871020825271
470.86895082029963,494.0661537725887,-49.78610588547264,493.33483563187906,-89.69403820550073
422.1804992090574,484.91740514995297,162.38966753271504,708.6568120062134,24.093363976647368
-104.38494513815405,76.38617090680467,527.2251369543944,1002.1113837806768,272.32668965922227
143.59677423648455,523.8853962526056,-445.23644573381836,578.0929583052557,-177.00859206797452
495.564952775327,334.1029948863787,-394.6472439729795,565.3998594728964,132.9149671146518
495.564952775327,334.1029948863787,-394.6472439729795,565.3998594728964,132.9149671146518
241.72745425797484,745.9837967223972,43.23275899610155,1473.4047361872276,298.0820874359733
580.4283947727154,486.7522240076081,-58.57249205174186,1749.967851306305,547.6556273463416
305.2191966769078,377.00790994554416,81.82510211542501,250.42056384976775,-146.26431909844553
63.453303905853005,-336.23288451763835,637.5167770319116,996.3037882266016,377.6268348146366
279.9267396867145,600.1514032131699,-7.649798887387346,634.0269665913727,26.2549931769679
-167.04955357982936,1005.1974404831908,606.0429635409364,1531.7357339876125,626.5945875221978
252.57810155669569,717.5464388799473,359.575372286953,250.33308896626795,745.0573536458562
-98.06748616583727,373.2564286876936,-229.5031493384599,194.37198286779312,-485.9561120083237
111.99924811069238,515.4048456407243,-181.18252016629344,24.003175836578123,-409.87253679258424
-124.76273185674707,-215.60192171716983,1090.639034697574,513.5592127333159,238.75138328617862
-89.1929980030437,1058.04542158285,880.2469235262088,215.89671087148366,686.8103962092175
644.4041569984294,-375.58342813132765,25.236435388732957,1539.1876177682261,-828.1242571648127
46.33473211800322,-711.2493441544459,394.16481172875694,996.3807678044424,-2.1070422784563334
33.81707906671652,-1055.1500993349407,662.9583945816694,1891.28822545314,190.86094409876458
1027.24473026885,513.7256111866479,-512.9682825347936,809.5103318851479,311.756499182359
241.12609474521844,535.7963452877001,968.3464299238967,833.3913700674971,604.3102447775609
772.0445351213339,175.551121751685,64.77686832294825,574.3235956947885,557.8169345883717
284.13668231623774,656.381143000219,69.1132168818404,387.22229999532885,468.8158963716379
497.2462420361733,739.1886262286541,248.86376288057872,862.9282225551915,604.0335266658703
-94.93546383338196,-346.24470956718335,355.29672453603524,780.0960431032902,153.40538784871242
223.26722371174293,-197.47889351857978,479.77796800855754,231.88924819309534,-471.74270346559615
629.9081186052356,439.0929637746085,841.7288534261729,-25.470919460979815,904.3027581135148
330.39694642649056,776.9627446146014,-323.97741651272406,66.1456692865064,-449.1494573406386
-526.2722697837544,35.396711075528685,329.81442525687527,1114.6130262902097,338.8842830802638
1.5241908515079103,545.6204973234418,444.52768589664737,584.2712243721409,-144.9256255535397
118.20615149620208,-471.08494815685833,543.0459546949303,1296.9705361079832,302.33881127692274
388.14783284385044,810.6126020852769,135.83140552363693,381.4212988487077,240.16427750643146
42.39863654302325,-431.3867497936762,571.5097342967326,1229.7960112093772,9.147493364103838
18.587577979216547,524.0218326336208,488.64111158059325,444.30816190029424,163.3244032165921
302.46182345122685,-218.56582549288817,618.9685341578595,1226.238505699686,13.9049549279693
65.97461616976005,127.50855467739781,426.8593202926333,761.0723482066749,-37.40045200297624
79.21622772426667,803.5689634274297,1430.1385720717462,750.9295672220476,807.6845365097163
857.6018390083038,76.38638792608032,-662.2538900750468,1114.5322891941669,196.2345808576432
1098.5647354723576,58.58831477685616,-520.736250917555,1124.574642313893,-81.0591553701264
-239.1255776215827,153.10021193313332,1441.3052876870624,616.0381638688501,255.0110587564675
704.899288655904,483.25633353501433,-857.8402689971961,802.513318623902,827.0344675521397
754.65577437049,-82.98827478551249,1032.9830043274792,468.0563786299385,-108.03931180799634
377.9490896311621,400.199560509344,-784.3594385383867,1034.403660536374,481.11940287052164
-165.59462555190316,-117.16561167335888,1317.491522485269,509.2933175871167,35.88242565644896
710.4445052557548,568.1093576909891,-569.9634324893634,915.7891797233772,159.25962399092336
-268.3845640009414,181.95614769425725,1325.5984091752084,581.7335470862643,148.44017744711653
152.79754131285642,710.4433821638254,-192.86167672121758,1349.8940533048626,158.7931026611484
749.9017198774673,462.27279722065873,380.70645027967066,103.0896141534763,181.87540068085747
476.81424704146855,222.17082140801816,491.62686458998564,1276.757956753775,749.653493886585
212.3155414169091,411.2920852653826,-108.73356200301993,-123.42183708030439,-183.9978845473729
248.71086032195726,543.3358695516008,77.65449747701831,1186.2548525190819,176.84249108877918
248.71086032195726,543.3358695516008,77.65449747701831,1186.2548525190819,176.84249108877918
40.3886491144672,810.4651806504459,446.2374886741577,121.92182767786653,16.429347968180508
77.04152174515873,-279.44775553442287,340.1698048824311,1066.6969271164978,196.46468429342434
472.96392368686753,997.5723354226562,404.32804848277533,430.6731812466469,391.63863334360474
42.60798922490437,-550.0394896677224,720.0533911135369,754.6943731482106,34.86678744651935
533.643634037644,792.5863093896268,152.80685337618132,-524.2495835318437,50.67772693759008
-57.77086843692092,1.4840047082352044,635.3231275120795,1579.5838334726413,354.0687267483962
181.24734799365558,560.0840935619707,551.918162246647,794.5810868647785,130.1996508841296
209.70346110390489,120.26945067103264,755.9344864727584,1177.7540005449453,604.932260161545
1388.7509805155216,887.5239648468892,480.922873143692,820.5052055447875,1002.9538636669441
624.7491121535361,1201.1817287758354,1168.741582727231,166.4290532846776,677.804291263669
471.20134998087656,257.97883438494057,1126.0710025855442,611.503611862275,686.3358874611665
322.82784653498913,340.9788008620398,774.431830347597,626.037990194753,616.310370581095
356.8811630085538,394.2747169522446,589.3702524517897,626.9491862148398,616.8405200192881
623.2332124280142,-227.19206043087325,142.1218412112069,1323.0213730338746,-111.49681854577298
-172.77869946065826,317.2359136140594,669.0872193686575,364.65903156827846,-247.33891403008917
-172.77869946065826,317.2359136140594,669.0872193686575,364.65903156827846,-247.33891403008917
-69.58177210485704,418.3870346957513,460.6710488472215,926.3352781152776,-126.55491029300134
-120.85945396569934,469.6951173334637,376.8868021215294,551.2898012025192,-37.765823687342674
674.4146361951471,80.31625535969366,490.7394565634103,1052.4025438170772,-76.27445349864166
-214.91415232815797,50.896144308316934,319.99868627467396,681.516429244967,-264.48854809568815
-214.91415232815797,50.896144308316934,319.99868627467396,681.516429244967,-264.48854809568815
1301.5944375591723,-224.76658036366064,-199.87903914675275,753.7490808249592,1060.803478682466
-75.33390040539393,-60.73186817037413,529.3606025219894,1285.659563116463,-227.98566184758056
365.0714948125244,-70.98367769314999,67.33723032359671,608.7136868885932,268.3988886674478
219.04491714793556,654.1398766263572,643.9119415355864,986.3550674104183,509.49785245729754
219.04491714793556,654.1398766263572,643.9119415355864,986.3550674104183,509.49785245729754
