Vibr. motor coupled_t_4,Power_t_4,Measured speed_t_4,Vibr. fan coupled_t_5,Vibr. fan coupled_t_4
-2.1178532363943563,-2506494.6191266673,-349260.9055288734,-0.1917286853337394,-480.2516461658975
-2.1178532363943563,-2506494.6191266673,-349260.9055288734,-0.1917286853337394,-480.2516461658975
-2.1157386140891554,-2506463.080917485,-349287.539059588,-0.19172573871461338,-480.19678295071213
-2.1157386140891554,-2506463.080917485,-349287.539059588,-0.19172573871461338,-480.19678295071213
-2.114775376876461,-2506106.4976721536,-349401.2262527564,-0.19172574761191194,-480.152725935287
-2.1161056722430946,-2505548.699763291,-349234.24712189724,-0.19174734461385343,-480.04303121332356
-2.1154441956717585,-2506253.897837203,-349053.10706172907,-0.19176019648773243,-480.08358921997905
-2.1177639773398274,-2505942.0763227534,-349111.31412591704,-0.1917311132760161,-480.0966532810586
-2.1177639773398274,-2505942.0763227534,-349111.31412591704,-0.1917311132760161,-480.0966532810586
-2.120502823432418,-2506460.881361145,-348988.594561805,-0.19170435456202164,-480.10321606676865
-2.120502823432418,-2506460.881361145,-348988.594561805,-0.19170435456202164,-480.10321606676865
-2.1216942906948626,-2507839.916983248,-348782.42003571836,-0.19167976460945987,-480.2780245552151
-2.1216942906948626,-2507839.916983248,-348782.42003571836,-0.19167976460945987,-480.2780245552151
-2.1216942906948626,-2507839.916983248,-348782.42003571836,-0.19167976460945987,-480.2780245552151
-2.1108173870697673,-2507849.251561422,-348788.4210464523,-0.19173585282722144,-480.19970399444014
-2.1108173870697673,-2507849.251561422,-348788.4210464523,-0.19173585282722144,-480.19970399444014
-2.1107600846609387,-2507934.513062221,-348768.6629443279,-0.19178390414957897,-480.2472968391222
-2.1107600846609387,-2507934.513062221,-348768.6629443279,-0.19178390414957897,-480.2472968391222
-2.107422214034975,-2507314.4258661866,-348561.73051909136,-0.19170063176778185,-480.1316053866775
-2.110983251023148,-2506783.458571199,-348619.0903131774,-0.1916734415910313,-479.97778089627343
-2.1097106806681913,-2506630.299705937,-348632.98190817673,-0.19169186730022977,-480.0205292196518
-2.1079288270692067,-2507535.334564501,-348599.21476131276,-0.19167651973067293,-480.19600695270196
-2.1079927598246875,-2507062.370391156,-348649.6234032099,-0.19161928748367243,-480.2019509074438
-2.1079927598246875,-2507062.370391156,-348649.6234032099,-0.19161928748367243,-480.2019509074438
-2.1079927598246875,-2507062.370391156,-348649.6234032099,-0.19161928748367243,-480.2019509074438
-2.108454800764259,-2507067.7997505097,-348676.6833615705,-0.19159478516856715,-480.16668524769443
-2.108454800764259,-2507067.7997505097,-348676.6833615705,-0.19159478516856715,-480.16668524769443
-2.108890095756479,-2507373.246949066,-348693.5135540449,-0.1915954198395558,-480.16536369683587
-2.108890095756479,-2507373.246949066,-348693.5135540449,-0.1915954198395558,-480.16536369683587
-2.1099151343522355,-2507829.1570481816,-348673.25369724224,-0.19160174583164735,-480.2110938915373
-2.108185572651044,-2507640.6545670396,-348551.4025197447,-0.19156312043892967,-480.2043931131676
-2.10955813842938,-2507704.633569096,-348413.9828097174,-0.19153525079660305,-480.1081330584948
-2.10955813842938,-2507704.633569096,-348413.9828097174,-0.19153525079660305,-480.1081330584948
-2.10955813842938,-2507704.633569096,-348413.9828097174,-0.19153525079660305,-480.1081330584948
-2.10955813842938,-2507704.633569096,-348413.9828097174,-0.19153525079660305,-480.1081330584948
-2.10955813842938,-2507704.633569096,-348413.9828097174,-0.19153525079660305,-480.1081330584948
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.11013497043174,-2508427.410982231,-348400.3687948468,-0.19149824296360976,-480.2142071854763
-2.1082516812883174,-2508424.2993379817,-348543.68224041275,-0.1914604958028346,-480.352391943769
-2.1083647737453504,-2508536.538895883,-348537.4166845825,-0.19146310352601734,-480.2871129983892
-2.1083647737453504,-2508536.538895883,-348537.4166845825,-0.19146310352601734,-480.2871129983892
-2.1083647737453504,-2508536.538895883,-348537.4166845825,-0.19146310352601734,-480.2871129983892
-2.1142636294573447,-2508433.06854433,-348691.14635115885,-0.19140359508510235,-480.31400060565295
-2.1142636294573447,-2508433.06854433,-348691.14635115885,-0.19140359508510235,-480.31400060565295
-2.1180885299498224,-2508903.894353142,-348501.0313941125,-0.19135468809245437,-480.46685058135176
-2.118531334813119,-2509652.875002364,-348411.93699719495,-0.19137011198077317,-480.4485604090239
-2.1186244559697753,-2509676.499057242,-348380.4084135279,-0.19137977132223893,-480.50716368327994
-2.1186244559697753,-2509676.499057242,-348380.4084135279,-0.19137977132223893,-480.50716368327994
-2.1205320521053013,-2509956.0552841374,-348251.4220396771,-0.19135335108808899,-480.4289454168205
-2.1117572168846146,-2511768.8062240747,-348215.43161330395,-0.19136354949425724,-480.681140864096
-2.1117572168846146,-2511768.8062240747,-348215.43161330395,-0.19136354949425724,-480.681140864096
-2.1117572168846146,-2511768.8062240747,-348215.43161330395,-0.19136354949425724,-480.681140864096
-2.1117572168846146,-2511768.8062240747,-348215.43161330395,-0.19136354949425724,-480.681140864096
-2.1166929327424757,-2511966.754520745,-348012.4976159099,-0.19132158487892564,-480.70514623797055
-2.11888663087371,-2511497.271648962,-348006.9686558794,-0.19129911286602402,-480.54497119929874
-2.11888663087371,-2511497.271648962,-348006.9686558794,-0.19129911286602402,-480.54497119929874
-2.11888663087371,-2511497.271648962,-348006.9686558794,-0.19129911286602402,-480.54497119929874
-2.1199847803230356,-2512401.196339901,-348093.8157490495,-0.19124987418145248,-480.7102650950125
-2.119669555893633,-2512753.6529246615,-348108.96627457236,-0.19125761809725497,-480.93140571663247
-2.119669555893633,-2512753.6529246615,-348108.96627457236,-0.19125761809725497,-480.93140571663247
-2.119105100980745,-2513373.7206053445,-348026.1070541762,-0.19123389785115802,-481.01452765124463
-2.119105100980745,-2513373.7206053445,-348026.1070541762,-0.19123389785115802,-481.01452765124463
-2.121146575964368,-2513730.4080447853,-348311.29736949643,-0.19125161245820763,-481.0337799616545
-2.122189089730811,-2513397.654750952,-348482.74610840814,-0.19126431136277044,-481.0658624870238
-2.126619563501498,-2513351.663511389,-348627.7668605976,-0.19127959680754644,-481.1381905223196
-2.124851564772664,-2512677.7130818265,-348754.1725917077,-0.1912731945938406,-481.09653048952964
-2.1339436635735876,-2511966.924520573,-349238.4305043291,-0.19117030425694473,-481.02360615813876
-2.132922423465327,-2512058.3680073624,-349106.6397411874,-0.19118066389144367,-480.9712504563574
-2.132922423465327,-2512058.3680073624,-349106.6397411874,-0.19118066389144367,-480.9712504563574
-2.132922423465327,-2512058.3680073624,-349106.6397411874,-0.19118066389144367,-480.9712504563574
-2.1338466054606435,-2511573.023326922,-349427.5792102192,-0.19117721888425296,-480.99659629238306
-2.1338466054606435,-2511573.023326922,-349427.5792102192,-0.19117721888425296,-480.99659629238306
-2.1332753717979824,-2511261.115162203,-349539.9980408957,-0.19114900483064637,-481.0645482676506
-2.1359578144211246,-2511090.9755333075,-349589.3456876552,-0.1911711012967167,-481.1086401476834
-2.133042441905336,-2512111.3491492462,-349435.4002275301,-0.1911720882311166,-481.0272223987404
-2.133042441905336,-2512111.3491492462,-349435.4002275301,-0.1911720882311166,-481.0272223987404
-2.131209121559,-2511676.269534453,-349114.96165336994,-0.19122019814300112,-480.9873968331803
-2.1297032563611205,-2511420.113640069,-348957.82250605075,-0.19122157757799305,-480.84497195464996
-2.1323928228460414,-2511183.5551120574,-349017.85237277014,-0.1912409431717724,-480.8502402419529
-2.1323928228460414,-2511183.5551120574,-349017.85237277014,-0.1912409431717724,-480.8502402419529
-2.1323928228460414,-2511183.5551120574,-349017.85237277014,-0.1912409431717724,-480.8502402419529
-2.1320425675039907,-2512148.209719506,-348898.359905411,-0.19122649457130989,-480.96882128379906
-2.134070230829843,-2512015.0370683186,-349313.0240844485,-0.19118055521524654,-480.99863655775835
-2.134070230829843,-2512015.0370683186,-349313.0240844485,-0.19118055521524654,-480.99863655775835
-2.132095491877721,-2513464.1100925296,-349160.34928092506,-0.1911464651796721,-481.2197302149242
-2.1313295839936326,-2513082.910347247,-349267.50129980093,-0.19114326532045162,-481.1823167992029
-2.1334234850832403,-2512325.857269095,-349245.5380735162,-0.19115302446592353,-481.0645786667521
-2.133943586451283,-2510843.889402483,-349147.89084703365,-0.19115273497254354,-480.9373176990731
-2.133943586451283,-2510843.889402483,-349147.89084703365,-0.19115273497254354,-480.9373176990731
-2.129938497200645,-2511567.4049786087,-349122.2610050513,-0.1910957465100158,-480.88793755814714
-2.129938497200645,-2511567.4049786087,-349122.2610050513,-0.1910957465100158,-480.88793755814714
-2.129938497200645,-2511567.4049786087,-349122.2610050513,-0.1910957465100158,-480.88793755814714
-2.129938497200645,-2511567.4049786087,-349122.2610050513,-0.1910957465100158,-480.88793755814714
-2.129938497200645,-2511567.4049786087,-349122.2610050513,-0.1910957465100158,-480.88793755814714
-2.12943362685402,-2511358.4906309536,-349026.47454355645,-0.19110794134893225,-480.90014570137157
-2.12943362685402,-2511358.4906309536,-349026.47454355645,-0.19110794134893225,-480.90014570137157
-2.132631289359164,-2510869.947272592,-349256.85300838266,-0.19106259788184013,-480.9176372145722
-2.131353893982524,-2510987.6060895417,-349410.632003368,-0.19110917257898455,-480.9319021049812
-2.131353893982524,-2510987.6060895417,-349410.632003368,-0.19110917257898455,-480.9319021049812
-2.1361456693461798,-2510970.488789194,-349405.48952707485,-0.1911244594094292,-480.95647356236435
-2.135331137739315,-2511417.4785970063,-349511.5058453772,-0.19115225597275629,-481.1122217137873
-2.1345546797838457,-2512473.415673091,-349620.1243499099,-0.1912106275658263,-481.16912088509997
-2.1345546797838457,-2512473.415673091,-349620.1243499099,-0.1912106275658263,-481.16912088509997
-2.1347097511077755,-2512544.089483526,-349645.22914350155,-0.1912197451637196,-481.2632192979524
-2.1347097511077755,-2512544.089483526,-349645.22914350155,-0.1912197451637196,-481.2632192979524
-2.1347097511077755,-2512544.089483526,-349645.22914350155,-0.1912197451637196,-481.2632192979524
-2.1347097511077755,-2512544.089483526,-349645.22914350155,-0.1912197451637196,-481.2632192979524
-2.1347097511077755,-2512544.089483526,-349645.22914350155,-0.1912197451637196,-481.2632192979524
-2.1389726631344588,-2511881.774612161,-349862.2269831583,-0.19121663105245681,-481.19409676617386
-2.1430807325346426,-2513249.9541547033,-350167.9810278395,-0.19125934388654953,-481.44018608789514
-2.137674183534244,-2512885.8955050115,-350322.9466049908,-0.19126240227837232,-481.51289831318843
-2.1350829699699085,-2512836.447377014,-350318.1328116178,-0.19133187908140334,-481.61071217457766
-2.1350829699699085,-2512836.447377014,-350318.1328116178,-0.19133187908140334,-481.61071217457766
-2.1368279130743177,-2513433.962879603,-350480.74808062316,-0.19131884300414118,-481.48817379694987
-2.1368279130743177,-2513433.962879603,-350480.74808062316,-0.19131884300414118,-481.48817379694987
-2.1338684417498612,-2513242.7705797884,-350343.24981451116,-0.1913057133194777,-481.6186816455726
-2.1353019544959295,-2513423.94170896,-350198.3762691125,-0.1912852556846977,-481.580718983492
-2.135072924047565,-2513699.8406310226,-349929.1296381952,-0.19130262289443278,-481.5039407874172
-2.135072924047565,-2513699.8406310226,-349929.1296381952,-0.19130262289443278,-481.5039407874172
-2.135072924047565,-2513699.8406310226,-349929.1296381952,-0.19130262289443278,-481.5039407874172
-2.1334436578699507,-2514121.388768458,-349948.15003743133,-0.19134141494837975,-481.5429772343572
-2.1314428128074345,-2514747.9448830322,-349964.67214134353,-0.19131407036136594,-481.65114232570113
-2.1314428128074345,-2514747.9448830322,-349964.67214134353,-0.19131407036136594,-481.65114232570113
-2.128466794608816,-2514846.7298241374,-350130.4387366735,-0.19130461487615205,-481.7197231368626
-2.1294959165927825,-2514488.7816473525,-349962.49904085166,-0.1913014344981982,-481.5421265068425
-2.1234987913923535,-2514956.487275579,-350012.55165982415,-0.1913730146966801,-481.71412279077487
-2.1234987913923535,-2514956.487275579,-350012.55165982415,-0.1913730146966801,-481.71412279077487
-2.1234987913923535,-2514956.487275579,-350012.55165982415,-0.1913730146966801,-481.71412279077487
-2.1196270927817595,-2515042.010467132,-350083.45195717836,-0.19138774823891008,-481.7834924896626
-2.1196270927817595,-2515042.010467132,-350083.45195717836,-0.19138774823891008,-481.7834924896626
-2.1196270927817595,-2515042.010467132,-350083.45195717836,-0.19138774823891008,-481.7834924896626
-2.1196270927817595,-2515042.010467132,-350083.45195717836,-0.19138774823891008,-481.7834924896626
-2.1194279807016616,-2514815.187374468,-350074.61950786016,-0.19141020242175621,-481.72379034666795
-2.1194279807016616,-2514815.187374468,-350074.61950786016,-0.19141020242175621,-481.72379034666795
-2.1194279807016616,-2514815.187374468,-350074.61950786016,-0.19141020242175621,-481.72379034666795
-2.115765253512459,-2513990.367248115,-350070.55194249476,-0.19141678491574934,-481.6236004071477
-2.1196778853460922,-2513385.1064580046,-350249.78091283113,-0.19137361592315738,-481.5586903338082
-2.121805320159529,-2513151.9042678964,-350019.85085874004,-0.19134513016542018,-481.5456343783101
-2.121805320159529,-2513151.9042678964,-350019.85085874004,-0.19134513016542018,-481.5456343783101
-2.121805320159529,-2513151.9042678964,-350019.85085874004,-0.19134513016542018,-481.5456343783101
-2.121805320159529,-2513151.9042678964,-350019.85085874004,-0.19134513016542018,-481.5456343783101
-2.1128147374552047,-2513474.9963886575,-349982.1924646202,-0.1912810422370038,-481.5534851649901
-2.1128147374552047,-2513474.9963886575,-349982.1924646202,-0.1912810422370038,-481.5534851649901
-2.112870085706926,-2514248.6571148676,-350022.34919402015,-0.19128677321295445,-481.5434428417297
-2.1160472395328447,-2514443.9677269994,-350207.1913091054,-0.1912362640543162,-481.6555771885242
-2.115936011864065,-2514639.900440139,-350074.0134325303,-0.19120659536305437,-481.5972033051737
-2.115248883004686,-2514157.5149583514,-349738.73370851774,-0.191139230758388,-481.3206820684741
-2.113281146570834,-2513197.459200509,-349315.24148792954,-0.19115221209604832,-481.439678240065
-2.113281146570834,-2513197.459200509,-349315.24148792954,-0.19115221209604832,-481.439678240065
-2.113281146570834,-2513197.459200509,-349315.24148792954,-0.19115221209604832,-481.439678240065
-2.113281146570834,-2513197.459200509,-349315.24148792954,-0.19115221209604832,-481.439678240065
-2.1128088064884563,-2513748.61919557,-349627.25775373547,-0.19113925884670563,-481.3557301290479
-2.1128088064884563,-2513748.61919557,-349627.25775373547,-0.19113925884670563,-481.3557301290479
-2.118280752971249,-2513386.7304805545,-349655.6273414012,-0.1911705026755553,-481.36546247282644
-2.118280752971249,-2513386.7304805545,-349655.6273414012,-0.1911705026755553,-481.36546247282644
-2.118280752971249,-2513386.7304805545,-349655.6273414012,-0.1911705026755553,-481.36546247282644
-2.118280752971249,-2513386.7304805545,-349655.6273414012,-0.1911705026755553,-481.36546247282644
-2.118280752971249,-2513386.7304805545,-349655.6273414012,-0.1911705026755553,-481.36546247282644
-2.118280752971249,-2513386.7304805545,-349655.6273414012,-0.1911705026755553,-481.36546247282644
-2.118280752971249,-2513386.7304805545,-349655.6273414012,-0.1911705026755553,-481.36546247282644
-2.1181490689690086,-2513781.4049134515,-349798.7703423336,-0.19116366173354365,-481.3893271293178
-2.1181490689690086,-2513781.4049134515,-349798.7703423336,-0.19116366173354365,-481.3893271293178
-2.120519659258819,-2513747.5463065966,-349668.45363730175,-0.19117922563248707,-481.44935467827787
-2.120519659258819,-2513747.5463065966,-349668.45363730175,-0.19117922563248707,-481.44935467827787
-2.1263045376332004,-2513439.914498128,-349842.23922049766,-0.19114692579965678,-481.3976127288428
-2.126395509777746,-2513891.520022961,-349560.3839349264,-0.191190452793547,-481.45265500827196
-2.125283879459271,-2514356.628166852,-349654.5994616285,-0.19119241662206116,-481.48212685363825
-2.1196423296799125,-2513994.162805304,-349482.9268665825,-0.191197085736069,-481.464988839726
-2.1196423296799125,-2513994.162805304,-349482.9268665825,-0.191197085736069,-481.464988839726
-2.116124475285306,-2514190.2245791946,-349513.66003205016,-0.19125722711635984,-481.53317542384406
-2.1254855629085303,-2515858.245481975,-350005.79238666233,-0.19126866130010334,-481.8975592986919
-2.1262093481434503,-2515785.0626119087,-350073.28227934666,-0.1912799120611716,-481.8192623271986
-2.122938731410494,-2515690.650401683,-349858.5357056637,-0.19130635115897393,-481.81275152345245
-2.122938731410494,-2515690.650401683,-349858.5357056637,-0.19130635115897393,-481.81275152345245
-2.122938731410494,-2515690.650401683,-349858.5357056637,-0.19130635115897393,-481.81275152345245
-2.1258204102793963,-2515918.6993251843,-349779.9106520244,-0.19130330734128262,-481.8447099569333
-2.1256085302225114,-2516469.0848736656,-349842.39772011095,-0.19129771151287112,-481.85025031321436
-2.1294016651063203,-2515573.635755736,-349933.8551227328,-0.19126957607244222,-481.7904066345664
-2.132623887401091,-2516121.806535104,-349624.34458809695,-0.1913181892563787,-481.74698681825083
-2.132623887401091,-2516121.806535104,-349624.34458809695,-0.1913181892563787,-481.74698681825083
-2.131399616255557,-2516073.964056622,-349428.30388021754,-0.19131955631908523,-481.75500877991834
-2.1283421052130755,-2516375.819601256,-349222.42144252313,-0.19137463926051979,-481.7632501540814
-2.1264116328569402,-2516854.5840345384,-349254.6399902399,-0.19142256009767653,-481.75055226718945
-2.1277957499342004,-2516773.6742290845,-349279.31448909955,-0.19138900748321405,-481.8285984484531
-2.1277957499342004,-2516773.6742290845,-349279.31448909955,-0.19138900748321405,-481.8285984484531
-2.132432435066203,-2519304.9215059043,-348739.9766260724,-0.19139520156779558,-482.0706746614315
-2.132432435066203,-2519304.9215059043,-348739.9766260724,-0.19139520156779558,-482.0706746614315
-2.1287375715118153,-2519402.505491996,-348947.05684820435,-0.1913374102002667,-482.1054473468228
-2.1287375715118153,-2519402.505491996,-348947.05684820435,-0.1913374102002667,-482.1054473468228
-2.1287375715118153,-2519402.505491996,-348947.05684820435,-0.1913374102002667,-482.1054473468228
-2.1287375715118153,-2519402.505491996,-348947.05684820435,-0.1913374102002667,-482.1054473468228
-2.1287375715118153,-2519402.505491996,-348947.05684820435,-0.1913374102002667,-482.1054473468228
-2.1291765091325425,-2519142.9970603,-349015.4590646604,-0.19136211157093344,-482.0926921470429
-2.1291765091325425,-2519142.9970603,-349015.4590646604,-0.19136211157093344,-482.0926921470429
-2.130033954954314,-2518982.5456048404,-349021.6663366047,-0.191403201937772,-482.0621581154596
-2.130033954954314,-2518982.5456048404,-349021.6663366047,-0.191403201937772,-482.0621581154596
-2.1226804562540336,-2518384.0141621544,-348758.2472450474,-0.19151691197102216,-481.91344919042876
-2.1213148622008693,-2518063.965013083,-348904.1794307371,-0.19153408030461402,-481.9036844623153
-2.1212996197635174,-2518222.044395405,-348813.7205850227,-0.19158667174984395,-481.9432094339846
-2.1225418706154255,-2519266.885139079,-348632.15042533365,-0.1916159511085629,-482.06967170390726
-2.1225508892160345,-2520376.9780226033,-348421.23297605285,-0.1916609187961473,-482.0450829957375
-2.1225508892160345,-2520376.9780226033,-348421.23297605285,-0.1916609187961473,-482.0450829957375
-2.12413720325172,-2520172.663642084,-348461.97729004896,-0.1916397066947245,-482.0904503715151
-2.12413720325172,-2520172.663642084,-348461.97729004896,-0.1916397066947245,-482.0904503715151
-2.122083737267514,-2519268.830856226,-348637.6927158825,-0.19161731028505471,-481.9766469053908
-2.123793459315322,-2519784.246011004,-348410.1903974136,-0.1916194740240339,-482.0238399664246
-2.131351032839089,-2519590.991510241,-348412.597282868,-0.19165732115128437,-481.96388289984196
-2.132023027120023,-2520108.6429231176,-348423.4352172383,-0.19164160342243153,-482.0449180766794
-2.1325589456854397,-2519691.7005949547,-348253.17588809493,-0.1916579114697862,-482.02600006125743
-2.1325589456854397,-2519691.7005949547,-348253.17588809493,-0.1916579114697862,-482.02600006125743
-2.1274418457149564,-2519353.493327885,-348054.56421248615,-0.1917300855223716,-481.9707240409516
-2.1274418457149564,-2519353.493327885,-348054.56421248615,-0.1917300855223716,-481.9707240409516
-2.1274418457149564,-2519353.493327885,-348054.56421248615,-0.1917300855223716,-481.9707240409516
-2.1274418457149564,-2519353.493327885,-348054.56421248615,-0.1917300855223716,-481.9707240409516
-2.1191157873859483,-2519277.006773642,-348312.3315852693,-0.19176523811992352,-481.9019998311893
-2.1191157873859483,-2519277.006773642,-348312.3315852693,-0.19176523811992352,-481.9019998311893
-2.1179799032357556,-2518542.2214724584,-348627.6240846225,-0.19175022594860075,-481.8568983160586
-2.116472456471152,-2518381.1443584827,-348611.9114766355,-0.1917377891218208,-481.8258435082098
-2.112703775028095,-2517737.613379127,-348526.91591297445,-0.1917132628365461,-481.7976759490345
-2.113412507468025,-2517217.5590907834,-348500.2438181788,-0.1916739692733185,-481.62112173140315
-2.113412507468025,-2517217.5590907834,-348500.2438181788,-0.1916739692733185,-481.62112173140315
